sw4148B-ms98-a-0001,0.326500,0.646875,hi,B,fp,u-1-1
sw4148B-ms98-a-0005,44.528750,44.928750,actually,I,sd,u-5-2
sw4148B-ms98-a-0005,44.928750,45.138750,thought,I,sd,u-5-2
sw4148B-ms98-a-0005,45.138750,45.308750,i'd,I,sd,u-5-2
sw4148B-ms98-a-0005,45.308750,45.498750,read,I,sd,u-5-2
sw4148B-ms98-a-0005,45.498750,45.668750,that,I,sd,u-5-2
sw4148B-ms98-a-0005,45.668750,45.828750,too,I,sd,u-5-2
sw4148B-ms98-a-0005,45.828750,45.958750,and,B,sd,u-5-3
sw4148B-ms98-a-0005,45.958750,46.168750,that's,I,sd,u-5-3
sw4148B-ms98-a-0005,46.168750,46.378750,why,I,sd,u-5-3
sw4148B-ms98-a-0005,46.378750,46.592500,i,I,sd,u-5-3
sw4148B-ms98-a-0005,46.592500,47.008750,phrased,I,sd,u-5-3
sw4148B-ms98-a-0005,47.008750,47.118750,it,I,sd,u-5-3
sw4148B-ms98-a-0005,47.118750,47.298750,that,I,sd,u-5-3
sw4148B-ms98-a-0005,47.298750,47.529500,way,I,sd,u-5-3
sw4148B-ms98-a-0005,47.913500,48.041625,i,B,sd,u-7-1
sw4148B-ms98-a-0005,48.041625,48.418750,wonder,I,sd,u-7-1
sw4148B-ms98-a-0005,48.418750,48.579500,the,B,sv,u-7-2
sw4148B-ms98-a-0005,48.579500,49.091000,difference,I,sv,u-7-2
sw4148B-ms98-a-0005,49.622125,49.768750,yeah,I,sv,u-7-2
sw4148B-ms98-a-0005,49.768750,49.868750,the,I,sv,u-7-2
sw4148B-ms98-a-0005,49.868750,50.228750,difference,I,sv,u-7-2
sw4148B-ms98-a-0005,50.228750,50.578750,could,I,sv,u-7-2
sw4148B-ms98-a-0005,50.578750,50.788750,be,I,sv,u-7-2
sw4148B-ms98-a-0005,50.788750,51.078750,that,I,sv,u-7-2
sw4148B-ms98-a-0005,51.078750,51.588750,for,I,sv,u-7-2
sw4148B-ms98-a-0005,51.588750,52.051625,um,I,sv,u-7-2
sw4148B-ms98-a-0005,52.262500,52.875375,state,I,sv,u-7-2
sw4148B-ms98-a-0006,53.553500,53.719500,if,I,sv,u-7-2
sw4148B-ms98-a-0006,53.719500,53.869500,there,I,sv,u-7-2
sw4148B-ms98-a-0006,53.869500,53.939500,is,I,sv,u-7-2
sw4148B-ms98-a-0006,53.939500,54.129500,such,I,sv,u-7-2
sw4148B-ms98-a-0006,54.129500,54.169500,a,I,sv,u-7-2
sw4148B-ms98-a-0006,54.169500,54.339500,thing,I,sv,u-7-2
sw4148B-ms98-a-0006,54.339500,54.659500,state,I,sv,u-7-2
sw4148B-ms98-a-0006,54.659500,55.169500,felonies,I,sv,u-7-2
sw4148B-ms98-a-0006,55.169500,55.499500,versus,I,sv,u-7-2
sw4148B-ms98-a-0006,55.499500,55.939500,federal,I,sv,u-7-2
sw4148B-ms98-a-0006,55.939500,56.508750,felonies,I,sv,u-7-2
sw4148B-ms98-a-0006,56.896750,57.049500,that,I,sv,u-7-2
sw4148B-ms98-a-0006,57.049500,57.719500,federal,I,sv,u-7-2
sw4148B-ms98-a-0006,57.719500,57.899500,things,I,sv,u-7-2
sw4148B-ms98-a-0006,57.899500,57.999500,that,I,sv,u-7-2
sw4148B-ms98-a-0006,57.999500,58.119500,are,I,sv,u-7-2
sw4148B-ms98-a-0006,58.119500,58.259500,under,I,sv,u-7-2
sw4148B-ms98-a-0006,58.259500,58.649500,federal,I,sv,u-7-2
sw4148B-ms98-a-0006,58.649500,59.219500,jurisdiction,I,sv,u-7-2
sw4148B-ms98-a-0006,59.219500,59.589500,require,I,sv,u-7-2
sw4148B-ms98-a-0006,59.589500,59.669500,the,I,sv,u-7-2
sw4148B-ms98-a-0006,59.669500,60.297750,unanimous,I,sv,u-7-2
sw4148B-ms98-a-0006,60.800375,61.039500,vote,I,sv,u-7-2
sw4148B-ms98-a-0006,61.039500,61.179500,and,B,sv,u-7-3
sw4148B-ms98-a-0006,61.179500,61.389500,things,I,sv,u-7-3
sw4148B-ms98-a-0006,61.389500,61.499500,that,I,sv,u-7-3
sw4148B-ms98-a-0006,61.499500,61.599500,are,I,sv,u-7-3
sw4148B-ms98-a-0006,61.599500,61.739500,under,I,sv,u-7-3
sw4148B-ms98-a-0006,61.739500,62.099500,state,I,sv,u-7-3
sw4148B-ms98-a-0006,62.099500,62.719500,jurisdiction,I,sv,u-7-3
sw4148B-ms98-a-0006,62.719500,62.889500,even,I,sv,u-7-3
sw4148B-ms98-a-0006,62.889500,63.289500,criminal,I,sv,u-7-3
sw4148B-ms98-a-0006,63.289500,63.529500,don't,I,sv,u-7-3
sw4148B-ms98-a-0006,63.529500,63.962500,require,I,sv,u-7-3
sw4148B-ms98-a-0007,64.074500,64.175250,but,B,h,u-7-4
sw4148B-ms98-a-0007,64.175250,64.215250,i,I,h,u-7-4
sw4148B-ms98-a-0007,64.215250,64.465250,don't,I,h,u-7-4
sw4148B-ms98-a-0007,64.465250,64.585250,know,I,h,u-7-4
sw4148B-ms98-a-0007,64.585250,64.814625,what,I,h,u-7-4
sw4148B-ms98-a-0007,64.814625,65.100125,the,I,h,u-7-4
sw4148B-ms98-a-0007,65.687750,65.796750,the,I,h,u-7-4
sw4148B-ms98-a-0007,65.796750,66.158375,laws,I,h,u-7-4
sw4148B-ms98-a-0007,66.275250,66.295250,do,B,qy,u-7-5
sw4148B-ms98-a-0007,66.295250,66.355250,you,I,qy,u-7-5
sw4148B-ms98-a-0007,66.355250,66.565250,think,I,qy,u-7-5
sw4148B-ms98-a-0007,66.565250,66.695250,that,I,qy,u-7-5
sw4148B-ms98-a-0007,66.695250,66.875250,that's,I,qy,u-7-5
sw4148B-ms98-a-0007,66.875250,66.985250,an,I,qy,u-7-5
sw4148B-ms98-a-0007,66.985250,68.025250,unreasonable,I,qy,u-7-5
sw4148B-ms98-a-0007,68.025250,68.290625,um,I,qy,u-7-5
sw4148B-ms98-a-0007,68.426250,69.208375,requirement,I,qy,u-7-5
sw4148B-ms98-a-0007,69.336500,69.585250,that,I,qy,u-7-5
sw4148B-ms98-a-0007,69.585250,69.705250,they,I,qy,u-7-5
sw4148B-ms98-a-0007,69.705250,70.155250,be,I,qy,u-7-5
sw4148B-ms98-a-0007,70.155250,70.744125,unanimous,I,qy,u-7-5
sw4148B-ms98-a-0009,98.207250,98.432750,yeah,B,b,u-9-1
sw4148B-ms98-a-0009,98.432750,98.782750,that,B,sv,u-9-2
sw4148B-ms98-a-0009,98.782750,98.912750,that,I,sv,u-9-2
sw4148B-ms98-a-0009,98.912750,99.052750,would,I,sv,u-9-2
sw4148B-ms98-a-0009,99.052750,99.172750,be,I,sv,u-9-2
sw4148B-ms98-a-0009,99.172750,99.292750,an,I,sv,u-9-2
sw4148B-ms98-a-0009,99.292750,99.792750,interesting,I,sv,u-9-2
sw4148B-ms98-a-0009,99.792750,100.232750,change,I,sv,u-9-2
sw4148B-ms98-a-0009,100.232750,100.352750,it,B,sv,u-9-3
sw4148B-ms98-a-0009,100.352750,100.522750,would,I,sv,u-9-3
sw4148B-ms98-a-0009,100.522750,101.138500,also,I,sv,u-9-3
sw4148B-ms98-a-0009,101.662125,102.506500,allow,I,sv,u-9-3
sw4148B-ms98-a-0009,102.781500,102.958250,i[dea]-,I,sv,u-9-3
sw4148B-ms98-a-0009,103.191750,103.636875,the,I,sv,u-9-3
sw4148B-ms98-a-0009,104.245000,104.692125,um,I,sv,u-9-3
sw4148B-ms98-a-0009,104.692125,105.102750,idea,I,sv,u-9-3
sw4148B-ms98-a-0009,105.102750,105.212750,that,I,sv,u-9-3
sw4148B-ms98-a-0009,105.212750,105.362750,if,I,sv,u-9-3
sw4148B-ms98-a-0009,105.362750,105.462750,you,I,sv,u-9-3
sw4148B-ms98-a-0009,105.462750,105.592750,had,I,sv,u-9-3
sw4148B-ms98-a-0009,105.592750,105.822750,one,I,sv,u-9-3
sw4148B-ms98-a-0009,105.822750,106.262750,person,I,sv,u-9-3
sw4148B-ms98-a-0009,106.262750,106.462750,who,I,sv,u-9-3
sw4148B-ms98-a-0009,106.462750,107.072750,was,I,sv,u-9-3
sw4148B-ms98-a-0009,107.072750,107.372750,um,I,sv,u-9-3
sw4148B-ms98-a-0009,107.372750,108.082750,very,I,sv,u-9-3
sw4148B-ms98-a-0009,108.082750,109.072750,disagreeable,I,sv,u-9-3
sw4148B-ms98-a-0010,109.692375,110.233250,that,I,sv,u-9-3
sw4148B-ms98-a-0010,110.630125,110.681375,i,I,sv,u-9-3
sw4148B-ms98-a-0010,110.681375,110.801375,mean,I,sv,u-9-3
sw4148B-ms98-a-0010,110.801375,110.831375,i[t]-,I,sv,u-9-3
sw4148B-ms98-a-0010,110.831375,111.171375,it,I,sv,u-9-3
sw4148B-ms98-a-0010,111.171375,111.651375,fundamentally,I,sv,u-9-3
sw4148B-ms98-a-0010,111.651375,112.111375,changes,I,sv,u-9-3
sw4148B-ms98-a-0010,112.111375,112.171375,the,I,sv,u-9-3
sw4148B-ms98-a-0010,112.171375,112.331375,way,I,sv,u-9-3
sw4148B-ms98-a-0010,112.331375,112.421375,the,I,sv,u-9-3
sw4148B-ms98-a-0010,112.421375,113.051375,processing,I,sv,u-9-3
sw4148B-ms98-a-0010,113.051375,113.605750,occurs,I,sv,u-9-3
sw4148B-ms98-a-0010,114.127000,114.891375,because,I,sv,u-9-3
sw4148B-ms98-a-0010,114.891375,115.327500,um,I,sv,u-9-3
sw4148B-ms98-a-0011,116.430250,116.495000,the,I,sv,u-9-3
sw4148B-ms98-a-0011,116.495000,116.845000,fact,I,sv,u-9-3
sw4148B-ms98-a-0011,116.845000,117.035000,that,I,sv,u-9-3
sw4148B-ms98-a-0011,117.035000,117.502625,it's,I,sv,u-9-3
sw4148B-ms98-a-0011,118.643875,118.745000,well,I,sv,u-9-3
sw4148B-ms98-a-0011,118.745000,118.875000,the,I,sv,u-9-3
sw4148B-ms98-a-0011,118.875000,118.975000,the,I,sv,u-9-3
sw4148B-ms98-a-0011,118.975000,119.425000,principle,I,sv,u-9-3
sw4148B-ms98-a-0011,119.425000,119.495000,is,I,sv,u-9-3
sw4148B-ms98-a-0011,119.495000,119.595000,that,I,sv,u-9-3
sw4148B-ms98-a-0011,119.595000,119.665000,the,I,sv,u-9-3
sw4148B-ms98-a-0011,119.665000,119.955000,fact,I,sv,u-9-3
sw4148B-ms98-a-0011,119.955000,120.055000,that,I,sv,u-9-3
sw4148B-ms98-a-0011,120.055000,120.205000,it's,I,sv,u-9-3
sw4148B-ms98-a-0011,120.205000,120.835000,unanimous,I,sv,u-9-3
sw4148B-ms98-a-0011,120.835000,121.594000,insures,I,sv,u-9-3
sw4148B-ms98-a-0011,121.740875,122.039125,the,I,sv,u-9-3
sw4148B-ms98-a-0011,122.295250,122.565000,beyond,I,sv,u-9-3
sw4148B-ms98-a-0011,122.565000,122.605000,a,I,sv,u-9-3
sw4148B-ms98-a-0011,122.605000,123.065000,reasonable,I,sv,u-9-3
sw4148B-ms98-a-0011,123.065000,123.414625,doubt,I,sv,u-9-3
sw4148B-ms98-a-0011,123.855250,124.135000,um,I,sv,u-9-3
sw4148B-ms98-a-0011,124.135000,124.914625,criterion,I,sv,u-9-3
sw4148B-ms98-a-0011,125.325250,125.715375,that,I,sv,u-9-3
sw4148B-ms98-a-0011,125.850875,126.111250,it,I,sv,u-9-3
sw4148B-ms98-a-0011,126.356000,126.800125,um,I,sv,u-9-3
sw4148B-ms98-a-0012,127.896125,128.541875,increases,I,sv,u-9-3
sw4148B-ms98-a-0012,128.541875,128.760375,the,I,sv,u-9-3
sw4148B-ms98-a-0012,128.760375,129.028625,the,I,sv,u-9-3
sw4148B-ms98-a-0012,129.028625,129.630375,likelihood,I,sv,u-9-3
sw4148B-ms98-a-0012,129.630375,129.720375,of,I,sv,u-9-3
sw4148B-ms98-a-0012,129.720375,129.960375,getting,I,sv,u-9-3
sw4148B-ms98-a-0012,129.960375,130.020375,the,I,sv,u-9-3
sw4148B-ms98-a-0012,130.020375,130.380375,proper,I,sv,u-9-3
sw4148B-ms98-a-0012,130.380375,130.801875,judgment,I,sv,u-9-3
sw4148B-ms98-a-0012,131.272750,131.580375,so,B,sv,u-9-4
sw4148B-ms98-a-0012,131.580375,131.769500,i,I,sv,u-9-4
sw4148B-ms98-a-0012,132.003375,132.135125,i,I,sv,u-9-4
sw4148B-ms98-a-0012,132.135125,132.433500,think,I,sv,u-9-4
sw4148B-ms98-a-0012,132.842875,132.993625,if,I,sv,u-9-4
sw4148B-ms98-a-0012,132.993625,133.390375,anything,I,sv,u-9-4
sw4148B-ms98-a-0012,133.390375,133.490375,it,I,sv,u-9-4
sw4148B-ms98-a-0012,133.490375,133.600375,would,I,sv,u-9-4
sw4148B-ms98-a-0012,133.600375,133.760375,have,I,sv,u-9-4
sw4148B-ms98-a-0012,133.760375,133.860375,to,I,sv,u-9-4
sw4148B-ms98-a-0012,133.860375,134.090375,be,I,sv,u-9-4
sw4148B-ms98-a-0012,134.090375,134.363500,a,I,sv,u-9-4
sw4148B-ms98-a-0012,134.363500,134.720375,very,I,sv,u-9-4
sw4148B-ms98-a-0012,134.720375,135.050375,close,I,sv,u-9-4
sw4148B-ms98-a-0012,135.050375,135.160375,to,I,sv,u-9-4
sw4148B-ms98-a-0012,135.160375,135.700375,unanimous,I,sv,u-9-4
sw4148B-ms98-a-0012,135.700375,136.250750,decision,I,sv,u-9-4
sw4148B-ms98-a-0014,144.683000,144.863000,yeah,B,b,u-11-1
sw4148B-ms98-a-0014,144.863000,145.283000,actually,B,sv,u-11-2
sw4148B-ms98-a-0014,145.283000,145.427125,i-,O,,
sw4148B-ms98-a-0014,145.604125,145.743000,i,B,+,u-13-1
sw4148B-ms98-a-0014,145.743000,146.013000,thought,I,+,u-13-1
sw4148B-ms98-a-0014,146.013000,146.133000,that,I,+,u-13-1
sw4148B-ms98-a-0014,146.133000,146.253000,that,I,+,u-13-1
sw4148B-ms98-a-0014,146.253000,146.363000,would,I,+,u-13-1
sw4148B-ms98-a-0014,146.363000,146.473000,be,I,+,u-13-1
sw4148B-ms98-a-0014,146.473000,146.813000,very,I,+,u-13-1
sw4148B-ms98-a-0014,146.813000,147.303000,interesting,I,+,u-13-1
sw4148B-ms98-a-0014,147.303000,147.483000,thing,I,+,u-13-1
sw4148B-ms98-a-0014,147.483000,147.573000,to,I,+,u-13-1
sw4148B-ms98-a-0014,147.573000,147.743000,do,I,+,u-13-1
sw4148B-ms98-a-0014,147.743000,147.873000,i,B,sd,u-13-2
sw4148B-ms98-a-0014,147.873000,148.023000,would,I,sd,u-13-2
sw4148B-ms98-a-0014,148.023000,148.233000,like,I,sd,u-13-2
sw4148B-ms98-a-0014,148.233000,148.333000,to,I,sd,u-13-2
sw4148B-ms98-a-0014,148.333000,148.503000,do,I,sd,u-13-2
sw4148B-ms98-a-0014,148.503000,148.653000,that,I,sd,u-13-2
sw4148B-ms98-a-0014,148.653000,148.793000,i've,B,sd,u-13-3
sw4148B-ms98-a-0014,148.793000,148.933000,been,I,sd,u-13-3
sw4148B-ms98-a-0014,148.933000,149.063000,out,I,sd,u-13-3
sw4148B-ms98-a-0014,149.063000,149.193000,here,I,sd,u-13-3
sw4148B-ms98-a-0014,149.193000,149.503000,twenty,I,sd,u-13-3
sw4148B-ms98-a-0014,149.503000,149.683000,some,I,sd,u-13-3
sw4148B-ms98-a-0014,149.683000,149.912625,years,I,sd,u-13-3
sw4148B-ms98-a-0014,150.334500,150.553000,and,B,sd,u-13-4
sw4148B-ms98-a-0014,150.553000,150.703000,i've,I,sd,u-13-4
sw4148B-ms98-a-0014,150.703000,151.063000,been,I,sd,u-13-4
sw4148B-ms98-a-0014,151.063000,151.726375,called,I,sd,u-13-4
sw4148B-ms98-a-0014,152.178375,152.680625,um,I,sd,u-13-4
sw4148B-ms98-a-0014,153.061000,153.323000,three,I,sd,u-13-4
sw4148B-ms98-a-0014,153.323000,153.653000,different,I,sd,u-13-4
sw4148B-ms98-a-0014,153.653000,154.333000,times,I,sd,u-13-4
sw4148B-ms98-a-0014,154.333000,154.523000,but,B,sd,u-13-5
sw4148B-ms98-a-0014,154.523000,154.613000,i've,I,sd,u-13-5
sw4148B-ms98-a-0014,154.613000,154.913000,never,I,sd,u-13-5
sw4148B-ms98-a-0014,154.913000,155.283000,actually,I,sd,u-13-5
sw4148B-ms98-a-0014,155.283000,155.503000,even,I,sd,u-13-5
sw4148B-ms98-a-0014,155.503000,155.713000,made,I,sd,u-13-5
sw4148B-ms98-a-0014,155.713000,155.883000,it,I,sd,u-13-5
sw4148B-ms98-a-0014,155.883000,156.132625,into,I,sd,u-13-5
sw4148B-ms98-a-0014,156.132625,156.484000,the,I,sd,u-13-5
sw4148B-ms98-a-0014,156.872000,156.953000,the,I,sd,u-13-5
sw4148B-ms98-a-0014,156.953000,157.273000,jury,I,sd,u-13-5
sw4148B-ms98-a-0014,157.273000,157.868500,box,I,sd,u-13-5
sw4148B-ms98-a-0015,158.534000,159.063125,and,B,+,u-15-1
sw4148B-ms98-a-0015,159.270250,159.434000,because_1,I,+,u-15-1
sw4148B-ms98-a-0015,159.434000,159.554000,there,I,+,u-15-1
sw4148B-ms98-a-0015,159.554000,159.644000,have,I,+,u-15-1
sw4148B-ms98-a-0015,159.644000,159.854000,always,I,+,u-15-1
sw4148B-ms98-a-0015,159.854000,160.004000,been,I,+,u-15-1
sw4148B-ms98-a-0015,160.004000,160.054000,a,I,+,u-15-1
sw4148B-ms98-a-0015,160.054000,160.344000,number,I,+,u-15-1
sw4148B-ms98-a-0015,160.344000,160.454000,of,I,+,u-15-1
sw4148B-ms98-a-0015,160.454000,160.934000,people,I,+,u-15-1
sw4148B-ms98-a-0015,160.934000,161.389750,and,B,sd,u-15-2
sw4148B-ms98-a-0015,161.389750,161.817125,and,I,sd,u-15-2
sw4148B-ms98-a-0015,161.817125,161.944000,i've,I,sd,u-15-2
sw4148B-ms98-a-0015,161.944000,162.164000,never,I,sd,u-15-2
sw4148B-ms98-a-0015,162.164000,162.424000,gotten,I,sd,u-15-2
sw4148B-ms98-a-0015,162.424000,162.584000,up,I,sd,u-15-2
sw4148B-ms98-a-0015,162.584000,162.724000,there,I,sd,u-15-2
sw4148B-ms98-a-0015,162.724000,162.864000,to,I,sd,u-15-2
sw4148B-ms98-a-0015,162.864000,163.114000,answer,I,sd,u-15-2
sw4148B-ms98-a-0015,163.114000,163.284000,any,I,sd,u-15-2
sw4148B-ms98-a-0015,163.284000,163.344000,of,I,sd,u-15-2
sw4148B-ms98-a-0015,163.344000,163.404000,the,I,sd,u-15-2
sw4148B-ms98-a-0015,163.404000,163.980625,questions,I,sd,u-15-2
sw4148B-ms98-a-0016,164.838500,165.193000,um,B,%,u-15-3
sw4148B-ms98-a-0016,165.456625,165.850500,i,I,%,u-15-3
sw4148B-ms98-a-0016,165.850500,165.988500,yeah,B,aa,u-15-4
sw4148B-ms98-a-0016,165.988500,166.108500,i,B,sv,u-15-5
sw4148B-ms98-a-0016,166.108500,166.338500,also,I,sv,u-15-5
sw4148B-ms98-a-0016,166.338500,166.568500,think,I,sv,u-15-5
sw4148B-ms98-a-0016,166.568500,166.688500,that,I,sv,u-15-5
sw4148B-ms98-a-0016,166.688500,166.798500,would,I,sv,u-15-5
sw4148B-ms98-a-0016,166.798500,167.008500,be,I,sv,u-15-5
sw4148B-ms98-a-0016,167.298500,167.548500,really,I,sv,u-15-5
sw4148B-ms98-a-0016,167.548500,167.748500,good,I,sv,u-15-5
sw4148B-ms98-a-0016,167.748500,167.921875,uh,O,,
sw4148B-ms98-a-0018,190.877625,191.241375,um-hum,B,b,u-17-1
sw4148B-ms98-a-0020,202.143375,202.256375,well,B,sv,u-19-1
sw4148B-ms98-a-0020,202.256375,202.336375,the,I,sv,u-19-1
sw4148B-ms98-a-0020,202.336375,202.496375,o[ne]-,I,sv,u-19-1
sw4148B-ms98-a-0020,202.496375,202.586375,the,I,sv,u-19-1
sw4148B-ms98-a-0020,202.586375,202.786375,one,I,sv,u-19-1
sw4148B-ms98-a-0020,202.786375,202.966375,thing,I,sv,u-19-1
sw4148B-ms98-a-0020,202.966375,203.116375,that,I,sv,u-19-1
sw4148B-ms98-a-0020,203.116375,203.399750,i,I,sv,u-19-1
sw4148B-ms98-a-0020,203.399750,203.885875,know,I,sv,u-19-1
sw4148B-ms98-a-0020,203.885875,204.136375,does,I,sv,u-19-1
sw4148B-ms98-a-0020,204.136375,204.406375,seem,I,sv,u-19-1
sw4148B-ms98-a-0020,204.406375,204.466375,to,I,sv,u-19-1
sw4148B-ms98-a-0020,204.466375,204.955500,happen,I,sv,u-19-1
sw4148B-ms98-a-0020,205.604750,205.833500,i[s]-,I,sv,u-19-1
sw4148B-ms98-a-0021,206.123000,206.366250,from,I,sv,u-19-1
sw4148B-ms98-a-0021,206.366250,206.666250,people,I,sv,u-19-1
sw4148B-ms98-a-0021,206.666250,206.726250,i've,I,sv,u-19-1
sw4148B-ms98-a-0021,206.726250,207.016250,talked,I,sv,u-19-1
sw4148B-ms98-a-0021,207.016250,207.156250,to,I,sv,u-19-1
sw4148B-ms98-a-0021,207.156250,207.356250,on,I,sv,u-19-1
sw4148B-ms98-a-0021,207.356250,207.665625,this,I,sv,u-19-1
sw4148B-ms98-a-0021,207.665625,207.866250,is,I,sv,u-19-1
sw4148B-ms98-a-0021,207.866250,208.056250,that,I,sv,u-19-1
sw4148B-ms98-a-0021,208.056250,208.156250,in,I,sv,u-19-1
sw4148B-ms98-a-0021,208.156250,208.216250,the,I,sv,u-19-1
sw4148B-ms98-a-0021,208.216250,208.766250,situation,I,sv,u-19-1
sw4148B-ms98-a-0021,208.766250,208.866250,you,I,sv,u-19-1
sw4148B-ms98-a-0021,208.866250,209.036250,just,I,sv,u-19-1
sw4148B-ms98-a-0021,209.036250,209.276250,said,I,sv,u-19-1
sw4148B-ms98-a-0021,209.276250,209.416250,where,I,sv,u-19-1
sw4148B-ms98-a-0021,209.416250,209.566250,it's,I,sv,u-19-1
sw4148B-ms98-a-0021,209.566250,209.946250,nine,I,sv,u-19-1
sw4148B-ms98-a-0021,209.946250,210.076250,to,I,sv,u-19-1
sw4148B-ms98-a-0021,210.076250,210.396250,three,I,sv,u-19-1
sw4148B-ms98-a-0021,210.396250,210.486250,or,I,sv,u-19-1
sw4148B-ms98-a-0021,210.486250,210.796250,some,I,sv,u-19-1
sw4148B-ms98-a-0021,210.796250,211.046250,such,I,sv,u-19-1
sw4148B-ms98-a-0021,211.046250,211.357250,number,I,sv,u-19-1
sw4148B-ms98-a-0021,211.820500,211.966250,that,I,sv,u-19-1
sw4148B-ms98-a-0021,211.966250,212.335500,there's,I,sv,u-19-1
sw4148B-ms98-a-0021,212.531375,212.686250,an,I,sv,u-19-1
sw4148B-ms98-a-0021,212.686250,213.046250,effect,I,sv,u-19-1
sw4148B-ms98-a-0021,213.046250,213.316250,starts,I,sv,u-19-1
sw4148B-ms98-a-0021,213.316250,213.516250,being,I,sv,u-19-1
sw4148B-ms98-a-0021,213.516250,213.656250,that,I,sv,u-19-1
sw4148B-ms98-a-0021,213.656250,213.816250,there's,I,sv,u-19-1
sw4148B-ms98-a-0021,213.816250,213.876250,a,I,sv,u-19-1
sw4148B-ms98-a-0021,213.876250,214.076250,lot,I,sv,u-19-1
sw4148B-ms98-a-0021,214.076250,214.136250,of,I,sv,u-19-1
sw4148B-ms98-a-0021,214.136250,214.406250,peer,I,sv,u-19-1
sw4148B-ms98-a-0021,214.406250,214.876250,pressure,I,sv,u-19-1
sw4148B-ms98-a-0022,215.639875,215.933375,going,B,+,u-21-1
sw4148B-ms98-a-0022,215.933375,216.163000,on,I,+,u-21-1
sw4148B-ms98-a-0022,216.626375,216.913375,and,B,sd,u-21-2
sw4148B-ms98-a-0022,216.913375,217.183375,that,I,sd,u-21-2
sw4148B-ms98-a-0022,217.183375,217.553250,that,I,sd,u-21-2
sw4148B-ms98-a-0022,217.685125,218.137625,um,I,sd,u-21-2
sw4148B-ms98-a-0022,218.288250,218.483375,peer,I,sd,u-21-2
sw4148B-ms98-a-0022,218.483375,218.913375,pressure,I,sd,u-21-2
sw4148B-ms98-a-0022,218.913375,219.023375,and,B,sv,u-21-3
sw4148B-ms98-a-0022,219.023375,219.153375,in,I,sv,u-21-3
sw4148B-ms98-a-0022,219.153375,219.403375,some,I,sv,u-21-3
sw4148B-ms98-a-0022,219.403375,219.783375,cases,I,sv,u-21-3
sw4148B-ms98-a-0022,219.783375,219.893375,if,I,sv,u-21-3
sw4148B-ms98-a-0022,219.893375,220.033375,it's,I,sv,u-21-3
sw4148B-ms98-a-0022,220.033375,220.083375,a,I,sv,u-21-3
sw4148B-ms98-a-0022,220.083375,220.283375,long,I,sv,u-21-3
