sw2289B-ms98-a-0002,4.849000,5.379000,okay,B,aa,u-2-1
sw2289B-ms98-a-0005,30.074375,30.734375,arguments,I,sd,u-4-3
sw2289B-ms98-a-0005,30.734375,31.107000,here,I,sd,u-4-3
sw2289B-ms98-a-0005,31.457250,31.592500,i'm,B,sd,u-4-4
sw2289B-ms98-a-0005,31.592500,31.724375,just,I,sd,u-4-4
sw2289B-ms98-a-0005,31.724375,31.884375,sitting,I,sd,u-4-4
sw2289B-ms98-a-0005,31.884375,31.994375,here,I,sd,u-4-4
sw2289B-ms98-a-0005,31.994375,32.254375,looking,I,sd,u-4-4
sw2289B-ms98-a-0005,32.254375,32.384375,we've,I,sd,u-4-4
sw2289B-ms98-a-0005,32.384375,32.584375,got,I,sd,u-4-4
sw2289B-ms98-a-0005,32.584375,32.804375,four,I,sd,u-4-4
sw2289B-ms98-a-0005,32.804375,33.144375,bins,I,sd,u-4-4
sw2289B-ms98-a-0005,33.144375,33.284375,of,I,sd,u-4-4
sw2289B-ms98-a-0005,33.284375,33.644375,glass,I,sd,u-4-4
sw2289B-ms98-a-0005,33.644375,33.744375,and,I,sd,u-4-4
sw2289B-ms98-a-0005,33.744375,34.324375,plasticine,I,sd,u-4-4
sw2289B-ms98-a-0005,34.324375,34.624375,stuff,I,sd,u-4-4
sw2289B-ms98-a-0005,35.034375,35.204375,but,B,sd,u-4-5
sw2289B-ms98-a-0005,35.204375,35.324375,we,I,sd,u-4-5
sw2289B-ms98-a-0005,35.324375,35.524375,have,I,sd,u-4-5
sw2289B-ms98-a-0005,35.524375,35.684375,to,I,sd,u-4-5
sw2289B-ms98-a-0005,35.684375,36.174375,carry,I,sd,u-4-5
sw2289B-ms98-a-0005,36.174375,36.474375,it,I,sd,u-4-5
sw2289B-ms98-a-0006,36.886625,37.116625,um,I,sd,u-4-5
sw2289B-ms98-a-0006,37.116625,37.396625,some,I,sd,u-4-5
sw2289B-ms98-a-0006,37.396625,37.826625,distance,I,sd,u-4-5
sw2289B-ms98-a-0006,37.826625,38.016625,and,B,sd,u-4-6
sw2289B-ms98-a-0006,38.016625,38.216625,some,I,sd,u-4-6
sw2289B-ms98-a-0006,38.216625,38.896625,places,I,sd,u-4-6
sw2289B-ms98-a-0006,38.896625,39.383500,um,I,sd,u-4-6
sw2289B-ms98-a-0006,39.963500,40.056625,you,I,sd,u-4-6
sw2289B-ms98-a-0006,40.056625,40.216625,can,I,sd,u-4-6
sw2289B-ms98-a-0006,40.216625,40.566625,sell,I,sd,u-4-6
sw2289B-ms98-a-0006,40.566625,41.146625,your,I,sd,u-4-6
sw2289B-ms98-a-0006,41.146625,41.719000,uh,I,sd,u-4-6
sw2289B-ms98-a-0006,42.147750,43.036625,recyclables,I,sd,u-4-6
sw2289B-ms98-a-0006,43.036625,43.345750,and,B,sd,u-4-7
sw2289B-ms98-a-0006,43.997250,44.396625,um,I,sd,u-4-7
sw2289B-ms98-a-0006,44.396625,44.466625,for,I,sd,u-4-7
sw2289B-ms98-a-0006,44.466625,45.087250,example,I,sd,u-4-7
sw2289B-ms98-a-0006,45.087250,45.614500,um,I,sd,u-4-7
sw2289B-ms98-a-0006,45.614500,45.766625,our,I,sd,u-4-7
sw2289B-ms98-a-0006,45.766625,46.076625,church,I,sd,u-4-7
sw2289B-ms98-a-0006,46.076625,46.286625,was,I,sd,u-4-7
sw2289B-ms98-a-0006,46.286625,46.486625,was,I,sd,u-4-7
sw2289B-ms98-a-0006,46.486625,46.896625,collecting,I,sd,u-4-7
sw2289B-ms98-a-0006,46.896625,47.596625,newspapers,I,sd,u-4-7
sw2289B-ms98-a-0008,54.352875,54.622875,well,B,sd,u-6-1
sw2289B-ms98-a-0008,54.622875,54.782875,it,I,sd,u-6-1
sw2289B-ms98-a-0008,54.782875,55.032875,turns,I,sd,u-6-1
sw2289B-ms98-a-0008,55.032875,55.232875,out,I,sd,u-6-1
sw2289B-ms98-a-0008,55.232875,55.362875,that,I,sd,u-6-1
sw2289B-ms98-a-0008,55.362875,55.534875,so,I,sd,u-6-1
sw2289B-ms98-a-0008,55.534875,55.969500,much,I,sd,u-6-1
sw2289B-ms98-a-0008,55.969500,56.176625,the,B,sd,u-6-2
sw2289B-ms98-a-0008,56.176625,56.552875,problem,I,sd,u-6-2
sw2289B-ms98-a-0008,56.552875,56.641000,in,I,sd,u-6-2
sw2289B-ms98-a-0008,56.641000,57.153250,Texas,I,sd,u-6-2
sw2289B-ms98-a-0008,57.153250,57.442875,is,I,sd,u-6-2
sw2289B-ms98-a-0008,57.442875,57.770500,that,I,sd,u-6-2
sw2289B-ms98-a-0008,57.872250,58.562875,uh,I,sd,u-6-2
sw2289B-ms98-a-0008,58.562875,58.752875,they've,I,sd,u-6-2
sw2289B-ms98-a-0008,58.752875,58.932875,got,I,sd,u-6-2
sw2289B-ms98-a-0008,58.932875,59.032875,so,I,sd,u-6-2
sw2289B-ms98-a-0008,59.032875,59.242875,much,I,sd,u-6-2
sw2289B-ms98-a-0008,59.242875,59.552875,paper,I,sd,u-6-2
sw2289B-ms98-a-0008,59.552875,59.712875,now,I,sd,u-6-2
sw2289B-ms98-a-0008,59.712875,59.892875,from,I,sd,u-6-2
sw2289B-ms98-a-0008,59.892875,60.162875,people,I,sd,u-6-2
sw2289B-ms98-a-0008,60.162875,60.732875,recycling,I,sd,u-6-2
sw2289B-ms98-a-0008,61.152875,61.262875,that,I,sd,u-6-2
sw2289B-ms98-a-0008,61.262875,61.422875,they've,I,sd,u-6-2
sw2289B-ms98-a-0008,61.422875,61.632875,got,I,sd,u-6-2
sw2289B-ms98-a-0008,61.632875,61.782875,no,I,sd,u-6-2
sw2289B-ms98-a-0008,61.782875,62.042875,way,I,sd,u-6-2
sw2289B-ms98-a-0008,62.042875,62.252875,to,I,sd,u-6-2
sw2289B-ms98-a-0008,62.252875,62.602875,uh,I,sd,u-6-2
sw2289B-ms98-a-0008,62.602875,63.392875,reprocess,I,sd,u-6-2
sw2289B-ms98-a-0008,63.392875,63.632875,it,I,sd,u-6-2
sw2289B-ms98-a-0009,64.134125,64.294125,that,O,,
sw2289B-ms98-a-0009,64.294125,64.374125,it,B,sd,u-8-1
sw2289B-ms98-a-0009,64.374125,64.794125,requires,I,sd,u-8-1
sw2289B-ms98-a-0009,64.794125,64.924125,an,I,sd,u-8-1
sw2289B-ms98-a-0009,64.924125,65.174125,ex[tremely]-,I,sd,u-8-1
sw2289B-ms98-a-0009,65.174125,65.384125,it,I,sd,u-8-1
sw2289B-ms98-a-0009,65.384125,66.084125,requires,I,sd,u-8-1
sw2289B-ms98-a-0009,66.084125,66.474125,uh,I,sd,u-8-1
sw2289B-ms98-a-0009,66.474125,66.924125,essentially,I,sd,u-8-1
sw2289B-ms98-a-0009,66.924125,66.974125,a,I,sd,u-8-1
sw2289B-ms98-a-0009,66.974125,67.294125,paper,I,sd,u-8-1
sw2289B-ms98-a-0009,67.294125,67.494125,mill,I,sd,u-8-1
sw2289B-ms98-a-0009,67.494125,67.574125,to,I,sd,u-8-1
sw2289B-ms98-a-0009,67.574125,68.104125,recycle,I,sd,u-8-1
sw2289B-ms98-a-0009,68.104125,68.214125,it,I,sd,u-8-1
sw2289B-ms98-a-0009,68.664125,68.824125,and,B,sd,u-8-2
sw2289B-ms98-a-0009,68.824125,68.994125,so,I,sd,u-8-2
sw2289B-ms98-a-0009,68.994125,69.074125,the,I,sd,u-8-2
sw2289B-ms98-a-0009,69.074125,69.444125,value,I,sd,u-8-2
sw2289B-ms98-a-0009,69.444125,69.624125,has,I,sd,u-8-2
sw2289B-ms98-a-0009,69.624125,69.934125,gone,I,sd,u-8-2
sw2289B-ms98-a-0009,69.934125,70.412000,down,I,sd,u-8-2
sw2289B-ms98-a-0009,70.547625,70.843125,it,B,sd,u-8-3
sw2289B-ms98-a-0009,70.843125,71.041375,[vocalized-noise],I,sd,u-8-3
sw2289B-ms98-a-0009,71.320125,71.554125,turns,I,sd,u-8-3
sw2289B-ms98-a-0009,71.554125,71.854125,out,I,sd,u-8-3
sw2289B-ms98-a-0009,71.854125,72.004125,it,I,sd,u-8-3
sw2289B-ms98-a-0009,72.004125,72.234125,wasn't,I,sd,u-8-3
sw2289B-ms98-a-0009,72.234125,72.404125,worth,I,sd,u-8-3
sw2289B-ms98-a-0009,72.404125,72.484125,it,I,sd,u-8-3
sw2289B-ms98-a-0009,72.484125,72.564125,for,I,sd,u-8-3
sw2289B-ms98-a-0009,72.564125,72.634125,the,I,sd,u-8-3
sw2289B-ms98-a-0009,72.634125,72.904125,church,I,sd,u-8-3
sw2289B-ms98-a-0009,72.904125,73.024125,to,I,sd,u-8-3
sw2289B-ms98-a-0009,73.024125,73.358125,do,I,sd,u-8-3
sw2289B-ms98-a-0011,100.729125,101.059125,well,B,%,u-10-1
sw2289B-ms98-a-0012,102.203000,102.333000,yeah,B,b,u-12-1
sw2289B-ms98-a-0012,102.333000,102.423000,well,B,%,u-12-2
sw2289B-ms98-a-0012,102.423000,102.584125,see,I,%,u-12-2
sw2289B-ms98-a-0012,102.584125,102.885500,that's,I,%,u-12-2
sw2289B-ms98-a-0012,102.885500,103.193000,in,B,sd,u-12-3
sw2289B-ms98-a-0012,103.193000,103.343000,in,I,sd,u-12-3
sw2289B-ms98-a-0012,103.343000,103.813000,Dallas,I,sd,u-12-3
sw2289B-ms98-a-0012,103.813000,104.103000,there,I,sd,u-12-3
sw2289B-ms98-a-0012,104.103000,104.313000,there,I,sd,u-12-3
sw2289B-ms98-a-0012,104.313000,104.423000,no,I,sd,u-12-3
sw2289B-ms98-a-0012,104.423000,104.613000,plan,I,sd,u-12-3
sw2289B-ms98-a-0012,104.613000,104.693000,to,I,sd,u-12-3
sw2289B-ms98-a-0012,104.693000,104.963000,build,I,sd,u-12-3
sw2289B-ms98-a-0012,104.963000,105.103000,i,B,sd,u-12-4
sw2289B-ms98-a-0012,105.103000,105.473000,think,I,sd,u-12-4
sw2289B-ms98-a-0012,105.473000,105.793000,that,I,sd,u-12-4
sw2289B-ms98-a-0012,105.793000,105.953000,there's,I,sd,u-12-4
sw2289B-ms98-a-0012,105.953000,106.253000,some,I,sd,u-12-4
sw2289B-ms98-a-0012,106.253000,106.413000,in,I,sd,u-12-4
sw2289B-ms98-a-0012,106.413000,106.693000,East,I,sd,u-12-4
sw2289B-ms98-a-0012,106.693000,107.093000,Texas,I,sd,u-12-4
sw2289B-ms98-a-0012,107.093000,107.233000,there's,I,sd,u-12-4
sw2289B-ms98-a-0012,107.233000,107.383000,some,I,sd,u-12-4
sw2289B-ms98-a-0012,107.383000,107.743000,pulp,I,sd,u-12-4
sw2289B-ms98-a-0013,108.402250,108.812250,mills,I,sd,u-12-4
sw2289B-ms98-a-0013,108.812250,109.232250,but,B,sd,u-12-5
sw2289B-ms98-a-0013,109.232250,109.362250,uh,I,sd,u-12-5
sw2289B-ms98-a-0013,109.362250,109.482250,you,I,sd,u-12-5
sw2289B-ms98-a-0013,109.482250,109.572250,have,I,sd,u-12-5
sw2289B-ms98-a-0013,109.572250,109.642250,to,I,sd,u-12-5
sw2289B-ms98-a-0013,109.642250,109.752250,go,I,sd,u-12-5
sw2289B-ms98-a-0013,109.752250,109.852250,to,I,sd,u-12-5
sw2289B-ms98-a-0013,109.852250,110.602250,Houston,I,sd,u-12-5
sw2289B-ms98-a-0013,110.602250,111.302250,and,B,sd,u-12-6
sw2289B-ms98-a-0013,111.302250,111.372250,uh,I,sd,u-12-6
sw2289B-ms98-a-0013,111.372250,111.642250,it's,I,sd,u-12-6
sw2289B-ms98-a-0013,111.642250,112.152250,interesting,I,sd,u-12-6
sw2289B-ms98-a-0013,112.152250,112.312250,and,B,sd,u-12-7
sw2289B-ms98-a-0013,112.312250,112.527125,then,I,sd,u-12-7
sw2289B-ms98-a-0013,112.877500,113.082250,there's,I,sd,u-12-7
sw2289B-ms98-a-0013,113.082250,113.482250,places,I,sd,u-12-7
sw2289B-ms98-a-0013,113.482250,113.692250,that'll,I,sd,u-12-7
sw2289B-ms98-a-0013,113.692250,113.902250,buy,I,sd,u-12-7
sw2289B-ms98-a-0013,113.902250,114.382250,metal,I,sd,u-12-7
sw2289B-ms98-a-0013,114.382250,114.782250,and,B,sd,u-12-8
sw2289B-ms98-a-0013,114.782250,114.872250,they,I,sd,u-12-8
sw2289B-ms98-a-0013,114.872250,115.262250,still,I,sd,u-12-8
sw2289B-ms98-a-0013,115.262250,115.452250,buy,I,sd,u-12-8
sw2289B-ms98-a-0013,115.452250,115.852250,aluminum,I,sd,u-12-8
sw2289B-ms98-a-0013,115.852250,116.242250,can,I,sd,u-12-8
sw2289B-ms98-a-0013,116.242250,116.402250,in,I,sd,u-12-8
sw2289B-ms98-a-0013,116.402250,116.652250,fact,I,sd,u-12-8
sw2289B-ms98-a-0013,116.652250,116.912250,that,I,sd,u-12-8
sw2289B-ms98-a-0015,123.767750,123.907750,well,B,qy,u-14-1
sw2289B-ms98-a-0015,123.907750,123.977750,do,I,qy,u-14-1
sw2289B-ms98-a-0015,123.977750,124.147750,you,I,qy,u-14-1
sw2289B-ms98-a-0015,124.147750,124.507750,do,I,qy,u-14-1
sw2289B-ms98-a-0015,124.507750,124.597750,do,I,qy,u-14-1
sw2289B-ms98-a-0015,124.597750,124.727750,you,I,qy,u-14-1
sw2289B-ms98-a-0015,124.727750,124.917750,do,I,qy,u-14-1
sw2289B-ms98-a-0015,124.917750,125.537750,recycling,I,qy,u-14-1
sw2289B-ms98-a-0017,130.539125,130.790750,oh,B,b,u-16-1
sw2289B-ms98-a-0019,149.969125,150.129125,well,B,qy,u-18-1
sw2289B-ms98-a-0019,150.129125,150.229125,do,I,qy,u-18-1
sw2289B-ms98-a-0019,150.229125,150.429125,you,I,qy,u-18-1
sw2289B-ms98-a-0019,150.429125,150.539125,do,I,qy,u-18-1
sw2289B-ms98-a-0019,150.539125,150.679125,you,I,qy,u-18-1
sw2289B-ms98-a-0019,150.679125,150.999125,drink,I,qy,u-18-1
sw2289B-ms98-a-0019,150.999125,151.349125,soda,I,qy,u-18-1
sw2289B-ms98-a-0019,151.349125,151.509125,and,I,qy,u-18-1
sw2289B-ms98-a-0019,151.509125,151.799125,such,I,qy,u-18-1
sw2289B-ms98-a-0019,151.799125,151.959125,in,I,qy,u-18-1
sw2289B-ms98-a-0019,151.959125,152.319125,aluminum,I,qy,u-18-1
sw2289B-ms98-a-0019,152.319125,152.793000,cans,I,qy,u-18-1
sw2289B-ms98-a-0021,162.827250,162.977250,oh,B,bf,u-20-1
sw2289B-ms98-a-0021,162.977250,163.147250,so,I,bf,u-20-1
sw2289B-ms98-a-0021,163.147250,163.337250,it's,I,bf,u-20-1
sw2289B-ms98-a-0021,163.337250,163.607250,worth,I,bf,u-20-1
sw2289B-ms98-a-0021,163.607250,163.867250,taking,I,bf,u-20-1
sw2289B-ms98-a-0021,163.867250,163.957250,them,I,bf,u-20-1
sw2289B-ms98-a-0021,163.957250,164.387250,back,I,bf,u-20-1
sw2289B-ms98-a-0021,164.387250,164.477250,well,B,sd,u-20-2
sw2289B-ms98-a-0021,164.477250,164.637250,see,I,sd,u-20-2
sw2289B-ms98-a-0021,164.637250,164.747250,we,I,sd,u-20-2
sw2289B-ms98-a-0021,164.747250,164.957250,don't,I,sd,u-20-2
sw2289B-ms98-a-0021,164.957250,165.087250,have,I,sd,u-20-2
sw2289B-ms98-a-0021,165.087250,165.227250,we,B,sd,u-20-3
sw2289B-ms98-a-0021,165.227250,165.637250,have,I,sd,u-20-3
sw2289B-ms98-a-0021,165.637250,165.797250,we,I,sd,u-20-3
sw2289B-ms98-a-0021,165.797250,166.027250,have,I,sd,u-20-3
sw2289B-ms98-a-0021,166.027250,166.307250,most,I,sd,u-20-3
sw2289B-ms98-a-0021,166.307250,166.397250,of,I,sd,u-20-3
sw2289B-ms98-a-0021,166.397250,166.547250,our,I,sd,u-20-3
sw2289B-ms98-a-0021,166.547250,166.887250,soft,I,sd,u-20-3
sw2289B-ms98-a-0021,166.887250,167.207250,drinks,I,sd,u-20-3
sw2289B-ms98-a-0021,167.207250,167.267250,are,I,sd,u-20-3
sw2289B-ms98-a-0021,167.267250,167.427250,in,I,sd,u-20-3
sw2289B-ms98-a-0021,167.427250,167.967250,plastic,I,sd,u-20-3
sw2289B-ms98-a-0021,168.767250,169.077250,liter,I,sd,u-20-3
sw2289B-ms98-a-0021,169.077250,169.137250,or,I,sd,u-20-3
sw2289B-ms98-a-0021,169.137250,169.387250,two,I,sd,u-20-3
sw2289B-ms98-a-0021,169.387250,169.597250,liter,I,sd,u-20-3
sw2289B-ms98-a-0021,169.597250,170.207125,bottles,I,sd,u-20-3
sw2289B-ms98-a-0023,184.462750,184.612750,oh,B,sd,u-22-1
sw2289B-ms98-a-0023,184.612750,184.852750,that's,I,sd,u-22-1
sw2289B-ms98-a-0023,184.852750,184.992750,in[teresting]-,O,,
sw2289B-ms98-a-0023,184.992750,185.162750,you,O,,
sw2289B-ms98-a-0023,185.162750,185.232750,know,O,,
sw2289B-ms98-a-0023,185.232750,185.422750,that,O,,
sw2289B-ms98-a-0023,185.422750,185.532750,you,O,,
sw2289B-ms98-a-0023,185.532750,185.622750,know,O,,
sw2289B-ms98-a-0023,185.622750,185.882750,that,O,,
sw2289B-ms98-a-0023,185.882750,186.032750,there,B,sd,u-22-3
sw2289B-ms98-a-0023,186.032750,186.192750,is,I,sd,u-22-3
sw2289B-ms98-a-0023,186.192750,186.252750,a,I,sd,u-22-3
sw2289B-ms98-a-0023,186.252750,186.562750,down,I,sd,u-22-3
sw2289B-ms98-a-0023,186.562750,186.922750,side,I,sd,u-22-3
sw2289B-ms98-a-0023,186.922750,187.002750,to,I,sd,u-22-3
sw2289B-ms98-a-0023,187.002750,187.222750,all,I,sd,u-22-3
sw2289B-ms98-a-0023,187.222750,187.502750,this,I,sd,u-22-3
sw2289B-ms98-a-0023,187.502750,187.562750,you,I,sd,u-22-3
sw2289B-ms98-a-0023,187.562750,187.682750,know,I,sd,u-22-3
sw2289B-ms98-a-0023,187.682750,188.072750,about,I,sd,u-22-3
sw2289B-ms98-a-0023,188.072750,188.282750,no,I,sd,u-22-3
sw2289B-ms98-a-0023,188.282750,188.622750,good,I,sd,u-22-3
sw2289B-ms98-a-0023,188.622750,188.942750,deed,I,sd,u-22-3
sw2289B-ms98-a-0023,188.942750,189.252750,going,I,sd,u-22-3
sw2289B-ms98-a-0023,189.252750,189.957250,unpunished,I,sd,u-22-3
sw2289B-ms98-a-0023,190.435500,190.962750,that,B,+,u-24-1
sw2289B-ms98-a-0023,190.962750,191.332750,uh,I,+,u-24-1
sw2289B-ms98-a-0023,191.332750,191.482750,my,I,+,u-24-1
sw2289B-ms98-a-0023,191.482750,191.842750,mother,I,+,u-24-1
sw2289B-ms98-a-0023,191.842750,192.362750,sells,I,+,u-24-1
sw2289B-ms98-a-0023,192.522750,193.252750,um,I,+,u-24-1
sw2289B-ms98-a-0024,194.155000,194.655000,trees,I,+,u-24-1
sw2289B-ms98-a-0024,194.655000,194.775000,that,I,+,u-24-1
sw2289B-ms98-a-0024,194.775000,194.905000,they,I,+,u-24-1
sw2289B-ms98-a-0024,194.905000,195.145000,make,I,+,u-24-1
sw2289B-ms98-a-0024,195.145000,195.515000,paper,I,+,u-24-1
sw2289B-ms98-a-0024,195.515000,195.645000,out,I,+,u-24-1
sw2289B-ms98-a-0024,195.645000,195.973500,of,I,+,u-24-1
sw2289B-ms98-a-0024,196.361500,196.505000,and,B,sd,u-24-2
sw2289B-ms98-a-0024,196.505000,196.595000,so,I,sd,u-24-2
sw2289B-ms98-a-0024,196.595000,196.835000,every,I,sd,u-24-2
sw2289B-ms98-a-0024,196.835000,197.115000,time,I,sd,u-24-2
sw2289B-ms98-a-0024,197.115000,197.165000,i,I,sd,u-24-2
sw2289B-ms98-a-0024,197.165000,197.765000,recycle,I,sd,u-24-2
sw2289B-ms98-a-0024,197.765000,198.683875,newspapers,I,sd,u-24-2
sw2289B-ms98-a-0025,199.275625,199.425625,uh,I,sd,u-24-2
sw2289B-ms98-a-0025,199.425625,199.485625,in,I,sd,u-24-2
sw2289B-ms98-a-0025,199.485625,199.725625,fact,I,sd,u-24-2
sw2289B-ms98-a-0025,199.725625,199.925625,there's,I,sd,u-24-2
sw2289B-ms98-a-0025,199.925625,200.235625,uh,I,sd,u-24-2
sw2289B-ms98-a-0025,200.235625,200.575625,there's,I,sd,u-24-2
sw2289B-ms98-a-0025,200.575625,200.938250,a,I,sd,u-24-2
sw2289B-ms98-a-0025,201.266000,201.555625,uh,I,sd,u-24-2
sw2289B-ms98-a-0025,201.555625,201.945625,Kimberly,B,sd,u-24-3
sw2289B-ms98-a-0025,201.945625,202.035625,and,I,sd,u-24-3
sw2289B-ms98-a-0025,202.035625,202.475625,Clark,I,sd,u-24-3
sw2289B-ms98-a-0025,202.475625,202.688375,the,I,sd,u-24-3
sw2289B-ms98-a-0025,202.857875,202.965625,the,I,sd,u-24-3
sw2289B-ms98-a-0025,202.965625,203.355625,makers,I,sd,u-24-3
sw2289B-ms98-a-0025,203.355625,203.475625,of,I,sd,u-24-3
sw2289B-ms98-a-0025,203.475625,203.985625,kleenex,I,sd,u-24-3
sw2289B-ms98-a-0025,203.985625,204.085625,and,I,sd,u-24-3
sw2289B-ms98-a-0025,204.085625,204.465625,such,I,sd,u-24-3
sw2289B-ms98-a-0026,204.934500,205.174500,has,B,+,u-26-1
sw2289B-ms98-a-0026,205.174500,205.566000,a,I,+,u-26-1
sw2289B-ms98-a-0026,205.566000,206.217625,uh,I,+,u-26-1
sw2289B-ms98-a-0026,206.217625,206.374500,a,I,+,u-26-1
sw2289B-ms98-a-0026,206.374500,206.908875,big,I,+,u-26-1
sw2289B-ms98-a-0026,206.908875,207.084500,uh,I,+,u-26-1
sw2289B-ms98-a-0026,207.084500,207.374500,paper,I,+,u-26-1
sw2289B-ms98-a-0026,207.374500,207.744500,mill,I,+,u-26-1
sw2289B-ms98-a-0026,207.744500,208.204125,that,O,,
sw2289B-ms98-a-0026,208.351125,208.624500,fact,B,sd,u-26-2
sw2289B-ms98-a-0026,208.624500,208.654500,i,I,sd,u-26-2
sw2289B-ms98-a-0026,208.654500,208.964500,almost,I,sd,u-26-2
sw2289B-ms98-a-0026,208.964500,209.084500,went,I,sd,u-26-2
sw2289B-ms98-a-0026,209.084500,209.174500,to,I,sd,u-26-2
sw2289B-ms98-a-0026,209.174500,209.424500,work,I,sd,u-26-2
sw2289B-ms98-a-0026,209.424500,209.534500,for,I,sd,u-26-2
sw2289B-ms98-a-0026,209.534500,209.727375,them_1,O,,
sw2289B-ms98-a-0026,210.211625,210.320875,i,B,sd,u-26-3
sw2289B-ms98-a-0026,210.320875,210.414500,was,I,sd,u-26-3
sw2289B-ms98-a-0026,210.414500,210.704500,offered,I,sd,u-26-3
sw2289B-ms98-a-0026,210.704500,210.774500,a,I,sd,u-26-3
sw2289B-ms98-a-0026,210.774500,211.144500,job,I,sd,u-26-3
sw2289B-ms98-a-0026,211.144500,211.284500,and,I,sd,u-26-3
sw2289B-ms98-a-0026,211.284500,211.514500,turned,I,sd,u-26-3
sw2289B-ms98-a-0026,211.514500,211.634500,it,I,sd,u-26-3
sw2289B-ms98-a-0026,211.634500,211.874500,down,I,sd,u-26-3
sw2289B-ms98-a-0026,211.874500,212.014500,because_1,I,sd,u-26-3
sw2289B-ms98-a-0026,212.014500,212.094500,my,I,sd,u-26-3
sw2289B-ms98-a-0026,212.094500,212.354500,mother,I,sd,u-26-3
sw2289B-ms98-a-0026,212.354500,212.534500,got,I,sd,u-26-3
sw2289B-ms98-a-0026,212.534500,212.634500,it,I,sd,u-26-3
sw2289B-ms98-a-0026,212.634500,212.803750,for,I,sd,u-26-3
sw2289B-ms98-a-0026,212.803750,212.933750,me,I,sd,u-26-3
sw2289B-ms98-a-0026,212.933750,213.073125,but,O,,
sw2289B-ms98-a-0026,213.564500,213.694500,it's,B,sd,u-26-4
sw2289B-ms98-a-0026,213.694500,213.894500,twenty,I,sd,u-26-4
sw2289B-ms98-a-0026,213.894500,213.954500,or,I,sd,u-26-4
sw2289B-ms98-a-0026,213.954500,214.244500,thirty,I,sd,u-26-4
sw2289B-ms98-a-0026,214.244500,214.464500,miles,I,sd,u-26-4
sw2289B-ms98-a-0026,214.464500,214.584500,from,I,sd,u-26-4
sw2289B-ms98-a-0026,214.584500,214.654500,my,I,sd,u-26-4
sw2289B-ms98-a-0026,214.654500,214.924500,house,I,sd,u-26-4
sw2289B-ms98-a-0026,214.924500,215.144500,every,B,sd,u-26-5
sw2289B-ms98-a-0026,215.144500,215.324500,time,I,sd,u-26-5
sw2289B-ms98-a-0026,215.324500,215.414500,you,I,sd,u-26-5
sw2289B-ms98-a-0026,215.414500,215.944500,recycle,I,sd,u-26-5
sw2289B-ms98-a-0026,215.944500,216.124500,that's,I,sd,u-26-5
sw2289B-ms98-a-0026,216.124500,216.294500,one,I,sd,u-26-5
sw2289B-ms98-a-0026,216.294500,216.504500,less,I,sd,u-26-5
