sw3760B-ms98-a-0003,3.339000,3.671500,um-hum,B,b,u-2-1
sw3760B-ms98-a-0022,76.474000,77.231000,hobbies,I,sd,u-24-1
sw3760B-ms98-a-0022,77.231000,77.543500,i-,O,,
sw3760B-ms98-a-0022,77.543500,77.886250,i,O,,
sw3760B-ms98-a-0022,78.272375,78.472375,well,B,b,u-26-1
sw3760B-ms98-a-0022,78.472375,78.702375,yeah,I,b,u-26-1
sw3760B-ms98-a-0022,78.702375,78.732375,i-,O,,
sw3760B-ms98-a-0022,78.732375,79.074500,i,B,sd,u-26-2
sw3760B-ms98-a-0022,79.074500,79.442375,i'm,I,sd,u-26-2
sw3760B-ms98-a-0022,79.442375,79.702375,kind,I,sd,u-26-2
sw3760B-ms98-a-0022,79.702375,79.812375,of,I,sd,u-26-2
sw3760B-ms98-a-0022,79.812375,80.082375,um,I,sd,u-26-2
sw3760B-ms98-a-0023,81.514000,81.735375,i-,I,sd,u-26-2
sw3760B-ms98-a-0023,81.735375,81.765375,i,I,sd,u-26-2
sw3760B-ms98-a-0023,81.765375,81.867000,guess,I,sd,u-26-2
sw3760B-ms98-a-0023,81.867000,82.175375,what,I,sd,u-26-2
sw3760B-ms98-a-0023,82.175375,82.395375,you'd,I,sd,u-26-2
sw3760B-ms98-a-0023,82.395375,82.585375,call,I,sd,u-26-2
sw3760B-ms98-a-0023,82.585375,82.655375,it,I,sd,u-26-2
sw3760B-ms98-a-0023,82.655375,82.695375,a,I,sd,u-26-2
sw3760B-ms98-a-0023,82.695375,83.355375,project,I,sd,u-26-2
sw3760B-ms98-a-0023,83.355375,84.131000,person,I,sd,u-26-2
sw3760B-ms98-a-0023,84.402250,84.735375,yeah,B,b,u-28-1
sw3760B-ms98-a-0023,84.735375,84.905375,and,B,sd,u-28-2
sw3760B-ms98-a-0023,84.905375,84.985375,i,I,sd,u-28-2
sw3760B-ms98-a-0023,84.985375,85.335375,love,I,sd,u-28-2
sw3760B-ms98-a-0023,85.335375,85.556000,i,O,,
sw3760B-ms98-a-0023,85.556000,85.895375,like,B,sd,u-28-3
sw3760B-ms98-a-0023,85.895375,86.005375,i,I,sd,u-28-3
sw3760B-ms98-a-0023,86.005375,86.125375,have,I,sd,u-28-3
sw3760B-ms98-a-0023,86.125375,86.175375,a,I,sd,u-28-3
sw3760B-ms98-a-0023,86.175375,86.715375,shop,I,sd,u-28-3
sw3760B-ms98-a-0023,86.715375,87.044625,and,B,sd,u-28-4
sw3760B-ms98-a-0024,87.460625,87.630625,when,I,sd,u-28-4
sw3760B-ms98-a-0024,87.630625,87.980625,things,I,sd,u-28-4
sw3760B-ms98-a-0024,87.980625,88.200625,break,I,sd,u-28-4
sw3760B-ms98-a-0024,88.200625,88.370625,around,I,sd,u-28-4
sw3760B-ms98-a-0024,88.370625,88.430625,the,I,sd,u-28-4
sw3760B-ms98-a-0024,88.430625,88.720625,house,I,sd,u-28-4
sw3760B-ms98-a-0024,88.720625,88.750625,i,I,sd,u-28-4
sw3760B-ms98-a-0024,88.750625,88.920625,always,I,sd,u-28-4
sw3760B-ms98-a-0024,88.920625,89.100625,try,I,sd,u-28-4
sw3760B-ms98-a-0024,89.100625,89.270625,and,I,sd,u-28-4
sw3760B-ms98-a-0024,89.504250,89.770625,fix,I,sd,u-28-4
sw3760B-ms98-a-0024,89.770625,89.840625,them_1,I,sd,u-28-4
sw3760B-ms98-a-0024,89.840625,90.430625,myself,I,sd,u-28-4
sw3760B-ms98-a-0024,90.430625,90.597125,and,B,%,u-28-5
sw3760B-ms98-a-0024,91.154625,91.400625,so,I,%,u-28-5
sw3760B-ms98-a-0024,91.400625,91.820625,hobby,I,%,u-28-5
sw3760B-ms98-a-0024,91.820625,92.028000,i[t's]-,O,,
sw3760B-ms98-a-0024,92.231375,92.378375,i[t's]-,O,,
sw3760B-ms98-a-0024,92.559125,92.770625,it's,B,sd,u-28-6
sw3760B-ms98-a-0024,92.770625,92.960625,its,I,sd,u-28-6
sw3760B-ms98-a-0024,92.960625,93.398625,funny,I,sd,u-28-6
sw3760B-ms98-a-0024,93.398625,93.670625,uh,I,sd,u-28-6
sw3760B-ms98-a-0024,93.670625,93.890625,from,B,sd,u-28-7
sw3760B-ms98-a-0024,93.890625,93.950625,the,I,sd,u-28-7
sw3760B-ms98-a-0024,93.950625,94.200625,one,I,sd,u-28-7
sw3760B-ms98-a-0024,94.200625,94.500625,stand,I,sd,u-28-7
sw3760B-ms98-a-0024,94.500625,94.850625,point,I,sd,u-28-7
sw3760B-ms98-a-0024,94.850625,95.257875,it's,I,sd,u-28-7
sw3760B-ms98-a-0024,95.611875,96.268375,work,I,sd,u-28-7
sw3760B-ms98-a-0025,96.828125,96.998125,but,B,sd,u-28-8
sw3760B-ms98-a-0025,96.998125,97.148125,it's,I,sd,u-28-8
sw3760B-ms98-a-0025,97.148125,97.208125,a,I,sd,u-28-8
sw3760B-ms98-a-0025,97.208125,97.638125,hobby,I,sd,u-28-8
sw3760B-ms98-a-0025,97.638125,97.858125,too,I,sd,u-28-8
sw3760B-ms98-a-0025,97.858125,98.088125,that,I,sd,u-28-8
sw3760B-ms98-a-0025,98.088125,98.218125,that,I,sd,u-28-8
sw3760B-ms98-a-0025,98.218125,98.268125,i,I,sd,u-28-8
sw3760B-ms98-a-0025,98.268125,98.608125,enjoy,I,sd,u-28-8
sw3760B-ms98-a-0025,98.608125,98.708125,to,B,+,u-30-1
sw3760B-ms98-a-0025,98.708125,99.128125,do,I,+,u-30-1
sw3760B-ms98-a-0025,99.128125,99.387375,to,B,sd,u-30-2
sw3760B-ms98-a-0025,99.654875,100.048125,find,I,sd,u-30-2
sw3760B-ms98-a-0025,100.048125,100.820875,broken,I,sd,u-30-2
sw3760B-ms98-a-0026,101.836125,102.120000,well,B,sd,u-32-1
sw3760B-ms98-a-0026,102.323375,102.896125,essentially,I,sd,u-32-1
sw3760B-ms98-a-0026,102.896125,103.186125,anything,I,sd,u-32-1
sw3760B-ms98-a-0026,103.186125,103.326125,you'd,I,sd,u-32-1
sw3760B-ms98-a-0026,103.326125,103.556125,find,I,sd,u-32-1
sw3760B-ms98-a-0026,103.556125,103.706125,in,I,sd,u-32-1
sw3760B-ms98-a-0026,103.706125,103.736125,a,I,sd,u-32-1
sw3760B-ms98-a-0026,103.736125,104.286125,house,I,sd,u-32-1
sw3760B-ms98-a-0027,104.676375,104.994375,uh,I,sd,u-32-1
sw3760B-ms98-a-0027,104.994375,105.024375,a,I,sd,u-32-1
sw3760B-ms98-a-0027,105.024375,105.097125,a,I,sd,u-32-1
sw3760B-ms98-a-0027,105.365625,105.644375,stove,I,sd,u-32-1
sw3760B-ms98-a-0027,105.644375,105.744375,or,I,sd,u-32-1
sw3760B-ms98-a-0027,105.744375,105.824375,an,I,sd,u-32-1
sw3760B-ms98-a-0027,105.824375,106.114375,oven,I,sd,u-32-1
sw3760B-ms98-a-0027,106.114375,106.294375,or,I,sd,u-32-1
sw3760B-ms98-a-0027,106.294375,106.334375,a,I,sd,u-32-1
sw3760B-ms98-a-0027,106.334375,106.904375,broken,I,sd,u-32-1
sw3760B-ms98-a-0027,106.904375,107.134375,piece,I,sd,u-32-1
sw3760B-ms98-a-0027,107.134375,107.194375,of,I,sd,u-32-1
sw3760B-ms98-a-0027,107.194375,107.844375,porcelain,I,sd,u-32-1
sw3760B-ms98-a-0027,107.844375,108.034375,or,I,sd,u-32-1
sw3760B-ms98-a-0027,108.034375,108.227625,uh,I,sd,u-32-1
sw3760B-ms98-a-0028,109.417625,109.790375,chipped,I,sd,u-32-1
sw3760B-ms98-a-0028,109.790375,110.240375,tile,I,sd,u-32-1
sw3760B-ms98-a-0028,110.240375,110.400375,on,I,sd,u-32-1
sw3760B-ms98-a-0028,110.400375,110.470375,the,I,sd,u-32-1
sw3760B-ms98-a-0028,110.470375,110.920375,floor,I,sd,u-32-1
sw3760B-ms98-a-0028,110.920375,110.960375,i,I,sd,u-32-1
sw3760B-ms98-a-0028,110.960375,111.080375,mean,I,sd,u-32-1
sw3760B-ms98-a-0028,111.080375,111.290375,just,I,sd,u-32-1
sw3760B-ms98-a-0028,111.290375,111.732750,anything,I,sd,u-32-1
sw3760B-ms98-a-0030,114.528125,114.768125,well,B,na,u-34-1
sw3760B-ms98-a-0030,114.768125,115.107625,it's,I,na,u-34-1
sw3760B-ms98-a-0030,115.107625,115.398125,it's,I,na,u-34-1
sw3760B-ms98-a-0030,115.398125,115.648125,not,I,na,u-34-1
sw3760B-ms98-a-0030,115.648125,115.958125,anything,I,na,u-34-1
sw3760B-ms98-a-0030,115.958125,116.418125,elaborate,I,na,u-34-1
sw3760B-ms98-a-0030,116.418125,116.518125,it's,O,,
sw3760B-ms98-a-0030,116.518125,116.738125,just,B,sd,u-34-2
sw3760B-ms98-a-0030,116.738125,116.818125,a,I,sd,u-34-2
sw3760B-ms98-a-0030,116.818125,117.108125,work,I,sd,u-34-2
sw3760B-ms98-a-0030,117.108125,117.428125,bench,I,sd,u-34-2
sw3760B-ms98-a-0030,117.428125,117.546625,with,I,sd,u-34-2
sw3760B-ms98-a-0030,117.829125,117.958125,a,I,sd,u-34-2
sw3760B-ms98-a-0030,117.958125,118.438125,gazillion,I,sd,u-34-2
sw3760B-ms98-a-0030,118.438125,119.021875,tools,I,sd,u-34-2
sw3760B-ms98-a-0031,119.532000,119.789000,but,B,sd,u-36-1
sw3760B-ms98-a-0031,119.789000,120.199000,enough,I,sd,u-36-1
sw3760B-ms98-a-0031,120.199000,120.419000,that,I,sd,u-36-1
sw3760B-ms98-a-0032,121.380500,121.740875,[vocalized-noise],I,sd,u-36-1
sw3760B-ms98-a-0032,121.740875,122.020875,again,I,sd,u-36-1
sw3760B-ms98-a-0032,122.020875,122.130875,for,I,sd,u-36-1
sw3760B-ms98-a-0032,122.130875,122.420875,anything,I,sd,u-36-1
sw3760B-ms98-a-0032,122.420875,122.520875,in,I,sd,u-36-1
sw3760B-ms98-a-0032,122.520875,122.590875,the,I,sd,u-36-1
sw3760B-ms98-a-0032,122.590875,123.060875,house,I,sd,u-36-1
sw3760B-ms98-a-0032,123.060875,123.120875,i,I,sd,u-36-1
sw3760B-ms98-a-0032,123.120875,123.360875,can,I,sd,u-36-1
sw3760B-ms98-a-0032,123.360875,123.930875,probably,I,sd,u-36-1
sw3760B-ms98-a-0033,125.293625,125.732000,right,B,aa,u-38-1
sw3760B-ms98-a-0034,126.723250,126.866125,and,B,%,u-40-1
sw3760B-ms98-a-0034,126.866125,126.946125,in,I,%,u-40-1
sw3760B-ms98-a-0034,126.946125,127.006125,the,I,%,u-40-1
sw3760B-ms98-a-0034,127.006125,127.376125,car,I,%,u-40-1
sw3760B-ms98-a-0034,127.376125,127.446125,i,B,sd,u-40-2
sw3760B-ms98-a-0034,127.446125,127.656125,guess,I,sd,u-40-2
sw3760B-ms98-a-0034,127.656125,127.879125,the,I,sd,u-40-2
sw3760B-ms98-a-0034,127.879125,128.230875,car,I,sd,u-40-2
sw3760B-ms98-a-0034,128.475375,128.793625,too,I,sd,u-40-2
sw3760B-ms98-a-0036,130.401625,130.541625,so,B,sv,u-42-1
sw3760B-ms98-a-0036,130.541625,130.811625,that's,I,sv,u-42-1
sw3760B-ms98-a-0036,130.811625,130.861625,i-,I,sv,u-42-1
sw3760B-ms98-a-0036,130.861625,131.007125,i,I,sv,u-42-1
sw3760B-ms98-a-0036,131.007125,131.331625,think,I,sv,u-42-1
sw3760B-ms98-a-0036,131.331625,131.401625,i,I,sv,u-42-1
sw3760B-ms98-a-0036,131.401625,131.501625,would,I,sv,u-42-1
sw3760B-ms98-a-0036,131.501625,131.751625,probably,I,sv,u-42-1
sw3760B-ms98-a-0036,131.751625,132.121625,consider,I,sv,u-42-1
sw3760B-ms98-a-0036,132.121625,132.281625,that,I,sv,u-42-1
sw3760B-ms98-a-0036,132.281625,132.351625,a,I,sv,u-42-1
sw3760B-ms98-a-0036,132.351625,132.711625,hobby,I,sv,u-42-1
sw3760B-ms98-a-0036,132.711625,133.061625,although,B,sd,u-42-2
sw3760B-ms98-a-0036,133.061625,133.441625,sometimes,I,sd,u-42-2
sw3760B-ms98-a-0036,133.441625,133.521625,it,I,sd,u-42-2
sw3760B-ms98-a-0036,133.521625,133.681625,gets,I,sd,u-42-2
sw3760B-ms98-a-0036,133.681625,133.741625,to,I,sd,u-42-2
sw3760B-ms98-a-0036,133.741625,133.851625,be,I,sd,u-42-2
sw3760B-ms98-a-0036,133.851625,134.551500,excessive,I,sd,u-42-2
sw3760B-ms98-a-0036,134.551500,135.119000,[laughter],O,,
sw3760B-ms98-a-0038,144.859500,145.115500,yeah,B,b,u-44-1
sw3760B-ms98-a-0038,145.328500,145.540250,i,B,%,u-44-2
sw3760B-ms98-a-0040,151.023500,151.378625,right,B,b,u-46-1
sw3760B-ms98-a-0040,151.755250,151.856250,yeah,B,b,u-46-2
sw3760B-ms98-a-0040,151.856250,151.986250,i-,O,,
sw3760B-ms98-a-0040,151.986250,152.066250,i,B,%,u-46-3
sw3760B-ms98-a-0040,152.066250,152.276250,think,I,%,u-46-3
sw3760B-ms98-a-0040,152.276250,152.446250,it,I,%,u-46-3
sw3760B-ms98-a-0040,152.446250,152.646125,it,I,%,u-46-3
sw3760B-ms98-a-0041,153.511875,153.745750,it,O,,
sw3760B-ms98-a-0041,153.745750,153.996875,it,O,,
sw3760B-ms98-a-0041,153.996875,154.221875,not,B,sv,u-46-4
sw3760B-ms98-a-0041,154.221875,154.411875,only,I,sv,u-46-4
sw3760B-ms98-a-0041,154.411875,154.571875,can,I,sv,u-46-4
sw3760B-ms98-a-0041,154.571875,154.661875,it,I,sv,u-46-4
sw3760B-ms98-a-0041,154.661875,154.781875,be,I,sv,u-46-4
sw3760B-ms98-a-0041,154.781875,155.091875,fun,I,sv,u-46-4
sw3760B-ms98-a-0041,155.091875,155.181875,but,B,sv,u-46-5
sw3760B-ms98-a-0041,155.181875,155.271875,it,I,sv,u-46-5
sw3760B-ms98-a-0041,155.271875,155.431875,can,I,sv,u-46-5
sw3760B-ms98-a-0041,155.431875,155.901875,certainly,I,sv,u-46-5
sw3760B-ms98-a-0041,155.901875,156.181875,help,I,sv,u-46-5
sw3760B-ms98-a-0041,156.181875,156.321875,your,I,sv,u-46-5
sw3760B-ms98-a-0041,156.321875,157.024250,finances,I,sv,u-46-5
sw3760B-ms98-a-0043,159.795750,160.031875,so,B,qr,u-48-1
sw3760B-ms98-a-0043,160.031875,160.131875,do,I,qr,u-48-1
sw3760B-ms98-a-0043,160.131875,160.231875,you,I,qr,u-48-1
sw3760B-ms98-a-0043,160.231875,160.441875,have,I,qr,u-48-1
sw3760B-ms98-a-0043,160.441875,160.804500,any,I,qr,u-48-1
sw3760B-ms98-a-0043,161.068125,161.274875,art[istic]-,I,qr,u-48-1
sw3760B-ms98-a-0043,161.410500,162.106000,um,I,qr,u-48-1
sw3760B-ms98-a-0043,162.286875,162.491375,i,I,qr,u-48-1
sw3760B-ms98-a-0043,162.491375,162.571875,w[anna]-,I,qr,u-48-1
sw3760B-ms98-a-0043,162.571875,162.601875,i,I,qr,u-48-1
sw3760B-ms98-a-0043,162.601875,162.761875,guess,I,qr,u-48-1
sw3760B-ms98-a-0043,162.761875,162.801875,i,I,qr,u-48-1
sw3760B-ms98-a-0043,162.801875,162.941875,wanna,I,qr,u-48-1
sw3760B-ms98-a-0043,162.941875,163.281875,say,I,qr,u-48-1
sw3760B-ms98-a-0043,163.281875,163.791875,creative,I,qr,u-48-1
sw3760B-ms98-a-0043,163.791875,163.861875,or,I,qr,u-48-1
sw3760B-ms98-a-0043,163.861875,164.601875,artistic,I,qr,u-48-1
sw3760B-ms98-a-0043,164.601875,165.125125,hobbies,I,qr,u-48-1
sw3760B-ms98-a-0045,172.120000,172.322250,oh,B,b,u-50-1
sw3760B-ms98-a-0045,172.322250,172.412250,yeah,I,b,u-50-1
sw3760B-ms98-a-0045,172.412250,172.512250,well,B,ba,u-50-2
sw3760B-ms98-a-0045,172.512250,172.792250,that's,I,ba,u-50-2
sw3760B-ms98-a-0045,172.792250,173.083625,good,I,ba,u-50-2
sw3760B-ms98-a-0047,176.615125,176.931875,yeah,B,b,u-52-1
sw3760B-ms98-a-0047,177.177250,177.329250,well,B,sd,u-52-2
sw3760B-ms98-a-0047,177.329250,177.409250,i,I,sd,u-52-2
sw3760B-ms98-a-0047,177.409250,177.579250,don't,I,sd,u-52-2
sw3760B-ms98-a-0047,177.579250,178.229250,necessarily,I,sd,u-52-2
sw3760B-ms98-a-0047,178.229250,178.449250,either,I,sd,u-52-2
sw3760B-ms98-a-0047,178.449250,178.539250,i,B,sd,u-52-3
sw3760B-ms98-a-0047,178.539250,178.789250,can,I,sd,u-52-3
sw3760B-ms98-a-0047,178.789250,179.059250,plink,I,sd,u-52-3
sw3760B-ms98-a-0047,179.059250,179.239250,out,I,sd,u-52-3
sw3760B-ms98-a-0047,179.239250,179.279250,a,I,sd,u-52-3
sw3760B-ms98-a-0047,179.279250,179.569250,song,I,sd,u-52-3
sw3760B-ms98-a-0047,179.569250,179.639250,or,I,sd,u-52-3
sw3760B-ms98-a-0047,179.639250,179.829250,two,I,sd,u-52-3
sw3760B-ms98-a-0047,179.829250,179.919250,on,I,sd,u-52-3
sw3760B-ms98-a-0047,179.919250,179.969250,a,I,sd,u-52-3
sw3760B-ms98-a-0047,179.969250,180.495000,piano,I,sd,u-52-3
sw3760B-ms98-a-0047,181.044875,181.489125,and,B,%,u-54-1
sw3760B-ms98-a-0047,181.489125,181.639250,i,I,%,u-54-1
sw3760B-ms98-a-0047,181.639250,182.188625,can,I,%,u-54-1
sw3760B-ms98-a-0049,183.636000,184.114375,um,I,%,u-54-1
sw3760B-ms98-a-0049,184.114375,184.274375,i-,O,,
sw3760B-ms98-a-0049,184.274375,184.434375,i,B,sd,u-54-2
sw3760B-ms98-a-0049,184.434375,184.674375,don't,I,sd,u-54-2
sw3760B-ms98-a-0049,184.674375,185.294375,necessarily,I,sd,u-54-2
sw3760B-ms98-a-0049,185.294375,185.754375,draw,I,sd,u-54-2
sw3760B-ms98-a-0049,185.754375,185.894375,or,I,sd,u-54-2
sw3760B-ms98-a-0049,185.894375,186.064375,do,I,sd,u-54-2
sw3760B-ms98-a-0049,186.064375,186.234375,any,I,sd,u-54-2
sw3760B-ms98-a-0049,186.234375,186.324375,of,I,sd,u-54-2
sw3760B-ms98-a-0049,186.324375,186.484375,that,I,sd,u-54-2
sw3760B-ms98-a-0049,186.484375,186.674375,kind,I,sd,u-54-2
sw3760B-ms98-a-0049,186.674375,186.874375,of,I,sd,u-54-2
sw3760B-ms98-a-0049,186.874375,187.351000,art,I,sd,u-54-2
sw3760B-ms98-a-0049,187.599625,187.724375,i,B,sv,u-54-3
sw3760B-ms98-a-0049,187.724375,188.084375,guess,I,sv,u-54-3
sw3760B-ms98-a-0049,188.084375,188.544375,graphics,O,,
sw3760B-ms98-a-0049,188.544375,188.864375,arts,B,+,u-56-1
sw3760B-ms98-a-0049,188.864375,188.964375,is,B,+,u-58-1
sw3760B-ms98-a-0049,188.964375,189.134375,that,I,+,u-58-1
sw3760B-ms98-a-0049,189.134375,189.244375,what,I,+,u-58-1
sw3760B-ms98-a-0049,189.244375,189.344375,that,I,+,u-58-1
sw3760B-ms98-a-0049,189.344375,189.434375,would,I,+,u-58-1
sw3760B-ms98-a-0049,189.434375,189.524375,be,I,+,u-58-1
sw3760B-ms98-a-0049,189.524375,189.744375,called,I,+,u-58-1
sw3760B-ms98-a-0049,189.744375,189.834375,it,I,+,u-58-1
sw3760B-ms98-a-0049,189.834375,189.864375,i,B,sd,u-58-2
sw3760B-ms98-a-0049,189.864375,190.144375,can't,I,sd,u-58-2
sw3760B-ms98-a-0049,190.144375,190.254375,like,I,sd,u-58-2
sw3760B-ms98-a-0049,190.254375,190.374375,do,I,sd,u-58-2
sw3760B-ms98-a-0049,190.374375,190.484375,any,I,sd,u-58-2
sw3760B-ms98-a-0049,190.484375,190.554375,of,I,sd,u-58-2
sw3760B-ms98-a-0049,190.554375,190.784375,that,I,sd,u-58-2
sw3760B-ms98-a-0049,190.784375,190.944375,but,B,sd,u-58-3
sw3760B-ms98-a-0049,190.944375,191.244375,sweat,I,sd,u-58-3
sw3760B-ms98-a-0049,191.244375,191.504375,shirts,I,sd,u-58-3
sw3760B-ms98-a-0049,191.504375,191.584375,is,I,sd,u-58-3
sw3760B-ms98-a-0049,191.584375,192.134375,certainly,I,sd,u-58-3
sw3760B-ms98-a-0049,192.134375,192.909750,impressive,I,sd,u-58-3
sw3760B-ms98-a-0051,199.153000,199.546750,um-hum,B,b,u-60-1
sw3760B-ms98-a-0053,204.941750,205.105750,oh,B,b,u-62-1
sw3760B-ms98-a-0053,205.105750,205.434375,yeah,I,b,u-62-1
sw3760B-ms98-a-0055,210.996250,211.130250,oh,B,b,u-64-1
sw3760B-ms98-a-0055,211.130250,211.458000,yeah,I,b,u-64-1
sw3760B-ms98-a-0056,212.247500,212.551625,uh-huh,B,b,u-66-1
