sw2504B-ms98-a-0002,1.045000,1.634000,okay,B,b^m,u-2-1
sw2504B-ms98-a-0011,73.661875,74.383375,and,B,sv,u-16-2
sw2504B-ms98-a-0011,74.383375,74.574625,uh,I,sv,u-16-2
sw2504B-ms98-a-0011,74.887250,75.093375,not,I,sv,u-16-2
sw2504B-ms98-a-0011,75.093375,75.433375,everyone,I,sv,u-16-2
sw2504B-ms98-a-0011,75.433375,75.743375,votes,I,sv,u-16-2
sw2504B-ms98-a-0011,75.743375,75.943375,at,I,sv,u-16-2
sw2504B-ms98-a-0011,75.943375,76.003375,the,I,sv,u-16-2
sw2504B-ms98-a-0011,76.003375,76.423375,same,I,sv,u-16-2
sw2504B-ms98-a-0011,76.423375,76.966625,place,I,sv,u-16-2
sw2504B-ms98-a-0011,77.518375,77.793250,uh,B,sv,u-18-1
sw2504B-ms98-a-0011,77.793250,77.923375,i,I,sv,u-18-1
sw2504B-ms98-a-0011,77.923375,78.643375,personally,I,sv,u-18-1
sw2504B-ms98-a-0011,78.643375,79.003375,think,I,sv,u-18-1
sw2504B-ms98-a-0011,79.003375,79.418125,that,I,sv,u-18-1
sw2504B-ms98-a-0011,79.418125,79.583375,we,I,sv,u-18-1
sw2504B-ms98-a-0011,79.583375,79.954250,need,I,sv,u-18-1
sw2504B-ms98-a-0011,79.954250,80.123375,to,I,sv,u-18-1
sw2504B-ms98-a-0011,80.123375,80.213375,do,I,sv,u-18-1
sw2504B-ms98-a-0011,80.213375,80.713375,more,I,sv,u-18-1
sw2504B-ms98-a-0011,80.713375,81.024000,along,I,sv,u-18-1
sw2504B-ms98-a-0011,81.024000,81.123375,the,I,sv,u-18-1
sw2504B-ms98-a-0011,81.123375,81.623375,education,I,sv,u-18-1
sw2504B-ms98-a-0011,81.623375,81.963375,lines,I,sv,u-18-1
sw2504B-ms98-a-0011,81.963375,82.043375,in,I,sv,u-18-1
sw2504B-ms98-a-0011,82.043375,82.143375,the,I,sv,u-18-1
sw2504B-ms98-a-0011,82.143375,82.653375,schools,I,sv,u-18-1
sw2504B-ms98-a-0011,82.653375,82.923375,to,I,sv,u-18-1
sw2504B-ms98-a-0011,82.923375,83.473375,children,I,sv,u-18-1
sw2504B-ms98-a-0011,83.473375,83.769000,from,I,sv,u-18-1
sw2504B-ms98-a-0011,83.836750,83.933375,the,I,sv,u-18-1
sw2504B-ms98-a-0011,83.933375,84.173375,little,I,sv,u-18-1
sw2504B-ms98-a-0011,84.173375,84.597750,ones,I,sv,u-18-1
sw2504B-ms98-a-0011,84.597750,84.873375,on,I,sv,u-18-1
sw2504B-ms98-a-0011,84.873375,85.333500,up,I,sv,u-18-1
sw2504B-ms98-a-0012,85.711750,85.830000,with,I,sv,u-18-1
sw2504B-ms98-a-0012,85.937250,86.094375,the,I,sv,u-18-1
sw2504B-ms98-a-0012,86.094375,86.647625,idea,I,sv,u-18-1
sw2504B-ms98-a-0012,86.647625,86.849750,of,I,sv,u-18-1
sw2504B-ms98-a-0012,86.974000,87.232750,the,I,sv,u-18-1
sw2504B-ms98-a-0012,87.466250,87.734375,the,I,sv,u-18-1
sw2504B-ms98-a-0012,87.734375,88.324375,value,I,sv,u-18-1
sw2504B-ms98-a-0012,88.324375,88.464375,of,I,sv,u-18-1
sw2504B-ms98-a-0012,88.464375,89.010125,voting,I,sv,u-18-1
sw2504B-ms98-a-0012,89.010125,89.424375,and,I,sv,u-18-1
sw2504B-ms98-a-0012,89.424375,89.484375,the,I,sv,u-18-1
sw2504B-ms98-a-0012,89.484375,90.096250,purpose,I,sv,u-18-1
sw2504B-ms98-a-0012,90.096250,90.268500,of,I,sv,u-18-1
sw2504B-ms98-a-0012,90.422875,90.933625,voting,I,sv,u-18-1
sw2504B-ms98-a-0012,90.933625,91.394375,and,I,sv,u-18-1
sw2504B-ms98-a-0012,91.394375,91.609875,that,I,sv,u-18-1
sw2504B-ms98-a-0012,91.715375,92.084375,one,I,sv,u-18-1
sw2504B-ms98-a-0012,92.084375,92.404375,vote,I,sv,u-18-1
sw2504B-ms98-a-0012,92.404375,92.714375,does,I,sv,u-18-1
sw2504B-ms98-a-0012,92.714375,92.944375,make,I,sv,u-18-1
sw2504B-ms98-a-0012,92.944375,93.024375,a,I,sv,u-18-1
sw2504B-ms98-a-0012,93.024375,93.724500,difference,I,sv,u-18-1
sw2504B-ms98-a-0012,94.327125,94.617500,but,B,%,u-18-2
sw2504B-ms98-a-0014,96.747500,97.855875,absolutely,B,aa,u-20-1
sw2504B-ms98-a-0015,99.116750,100.066750,absolutely,B,aa,u-22-1
sw2504B-ms98-a-0017,102.664875,103.073375,and,B,sv,u-24-1
sw2504B-ms98-a-0017,103.073375,103.433375,and,I,sv,u-24-1
sw2504B-ms98-a-0017,103.433375,103.633375,they,I,sv,u-24-1
sw2504B-ms98-a-0017,103.633375,103.803375,are,I,sv,u-24-1
sw2504B-ms98-a-0017,103.803375,104.213375,doing,I,sv,u-24-1
sw2504B-ms98-a-0017,104.213375,104.473375,that,I,sv,u-24-1
sw2504B-ms98-a-0017,104.473375,104.683375,in,I,sv,u-24-1
sw2504B-ms98-a-0017,104.683375,104.733375,a,I,sv,u-24-1
sw2504B-ms98-a-0017,104.733375,105.093375,number,I,sv,u-24-1
sw2504B-ms98-a-0017,105.093375,105.203375,of,I,sv,u-24-1
sw2504B-ms98-a-0017,105.203375,106.047750,schools,I,sv,u-24-1
sw2504B-ms98-a-0017,106.047750,107.013375,however,B,+,u-26-1
sw2504B-ms98-a-0017,107.013375,107.513375,probably,I,+,u-26-1
sw2504B-ms98-a-0017,107.513375,107.823375,not,I,+,u-26-1
sw2504B-ms98-a-0017,107.823375,108.163375,enough,I,+,u-26-1
sw2504B-ms98-a-0017,108.163375,108.284750,of,I,+,u-26-1
sw2504B-ms98-a-0017,108.397750,108.633375,them,I,+,u-26-1
sw2504B-ms98-a-0017,108.633375,108.774125,uh,I,+,u-26-1
sw2504B-ms98-a-0017,108.774125,109.233375,country,I,+,u-26-1
sw2504B-ms98-a-0017,109.233375,109.820875,wide,I,+,u-26-1
sw2504B-ms98-a-0017,110.216375,110.343375,but,B,sv,u-26-2
sw2504B-ms98-a-0017,110.343375,110.573375,it's,I,sv,u-26-2
sw2504B-ms98-a-0017,110.573375,110.813375,going,I,sv,u-26-2
sw2504B-ms98-a-0017,110.813375,110.893375,to,I,sv,u-26-2
sw2504B-ms98-a-0017,110.893375,111.193375,take,I,sv,u-26-2
sw2504B-ms98-a-0017,111.193375,111.323375,at,I,sv,u-26-2
sw2504B-ms98-a-0017,111.323375,111.563375,least,I,sv,u-26-2
sw2504B-ms98-a-0017,111.563375,111.623375,a,I,sv,u-26-2
sw2504B-ms98-a-0017,111.623375,111.863375,whole,I,sv,u-26-2
sw2504B-ms98-a-0017,111.863375,112.623375,generation,I,sv,u-26-2
sw2504B-ms98-a-0017,112.623375,112.743375,of,I,sv,u-26-2
sw2504B-ms98-a-0017,112.743375,113.293375,people,I,sv,u-26-2
sw2504B-ms98-a-0017,113.293375,113.463125,uh,I,sv,u-26-2
sw2504B-ms98-a-0017,113.463125,113.901750,to,I,sv,u-26-2
sw2504B-ms98-a-0018,114.171125,114.311500,get,I,sv,u-26-2
sw2504B-ms98-a-0018,114.311500,114.751500,across,I,sv,u-26-2
sw2504B-ms98-a-0018,114.751500,114.911500,the,I,sv,u-26-2
sw2504B-ms98-a-0018,114.911500,115.511500,idea,I,sv,u-26-2
sw2504B-ms98-a-0018,115.511500,115.701500,of,I,sv,u-26-2
sw2504B-ms98-a-0018,115.701500,116.098375,voting,I,sv,u-26-2
sw2504B-ms98-a-0018,116.606875,116.906750,uh,B,sv,u-26-3
sw2504B-ms98-a-0018,116.906750,117.102750,just,I,sv,u-26-3
sw2504B-ms98-a-0018,117.102750,117.306125,like,I,sv,u-26-3
sw2504B-ms98-a-0018,117.306125,117.541125,it's,I,sv,u-26-3
sw2504B-ms98-a-0018,117.541125,117.951500,taking,I,sv,u-26-3
sw2504B-ms98-a-0018,117.951500,118.051500,a,I,sv,u-26-3
sw2504B-ms98-a-0018,118.051500,118.291500,whole,I,sv,u-26-3
sw2504B-ms98-a-0018,118.291500,118.881500,generation,I,sv,u-26-3
sw2504B-ms98-a-0018,118.881500,118.941500,of,I,sv,u-26-3
sw2504B-ms98-a-0018,118.941500,119.281500,people,I,sv,u-26-3
sw2504B-ms98-a-0018,119.281500,119.361500,to,I,sv,u-26-3
sw2504B-ms98-a-0018,119.361500,120.001500,finally,I,sv,u-26-3
sw2504B-ms98-a-0018,120.001500,120.101500,uh,I,sv,u-26-3
sw2504B-ms98-a-0018,120.101500,120.639000,realize,I,sv,u-26-3
sw2504B-ms98-a-0018,120.639000,120.937125,the,I,sv,u-26-3
sw2504B-ms98-a-0018,121.321375,122.151500,harmfulness,I,sv,u-26-3
sw2504B-ms98-a-0018,122.151500,122.301500,of,I,sv,u-26-3
sw2504B-ms98-a-0018,122.301500,123.068500,drugs,I,sv,u-26-3
sw2504B-ms98-a-0019,123.525000,124.135000,and,I,sv,u-26-3
sw2504B-ms98-a-0019,124.135000,124.405000,uh,B,+,u-28-1
sw2504B-ms98-a-0019,124.405000,124.895000,hopefully,I,+,u-28-1
sw2504B-ms98-a-0019,124.895000,125.085000,to,I,+,u-28-1
sw2504B-ms98-a-0019,125.085000,125.902750,uh,I,+,u-28-1
sw2504B-ms98-a-0019,126.102375,126.335000,now,I,+,u-28-1
sw2504B-ms98-a-0019,126.335000,126.525625,with,I,+,u-28-1
sw2504B-ms98-a-0019,126.525625,126.665000,the,I,+,u-28-1
sw2504B-ms98-a-0019,126.665000,127.065000,many,I,+,u-28-1
sw2504B-ms98-a-0019,127.065000,127.635000,programs,I,+,u-28-1
sw2504B-ms98-a-0019,127.635000,128.025000,throughout,I,+,u-28-1
sw2504B-ms98-a-0019,128.025000,128.095000,the,I,+,u-28-1
sw2504B-ms98-a-0019,128.095000,128.765000,country,I,+,u-28-1
sw2504B-ms98-a-0019,128.765000,129.225000,on,I,+,u-28-1
sw2504B-ms98-a-0019,129.225000,129.435000,how,B,+,u-30-1
sw2504B-ms98-a-0019,129.435000,129.835000,to,I,+,u-30-1
sw2504B-ms98-a-0019,129.835000,130.602875,resist,I,+,u-30-1
sw2504B-ms98-a-0019,130.779875,131.225000,taking,I,+,u-30-1
sw2504B-ms98-a-0019,131.225000,131.525000,drugs,I,+,u-30-1
sw2504B-ms98-a-0019,131.525000,131.705000,how,B,sv,u-30-2
sw2504B-ms98-a-0019,131.705000,131.835000,to,I,sv,u-30-2
sw2504B-ms98-a-0019,131.835000,132.085000,say,I,sv,u-30-2
sw2504B-ms98-a-0019,132.085000,132.445000,no,I,sv,u-30-2
sw2504B-ms98-a-0019,132.445000,132.695000,to,I,sv,u-30-2
sw2504B-ms98-a-0019,132.695000,132.855000,it,I,sv,u-30-2
sw2504B-ms98-a-0019,132.855000,133.055000,and,I,sv,u-30-2
sw2504B-ms98-a-0019,133.055000,133.215000,what,I,sv,u-30-2
sw2504B-ms98-a-0019,133.215000,133.485000,have,I,sv,u-30-2
sw2504B-ms98-a-0019,133.485000,133.683375,you,I,sv,u-30-2
sw2504B-ms98-a-0019,134.218250,134.605000,that,B,%,u-30-3
sw2504B-ms98-a-0019,134.605000,135.055000,uh,B,sv,u-30-4
sw2504B-ms98-a-0019,135.055000,135.745000,perhaps,I,sv,u-30-4
sw2504B-ms98-a-0019,135.745000,135.875000,we'll,I,sv,u-30-4
sw2504B-ms98-a-0019,135.875000,136.465000,finally,I,sv,u-30-4
sw2504B-ms98-a-0019,136.465000,136.765000,get,I,sv,u-30-4
sw2504B-ms98-a-0019,136.765000,136.971250,the,I,sv,u-30-4
sw2504B-ms98-a-0019,137.414125,137.907625,youth,I,sv,u-30-4
sw2504B-ms98-a-0020,138.205500,138.545500,weaned,I,sv,u-30-4
sw2504B-ms98-a-0020,138.545500,138.815500,off,I,sv,u-30-4
sw2504B-ms98-a-0020,138.815500,138.935500,of,I,sv,u-30-4
sw2504B-ms98-a-0020,138.935500,139.133750,it,I,sv,u-30-4
sw2504B-ms98-a-0020,139.747625,140.207750,but,B,sd,u-30-5
sw2504B-ms98-a-0020,140.207750,140.579625,uh,I,sd,u-30-5
sw2504B-ms98-a-0021,141.463500,141.623500,i,I,sd,u-30-5
sw2504B-ms98-a-0021,141.623500,141.823500,know,I,sd,u-30-5
sw2504B-ms98-a-0021,141.823500,142.386500,i,I,sd,u-30-5
sw2504B-ms98-a-0021,142.563625,142.743500,i,B,+,u-32-1
sw2504B-ms98-a-0021,142.743500,143.033500,spent,I,+,u-32-1
sw2504B-ms98-a-0021,143.033500,143.273500,thirty,I,+,u-32-1
sw2504B-ms98-a-0021,143.273500,143.473500,four,I,+,u-32-1
sw2504B-ms98-a-0021,143.473500,143.773500,years,I,+,u-32-1
sw2504B-ms98-a-0021,143.773500,143.913500,in,I,+,u-32-1
sw2504B-ms98-a-0021,143.913500,144.553500,education,I,+,u-32-1
sw2504B-ms98-a-0021,144.553500,144.813500,here,I,+,u-32-1
sw2504B-ms98-a-0021,144.813500,144.973500,in,I,+,u-32-1
sw2504B-ms98-a-0021,144.973500,145.033500,the,I,+,u-32-1
sw2504B-ms98-a-0021,145.033500,145.403500,Dayton,I,+,u-32-1
sw2504B-ms98-a-0021,145.403500,146.194250,area,I,+,u-32-1
sw2504B-ms98-a-0021,146.360000,146.973500,and,B,sd,u-32-2
sw2504B-ms98-a-0021,146.973500,147.113500,in,I,sd,u-32-2
sw2504B-ms98-a-0021,147.113500,147.533500,nineteen,I,sd,u-32-2
sw2504B-ms98-a-0021,147.533500,148.113500,fifty,I,sd,u-32-2
sw2504B-ms98-a-0021,148.113500,148.513500,one,I,sd,u-32-2
sw2504B-ms98-a-0021,148.513500,148.583500,the,I,sd,u-32-2
sw2504B-ms98-a-0021,148.583500,149.023500,police,I,sd,u-32-2
sw2504B-ms98-a-0021,149.023500,149.133500,were,I,sd,u-32-2
sw2504B-ms98-a-0021,149.133500,149.583500,telling,I,sd,u-32-2
sw2504B-ms98-a-0021,149.583500,149.783500,us,I,sd,u-32-2
sw2504B-ms98-a-0021,149.783500,150.143500,about,I,sd,u-32-2
sw2504B-ms98-a-0021,150.143500,150.263500,the,I,sd,u-32-2
sw2504B-ms98-a-0021,150.263500,150.583500,drug,I,sd,u-32-2
sw2504B-ms98-a-0021,150.583500,151.033500,dealers,I,sd,u-32-2
sw2504B-ms98-a-0021,151.033500,151.613500,outside,I,sd,u-32-2
sw2504B-ms98-a-0021,151.613500,151.683500,the,I,sd,u-32-2
sw2504B-ms98-a-0021,151.683500,152.217250,school,I,sd,u-32-2
sw2504B-ms98-a-0022,152.892500,153.192750,and,I,sd,u-32-2
sw2504B-ms98-a-0022,153.192750,153.422750,how,I,sd,u-32-2
sw2504B-ms98-a-0022,153.422750,153.622750,they,I,sd,u-32-2
sw2504B-ms98-a-0022,153.622750,153.922750,were,I,sd,u-32-2
sw2504B-ms98-a-0022,153.922750,154.252750,just,I,sd,u-32-2
sw2504B-ms98-a-0022,154.252750,154.642750,giving,I,sd,u-32-2
sw2504B-ms98-a-0022,154.642750,155.012750,away,I,sd,u-32-2
sw2504B-ms98-a-0022,155.012750,155.252750,their,I,sd,u-32-2
sw2504B-ms98-a-0022,155.252750,155.912750,marijuana,I,sd,u-32-2
sw2504B-ms98-a-0022,155.912750,156.232750,giving,I,sd,u-32-2
sw2504B-ms98-a-0022,156.232750,156.542750,away,I,sd,u-32-2
sw2504B-ms98-a-0022,156.542750,156.642750,their,I,sd,u-32-2
sw2504B-ms98-a-0022,156.642750,157.232750,heroin,I,sd,u-32-2
sw2504B-ms98-a-0022,157.232750,157.402750,and,I,sd,u-32-2
sw2504B-ms98-a-0022,157.402750,157.542750,what,I,sd,u-32-2
sw2504B-ms98-a-0022,157.542750,157.792750,have,I,sd,u-32-2
sw2504B-ms98-a-0022,157.792750,157.899125,you,I,sd,u-32-2
sw2504B-ms98-a-0022,158.204250,158.272750,to,I,sd,u-32-2
sw2504B-ms98-a-0022,158.272750,158.532750,get,I,sd,u-32-2
sw2504B-ms98-a-0022,158.532750,158.672750,them,I,sd,u-32-2
sw2504B-ms98-a-0022,158.672750,159.486000,started,I,sd,u-32-2
sw2504B-ms98-a-0023,160.239750,160.819750,and,B,sd,u-34-1
sw2504B-ms98-a-0023,160.819750,160.999750,now,I,sd,u-34-1
sw2504B-ms98-a-0023,160.999750,161.149750,that,I,sd,u-34-1
sw2504B-ms98-a-0023,161.149750,161.319750,was,I,sd,u-34-1
sw2504B-ms98-a-0023,161.319750,161.439750,in,I,sd,u-34-1
sw2504B-ms98-a-0023,161.439750,161.769750,fifty,I,sd,u-34-1
sw2504B-ms98-a-0023,161.769750,161.949750,one,I,sd,u-34-1
sw2504B-ms98-a-0023,161.949750,162.169750,that's,B,sd,u-34-2
sw2504B-ms98-a-0023,162.169750,162.549750,forty,I,sd,u-34-2
sw2504B-ms98-a-0023,162.549750,163.009750,years,I,sd,u-34-2
sw2504B-ms98-a-0023,163.009750,163.551375,ago,I,sd,u-34-2
sw2504B-ms98-a-0023,163.777375,164.049750,that,B,+,u-36-1
sw2504B-ms98-a-0023,164.049750,164.149750,it,I,+,u-36-1
sw2504B-ms98-a-0023,164.149750,164.319750,was,I,+,u-36-1
sw2504B-ms98-a-0023,164.319750,164.639750,already,I,+,u-36-1
sw2504B-ms98-a-0023,164.639750,164.709750,a,I,+,u-36-1
sw2504B-ms98-a-0023,164.709750,165.139750,problem,I,+,u-36-1
sw2504B-ms98-a-0023,165.139750,165.459000,so,B,sv,u-36-2
sw2504B-ms98-a-0023,165.861875,166.144000,it's,I,sv,u-36-2
sw2504B-ms98-a-0023,166.144000,166.909750,now,I,sv,u-36-2
sw2504B-ms98-a-0023,166.909750,167.516250,uh,I,sv,u-36-2
sw2504B-ms98-a-0024,167.975375,168.083625,to,I,sv,u-36-2
sw2504B-ms98-a-0024,168.083625,168.163625,the,I,sv,u-36-2
sw2504B-ms98-a-0024,168.163625,168.833625,forefront,I,sv,u-36-2
sw2504B-ms98-a-0024,168.833625,169.023625,and,B,sv,u-36-3
sw2504B-ms98-a-0024,169.023625,169.343625,people,I,sv,u-36-3
sw2504B-ms98-a-0024,169.343625,169.423625,are,I,sv,u-36-3
sw2504B-ms98-a-0024,169.423625,169.823625,finally,I,sv,u-36-3
sw2504B-ms98-a-0024,169.823625,170.153625,taking,I,sv,u-36-3
sw2504B-ms98-a-0024,170.153625,170.443625,some,I,sv,u-36-3
sw2504B-ms98-a-0024,170.443625,170.833625,action,I,sv,u-36-3
sw2504B-ms98-a-0024,170.833625,171.283625,against,I,sv,u-36-3
sw2504B-ms98-a-0024,171.283625,171.449250,it,I,sv,u-36-3
sw2504B-ms98-a-0024,172.051875,172.163625,and,B,sv,u-36-4
sw2504B-ms98-a-0024,172.163625,172.223625,to,I,sv,u-36-4
sw2504B-ms98-a-0024,172.223625,172.663250,think,I,sv,u-36-4
sw2504B-ms98-a-0024,172.663250,173.008125,we've,I,sv,u-36-4
sw2504B-ms98-a-0024,173.008125,173.323625,we've,I,sv,u-36-4
sw2504B-ms98-a-0024,173.323625,174.084375,neglected,I,sv,u-36-4
sw2504B-ms98-a-0024,174.084375,174.723625,the,I,sv,u-36-4
sw2504B-ms98-a-0024,174.723625,175.303625,value,I,sv,u-36-4
sw2504B-ms98-a-0024,175.303625,175.443625,of,I,sv,u-36-4
sw2504B-ms98-a-0024,175.443625,176.242125,voting,I,sv,u-36-4
sw2504B-ms98-a-0025,176.939000,177.584000,and,I,sv,u-36-4
sw2504B-ms98-a-0025,177.584000,177.854000,uh,B,+,u-38-1
sw2504B-ms98-a-0025,177.854000,178.382125,and,I,+,u-38-1
sw2504B-ms98-a-0025,178.483750,178.664000,what,I,+,u-38-1
sw2504B-ms98-a-0025,178.664000,178.804000,it,I,+,u-38-1
sw2504B-ms98-a-0025,178.804000,179.074000,really,I,+,u-38-1
sw2504B-ms98-a-0025,179.074000,179.624000,means,I,+,u-38-1
sw2504B-ms98-a-0025,179.624000,179.804000,to,I,+,u-38-1
sw2504B-ms98-a-0025,179.804000,180.403500,vote,I,+,u-38-1
sw2504B-ms98-a-0025,180.403500,180.786625,and,B,sv,u-38-2
sw2504B-ms98-a-0025,181.095500,181.284000,we,I,sv,u-38-2
sw2504B-ms98-a-0025,181.284000,181.654000,also,I,sv,u-38-2
sw2504B-ms98-a-0025,181.654000,181.974000,don't,I,sv,u-38-2
sw2504B-ms98-a-0025,181.974000,182.324000,make,I,sv,u-38-2
sw2504B-ms98-a-0025,182.324000,182.634875,the,I,sv,u-38-2
sw2504B-ms98-a-0025,182.634875,183.002125,uh,I,sv,u-38-2
sw2504B-ms98-a-0025,183.586000,183.724000,the,I,sv,u-38-2
sw2504B-ms98-a-0025,183.724000,184.214000,issues,I,sv,u-38-2
sw2504B-ms98-a-0025,184.214000,184.734000,perhaps,I,sv,u-38-2
sw2504B-ms98-a-0025,184.734000,184.894000,in,I,sv,u-38-2
sw2504B-ms98-a-0025,184.894000,185.344000,language,I,sv,u-38-2
sw2504B-ms98-a-0025,185.344000,185.494000,that,I,sv,u-38-2
sw2504B-ms98-a-0025,185.494000,185.794000,people,I,sv,u-38-2
sw2504B-ms98-a-0025,185.794000,186.174000,fully,I,sv,u-38-2
sw2504B-ms98-a-0025,186.174000,186.904000,understand,I,sv,u-38-2
sw2504B-ms98-a-0025,186.904000,187.014000,them,I,sv,u-38-2
sw2504B-ms98-a-0027,195.054250,195.834000,um-hum,B,b,u-40-1
sw2504B-ms98-a-0027,196.637750,197.080875,sure,B,na,u-42-1
sw2504B-ms98-a-0027,197.666375,198.109625,right,B,na,u-44-1
sw2504B-ms98-a-0029,206.337750,207.106000,um-hum,B,b,u-46-1
sw2504B-ms98-a-0031,227.131750,227.826000,uh-huh,B,b,u-48-1
sw2504B-ms98-a-0033,238.419875,238.807875,yeah,B,b,u-50-1
sw2504B-ms98-a-0035,242.001375,242.452875,right,B,b,u-52-1
sw2504B-ms98-a-0037,247.541875,248.156875,uh-huh,B,b,u-54-1
sw2504B-ms98-a-0037,248.371625,248.812125,right,B,b,u-54-2
sw2504B-ms98-a-0039,255.422750,255.528625,to,B,qy^g,u-58-1
sw2504B-ms98-a-0039,255.528625,256.048625,complain,I,qy^g,u-58-1
sw2504B-ms98-a-0039,256.048625,256.388625,about,I,qy^g,u-58-1
sw2504B-ms98-a-0039,256.388625,256.468625,it,I,qy^g,u-58-1
sw2504B-ms98-a-0039,256.468625,256.957500,right,I,qy^g,u-58-1
sw2504B-ms98-a-0039,257.214375,257.594875,right,B,b^m,u-60-1
sw2504B-ms98-a-0041,261.639875,261.886000,that's,B,aa,u-62-1
sw2504B-ms98-a-0041,261.886000,262.380750,right,I,aa,u-62-1
sw2504B-ms98-a-0043,270.527875,270.747875,that's,B,aa,u-64-1
sw2504B-ms98-a-0043,270.747875,271.127875,right,I,aa,u-64-1
sw2504B-ms98-a-0045,279.009250,279.126625,that,O,,
sw2504B-ms98-a-0045,279.126625,279.266875,is,O,,
