sw3206A-ms98-a-0001,0.040000,0.172375,yeah,B,o,u-1-1
sw3206A-ms98-a-0017,85.402125,85.515500,oh,B,bd,u-15-1
sw3206A-ms98-a-0017,85.515500,85.781000,that's,I,bd,u-15-1
sw3206A-ms98-a-0017,85.781000,86.482125,[laughter],O,,
sw3206A-ms98-a-0017,86.482125,86.719375,[laughter-it's],O,,
sw3206A-ms98-a-0019,113.143000,113.628875,well,B,%,u-17-1
sw3206A-ms98-a-0021,121.569250,121.702000,i['m]-,O,,
sw3206A-ms98-a-0021,121.950625,122.355000,i'm,B,%,u-19-1
sw3206A-ms98-a-0021,122.701500,122.908750,i'm,I,%,u-19-1
sw3206A-ms98-a-0021,122.908750,123.228750,not,I,%,u-19-1
sw3206A-ms98-a-0021,123.228750,123.497500,su[re]-,O,,
sw3206A-ms98-a-0021,123.908000,124.038750,the,B,sv,u-19-2
sw3206A-ms98-a-0021,124.038750,124.218750,only,I,sv,u-19-2
sw3206A-ms98-a-0021,124.218750,124.548750,thing,I,sv,u-19-2
sw3206A-ms98-a-0021,124.548750,124.708750,is,I,sv,u-19-2
sw3206A-ms98-a-0021,124.708750,124.968750,if,I,sv,u-19-2
sw3206A-ms98-a-0021,124.968750,125.118750,they,I,sv,u-19-2
sw3206A-ms98-a-0021,125.118750,125.468750,don't,I,sv,u-19-2
sw3206A-ms98-a-0021,125.468750,125.899375,vote,I,sv,u-19-2
sw3206A-ms98-a-0021,126.012375,126.148750,they,I,sv,u-19-2
sw3206A-ms98-a-0021,126.148750,126.358750,have,I,sv,u-19-2
sw3206A-ms98-a-0021,126.358750,126.738750,no,I,sv,u-19-2
sw3206A-ms98-a-0021,126.738750,127.356875,right,I,sv,u-19-2
sw3206A-ms98-a-0021,127.485000,127.628750,to,I,sv,u-19-2
sw3206A-ms98-a-0021,127.628750,128.398750,complain,I,sv,u-19-2
sw3206A-ms98-a-0022,129.792625,130.054125,it,B,%,u-21-1
sw3206A-ms98-a-0022,130.174625,130.792625,is,I,%,u-21-1
sw3206A-ms98-a-0022,130.792625,131.442500,um,I,%,u-21-1
sw3206A-ms98-a-0022,132.280875,132.521750,i,B,sv,u-21-2
sw3206A-ms98-a-0022,132.521750,132.660250,don't,I,sv,u-21-2
sw3206A-ms98-a-0022,132.660250,132.814625,know,I,sv,u-21-2
sw3206A-ms98-a-0022,132.814625,133.102625,why,I,sv,u-21-2
sw3206A-ms98-a-0022,133.102625,133.372625,we,I,sv,u-21-2
sw3206A-ms98-a-0022,133.372625,133.552625,are,I,sv,u-21-2
sw3206A-ms98-a-0022,133.552625,133.782625,so,I,sv,u-21-2
sw3206A-ms98-a-0022,133.782625,134.922625,complacent,I,sv,u-21-2
sw3206A-ms98-a-0023,136.080250,136.286625,but,B,sd,u-21-3
sw3206A-ms98-a-0023,136.286625,136.539000,i'm,I,sd,u-21-3
sw3206A-ms98-a-0023,136.539000,136.734125,gonna,I,sd,u-21-3
sw3206A-ms98-a-0023,136.734125,137.056625,vote,I,sd,u-21-3
sw3206A-ms98-a-0023,137.218500,137.594125,each,I,sd,u-21-3
sw3206A-ms98-a-0023,137.594125,138.179875,time,I,sd,u-21-3
sw3206A-ms98-a-0023,138.677125,139.254125,right,B,sd,u-21-4
sw3206A-ms98-a-0023,139.254125,139.518125,or,I,sd,u-21-4
sw3206A-ms98-a-0023,139.518125,140.166000,wrong,I,sd,u-21-4
sw3206A-ms98-a-0023,140.166000,140.554125,i'm,I,sd,u-21-4
sw3206A-ms98-a-0023,140.554125,140.774125,gonna,I,sd,u-21-4
sw3206A-ms98-a-0023,140.774125,141.314125,cast,I,sd,u-21-4
sw3206A-ms98-a-0023,141.314125,141.394125,a,I,sd,u-21-4
sw3206A-ms98-a-0023,141.394125,141.880000,ballot,I,sd,u-21-4
sw3206A-ms98-a-0023,142.226500,142.464125,and,B,sv,u-21-5
sw3206A-ms98-a-0023,142.464125,142.654125,then,I,sv,u-21-5
sw3206A-ms98-a-0023,142.654125,142.844125,if,I,sv,u-21-5
sw3206A-ms98-a-0023,142.844125,143.134125,i'm,I,sv,u-21-5
sw3206A-ms98-a-0023,143.134125,143.754125,unhappy,I,sv,u-21-5
sw3206A-ms98-a-0023,143.754125,144.104125,with,I,sv,u-21-5
sw3206A-ms98-a-0023,144.104125,144.248625,it,I,sv,u-21-5
sw3206A-ms98-a-0023,144.591375,144.804125,i,I,sv,u-21-5
sw3206A-ms98-a-0023,144.804125,145.174125,have,I,sv,u-21-5
sw3206A-ms98-a-0023,145.174125,145.344125,the,I,sv,u-21-5
sw3206A-ms98-a-0023,145.344125,145.764125,right,I,sv,u-21-5
sw3206A-ms98-a-0023,145.864125,146.254125,to,I,sv,u-21-5
sw3206A-ms98-a-0023,146.254125,146.934125,express,I,sv,u-21-5
sw3206A-ms98-a-0023,146.934125,147.194125,my,I,sv,u-21-5
sw3206A-ms98-a-0023,147.194125,147.774125,opinion,I,sv,u-21-5
sw3206A-ms98-a-0025,149.643250,150.066625,so,B,sd,u-23-1
sw3206A-ms98-a-0025,151.083875,151.615500,uh,I,sd,u-23-1
sw3206A-ms98-a-0025,151.875500,151.965500,there,I,sd,u-23-1
sw3206A-ms98-a-0025,151.965500,152.085500,was,I,sd,u-23-1
sw3206A-ms98-a-0025,152.085500,152.435500,something,I,sd,u-23-1
sw3206A-ms98-a-0025,152.435500,152.715500,else,I,sd,u-23-1
sw3206A-ms98-a-0025,152.715500,152.835500,i,I,sd,u-23-1
sw3206A-ms98-a-0025,152.835500,153.085500,was,I,sd,u-23-1
sw3206A-ms98-a-0025,153.085500,153.535500,gonna,O,,
sw3206A-ms98-a-0026,154.553875,154.692875,and,B,sv,u-23-2
sw3206A-ms98-a-0026,154.692875,154.900500,i'm,I,sv,u-23-2
sw3206A-ms98-a-0026,154.900500,155.153875,like,I,sv,u-23-2
sw3206A-ms98-a-0026,155.153875,155.383875,you,I,sv,u-23-2
sw3206A-ms98-a-0026,155.383875,155.603875,i've,B,sd,u-23-3
sw3206A-ms98-a-0026,155.603875,155.813875,just,I,sd,u-23-3
sw3206A-ms98-a-0026,155.813875,156.133875,lost,I,sd,u-23-3
sw3206A-ms98-a-0026,156.133875,156.213875,a,I,sd,u-23-3
sw3206A-ms98-a-0026,156.213875,156.593875,train,I,sd,u-23-3
sw3206A-ms98-a-0026,156.593875,156.673875,of,I,sd,u-23-3
sw3206A-ms98-a-0026,156.673875,157.023875,thought,I,sd,u-23-3
sw3206A-ms98-a-0026,157.023875,157.193875,that,I,sd,u-23-3
sw3206A-ms98-a-0026,157.193875,157.383875,i,I,sd,u-23-3
sw3206A-ms98-a-0026,157.383875,157.843875,had,I,sd,u-23-3
sw3206A-ms98-a-0026,158.263875,158.413875,but,B,sd,u-23-4
sw3206A-ms98-a-0026,158.413875,158.663875,they,I,sd,u-23-4
sw3206A-ms98-a-0026,158.663875,158.893875,have,I,sd,u-23-4
sw3206A-ms98-a-0026,158.893875,159.123875,been,I,sd,u-23-4
sw3206A-ms98-a-0026,159.123875,159.923875,more,I,sd,u-23-4
sw3206A-ms98-a-0026,159.923875,160.193875,little,I,sd,u-23-4
sw3206A-ms98-a-0026,160.193875,160.503875,more,I,sd,u-23-4
sw3206A-ms98-a-0027,161.424875,162.215875,effective,I,sd,u-23-4
sw3206A-ms98-a-0027,162.215875,162.345875,in,I,sd,u-23-4
sw3206A-ms98-a-0027,162.345875,163.035875,Oklahoma,I,sd,u-23-4
sw3206A-ms98-a-0027,163.035875,163.275875,with,I,sd,u-23-4
sw3206A-ms98-a-0027,163.275875,163.825875,having,I,sd,u-23-4
sw3206A-ms98-a-0027,163.825875,164.478750,this,I,sd,u-23-4
sw3206A-ms98-a-0027,164.610625,165.395875,program,I,sd,u-23-4
sw3206A-ms98-a-0027,165.395875,165.615875,that,I,sd,u-23-4
sw3206A-ms98-a-0027,166.115875,166.345875,you,I,sd,u-23-4
sw3206A-ms98-a-0027,166.345875,166.745875,vote,I,sd,u-23-4
sw3206A-ms98-a-0027,166.745875,166.875875,or,I,sd,u-23-4
sw3206A-ms98-a-0027,166.875875,167.165875,you,I,sd,u-23-4
sw3206A-ms98-a-0027,167.165875,167.575875,lose,I,sd,u-23-4
sw3206A-ms98-a-0027,167.575875,167.945625,it,I,sd,u-23-4
sw3206A-ms98-a-0029,171.538875,171.698875,no,B,nn,u-25-1
sw3206A-ms98-a-0029,171.698875,172.109250,three,B,sd^e,u-25-2
sw3206A-ms98-a-0029,172.855000,172.988875,you,B,sd,u-27-1
sw3206A-ms98-a-0029,172.988875,173.158875,have,I,sd,u-27-1
sw3206A-ms98-a-0029,173.158875,173.393125,to,I,sd,u-27-1
sw3206A-ms98-a-0029,173.393125,173.709500,[vocalized-noise],I,sd,u-27-1
sw3206A-ms98-a-0029,173.709500,173.828875,you,I,sd,u-27-1
sw3206A-ms98-a-0029,173.828875,174.008875,have,I,sd,u-27-1
sw3206A-ms98-a-0029,174.008875,174.148875,to,I,sd,u-27-1
sw3206A-ms98-a-0029,174.148875,174.528875,skip,I,sd,u-27-1
sw3206A-ms98-a-0029,174.528875,174.948875,three,I,sd,u-27-1
sw3206A-ms98-a-0030,175.982875,176.582875,and,B,sd,u-29-1
sw3206A-ms98-a-0030,176.582875,176.992875,um,I,sd,u-29-1
sw3206A-ms98-a-0030,177.092875,177.422875,course,I,sd,u-29-1
sw3206A-ms98-a-0030,177.422875,177.792875,those,I,sd,u-29-1
sw3206A-ms98-a-0030,177.792875,178.112875,can,I,sd,u-29-1
sw3206A-ms98-a-0030,178.112875,178.472875,be,I,sd,u-29-1
sw3206A-ms98-a-0030,178.572875,178.742875,they,I,sd,u-29-1
sw3206A-ms98-a-0030,178.742875,179.022875,can,I,sd,u-29-1
sw3206A-ms98-a-0030,179.022875,179.599875,be,I,sd,u-29-1
sw3206A-ms98-a-0031,180.766000,180.906000,oh,I,sd,u-29-1
sw3206A-ms98-a-0031,180.906000,180.956000,a,I,sd,u-29-1
sw3206A-ms98-a-0031,180.956000,181.296000,long,I,sd,u-29-1
sw3206A-ms98-a-0031,181.296000,181.776000,time,I,sd,u-29-1
sw3206A-ms98-a-0031,181.776000,182.526000,apart,I,sd,u-29-1
sw3206A-ms98-a-0031,182.526000,183.106000,but,B,%,u-29-2
sw3206A-ms98-a-0031,183.106000,183.692375,um,I,%,u-29-2
sw3206A-ms98-a-0033,189.328750,189.448750,of,B,aa,u-31-1
sw3206A-ms98-a-0033,189.448750,189.908750,course,I,aa,u-31-1
sw3206A-ms98-a-0033,190.228750,190.438750,what,B,qo,u-31-2
sw3206A-ms98-a-0033,190.438750,190.508750,do,I,qo,u-31-2
sw3206A-ms98-a-0033,190.508750,190.768750,you,I,qo,u-31-2
sw3206A-ms98-a-0033,190.768750,191.128750,think,I,qo,u-31-2
sw3206A-ms98-a-0033,191.128750,191.308750,and,I,qo,u-31-2
sw3206A-ms98-a-0033,191.308750,191.498750,this,I,qo,u-31-2
sw3206A-ms98-a-0033,191.498750,191.618750,is,I,qo,u-31-2
sw3206A-ms98-a-0033,191.618750,191.888750,not,I,qo,u-31-2
sw3206A-ms98-a-0033,191.888750,192.098750,one,I,qo,u-31-2
sw3206A-ms98-a-0033,192.098750,192.228750,of,I,qo,u-31-2
sw3206A-ms98-a-0033,192.228750,192.368750,our,I,qo,u-31-2
sw3206A-ms98-a-0033,192.368750,193.206250,questions,I,qo,u-31-2
sw3206A-ms98-a-0033,193.633250,193.838750,but,I,qo,u-31-2
sw3206A-ms98-a-0033,193.838750,194.058750,what,I,qo,u-31-2
sw3206A-ms98-a-0033,194.058750,194.128750,do,I,qo,u-31-2
sw3206A-ms98-a-0033,194.128750,194.368750,you,I,qo,u-31-2
sw3206A-ms98-a-0033,194.368750,194.798750,think,I,qo,u-31-2
sw3206A-ms98-a-0033,194.798750,194.998750,of,I,qo,u-31-2
sw3206A-ms98-a-0033,194.998750,195.278750,this,I,qo,u-31-2
sw3206A-ms98-a-0033,195.278750,195.598750,no,I,qo,u-31-2
sw3206A-ms98-a-0033,195.598750,196.358750,excuse,I,qo,u-31-2
sw3206A-ms98-a-0033,196.358750,197.148750,absentee,I,qo,u-31-2
sw3206A-ms98-a-0033,197.148750,197.866000,balloting,I,qo,u-31-2
sw3206A-ms98-a-0035,203.197875,203.619250,okay,B,bk,u-33-1
sw3206A-ms98-a-0036,204.732625,205.052625,i'm,B,qy^d,u-35-1
sw3206A-ms98-a-0036,205.052625,205.412625,sure,I,qy^d,u-35-1
sw3206A-ms98-a-0036,205.412625,205.582625,all,I,qy^d,u-35-1
sw3206A-ms98-a-0036,205.582625,205.782625,over,I,qy^d,u-35-1
sw3206A-ms98-a-0036,205.782625,205.912625,the,I,qy^d,u-35-1
sw3206A-ms98-a-0036,205.912625,206.292625,state,I,qy^d,u-35-1
sw3206A-ms98-a-0036,206.292625,206.392625,of,I,qy^d,u-35-1
sw3206A-ms98-a-0036,206.392625,207.082625,Texas,I,qy^d,u-35-1
sw3206A-ms98-a-0036,207.082625,207.422625,now,I,qy^d,u-35-1
sw3206A-ms98-a-0036,207.422625,207.802625,you,I,qy^d,u-35-1
sw3206A-ms98-a-0036,207.802625,208.225625,have,I,qy^d,u-35-1
sw3206A-ms98-a-0036,208.576000,208.952625,three,I,qy^d,u-35-1
sw3206A-ms98-a-0036,208.952625,209.632625,weeks,I,qy^d,u-35-1
sw3206A-ms98-a-0036,209.632625,209.849750,to,I,qy^d,u-35-1
sw3206A-ms98-a-0036,209.849750,210.365750,go,I,qy^d,u-35-1
sw3206A-ms98-a-0036,210.365750,210.682625,for,I,qy^d,u-35-1
sw3206A-ms98-a-0036,210.682625,211.422625,absentee,I,qy^d,u-35-1
sw3206A-ms98-a-0036,211.422625,212.422625,balloting,I,qy^d,u-35-1
sw3206A-ms98-a-0037,213.070875,213.230875,and,B,sd,u-37-1
sw3206A-ms98-a-0037,213.230875,213.380875,you,I,sd,u-37-1
sw3206A-ms98-a-0037,213.380875,213.680875,don't,I,sd,u-37-1
sw3206A-ms98-a-0037,213.680875,214.020875,have,I,sd,u-37-1
sw3206A-ms98-a-0037,214.020875,214.320875,to,I,sd,u-37-1
sw3206A-ms98-a-0037,214.320875,214.430875,ha[ve]-,I,sd,u-37-1
sw3206A-ms98-a-0037,214.430875,214.863875,be,I,sd,u-37-1
sw3206A-ms98-a-0037,214.863875,215.432625,sick,I,sd,u-37-1
sw3206A-ms98-a-0037,215.432625,215.710875,out,I,sd,u-37-1
sw3206A-ms98-a-0037,215.710875,215.830875,of,I,sd,u-37-1
sw3206A-ms98-a-0037,215.830875,216.520875,town,I,sd,u-37-1
sw3206A-ms98-a-0037,216.520875,216.730875,or,I,sd,u-37-1
sw3206A-ms98-a-0037,216.730875,217.310750,anything,I,sd,u-37-1
sw3206A-ms98-a-0037,217.672375,217.950875,th[ere]-,O,,
sw3206A-ms98-a-0037,217.950875,218.090875,there,B,sd,u-37-2
sw3206A-ms98-a-0037,218.090875,218.220875,is,I,sd,u-37-2
sw3206A-ms98-a-0037,218.220875,218.506625,no,I,sd,u-37-2
sw3206A-ms98-a-0037,218.506625,219.116750,excuse,I,sd,u-37-2
sw3206A-ms98-a-0037,219.260875,219.780875,anyone,B,sd,u-37-3
sw3206A-ms98-a-0037,219.780875,220.010875,can,I,sd,u-37-3
sw3206A-ms98-a-0037,220.010875,220.260875,go,I,sd,u-37-3
sw3206A-ms98-a-0037,220.260875,220.440875,and,I,sd,u-37-3
sw3206A-ms98-a-0037,220.440875,220.915750,vote,I,sd,u-37-3
sw3206A-ms98-a-0039,222.740500,222.950500,do,B,qy,u-39-1
sw3206A-ms98-a-0039,222.950500,223.210500,you,I,qy,u-39-1
sw3206A-ms98-a-0041,242.744125,242.904125,but,B,sd,u-41-1
sw3206A-ms98-a-0041,242.904125,243.144125,that,I,sd,u-41-1
sw3206A-ms98-a-0041,243.144125,243.414125,is,I,sd,u-41-1
sw3206A-ms98-a-0041,243.414125,243.534125,an,I,sd,u-41-1
sw3206A-ms98-a-0041,243.534125,244.576125,excuse,I,sd,u-41-1
sw3206A-ms98-a-0041,245.034125,245.274125,and,I,sd,u-41-1
sw3206A-ms98-a-0041,245.274125,245.527875,that,I,sd,u-41-1
sw3206A-ms98-a-0041,245.527875,245.825375,would,I,sd,u-41-1
sw3206A-ms98-a-0041,245.825375,246.024125,i,I,sd,u-41-1
sw3206A-ms98-a-0041,246.024125,246.264125,could,I,sd,u-41-1
sw3206A-ms98-a-0041,246.264125,246.644125,live,I,sd,u-41-1
sw3206A-ms98-a-0041,246.644125,247.214375,with,I,sd,u-41-1
sw3206A-ms98-a-0042,248.041125,248.251125,but,B,%,u-43-1
sw3206A-ms98-a-0042,248.251125,248.531125,this,I,%,u-43-1
sw3206A-ms98-a-0042,248.531125,249.121125,idea,I,%,u-43-1
sw3206A-ms98-a-0042,249.121125,249.391125,of,I,%,u-43-1
sw3206A-ms98-a-0042,249.391125,249.941125,anyone,I,%,u-43-1
sw3206A-ms98-a-0042,249.941125,250.101125,we[ll]-,O,,
sw3206A-ms98-a-0042,250.101125,250.271125,i,B,sd,u-43-2
sw3206A-ms98-a-0042,250.271125,250.542500,ju[st]-,I,sd,u-43-2
sw3206A-ms98-a-0042,250.821125,251.021125,i,I,sd,u-43-2
sw3206A-ms98-a-0042,251.021125,251.391125,am,I,sd,u-43-2
sw3206A-ms98-a-0042,251.391125,251.661125,so,I,sd,u-43-2
sw3206A-ms98-a-0042,251.661125,252.541125,bitterly,I,sd,u-43-2
sw3206A-ms98-a-0042,252.541125,253.381125,opposed,I,sd,u-43-2
sw3206A-ms98-a-0042,253.381125,253.551125,to,I,sd,u-43-2
sw3206A-ms98-a-0042,253.551125,254.166375,this,I,sd,u-43-2
sw3206A-ms98-a-0042,254.796375,255.061125,if,B,sv,u-43-3
sw3206A-ms98-a-0042,255.061125,255.361125,you're,I,sv,u-43-3
sw3206A-ms98-a-0042,255.361125,255.931125,busy,I,sv,u-43-3
sw3206A-ms98-a-0042,255.931125,256.181125,that,I,sv,u-43-3
sw3206A-ms98-a-0042,256.181125,256.411125,has,I,sv,u-43-3
sw3206A-ms98-a-0042,256.411125,256.881125,always,I,sv,u-43-3
sw3206A-ms98-a-0042,256.881125,257.141125,been,I,sv,u-43-3
sw3206A-ms98-a-0042,257.141125,257.211125,a,I,sv,u-43-3
sw3206A-ms98-a-0042,257.211125,257.901125,legitimate,I,sv,u-43-3
sw3206A-ms98-a-0042,257.901125,258.591125,excuse,I,sv,u-43-3
sw3206A-ms98-a-0043,259.133000,259.418750,if,B,+,u-45-1
sw3206A-ms98-a-0043,259.418750,259.728750,you,I,+,u-45-1
sw3206A-ms98-a-0043,259.728750,259.928750,are,I,+,u-45-1
sw3206A-ms98-a-0043,259.928750,261.368750,incapacitated,I,+,u-45-1
sw3206A-ms98-a-0043,261.368750,261.718750,ill,I,+,u-45-1
sw3206A-ms98-a-0043,261.718750,262.258625,health,I,+,u-45-1
sw3206A-ms98-a-0043,263.021250,263.338750,but,B,%,u-45-2
sw3206A-ms98-a-0043,263.608750,263.927125,to,I,%,u-45-2
sw3206A-ms98-a-0043,263.927125,264.684250,have,I,%,u-45-2
sw3206A-ms98-a-0043,265.298750,265.506375,the,I,%,u-45-2
sw3206A-ms98-a-0043,265.506375,266.490125,expense,I,%,u-45-2
sw3206A-ms98-a-0043,266.490125,267.260750,of,I,%,u-45-2
sw3206A-ms98-a-0044,267.865250,268.105250,let's,B,^h,u-45-3
sw3206A-ms98-a-0044,268.105250,268.285250,see,I,^h,u-45-3
sw3206A-ms98-a-0044,268.285250,268.475250,they,B,sd,u-45-4
sw3206A-ms98-a-0044,268.475250,268.975250,have,I,sd,u-45-4
sw3206A-ms98-a-0044,268.975250,269.795250,five,I,sd,u-45-4
sw3206A-ms98-a-0044,269.795250,270.535250,six,I,sd,u-45-4
sw3206A-ms98-a-0044,270.705250,271.461250,people,I,sd,u-45-4
sw3206A-ms98-a-0044,272.138875,272.335250,at,I,sd,u-45-4
sw3206A-ms98-a-0044,272.335250,272.545250,my,I,sd,u-45-4
sw3206A-ms98-a-0044,272.545250,273.095250,polling,I,sd,u-45-4
sw3206A-ms98-a-0044,273.095250,273.595250,place,I,sd,u-45-4
sw3206A-ms98-a-0044,273.595250,273.735250,they,B,sd,u-45-5
sw3206A-ms98-a-0044,273.735250,273.915250,can,I,sd,u-45-5
sw3206A-ms98-a-0044,273.915250,274.215250,come,I,sd,u-45-5
sw3206A-ms98-a-0044,274.215250,274.495250,from,I,sd,u-45-5
sw3206A-ms98-a-0044,274.495250,274.785250,all,I,sd,u-45-5
