sw2969B-ms98-a-0002,2.689375,3.419500,yes,B,ny,u-2-1
sw2969B-ms98-a-0013,41.481625,41.551625,i,I,sd,u-16-2
sw2969B-ms98-a-0013,41.551625,41.731625,have,I,sd,u-16-2
sw2969B-ms98-a-0013,41.731625,42.021625,since,I,sd,u-16-2
sw2969B-ms98-a-0013,42.021625,42.151625,then,I,sd,u-16-2
sw2969B-ms98-a-0013,42.151625,42.551625,probably,I,sd,u-16-2
sw2969B-ms98-a-0013,42.551625,42.821625,ripped,I,sd,u-16-2
sw2969B-ms98-a-0013,42.821625,43.365250,out,I,sd,u-16-2
sw2969B-ms98-a-0014,43.785625,44.265625,half,I,sd,u-16-2
sw2969B-ms98-a-0014,44.265625,44.415625,of,I,sd,u-16-2
sw2969B-ms98-a-0014,44.415625,44.565625,what,I,sd,u-16-2
sw2969B-ms98-a-0014,44.565625,44.685625,he,I,sd,u-16-2
sw2969B-ms98-a-0014,44.685625,44.795625,has,I,sd,u-16-2
sw2969B-ms98-a-0014,44.795625,45.095625,done,I,sd,u-16-2
sw2969B-ms98-a-0014,45.095625,45.295625,because,I,sd,u-16-2
sw2969B-ms98-a-0014,45.295625,45.415625,it,I,sd,u-16-2
sw2969B-ms98-a-0014,45.415625,45.565625,has,I,sd,u-16-2
sw2969B-ms98-a-0014,45.565625,45.835625,always,I,sd,u-16-2
sw2969B-ms98-a-0014,45.835625,46.045625,been,I,sd,u-16-2
sw2969B-ms98-a-0014,46.045625,46.615625,incorrectly,I,sd,u-16-2
sw2969B-ms98-a-0014,46.615625,47.065625,planted,I,sd,u-16-2
sw2969B-ms98-a-0014,47.065625,47.215625,or,B,sd,u-16-3
sw2969B-ms98-a-0014,47.215625,47.325625,the,I,sd,u-16-3
sw2969B-ms98-a-0014,47.325625,47.885625,plants,I,sd,u-16-3
sw2969B-ms98-a-0014,47.885625,47.975625,do,I,sd,u-16-3
sw2969B-ms98-a-0014,47.975625,48.075625,not,I,sd,u-16-3
sw2969B-ms98-a-0014,48.075625,48.315625,make,I,sd,u-16-3
sw2969B-ms98-a-0014,48.315625,48.405625,the,I,sd,u-16-3
sw2969B-ms98-a-0014,48.405625,48.725625,winter,I,sd,u-16-3
sw2969B-ms98-a-0014,48.725625,49.175625,time,I,sd,u-16-3
sw2969B-ms98-a-0014,49.175625,49.265625,and,B,sd,u-18-1
sw2969B-ms98-a-0016,50.410500,50.487125,so,I,sd,u-18-1
sw2969B-ms98-a-0016,50.487125,50.517125,i,I,sd,u-18-1
sw2969B-ms98-a-0016,50.517125,50.597125,am,I,sd,u-18-1
sw2969B-ms98-a-0016,50.597125,50.817125,kind,I,sd,u-18-1
sw2969B-ms98-a-0016,50.817125,50.877125,of,I,sd,u-18-1
sw2969B-ms98-a-0016,50.877125,50.997125,at,I,sd,u-18-1
sw2969B-ms98-a-0016,50.997125,51.187125,this,I,sd,u-18-1
sw2969B-ms98-a-0016,51.187125,51.554625,point,I,sd,u-18-1
sw2969B-ms98-a-0016,51.554625,52.356875,[laughter],I,sd,u-18-1
sw2969B-ms98-a-0016,52.356875,52.647125,getting,I,sd,u-18-1
sw2969B-ms98-a-0016,52.647125,52.687125,a,I,sd,u-18-1
sw2969B-ms98-a-0016,52.687125,52.847125,little,I,sd,u-18-1
sw2969B-ms98-a-0016,52.847125,52.987125,bit,I,sd,u-18-1
sw2969B-ms98-a-0016,52.987125,53.467125,broke,I,sd,u-18-1
sw2969B-ms98-a-0016,53.467125,53.577125,and,I,sd,u-18-1
sw2969B-ms98-a-0016,53.577125,54.087125,deciding,I,sd,u-18-1
sw2969B-ms98-a-0016,54.087125,54.237125,that,I,sd,u-18-1
sw2969B-ms98-a-0016,54.237125,54.337125,what,I,sd,u-18-1
sw2969B-ms98-a-0016,54.337125,54.397125,we,I,sd,u-18-1
sw2969B-ms98-a-0016,54.397125,54.457125,are,I,sd,u-18-1
sw2969B-ms98-a-0016,54.457125,54.627125,going,I,sd,u-18-1
sw2969B-ms98-a-0016,54.627125,54.707125,to,I,sd,u-18-1
sw2969B-ms98-a-0016,54.707125,54.957125,do,I,sd,u-18-1
sw2969B-ms98-a-0016,54.957125,55.127125,is,I,sd,u-18-1
sw2969B-ms98-a-0016,55.127125,55.187125,we,I,sd,u-18-1
sw2969B-ms98-a-0016,55.187125,55.267125,are,I,sd,u-18-1
sw2969B-ms98-a-0016,55.267125,55.497125,just,I,sd,u-18-1
sw2969B-ms98-a-0016,55.497125,55.617125,going,I,sd,u-18-1
sw2969B-ms98-a-0016,55.617125,55.677125,to,I,sd,u-18-1
sw2969B-ms98-a-0016,55.677125,56.067125,struggle,I,sd,u-18-1
sw2969B-ms98-a-0016,56.067125,56.257125,through,I,sd,u-18-1
sw2969B-ms98-a-0016,56.257125,56.377125,the,I,sd,u-18-1
sw2969B-ms98-a-0016,56.377125,56.677125,rest,I,sd,u-18-1
sw2969B-ms98-a-0016,56.677125,56.737125,of,I,sd,u-18-1
sw2969B-ms98-a-0016,56.737125,56.985375,this,I,sd,u-18-1
sw2969B-ms98-a-0016,56.985375,57.377125,year,I,sd,u-18-1
sw2969B-ms98-a-0017,57.687750,58.128250,probably,B,+,u-20-1
sw2969B-ms98-a-0017,58.487750,58.654625,through,I,+,u-20-1
sw2969B-ms98-a-0017,58.654625,58.724625,the,I,+,u-20-1
sw2969B-ms98-a-0017,58.724625,59.084625,Fall,I,+,u-20-1
sw2969B-ms98-a-0017,59.084625,59.494625,too,I,+,u-20-1
sw2969B-ms98-a-0018,60.367000,60.817000,and,I,+,u-20-1
sw2969B-ms98-a-0018,60.817000,61.271500,uh,I,+,u-20-1
sw2969B-ms98-a-0019,62.111625,62.411625,rip,B,+,u-22-1
sw2969B-ms98-a-0019,62.411625,62.661625,up,I,+,u-22-1
sw2969B-ms98-a-0019,62.661625,62.841625,rip,I,+,u-22-1
sw2969B-ms98-a-0019,62.841625,62.981625,out,I,+,u-22-1
sw2969B-ms98-a-0019,62.981625,63.121625,all,I,+,u-22-1
sw2969B-ms98-a-0019,63.121625,63.201625,the,I,+,u-22-1
sw2969B-ms98-a-0019,63.201625,63.451625,rest,I,+,u-22-1
sw2969B-ms98-a-0019,63.451625,63.511625,of,I,+,u-22-1
sw2969B-ms98-a-0019,63.511625,63.801625,these,I,+,u-22-1
sw2969B-ms98-a-0019,63.801625,64.391625,[laughter-junipers],I,+,u-22-1
sw2969B-ms98-a-0019,64.391625,64.551625,or,I,+,u-22-1
sw2969B-ms98-a-0019,64.551625,64.811625,anything,I,+,u-22-1
sw2969B-ms98-a-0019,64.811625,64.951625,that,I,+,u-22-1
sw2969B-ms98-a-0019,64.951625,65.621625,requires,I,+,u-22-1
sw2969B-ms98-a-0019,65.621625,65.911625,uh,I,+,u-22-1
sw2969B-ms98-a-0019,65.911625,66.181625,more,I,+,u-22-1
sw2969B-ms98-a-0019,66.181625,66.531625,care,I,+,u-22-1
sw2969B-ms98-a-0019,66.531625,66.641625,than,I,+,u-22-1
sw2969B-ms98-a-0019,66.641625,66.681625,i,I,+,u-22-1
sw2969B-ms98-a-0019,66.681625,66.771625,am,I,+,u-22-1
sw2969B-ms98-a-0019,66.771625,67.001625,willing,I,+,u-22-1
sw2969B-ms98-a-0019,67.001625,67.121625,to,I,+,u-22-1
sw2969B-ms98-a-0019,67.121625,67.291625,give,I,+,u-22-1
sw2969B-ms98-a-0019,67.291625,67.361625,the,I,+,u-22-1
sw2969B-ms98-a-0019,67.361625,67.861625,kids,I,+,u-22-1
sw2969B-ms98-a-0019,67.861625,67.951625,and,I,+,u-22-1
sw2969B-ms98-a-0019,67.951625,68.361625,replace,I,+,u-22-1
sw2969B-ms98-a-0019,68.361625,68.421625,it,I,+,u-22-1
sw2969B-ms98-a-0019,68.421625,68.611625,with,I,+,u-22-1
sw2969B-ms98-a-0019,68.611625,69.051625,hollies,I,+,u-22-1
sw2969B-ms98-a-0021,70.966375,71.226375,just,B,sd,u-24-1
sw2969B-ms98-a-0021,71.226375,71.586375,two,I,sd,u-24-1
sw2969B-ms98-a-0022,72.370125,72.490125,but,B,sd,u-26-1
sw2969B-ms98-a-0022,72.490125,72.560125,they,I,sd,u-26-1
sw2969B-ms98-a-0022,72.560125,72.620125,are,I,sd,u-26-1
sw2969B-ms98-a-0022,72.620125,72.740125,just,I,sd,u-26-1
sw2969B-ms98-a-0022,72.740125,72.910125,eighteen,I,sd,u-26-1
sw2969B-ms98-a-0022,72.910125,73.100125,months,I,sd,u-26-1
sw2969B-ms98-a-0022,73.100125,73.560125,apart,I,sd,u-26-1
sw2969B-ms98-a-0022,73.560125,73.640125,so,I,sd,u-26-1
sw2969B-ms98-a-0022,73.640125,73.780125,it,I,sd,u-26-1
sw2969B-ms98-a-0022,73.780125,73.980125,seems,I,sd,u-26-1
sw2969B-ms98-a-0022,73.980125,74.160125,like,I,sd,u-26-1
sw2969B-ms98-a-0022,74.160125,74.200125,a,I,sd,u-26-1
sw2969B-ms98-a-0022,74.200125,74.470125,lot,I,sd,u-26-1
sw2969B-ms98-a-0022,74.470125,74.820125,more,I,sd,u-26-1
sw2969B-ms98-a-0024,77.494375,77.824375,four,B,sd,u-28-1
sw2969B-ms98-a-0024,77.824375,77.924375,and,I,sd,u-28-1
sw2969B-ms98-a-0024,77.924375,78.803750,five,I,sd,u-28-1
sw2969B-ms98-a-0026,80.290625,81.616750,um-hum,B,b,u-30-1
sw2969B-ms98-a-0028,87.538125,87.821375,oh,B,sd,u-32-1
sw2969B-ms98-a-0028,87.821375,88.186750,well,I,sd,u-32-1
sw2969B-ms98-a-0028,88.186750,88.408125,i,I,sd,u-32-1
sw2969B-ms98-a-0028,88.408125,88.568125,have,I,sd,u-32-1
sw2969B-ms98-a-0028,88.568125,88.638125,a,I,sd,u-32-1
sw2969B-ms98-a-0028,88.638125,88.928125,twenty,I,sd,u-32-1
sw2969B-ms98-a-0028,88.928125,89.248125,six,I,sd,u-32-1
sw2969B-ms98-a-0028,89.248125,89.388125,year,I,sd,u-32-1
sw2969B-ms98-a-0028,89.388125,89.518125,old,I,sd,u-32-1
sw2969B-ms98-a-0028,89.518125,90.238125,stepson,I,sd,u-32-1
sw2969B-ms98-a-0028,90.427125,90.497875,and,B,sd,u-34-1
sw2969B-ms98-a-0028,90.497875,90.579500,i,I,sd,u-34-1
sw2969B-ms98-a-0028,90.579500,90.648125,don't,I,sd,u-34-1
sw2969B-ms98-a-0028,90.648125,90.758125,know,I,sd,u-34-1
sw2969B-ms98-a-0028,90.758125,90.828125,if,I,sd,u-34-1
sw2969B-ms98-a-0028,90.828125,91.038125,that,I,sd,u-34-1
sw2969B-ms98-a-0028,91.038125,91.668250,counts,I,sd,u-34-1
sw2969B-ms98-a-0029,93.129625,93.339625,well,B,sd,u-36-1
sw2969B-ms98-a-0029,93.339625,93.419625,i,I,sd,u-36-1
sw2969B-ms98-a-0029,93.419625,93.669625,did,I,sd,u-36-1
sw2969B-ms98-a-0029,93.669625,93.759625,for,I,sd,u-36-1
sw2969B-ms98-a-0029,93.759625,94.039625,many,I,sd,u-36-1
sw2969B-ms98-a-0029,94.039625,94.429625,years,I,sd,u-36-1
sw2969B-ms98-a-0029,94.429625,94.857125,so,B,%,u-36-2
sw2969B-ms98-a-0029,95.207375,95.676875,yeah,B,ny,u-38-1
sw2969B-ms98-a-0030,96.711000,96.981000,yeah,B,aa,u-40-1
sw2969B-ms98-a-0030,96.981000,97.141000,it,B,sd,u-40-2
sw2969B-ms98-a-0030,97.141000,97.291000,is,I,sd,u-40-2
sw2969B-ms98-a-0030,97.291000,97.591000,over,I,sd,u-40-2
sw2969B-ms98-a-0030,97.591000,97.921000,with,I,sd,u-40-2
sw2969B-ms98-a-0031,98.377625,98.474625,but,O,,
sw2969B-ms98-a-0031,98.474625,98.704625,back,B,sd,u-42-1
sw2969B-ms98-a-0031,98.704625,98.824625,to,I,sd,u-42-1
sw2969B-ms98-a-0031,98.824625,99.371750,gardening,I,sd,u-42-1
sw2969B-ms98-a-0031,99.737125,99.964625,are,B,qr,u-42-2
sw2969B-ms98-a-0031,99.964625,100.154625,you,I,qr,u-42-2
sw2969B-ms98-a-0031,100.154625,100.314625,one,I,qr,u-42-2
sw2969B-ms98-a-0031,100.314625,100.374625,of,I,qr,u-42-2
sw2969B-ms98-a-0031,100.374625,100.664625,these,I,qr,u-42-2
sw2969B-ms98-a-0031,100.664625,101.084625,uh,I,qr,u-42-2
sw2969B-ms98-a-0032,101.575125,102.075125,Howard,I,qr,u-42-2
sw2969B-ms98-a-0032,102.075125,102.495125,Garrett,I,qr,u-42-2
sw2969B-ms98-a-0032,102.545125,103.075125,organic,I,qr,u-42-2
sw2969B-ms98-a-0032,103.075125,103.762000,enthusiasts,I,qr,u-42-2
sw2969B-ms98-a-0032,104.006750,104.255125,or,I,qr,u-42-2
sw2969B-ms98-a-0032,104.255125,104.335125,a,I,qr,u-42-2
sw2969B-ms98-a-0032,104.335125,104.635125,Neil,B,+,u-44-1
sw2969B-ms98-a-0032,104.635125,105.345125,Sperry,I,+,u-44-1
sw2969B-ms98-a-0033,106.225875,106.605875,nuke,I,+,u-44-1
sw2969B-ms98-a-0033,106.605875,106.695875,the,I,+,u-44-1
sw2969B-ms98-a-0033,106.695875,106.955875,lawn,I,+,u-44-1
sw2969B-ms98-a-0033,106.955875,107.165875,[laughter-with],I,+,u-44-1
sw2969B-ms98-a-0033,107.165875,108.009375,chemicals,I,+,u-44-1
sw2969B-ms98-a-0035,123.624500,124.080375,um-hum,B,b,u-46-1
sw2969B-ms98-a-0037,125.740000,126.118125,um-hum,B,b^r,u-48-1
sw2969B-ms98-a-0041,145.837750,146.252750,um-hum,B,b,u-50-1
sw2969B-ms98-a-0043,151.574750,152.474750,um-hum,B,b^r,u-52-1
sw2969B-ms98-a-0045,157.430125,157.600125,oh,B,ny,u-54-1
sw2969B-ms98-a-0045,157.600125,157.910125,yes,O,,
sw2969B-ms98-a-0046,160.221375,160.739000,bu[t]-,O,,
sw2969B-ms98-a-0047,161.810000,162.170125,all,B,b,u-56-1
sw2969B-ms98-a-0047,162.170125,162.350125,right,I,b,u-56-1
sw2969B-ms98-a-0047,162.350125,162.440125,now,B,qy,u-56-2
sw2969B-ms98-a-0047,162.440125,162.530125,are,I,qy,u-56-2
sw2969B-ms98-a-0047,162.530125,162.670125,you,I,qy,u-56-2
sw2969B-ms98-a-0047,162.670125,162.890125,sure,I,qy,u-56-2
sw2969B-ms98-a-0047,162.890125,162.950125,they,I,qy,u-56-2
sw2969B-ms98-a-0047,162.950125,163.030125,are,I,qy,u-56-2
sw2969B-ms98-a-0047,163.030125,163.650125,hyacinths,I,qy,u-56-2
sw2969B-ms98-a-0047,163.650125,163.890125,because,B,sd,u-56-3
sw2969B-ms98-a-0047,163.890125,164.010125,that,I,sd,u-56-3
sw2969B-ms98-a-0047,164.010125,164.090125,is,I,sd,u-56-3
sw2969B-ms98-a-0047,164.090125,164.200125,a,I,sd,u-56-3
sw2969B-ms98-a-0047,164.200125,164.621500,bulb,I,sd,u-56-3
sw2969B-ms98-a-0049,166.353750,166.503750,well,B,ad,u-58-1
sw2969B-ms98-a-0049,166.503750,166.623750,you,I,ad,u-58-1
sw2969B-ms98-a-0049,166.623750,166.773750,should,I,ad,u-58-1
sw2969B-ms98-a-0049,166.773750,166.833750,of,I,ad,u-58-1
sw2969B-ms98-a-0049,166.833750,167.023750,just,I,ad,u-58-1
sw2969B-ms98-a-0049,167.023750,167.203750,ripped,I,ad,u-58-1
sw2969B-ms98-a-0049,167.203750,167.273750,the,I,ad,u-58-1
sw2969B-ms98-a-0049,167.273750,167.463750,whole,I,ad,u-58-1
sw2969B-ms98-a-0049,167.463750,167.713750,thing,I,ad,u-58-1
sw2969B-ms98-a-0049,167.713750,167.940750,out,I,ad,u-58-1
sw2969B-ms98-a-0051,180.837375,180.977375,have,B,%,u-60-1
sw2969B-ms98-a-0051,180.977375,181.077375,you,I,%,u-60-1
sw2969B-ms98-a-0051,181.077375,181.227375,had,I,%,u-60-1
sw2969B-ms98-a-0051,181.227375,181.317375,is,B,qy,u-60-2
sw2969B-ms98-a-0051,181.317375,181.487375,this,I,qy,u-60-2
sw2969B-ms98-a-0051,181.487375,181.547375,the,I,qy,u-60-2
sw2969B-ms98-a-0051,181.547375,181.817375,first,I,qy,u-60-2
sw2969B-ms98-a-0051,181.817375,181.967375,year,I,qy,u-60-2
sw2969B-ms98-a-0051,181.967375,182.077375,they,I,qy,u-60-2
sw2969B-ms98-a-0051,182.077375,182.167375,have,I,qy,u-60-2
sw2969B-ms98-a-0051,182.167375,182.277375,been,I,qy,u-60-2
sw2969B-ms98-a-0051,182.277375,182.507500,up,I,qy,u-60-2
sw2969B-ms98-a-0052,183.921000,184.298625,well,B,sv,u-62-1
sw2969B-ms98-a-0052,184.679125,184.861000,let,I,sv,u-62-1
sw2969B-ms98-a-0052,184.861000,184.951000,me,I,sv,u-62-1
sw2969B-ms98-a-0052,184.951000,185.181000,tell,I,sv,u-62-1
sw2969B-ms98-a-0052,185.181000,185.271000,you,I,sv,u-62-1
sw2969B-ms98-a-0052,185.271000,185.371000,they,I,sv,u-62-1
sw2969B-ms98-a-0052,185.371000,185.431000,do,I,sv,u-62-1
sw2969B-ms98-a-0052,185.431000,185.551000,not,I,sv,u-62-1
sw2969B-ms98-a-0052,185.551000,185.711000,come,I,sv,u-62-1
sw2969B-ms98-a-0052,185.711000,185.961000,back,I,sv,u-62-1
sw2969B-ms98-a-0052,185.961000,186.141000,very,I,sv,u-62-1
sw2969B-ms98-a-0052,186.141000,186.351000,well,I,sv,u-62-1
sw2969B-ms98-a-0052,186.351000,186.411000,at,I,sv,u-62-1
sw2969B-ms98-a-0052,186.411000,186.551000,all,I,sv,u-62-1
sw2969B-ms98-a-0052,186.551000,186.831000,maybe,B,sd,u-62-2
sw2969B-ms98-a-0052,186.831000,186.981000,they,I,sd,u-62-2
sw2969B-ms98-a-0052,186.981000,187.241000,will,I,sd,u-62-2
sw2969B-ms98-a-0052,187.241000,187.401000,if,I,sd,u-62-2
sw2969B-ms98-a-0052,187.401000,187.541000,up,I,sd,u-62-2
sw2969B-ms98-a-0052,187.541000,187.841000,further,I,sd,u-62-2
sw2969B-ms98-a-0052,187.841000,188.171000,north,I,sd,u-62-2
sw2969B-ms98-a-0052,188.171000,188.281000,but,B,%,u-62-3
sw2969B-ms98-a-0052,188.281000,188.624500,down,I,%,u-62-3
sw2969B-ms98-a-0053,189.356250,189.563375,and,B,sd,u-62-4
sw2969B-ms98-a-0053,189.563375,189.623375,you,I,sd,u-62-4
sw2969B-ms98-a-0053,189.623375,189.683375,are,I,sd,u-62-4
sw2969B-ms98-a-0053,189.683375,189.833375,not,I,sd,u-62-4
sw2969B-ms98-a-0053,189.833375,190.013375,that,I,sd,u-62-4
sw2969B-ms98-a-0053,190.013375,190.203375,much,I,sd,u-62-4
sw2969B-ms98-a-0053,190.203375,190.493375,further,I,sd,u-62-4
sw2969B-ms98-a-0053,190.493375,191.243375,north,I,sd,u-62-4
sw2969B-ms98-a-0053,191.243375,191.363375,i,B,sd,u-62-5
sw2969B-ms98-a-0053,191.363375,191.513375,have,I,sd,u-62-5
sw2969B-ms98-a-0053,191.513375,191.813375,probably,I,sd,u-62-5
sw2969B-ms98-a-0053,191.813375,192.418625,planted,I,sd,u-62-5
sw2969B-ms98-a-0053,192.678500,192.913375,oh,I,sd,u-62-5
sw2969B-ms98-a-0053,192.913375,193.273375,around,I,sd,u-62-5
sw2969B-ms98-a-0053,193.273375,193.693375,here,I,sd,u-62-5
sw2969B-ms98-a-0054,194.756250,195.305625,um,I,sd,u-62-5
sw2969B-ms98-a-0054,195.305625,195.565625,maybe,I,sd,u-62-5
sw2969B-ms98-a-0054,195.565625,195.875625,six,I,sd,u-62-5
sw2969B-ms98-a-0054,195.875625,196.205625,hundred,I,sd,u-62-5
sw2969B-ms98-a-0054,196.205625,196.726375,bulbs,I,sd,u-62-5
sw2969B-ms98-a-0056,198.227500,198.727500,no,B,nn,u-64-1
sw2969B-ms98-a-0056,198.727500,198.787500,i,B,sd^e,u-64-2
sw2969B-ms98-a-0056,198.787500,198.897500,have,I,sd^e,u-64-2
sw2969B-ms98-a-0056,198.897500,199.237500,probably,I,sd^e,u-64-2
sw2969B-ms98-a-0056,199.237500,199.327500,have,B,+,u-66-1
sw2969B-ms98-a-0056,199.327500,199.547500,done,I,+,u-66-1
sw2969B-ms98-a-0056,199.547500,200.067500,hyacinths,I,+,u-66-1
sw2969B-ms98-a-0056,200.067500,200.287500,but,B,sd,u-66-2
sw2969B-ms98-a-0056,200.287500,200.387500,i,I,sd,u-66-2
sw2969B-ms98-a-0056,200.387500,200.507500,have,I,sd,u-66-2
sw2969B-ms98-a-0056,200.507500,200.747500,just,I,sd,u-66-2
sw2969B-ms98-a-0056,200.747500,201.017500,learned,I,sd,u-66-2
sw2969B-ms98-a-0056,201.017500,201.117500,wi[th]-,I,sd,u-66-2
sw2969B-ms98-a-0056,201.117500,201.386000,with,I,sd,u-66-2
sw2969B-ms98-a-0056,201.386000,201.617500,doing,I,sd,u-66-2
sw2969B-ms98-a-0056,201.617500,202.217500,hyacinths,I,sd,u-66-2
sw2969B-ms98-a-0056,202.217500,202.307500,that,I,sd,u-66-2
sw2969B-ms98-a-0056,202.307500,202.367500,if,I,sd,u-66-2
sw2969B-ms98-a-0056,202.367500,202.497500,you,I,sd,u-66-2
sw2969B-ms98-a-0056,202.497500,202.757500,really,I,sd,u-66-2
sw2969B-ms98-a-0056,202.757500,203.047500,like,I,sd,u-66-2
sw2969B-ms98-a-0056,203.047500,203.167500,them,I,sd,u-66-2
sw2969B-ms98-a-0056,203.167500,203.327500,what,I,sd,u-66-2
sw2969B-ms98-a-0056,203.327500,203.397500,you,I,sd,u-66-2
sw2969B-ms98-a-0056,203.397500,203.657500,do,I,sd,u-66-2
sw2969B-ms98-a-0056,203.657500,203.843250,is,I,sd,u-66-2
sw2969B-ms98-a-0056,204.110625,204.337500,you,I,sd,u-66-2
sw2969B-ms98-a-0056,204.337500,204.547500,dig,I,sd,u-66-2
sw2969B-ms98-a-0056,204.547500,204.607500,the,I,sd,u-66-2
sw2969B-ms98-a-0056,204.607500,204.957500,bulbs,I,sd,u-66-2
sw2969B-ms98-a-0056,204.957500,205.326625,up,I,sd,u-66-2
sw2969B-ms98-a-0056,205.533750,205.657500,and,I,sd,u-66-2
