sw2932B-ms98-a-0003,7.033750,7.523375,okay,B,aa,u-2-1
sw2932B-ms98-a-0011,34.058250,34.158250,bit,I,sv,u-2-5
sw2932B-ms98-a-0011,34.158250,34.448250,different,I,sv,u-2-5
sw2932B-ms98-a-0011,34.448250,34.538250,than,I,sv,u-2-5
sw2932B-ms98-a-0011,34.538250,34.874500,most,I,sv,u-2-5
sw2932B-ms98-a-0011,35.160750,35.881000,areas,I,sv,u-2-5
sw2932B-ms98-a-0011,36.091875,36.202625,in,I,sv,u-2-5
sw2932B-ms98-a-0011,36.202625,36.232750,the,I,sv,u-2-5
sw2932B-ms98-a-0011,36.232750,36.968250,houses,I,sv,u-2-5
sw2932B-ms98-a-0011,36.968250,37.048250,the,I,sv,u-2-5
sw2932B-ms98-a-0011,37.048250,37.118250,way,I,sv,u-2-5
sw2932B-ms98-a-0011,37.118250,37.248250,they're,I,sv,u-2-5
sw2932B-ms98-a-0011,37.248250,37.992250,constructed,I,sv,u-2-5
sw2932B-ms98-a-0011,38.583875,38.711875,and,B,sd,u-2-6
sw2932B-ms98-a-0011,38.711875,38.848250,it's,I,sd,u-2-6
sw2932B-ms98-a-0011,38.848250,38.898250,a,I,sd,u-2-6
sw2932B-ms98-a-0011,38.898250,39.138250,brick,I,sd,u-2-6
sw2932B-ms98-a-0011,39.138250,39.518250,house,I,sd,u-2-6
sw2932B-ms98-a-0011,39.518250,39.804875,with,I,sd,u-2-6
sw2932B-ms98-a-0011,39.951875,40.278250,uh,I,sd,u-2-6
sw2932B-ms98-a-0011,40.278250,40.588250,some,I,sd,u-2-6
sw2932B-ms98-a-0011,40.588250,40.863375,wood,I,sd,u-2-6
sw2932B-ms98-a-0012,42.934000,43.204000,it's,B,sd,u-2-7
sw2932B-ms98-a-0012,43.204000,43.334000,real,I,sd,u-2-7
sw2932B-ms98-a-0012,43.334000,43.664000,nice,I,sd,u-2-7
sw2932B-ms98-a-0012,43.664000,43.774000,i,B,sd,u-2-8
sw2932B-ms98-a-0012,43.774000,44.044000,like,I,sd,u-2-8
sw2932B-ms98-a-0012,44.044000,44.130875,it,I,sd,u-2-8
sw2932B-ms98-a-0012,44.130875,45.494375,[laughter],O,,
sw2932B-ms98-a-0012,45.494375,45.614000,how,B,qo,u-2-9
sw2932B-ms98-a-0012,45.614000,45.804000,about,I,qo,u-2-9
sw2932B-ms98-a-0012,45.804000,46.136000,you,I,qo,u-2-9
sw2932B-ms98-a-0014,87.955125,88.168500,are,B,qy,u-4-1
sw2932B-ms98-a-0014,88.168500,88.498500,most,I,qy,u-4-1
sw2932B-ms98-a-0014,88.498500,88.598500,of,I,qy,u-4-1
sw2932B-ms98-a-0014,88.598500,88.658500,the,I,qy,u-4-1
sw2932B-ms98-a-0014,88.658500,88.968500,houses,I,qy,u-4-1
sw2932B-ms98-a-0014,88.968500,89.078500,in,I,qy,u-4-1
sw2932B-ms98-a-0014,89.078500,89.218500,your,I,qy,u-4-1
sw2932B-ms98-a-0014,89.218500,89.428500,area,I,qy,u-4-1
sw2932B-ms98-a-0014,89.428500,89.618500,three,I,qy,u-4-1
sw2932B-ms98-a-0014,89.618500,89.938500,bedroom,I,qy,u-4-1
sw2932B-ms98-a-0014,89.938500,90.058500,two,I,qy,u-4-1
sw2932B-ms98-a-0014,90.058500,90.408500,bath,I,qy,u-4-1
sw2932B-ms98-a-0016,93.548625,95.123375,[laughter],O,,
sw2932B-ms98-a-0018,111.240250,111.520250,yeah,B,aa,u-8-1
sw2932B-ms98-a-0018,111.520250,111.610250,me,O,,
sw2932B-ms98-a-0018,111.610250,112.008500,too,O,,
sw2932B-ms98-a-0020,114.551375,114.611375,the,B,sd,u-10-1
sw2932B-ms98-a-0020,114.611375,114.761375,only,I,sd,u-10-1
sw2932B-ms98-a-0020,114.761375,114.961375,thing,I,sd,u-10-1
sw2932B-ms98-a-0020,114.961375,115.211375,about,I,sd,u-10-1
sw2932B-ms98-a-0020,115.211375,115.691375,mine,I,sd,u-10-1
sw2932B-ms98-a-0020,115.691375,116.053375,um,I,sd,u-10-1
sw2932B-ms98-a-0020,116.479000,116.601375,i,I,sd,u-10-1
sw2932B-ms98-a-0020,116.601375,116.801375,think,I,sd,u-10-1
sw2932B-ms98-a-0020,116.801375,116.981375,there's,I,sd,u-10-1
sw2932B-ms98-a-0020,116.981375,117.521375,probably,I,sd,u-10-1
sw2932B-ms98-a-0020,117.521375,118.114125,about,I,sd,u-10-1
sw2932B-ms98-a-0021,119.950375,120.190375,oh,I,sd,u-10-1
sw2932B-ms98-a-0021,120.190375,120.350375,when,I,sd,u-10-1
sw2932B-ms98-a-0021,120.350375,120.420375,i,I,sd,u-10-1
sw2932B-ms98-a-0021,120.420375,120.570375,go,I,sd,u-10-1
sw2932B-ms98-a-0021,120.570375,120.830375,down,I,sd,u-10-1
sw2932B-ms98-a-0021,120.830375,120.900375,the,I,sd,u-10-1
sw2932B-ms98-a-0021,120.900375,121.360375,street,I,sd,u-10-1
sw2932B-ms98-a-0021,121.360375,121.430375,i,I,sd,u-10-1
sw2932B-ms98-a-0021,121.430375,121.620375,can,I,sd,u-10-1
sw2932B-ms98-a-0021,121.620375,121.890375,just,I,sd,u-10-1
sw2932B-ms98-a-0021,121.890375,122.130375,pick,I,sd,u-10-1
sw2932B-ms98-a-0021,122.130375,122.337250,out,I,sd,u-10-1
sw2932B-ms98-a-0021,122.337250,122.950375,houses,I,sd,u-10-1
sw2932B-ms98-a-0021,122.950375,123.080375,that,I,sd,u-10-1
sw2932B-ms98-a-0021,123.080375,123.261125,are,I,sd,u-10-1
sw2932B-ms98-a-0021,123.773375,123.920375,that,I,sd,u-10-1
sw2932B-ms98-a-0021,123.920375,124.000375,are,I,sd,u-10-1
sw2932B-ms98-a-0021,124.000375,124.560375,identical,I,sd,u-10-1
sw2932B-ms98-a-0021,124.560375,124.740375,to,I,sd,u-10-1
sw2932B-ms98-a-0021,124.740375,125.327375,mine,I,sd,u-10-1
sw2932B-ms98-a-0021,125.398875,125.660375,and,B,sd,u-10-2
sw2932B-ms98-a-0021,125.660375,126.180375,usually,I,sd,u-10-2
sw2932B-ms98-a-0021,126.180375,126.430375,they,I,sd,u-10-2
sw2932B-ms98-a-0021,126.430375,126.881875,are,I,sd,u-10-2
sw2932B-ms98-a-0021,127.655750,127.787625,the,I,sd,u-10-2
sw2932B-ms98-a-0021,127.787625,127.980750,four,I,sd,u-10-2
sw2932B-ms98-a-0021,127.980750,128.398000,bedroom,I,sd,u-10-2
sw2932B-ms98-a-0022,129.498625,130.011500,um,I,sd,u-10-2
sw2932B-ms98-a-0022,130.399500,130.579250,but,B,sd,u-10-3
sw2932B-ms98-a-0022,130.579250,130.849250,they're,I,sd,u-10-3
sw2932B-ms98-a-0022,130.849250,131.410750,spaced,I,sd,u-10-3
sw2932B-ms98-a-0022,131.410750,131.790750,out,I,sd,u-10-3
sw2932B-ms98-a-0023,132.521125,132.719875,oh,I,sd,u-10-3
sw2932B-ms98-a-0023,132.719875,132.879875,i'd,I,sd,u-10-3
sw2932B-ms98-a-0023,132.879875,133.249875,say,I,sd,u-10-3
sw2932B-ms98-a-0023,133.249875,133.963625,maybe,I,sd,u-10-3
sw2932B-ms98-a-0023,134.411750,135.033000,three,I,sd,u-10-3
sw2932B-ms98-a-0023,135.850375,135.999875,or,I,sd,u-10-3
sw2932B-ms98-a-0023,135.999875,136.239875,two,I,sd,u-10-3
sw2932B-ms98-a-0023,136.239875,136.559875,block,I,sd,u-10-3
sw2932B-ms98-a-0023,136.559875,137.021000,period,I,sd,u-10-3
sw2932B-ms98-a-0024,138.469750,138.862625,because,B,sd,u-10-4
sw2932B-ms98-a-0024,138.956750,139.147125,it's,I,sd,u-10-4
sw2932B-ms98-a-0024,139.147125,139.367125,all,I,sd,u-10-4
sw2932B-ms98-a-0024,139.367125,139.687125,different,I,sd,u-10-4
sw2932B-ms98-a-0024,139.687125,140.097125,builders,I,sd,u-10-4
sw2932B-ms98-a-0024,140.097125,140.257125,up,I,sd,u-10-4
sw2932B-ms98-a-0024,140.257125,140.521875,here,I,sd,u-10-4
sw2932B-ms98-a-0025,141.616250,141.800875,so,B,sd,u-10-5
sw2932B-ms98-a-0025,141.800875,141.900875,it's,I,sd,u-10-5
sw2932B-ms98-a-0025,141.900875,142.080875,kind,I,sd,u-10-5
sw2932B-ms98-a-0025,142.080875,142.140875,of,I,sd,u-10-5
sw2932B-ms98-a-0025,142.140875,142.330875,hard,I,sd,u-10-5
sw2932B-ms98-a-0025,142.330875,142.440875,at,I,sd,u-10-5
sw2932B-ms98-a-0025,142.440875,142.700875,that,I,sd,u-10-5
sw2932B-ms98-a-0025,142.700875,143.200875,point,I,sd,u-10-5
sw2932B-ms98-a-0025,143.200875,143.489000,to,I,sd,u-10-5
sw2932B-ms98-a-0025,143.609500,143.710875,you,I,sd,u-10-5
sw2932B-ms98-a-0025,143.710875,143.860625,know,I,sd,u-10-5
sw2932B-ms98-a-0025,144.361500,144.740875,classify,I,sd,u-10-5
sw2932B-ms98-a-0025,144.740875,144.930875,some,I,sd,u-10-5
sw2932B-ms98-a-0025,144.930875,145.010875,of,I,sd,u-10-5
sw2932B-ms98-a-0025,145.010875,145.070875,the,I,sd,u-10-5
sw2932B-ms98-a-0025,145.070875,145.619000,builders,I,sd,u-10-5
sw2932B-ms98-a-0026,146.651750,146.776875,but,B,sd,u-10-6
sw2932B-ms98-a-0026,146.776875,147.042500,most,I,sd,u-10-6
sw2932B-ms98-a-0026,147.042500,147.142500,of,I,sd,u-10-6
sw2932B-ms98-a-0026,147.142500,147.202500,the,I,sd,u-10-6
sw2932B-ms98-a-0026,147.202500,147.532500,builders,I,sd,u-10-6
sw2932B-ms98-a-0026,147.532500,147.652500,all,I,sd,u-10-6
sw2932B-ms98-a-0026,147.652500,147.922500,built,I,sd,u-10-6
sw2932B-ms98-a-0026,147.922500,148.216000,three,I,sd,u-10-6
sw2932B-ms98-a-0026,148.216000,148.621000,two,I,sd,u-10-6
sw2932B-ms98-a-0027,149.854750,149.973125,but,B,sd,u-10-7
sw2932B-ms98-a-0027,149.973125,150.063125,the,I,sd,u-10-7
sw2932B-ms98-a-0027,150.063125,150.203125,one,I,sd,u-10-7
sw2932B-ms98-a-0027,150.203125,150.617625,thing,I,sd,u-10-7
sw2932B-ms98-a-0027,151.227750,151.353125,my,I,sd,u-10-7
sw2932B-ms98-a-0027,151.353125,151.603125,house,I,sd,u-10-7
sw2932B-ms98-a-0027,151.603125,151.713125,is,I,sd,u-10-7
sw2932B-ms98-a-0027,151.713125,151.773125,a,I,sd,u-10-7
sw2932B-ms98-a-0027,151.773125,151.973125,little,I,sd,u-10-7
sw2932B-ms98-a-0027,151.973125,152.063125,bit,I,sd,u-10-7
sw2932B-ms98-a-0027,152.063125,152.393125,different,I,sd,u-10-7
sw2932B-ms98-a-0027,152.393125,152.493125,and,B,sd,u-10-8
sw2932B-ms98-a-0027,152.493125,152.523125,i,I,sd,u-10-8
sw2932B-ms98-a-0027,152.523125,152.613125,can,I,sd,u-10-8
sw2932B-ms98-a-0027,152.613125,152.793125,pick,I,sd,u-10-8
sw2932B-ms98-a-0027,152.793125,152.893125,it,I,sd,u-10-8
sw2932B-ms98-a-0027,152.893125,153.063125,out,I,sd,u-10-8
sw2932B-ms98-a-0027,153.063125,153.562625,again,I,sd,u-10-8
sw2932B-ms98-a-0027,153.562625,153.863125,because,I,sd,u-10-8
sw2932B-ms98-a-0027,153.863125,154.053125,it's,I,sd,u-10-8
sw2932B-ms98-a-0027,154.053125,154.223125,not,I,sd,u-10-8
sw2932B-ms98-a-0027,154.223125,154.713750,typical,I,sd,u-10-8
sw2932B-ms98-a-0027,155.165750,155.343125,is,B,sd,u-10-9
sw2932B-ms98-a-0027,155.343125,155.473125,i've,I,sd,u-10-9
sw2932B-ms98-a-0027,155.473125,155.733125,got,I,sd,u-10-9
sw2932B-ms98-a-0027,155.733125,156.259750,the,I,sd,u-10-9
sw2932B-ms98-a-0028,157.723000,158.043000,oh,I,sd,u-10-9
sw2932B-ms98-a-0028,158.043000,158.143000,what,I,sd,u-10-9
sw2932B-ms98-a-0028,158.143000,158.221500,do,I,sd,u-10-9
sw2932B-ms98-a-0028,158.221500,158.310500,you,I,sd,u-10-9
sw2932B-ms98-a-0028,158.310500,158.633000,call,I,sd,u-10-9
sw2932B-ms98-a-0028,158.633000,158.883000,it,I,sd,u-10-9
sw2932B-ms98-a-0028,158.883000,158.923000,a,I,sd,u-10-9
sw2932B-ms98-a-0028,158.923000,159.091375,uh,I,sd,u-10-9
sw2932B-ms98-a-0029,160.191125,160.397375,double,I,sd,u-10-9
sw2932B-ms98-a-0029,160.397375,160.945125,ceiling,I,sd,u-10-9
sw2932B-ms98-a-0029,161.193625,161.397375,double,I,sd,u-10-9
sw2932B-ms98-a-0029,161.397375,161.848375,high,I,sd,u-10-9
sw2932B-ms98-a-0030,162.729250,162.869250,in,I,sd,u-10-9
sw2932B-ms98-a-0030,162.869250,163.009250,one,I,sd,u-10-9
sw2932B-ms98-a-0030,163.009250,163.269250,half,I,sd,u-10-9
sw2932B-ms98-a-0030,163.269250,163.329250,of,I,sd,u-10-9
sw2932B-ms98-a-0030,163.329250,163.399250,the,I,sd,u-10-9
sw2932B-ms98-a-0030,163.399250,164.027250,house,I,sd,u-10-9
sw2932B-ms98-a-0031,164.571500,164.741625,so,B,sd,u-10-10
sw2932B-ms98-a-0031,164.741625,164.921625,like,I,sd,u-10-10
sw2932B-ms98-a-0031,164.921625,165.001625,the,I,sd,u-10-10
sw2932B-ms98-a-0031,165.001625,165.361625,den,I,sd,u-10-10
sw2932B-ms98-a-0031,165.361625,165.471625,and,I,sd,u-10-10
sw2932B-ms98-a-0031,165.471625,165.541625,the,I,sd,u-10-10
sw2932B-ms98-a-0031,165.541625,165.851625,living,I,sd,u-10-10
sw2932B-ms98-a-0031,165.851625,166.203750,room,I,sd,u-10-10
sw2932B-ms98-a-0032,167.563250,167.676750,are,I,sd,u-10-10
sw2932B-ms98-a-0032,167.676750,167.846750,all,I,sd,u-10-10
sw2932B-ms98-a-0032,167.846750,168.123625,double,I,sd,u-10-10
sw2932B-ms98-a-0032,168.715000,169.156750,cathedral,I,sd,u-10-10
sw2932B-ms98-a-0032,169.156750,169.865000,ceilings,I,sd,u-10-10
sw2932B-ms98-a-0033,171.554125,172.087625,and,B,sd,u-12-1
sw2932B-ms98-a-0033,172.087625,172.237125,uh,I,sd,u-12-1
sw2932B-ms98-a-0033,172.237125,172.331250,the,I,sd,u-12-1
sw2932B-ms98-a-0033,172.331250,172.787625,kitchen,I,sd,u-12-1
sw2932B-ms98-a-0033,172.787625,172.957625,is,I,sd,u-12-1
sw2932B-ms98-a-0033,172.957625,173.375625,norm,I,sd,u-12-1
sw2932B-ms98-a-0033,173.375625,173.517625,and,B,sd,u-12-2
sw2932B-ms98-a-0033,173.517625,173.577625,the,I,sd,u-12-2
sw2932B-ms98-a-0033,173.577625,174.067625,bedrooms,I,sd,u-12-2
sw2932B-ms98-a-0033,174.067625,174.192375,are,I,sd,u-12-2
sw2932B-ms98-a-0033,174.192375,174.578500,norm,I,sd,u-12-2
sw2932B-ms98-a-0034,175.219750,175.720125,so,B,sd,u-12-3
sw2932B-ms98-a-0034,175.720125,175.849750,it,I,sd,u-12-3
sw2932B-ms98-a-0034,175.849750,176.059750,just,I,sd,u-12-3
sw2932B-ms98-a-0034,176.059750,176.269750,goes,I,sd,u-12-3
sw2932B-ms98-a-0034,176.269750,176.539750,down,I,sd,u-12-3
sw2932B-ms98-a-0034,176.539750,176.599750,the,I,sd,u-12-3
sw2932B-ms98-a-0034,176.599750,176.959750,dining,I,sd,u-12-3
sw2932B-ms98-a-0034,176.959750,177.194625,room,I,sd,u-12-3
sw2932B-ms98-a-0035,177.878000,177.954500,the,I,sd,u-12-3
sw2932B-ms98-a-0035,177.954500,178.311250,family,I,sd,u-12-3
sw2932B-ms98-a-0035,178.311250,178.461250,room,I,sd,u-12-3
sw2932B-ms98-a-0035,178.461250,178.551250,and,I,sd,u-12-3
sw2932B-ms98-a-0035,178.551250,178.611250,the,I,sd,u-12-3
sw2932B-ms98-a-0035,178.611250,178.871250,living,I,sd,u-12-3
sw2932B-ms98-a-0035,178.871250,179.021250,room,I,sd,u-12-3
sw2932B-ms98-a-0035,179.021250,179.251250,that,I,sd,u-12-3
sw2932B-ms98-a-0035,179.251250,179.518375,way,I,sd,u-12-3
sw2932B-ms98-a-0036,180.142625,180.232625,and,B,sd,u-12-4
sw2932B-ms98-a-0036,180.232625,180.322625,i,I,sd,u-12-4
sw2932B-ms98-a-0036,180.322625,180.652625,love,I,sd,u-12-4
sw2932B-ms98-a-0036,180.652625,180.742625,the,I,sd,u-12-4
sw2932B-ms98-a-0036,180.742625,181.410875,space,I,sd,u-12-4
sw2932B-ms98-a-0037,181.993250,182.109250,it,B,%,u-12-5
sw2932B-ms98-a-0037,182.109250,182.354625,just,I,%,u-12-5
sw2932B-ms98-a-0038,183.665875,183.952000,it's,I,%,u-12-5
sw2932B-ms98-a-0038,183.952000,184.326750,uh,I,%,u-12-5
sw2932B-ms98-a-0038,184.801250,185.392625,luckily,B,sd,u-12-6
sw2932B-ms98-a-0039,185.976625,186.096125,i,I,sd,u-12-6
sw2932B-ms98-a-0039,186.096125,186.313500,came,I,sd,u-12-6
sw2932B-ms98-a-0039,186.313500,186.473500,from,I,sd,u-12-6
sw2932B-ms98-a-0039,186.473500,186.513500,a,I,sd,u-12-6
sw2932B-ms98-a-0039,186.513500,186.983500,house,I,sd,u-12-6
sw2932B-ms98-a-0039,186.983500,187.083500,in,I,sd,u-12-6
sw2932B-ms98-a-0039,187.083500,187.673500,Colorado,I,sd,u-12-6
sw2932B-ms98-a-0039,187.673500,187.843500,which,I,sd,u-12-6
sw2932B-ms98-a-0039,187.843500,188.013500,had,I,sd,u-12-6
sw2932B-ms98-a-0039,188.013500,188.073500,the,I,sd,u-12-6
sw2932B-ms98-a-0039,188.073500,188.603500,cathedral,I,sd,u-12-6
sw2932B-ms98-a-0039,188.603500,189.026375,ceilings,O,,
sw2932B-ms98-a-0040,189.660250,189.770250,and,B,sd,u-12-7
sw2932B-ms98-a-0040,189.770250,189.850250,i,I,sd,u-12-7
sw2932B-ms98-a-0040,189.850250,190.100250,just,I,sd,u-12-7
sw2932B-ms98-a-0040,190.100250,190.370250,lucked,I,sd,u-12-7
sw2932B-ms98-a-0040,190.370250,190.520250,out,I,sd,u-12-7
sw2932B-ms98-a-0040,190.520250,190.660250,and,I,sd,u-12-7
sw2932B-ms98-a-0040,190.660250,190.930250,walked,I,sd,u-12-7
sw2932B-ms98-a-0040,190.930250,191.090250,into,I,sd,u-12-7
sw2932B-ms98-a-0040,191.090250,191.350250,this,I,sd,u-12-7
sw2932B-ms98-a-0040,191.350250,191.470250,one,I,sd,u-12-7
sw2932B-ms98-a-0040,191.470250,191.560250,and,B,sd,u-12-8
sw2932B-ms98-a-0040,191.560250,191.630250,of,I,sd,u-12-8
sw2932B-ms98-a-0040,191.630250,191.990250,course,I,sd,u-12-8
sw2932B-ms98-a-0040,191.990250,192.030250,i,I,sd,u-12-8
sw2932B-ms98-a-0040,192.030250,192.280250,felt,I,sd,u-12-8
sw2932B-ms98-a-0040,192.280250,192.360250,the,I,sd,u-12-8
sw2932B-ms98-a-0040,192.360250,192.862250,same,I,sd,u-12-8
sw2932B-ms98-a-0040,193.438500,193.690250,airy,I,sd,u-12-8
sw2932B-ms98-a-0040,193.690250,194.040250,feeling,I,sd,u-12-8
sw2932B-ms98-a-0040,194.040250,194.230250,which,I,sd,u-12-8
sw2932B-ms98-a-0040,194.230250,194.270250,i,I,sd,u-12-8
sw2932B-ms98-a-0040,194.270250,194.520250,liked,I,sd,u-12-8
sw2932B-ms98-a-0040,194.520250,194.600250,it,I,sd,u-12-8
sw2932B-ms98-a-0040,194.600250,194.770250,real,I,sd,u-12-8
sw2932B-ms98-a-0040,194.770250,195.130500,well,I,sd,u-12-8
sw2932B-ms98-a-0041,196.003500,196.230125,so,B,sv,u-12-9
sw2932B-ms98-a-0041,196.230125,196.350125,it's,I,sv,u-12-9
sw2932B-ms98-a-0041,196.350125,196.390125,a,I,sv,u-12-9
sw2932B-ms98-a-0041,196.390125,196.630125,nice,I,sv,u-12-9
sw2932B-ms98-a-0041,196.630125,196.800125,thing,I,sv,u-12-9
sw2932B-ms98-a-0041,196.800125,196.860125,to,I,sv,u-12-9
sw2932B-ms98-a-0041,196.860125,197.040125,move,I,sv,u-12-9
sw2932B-ms98-a-0041,197.040125,197.480125,into,I,sv,u-12-9
sw2932B-ms98-a-0041,197.480125,197.711000,but,B,sd,u-12-10
sw2932B-ms98-a-0042,198.494500,198.870000,again,I,sd,u-12-10
sw2932B-ms98-a-0042,198.870000,199.130000,it's,I,sd,u-12-10
sw2932B-ms98-a-0042,199.130000,199.380000,not,I,sd,u-12-10
sw2932B-ms98-a-0042,199.380000,199.850000,typical,I,sd,u-12-10
sw2932B-ms98-a-0042,199.850000,199.910000,in,I,sd,u-12-10
sw2932B-ms98-a-0042,199.910000,200.150000,this,I,sd,u-12-10
sw2932B-ms98-a-0042,200.150000,200.608625,area,I,sd,u-12-10
sw2932B-ms98-a-0043,201.232125,201.309750,you,B,sd,u-12-11
sw2932B-ms98-a-0043,201.309750,201.449750,can,I,sd,u-12-11
sw2932B-ms98-a-0043,201.449750,201.639750,just,I,sd,u-12-11
sw2932B-ms98-a-0043,201.639750,201.919750,spot,I,sd,u-12-11
sw2932B-ms98-a-0043,201.919750,202.019750,them_1,I,sd,u-12-11
sw2932B-ms98-a-0043,202.019750,202.319750,because,I,sd,u-12-11
sw2932B-ms98-a-0043,202.319750,202.399750,the,I,sd,u-12-11
sw2932B-ms98-a-0043,202.399750,202.724125,cei[ling]-,I,sd,u-12-11
sw2932B-ms98-a-0043,202.724125,202.979750,the,I,sd,u-12-11
sw2932B-ms98-a-0043,202.979750,203.189750,roof,I,sd,u-12-11
sw2932B-ms98-a-0043,203.189750,203.269750,is,I,sd,u-12-11
sw2932B-ms98-a-0043,203.269750,203.439750,so,I,sd,u-12-11
sw2932B-ms98-a-0043,203.439750,203.559750,high,I,sd,u-12-11
sw2932B-ms98-a-0043,203.559750,203.759750,much,I,sd,u-12-11
sw2932B-ms98-a-0043,203.759750,204.116625,higher,I,sd,u-12-11
sw2932B-ms98-a-0044,205.586000,205.836000,but,B,%,u-12-12
sw2932B-ms98-a-0044,205.836000,206.156250,uh,I,%,u-12-12
sw2932B-ms98-a-0046,223.912125,224.267375,yeah,B,b,u-14-1
sw2932B-ms98-a-0047,225.374375,225.428000,well,B,sd,u-14-2
sw2932B-ms98-a-0047,225.428000,225.501875,it's,I,sd,u-14-2
sw2932B-ms98-a-0047,225.501875,225.671875,like,I,sd,u-14-2
sw2932B-ms98-a-0047,225.671875,225.761875,when,I,sd,u-14-2
sw2932B-ms98-a-0047,225.761875,225.881875,my,I,sd,u-14-2
sw2932B-ms98-a-0047,225.881875,226.131875,son,I,sd,u-14-2
sw2932B-ms98-a-0047,226.131875,226.361875,goes,I,sd,u-14-2
sw2932B-ms98-a-0047,226.361875,226.501875,up,I,sd,u-14-2
sw2932B-ms98-a-0047,226.501875,226.791875,into,I,sd,u-14-2
