sw3659B-ms98-a-0002,0.860250,1.363875,okay,B,b,u-2-1
sw3659B-ms98-a-0034,126.105125,126.255125,we,I,sd,u-52-1
sw3659B-ms98-a-0034,126.255125,126.575125,take,I,sd,u-52-1
sw3659B-ms98-a-0034,126.575125,126.845125,our,I,sd,u-52-1
sw3659B-ms98-a-0034,126.845125,127.208000,uh,I,sd,u-52-1
sw3659B-ms98-a-0034,127.208000,127.475125,we,I,sd,u-52-1
sw3659B-ms98-a-0034,127.475125,127.585125,we,I,sd,u-52-1
sw3659B-ms98-a-0034,127.585125,127.775125,always,I,sd,u-52-1
sw3659B-ms98-a-0034,127.775125,128.005125,keep,I,sd,u-52-1
sw3659B-ms98-a-0034,128.005125,128.125125,our,I,sd,u-52-1
sw3659B-ms98-a-0034,128.125125,128.655125,aluminum,I,sd,u-52-1
sw3659B-ms98-a-0034,128.655125,129.150125,cans,I,sd,u-52-1
sw3659B-ms98-a-0034,129.150125,129.933625,[laughter],O,,
sw3659B-ms98-a-0034,129.933625,130.085125,and,B,sd,u-56-1
sw3659B-ms98-a-0034,130.085125,130.115125,a,I,sd,u-56-1
sw3659B-ms98-a-0034,130.115125,130.275125,lot,I,sd,u-56-1
sw3659B-ms98-a-0034,130.275125,130.365125,of,I,sd,u-56-1
sw3659B-ms98-a-0034,130.365125,130.625125,times,I,sd,u-56-1
sw3659B-ms98-a-0034,130.625125,130.755125,they,I,sd,u-56-1
sw3659B-ms98-a-0034,130.755125,131.005125,take,I,sd,u-56-1
sw3659B-ms98-a-0034,131.005125,131.105125,them_1,I,sd,u-56-1
sw3659B-ms98-a-0034,131.105125,131.315125,over,I,sd,u-56-1
sw3659B-ms98-a-0034,131.315125,131.395125,to,I,sd,u-56-1
sw3659B-ms98-a-0034,131.395125,131.545125,one,I,sd,u-56-1
sw3659B-ms98-a-0034,131.545125,131.615125,of,I,sd,u-56-1
sw3659B-ms98-a-0034,131.615125,131.815125,these,I,sd,u-56-1
sw3659B-ms98-a-0034,131.815125,132.225125,can,I,sd,u-56-1
sw3659B-ms98-a-0034,132.225125,132.855125,banks,I,sd,u-56-1
sw3659B-ms98-a-0035,133.633375,133.718125,you,B,sd,u-58-1
sw3659B-ms98-a-0035,133.718125,133.908125,don't,I,sd,u-58-1
sw3659B-ms98-a-0035,133.908125,134.058125,get,I,sd,u-58-1
sw3659B-ms98-a-0035,134.058125,134.188125,too,I,sd,u-58-1
sw3659B-ms98-a-0035,134.188125,134.438125,much,I,sd,u-58-1
sw3659B-ms98-a-0035,134.438125,134.758125,money,I,sd,u-58-1
sw3659B-ms98-a-0035,134.758125,135.078125,back,I,sd,u-58-1
sw3659B-ms98-a-0035,135.078125,135.148125,i,B,sd,u-58-2
sw3659B-ms98-a-0035,135.148125,135.458125,figure,I,sd,u-58-2
sw3659B-ms98-a-0035,135.458125,135.598125,it,I,sd,u-58-2
sw3659B-ms98-a-0035,135.598125,135.868125,pays,I,sd,u-58-2
sw3659B-ms98-a-0035,135.868125,136.008125,for,I,sd,u-58-2
sw3659B-ms98-a-0035,136.008125,136.088125,the,I,sd,u-58-2
sw3659B-ms98-a-0035,136.088125,136.398125,gas,I,sd,u-58-2
sw3659B-ms98-a-0035,136.398125,136.498125,to,I,sd,u-58-2
sw3659B-ms98-a-0035,136.498125,136.668125,take,I,sd,u-58-2
sw3659B-ms98-a-0035,136.668125,136.864250,my,I,sd,u-58-2
sw3659B-ms98-a-0035,136.864250,137.207000,cans,I,sd,u-58-2
sw3659B-ms98-a-0035,137.207000,137.428125,over,I,sd,u-58-2
sw3659B-ms98-a-0035,137.428125,137.608125,there,I,sd,u-58-2
sw3659B-ms98-a-0035,137.608125,137.808125,but,B,sd,u-60-1
sw3659B-ms98-a-0035,137.808125,138.228125,normally,I,sd,u-60-1
sw3659B-ms98-a-0035,138.228125,138.338125,i,I,sd,u-60-1
sw3659B-ms98-a-0035,138.338125,138.921625,collect,I,sd,u-60-1
sw3659B-ms98-a-0035,139.305875,139.418125,oh,I,sd,u-60-1
sw3659B-ms98-a-0035,139.418125,139.688125,like,I,sd,u-60-1
sw3659B-ms98-a-0035,139.688125,139.978125,three,I,sd,u-60-1
sw3659B-ms98-a-0035,139.978125,140.378125,trash,I,sd,u-60-1
sw3659B-ms98-a-0035,140.378125,140.758125,bags,I,sd,u-60-1
sw3659B-ms98-a-0035,140.758125,141.238125,full,I,sd,u-60-1
sw3659B-ms98-a-0036,141.735625,141.853625,and,B,sd,u-62-1
sw3659B-ms98-a-0036,141.853625,141.979250,i,I,sd,u-62-1
sw3659B-ms98-a-0036,141.979250,142.195625,take,I,sd,u-62-1
sw3659B-ms98-a-0036,142.195625,142.315625,them_1,I,sd,u-62-1
sw3659B-ms98-a-0036,142.315625,142.558750,over,I,sd,u-62-1
sw3659B-ms98-a-0036,142.558750,142.705625,to,I,sd,u-62-1
sw3659B-ms98-a-0036,142.705625,142.905625,that,I,sd,u-62-1
sw3659B-ms98-a-0036,142.905625,143.255625,can,I,sd,u-62-1
sw3659B-ms98-a-0036,143.255625,143.615625,bank,I,sd,u-62-1
sw3659B-ms98-a-0036,143.615625,143.715625,and,B,sd,u-62-2
sw3659B-ms98-a-0036,143.715625,143.845625,it's,I,sd,u-62-2
sw3659B-ms98-a-0036,143.845625,144.015625,more,I,sd,u-62-2
sw3659B-ms98-a-0036,144.015625,144.295625,fun,I,sd,u-62-2
sw3659B-ms98-a-0036,144.295625,144.475625,just,I,sd,u-62-2
sw3659B-ms98-a-0036,144.475625,144.545625,to,I,sd,u-62-2
sw3659B-ms98-a-0036,144.545625,144.765625,kind,I,sd,u-62-2
sw3659B-ms98-a-0036,144.765625,144.825625,of,I,sd,u-62-2
sw3659B-ms98-a-0036,144.825625,144.985625,like,I,sd,u-62-2
sw3659B-ms98-a-0036,144.985625,145.345625,crunch,I,sd,u-62-2
sw3659B-ms98-a-0036,145.345625,145.494250,the,I,sd,u-62-2
sw3659B-ms98-a-0036,145.494250,145.775625,cans,I,sd,u-62-2
sw3659B-ms98-a-0036,145.775625,146.785625,[laughter],O,,
sw3659B-ms98-a-0036,146.785625,146.845625,[laughter-in],O,,
sw3659B-ms98-a-0036,146.845625,146.975625,[laughter-the],O,,
sw3659B-ms98-a-0036,146.995625,147.145625,[laughter-can],O,,
sw3659B-ms98-a-0036,147.205625,147.395625,[laughter-bank],O,,
sw3659B-ms98-a-0036,147.505625,147.565625,you,O,,
sw3659B-ms98-a-0036,147.565625,147.765625,don't,B,sd,u-64-2
sw3659B-ms98-a-0036,147.765625,147.895625,get,I,sd,u-64-2
sw3659B-ms98-a-0036,147.895625,147.985625,too,I,sd,u-64-2
sw3659B-ms98-a-0036,147.985625,148.205625,much,I,sd,u-64-2
sw3659B-ms98-a-0036,148.205625,148.602625,money,I,sd,u-64-2
sw3659B-ms98-a-0036,148.602625,148.827750,for,I,sd,u-64-2
sw3659B-ms98-a-0036,148.827750,148.915750,them_1,O,,
sw3659B-ms98-a-0036,148.915750,149.202500,but,B,%,u-64-3
sw3659B-ms98-a-0036,149.202500,149.525625,[laughter],O,,
sw3659B-ms98-a-0037,149.985500,151.310875,[laughter],O,,
sw3659B-ms98-a-0037,151.310875,151.698375,yeah,B,b,u-68-1
sw3659B-ms98-a-0039,154.961375,155.605875,um-hum,B,b,u-70-1
sw3659B-ms98-a-0041,163.718125,164.140750,um-hum,B,b,u-72-1
sw3659B-ms98-a-0043,169.340875,169.748375,uh-huh,B,b,u-74-1
sw3659B-ms98-a-0045,177.942375,178.415000,yeah,B,b,u-76-1
sw3659B-ms98-a-0045,178.748000,179.218250,yeah,B,b,u-78-1
sw3659B-ms98-a-0046,179.714875,179.886250,ah,O,,
sw3659B-ms98-a-0046,179.886250,180.066250,i'm,B,sd,u-78-2
sw3659B-ms98-a-0046,180.066250,180.676250,disappointed,I,sd,u-78-2
sw3659B-ms98-a-0046,180.676250,181.176250,sometimes,I,sd,u-78-2
sw3659B-ms98-a-0046,181.176250,181.316250,they're,I,sd,u-78-2
sw3659B-ms98-a-0046,181.316250,181.586250,not,I,sd,u-78-2
sw3659B-ms98-a-0046,181.586250,181.826250,always,I,sd,u-78-2
sw3659B-ms98-a-0046,181.826250,182.446250,consistent,I,sd,u-78-2
sw3659B-ms98-a-0046,182.446250,182.566250,in,I,sd,u-78-2
sw3659B-ms98-a-0046,182.566250,182.866250,picking,I,sd,u-78-2
sw3659B-ms98-a-0046,182.866250,183.026250,up,I,sd,u-78-2
sw3659B-ms98-a-0046,183.026250,183.256250,those,I,sd,u-78-2
sw3659B-ms98-a-0046,183.256250,183.866250,papers,I,sd,u-78-2
sw3659B-ms98-a-0046,183.866250,183.976250,you,I,sd,u-78-2
sw3659B-ms98-a-0046,183.976250,184.096250,know,I,sd,u-78-2
sw3659B-ms98-a-0046,184.096250,184.196250,i,B,sd,u-78-3
sw3659B-ms98-a-0046,184.196250,184.396250,seem,I,sd,u-78-3
sw3659B-ms98-a-0046,184.396250,184.466250,to,I,sd,u-78-3
sw3659B-ms98-a-0046,184.466250,184.686250,put,I,sd,u-78-3
sw3659B-ms98-a-0046,184.686250,184.776250,them_1,I,sd,u-78-3
sw3659B-ms98-a-0046,184.776250,184.976250,out,I,sd,u-78-3
sw3659B-ms98-a-0046,184.976250,185.126250,there,I,sd,u-78-3
sw3659B-ms98-a-0046,185.126250,185.356250,on,B,+,u-80-1
sw3659B-ms98-a-0046,185.356250,185.776250,Wednesday,I,+,u-80-1
sw3659B-ms98-a-0046,185.776250,185.876250,and,B,sd,u-80-2
sw3659B-ms98-a-0046,185.876250,186.026250,like,I,sd,u-80-2
sw3659B-ms98-a-0046,186.026250,186.586250,sometimes,I,sd,u-80-2
sw3659B-ms98-a-0046,186.586250,186.666250,they,I,sd,u-80-2
sw3659B-ms98-a-0046,186.666250,186.866250,come,I,sd,u-80-2
sw3659B-ms98-a-0046,186.866250,187.296500,by,I,sd,u-80-2
sw3659B-ms98-a-0047,187.620125,188.260125,sometimes,B,sd,u-80-3
sw3659B-ms98-a-0047,188.260125,188.380125,they,I,sd,u-80-3
sw3659B-ms98-a-0047,188.380125,188.780125,don't,I,sd,u-80-3
sw3659B-ms98-a-0047,188.780125,188.880125,i'm,B,sd,u-82-1
sw3659B-ms98-a-0047,188.880125,189.110125,not,I,sd,u-82-1
sw3659B-ms98-a-0047,189.110125,189.330125,really,I,sd,u-82-1
sw3659B-ms98-a-0047,189.330125,189.590125,sure,I,sd,u-82-1
sw3659B-ms98-a-0047,189.590125,189.820125,why,I,sd,u-82-1
sw3659B-ms98-a-0047,189.820125,189.960125,they're,I,sd,u-82-1
sw3659B-ms98-a-0047,189.960125,190.190125,not,I,sd,u-82-1
sw3659B-ms98-a-0047,190.190125,190.530125,always,I,sd,u-82-1
sw3659B-ms98-a-0047,190.530125,191.270125,consistent,I,sd,u-82-1
sw3659B-ms98-a-0047,191.270125,191.420125,in,I,sd,u-82-1
sw3659B-ms98-a-0047,191.420125,191.817125,that,I,sd,u-82-1
sw3659B-ms98-a-0048,192.452625,192.538875,but,B,sd,u-84-1
sw3659B-ms98-a-0048,192.538875,192.646875,i,I,sd,u-84-1
sw3659B-ms98-a-0048,192.646875,192.856875,could,I,sd,u-84-1
sw3659B-ms98-a-0048,192.856875,193.226875,certainly,I,sd,u-84-1
sw3659B-ms98-a-0048,193.226875,193.666250,have,I,sd,u-84-1
sw3659B-ms98-a-0048,193.666250,193.956875,uh,I,sd,u-84-1
sw3659B-ms98-a-0048,193.956875,194.296875,three,I,sd,u-84-1
sw3659B-ms98-a-0048,194.296875,194.706875,bins,I,sd,u-84-1
sw3659B-ms98-a-0048,194.706875,194.956875,out,I,sd,u-84-1
sw3659B-ms98-a-0048,194.956875,195.186875,there,I,sd,u-84-1
sw3659B-ms98-a-0048,195.186875,195.476875,for,I,sd,u-84-1
sw3659B-ms98-a-0048,195.476875,195.616875,you,I,sd,u-84-1
sw3659B-ms98-a-0048,195.616875,195.836875,know,I,sd,u-84-1
sw3659B-ms98-a-0048,195.836875,196.436875,plastic,I,sd,u-84-1
sw3659B-ms98-a-0048,196.436875,196.710625,and,I,sd,u-84-1
sw3659B-ms98-a-0048,196.993125,197.186875,and,B,+,u-86-1
sw3659B-ms98-a-0048,197.186875,197.516875,tin,I,+,u-86-1
sw3659B-ms98-a-0048,197.516875,197.676875,and,I,+,u-86-1
sw3659B-ms98-a-0048,197.676875,198.316875,paper,I,+,u-86-1
sw3659B-ms98-a-0048,198.316875,198.726875,whatever,I,+,u-86-1
sw3659B-ms98-a-0048,198.726875,198.866875,they,I,+,u-86-1
sw3659B-ms98-a-0048,198.866875,198.996875,were,I,+,u-86-1
sw3659B-ms98-a-0048,198.996875,199.277125,going,I,+,u-86-1
sw3659B-ms98-a-0048,199.277125,199.372375,to,I,+,u-86-1
sw3659B-ms98-a-0048,199.372375,199.602125,uh,I,+,u-86-1
sw3659B-ms98-a-0048,199.602125,200.196875,separate,I,+,u-86-1
sw3659B-ms98-a-0048,200.196875,200.586875,into,I,+,u-86-1
sw3659B-ms98-a-0048,200.586875,200.746875,and,I,+,u-86-1
sw3659B-ms98-a-0048,200.746875,200.896875,and,I,+,u-86-1
sw3659B-ms98-a-0048,200.896875,201.056875,have,I,+,u-86-1
sw3659B-ms98-a-0048,201.056875,201.186875,them,I,+,u-86-1
sw3659B-ms98-a-0048,201.186875,201.406875,pick,I,+,u-86-1
sw3659B-ms98-a-0048,201.406875,201.506875,it,I,+,u-86-1
sw3659B-ms98-a-0048,201.506875,201.736875,up,I,+,u-86-1
sw3659B-ms98-a-0048,201.736875,201.946750,on,I,+,u-86-1
sw3659B-ms98-a-0048,202.312125,202.566875,on,I,+,u-86-1
