sw2631A-ms98-a-0003,13.447125,14.117125,uh-huh,B,b,u-2-1
sw2631A-ms98-a-0016,87.658500,87.858500,while,I,sd,u-20-3
sw2631A-ms98-a-0016,87.858500,87.988500,our,I,sd,u-20-3
sw2631A-ms98-a-0016,87.988500,88.568500,children,I,sd,u-20-3
sw2631A-ms98-a-0016,88.568500,89.086625,are,B,+,u-22-1
sw2631A-ms98-a-0016,89.086625,89.568500,under,I,+,u-22-1
sw2631A-ms98-a-0016,89.568500,90.037875,four,I,+,u-22-1
sw2631A-ms98-a-0016,90.037875,90.308500,or,B,+,u-24-1
sw2631A-ms98-a-0016,90.308500,90.894500,five,I,+,u-24-1
sw2631A-ms98-a-0016,91.372750,91.708500,yeah,B,b,u-24-2
sw2631A-ms98-a-0016,91.708500,91.768500,be[cause]-,O,,
sw2631A-ms98-a-0016,91.768500,91.978500,be[cause]-,O,,
sw2631A-ms98-a-0016,91.978500,92.118500,i'm,B,sd,u-24-3
sw2631A-ms98-a-0016,92.118500,92.288500,a,I,sd,u-24-3
sw2631A-ms98-a-0016,92.288500,92.658500,college,I,sd,u-24-3
sw2631A-ms98-a-0016,92.658500,93.357125,professor,I,sd,u-24-3
sw2631A-ms98-a-0016,93.711125,94.162500,so,B,%,u-26-1
sw2631A-ms98-a-0016,94.403500,94.508500,and,B,%,u-28-1
sw2631A-ms98-a-0016,94.508500,94.668500,that's,I,%,u-28-1
sw2631A-ms98-a-0016,94.668500,94.978500,also,I,%,u-28-1
sw2631A-ms98-a-0016,94.978500,95.148500,and,B,sd,u-28-2
sw2631A-ms98-a-0016,95.148500,95.578500,it's,I,sd,u-28-2
sw2631A-ms98-a-0016,95.578500,95.848500,nice,I,sd,u-28-2
sw2631A-ms98-a-0016,95.848500,95.998500,for,I,sd,u-28-2
sw2631A-ms98-a-0016,95.998500,96.418500,me,I,sd,u-28-2
sw2631A-ms98-a-0016,96.418500,97.200750,because,I,sd,u-28-2
sw2631A-ms98-a-0016,97.547250,98.087250,um,I,sd,u-28-2
sw2631A-ms98-a-0017,98.781875,99.291875,most,I,sd,u-28-2
sw2631A-ms98-a-0017,99.291875,99.351875,of,I,sd,u-28-2
sw2631A-ms98-a-0017,99.351875,99.421875,the,I,sd,u-28-2
sw2631A-ms98-a-0017,99.421875,99.741875,time,I,sd,u-28-2
sw2631A-ms98-a-0017,99.741875,99.831875,you,I,sd,u-28-2
sw2631A-ms98-a-0017,99.831875,99.951875,have,I,sd,u-28-2
sw2631A-ms98-a-0017,99.951875,100.341125,so,I,sd,u-28-2
sw2631A-ms98-a-0017,100.341125,100.721875,much,I,sd,u-28-2
sw2631A-ms98-a-0017,100.721875,101.301875,flexible,I,sd,u-28-2
sw2631A-ms98-a-0017,101.301875,101.797625,hours,I,sd,u-28-2
sw2631A-ms98-a-0017,102.155375,102.391875,so,I,sd,u-28-2
sw2631A-ms98-a-0017,102.391875,102.641875,that,I,sd,u-28-2
sw2631A-ms98-a-0017,102.641875,102.821875,i,I,sd,u-28-2
sw2631A-ms98-a-0017,102.821875,103.081875,could,I,sd,u-28-2
sw2631A-ms98-a-0017,103.081875,103.581875,probably,I,sd,u-28-2
sw2631A-ms98-a-0017,103.581875,104.069875,work,I,sd,u-28-2
sw2631A-ms98-a-0017,104.235625,104.451875,two,I,sd,u-28-2
sw2631A-ms98-a-0017,104.451875,104.571875,or,I,sd,u-28-2
sw2631A-ms98-a-0017,104.571875,105.011875,three,I,sd,u-28-2
sw2631A-ms98-a-0017,105.011875,105.411875,days,I,sd,u-28-2
sw2631A-ms98-a-0017,105.411875,105.471875,a,I,sd,u-28-2
sw2631A-ms98-a-0017,105.471875,105.897000,week,I,sd,u-28-2
sw2631A-ms98-a-0017,106.153125,106.391875,and,B,+,u-30-1
sw2631A-ms98-a-0017,106.391875,106.771875,then,I,+,u-30-1
sw2631A-ms98-a-0017,106.771875,106.941875,one,I,+,u-30-1
sw2631A-ms98-a-0017,106.941875,107.001875,or,I,+,u-30-1
sw2631A-ms98-a-0017,107.001875,107.241875,two,I,+,u-30-1
sw2631A-ms98-a-0017,107.241875,107.794750,evenings,I,+,u-30-1
sw2631A-ms98-a-0017,108.314500,108.451875,so,B,+,u-32-1
sw2631A-ms98-a-0017,108.451875,108.601875,that,I,+,u-32-1
sw2631A-ms98-a-0017,108.601875,108.711875,if,I,+,u-32-1
sw2631A-ms98-a-0017,108.711875,108.851875,my,I,+,u-32-1
sw2631A-ms98-a-0017,108.851875,109.211875,wife,I,+,u-32-1
sw2631A-ms98-a-0017,109.211875,109.813875,does,I,+,u-32-1
sw2631A-ms98-a-0017,109.813875,110.397750,um,I,+,u-32-1
sw2631A-ms98-a-0017,110.397750,110.721875,does,I,+,u-32-1
sw2631A-ms98-a-0017,110.721875,110.931875,go,I,+,u-32-1
sw2631A-ms98-a-0017,110.931875,111.141875,back,I,+,u-32-1
sw2631A-ms98-a-0017,111.141875,111.231875,to,I,+,u-32-1
sw2631A-ms98-a-0017,111.231875,111.421875,work,I,+,u-32-1
sw2631A-ms98-a-0017,111.421875,111.711875,part,I,+,u-32-1
sw2631A-ms98-a-0017,111.711875,112.385500,time,I,+,u-32-1
sw2631A-ms98-a-0017,112.662000,113.218875,um,I,+,u-32-1
sw2631A-ms98-a-0018,113.692750,114.024750,there,I,+,u-32-1
sw2631A-ms98-a-0018,114.024750,114.444750,probably,I,+,u-32-1
sw2631A-ms98-a-0018,114.444750,114.564750,will,I,+,u-32-1
sw2631A-ms98-a-0018,114.564750,114.694750,be,I,+,u-32-1
sw2631A-ms98-a-0018,114.694750,114.734750,a,I,+,u-32-1
sw2631A-ms98-a-0018,114.734750,115.224750,possibility,I,+,u-32-1
sw2631A-ms98-a-0018,115.224750,115.364750,that,I,+,u-32-1
sw2631A-ms98-a-0018,115.364750,115.474750,i,I,+,u-32-1
sw2631A-ms98-a-0018,115.474750,115.644750,could,I,+,u-32-1
sw2631A-ms98-a-0018,115.644750,115.914750,stay,I,+,u-32-1
sw2631A-ms98-a-0018,115.914750,116.314750,home,I,+,u-32-1
sw2631A-ms98-a-0018,116.314750,116.514750,two,I,+,u-32-1
sw2631A-ms98-a-0018,116.514750,116.884750,days,I,+,u-32-1
sw2631A-ms98-a-0018,116.884750,117.034750,that,I,+,u-32-1
sw2631A-ms98-a-0018,117.034750,117.204750,she,I,+,u-32-1
sw2631A-ms98-a-0018,117.204750,117.324750,would,I,+,u-32-1
sw2631A-ms98-a-0018,117.324750,117.464750,go,I,+,u-32-1
sw2631A-ms98-a-0018,117.464750,117.554750,to,I,+,u-32-1
sw2631A-ms98-a-0018,117.554750,117.941125,work,I,+,u-32-1
sw2631A-ms98-a-0018,118.204750,118.324750,and,I,+,u-32-1
sw2631A-ms98-a-0018,118.324750,118.424750,that,I,+,u-32-1
sw2631A-ms98-a-0018,118.424750,118.484750,i,I,+,u-32-1
sw2631A-ms98-a-0018,118.484750,118.594750,would,I,+,u-32-1
sw2631A-ms98-a-0018,118.594750,118.734750,have,I,+,u-32-1
sw2631A-ms98-a-0018,118.734750,118.844750,to,I,+,u-32-1
sw2631A-ms98-a-0018,118.844750,119.144750,teach,I,+,u-32-1
sw2631A-ms98-a-0018,119.144750,119.224750,at,I,+,u-32-1
sw2631A-ms98-a-0018,119.224750,119.699125,night,I,+,u-32-1
sw2631A-ms98-a-0019,120.253750,120.684375,yeah,B,aa,u-34-1
sw2631A-ms98-a-0019,120.684375,120.844375,so,B,sd,u-34-2
sw2631A-ms98-a-0019,120.844375,120.914375,it,I,sd,u-34-2
sw2631A-ms98-a-0019,120.914375,121.024375,will,I,sd,u-34-2
sw2631A-ms98-a-0019,121.024375,121.274375,probably,I,sd,u-34-2
sw2631A-ms98-a-0019,121.274375,121.634375,workout,I,sd,u-34-2
sw2631A-ms98-a-0019,121.634375,121.804375,real,I,sd,u-34-2
sw2631A-ms98-a-0019,121.804375,122.104375,nice,I,sd,u-34-2
sw2631A-ms98-a-0019,122.104375,122.314375,for,I,sd,u-34-2
sw2631A-ms98-a-0019,122.314375,122.682125,us,I,sd,u-34-2
sw2631A-ms98-a-0019,122.682125,122.924375,uh,I,sd,u-34-2
sw2631A-ms98-a-0019,122.924375,123.064375,i,B,sd,u-36-1
sw2631A-ms98-a-0019,123.064375,123.274375,think,I,sd,u-36-1
sw2631A-ms98-a-0019,123.274375,123.394375,we're,I,sd,u-36-1
sw2631A-ms98-a-0019,123.394375,123.584375,very,I,sd,u-36-1
sw2631A-ms98-a-0019,123.584375,123.884375,lucky,I,sd,u-36-1
sw2631A-ms98-a-0019,123.884375,124.350000,because,I,sd,u-36-1
sw2631A-ms98-a-0019,124.350000,124.654375,just,I,sd,u-36-1
sw2631A-ms98-a-0019,124.654375,124.814375,my,I,sd,u-36-1
sw2631A-ms98-a-0019,124.814375,125.371375,job,I,sd,u-36-1
sw2631A-ms98-a-0019,125.371375,125.614375,sort,I,sd,u-36-1
sw2631A-ms98-a-0019,125.614375,125.744375,of,I,sd,u-36-1
sw2631A-ms98-a-0019,125.744375,126.054375,builds,I,sd,u-36-1
sw2631A-ms98-a-0019,126.054375,126.264375,in,I,sd,u-36-1
sw2631A-ms98-a-0019,126.264375,126.834375,flexible,I,sd,u-36-1
sw2631A-ms98-a-0019,126.834375,127.470750,schedules,I,sd,u-36-1
sw2631A-ms98-a-0020,127.888125,127.988125,i,B,sd,u-38-1
sw2631A-ms98-a-0020,127.988125,128.148125,can,I,sd,u-38-1
sw2631A-ms98-a-0020,128.148125,128.368125,even,I,sd,u-38-1
sw2631A-ms98-a-0020,128.368125,128.618125,teach,I,sd,u-38-1
sw2631A-ms98-a-0020,128.618125,128.758125,on,I,sd,u-38-1
sw2631A-ms98-a-0020,128.758125,129.428125,Saturdays,I,sd,u-38-1
sw2631A-ms98-a-0020,129.428125,129.738125,and,I,sd,u-38-1
sw2631A-ms98-a-0020,129.738125,129.868125,and,B,+,u-40-1
sw2631A-ms98-a-0020,129.868125,130.128125,things,I,+,u-40-1
sw2631A-ms98-a-0020,130.128125,130.328125,like,B,+,u-42-1
sw2631A-ms98-a-0020,130.328125,130.639000,that,I,+,u-42-1
sw2631A-ms98-a-0020,131.136125,131.414375,yeah,B,b,u-42-2
sw2631A-ms98-a-0020,131.651750,131.932500,um,B,sd,u-42-3
sw2631A-ms98-a-0020,131.932500,131.998125,i,I,sd,u-42-3
sw2631A-ms98-a-0020,131.998125,132.208125,do,I,sd,u-42-3
sw2631A-ms98-a-0020,132.208125,132.368125,know,I,sd,u-42-3
sw2631A-ms98-a-0020,132.368125,132.778125,that,I,sd,u-42-3
sw2631A-ms98-a-0020,132.778125,132.938125,my,I,sd,u-42-3
sw2631A-ms98-a-0020,132.938125,133.188125,brother,I,sd,u-42-3
sw2631A-ms98-a-0020,133.188125,133.288125,and,I,sd,u-42-3
sw2631A-ms98-a-0020,133.288125,133.478125,his,I,sd,u-42-3
sw2631A-ms98-a-0020,133.478125,133.843750,wife,I,sd,u-42-3
sw2631A-ms98-a-0020,133.843750,134.128125,have,I,sd,u-42-3
sw2631A-ms98-a-0020,134.128125,134.238125,a,I,sd,u-42-3
sw2631A-ms98-a-0020,134.238125,134.688125,terrible,I,sd,u-42-3
sw2631A-ms98-a-0020,134.688125,135.038125,time,I,sd,u-42-3
sw2631A-ms98-a-0020,135.038125,135.760250,finding,I,sd,u-42-3
sw2631A-ms98-a-0020,135.760250,136.018125,uh,I,sd,u-42-3
sw2631A-ms98-a-0020,136.018125,136.358125,child,I,sd,u-42-3
sw2631A-ms98-a-0020,136.358125,136.693125,care,I,sd,u-42-3
sw2631A-ms98-a-0020,137.017125,137.128125,and,B,sd,u-44-1
sw2631A-ms98-a-0020,137.128125,137.248125,one,I,sd,u-44-1
sw2631A-ms98-a-0020,137.248125,137.308125,of,I,sd,u-44-1
sw2631A-ms98-a-0020,137.308125,137.368125,the,I,sd,u-44-1
sw2631A-ms98-a-0020,137.368125,137.668125,things,I,sd,u-44-1
sw2631A-ms98-a-0020,137.668125,137.848125,they,I,sd,u-44-1
sw2631A-ms98-a-0020,137.848125,138.360250,made,I,sd,u-44-1
sw2631A-ms98-a-0020,138.360250,138.478125,in,I,sd,u-44-1
sw2631A-ms98-a-0020,138.478125,138.668125,um,I,sd,u-44-1
sw2631A-ms98-a-0020,138.668125,138.878125,uh,I,sd,u-44-1
sw2631A-ms98-a-0020,138.878125,139.336250,real,B,%,u-44-2
sw2631A-ms98-a-0021,139.551375,139.761375,they're,B,sd,u-44-3
sw2631A-ms98-a-0021,139.761375,140.011375,number,I,sd,u-44-3
sw2631A-ms98-a-0021,140.011375,140.201375,one,I,sd,u-44-3
sw2631A-ms98-a-0021,140.201375,140.661375,priority,I,sd,u-44-3
sw2631A-ms98-a-0021,140.661375,140.961375,was,I,sd,u-44-3
sw2631A-ms98-a-0021,140.961375,141.261375,that,I,sd,u-44-3
sw2631A-ms98-a-0021,141.261375,141.599000,um,I,sd,u-44-3
sw2631A-ms98-a-0021,141.599000,142.021375,they're,I,sd,u-44-3
sw2631A-ms98-a-0021,142.021375,142.371375,children,I,sd,u-44-3
sw2631A-ms98-a-0021,142.371375,142.631375,didn't,I,sd,u-44-3
sw2631A-ms98-a-0021,142.631375,142.771375,have,I,sd,u-44-3
sw2631A-ms98-a-0021,142.771375,142.891375,to,I,sd,u-44-3
sw2631A-ms98-a-0021,142.891375,143.281375,leave,I,sd,u-44-3
sw2631A-ms98-a-0021,143.281375,143.461375,their,I,sd,u-44-3
sw2631A-ms98-a-0021,143.461375,144.126625,home,I,sd,u-44-3
sw2631A-ms98-a-0021,144.514500,144.852000,so,B,%,u-46-1
sw2631A-ms98-a-0021,144.852000,145.447125,they,B,+,u-48-1
sw2631A-ms98-a-0021,145.447125,145.779875,um,I,+,u-48-1
sw2631A-ms98-a-0021,146.152750,146.341375,um,I,+,u-48-1
sw2631A-ms98-a-0021,146.341375,146.451375,my,B,sd,u-48-2
sw2631A-ms98-a-0021,146.451375,146.881375,sister-in-law,I,sd,u-48-2
sw2631A-ms98-a-0021,146.881375,147.101375,is,I,sd,u-48-2
sw2631A-ms98-a-0021,147.101375,147.381375,a,I,sd,u-48-2
sw2631A-ms98-a-0021,147.381375,147.542875,uh,I,sd,u-48-2
sw2631A-ms98-a-0022,148.250750,149.126375,um,I,sd,u-48-2
sw2631A-ms98-a-0022,149.126375,149.217875,a,I,sd,u-48-2
sw2631A-ms98-a-0022,149.217875,149.807875,clinical,I,sd,u-48-2
sw2631A-ms98-a-0022,149.807875,150.177875,speech,I,sd,u-48-2
sw2631A-ms98-a-0022,150.177875,151.041750,pathologist,I,sd,u-48-2
sw2631A-ms98-a-0022,151.430500,151.817875,so,B,sd,u-50-1
sw2631A-ms98-a-0022,151.817875,152.399500,she,I,sd,u-50-1
sw2631A-ms98-a-0022,152.625500,152.797875,is,I,sd,u-50-1
sw2631A-ms98-a-0022,152.797875,153.077875,als[o]-,O,,
sw2631A-ms98-a-0022,153.077875,153.187875,i,B,sd,u-50-2
sw2631A-ms98-a-0022,153.187875,153.487875,guess,I,sd,u-50-2
sw2631A-ms98-a-0022,153.487875,153.627875,her,I,sd,u-50-2
sw2631A-ms98-a-0022,153.627875,153.907875,most,I,sd,u-50-2
sw2631A-ms98-a-0022,153.907875,154.187875,recent,I,sd,u-50-2
sw2631A-ms98-a-0022,154.187875,154.567875,position,I,sd,u-50-2
sw2631A-ms98-a-0022,154.567875,154.877875,after,I,sd,u-50-2
sw2631A-ms98-a-0022,154.877875,155.129750,she,I,sd,u-50-2
sw2631A-ms98-a-0022,155.129750,155.867875,returned,I,sd,u-50-2
sw2631A-ms98-a-0022,155.867875,156.077875,back,I,sd,u-50-2
sw2631A-ms98-a-0022,156.077875,156.197875,to,I,sd,u-50-2
sw2631A-ms98-a-0022,156.197875,156.547875,work,I,sd,u-50-2
sw2631A-ms98-a-0023,156.961125,157.201125,she,I,sd,u-50-2
sw2631A-ms98-a-0023,157.201125,157.661125,applied,I,sd,u-50-2
sw2631A-ms98-a-0023,157.661125,157.811125,for,I,sd,u-50-2
sw2631A-ms98-a-0023,157.811125,157.861125,a,I,sd,u-50-2
sw2631A-ms98-a-0023,157.861125,158.421125,director's,I,sd,u-50-2
sw2631A-ms98-a-0023,158.421125,159.001125,position,I,sd,u-50-2
sw2631A-ms98-a-0023,159.001125,159.136625,an[d]-,I,sd,u-50-2
sw2631A-ms98-a-0023,159.136625,159.401125,and,I,sd,u-50-2
sw2631A-ms98-a-0023,159.401125,159.641125,got,I,sd,u-50-2
sw2631A-ms98-a-0023,159.641125,159.761125,it,I,sd,u-50-2
sw2631A-ms98-a-0023,159.761125,159.891125,so,B,sd,u-50-3
sw2631A-ms98-a-0023,159.891125,159.961125,i,I,sd,u-50-3
sw2631A-ms98-a-0023,159.961125,160.331125,guess,I,sd,u-50-3
sw2631A-ms98-a-0023,160.331125,160.701125,she's,I,sd,u-50-3
sw2631A-ms98-a-0023,160.701125,160.911125,very,I,sd,u-50-3
sw2631A-ms98-a-0023,160.911125,161.071125,well,I,sd,u-50-3
sw2631A-ms98-a-0023,161.071125,161.641125,qualified,I,sd,u-50-3
sw2631A-ms98-a-0023,161.641125,161.791125,for,I,sd,u-50-3
sw2631A-ms98-a-0023,161.791125,161.861125,her,I,sd,u-50-3
sw2631A-ms98-a-0023,161.861125,162.241125,field,I,sd,u-50-3
sw2631A-ms98-a-0023,162.241125,162.291125,i,I,sd,u-50-3
sw2631A-ms98-a-0023,162.291125,162.530000,guess,I,sd,u-50-3
sw2631A-ms98-a-0023,162.925500,163.171125,and,B,sd,u-50-4
sw2631A-ms98-a-0023,163.171125,163.441125,even,I,sd,u-50-4
sw2631A-ms98-a-0023,163.441125,163.641125,though,I,sd,u-50-4
sw2631A-ms98-a-0023,163.641125,163.821125,she,I,sd,u-50-4
sw2631A-ms98-a-0023,163.821125,164.041125,took,I,sd,u-50-4
sw2631A-ms98-a-0023,164.041125,164.261125,off,I,sd,u-50-4
sw2631A-ms98-a-0023,164.261125,164.531125,two,I,sd,u-50-4
sw2631A-ms98-a-0023,164.531125,165.209625,years,I,sd,u-50-4
sw2631A-ms98-a-0023,165.605125,165.951125,for,I,sd,u-50-4
sw2631A-ms98-a-0023,165.951125,166.450750,um,I,sd,u-50-4
sw2631A-ms98-a-0024,167.033500,167.135125,i,B,sd,u-50-5
sw2631A-ms98-a-0024,167.135125,167.490250,guess,I,sd,u-50-5
sw2631A-ms98-a-0024,167.490250,167.825125,four,I,sd,u-50-5
sw2631A-ms98-a-0024,167.825125,168.065125,years,I,sd,u-50-5
sw2631A-ms98-a-0024,168.065125,168.185125,all,I,sd,u-50-5
sw2631A-ms98-a-0024,168.185125,168.555125,together,I,sd,u-50-5
sw2631A-ms98-a-0024,168.555125,168.716875,it,B,sd,u-52-1
sw2631A-ms98-a-0024,168.716875,169.025125,would,I,sd,u-52-1
sw2631A-ms98-a-0024,169.025125,169.205125,be,I,sd,u-52-1
sw2631A-ms98-a-0024,169.205125,169.455125,three,I,sd,u-52-1
sw2631A-ms98-a-0024,169.455125,169.795125,years,I,sd,u-52-1
sw2631A-ms98-a-0024,169.795125,169.865125,how,B,t1,u-52-2
sw2631A-ms98-a-0024,169.865125,170.312500,old's,I,t1,u-52-2
sw2631A-ms98-a-0024,170.734375,171.245125,Kayla,I,t1,u-52-2
sw2631A-ms98-a-0024,171.245125,171.465125,three,B,t1,u-52-3
sw2631A-ms98-a-0024,171.465125,171.595125,yeah,I,t1,u-52-3
sw2631A-ms98-a-0024,171.595125,171.645125,i,B,sd,u-52-4
sw2631A-ms98-a-0024,171.645125,171.975125,guess,I,sd,u-52-4
sw2631A-ms98-a-0024,171.975125,172.035125,she,I,sd,u-52-4
sw2631A-ms98-a-0024,172.035125,172.245125,took,I,sd,u-52-4
sw2631A-ms98-a-0024,172.245125,172.445125,off,I,sd,u-52-4
sw2631A-ms98-a-0024,172.445125,172.675125,three,I,sd,u-52-4
sw2631A-ms98-a-0024,172.675125,173.095125,years,I,sd,u-52-4
sw2631A-ms98-a-0024,173.095125,173.265125,all,I,sd,u-52-4
sw2631A-ms98-a-0024,173.265125,173.987500,together,I,sd,u-52-4
sw2631A-ms98-a-0024,174.405500,174.900125,um,I,sd,u-52-4
sw2631A-ms98-a-0025,176.003500,176.340125,for,I,sd,u-52-4
sw2631A-ms98-a-0025,176.340125,176.540125,because_1,I,sd,u-52-4
sw2631A-ms98-a-0025,176.540125,176.610125,i,I,sd,u-52-4
sw2631A-ms98-a-0025,176.610125,176.780125,guess,I,sd,u-52-4
sw2631A-ms98-a-0025,176.780125,176.860125,they,I,sd,u-52-4
sw2631A-ms98-a-0025,176.860125,176.980125,have,I,sd,u-52-4
sw2631A-ms98-a-0025,176.980125,177.040125,a,I,sd,u-52-4
sw2631A-ms98-a-0025,177.040125,177.310125,four,I,sd,u-52-4
sw2631A-ms98-a-0025,177.310125,177.500125,year,I,sd,u-52-4
sw2631A-ms98-a-0025,177.500125,177.760125,old,I,sd,u-52-4
sw2631A-ms98-a-0025,177.760125,178.000125,and,B,sd,u-52-5
sw2631A-ms98-a-0025,178.000125,178.120125,yeah,I,sd,u-52-5
sw2631A-ms98-a-0025,178.120125,178.620125,and,I,sd,u-52-5
sw2631A-ms98-a-0025,178.620125,178.740125,my,I,sd,u-52-5
sw2631A-ms98-a-0025,178.740125,179.120125,nephew's,I,sd,u-52-5
sw2631A-ms98-a-0025,179.120125,179.813625,two,I,sd,u-52-5
sw2631A-ms98-a-0025,179.813625,180.290125,almost,I,sd,u-52-5
sw2631A-ms98-a-0025,180.290125,180.534625,two,I,sd,u-52-5
sw2631A-ms98-a-0025,180.775750,180.860125,so,B,sd,u-54-1
sw2631A-ms98-a-0025,180.860125,180.890125,i,I,sd,u-54-1
sw2631A-ms98-a-0025,180.890125,181.020125,guess,I,sd,u-54-1
sw2631A-ms98-a-0025,181.020125,181.120125,she,I,sd,u-54-1
