sw4137B-ms98-a-0002,8.013250,8.253250,uh-huh,B,b,u-2-1
sw4137B-ms98-a-0017,85.061500,85.809000,[laughter],O,,
sw4137B-ms98-a-0019,101.088500,101.428500,right,B,b,u-22-1
sw4137B-ms98-a-0019,101.428500,101.538500,would,B,qy,u-22-2
sw4137B-ms98-a-0019,101.538500,101.648500,you,I,qy,u-22-2
sw4137B-ms98-a-0019,101.648500,101.808500,use,I,qy,u-22-2
sw4137B-ms98-a-0019,101.808500,101.988500,that,I,qy,u-22-2
sw4137B-ms98-a-0019,101.988500,102.208500,for,I,qy,u-22-2
sw4137B-ms98-a-0019,102.798500,103.108500,city,I,qy,u-22-2
sw4137B-ms98-a-0019,103.108500,103.478500,driving,I,qy,u-22-2
sw4137B-ms98-a-0019,103.478500,103.648500,and,I,qy,u-22-2
sw4137B-ms98-a-0019,103.648500,103.978500,racing,I,qy,u-22-2
sw4137B-ms98-a-0021,108.944250,109.204250,auto,O,,
sw4137B-ms98-a-0021,109.204250,109.654250,crossing,O,,
sw4137B-ms98-a-0021,109.654250,109.884250,is,B,bf,u-24-1
sw4137B-ms98-a-0021,109.884250,110.064250,what,B,qw,u-24-2
sw4137B-ms98-a-0021,110.064250,110.234250,kind,I,qw,u-24-2
sw4137B-ms98-a-0021,110.234250,110.334250,of,I,qw,u-24-2
sw4137B-ms98-a-0021,110.334250,110.654250,track,I,qw,u-24-2
sw4137B-ms98-a-0021,110.654250,110.764250,is,I,qw,u-24-2
sw4137B-ms98-a-0021,110.764250,111.014250,that,I,qw,u-24-2
sw4137B-ms98-a-0023,118.997375,119.267375,okay,B,bk,u-26-1
sw4137B-ms98-a-0023,119.407375,119.507375,and,B,qy^d,u-26-2
sw4137B-ms98-a-0023,119.507375,119.567375,you,I,qy^d,u-26-2
sw4137B-ms98-a-0023,119.567375,119.747375,put,I,qy^d,u-26-2
sw4137B-ms98-a-0023,119.747375,119.867375,up,I,qy^d,u-26-2
sw4137B-ms98-a-0023,120.157375,120.387375,set,I,qy^d,u-26-2
sw4137B-ms98-a-0023,120.387375,120.527375,up,I,qy^d,u-26-2
sw4137B-ms98-a-0023,120.527375,120.587375,the,I,qy^d,u-26-2
sw4137B-ms98-a-0023,120.587375,120.877375,track,B,+,u-28-1
sw4137B-ms98-a-0023,120.877375,121.317375,pylons,I,+,u-28-1
sw4137B-ms98-a-0023,121.717375,122.108000,okay,B,bk,u-30-1
sw4137B-ms98-a-0025,132.285125,132.445125,oh,B,bh,u-32-1
sw4137B-ms98-a-0025,132.445125,132.725125,really,I,bh,u-32-1
sw4137B-ms98-a-0025,133.275125,133.375125,yeah,B,aa,u-34-1
sw4137B-ms98-a-0025,133.375125,133.425125,i,B,sd,u-34-2
sw4137B-ms98-a-0025,133.425125,133.595125,would,I,sd,u-34-2
sw4137B-ms98-a-0025,133.595125,133.825125,guess,I,sd,u-34-2
sw4137B-ms98-a-0025,133.825125,134.095125,so,I,sd,u-34-2
sw4137B-ms98-a-0027,137.459625,137.739625,uh,B,sd,u-36-1
sw4137B-ms98-a-0027,137.739625,137.769625,i,I,sd,u-36-1
sw4137B-ms98-a-0027,137.769625,138.029625,think,I,sd,u-36-1
sw4137B-ms98-a-0027,138.029625,138.169625,i'd,I,sd,u-36-1
sw4137B-ms98-a-0027,138.169625,138.369625,like,I,sd,u-36-1
sw4137B-ms98-a-0027,138.369625,138.499625,to,I,sd,u-36-1
sw4137B-ms98-a-0027,138.499625,138.758250,get,I,sd,u-36-1
sw4137B-ms98-a-0027,139.553000,139.849625,uh,I,sd,u-36-1
sw4137B-ms98-a-0027,139.849625,140.689625,BMW,I,sd,u-36-1
sw4137B-ms98-a-0027,141.394750,141.897750,or,I,sd,u-36-1
sw4137B-ms98-a-0027,142.309625,142.459625,if,I,sd,u-36-1
sw4137B-ms98-a-0027,142.459625,142.549625,i,I,sd,u-36-1
sw4137B-ms98-a-0027,142.549625,142.769625,go,I,sd,u-36-1
sw4137B-ms98-a-0027,142.769625,142.869625,the,I,sd,u-36-1
sw4137B-ms98-a-0027,142.869625,143.299625,German,I,sd,u-36-1
sw4137B-ms98-a-0027,143.299625,143.609625,route,I,sd,u-36-1
sw4137B-ms98-a-0027,143.729625,144.229625,which,I,sd,u-36-1
sw4137B-ms98-a-0027,144.229625,144.349625,i'm,I,sd,u-36-1
sw4137B-ms98-a-0027,144.349625,144.549625,kind,I,sd,u-36-1
sw4137B-ms98-a-0027,144.549625,144.609625,of,I,sd,u-36-1
sw4137B-ms98-a-0027,144.609625,144.819625,leaning,I,sd,u-36-1
sw4137B-ms98-a-0027,144.819625,145.119625,towards,I,sd,u-36-1
sw4137B-ms98-a-0027,145.119625,145.269625,right,I,sd,u-36-1
sw4137B-ms98-a-0027,145.269625,145.519625,now,I,sd,u-36-1
sw4137B-ms98-a-0027,145.519625,145.839625,but,I,sd,u-36-1
sw4137B-ms98-a-0028,146.621125,146.981125,uh,I,sd,u-36-1
sw4137B-ms98-a-0028,146.981125,147.161125,or,I,sd,u-36-1
sw4137B-ms98-a-0028,147.161125,147.561125,maybe,I,sd,u-36-1
sw4137B-ms98-a-0028,147.561125,147.731125,a,I,sd,u-36-1
sw4137B-ms98-a-0028,148.141125,148.460625,Hon[da]-,I,sd,u-36-1
sw4137B-ms98-a-0028,148.460625,148.541125,i,I,sd,u-36-1
sw4137B-ms98-a-0028,148.541125,148.731125,mean,I,sd,u-36-1
sw4137B-ms98-a-0028,148.731125,148.901125,a,I,sd,u-36-1
sw4137B-ms98-a-0028,149.561125,149.771125,a,I,sd,u-36-1
sw4137B-ms98-a-0028,149.931125,150.381125,Acura,I,sd,u-36-1
sw4137B-ms98-a-0028,151.401125,151.821125,Legend,I,sd,u-36-1
sw4137B-ms98-a-0029,153.113625,153.493625,uh,B,+,u-38-1
sw4137B-ms98-a-0029,153.833625,153.923625,a,B,sd,u-40-1
sw4137B-ms98-a-0029,153.923625,154.693625,Lexus,I,sd,u-40-1
sw4137B-ms98-a-0030,155.982500,156.192500,uh,I,sd,u-40-1
sw4137B-ms98-a-0030,156.192500,156.452500,S,I,sd,u-40-1
sw4137B-ms98-a-0030,156.452500,156.602500,C,I,sd,u-40-1
sw4137B-ms98-a-0030,156.602500,156.832500,three,I,sd,u-40-1
sw4137B-ms98-a-0030,156.832500,157.172500,hundred,I,sd,u-40-1
sw4137B-ms98-a-0030,157.272500,157.582500,maybe,I,sd,u-40-1
sw4137B-ms98-a-0031,158.988750,159.278750,something,B,+,u-42-1
sw4137B-ms98-a-0031,159.278750,159.388750,on,I,+,u-42-1
sw4137B-ms98-a-0031,159.388750,159.538750,that,I,+,u-42-1
sw4137B-ms98-a-0031,159.538750,159.768750,order,I,+,u-42-1
sw4137B-ms98-a-0031,159.768750,159.808750,i,B,sd@,u-42-2
sw4137B-ms98-a-0031,159.808750,160.008750,haven't,I,sd@,u-42-2
sw4137B-ms98-a-0031,160.008750,160.168750,really,I,sd@,u-42-2
sw4137B-ms98-a-0031,160.168750,160.738750,determined,I,sd@,u-42-2
sw4137B-ms98-a-0031,160.738750,160.868750,if,I,sd@,u-42-2
sw4137B-ms98-a-0031,160.868750,160.938750,i,I,sd@,u-42-2
sw4137B-ms98-a-0031,160.938750,161.208750,like,I,sd@,u-42-2
sw4137B-ms98-a-0031,161.208750,161.488750,the,I,sd@,u-42-2
sw4137B-ms98-a-0031,161.868750,161.988750,the,I,sd@,u-42-2
sw4137B-ms98-a-0031,161.988750,162.678750,Japanese,I,sd@,u-42-2
sw4137B-ms98-a-0031,162.678750,162.838750,or,I,sd@,u-42-2
sw4137B-ms98-a-0031,162.838750,163.028750,the,I,sd@,u-42-2
sw4137B-ms98-a-0031,163.918750,164.038750,if,I,sd@,u-42-2
sw4137B-ms98-a-0031,164.038750,164.168750,i,I,sd@,u-42-2
sw4137B-ms98-a-0031,164.168750,164.438750,like,I,sd@,u-42-2
sw4137B-ms98-a-0031,164.438750,164.608750,them,I,sd@,u-42-2
sw4137B-ms98-a-0031,164.608750,164.948750,enough,I,sd@,u-42-2
sw4137B-ms98-a-0031,164.948750,165.078750,to,I,sd@,u-42-2
sw4137B-ms98-a-0031,165.078750,165.498750,purchase,I,sd@,u-42-2
sw4137B-ms98-a-0031,165.498750,165.778750,one,I,sd@,u-42-2
sw4137B-ms98-a-0033,167.995625,168.075625,you,B,sv,u-46-1
sw4137B-ms98-a-0033,168.075625,168.155625,know,I,sv,u-46-1
sw4137B-ms98-a-0033,168.155625,168.345625,because,I,sv,u-46-1
sw4137B-ms98-a-0033,168.345625,168.455625,your,I,sv,u-46-1
sw4137B-ms98-a-0033,168.455625,169.065625,BMWs,I,sv,u-46-1
sw4137B-ms98-a-0033,169.065625,169.165625,your,I,sv,u-46-1
sw4137B-ms98-a-0033,169.165625,169.475625,German,I,sv,u-46-1
sw4137B-ms98-a-0033,169.475625,169.785625,cars,I,sv,u-46-1
sw4137B-ms98-a-0033,169.785625,169.965625,have,I,sv,u-46-1
sw4137B-ms98-a-0033,169.965625,170.125625,good,I,sv,u-46-1
sw4137B-ms98-a-0033,170.125625,170.925625,reputations,I,sv,u-46-1
sw4137B-ms98-a-0033,171.275625,171.375625,i,I,sv,u-46-1
sw4137B-ms98-a-0033,171.375625,171.725625,think,I,sv,u-46-1
sw4137B-ms98-a-0035,179.446875,179.836875,yes,B,b,u-48-1
sw4137B-ms98-a-0037,188.456875,188.896875,the,B,%,u-50-1
sw4137B-ms98-a-0039,190.641375,190.841375,yeah,B,b,u-52-1
sw4137B-ms98-a-0039,190.841375,191.171375,they,B,sv,u-52-2
sw4137B-ms98-a-0039,191.171375,191.491375,their,I,sv,u-52-2
sw4137B-ms98-a-0039,191.491375,191.621375,they,I,sv,u-52-2
sw4137B-ms98-a-0039,191.621375,191.811375,have,I,sv,u-52-2
sw4137B-ms98-a-0039,191.811375,191.891375,the,I,sv,u-52-2
sw4137B-ms98-a-0039,191.891375,192.181375,whole,I,sv,u-52-2
sw4137B-ms98-a-0039,192.181375,192.921375,philosophy,I,sv,u-52-2
sw4137B-ms98-a-0039,193.171375,193.201375,i,B,sv,u-52-3
sw4137B-ms98-a-0039,193.201375,193.381375,mean,I,sv,u-52-3
sw4137B-ms98-a-0039,193.381375,193.671375,they,I,sv,u-52-3
sw4137B-ms98-a-0039,194.071375,194.171375,they,I,sv,u-52-3
sw4137B-ms98-a-0039,194.171375,194.411375,kind,I,sv,u-52-3
sw4137B-ms98-a-0039,194.411375,194.501375,of,I,sv,u-52-3
sw4137B-ms98-a-0039,194.501375,194.821375,even,I,sv,u-52-3
sw4137B-ms98-a-0039,194.821375,195.281375,brainwash,I,sv,u-52-3
sw4137B-ms98-a-0039,195.281375,195.661375,themselves,I,sv,u-52-3
sw4137B-ms98-a-0039,195.661375,195.821375,into,I,sv,u-52-3
sw4137B-ms98-a-0039,195.821375,196.211375,thinking,I,sv,u-52-3
sw4137B-ms98-a-0039,196.211375,196.331375,they're,I,sv,u-52-3
sw4137B-ms98-a-0039,196.331375,196.741375,better,I,sv,u-52-3
sw4137B-ms98-a-0040,197.186250,197.366250,which,B,+,u-54-1
sw4137B-ms98-a-0040,197.366250,197.496250,is,I,+,u-54-1
sw4137B-ms98-a-0040,197.496250,197.696250,kind,I,+,u-54-1
sw4137B-ms98-a-0040,197.696250,197.756250,of,I,+,u-54-1
sw4137B-ms98-a-0040,197.756250,197.946250,hard,I,+,u-54-1
sw4137B-ms98-a-0040,197.946250,198.036250,to,I,+,u-54-1
sw4137B-ms98-a-0040,198.036250,198.566250,take,I,+,u-54-1
sw4137B-ms98-a-0040,198.566250,199.115875,[laughter],O,,
sw4137B-ms98-a-0042,200.934125,200.974125,i,B,sd,u-56-1
sw4137B-ms98-a-0042,200.974125,201.114125,mean,I,sd,u-56-1
sw4137B-ms98-a-0042,201.114125,201.194125,as,B,+,u-58-1
sw4137B-ms98-a-0042,201.194125,201.304125,you're,I,+,u-58-1
sw4137B-ms98-a-0042,201.304125,201.664125,walking,I,+,u-58-1
sw4137B-ms98-a-0042,201.664125,201.864125,through,I,+,u-58-1
sw4137B-ms98-a-0042,201.864125,202.214125,that,I,+,u-58-1
sw4137B-ms98-a-0042,202.214125,202.424125,little,I,+,u-58-1
sw4137B-ms98-a-0042,202.424125,202.844125,tour,I,+,u-58-1
sw4137B-ms98-a-0042,202.844125,203.074125,in,I,+,u-58-1
sw4137B-ms98-a-0042,203.074125,203.244125,uh,I,+,u-58-1
sw4137B-ms98-a-0042,203.244125,203.684125,Munich,I,+,u-58-1
sw4137B-ms98-a-0042,203.684125,203.884125,it's,I,+,u-58-1
sw4137B-ms98-a-0042,203.884125,204.124125,kind,I,+,u-58-1
sw4137B-ms98-a-0042,204.124125,204.469875,of,I,+,u-58-1
sw4137B-ms98-a-0042,204.469875,205.219375,[laughter],I,+,u-58-1
sw4137B-ms98-a-0042,205.219375,205.444125,they're,I,+,u-58-1
sw4137B-ms98-a-0042,205.444125,205.624125,trying,I,+,u-58-1
sw4137B-ms98-a-0042,205.624125,205.684125,to,I,+,u-58-1
sw4137B-ms98-a-0042,205.684125,206.234125,brainwash,I,+,u-58-1
sw4137B-ms98-a-0042,206.234125,206.374125,you,I,+,u-58-1
sw4137B-ms98-a-0042,206.374125,206.754125,too,I,+,u-58-1
sw4137B-ms98-a-0044,218.717000,218.837000,oh,B,bh,u-60-1
sw4137B-ms98-a-0044,218.837000,219.117000,really,I,bh,u-60-1
sw4137B-ms98-a-0046,234.416000,234.736000,um,B,%,u-62-1
sw4137B-ms98-a-0048,236.879625,238.571000,[laughter],O,,
sw4137B-ms98-a-0049,239.056875,239.206875,yeah,B,b,u-66-1
sw4137B-ms98-a-0049,239.206875,239.706875,that's,B,%,u-66-2
sw4137B-ms98-a-0051,246.417250,246.697250,no,B,aa,u-68-1
sw4137B-ms98-a-0051,246.697250,246.857250,it's,B,sv,u-68-2
sw4137B-ms98-a-0051,246.857250,247.047250,not,I,sv,u-68-2
sw4137B-ms98-a-0051,247.047250,247.817250,realistic,I,sv,u-68-2
sw4137B-ms98-a-0053,250.316750,250.476750,yeah,B,b,u-70-1
sw4137B-ms98-a-0053,250.476750,250.596750,if,B,sv,u-70-2
sw4137B-ms98-a-0053,250.596750,250.686750,you,I,sv,u-70-2
sw4137B-ms98-a-0053,250.686750,250.816750,can,I,sv,u-70-2
sw4137B-ms98-a-0053,250.816750,251.186750,afford,B,+,u-72-1
sw4137B-ms98-a-0053,251.186750,251.326750,that,I,+,u-72-1
sw4137B-ms98-a-0053,251.326750,251.506750,kind,I,+,u-72-1
sw4137B-ms98-a-0053,251.506750,251.596750,of,I,+,u-72-1
sw4137B-ms98-a-0053,251.596750,251.646750,a,I,+,u-72-1
sw4137B-ms98-a-0053,251.646750,252.006750,toy,I,+,u-72-1
sw4137B-ms98-a-0053,252.006750,252.266750,then,I,+,u-72-1
sw4137B-ms98-a-0053,252.266750,252.336750,i,I,+,u-72-1
sw4137B-ms98-a-0053,252.336750,252.566750,guess,I,+,u-72-1
sw4137B-ms98-a-0053,252.566750,252.866750,so,O,,
sw4137B-ms98-a-0054,253.528500,254.042500,[laughter],O,,
sw4137B-ms98-a-0056,258.308500,258.626125,yeah,B,aa,u-74-1
sw4137B-ms98-a-0056,258.849000,259.458500,just,B,sd,u-74-2
sw4137B-ms98-a-0056,259.458500,260.048500,work,I,sd,u-74-2
sw4137B-ms98-a-0056,260.048500,260.378500,short,B,sd,u-74-3
sw4137B-ms98-a-0056,260.378500,260.968500,trips,I,sd,u-74-3
sw4137B-ms98-a-0056,261.608500,261.808500,no,B,sd,u-74-4
sw4137B-ms98-a-0056,261.808500,262.048500,m[ileage]-,I,sd,u-74-4
sw4137B-ms98-a-0056,262.048500,262.178500,no,I,sd,u-74-4
sw4137B-ms98-a-0056,262.178500,262.398500,heavy,I,sd,u-74-4
sw4137B-ms98-a-0056,262.398500,262.748500,mileage,I,sd,u-74-4
sw4137B-ms98-a-0056,262.748500,262.828500,i'm,B,sd,u-74-5
sw4137B-ms98-a-0056,262.828500,263.068500,putting,I,sd,u-74-5
sw4137B-ms98-a-0056,263.068500,263.198500,on,I,sd,u-74-5
sw4137B-ms98-a-0056,263.198500,263.458500,less,I,sd,u-74-5
sw4137B-ms98-a-0056,263.458500,263.598500,than,I,sd,u-74-5
sw4137B-ms98-a-0056,263.598500,263.978500,fifteen,I,sd,u-74-5
sw4137B-ms98-a-0056,263.978500,264.318500,thousand,I,sd,u-74-5
sw4137B-ms98-a-0056,264.318500,264.538500,miles,I,sd,u-74-5
sw4137B-ms98-a-0056,264.538500,264.578500,a,I,sd,u-74-5
sw4137B-ms98-a-0056,264.578500,264.928500,year,I,sd,u-74-5
sw4137B-ms98-a-0057,266.210750,266.390750,so,B,sd,u-76-1
sw4137B-ms98-a-0057,266.390750,266.500750,it's,I,sd,u-76-1
sw4137B-ms98-a-0057,266.500750,266.730750,pretty,I,sd,u-76-1
sw4137B-ms98-a-0057,266.730750,267.240750,minimal,I,sd,u-76-1
sw4137B-ms98-a-0058,267.982500,268.292500,lasts,B,sd,u-78-1
sw4137B-ms98-a-0058,268.292500,268.322500,a,I,sd,u-78-1
sw4137B-ms98-a-0058,268.322500,268.552500,long,I,sd,u-78-1
sw4137B-ms98-a-0058,268.552500,268.882500,time,I,sd,u-78-1
sw4137B-ms98-a-0058,268.882500,269.142500,that's,B,sd,u-78-2
sw4137B-ms98-a-0058,269.142500,269.432500,mainly,I,sd,u-78-2
sw4137B-ms98-a-0058,269.432500,269.532500,what,I,sd,u-78-2
sw4137B-ms98-a-0058,269.532500,269.622500,i'm,I,sd,u-78-2
sw4137B-ms98-a-0058,269.622500,269.862500,looking,I,sd,u-78-2
sw4137B-ms98-a-0058,269.862500,270.152500,for,I,sd,u-78-2
sw4137B-ms98-a-0060,275.367125,275.537125,oh,B,b,u-80-1
sw4137B-ms98-a-0060,275.537125,275.847125,yeah,I,b,u-80-1
sw4137B-ms98-a-0062,277.943125,278.183125,but,B,sv,u-82-1
sw4137B-ms98-a-0063,278.952500,279.112500,but,B,+,u-84-1
sw4137B-ms98-a-0063,279.112500,279.332500,if,I,+,u-84-1
sw4137B-ms98-a-0063,279.332500,279.512500,if,I,+,u-84-1
sw4137B-ms98-a-0063,279.512500,279.612500,you,I,+,u-84-1
sw4137B-ms98-a-0063,279.612500,279.712500,have,I,+,u-84-1
sw4137B-ms98-a-0063,279.712500,279.772500,a,I,+,u-84-1
sw4137B-ms98-a-0063,279.772500,280.052500,problem,I,+,u-84-1
sw4137B-ms98-a-0063,280.052500,280.182500,with,I,+,u-84-1
sw4137B-ms98-a-0063,280.182500,280.222500,a,I,+,u-84-1
sw4137B-ms98-a-0063,280.222500,280.722500,Mercedes,I,+,u-84-1
sw4137B-ms98-a-0063,280.722500,280.792500,you,I,+,u-84-1
sw4137B-ms98-a-0063,280.792500,281.012500,take,I,+,u-84-1
sw4137B-ms98-a-0063,281.012500,281.082500,it,I,+,u-84-1
sw4137B-ms98-a-0063,281.082500,281.272500,into,I,+,u-84-1
sw4137B-ms98-a-0063,281.272500,281.332500,a,I,+,u-84-1
sw4137B-ms98-a-0063,281.332500,281.752500,shop,I,+,u-84-1
sw4137B-ms98-a-0063,281.752500,281.862500,they're,I,+,u-84-1
sw4137B-ms98-a-0063,281.862500,281.992500,going,I,+,u-84-1
sw4137B-ms98-a-0063,281.992500,282.152500,to,I,+,u-84-1
sw4137B-ms98-a-0063,282.292500,282.412500,they're,I,+,u-84-1
sw4137B-ms98-a-0063,282.412500,282.542500,going,I,+,u-84-1
sw4137B-ms98-a-0063,282.542500,282.602500,to,I,+,u-84-1
sw4137B-ms98-a-0063,282.602500,282.782500,hit,I,+,u-84-1
sw4137B-ms98-a-0063,282.782500,282.952500,you,I,+,u-84-1
sw4137B-ms98-a-0063,282.952500,283.082500,up,I,+,u-84-1
sw4137B-ms98-a-0063,283.082500,283.232500,for,I,+,u-84-1
sw4137B-ms98-a-0063,283.232500,283.442500,just,I,+,u-84-1
sw4137B-ms98-a-0063,283.442500,283.592500,all,I,+,u-84-1
sw4137B-ms98-a-0063,283.592500,283.892500,kinds,I,+,u-84-1
sw4137B-ms98-a-0063,283.892500,283.952500,of,I,+,u-84-1
sw4137B-ms98-a-0063,283.952500,284.512500,things,I,+,u-84-1
sw4137B-ms98-a-0063,284.512500,285.342500,[laughter],O,,
sw4137B-ms98-a-0065,287.123250,287.463250,uh,B,sv,u-86-1
sw4137B-ms98-a-0065,287.603250,287.703250,i,I,sv,u-86-1
sw4137B-ms98-a-0065,287.703250,287.983250,think,I,sv,u-86-1
sw4137B-ms98-a-0065,288.253250,288.613250,well,I,sv,u-86-1
sw4137B-ms98-a-0065,288.893250,289.183250,something,I,sv,u-86-1
sw4137B-ms98-a-0065,289.183250,289.243250,on,I,sv,u-86-1
sw4137B-ms98-a-0065,289.243250,289.303250,the,I,sv,u-86-1
sw4137B-ms98-a-0065,289.303250,289.473250,order,I,sv,u-86-1
sw4137B-ms98-a-0065,289.473250,289.543250,of,I,sv,u-86-1
sw4137B-ms98-a-0065,289.543250,289.643250,a,I,sv,u-86-1
sw4137B-ms98-a-0065,289.643250,289.923250,three,I,sv,u-86-1
sw4137B-ms98-a-0065,289.923250,290.563250,series,I,sv,u-86-1
sw4137B-ms98-a-0065,290.863250,291.003250,it's,I,sv,u-86-1
sw4137B-ms98-a-0065,291.003250,291.253250,probably,I,sv,u-86-1
sw4137B-ms98-a-0065,291.253250,291.603250,different,I,sv,u-86-1
sw4137B-ms98-a-0065,291.603250,291.753250,once,B,sv,u-86-2
sw4137B-ms98-a-0065,291.753250,291.823250,you,I,sv,u-86-2
sw4137B-ms98-a-0065,291.823250,291.923250,get,I,sv,u-86-2
sw4137B-ms98-a-0065,291.923250,292.053250,up,I,sv,u-86-2
sw4137B-ms98-a-0065,292.053250,292.133250,in,B,+,u-88-1
sw4137B-ms98-a-0065,292.133250,292.203250,the,I,+,u-88-1
sw4137B-ms98-a-0065,292.203250,292.543250,five,I,+,u-88-1
sw4137B-ms98-a-0065,292.543250,292.853250,series,I,+,u-88-1
sw4137B-ms98-a-0065,292.853250,292.953250,and,I,+,u-88-1
sw4137B-ms98-a-0065,292.953250,293.213250,higher,I,+,u-88-1
sw4137B-ms98-a-0065,293.213250,293.443250,then,I,+,u-88-1
sw4137B-ms98-a-0066,293.915500,294.095500,all,I,+,u-88-1
sw4137B-ms98-a-0066,294.095500,294.195500,your,I,+,u-88-1
sw4137B-ms98-a-0066,294.195500,294.515500,repair,I,+,u-88-1
sw4137B-ms98-a-0066,294.515500,294.845500,costs,I,+,u-88-1
sw4137B-ms98-a-0066,294.845500,295.065500,go,I,+,u-88-1
sw4137B-ms98-a-0066,295.065500,295.255500,up,I,+,u-88-1
sw4137B-ms98-a-0066,295.415500,296.133375,[laughter-significantly],O,,
sw4137B-ms98-a-0067,297.266625,297.656625,so,B,%,u-90-1
sw4137B-ms98-a-0067,297.656625,297.766625,i'm,B,+,u-92-1
sw4137B-ms98-a-0067,297.766625,298.036625,ki[nd]-,O,,
sw4137B-ms98-a-0067,298.506625,298.586625,yeah,B,%,u-92-2
