sw3288A-ms98-a-0001,0.020000,0.119125,hi,B,fp,u-1-1
sw3288A-ms98-a-0024,100.127875,100.367875,mine,I,sd,u-33-2
sw3288A-ms98-a-0024,100.367875,100.587875,gets,I,sd,u-33-2
sw3288A-ms98-a-0024,100.587875,100.717875,me,I,sd,u-33-2
sw3288A-ms98-a-0024,100.717875,100.917875,through,I,sd,u-33-2
sw3288A-ms98-a-0024,100.917875,100.997875,i,B,sd,u-33-3
sw3288A-ms98-a-0024,100.997875,101.272250,got,I,sd,u-33-3
sw3288A-ms98-a-0024,101.438000,101.627875,until,I,sd,u-33-3
sw3288A-ms98-a-0024,101.627875,101.887875,May,I,sd,u-33-3
sw3288A-ms98-a-0024,101.887875,102.087875,till,I,sd,u-33-3
sw3288A-ms98-a-0024,102.087875,102.187875,i'm,I,sd,u-33-3
sw3288A-ms98-a-0024,102.187875,102.417875,out,I,sd,u-33-3
sw3288A-ms98-a-0024,102.417875,102.597875,so,B,sd,u-33-4
sw3288A-ms98-a-0024,102.597875,102.677875,if,I,sd,u-33-4
sw3288A-ms98-a-0024,102.677875,102.837875,my,I,sd,u-33-4
sw3288A-ms98-a-0024,102.837875,103.037875,car,I,sd,u-33-4
sw3288A-ms98-a-0024,103.037875,103.247875,lasts,I,sd,u-33-4
sw3288A-ms98-a-0024,103.247875,103.457875,that,I,sd,u-33-4
sw3288A-ms98-a-0024,103.457875,103.617875,long,I,sd,u-33-4
sw3288A-ms98-a-0024,103.617875,103.717875,i'll,I,sd,u-33-4
sw3288A-ms98-a-0024,103.717875,103.857875,be,I,sd,u-33-4
sw3288A-ms98-a-0024,103.857875,104.413125,okay,I,sd,u-33-4
sw3288A-ms98-a-0026,109.438875,109.678875,oh,B,ba,u-35-1
sw3288A-ms98-a-0026,109.678875,109.928875,that's,I,ba,u-35-1
sw3288A-ms98-a-0026,109.928875,110.248875,nice,I,ba,u-35-1
sw3288A-ms98-a-0026,110.248875,110.616375,[laughter],O,,
sw3288A-ms98-a-0028,116.456375,117.030500,yeah,B,b,u-37-1
sw3288A-ms98-a-0030,125.231375,125.345125,yeah,B,aa,u-39-1
sw3288A-ms98-a-0030,125.345125,125.430375,i,B,sd,u-39-2
sw3288A-ms98-a-0030,125.430375,125.501375,don't,I,sd,u-39-2
sw3288A-ms98-a-0030,125.501375,125.651375,wanna,I,sd,u-39-2
sw3288A-ms98-a-0030,125.651375,125.781375,do,I,sd,u-39-2
sw3288A-ms98-a-0030,125.781375,125.981375,too,I,sd,u-39-2
sw3288A-ms98-a-0030,125.981375,126.221375,much,I,sd,u-39-2
sw3288A-ms98-a-0030,126.221375,126.341375,on,I,sd,u-39-2
sw3288A-ms98-a-0030,126.341375,126.541375,mine,I,sd,u-39-2
sw3288A-ms98-a-0030,126.541375,126.631375,because_1,I,sd,u-39-2
sw3288A-ms98-a-0030,126.631375,126.751375,it'll,I,sd,u-39-2
sw3288A-ms98-a-0030,126.751375,126.861375,be,I,sd,u-39-2
sw3288A-ms98-a-0030,126.861375,127.051375,worth,I,sd,u-39-2
sw3288A-ms98-a-0030,127.051375,127.161375,more,I,sd,u-39-2
sw3288A-ms98-a-0030,127.161375,127.251375,than,I,sd,u-39-2
sw3288A-ms98-a-0030,127.251375,127.311375,the,I,sd,u-39-2
sw3288A-ms98-a-0030,127.311375,127.671375,car,I,sd,u-39-2
sw3288A-ms98-a-0030,127.671375,127.761375,and,O,,
sw3288A-ms98-a-0030,127.761375,127.851375,that,O,,
sw3288A-ms98-a-0030,127.851375,127.921375,it,O,,
sw3288A-ms98-a-0030,127.921375,128.131375,it's,B,sv,u-39-3
sw3288A-ms98-a-0030,128.131375,128.261375,not,I,sv,u-39-3
sw3288A-ms98-a-0030,128.261375,128.491375,worth,I,sv,u-39-3
sw3288A-ms98-a-0030,128.491375,128.671375,it,I,sv,u-39-3
sw3288A-ms98-a-0030,128.671375,128.967375,[laughter],O,,
sw3288A-ms98-a-0032,131.753125,132.128375,yeah,B,b,u-41-1
sw3288A-ms98-a-0034,146.404875,146.584875,yeah,B,aa,u-43-1
sw3288A-ms98-a-0034,146.584875,146.654875,i,B,sd,u-43-2
sw3288A-ms98-a-0034,146.654875,146.824875,got,I,sd,u-43-2
sw3288A-ms98-a-0034,146.824875,146.974875,new,I,sd,u-43-2
sw3288A-ms98-a-0034,146.974875,147.384875,tires,I,sd,u-43-2
sw3288A-ms98-a-0034,147.384875,147.704875,last,I,sd,u-43-2
sw3288A-ms98-a-0034,147.704875,147.974875,winter,I,sd,u-43-2
sw3288A-ms98-a-0034,147.974875,148.244875,too,I,sd,u-43-2
sw3288A-ms98-a-0034,148.244875,148.344875,so,B,sd(^q),u-43-3
sw3288A-ms98-a-0034,148.344875,148.414875,i'm,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,148.414875,148.564875,like,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,148.564875,148.834875,that's,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,148.834875,148.904875,the,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,149.114875,149.384875,last,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,149.384875,149.614875,major,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,149.614875,149.984875,purchase,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,149.984875,150.074875,for,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,150.074875,150.214875,this,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,150.214875,150.384875,thing,I,sd(^q),u-43-3
sw3288A-ms98-a-0034,150.384875,150.534875,it's,B,^q,u-43-4
sw3288A-ms98-a-0034,150.534875,150.684875,not,I,^q,u-43-4
sw3288A-ms98-a-0034,150.684875,150.914875,worth,I,^q,u-43-4
sw3288A-ms98-a-0034,150.914875,151.260875,it,I,^q,u-43-4
sw3288A-ms98-a-0036,156.079875,156.643875,yeah,B,ny,u-45-1
sw3288A-ms98-a-0036,156.926375,157.079875,yeah,B,ny^r,u-47-1
sw3288A-ms98-a-0036,157.079875,157.169875,we,B,sd^e,u-47-2
sw3288A-ms98-a-0036,157.169875,157.259875,get,I,sd^e,u-47-2
sw3288A-ms98-a-0036,157.259875,157.439875,some,I,sd^e,u-47-2
sw3288A-ms98-a-0036,157.439875,157.719875,killer,I,sd^e,u-47-2
sw3288A-ms98-a-0036,157.719875,157.999875,winters,I,sd^e,u-47-2
sw3288A-ms98-a-0036,157.999875,158.139875,up,I,sd^e,u-47-2
sw3288A-ms98-a-0036,158.139875,158.229875,here,I,sd^e,u-47-2
sw3288A-ms98-a-0036,158.229875,158.289875,in,I,sd^e,u-47-2
sw3288A-ms98-a-0036,158.289875,158.349875,the,I,sd^e,u-47-2
sw3288A-ms98-a-0036,158.349875,158.957250,mountains,I,sd^e,u-47-2
sw3288A-ms98-a-0037,160.124000,160.783625,yeah,B,ny,u-49-1
sw3288A-ms98-a-0037,161.420250,161.616625,lot,B,sv,u-51-1
sw3288A-ms98-a-0037,161.616625,161.696625,of,I,sv,u-51-1
sw3288A-ms98-a-0037,161.696625,162.016625,snow,I,sv,u-51-1
sw3288A-ms98-a-0037,162.016625,162.106625,and,I,sv,u-51-1
sw3288A-ms98-a-0037,162.106625,162.136625,a,I,sv,u-51-1
sw3288A-ms98-a-0037,162.136625,162.286625,lot,I,sv,u-51-1
sw3288A-ms98-a-0037,162.286625,162.346625,of,I,sv,u-51-1
sw3288A-ms98-a-0037,162.346625,162.776625,cold,I,sv,u-51-1
sw3288A-ms98-a-0039,167.785000,168.126750,yeah,B,ny,u-53-1
sw3288A-ms98-a-0039,168.126750,168.303250,at,B,sd^e,u-53-2
sw3288A-ms98-a-0039,168.303250,168.573250,times,I,sd^e,u-53-2
sw3288A-ms98-a-0039,168.573250,168.713250,there's,I,sd^e,u-53-2
sw3288A-ms98-a-0039,168.713250,168.793250,a,I,sd^e,u-53-2
sw3288A-ms98-a-0039,168.793250,169.063250,lot,I,sd^e,u-53-2
sw3288A-ms98-a-0039,169.063250,169.133250,of,I,sd^e,u-53-2
sw3288A-ms98-a-0039,169.133250,169.409500,it,I,sd^e,u-53-2
sw3288A-ms98-a-0039,169.831375,169.973250,you,B,sd,u-55-1
sw3288A-ms98-a-0039,169.973250,170.083250,got,I,sd,u-55-1
sw3288A-ms98-a-0039,170.083250,170.143250,to,I,sd,u-55-1
sw3288A-ms98-a-0039,170.143250,170.323250,like,I,sd,u-55-1
sw3288A-ms98-a-0039,170.323250,170.543250,clean,I,sd,u-55-1
sw3288A-ms98-a-0039,170.543250,170.683250,out,I,sd,u-55-1
sw3288A-ms98-a-0039,170.683250,170.773250,the,I,sd,u-55-1
sw3288A-ms98-a-0039,170.773250,171.023250,underneath,I,sd,u-55-1
sw3288A-ms98-a-0039,171.023250,171.083250,of,I,sd,u-55-1
sw3288A-ms98-a-0039,171.083250,171.183250,your,I,sd,u-55-1
sw3288A-ms98-a-0039,171.183250,171.473250,car,I,sd,u-55-1
sw3288A-ms98-a-0039,171.473250,171.583250,all,I,sd,u-55-1
sw3288A-ms98-a-0039,171.583250,171.663250,the,I,sd,u-55-1
sw3288A-ms98-a-0039,171.663250,172.063250,time,I,sd,u-55-1
sw3288A-ms98-a-0039,172.063250,172.173250,when,I,sd,u-55-1
sw3288A-ms98-a-0039,172.173250,172.233250,you,I,sd,u-55-1
sw3288A-ms98-a-0039,172.233250,172.443250,get,I,sd,u-55-1
sw3288A-ms98-a-0039,172.443250,172.473250,a,I,sd,u-55-1
sw3288A-ms98-a-0039,172.473250,172.724625,chance,I,sd,u-55-1
sw3288A-ms98-a-0041,176.152875,176.310125,yeah,B,ny,u-57-1
sw3288A-ms98-a-0041,176.310125,176.376125,i,B,sd^e,u-57-2
sw3288A-ms98-a-0041,176.376125,176.552875,haven't,I,sd^e,u-57-2
sw3288A-ms98-a-0041,176.552875,176.702875,had,I,sd^e,u-57-2
sw3288A-ms98-a-0041,176.702875,176.752875,a,I,sd^e,u-57-2
sw3288A-ms98-a-0041,176.752875,176.962875,big,I,sd^e,u-57-2
sw3288A-ms98-a-0041,176.962875,177.222875,problem,I,sd^e,u-57-2
sw3288A-ms98-a-0041,177.222875,177.332875,with,I,sd^e,u-57-2
sw3288A-ms98-a-0041,177.332875,177.582875,that,I,sd^e,u-57-2
sw3288A-ms98-a-0041,177.582875,177.832875,though,I,sd^e,u-57-2
sw3288A-ms98-a-0042,178.692250,178.932250,so,B,sd,u-59-1
sw3288A-ms98-a-0042,178.932250,179.002250,i've,I,sd,u-59-1
sw3288A-ms98-a-0042,179.002250,179.132250,been,I,sd,u-59-1
sw3288A-ms98-a-0042,179.132250,179.322250,pretty,I,sd,u-59-1
sw3288A-ms98-a-0042,179.322250,179.612250,lucky,I,sd,u-59-1
sw3288A-ms98-a-0042,179.612250,180.022250,there,I,sd,u-59-1
sw3288A-ms98-a-0044,183.839000,184.019000,yeah,B,aa,u-61-1
sw3288A-ms98-a-0044,184.019000,184.259000,that's,B,ba,u-61-2
sw3288A-ms98-a-0044,184.259000,184.349000,for,I,ba,u-61-2
sw3288A-ms98-a-0044,184.349000,184.639000,usually,I,ba,u-61-2
sw3288A-ms98-a-0044,184.639000,184.979000,pretty,I,ba,u-61-2
sw3288A-ms98-a-0044,184.979000,185.259000,good,I,ba,u-61-2
sw3288A-ms98-a-0044,185.259000,185.359000,you,B,sd,u-61-3
sw3288A-ms98-a-0044,185.359000,185.589000,just,I,sd,u-61-3
sw3288A-ms98-a-0044,185.589000,185.829000,rinse,I,sd,u-61-3
sw3288A-ms98-a-0044,185.829000,185.909000,it,I,sd,u-61-3
sw3288A-ms98-a-0044,185.909000,186.149000,off,I,sd,u-61-3
sw3288A-ms98-a-0044,186.149000,186.379000,after,I,sd,u-61-3
sw3288A-ms98-a-0044,186.379000,186.459000,the,I,sd,u-61-3
sw3288A-ms98-a-0044,186.459000,186.779000,winter's,I,sd,u-61-3
sw3288A-ms98-a-0044,186.779000,187.099000,over,I,sd,u-61-3
sw3288A-ms98-a-0044,187.099000,187.679000,and,I,sd,u-61-3
sw3288A-ms98-a-0044,187.679000,187.809000,done,B,+,u-63-1
sw3288A-ms98-a-0044,187.809000,187.999000,with,I,+,u-63-1
sw3288A-ms98-a-0044,187.999000,188.149000,it,I,+,u-63-1
sw3288A-ms98-a-0046,190.013125,190.385625,yeah,B,b,u-65-1
sw3288A-ms98-a-0046,190.871500,191.001750,i,B,sd,u-65-2
sw3288A-ms98-a-0046,191.001750,191.088375,usually,I,sd,u-65-2
sw3288A-ms98-a-0046,191.088375,191.263125,like,I,sd,u-65-2
sw3288A-ms98-a-0046,191.263125,191.353125,to,I,sd,u-65-2
sw3288A-ms98-a-0046,191.353125,191.493125,do,I,sd,u-65-2
sw3288A-ms98-a-0046,191.493125,191.753125,most,I,sd,u-65-2
sw3288A-ms98-a-0046,191.753125,192.143125,repairs,I,sd,u-65-2
sw3288A-ms98-a-0046,192.143125,192.233125,on,I,sd,u-65-2
sw3288A-ms98-a-0046,192.233125,192.413125,my,I,sd,u-65-2
sw3288A-ms98-a-0046,192.413125,192.573125,own,I,sd,u-65-2
sw3288A-ms98-a-0046,192.573125,192.813125,though,I,sd,u-65-2
sw3288A-ms98-a-0047,193.783125,194.023125,yeah,B,ny,u-67-1
sw3288A-ms98-a-0047,194.023125,194.263125,just,B,sd^e,u-67-2
sw3288A-ms98-a-0047,194.263125,194.353125,because_1,I,sd^e,u-67-2
sw3288A-ms98-a-0047,194.353125,194.513125,that,I,sd^e,u-67-2
sw3288A-ms98-a-0047,194.513125,194.643125,way,I,sd^e,u-67-2
sw3288A-ms98-a-0047,194.643125,194.703125,i,I,sd^e,u-67-2
sw3288A-ms98-a-0047,194.703125,195.023125,know,I,sd^e,u-67-2
sw3288A-ms98-a-0047,195.023125,195.313125,what's,I,sd^e,u-67-2
sw3288A-ms98-a-0047,195.313125,195.403125,wrong,I,sd^e,u-67-2
sw3288A-ms98-a-0047,195.403125,195.533125,with,I,sd^e,u-67-2
sw3288A-ms98-a-0047,195.533125,195.683125,my,I,sd^e,u-67-2
sw3288A-ms98-a-0047,195.683125,195.993125,car,I,sd^e,u-67-2
sw3288A-ms98-a-0047,195.993125,196.103125,and,I,sd^e,u-67-2
sw3288A-ms98-a-0047,196.103125,196.263125,what,I,sd^e,u-67-2
sw3288A-ms98-a-0047,196.263125,196.353125,it,I,sd^e,u-67-2
sw3288A-ms98-a-0047,196.353125,196.693125,needs,I,sd^e,u-67-2
sw3288A-ms98-a-0047,196.693125,196.803125,and,I,sd^e,u-67-2
sw3288A-ms98-a-0047,196.803125,196.923125,what,I,sd^e,u-67-2
sw3288A-ms98-a-0047,196.923125,197.023125,it,I,sd^e,u-67-2
sw3288A-ms98-a-0047,197.023125,197.253125,really,I,sd^e,u-67-2
sw3288A-ms98-a-0047,197.253125,197.782125,doesn't,I,sd^e,u-67-2
sw3288A-ms98-a-0048,199.159250,199.349250,yeah,B,b,u-69-1
sw3288A-ms98-a-0048,199.349250,199.649250,plus,B,sd,u-69-2
sw3288A-ms98-a-0048,199.649250,199.739250,if,I,sd,u-69-2
sw3288A-ms98-a-0048,199.739250,199.949250,something,I,sd,u-69-2
sw3288A-ms98-a-0048,199.949250,200.119250,goes,I,sd,u-69-2
sw3288A-ms98-a-0048,200.119250,200.319250,wrong,I,sd,u-69-2
sw3288A-ms98-a-0048,200.319250,200.449250,i'll,I,sd,u-69-2
sw3288A-ms98-a-0048,200.449250,200.529250,know,I,sd,u-69-2
sw3288A-ms98-a-0048,200.529250,200.629250,who,I,sd,u-69-2
sw3288A-ms98-a-0048,200.629250,200.719250,to,I,sd,u-69-2
sw3288A-ms98-a-0048,200.719250,201.089250,blame,I,sd,u-69-2
sw3288A-ms98-a-0049,201.678375,202.830625,[laughter],O,,
sw3288A-ms98-a-0051,212.498250,212.973750,[laughter],O,,
sw3288A-ms98-a-0053,215.630000,216.373625,[laughter],O,,
sw3288A-ms98-a-0055,225.137375,226.707375,[laughter],O,,
sw3288A-ms98-a-0055,226.707375,226.949000,more,B,bf,u-75-1
sw3288A-ms98-a-0055,226.949000,227.169000,fun,I,bf,u-75-1
sw3288A-ms98-a-0055,227.169000,227.399000,things,I,bf,u-75-1
sw3288A-ms98-a-0055,227.399000,227.489000,to,I,bf,u-75-1
sw3288A-ms98-a-0055,227.489000,227.841000,do,I,bf,u-75-1
sw3288A-ms98-a-0055,227.841000,228.106375,[laughter],O,,
sw3288A-ms98-a-0057,229.958250,230.393000,[laughter],O,,
sw3288A-ms98-a-0059,237.454000,237.614000,well,B,ba,u-79-1
sw3288A-ms98-a-0059,237.614000,237.741625,that's,I,ba,u-79-1
sw3288A-ms98-a-0059,237.860125,238.343625,nice,I,ba,u-79-1
sw3288A-ms98-a-0061,241.965500,242.485375,yeah,B,b,u-81-1
sw3288A-ms98-a-0062,243.225875,243.439125,one's,O,,
sw3288A-ms98-a-0062,243.555750,243.755875,bad,B,sv,u-83-1
sw3288A-ms98-a-0062,243.755875,244.135875,enough,I,sv,u-83-1
sw3288A-ms98-a-0062,244.135875,244.346375,[laughter],O,,
sw3288A-ms98-a-0064,246.968875,248.575750,[laughter],O,,
sw3288A-ms98-a-0066,253.081875,253.455000,[laughter],O,,
sw3288A-ms98-a-0068,259.964625,260.702875,[laughter],O,,
sw3288A-ms98-a-0068,260.702875,261.046000,yeah,B,fc,u-89-1
sw3288A-ms98-a-0068,261.046000,261.123875,i,B,fc^t,u-89-2
sw3288A-ms98-a-0068,261.123875,261.165375,was,I,fc^t,u-89-2
sw3288A-ms98-a-0068,261.165375,261.305375,just,I,fc^t,u-89-2
sw3288A-ms98-a-0068,261.305375,261.625375,wondering,I,fc^t,u-89-2
sw3288A-ms98-a-0068,261.625375,261.925375,that,I,fc^t,u-89-2
sw3288A-ms98-a-0068,261.925375,262.269625,[laughter],O,,
sw3288A-ms98-a-0070,264.754000,264.928875,yeah,B,fc,u-91-1
sw3288A-ms98-a-0070,264.928875,265.017875,i,B,fc^t,u-91-2
sw3288A-ms98-a-0070,265.017875,265.198250,didn't,I,fc^t,u-91-2
sw3288A-ms98-a-0070,265.198250,265.520625,either,I,fc^t,u-91-2
