sw2365A-ms98-a-0001,0.182875,0.535000,hi,B,fp,u-1-1
sw2365A-ms98-a-0013,63.372375,63.622375,didn't,I,qy,u-15-1
sw2365A-ms98-a-0013,63.622375,63.932375,cover,I,qy,u-15-1
sw2365A-ms98-a-0013,63.932375,64.027000,it,I,qy,u-15-1
sw2365A-ms98-a-0015,73.887875,73.969250,well,B,sd,u-17-1
sw2365A-ms98-a-0015,73.969250,74.139250,we,I,sd,u-17-1
sw2365A-ms98-a-0015,74.139250,74.376250,did,I,sd,u-17-1
sw2365A-ms98-a-0015,74.376250,74.653250,a,I,sd,u-17-1
sw2365A-ms98-a-0015,74.653250,75.201250,uh,I,sd,u-17-1
sw2365A-ms98-a-0016,75.469625,75.602625,we,B,sd,u-17-2
sw2365A-ms98-a-0016,75.602625,76.064875,moved,I,sd,u-17-2
sw2365A-ms98-a-0016,76.401875,76.652625,oh,I,sd,u-17-2
sw2365A-ms98-a-0016,76.652625,77.155500,last,I,sd,u-17-2
sw2365A-ms98-a-0016,77.155500,77.742625,August,I,sd,u-17-2
sw2365A-ms98-a-0016,77.742625,77.870000,and,B,sd,u-17-3
sw2365A-ms98-a-0016,78.227750,78.342625,we're,I,sd,u-17-3
sw2365A-ms98-a-0016,78.342625,78.602625,getting,I,sd,u-17-3
sw2365A-ms98-a-0016,78.602625,78.642625,a,I,sd,u-17-3
sw2365A-ms98-a-0016,78.642625,79.131500,house,I,sd,u-17-3
sw2365A-ms98-a-0016,79.432750,79.562625,my,B,sd,u-17-4
sw2365A-ms98-a-0016,79.562625,79.892625,house,I,sd,u-17-4
sw2365A-ms98-a-0016,79.892625,80.082625,had,I,sd,u-17-4
sw2365A-ms98-a-0016,80.082625,80.292625,this,I,sd,u-17-4
sw2365A-ms98-a-0016,80.292625,80.642625,dark,I,sd,u-17-4
sw2365A-ms98-a-0016,80.642625,80.922625,wood,I,sd,u-17-4
sw2365A-ms98-a-0016,80.922625,81.475500,paneling,I,sd,u-17-4
sw2365A-ms98-a-0016,81.475500,81.599875,at,I,sd,u-17-4
sw2365A-ms98-a-0016,82.012625,82.132625,the,I,sd,u-17-4
sw2365A-ms98-a-0016,82.132625,82.332625,end,I,sd,u-17-4
sw2365A-ms98-a-0016,82.332625,82.402625,of,I,sd,u-17-4
sw2365A-ms98-a-0016,82.402625,82.472625,the,I,sd,u-17-4
sw2365A-ms98-a-0016,82.472625,82.642625,den,I,sd,u-17-4
sw2365A-ms98-a-0016,82.642625,82.892625,and,B,%,u-17-6
sw2365A-ms98-a-0016,82.892625,83.002625,we,I,%,u-17-6
sw2365A-ms98-a-0016,83.002625,83.592625,decided,I,%,u-17-6
sw2365A-ms98-a-0016,83.592625,83.712625,we,B,sd,u-17-7
sw2365A-ms98-a-0016,83.712625,83.992625,went,I,sd,u-17-7
sw2365A-ms98-a-0016,83.992625,84.082625,to,I,sd,u-17-7
sw2365A-ms98-a-0016,84.082625,84.172625,i've,I,sd,u-17-7
sw2365A-ms98-a-0016,84.172625,84.492625,forgotten,I,sd,u-17-7
sw2365A-ms98-a-0016,84.492625,84.632625,one,I,sd,u-17-7
sw2365A-ms98-a-0016,84.632625,84.712625,of,I,sd,u-17-7
sw2365A-ms98-a-0016,84.712625,84.772625,the,I,sd,u-17-7
sw2365A-ms98-a-0016,84.772625,84.952625,paint,I,sd,u-17-7
sw2365A-ms98-a-0016,84.952625,85.312625,stores,I,sd,u-17-7
sw2365A-ms98-a-0016,85.312625,85.402625,and,B,sd(^q),u-17-8
sw2365A-ms98-a-0016,85.402625,85.535500,they,I,sd(^q),u-17-8
sw2365A-ms98-a-0016,85.535500,85.668125,just,I,sd(^q),u-17-8
sw2365A-ms98-a-0016,85.668125,85.890375,said,I,sd(^q),u-17-8
sw2365A-ms98-a-0016,86.377250,86.552625,oh,I,sd(^q),u-17-8
sw2365A-ms98-a-0016,86.552625,86.712625,you,I,sd(^q),u-17-8
sw2365A-ms98-a-0016,86.712625,86.932625,can,I,sd(^q),u-17-8
sw2365A-ms98-a-0016,86.932625,87.182625,get,I,sd(^q),u-17-8
sw2365A-ms98-a-0016,87.182625,87.715750,by,I,sd(^q),u-17-8
sw2365A-ms98-a-0016,87.715750,87.912625,and,B,sd,u-17-9
sw2365A-ms98-a-0016,87.912625,87.952625,i,I,sd,u-17-9
sw2365A-ms98-a-0016,87.952625,88.342625,forgotten,I,sd,u-17-9
sw2365A-ms98-a-0016,88.342625,88.472625,what,I,sd,u-17-9
sw2365A-ms98-a-0016,88.472625,88.562625,it,I,sd,u-17-9
sw2365A-ms98-a-0016,88.562625,88.802625,was,I,sd,u-17-9
sw2365A-ms98-a-0016,88.802625,88.872625,you,I,sd,u-17-9
sw2365A-ms98-a-0016,88.872625,89.132625,put,I,sd,u-17-9
sw2365A-ms98-a-0016,89.132625,89.520250,down,I,sd,u-17-9
sw2365A-ms98-a-0017,90.160375,90.700125,and,I,sd,u-17-9
sw2365A-ms98-a-0017,90.700125,90.830125,then,I,sd,u-17-9
sw2365A-ms98-a-0017,90.830125,90.930125,you,I,sd,u-17-9
sw2365A-ms98-a-0017,90.930125,91.060125,can,I,sd,u-17-9
sw2365A-ms98-a-0017,91.060125,91.280125,just,I,sd,u-17-9
sw2365A-ms98-a-0017,91.280125,91.540125,paint,I,sd,u-17-9
sw2365A-ms98-a-0017,91.540125,91.730125,right,I,sd,u-17-9
sw2365A-ms98-a-0017,91.730125,91.960125,over,I,sd,u-17-9
sw2365A-ms98-a-0017,91.960125,92.107750,the,I,sd,u-17-9
sw2365A-ms98-a-0017,92.107750,92.706875,dark,I,sd,u-17-9
sw2365A-ms98-a-0018,93.389500,94.069875,well,B,arp,u-19-1
sw2365A-ms98-a-0018,95.338500,95.711875,more,I,arp,u-19-1
sw2365A-ms98-a-0018,95.711875,95.791875,or,I,arp,u-19-1
sw2365A-ms98-a-0018,95.791875,96.341875,less,I,arp,u-19-1
sw2365A-ms98-a-0018,96.341875,96.621875,after,B,sv,u-19-2
sw2365A-ms98-a-0018,96.621875,97.188750,about,I,sv,u-19-2
sw2365A-ms98-a-0018,97.188750,97.621875,uh,I,sv,u-19-2
sw2365A-ms98-a-0018,97.621875,97.841875,half,I,sv,u-19-2
sw2365A-ms98-a-0018,97.841875,98.221875,dozen,I,sv,u-19-2
sw2365A-ms98-a-0018,98.221875,98.839375,coats,I,sv,u-19-2
sw2365A-ms98-a-0018,99.148125,99.291875,it,I,sv,u-19-2
sw2365A-ms98-a-0018,99.291875,99.501875,looks,I,sv,u-19-2
sw2365A-ms98-a-0018,99.501875,100.060750,reasonable,I,sv,u-19-2
sw2365A-ms98-a-0018,100.373375,100.465875,but,B,%,u-19-3
sw2365A-ms98-a-0018,100.465875,100.624000,it,I,%,u-19-3
sw2365A-ms98-a-0018,100.624000,101.016375,kept,I,%,u-19-3
sw2365A-ms98-a-0018,101.257375,101.441875,the,B,%,u-19-4
sw2365A-ms98-a-0018,101.441875,101.701875,the,I,%,u-19-4
sw2365A-ms98-a-0018,101.701875,102.101875,dark,I,%,u-19-4
sw2365A-ms98-a-0018,102.101875,102.201875,it,B,sd,u-19-5
sw2365A-ms98-a-0018,102.201875,102.381875,was,I,sd,u-19-5
sw2365A-ms98-a-0018,102.381875,103.019000,uh,I,sd,u-19-5
sw2365A-ms98-a-0018,103.019000,103.150750,just,I,sd,u-19-5
sw2365A-ms98-a-0018,103.150750,103.261875,a,I,sd,u-19-5
sw2365A-ms98-a-0018,103.261875,103.551875,real,I,sd,u-19-5
sw2365A-ms98-a-0018,103.551875,104.151875,dark,I,sd,u-19-5
sw2365A-ms98-a-0018,104.151875,104.541500,uh,I,sd,u-19-5
sw2365A-ms98-a-0018,104.541500,104.953750,wood,I,sd,u-19-5
sw2365A-ms98-a-0018,105.499875,105.921875,grain,I,sd,u-19-5
sw2365A-ms98-a-0018,105.921875,106.268375,type,I,sd,u-19-5
sw2365A-ms98-a-0018,106.268375,106.778375,paneling,I,sd,u-19-5
sw2365A-ms98-a-0019,107.238250,107.918125,and,B,sd,u-21-1
sw2365A-ms98-a-0019,107.918125,108.038125,uh,I,sd,u-21-1
sw2365A-ms98-a-0019,108.038125,108.208125,it,I,sd,u-21-1
sw2365A-ms98-a-0019,108.208125,108.338125,was,I,sd,u-21-1
sw2365A-ms98-a-0019,108.338125,109.018125,smooth,I,sd,u-21-1
sw2365A-ms98-a-0019,109.604625,110.458125,and,B,sd,u-21-2
sw2365A-ms98-a-0019,110.458125,111.077875,uh,I,sd,u-21-2
sw2365A-ms98-a-0019,111.477125,111.738125,and,I,sd,u-21-2
sw2365A-ms98-a-0019,111.738125,111.888125,we,I,sd,u-21-2
sw2365A-ms98-a-0019,111.888125,112.228125,would,I,sd,u-21-2
sw2365A-ms98-a-0019,112.228125,112.368125,we,I,sd,u-21-2
sw2365A-ms98-a-0019,112.368125,112.588125,put,I,sd,u-21-2
sw2365A-ms98-a-0019,112.588125,112.738125,this,I,sd,u-21-2
sw2365A-ms98-a-0019,112.738125,113.078125,stuff,I,sd,u-21-2
sw2365A-ms98-a-0019,113.078125,113.408125,on,I,sd,u-21-2
sw2365A-ms98-a-0019,113.408125,113.978125,and,B,sd,u-21-3
sw2365A-ms98-a-0019,113.978125,114.178125,and,I,sd,u-21-3
sw2365A-ms98-a-0019,114.178125,114.298125,it,I,sd,u-21-3
sw2365A-ms98-a-0019,114.298125,114.878125,supposedly,I,sd,u-21-3
sw2365A-ms98-a-0019,114.878125,115.408125,textured,I,sd,u-21-3
sw2365A-ms98-a-0019,115.408125,115.578125,it,I,sd,u-21-3
sw2365A-ms98-a-0019,115.578125,115.805500,or,I,sd,u-21-3
sw2365A-ms98-a-0019,116.124625,116.275000,or,I,sd,u-21-3
sw2365A-ms98-a-0019,116.275000,116.428125,did,I,sd,u-21-3
sw2365A-ms98-a-0019,116.428125,116.828125,something,I,sd,u-21-3
sw2365A-ms98-a-0019,116.828125,116.997125,to,I,sd,u-21-3
sw2365A-ms98-a-0019,116.997125,117.130250,it,I,sd,u-21-3
sw2365A-ms98-a-0019,117.620375,118.170750,and,B,sd,u-21-4
sw2365A-ms98-a-0020,118.451375,118.894250,but,I,sd,u-21-4
sw2365A-ms98-a-0020,119.516125,120.027000,because,I,sd,u-21-4
sw2365A-ms98-a-0020,120.027000,120.137000,of,I,sd,u-21-4
sw2365A-ms98-a-0020,120.137000,120.392500,the,I,sd,u-21-4
sw2365A-ms98-a-0020,120.392500,120.566875,th[e]-,I,sd,u-21-4
sw2365A-ms98-a-0020,120.951000,121.267000,dark,I,sd,u-21-4
sw2365A-ms98-a-0020,121.267000,121.607000,behind,I,sd,u-21-4
sw2365A-ms98-a-0020,121.607000,121.677000,it,I,sd,u-21-4
sw2365A-ms98-a-0020,121.677000,121.911625,was,I,sd,u-21-4
sw2365A-ms98-a-0020,121.911625,122.209875,really,I,sd,u-21-4
sw2365A-ms98-a-0020,122.209875,122.465250,really,I,sd,u-21-4
sw2365A-ms98-a-0020,122.465250,122.687000,hard,I,sd,u-21-4
sw2365A-ms98-a-0020,122.687000,122.747000,to,I,sd,u-21-4
sw2365A-ms98-a-0020,122.747000,123.227000,cover,I,sd,u-21-4
sw2365A-ms98-a-0021,124.129000,124.624500,and,B,%,u-21-5
sw2365A-ms98-a-0022,125.869375,126.038000,yeah,B,ny,u-23-1
sw2365A-ms98-a-0022,126.038000,126.168000,it,B,sd,u-23-2
sw2365A-ms98-a-0022,126.168000,126.288000,was,I,sd,u-23-2
sw2365A-ms98-a-0022,126.288000,126.588000,something,I,sd,u-23-2
sw2365A-ms98-a-0022,126.588000,126.798000,like,I,sd,u-23-2
sw2365A-ms98-a-0022,126.798000,127.222250,that,I,sd,u-23-2
sw2365A-ms98-a-0022,127.282500,127.678000,although,I,sd,u-23-2
sw2365A-ms98-a-0022,127.678000,127.868000,we,I,sd,u-23-2
sw2365A-ms98-a-0022,127.868000,128.148000,sort,I,sd,u-23-2
sw2365A-ms98-a-0022,128.148000,128.353625,of,I,sd,u-23-2
sw2365A-ms98-a-0022,128.481625,128.598000,when,I,sd,u-23-2
sw2365A-ms98-a-0022,128.598000,128.718000,we,I,sd,u-23-2
sw2365A-ms98-a-0022,128.718000,128.978000,got,I,sd,u-23-2
sw2365A-ms98-a-0022,128.978000,129.248000,through,I,sd,u-23-2
sw2365A-ms98-a-0022,129.248000,129.278000,i,I,sd,u-23-2
sw2365A-ms98-a-0022,129.278000,129.528000,wished,I,sd,u-23-2
sw2365A-ms98-a-0022,129.528000,129.608000,we,I,sd,u-23-2
sw2365A-ms98-a-0022,129.608000,129.828000,hadn't,I,sd,u-23-2
sw2365A-ms98-a-0022,129.828000,129.928000,done,I,sd,u-23-2
sw2365A-ms98-a-0022,129.928000,129.988000,it,I,sd,u-23-2
sw2365A-ms98-a-0022,129.988000,130.158000,because,B,sd,u-23-3
sw2365A-ms98-a-0022,130.158000,130.308000,we,I,sd,u-23-3
sw2365A-ms98-a-0022,130.308000,130.506125,were,I,sd,u-23-3
sw2365A-ms98-a-0022,131.108750,131.178000,you,I,sd,u-23-3
sw2365A-ms98-a-0022,131.178000,131.298000,know,I,sd,u-23-3
sw2365A-ms98-a-0022,131.298000,131.358000,we,I,sd,u-23-3
sw2365A-ms98-a-0022,131.358000,131.418000,were,I,sd,u-23-3
sw2365A-ms98-a-0022,131.418000,131.618000,trying,I,sd,u-23-3
sw2365A-ms98-a-0022,131.618000,131.808000,to,I,sd,u-23-3
sw2365A-ms98-a-0022,131.808000,131.988000,make,I,sd,u-23-3
sw2365A-ms98-a-0022,131.988000,132.078000,the,I,sd,u-23-3
sw2365A-ms98-a-0022,132.078000,132.338000,house,I,sd,u-23-3
sw2365A-ms98-a-0022,132.338000,132.528000,look,I,sd,u-23-3
sw2365A-ms98-a-0022,132.528000,132.838000,nice,I,sd,u-23-3
sw2365A-ms98-a-0022,132.838000,132.978000,to,I,sd,u-23-3
sw2365A-ms98-a-0022,132.978000,133.308000,sell,I,sd,u-23-3
sw2365A-ms98-a-0022,133.308000,133.378000,it,I,sd,u-23-3
sw2365A-ms98-a-0022,133.378000,133.468000,and,B,sd,u-23-4
sw2365A-ms98-a-0022,133.468000,133.548000,we,I,sd,u-23-4
sw2365A-ms98-a-0022,133.548000,133.638000,were,I,sd,u-23-4
sw2365A-ms98-a-0022,133.638000,134.098000,painting,I,sd,u-23-4
sw2365A-ms98-a-0022,134.098000,134.198000,it,I,sd,u-23-4
sw2365A-ms98-a-0022,134.198000,134.318000,and,I,sd,u-23-4
sw2365A-ms98-a-0022,134.318000,134.538000,trying,I,sd,u-23-4
sw2365A-ms98-a-0022,134.538000,134.598000,to,I,sd,u-23-4
sw2365A-ms98-a-0022,134.598000,134.698000,do,I,sd,u-23-4
sw2365A-ms98-a-0022,134.698000,134.842875,uh,I,sd,u-23-4
sw2365A-ms98-a-0022,135.227000,135.318000,you,I,sd,u-23-4
sw2365A-ms98-a-0022,135.318000,135.438000,know,I,sd,u-23-4
sw2365A-ms98-a-0022,135.438000,135.678000,make,I,sd,u-23-4
sw2365A-ms98-a-0022,135.678000,135.794375,it,I,sd,u-23-4
sw2365A-ms98-a-0022,135.941375,136.141875,and,B,sd,u-23-5
sw2365A-ms98-a-0022,136.141875,136.307500,it,I,sd,u-23-5
sw2365A-ms98-a-0022,136.307500,136.648000,it,I,sd,u-23-5
sw2365A-ms98-a-0022,136.648000,137.028250,really,I,sd,u-23-5
sw2365A-ms98-a-0022,137.028250,137.400000,was,I,sd,u-23-5
sw2365A-ms98-a-0023,138.355250,138.443000,you,I,sd,u-23-5
sw2365A-ms98-a-0023,138.443000,138.573000,know,I,sd,u-23-5
sw2365A-ms98-a-0023,138.573000,138.653000,the,B,%,u-23-6
sw2365A-ms98-a-0023,138.653000,139.053000,advice,I,%,u-23-6
sw2365A-ms98-a-0023,139.053000,139.203000,they,I,%,u-23-6
sw2365A-ms98-a-0023,139.203000,139.453000,give,I,%,u-23-6
sw2365A-ms98-a-0023,139.453000,139.623000,you,I,%,u-23-6
sw2365A-ms98-a-0023,139.623000,139.943000,is,I,%,u-23-6
sw2365A-ms98-a-0023,139.943000,140.631625,uh,I,%,u-23-6
sw2365A-ms98-a-0023,141.031750,141.163500,the,B,sd,u-23-7
sw2365A-ms98-a-0023,141.163500,141.453000,job,I,sd,u-23-7
sw2365A-ms98-a-0023,141.453000,141.583000,was,I,sd,u-23-7
sw2365A-ms98-a-0023,141.583000,142.153000,considerably,I,sd,u-23-7
sw2365A-ms98-a-0023,142.153000,142.533000,tougher,I,sd,u-23-7
sw2365A-ms98-a-0023,142.533000,142.693000,than,I,sd,u-23-7
sw2365A-ms98-a-0023,142.693000,142.818000,we,I,sd,u-23-7
sw2365A-ms98-a-0023,142.818000,143.248375,thought,I,sd,u-23-7
sw2365A-ms98-a-0024,144.111250,144.478750,uh,B,%,u-25-1
sw2365A-ms98-a-0024,144.478750,144.948750,particularly,I,%,u-25-1
sw2365A-ms98-a-0024,144.948750,145.128750,when,I,%,u-25-1
sw2365A-ms98-a-0024,145.128750,145.258750,you,I,%,u-25-1
sw2365A-ms98-a-0024,145.258750,145.579750,try,I,%,u-25-1
sw2365A-ms98-a-0024,145.579750,145.760000,to,I,%,u-25-1
sw2365A-ms98-a-0024,146.065125,146.188750,i,B,sd,u-25-2
sw2365A-ms98-a-0024,146.188750,146.288750,was,I,sd,u-25-2
sw2365A-ms98-a-0024,146.288750,146.538750,talking,I,sd,u-25-2
sw2365A-ms98-a-0024,146.538750,146.598750,to,I,sd,u-25-2
sw2365A-ms98-a-0024,146.598750,146.958750,somebody,I,sd,u-25-2
sw2365A-ms98-a-0024,146.958750,147.170750,else,I,sd,u-25-2
sw2365A-ms98-a-0024,147.170750,147.406500,who,I,sd,u-25-2
sw2365A-ms98-a-0024,147.824625,147.982500,who,I,sd,u-25-2
sw2365A-ms98-a-0024,147.982500,148.301875,had,I,sd,u-25-2
sw2365A-ms98-a-0024,148.301875,148.418750,a,I,sd,u-25-2
sw2365A-ms98-a-0024,148.418750,148.578750,lot,I,sd,u-25-2
sw2365A-ms98-a-0024,148.578750,148.678750,of,I,sd,u-25-2
sw2365A-ms98-a-0024,148.678750,148.868750,wood,I,sd,u-25-2
sw2365A-ms98-a-0024,148.868750,149.468750,paneling,O,,
sw2365A-ms98-a-0024,149.468750,149.812500,and,B,sd,u-25-3
sw2365A-ms98-a-0025,150.765875,151.401375,uh,I,sd,u-25-3
sw2365A-ms98-a-0025,151.766750,152.065250,they,I,sd,u-25-3
sw2365A-ms98-a-0025,152.065250,152.305250,had,I,sd,u-25-3
sw2365A-ms98-a-0025,152.305250,152.575250,gotten,I,sd,u-25-3
sw2365A-ms98-a-0025,152.575250,152.985250,somebody,I,sd,u-25-3
sw2365A-ms98-a-0025,152.985250,153.065250,to,I,sd,u-25-3
sw2365A-ms98-a-0025,153.065250,153.195250,come,I,sd,u-25-3
sw2365A-ms98-a-0025,153.195250,153.335250,in,I,sd,u-25-3
sw2365A-ms98-a-0025,153.335250,153.485250,with,I,sd,u-25-3
sw2365A-ms98-a-0025,153.485250,153.605250,an,I,sd,u-25-3
sw2365A-ms98-a-0025,153.605250,154.142750,estimate,I,sd,u-25-3
sw2365A-ms98-a-0025,155.046625,155.415250,and,B,sd,u-25-4
sw2365A-ms98-a-0025,155.415250,155.545250,it,I,sd,u-25-4
sw2365A-ms98-a-0025,155.545250,155.765250,seemed,I,sd,u-25-4
sw2365A-ms98-a-0025,155.765250,156.075250,like,I,sd,u-25-4
sw2365A-ms98-a-0025,156.075250,156.175250,there,I,sd,u-25-4
sw2365A-ms98-a-0025,156.175250,156.365250,was,I,sd,u-25-4
sw2365A-ms98-a-0025,156.365250,156.495250,it,I,sd,u-25-4
sw2365A-ms98-a-0025,156.495250,156.645250,was,I,sd,u-25-4
sw2365A-ms98-a-0025,156.645250,156.798625,a,I,sd,u-25-4
sw2365A-ms98-a-0025,156.798625,156.965250,good,I,sd,u-25-4
sw2365A-ms98-a-0025,156.965250,157.455250,sized,I,sd,u-25-4
sw2365A-ms98-a-0025,157.455250,157.835250,den,I,sd,u-25-4
sw2365A-ms98-a-0025,157.835250,157.955250,with,I,sd,u-25-4
sw2365A-ms98-a-0025,157.955250,158.015250,a,I,sd,u-25-4
sw2365A-ms98-a-0025,158.015250,158.325250,lot,I,sd,u-25-4
sw2365A-ms98-a-0025,158.325250,158.666500,paneling,O,,
sw2365A-ms98-a-0025,159.056875,159.136000,and,B,sd,u-25-5
sw2365A-ms98-a-0025,159.136000,159.195250,the,I,sd,u-25-5
sw2365A-ms98-a-0025,159.195250,159.485250,people,I,sd,u-25-5
sw2365A-ms98-a-0025,159.485250,160.136000,quoted,I,sd,u-25-5
sw2365A-ms98-a-0025,160.136000,160.385250,thirty,I,sd,u-25-5
sw2365A-ms98-a-0025,160.385250,160.815250,thousand,I,sd,u-25-5
sw2365A-ms98-a-0025,160.815250,161.125250,dollars,I,sd,u-25-5
sw2365A-ms98-a-0025,161.125250,161.235250,to,I,sd,u-25-5
sw2365A-ms98-a-0025,161.235250,161.525250,paint,I,sd,u-25-5
sw2365A-ms98-a-0025,161.525250,161.615250,it,I,sd,u-25-5
sw2365A-ms98-a-0025,161.615250,161.705250,or,I,sd,u-25-5
sw2365A-ms98-a-0025,161.705250,162.095250,something,I,sd,u-25-5
sw2365A-ms98-a-0027,163.743375,163.973375,have,B,qy,u-27-1
sw2365A-ms98-a-0027,163.973375,164.130625,you,I,qy,u-27-1
sw2365A-ms98-a-0027,164.227875,164.393375,have,I,qy,u-27-1
sw2365A-ms98-a-0027,164.393375,164.513375,you,I,qy,u-27-1
sw2365A-ms98-a-0027,164.513375,164.843375,tried,I,qy,u-27-1
sw2365A-ms98-a-0027,164.843375,165.143375,getting,I,qy,u-27-1
sw2365A-ms98-a-0027,165.143375,165.563375,outside,I,qy,u-27-1
sw2365A-ms98-a-0027,165.563375,166.033375,estimates,I,qy,u-27-1
sw2365A-ms98-a-0027,166.033375,166.133375,to,I,qy,u-27-1
sw2365A-ms98-a-0027,166.133375,166.293375,see,I,qy,u-27-1
sw2365A-ms98-a-0027,166.293375,166.423375,what,I,qy,u-27-1
sw2365A-ms98-a-0027,166.423375,166.503375,it,I,qy,u-27-1
sw2365A-ms98-a-0027,166.503375,166.803375,costs,I,qy,u-27-1
sw2365A-ms98-a-0027,166.803375,166.873375,to,I,qy,u-27-1
sw2365A-ms98-a-0027,166.873375,167.043375,have,I,qy,u-27-1
sw2365A-ms98-a-0027,167.043375,167.273375,something,I,qy,u-27-1
sw2365A-ms98-a-0027,167.273375,167.570625,painted,I,qy,u-27-1
sw2365A-ms98-a-0029,179.172125,179.414500,yeah,B,b,u-29-1
sw2365A-ms98-a-0031,186.139375,186.466500,yeah,B,b,u-31-1
sw2365A-ms98-a-0033,192.309250,192.587750,oh,B,ba,u-33-1
sw2365A-ms98-a-0033,192.587750,192.812375,that's,I,ba,u-33-1
sw2365A-ms98-a-0033,192.812375,193.088875,quite,I,ba,u-33-1
sw2365A-ms98-a-0033,193.088875,193.719625,reasonable,I,ba,u-33-1
sw2365A-ms98-a-0034,195.484250,195.835000,[vocalized-noise],O,,
sw2365A-ms98-a-0035,197.349125,197.815875,um,B,%,u-37-1
sw2365A-ms98-a-0036,198.631000,198.715750,the,I,%,u-37-1
sw2365A-ms98-a-0036,198.715750,199.043375,problem,I,%,u-37-1
sw2365A-ms98-a-0036,199.043375,199.203375,is,O,,
sw2365A-ms98-a-0036,199.203375,199.373375,have,B,qy,u-37-2
sw2365A-ms98-a-0036,199.373375,199.544000,you,I,qy,u-37-2
sw2365A-ms98-a-0036,199.544000,199.713375,have,I,qy,u-37-2
sw2365A-ms98-a-0036,199.713375,199.833375,you,I,qy,u-37-2
sw2365A-ms98-a-0036,199.833375,200.133375,tried,I,qy,u-37-2
sw2365A-ms98-a-0036,200.133375,200.483375,matching,I,qy,u-37-2
sw2365A-ms98-a-0036,200.483375,200.773375,paint,I,qy,u-37-2
sw2365A-ms98-a-0036,200.773375,201.158250,lately,I,qy,u-37-2
sw2365A-ms98-a-0037,202.532375,202.725125,my,B,%,u-39-1
sw2365A-ms98-a-0037,202.725125,203.059875,wife,I,%,u-39-1
sw2365A-ms98-a-0037,203.059875,203.179875,we,B,sd,u-39-2
sw2365A-ms98-a-0037,203.179875,203.439875,we,I,sd,u-39-2
sw2365A-ms98-a-0037,203.439875,203.669875,built,I,sd,u-39-2
sw2365A-ms98-a-0037,203.669875,203.739875,a,I,sd,u-39-2
sw2365A-ms98-a-0037,203.739875,204.099875,shed,I,sd,u-39-2
sw2365A-ms98-a-0037,204.099875,204.239875,over,I,sd,u-39-2
sw2365A-ms98-a-0037,204.239875,204.309875,the,I,sd,u-39-2
sw2365A-ms98-a-0037,204.309875,204.549875,long,I,sd,u-39-2
sw2365A-ms98-a-0037,204.549875,204.659875,way,I,sd,u-39-2
sw2365A-ms98-a-0037,204.659875,205.049875,actually,B,sd,u-39-3
sw2365A-ms98-a-0037,205.049875,205.189875,it,I,sd,u-39-3
sw2365A-ms98-a-0037,205.189875,205.393625,took,I,sd,u-39-3
sw2365A-ms98-a-0037,205.393625,206.226125,[laughter],O,,
sw2365A-ms98-a-0037,206.226125,206.399875,this,B,sd^t,u-39-4
sw2365A-ms98-a-0037,206.399875,206.519875,is,I,sd^t,u-39-4
sw2365A-ms98-a-0037,206.519875,206.739875,not,I,sd^t,u-39-4
sw2365A-ms98-a-0037,206.739875,206.869875,on,I,sd^t,u-39-4
