sw4329B-ms98-a-0002,2.639875,2.966500,okay,B,b,u-2-1
sw4329B-ms98-a-0028,93.667500,93.707500,a,I,sd,u-20-3
sw4329B-ms98-a-0028,93.707500,94.095500,nickel,I,sd,u-20-3
sw4329B-ms98-a-0029,94.634750,94.796750,per,I,sd,u-20-3
sw4329B-ms98-a-0029,94.796750,95.252125,aluminum,I,sd,u-20-3
sw4329B-ms98-a-0029,95.302625,95.632375,can,I,sd,u-20-3
sw4329B-ms98-a-0030,96.402625,96.510875,so,B,sd,u-22-1
sw4329B-ms98-a-0030,96.510875,96.580875,you,I,sd,u-22-1
sw4329B-ms98-a-0030,96.580875,96.740875,don't,I,sd,u-22-1
sw4329B-ms98-a-0030,96.740875,96.860875,see,I,sd,u-22-1
sw4329B-ms98-a-0030,96.860875,97.030875,too,I,sd,u-22-1
sw4329B-ms98-a-0030,97.030875,97.240875,many,I,sd,u-22-1
sw4329B-ms98-a-0030,97.240875,97.520875,thrown,I,sd,u-22-1
sw4329B-ms98-a-0030,97.520875,97.710875,out,I,sd,u-22-1
sw4329B-ms98-a-0030,97.710875,97.940875,around,I,sd,u-22-1
sw4329B-ms98-a-0030,97.940875,98.000875,the,I,sd,u-22-1
sw4329B-ms98-a-0030,98.000875,98.590875,[laughter-streets],O,,
sw4329B-ms98-a-0031,99.238250,99.479000,even,B,+,u-24-1
sw4329B-ms98-a-0031,99.479000,100.098375,bottles,I,+,u-24-1
sw4329B-ms98-a-0031,100.177500,100.219000,you,B,sv,u-26-1
sw4329B-ms98-a-0031,100.219000,100.329000,know,I,sv,u-26-1
sw4329B-ms98-a-0031,100.329000,100.439000,all,I,sv,u-26-1
sw4329B-ms98-a-0031,100.439000,100.739000,kinds,I,sv,u-26-1
sw4329B-ms98-a-0031,100.739000,100.819000,of,I,sv,u-26-1
sw4329B-ms98-a-0031,100.819000,101.409000,bottles,I,sv,u-26-1
sw4329B-ms98-a-0031,101.409000,101.604625,they,I,sv,u-26-1
sw4329B-ms98-a-0031,101.695750,101.880625,they,I,sv,u-26-1
sw4329B-ms98-a-0032,103.291750,103.359750,they,I,sv,u-26-1
sw4329B-ms98-a-0032,103.359750,103.609750,really,I,sv,u-26-1
sw4329B-ms98-a-0032,103.609750,103.959750,charge,I,sv,u-26-1
sw4329B-ms98-a-0032,103.959750,104.345375,people,I,sv,u-26-1
sw4329B-ms98-a-0032,104.413250,104.688250,to,I,sv,u-26-1
sw4329B-ms98-a-0032,104.688250,104.829750,uh,I,sv,u-26-1
sw4329B-ms98-a-0032,105.189750,105.269750,i,I,sv,u-26-1
sw4329B-ms98-a-0032,105.269750,105.499750,guess,I,sv,u-26-1
sw4329B-ms98-a-0032,105.499750,105.599750,when,I,sv,u-26-1
sw4329B-ms98-a-0032,105.599750,105.669750,you,I,sv,u-26-1
sw4329B-ms98-a-0032,105.669750,106.169750,purchase,I,sv,u-26-1
sw4329B-ms98-a-0032,106.169750,106.309750,them_1,I,sv,u-26-1
sw4329B-ms98-a-0032,106.309750,106.652500,and,I,sv,u-26-1
sw4329B-ms98-a-0032,106.940625,107.109750,and,I,sv,u-26-1
sw4329B-ms98-a-0032,107.109750,107.229750,then,I,sv,u-26-1
sw4329B-ms98-a-0032,107.229750,107.339750,when,I,sv,u-26-1
sw4329B-ms98-a-0032,107.339750,107.409750,you,I,sv,u-26-1
sw4329B-ms98-a-0032,107.409750,107.659750,turn,I,sv,u-26-1
sw4329B-ms98-a-0032,107.659750,107.739750,them_1,I,sv,u-26-1
sw4329B-ms98-a-0032,107.739750,108.029750,back,I,sv,u-26-1
sw4329B-ms98-a-0032,108.029750,108.256375,in,I,sv,u-26-1
sw4329B-ms98-a-0033,108.921500,109.000375,i,B,sd,u-28-1
sw4329B-ms98-a-0033,109.000375,109.110375,know,I,sd,u-28-1
sw4329B-ms98-a-0033,109.110375,109.140375,i,I,sd,u-28-1
sw4329B-ms98-a-0033,109.140375,109.410375,remember,I,sd,u-28-1
sw4329B-ms98-a-0033,109.410375,109.480375,the,I,sd,u-28-1
sw4329B-ms98-a-0033,109.480375,109.690375,old,I,sd,u-28-1
sw4329B-ms98-a-0033,109.690375,109.930375,days,I,sd,u-28-1
sw4329B-ms98-a-0033,109.930375,110.050375,as,I,sd,u-28-1
sw4329B-ms98-a-0033,110.050375,110.120375,a,I,sd,u-28-1
sw4329B-ms98-a-0033,110.120375,110.460375,kid,I,sd,u-28-1
sw4329B-ms98-a-0033,110.460375,110.680375,where,I,sd,u-28-1
sw4329B-ms98-a-0034,111.512375,111.560500,a,I,sd,u-28-1
sw4329B-ms98-a-0034,111.560500,111.874500,bottle,I,sd,u-28-1
sw4329B-ms98-a-0034,111.874500,112.064500,was,I,sd,u-28-1
sw4329B-ms98-a-0034,112.064500,112.104500,a,I,sd,u-28-1
sw4329B-ms98-a-0034,112.104500,112.534500,nickel,I,sd,u-28-1
sw4329B-ms98-a-0034,112.534500,112.632375,an[d]-,O,,
sw4329B-ms98-a-0035,113.342125,113.516750,[vocalized-noise],O,,
sw4329B-ms98-a-0036,115.289375,115.588125,right,B,b,u-30-1
sw4329B-ms98-a-0036,115.987375,116.149125,so,B,sv,u-32-1
sw4329B-ms98-a-0036,116.149125,116.389125,maybe,I,sv,u-32-1
sw4329B-ms98-a-0036,116.389125,116.619125,that's,I,sv,u-32-1
sw4329B-ms98-a-0036,116.619125,116.789125,one,I,sv,u-32-1
sw4329B-ms98-a-0036,116.789125,117.019125,thing,I,sv,u-32-1
sw4329B-ms98-a-0036,117.019125,117.129125,they,I,sv,u-32-1
sw4329B-ms98-a-0036,117.129125,117.349125,could,I,sv,u-32-1
sw4329B-ms98-a-0036,117.349125,117.630875,do,I,sv,u-32-1
sw4329B-ms98-a-0036,117.725000,117.843375,to,O,,
sw4329B-ms98-a-0038,123.574875,123.790250,um-hum,B,b,u-34-1
sw4329B-ms98-a-0040,131.198875,131.291625,well,O,,
sw4329B-ms98-a-0040,131.291625,131.850750,that's,O,,
sw4329B-ms98-a-0042,136.845875,137.140250,right,B,b,u-38-1
sw4329B-ms98-a-0044,147.141875,147.265750,that,B,sd,u-40-1
sw4329B-ms98-a-0044,147.265750,147.405750,was,I,sd,u-40-1
sw4329B-ms98-a-0044,147.405750,147.535750,my,I,sd,u-40-1
sw4329B-ms98-a-0044,147.535750,147.895750,brother's,I,sd,u-40-1
sw4329B-ms98-a-0044,147.895750,148.195750,first,I,sd,u-40-1
sw4329B-ms98-a-0044,148.195750,148.455750,job,I,sd,u-40-1
sw4329B-ms98-a-0044,148.455750,148.535750,in,I,sd,u-40-1
sw4329B-ms98-a-0044,148.535750,148.595750,a,I,sd,u-40-1
sw4329B-ms98-a-0044,148.595750,148.915750,grocery,I,sd,u-40-1
sw4329B-ms98-a-0044,148.915750,149.135750,store,I,sd,u-40-1
sw4329B-ms98-a-0044,149.135750,149.265750,he,B,sd,u-40-2
sw4329B-ms98-a-0044,149.265750,149.425750,was,I,sd,u-40-2
sw4329B-ms98-a-0044,149.425750,149.525750,in,I,sd,u-40-2
sw4329B-ms98-a-0044,149.525750,149.585750,the,I,sd,u-40-2
sw4329B-ms98-a-0044,149.585750,149.987750,bottle,I,sd,u-40-2
sw4329B-ms98-a-0044,149.987750,150.589250,[laughter-area],O,,
sw4329B-ms98-a-0045,152.287500,152.397500,it's,B,sd,u-42-1
sw4329B-ms98-a-0045,152.397500,152.587500,pretty,I,sd,u-42-1
sw4329B-ms98-a-0045,152.587500,153.117500,dangerous,I,sd,u-42-1
sw4329B-ms98-a-0045,153.117500,153.317500,out,I,sd,u-42-1
sw4329B-ms98-a-0045,153.317500,153.437500,there,I,sd,u-42-1
sw4329B-ms98-a-0045,153.437500,153.567500,you,I,sd,u-42-1
sw4329B-ms98-a-0045,153.567500,153.657500,know,I,sd,u-42-1
sw4329B-ms98-a-0045,153.657500,153.747500,when,I,sd,u-42-1
sw4329B-ms98-a-0045,153.747500,153.857500,they,I,sd,u-42-1
sw4329B-ms98-a-0045,153.857500,154.167500,fall,I,sd,u-42-1
sw4329B-ms98-a-0045,154.167500,154.367500,over,I,sd,u-42-1
sw4329B-ms98-a-0045,154.367500,154.570875,but,B,%,u-42-2
sw4329B-ms98-a-0045,155.053000,155.157500,but,B,+,u-44-1
sw4329B-ms98-a-0045,155.157500,155.447500,it's,I,+,u-44-1
sw4329B-ms98-a-0045,155.447500,155.680500,uh,I,+,u-44-1
sw4329B-ms98-a-0046,156.761000,156.908625,it's,I,+,u-44-1
sw4329B-ms98-a-0046,156.908625,157.196000,quite,I,+,u-44-1
sw4329B-ms98-a-0046,157.508625,157.648625,they,B,sd,u-44-2
sw4329B-ms98-a-0046,157.648625,157.838625,say,I,sd,u-44-2
sw4329B-ms98-a-0046,157.838625,158.008625,that,I,sd,u-44-2
sw4329B-ms98-a-0046,158.008625,158.078625,the,I,sd,u-44-2
sw4329B-ms98-a-0046,158.078625,158.438625,green,I,sd,u-44-2
sw4329B-ms98-a-0046,158.438625,158.828625,glass,I,sd,u-44-2
sw4329B-ms98-a-0046,158.828625,158.978625,now,I,sd,u-44-2
sw4329B-ms98-a-0046,158.978625,159.118625,that,I,sd,u-44-2
sw4329B-ms98-a-0046,159.118625,159.288625,there's,I,sd,u-44-2
sw4329B-ms98-a-0046,159.288625,159.328625,a,I,sd,u-44-2
sw4329B-ms98-a-0046,159.328625,159.528625,big,I,sd,u-44-2
sw4329B-ms98-a-0046,159.528625,159.866750,glut,I,sd,u-44-2
sw4329B-ms98-a-0047,161.315875,161.501125,of,B,+,u-46-1
sw4329B-ms98-a-0047,161.501125,161.915875,green,I,+,u-46-1
sw4329B-ms98-a-0048,162.626625,162.738250,wi[th]-,O,,
sw4329B-ms98-a-0048,162.738250,162.838625,the,B,+,u-48-1
sw4329B-ms98-a-0048,162.838625,163.128375,green,I,+,u-48-1
sw4329B-ms98-a-0048,163.128375,163.458375,glass,I,+,u-48-1
sw4329B-ms98-a-0048,163.458375,163.714750,yeah,B,ny,u-48-2
sw4329B-ms98-a-0048,163.993500,164.118375,it's,B,sv^e,u-48-3
sw4329B-ms98-a-0048,164.118375,164.549625,amazing,I,sv^e,u-48-3
sw4329B-ms98-a-0050,168.892000,169.105875,uh-huh,B,b,u-50-1
sw4329B-ms98-a-0052,176.835250,177.145250,right,B,b,u-52-1
sw4329B-ms98-a-0054,186.892625,187.170750,right,B,b,u-54-1
sw4329B-ms98-a-0054,187.739500,187.886375,yeah,B,b,u-56-1
sw4329B-ms98-a-0054,187.886375,188.256375,it's,B,%,u-56-2
sw4329B-ms98-a-0054,188.416375,188.506375,i,B,sd,u-56-3
sw4329B-ms98-a-0054,188.506375,188.806375,notice,I,sd,u-56-3
sw4329B-ms98-a-0054,188.806375,188.876375,the,I,sd,u-56-3
sw4329B-ms98-a-0054,188.876375,189.456375,plastics,I,sd,u-56-3
sw4329B-ms98-a-0054,189.456375,189.546375,have,I,sd,u-56-3
sw4329B-ms98-a-0054,189.546375,189.796375,sort,I,sd,u-56-3
sw4329B-ms98-a-0054,189.796375,190.005375,of,I,sd,u-56-3
sw4329B-ms98-a-0055,190.511750,190.806750,faded,I,sd,u-56-3
sw4329B-ms98-a-0055,190.806750,191.153250,away,I,sd,u-56-3
sw4329B-ms98-a-0055,191.413125,191.499250,the,I,sd,u-56-3
sw4329B-ms98-a-0055,191.499250,191.729250,milk,I,sd,u-56-3
sw4329B-ms98-a-0055,191.729250,192.303125,jugs,I,sd,u-56-3
sw4329B-ms98-a-0055,192.487625,192.679250,it,B,%,u-58-1
sw4329B-ms98-a-0055,192.679250,193.053250,it's,I,%,u-58-1
sw4329B-ms98-a-0056,193.894500,194.200250,people,B,sv,u-58-2
sw4329B-ms98-a-0056,194.200250,194.537875,just,I,sv,u-58-2
sw4329B-ms98-a-0056,194.824125,194.939250,they,B,sv,u-58-3
sw4329B-ms98-a-0056,195.385625,195.490250,they,I,sv,u-58-3
sw4329B-ms98-a-0056,195.490250,195.740250,really,I,sv,u-58-3
sw4329B-ms98-a-0056,195.740250,196.170250,don't,I,sv,u-58-3
sw4329B-ms98-a-0056,196.170250,196.330875,uh,B,sv,u-58-4
sw4329B-ms98-a-0056,196.502375,196.626625,there's,I,sv,u-58-4
sw4329B-ms98-a-0056,196.626625,196.730250,too,I,sv,u-58-4
sw4329B-ms98-a-0056,196.730250,196.970250,much,I,sv,u-58-4
sw4329B-ms98-a-0056,196.970250,197.300250,labor,I,sv,u-58-4
sw4329B-ms98-a-0056,197.300250,197.680250,involved,I,sv,u-58-4
sw4329B-ms98-a-0056,197.680250,197.740250,i,I,sv,u-58-4
sw4329B-ms98-a-0056,197.740250,197.940250,guess,I,sv,u-58-4
sw4329B-ms98-a-0056,197.940250,198.050250,to,I,sv,u-58-4
sw4329B-ms98-a-0056,198.050250,198.540250,separate,I,sv,u-58-4
sw4329B-ms98-a-0056,198.540250,198.620250,the,I,sv,u-58-4
sw4329B-ms98-a-0056,198.620250,199.056250,stuff,I,sv,u-58-4
sw4329B-ms98-a-0057,200.579250,200.924000,yeah,O,,
sw4329B-ms98-a-0057,202.054625,202.571750,it's,B,%,u-60-1
sw4329B-ms98-a-0057,203.031250,203.161625,i,B,h,u-60-2
sw4329B-ms98-a-0057,203.161625,203.301625,don't,I,h,u-60-2
sw4329B-ms98-a-0057,203.301625,203.421625,know,I,h,u-60-2
sw4329B-ms98-a-0057,203.421625,203.611625,it,B,%,u-60-3
sw4329B-ms98-a-0057,203.611625,203.801625,it,I,%,u-60-3
sw4329B-ms98-a-0057,203.801625,203.961625,can,I,%,u-60-3
sw4329B-ms98-a-0057,203.961625,204.210250,be,I,%,u-60-3
sw4329B-ms98-a-0057,204.579375,204.664000,it's,B,sv,u-60-4
sw4329B-ms98-a-0057,204.664000,204.831625,not,I,sv,u-60-4
sw4329B-ms98-a-0057,204.831625,204.961625,as,I,sv,u-60-4
sw4329B-ms98-a-0057,204.961625,205.312750,easy,I,sv,u-60-4
sw4329B-ms98-a-0057,205.312750,205.712000,[laughter],O,,
sw4329B-ms98-a-0058,206.486750,207.030250,collecting,O,,
sw4329B-ms98-a-0058,207.309000,207.441250,you,B,+,u-62-1
sw4329B-ms98-a-0058,207.441250,207.635250,know,I,+,u-62-1
sw4329B-ms98-a-0058,207.966750,208.365250,clean,I,+,u-62-1
sw4329B-ms98-a-0058,208.365250,208.715250,junk,I,+,u-62-1
sw4329B-ms98-a-0058,208.715250,208.825250,as,I,+,u-62-1
sw4329B-ms98-a-0058,208.825250,208.955250,they,I,+,u-62-1
sw4329B-ms98-a-0058,208.955250,209.245875,say,I,+,u-62-1
sw4329B-ms98-a-0060,212.771875,213.058750,[laughter],O,,
sw4329B-ms98-a-0060,213.058750,213.280250,that's,B,aa,u-64-1
sw4329B-ms98-a-0060,213.280250,213.549625,right,I,aa,u-64-1
sw4329B-ms98-a-0060,213.592000,213.800250,that's,B,aa^r,u-64-2
sw4329B-ms98-a-0060,213.800250,214.013500,right,I,aa^r,u-64-2
sw4329B-ms98-a-0061,214.793500,214.943250,it's,B,sv,u-64-3
sw4329B-ms98-a-0061,214.943250,215.083250,like,I,sv,u-64-3
sw4329B-ms98-a-0061,215.083250,215.433250,washing,I,sv,u-64-3
sw4329B-ms98-a-0061,215.433250,215.503250,the,I,sv,u-64-3
sw4329B-ms98-a-0061,215.503250,215.843250,dishes,I,sv,u-64-3
sw4329B-ms98-a-0061,215.843250,216.013250,before,I,sv,u-64-3
sw4329B-ms98-a-0061,216.013250,216.073250,you,I,sv,u-64-3
sw4329B-ms98-a-0061,216.073250,216.243250,put,I,sv,u-64-3
sw4329B-ms98-a-0061,216.243250,216.333250,them_1,I,sv,u-64-3
sw4329B-ms98-a-0061,216.333250,216.413250,in,I,sv,u-64-3
sw4329B-ms98-a-0061,216.413250,216.483250,the,I,sv,u-64-3
sw4329B-ms98-a-0061,216.483250,217.091500,dishwasher,I,sv,u-64-3
sw4329B-ms98-a-0061,217.091500,217.465500,[vocalized-noise],O,,
sw4329B-ms98-a-0062,218.066375,218.137875,we,B,sv,u-66-1
sw4329B-ms98-a-0062,218.137875,218.378625,all,I,sv,u-66-1
sw4329B-ms98-a-0062,218.378625,218.509250,do,I,sv,u-66-1
sw4329B-ms98-a-0062,218.509250,218.729250,it,I,sv,u-66-1
sw4329B-ms98-a-0062,218.729250,219.670625,[laughter],O,,
sw4329B-ms98-a-0063,220.520875,220.614125,well,B,fc,u-68-1
sw4329B-ms98-a-0063,220.614125,220.684125,it,I,fc,u-68-1
sw4329B-ms98-a-0063,220.684125,220.794125,was,I,fc,u-68-1
sw4329B-ms98-a-0063,220.794125,221.014125,nice,I,fc,u-68-1
sw4329B-ms98-a-0063,221.014125,221.384125,talking,I,fc,u-68-1
sw4329B-ms98-a-0063,221.384125,221.494125,to,I,fc,u-68-1
sw4329B-ms98-a-0063,221.494125,221.666000,you,I,fc,u-68-1
sw4329B-ms98-a-0065,224.787750,224.893500,well,O,,
sw4329B-ms98-a-0065,224.893500,225.017625,i,B,sv,u-70-1
sw4329B-ms98-a-0065,225.087625,225.366375,think,I,sv,u-70-1
sw4329B-ms98-a-0065,225.535750,225.631000,i,I,sv,u-70-1
sw4329B-ms98-a-0065,225.631000,225.891000,think,I,sv,u-70-1
sw4329B-ms98-a-0065,225.891000,226.011000,two,I,sv,u-70-1
sw4329B-ms98-a-0065,226.011000,226.081000,or,I,sv,u-70-1
sw4329B-ms98-a-0065,226.081000,226.281000,three,I,sv,u-70-1
sw4329B-ms98-a-0065,226.281000,226.641000,minutes,I,sv,u-70-1
sw4329B-ms98-a-0065,226.641000,226.781000,is,I,sv,u-70-1
