sw3696B-ms98-a-0003,0.344500,0.728875,hi,B,fp,u-1-1
sw3696B-ms98-a-0017,91.244375,91.374375,have,I,sv,u-15-1
sw3696B-ms98-a-0017,91.374375,91.804375,family,B,sv,u-15-2
sw3696B-ms98-a-0017,91.804375,92.004375,lives,I,sv,u-15-2
sw3696B-ms98-a-0017,92.004375,92.164375,too,I,sv,u-15-2
sw3696B-ms98-a-0017,92.164375,92.454375,close,I,sv,u-15-2
sw3696B-ms98-a-0017,92.454375,92.804375,together,I,sv,u-15-2
sw3696B-ms98-a-0017,92.804375,92.984375,they,I,sv,u-15-2
sw3696B-ms98-a-0017,92.984375,93.144375,see,I,sv,u-15-2
sw3696B-ms98-a-0017,93.144375,93.314375,each,I,sv,u-15-2
sw3696B-ms98-a-0017,93.314375,93.484375,other,I,sv,u-15-2
sw3696B-ms98-a-0017,93.484375,93.694375,too,I,sv,u-15-2
sw3696B-ms98-a-0017,93.694375,94.084375,often,I,sv,u-15-2
sw3696B-ms98-a-0017,94.084375,94.364375,they,B,+,u-17-1
sw3696B-ms98-a-0017,94.364375,94.553625,uh,I,+,u-17-1
sw3696B-ms98-a-0017,94.685375,94.764375,they,I,+,u-17-1
sw3696B-ms98-a-0017,94.764375,94.924375,don't,I,+,u-17-1
sw3696B-ms98-a-0017,94.924375,95.088625,take,I,+,u-17-1
sw3696B-ms98-a-0017,95.088625,95.294375,that,I,+,u-17-1
sw3696B-ms98-a-0017,95.294375,95.484375,kind,I,+,u-17-1
sw3696B-ms98-a-0017,95.484375,95.584375,of,I,+,u-17-1
sw3696B-ms98-a-0017,95.584375,95.774375,thing,I,+,u-17-1
sw3696B-ms98-a-0017,95.774375,96.514375,seriously,I,+,u-17-1
sw3696B-ms98-a-0018,97.520125,97.700125,and,B,sv,u-19-1
sw3696B-ms98-a-0018,97.700125,97.900125,if,I,sv,u-19-1
sw3696B-ms98-a-0018,97.900125,98.110125,uh,I,sv,u-19-1
sw3696B-ms98-a-0019,99.247000,99.449125,they,O,,
sw3696B-ms98-a-0019,99.449125,99.569125,they,B,+,u-21-1
sw3696B-ms98-a-0019,99.569125,99.799125,come,I,+,u-21-1
sw3696B-ms98-a-0019,99.799125,99.979125,from,I,+,u-21-1
sw3696B-ms98-a-0019,99.979125,100.239125,far,I,+,u-21-1
sw3696B-ms98-a-0019,100.239125,100.539125,away,I,+,u-21-1
sw3696B-ms98-a-0019,100.539125,100.849125,it's,I,+,u-21-1
sw3696B-ms98-a-0019,100.849125,101.019125,uh,I,+,u-21-1
sw3696B-ms98-a-0020,102.319250,102.579375,it,I,+,u-21-1
sw3696B-ms98-a-0020,102.579375,102.979250,it,I,+,u-21-1
sw3696B-ms98-a-0020,102.979250,103.109250,they,I,+,u-21-1
sw3696B-ms98-a-0020,103.109250,103.399250,take,I,+,u-21-1
sw3696B-ms98-a-0020,103.399250,103.549250,it,I,+,u-21-1
sw3696B-ms98-a-0020,103.549250,103.729250,more,I,+,u-21-1
sw3696B-ms98-a-0020,103.729250,104.406750,seriously,I,+,u-21-1
sw3696B-ms98-a-0021,105.252375,105.573250,yeah,B,b,u-23-1
sw3696B-ms98-a-0021,106.545375,106.690500,my,B,sd,u-25-1
sw3696B-ms98-a-0021,106.690500,107.072375,family's,I,sd,u-25-1
sw3696B-ms98-a-0021,107.072375,107.242375,not,I,sd,u-25-1
sw3696B-ms98-a-0021,107.242375,107.492375,very,I,sd,u-25-1
sw3696B-ms98-a-0021,107.492375,107.862375,big,I,sd,u-25-1
sw3696B-ms98-a-0021,107.862375,108.152375,but,B,sd,u-25-2
sw3696B-ms98-a-0021,108.152375,108.413500,uh,I,sd,u-25-2
sw3696B-ms98-a-0021,108.831500,109.042375,we're,I,sd,u-25-2
sw3696B-ms98-a-0021,109.042375,109.242375,kind,I,sd,u-25-2
sw3696B-ms98-a-0021,109.242375,109.362375,of,I,sd,u-25-2
sw3696B-ms98-a-0022,110.782000,111.049375,well,B,sd,u-27-1
sw3696B-ms98-a-0022,111.049375,111.129375,i,I,sd,u-27-1
sw3696B-ms98-a-0022,111.129375,111.439375,have,I,sd,u-27-1
sw3696B-ms98-a-0022,111.439375,111.722000,a,I,sd,u-27-1
sw3696B-ms98-a-0022,112.113750,112.598875,a,I,sd,u-27-1
sw3696B-ms98-a-0022,112.598875,112.730750,a,I,sd,u-27-1
sw3696B-ms98-a-0022,112.730750,113.059375,brother,I,sd,u-27-1
sw3696B-ms98-a-0022,113.059375,113.259375,lives,I,sd,u-27-1
sw3696B-ms98-a-0022,113.259375,113.409375,in,I,sd,u-27-1
sw3696B-ms98-a-0022,113.409375,114.079375,Indianapolis,I,sd,u-27-1
sw3696B-ms98-a-0022,114.079375,114.149375,a,I,sd,u-27-1
sw3696B-ms98-a-0022,114.149375,114.519375,sister,I,sd,u-27-1
sw3696B-ms98-a-0022,114.519375,114.769375,lives,I,sd,u-27-1
sw3696B-ms98-a-0022,114.769375,114.869375,in,I,sd,u-27-1
sw3696B-ms98-a-0022,114.869375,115.549375,Chicago,I,sd,u-27-1
sw3696B-ms98-a-0022,115.549375,115.679375,and,I,sd,u-27-1
sw3696B-ms98-a-0022,115.679375,115.819375,my,I,sd,u-27-1
sw3696B-ms98-a-0022,115.819375,116.209375,folks,I,sd,u-27-1
sw3696B-ms98-a-0022,116.209375,116.456125,live,I,sd,u-27-1
sw3696B-ms98-a-0022,116.588000,116.819375,back,I,sd,u-27-1
sw3696B-ms98-a-0022,116.819375,116.939375,in,I,sd,u-27-1
sw3696B-ms98-a-0022,116.939375,117.309375,Buffalo,I,sd,u-27-1
sw3696B-ms98-a-0022,117.309375,117.489375,New,I,sd,u-27-1
sw3696B-ms98-a-0022,117.489375,117.920500,York,I,sd,u-27-1
sw3696B-ms98-a-0023,118.898625,119.275500,uh,B,sd,u-29-1
sw3696B-ms98-a-0024,120.230375,120.233750,i-,I,sd,u-29-1
sw3696B-ms98-a-0024,120.233750,120.883500,i,I,sd,u-29-1
sw3696B-ms98-a-0024,120.883500,121.143500,guess,I,sd,u-29-1
sw3696B-ms98-a-0024,121.143500,121.253500,we,I,sd,u-29-1
sw3696B-ms98-a-0024,121.253500,121.463500,have,I,sd,u-29-1
sw3696B-ms98-a-0024,121.463500,121.993500,reunions,I,sd,u-29-1
sw3696B-ms98-a-0024,121.993500,122.273500,about,I,sd,u-29-1
sw3696B-ms98-a-0024,122.433500,122.653500,once,I,sd,u-29-1
sw3696B-ms98-a-0024,122.653500,122.683500,a,I,sd,u-29-1
sw3696B-ms98-a-0024,122.683500,122.933500,year,I,sd,u-29-1
sw3696B-ms98-a-0024,122.933500,123.053500,or,I,sd,u-29-1
sw3696B-ms98-a-0024,123.053500,123.396375,so,I,sd,u-29-1
sw3696B-ms98-a-0025,124.058500,124.118500,we,B,sd,u-31-1
sw3696B-ms98-a-0025,124.118500,124.318500,got,I,sd,u-31-1
sw3696B-ms98-a-0025,124.318500,124.668500,together,I,sd,u-31-1
sw3696B-ms98-a-0025,124.668500,124.868500,over,I,sd,u-31-1
sw3696B-ms98-a-0025,124.868500,125.416750,Christmas,I,sd,u-31-1
sw3696B-ms98-a-0025,126.068500,126.178500,my,B,sd,u-31-2
sw3696B-ms98-a-0025,126.178500,126.478500,wife's,I,sd,u-31-2
sw3696B-ms98-a-0025,126.478500,127.034125,family,I,sd,u-31-2
sw3696B-ms98-a-0025,127.158500,127.428500,they're,I,sd,u-31-2
sw3696B-ms98-a-0025,127.428500,127.578500,they're,I,sd,u-31-2
sw3696B-ms98-a-0025,127.578500,127.738500,all,I,sd,u-31-2
sw3696B-ms98-a-0025,127.738500,127.818500,in,I,sd,u-31-2
sw3696B-ms98-a-0025,127.818500,128.188500,up[state]-,O,,
sw3696B-ms98-a-0025,128.188500,128.468500,most,B,sd,u-31-3
sw3696B-ms98-a-0025,128.468500,128.528500,of,I,sd,u-31-3
sw3696B-ms98-a-0025,128.528500,128.648500,them,I,sd,u-31-3
sw3696B-ms98-a-0025,128.648500,128.748500,are,I,sd,u-31-3
sw3696B-ms98-a-0025,128.748500,128.858500,in,I,sd,u-31-3
sw3696B-ms98-a-0025,128.858500,129.258500,upstate,I,sd,u-31-3
sw3696B-ms98-a-0025,129.258500,129.408500,New,I,sd,u-31-3
sw3696B-ms98-a-0025,129.408500,129.878500,York,I,sd,u-31-3
sw3696B-ms98-a-0025,129.878500,130.038500,they,B,sd,u-31-4
sw3696B-ms98-a-0025,130.038500,130.398500,have,I,sd,u-31-4
sw3696B-ms98-a-0025,130.398500,131.060375,regular,I,sd,u-31-4
sw3696B-ms98-a-0025,131.060375,131.590500,uh,I,sd,u-31-4
sw3696B-ms98-a-0025,132.114125,132.488500,regular,I,sd,u-31-4
sw3696B-ms98-a-0025,132.488500,133.106375,family,I,sd,u-31-4
sw3696B-ms98-a-0025,133.227000,133.778500,reunions,I,sd,u-31-4
sw3696B-ms98-a-0025,133.778500,134.008500,every,I,sd,u-31-4
sw3696B-ms98-a-0025,134.008500,134.448500,summer,I,sd,u-31-4
sw3696B-ms98-a-0026,135.260750,135.412375,and,O,,
sw3696B-ms98-a-0026,135.412375,135.736250,it's,O,,
sw3696B-ms98-a-0026,136.821000,136.990750,yeah,B,aa,u-33-1
sw3696B-ms98-a-0026,136.990750,137.090750,it,B,sd,u-33-2
sw3696B-ms98-a-0026,137.090750,137.540750,is,I,sd,u-33-2
sw3696B-ms98-a-0026,137.540750,137.820750,it's,O,,
sw3696B-ms98-a-0026,137.820750,137.998625,uh,O,,
sw3696B-ms98-a-0028,140.878250,141.479375,yeah,B,aa,u-35-1
sw3696B-ms98-a-0028,141.810750,141.965625,and,B,sd,u-35-2
sw3696B-ms98-a-0028,141.965625,142.295625,it's,I,sd,u-35-2
sw3696B-ms98-a-0028,142.295625,142.575625,it's,I,sd,u-35-2
sw3696B-ms98-a-0028,142.575625,142.775625,just,I,sd,u-35-2
sw3696B-ms98-a-0028,142.775625,143.185625,something,I,sd,u-35-2
sw3696B-ms98-a-0028,143.185625,143.405625,that,I,sd,u-35-2
sw3696B-ms98-a-0028,143.405625,143.754750,they,I,sd,u-35-2
sw3696B-ms98-a-0028,143.886625,144.015625,they,I,sd,u-35-2
sw3696B-ms98-a-0028,144.015625,144.335625,plan,I,sd,u-35-2
sw3696B-ms98-a-0028,144.335625,144.475625,on,I,sd,u-35-2
sw3696B-ms98-a-0028,144.475625,144.735625,doing,I,sd,u-35-2
sw3696B-ms98-a-0028,144.735625,144.945625,every,I,sd,u-35-2
sw3696B-ms98-a-0028,144.945625,145.335625,summer,I,sd,u-35-2
sw3696B-ms98-a-0028,145.335625,145.495625,they,B,sd,u-35-3
sw3696B-ms98-a-0028,145.495625,145.695625,just,I,sd,u-35-3
sw3696B-ms98-a-0028,145.695625,146.122125,have,I,sd,u-35-3
sw3696B-ms98-a-0028,146.374500,146.479875,a,B,+,u-37-1
sw3696B-ms98-a-0028,146.479875,146.795625,weekend,I,+,u-37-1
sw3696B-ms98-a-0028,146.795625,147.215625,picnic,I,+,u-37-1
sw3696B-ms98-a-0028,147.215625,147.422000,and,B,sd,u-37-2
sw3696B-ms98-a-0028,147.422000,147.666875,uh,I,sd,u-37-2
sw3696B-ms98-a-0028,148.375625,148.605625,every,I,sd,u-37-2
sw3696B-ms98-a-0028,148.605625,148.815625,year,I,sd,u-37-2
sw3696B-ms98-a-0028,148.815625,149.125625,everyone,I,sd,u-37-2
sw3696B-ms98-a-0028,149.125625,149.665500,asks,I,sd,u-37-2
sw3696B-ms98-a-0028,149.989375,150.235625,when,B,+,u-39-1
sw3696B-ms98-a-0028,150.235625,150.335625,is,I,+,u-39-1
sw3696B-ms98-a-0028,150.335625,150.465625,it,I,+,u-39-1
sw3696B-ms98-a-0028,150.465625,150.945625,happening,I,+,u-39-1
sw3696B-ms98-a-0028,150.945625,151.251125,and,I,+,u-39-1
sw3696B-ms98-a-0028,151.251125,151.555625,where,I,+,u-39-1
sw3696B-ms98-a-0028,151.555625,151.665625,is,I,+,u-39-1
sw3696B-ms98-a-0028,151.665625,151.775625,it,I,+,u-39-1
sw3696B-ms98-a-0028,151.775625,152.215625,happening,I,+,u-39-1
sw3696B-ms98-a-0028,152.215625,152.305625,and,B,sd,u-41-1
sw3696B-ms98-a-0028,152.305625,152.405625,they,I,sd,u-41-1
sw3696B-ms98-a-0028,152.405625,152.615625,just,I,sd,u-41-1
sw3696B-ms98-a-0028,152.615625,152.815625,plan,I,sd,u-41-1
sw3696B-ms98-a-0028,152.815625,152.925625,on,I,sd,u-41-1
sw3696B-ms98-a-0028,152.925625,153.175625,being,I,sd,u-41-1
sw3696B-ms98-a-0028,153.175625,153.380125,there,O,,
sw3696B-ms98-a-0030,157.974375,158.244375,yeah,B,b,u-43-1
sw3696B-ms98-a-0030,158.244375,158.430375,they,B,sd,u-43-2
sw3696B-ms98-a-0031,159.593000,159.733000,they,I,sd,u-43-2
sw3696B-ms98-a-0031,159.733000,159.873000,had,I,sd,u-43-2
sw3696B-ms98-a-0031,159.873000,159.913000,a,I,sd,u-43-2
sw3696B-ms98-a-0031,159.913000,160.333000,family,I,sd,u-43-2
sw3696B-ms98-a-0031,160.333000,160.763000,reunion,I,sd,u-43-2
sw3696B-ms98-a-0031,160.763000,161.223000,for,I,sd,u-43-2
sw3696B-ms98-a-0031,161.223000,161.450625,uh,I,sd,u-43-2
sw3696B-ms98-a-0031,161.597500,161.833000,well,I,sd,u-43-2
sw3696B-ms98-a-0031,161.833000,161.983000,for,I,sd,u-43-2
sw3696B-ms98-a-0031,161.983000,162.113000,my,I,sd,u-43-2
sw3696B-ms98-a-0031,162.113000,162.813375,mother-in-law,I,sd,u-43-2
sw3696B-ms98-a-0031,162.937625,163.083000,at,I,sd,u-43-2
sw3696B-ms98-a-0031,163.083000,163.203000,her,I,sd,u-43-2
sw3696B-ms98-a-0031,163.203000,163.623000,seventy,I,sd,u-43-2
sw3696B-ms98-a-0031,163.623000,163.893000,fifth,I,sd,u-43-2
sw3696B-ms98-a-0031,163.893000,164.343000,birthday,I,sd,u-43-2
sw3696B-ms98-a-0031,164.343000,164.443000,and,B,sd,u-43-3
sw3696B-ms98-a-0031,164.443000,164.533000,they,I,sd,u-43-3
sw3696B-ms98-a-0031,164.533000,164.903000,managed,I,sd,u-43-3
sw3696B-ms98-a-0031,164.903000,165.043000,to,I,sd,u-43-3
sw3696B-ms98-a-0031,165.043000,165.203000,get,I,sd,u-43-3
sw3696B-ms98-a-0031,165.203000,165.443000,just,I,sd,u-43-3
sw3696B-ms98-a-0031,165.443000,165.663000,about,I,sd,u-43-3
sw3696B-ms98-a-0031,165.663000,166.203000,everybody,I,sd,u-43-3
sw3696B-ms98-a-0032,167.239125,167.737750,everybody,I,sd,u-43-3
sw3696B-ms98-a-0032,167.737750,167.917750,into,I,sd,u-43-3
sw3696B-ms98-a-0032,167.917750,168.506625,town,I,sd,u-43-3
sw3696B-ms98-a-0032,168.777875,169.193500,uh,I,sd,u-43-3
sw3696B-ms98-a-0032,169.193500,169.637750,last,I,sd,u-43-3
sw3696B-ms98-a-0032,169.637750,170.326125,November,I,sd,u-43-3
sw3696B-ms98-a-0032,170.868500,171.497750,including,B,+,u-45-1
sw3696B-ms98-a-0032,171.497750,171.697500,a,I,+,u-45-1
sw3696B-ms98-a-0032,171.851875,171.977750,a,I,+,u-45-1
sw3696B-ms98-a-0032,171.977750,172.287750,number,I,+,u-45-1
sw3696B-ms98-a-0032,172.287750,172.357750,of,I,+,u-45-1
sw3696B-ms98-a-0032,172.357750,172.687750,people,I,+,u-45-1
sw3696B-ms98-a-0032,172.687750,172.867750,from,I,+,u-45-1
sw3696B-ms98-a-0032,172.867750,173.017750,out,I,+,u-45-1
sw3696B-ms98-a-0032,173.017750,173.077750,in,I,+,u-45-1
sw3696B-ms98-a-0032,173.077750,173.757750,California,I,+,u-45-1
sw3696B-ms98-a-0033,175.371500,175.641500,so,B,sd,u-47-1
sw3696B-ms98-a-0033,175.641500,175.771500,is,I,sd,u-47-1
sw3696B-ms98-a-0033,175.771500,175.981500,uh,I,sd,u-47-1
sw3696B-ms98-a-0034,177.015625,177.311750,it,I,sd,u-47-1
sw3696B-ms98-a-0034,177.311750,177.461750,it,I,sd,u-47-1
sw3696B-ms98-a-0034,177.461750,177.601750,was,I,sd,u-47-1
sw3696B-ms98-a-0034,177.601750,177.989625,good,I,sd,u-47-1
sw3696B-ms98-a-0034,178.159125,178.381750,it,I,sd,u-47-1
sw3696B-ms98-a-0034,178.381750,178.599500,uh,I,sd,u-47-1
sw3696B-ms98-a-0034,178.817875,179.031750,it,B,+,u-49-1
sw3696B-ms98-a-0034,179.031750,179.271750,worked,I,+,u-49-1
sw3696B-ms98-a-0034,179.271750,179.421750,out,I,+,u-49-1
sw3696B-ms98-a-0034,179.421750,179.677125,very,I,+,u-49-1
sw3696B-ms98-a-0034,179.677125,179.841000,we[ll]-,O,,
sw3696B-ms98-a-0035,181.031375,181.294125,one,B,sd,u-49-2
sw3696B-ms98-a-0035,181.294125,181.524625,in[teresting]-,I,sd,u-49-2
sw3696B-ms98-a-0035,181.524625,182.184875,interesting,I,sd,u-49-2
sw3696B-ms98-a-0035,182.184875,182.424875,thing,I,sd,u-49-2
sw3696B-ms98-a-0035,182.424875,182.624875,that,I,sd,u-49-2
sw3696B-ms98-a-0035,182.624875,182.754875,they,I,sd,u-49-2
sw3696B-ms98-a-0035,182.754875,183.004875,did,I,sd,u-49-2
sw3696B-ms98-a-0035,183.004875,183.164875,at,I,sd,u-49-2
sw3696B-ms98-a-0035,183.164875,183.244875,the,I,sd,u-49-2
sw3696B-ms98-a-0035,183.244875,183.604875,time,I,sd,u-49-2
sw3696B-ms98-a-0035,183.604875,183.764875,is,I,sd,u-49-2
sw3696B-ms98-a-0035,183.764875,184.144125,they,I,sd,u-49-2
sw3696B-ms98-a-0035,184.497875,184.843625,um,I,sd,u-49-2
sw3696B-ms98-a-0036,185.548250,185.773250,they,I,sd,u-49-2
sw3696B-ms98-a-0036,185.773250,186.883250,videotaped,I,sd,u-49-2
sw3696B-ms98-a-0036,186.883250,187.133250,the,I,sd,u-49-2
sw3696B-ms98-a-0036,187.333250,187.463250,the,I,sd,u-49-2
sw3696B-ms98-a-0036,187.463250,187.723250,whole,I,sd,u-49-2
sw3696B-ms98-a-0036,187.723250,188.469375,shebang,I,sd,u-49-2
sw3696B-ms98-a-0036,188.966500,189.413375,which,B,+,u-51-1
sw3696B-ms98-a-0037,190.516000,190.826000,it,I,+,u-51-1
sw3696B-ms98-a-0037,190.826000,191.046000,made,I,+,u-51-1
sw3696B-ms98-a-0037,191.046000,191.096000,a,I,+,u-51-1
sw3696B-ms98-a-0037,191.096000,191.386000,nice,I,+,u-51-1
sw3696B-ms98-a-0037,191.386000,192.212875,remembrance,I,+,u-51-1
sw3696B-ms98-a-0037,192.212875,192.656000,of,I,+,u-51-1
sw3696B-ms98-a-0037,192.656000,192.836000,of,I,+,u-51-1
sw3696B-ms98-a-0037,192.836000,192.896000,the,I,+,u-51-1
sw3696B-ms98-a-0037,192.896000,193.266000,entire,I,+,u-51-1
sw3696B-ms98-a-0037,193.266000,193.716000,party,I,+,u-51-1
sw3696B-ms98-a-0039,196.127000,196.407750,yeah,B,aa,u-53-1
sw3696B-ms98-a-0039,196.407750,196.577750,they,B,sd^m,u-53-2
sw3696B-ms98-a-0039,196.577750,196.697750,want,I,sd^m,u-53-2
sw3696B-ms98-a-0039,196.697750,196.787750,to,I,sd^m,u-53-2
sw3696B-ms98-a-0039,196.787750,196.997750,come,I,sd^m,u-53-2
sw3696B-ms98-a-0039,196.997750,197.397750,back,I,sd^m,u-53-2
sw3696B-ms98-a-0040,198.415625,198.805000,so,B,sd,u-55-1
sw3696B-ms98-a-0040,199.212875,199.408125,so,I,sd,u-55-1
sw3696B-ms98-a-0040,199.408125,199.745625,that,I,sd,u-55-1
sw3696B-ms98-a-0040,200.182500,200.328125,that,I,sd,u-55-1
sw3696B-ms98-a-0040,200.328125,200.528125,works,I,sd,u-55-1
sw3696B-ms98-a-0040,200.528125,200.798125,pretty,I,sd,u-55-1
sw3696B-ms98-a-0040,200.798125,200.978125,well,I,sd,u-55-1
sw3696B-ms98-a-0040,200.978125,201.148125,that,I,sd,u-55-1
sw3696B-ms98-a-0040,201.148125,201.399625,way,I,sd,u-55-1
sw3696B-ms98-a-0042,236.233250,236.423250,yeah,B,aa,u-57-1
sw3696B-ms98-a-0042,236.423250,236.581500,i-,O,,
sw3696B-ms98-a-0042,236.581500,236.872500,i,B,sd,u-57-2
sw3696B-ms98-a-0042,236.872500,237.032500,can,I,sd,u-57-2
sw3696B-ms98-a-0042,237.032500,237.183250,go,I,sd,u-57-2
sw3696B-ms98-a-0042,237.183250,237.353250,for,I,sd,u-57-2
sw3696B-ms98-a-0042,237.353250,237.637000,that,I,sd,u-57-2
sw3696B-ms98-a-0042,238.186875,238.518750,that,O,,
sw3696B-ms98-a-0042,238.982000,239.134750,what,B,%,u-59-1
sw3696B-ms98-a-0042,239.281750,239.570500,what,B,%,u-59-2
sw3696B-ms98-a-0042,239.570500,239.903500,the,O,,
sw3696B-ms98-a-0042,240.519625,240.823250,i-,O,,
sw3696B-ms98-a-0042,240.823250,240.923250,i,B,sv,u-59-3
sw3696B-ms98-a-0042,240.923250,241.163250,guess,I,sv,u-59-3
sw3696B-ms98-a-0042,241.163250,241.723250,interesting,I,sv,u-59-3
sw3696B-ms98-a-0042,241.723250,241.873250,if,I,sv,u-59-3
sw3696B-ms98-a-0042,241.873250,241.983250,you,I,sv,u-59-3
sw3696B-ms98-a-0042,241.983250,242.253250,had,I,sv,u-59-3
sw3696B-ms98-a-0042,242.253250,242.535750,uh,I,sv,u-59-3
sw3696B-ms98-a-0043,243.403125,243.775500,uh,I,sv,u-59-3
sw3696B-ms98-a-0043,243.978875,244.252375,a,I,sv,u-59-3
sw3696B-ms98-a-0043,244.384250,244.853125,very,I,sv,u-59-3
sw3696B-ms98-a-0043,244.853125,245.433125,extended,I,sv,u-59-3
sw3696B-ms98-a-0043,245.433125,245.873125,family,I,sv,u-59-3
sw3696B-ms98-a-0043,245.873125,246.153125,that,I,sv,u-59-3
sw3696B-ms98-a-0043,246.153125,246.372000,that,I,sv,u-59-3
sw3696B-ms98-a-0043,246.601750,246.873125,kind,I,sv,u-59-3
sw3696B-ms98-a-0043,246.873125,246.983125,of,I,sv,u-59-3
sw3696B-ms98-a-0043,246.983125,247.363125,involved,I,sv,u-59-3
sw3696B-ms98-a-0043,247.363125,247.403125,a,I,sv,u-59-3
sw3696B-ms98-a-0043,247.403125,247.583125,lot,I,sv,u-59-3
sw3696B-ms98-a-0043,247.583125,247.673125,of,I,sv,u-59-3
sw3696B-ms98-a-0043,247.673125,248.023125,people,I,sv,u-59-3
sw3696B-ms98-a-0043,248.023125,248.193125,that,I,sv,u-59-3
sw3696B-ms98-a-0043,248.383125,248.534625,that,O,,
sw3696B-ms98-a-0043,248.760625,249.233125,cousins,B,+,u-61-1
sw3696B-ms98-a-0043,249.233125,249.355750,and,I,+,u-61-1
sw3696B-ms98-a-0043,249.355750,249.603125,things,I,+,u-61-1
sw3696B-ms98-a-0043,249.603125,249.753125,that,I,+,u-61-1
sw3696B-ms98-a-0043,249.753125,250.064750,you,I,+,u-61-1
sw3696B-ms98-a-0043,250.160250,250.258250,you,I,+,u-61-1
sw3696B-ms98-a-0043,250.258250,250.413125,don't,I,+,u-61-1
sw3696B-ms98-a-0043,250.413125,250.643125,really,I,+,u-61-1
sw3696B-ms98-a-0043,250.643125,250.853125,know,I,+,u-61-1
sw3696B-ms98-a-0043,250.853125,251.033125,that,I,+,u-61-1
sw3696B-ms98-a-0043,251.033125,251.213125,you've,I,+,u-61-1
sw3696B-ms98-a-0043,251.213125,251.453125,never,I,+,u-61-1
sw3696B-ms98-a-0043,251.453125,251.756125,met,I,+,u-61-1
sw3696B-ms98-a-0043,251.756125,251.968500,it,I,+,u-61-1
sw3696B-ms98-a-0043,251.968500,252.085250,it,I,+,u-61-1
sw3696B-ms98-a-0043,252.085250,252.388750,be,I,+,u-61-1
sw3696B-ms98-a-0043,252.690000,253.273125,interesting,I,+,u-61-1
sw3696B-ms98-a-0043,253.273125,253.393125,to,I,+,u-61-1
sw3696B-ms98-a-0043,253.393125,253.563125,meet,I,+,u-61-1
sw3696B-ms98-a-0043,253.563125,253.623125,a,I,+,u-61-1
sw3696B-ms98-a-0043,253.623125,253.813125,lot,I,+,u-61-1
sw3696B-ms98-a-0043,253.813125,253.883125,of,I,+,u-61-1
sw3696B-ms98-a-0043,253.883125,254.103125,those,I,+,u-61-1
sw3696B-ms98-a-0043,254.103125,254.518250,people,I,+,u-61-1
sw3696B-ms98-a-0044,255.645250,256.112125,uh,B,sd,u-63-1
sw3696B-ms98-a-0045,257.224125,257.319250,i,I,sd,u-63-1
sw3696B-ms98-a-0045,257.319250,257.415375,don't,I,sd,u-63-1
sw3696B-ms98-a-0045,257.415375,257.495375,know,I,sd,u-63-1
sw3696B-ms98-a-0045,257.495375,257.585375,how,I,sd,u-63-1
sw3696B-ms98-a-0045,257.585375,257.705375,you,I,sd,u-63-1
sw3696B-ms98-a-0045,257.705375,257.845375,would,I,sd,u-63-1
