sw2753B-ms98-a-0003,11.237000,11.910750,um-hum,B,b,u-2-1
sw2753B-ms98-a-0014,81.473500,81.793500,which,I,sv,u-14-2
sw2753B-ms98-a-0014,81.793500,82.124250,way,I,sv,u-14-2
sw2753B-ms98-a-0014,82.659000,83.183500,was,I,sv,u-14-2
sw2753B-ms98-a-0014,83.183500,83.333500,in,I,sv,u-14-2
sw2753B-ms98-a-0014,83.333500,83.423500,the,I,sv,u-14-2
sw2753B-ms98-a-0014,83.423500,83.753500,hands,I,sv,u-14-2
sw2753B-ms98-a-0014,83.753500,83.853500,of,I,sv,u-14-2
sw2753B-ms98-a-0014,83.853500,84.163500,such,I,sv,u-14-2
sw2753B-ms98-a-0014,84.163500,84.213500,a,I,sv,u-14-2
sw2753B-ms98-a-0014,84.213500,84.934875,few,I,sv,u-14-2
sw2753B-ms98-a-0015,86.393625,86.873625,that,B,+,u-16-1
sw2753B-ms98-a-0016,88.873750,89.093750,there's,I,+,u-16-1
sw2753B-ms98-a-0016,89.093750,89.303750,not,I,+,u-16-1
sw2753B-ms98-a-0016,89.303750,89.413750,the,I,+,u-16-1
sw2753B-ms98-a-0016,89.413750,89.703750,middle,I,+,u-16-1
sw2753B-ms98-a-0016,89.703750,90.233750,class,I,+,u-16-1
sw2753B-ms98-a-0016,90.233750,90.403750,that,I,+,u-16-1
sw2753B-ms98-a-0016,90.403750,90.713750,we,I,+,u-16-1
sw2753B-ms98-a-0016,90.713750,90.993750,we,I,+,u-16-1
sw2753B-ms98-a-0016,90.993750,91.927625,perceive,I,+,u-16-1
sw2753B-ms98-a-0018,94.101250,94.349750,are,B,^2,u-18-1
sw2753B-ms98-a-0018,94.349750,94.909750,extremely,I,^2,u-18-1
sw2753B-ms98-a-0018,94.909750,95.330375,poor,I,^2,u-18-1
sw2753B-ms98-a-0018,95.330375,95.709750,that's,B,aa,u-18-2
sw2753B-ms98-a-0018,95.709750,96.298375,correct,I,aa,u-18-2
sw2753B-ms98-a-0020,105.551625,106.028125,um-hum,B,b,u-20-1
sw2753B-ms98-a-0022,119.064500,119.510875,oh,O,,
sw2753B-ms98-a-0022,119.510875,119.630875,and,B,bf,u-22-1
sw2753B-ms98-a-0022,119.630875,119.860875,just,I,bf,u-22-1
sw2753B-ms98-a-0022,119.860875,120.120875,very,I,bf,u-22-1
sw2753B-ms98-a-0022,120.120875,120.410875,happy,I,bf,u-22-1
sw2753B-ms98-a-0022,120.410875,120.520875,to,I,bf,u-22-1
sw2753B-ms98-a-0022,120.520875,120.740875,get,I,bf,u-22-1
sw2753B-ms98-a-0022,120.740875,121.050875,that,I,bf,u-22-1
sw2753B-ms98-a-0023,122.443125,122.573125,i,B,sd,u-24-1
sw2753B-ms98-a-0023,122.573125,122.743125,have,I,sd,u-24-1
sw2753B-ms98-a-0023,122.743125,122.853125,a,I,sd,u-24-1
sw2753B-ms98-a-0023,122.853125,123.243125,brother,I,sd,u-24-1
sw2753B-ms98-a-0023,123.243125,123.713125,who,I,sd,u-24-1
sw2753B-ms98-a-0023,123.713125,124.263625,spent,I,sd,u-24-1
sw2753B-ms98-a-0023,124.263625,124.633125,two,I,sd,u-24-1
sw2753B-ms98-a-0023,124.633125,124.943125,years,I,sd,u-24-1
sw2753B-ms98-a-0023,124.943125,125.073125,in,I,sd,u-24-1
sw2753B-ms98-a-0023,125.073125,125.772750,Bolivia,I,sd,u-24-1
sw2753B-ms98-a-0023,126.243500,126.783125,and,B,sd,u-26-1
sw2753B-ms98-a-0023,126.783125,127.003125,this,I,sd,u-26-1
sw2753B-ms98-a-0023,127.003125,127.113125,is,I,sd,u-26-1
sw2753B-ms98-a-0023,127.113125,127.333125,very,I,sd,u-26-1
sw2753B-ms98-a-0023,127.333125,127.583125,much,I,sd,u-26-1
sw2753B-ms98-a-0023,127.583125,128.104375,his,I,sd,u-26-1
sw2753B-ms98-a-0023,128.383125,128.583125,you,I,sd,u-26-1
sw2753B-ms98-a-0023,128.583125,128.743125,know,I,sd,u-26-1
sw2753B-ms98-a-0023,128.743125,129.403125,reaction,I,sd,u-26-1
sw2753B-ms98-a-0023,129.403125,129.573125,that,I,sd,u-26-1
sw2753B-ms98-a-0023,129.573125,129.843125,the,I,sd,u-26-1
sw2753B-ms98-a-0023,129.843125,130.083125,rich,I,sd,u-26-1
sw2753B-ms98-a-0023,130.083125,130.183125,are,I,sd,u-26-1
sw2753B-ms98-a-0023,130.183125,130.483125,so,I,sd,u-26-1
sw2753B-ms98-a-0023,130.483125,130.883125,rich,I,sd,u-26-1
sw2753B-ms98-a-0023,130.883125,131.073125,and,I,sd,u-26-1
sw2753B-ms98-a-0023,131.073125,131.213125,the,I,sd,u-26-1
sw2753B-ms98-a-0023,131.213125,131.793125,poor,I,sd,u-26-1
sw2753B-ms98-a-0023,131.793125,132.023125,are,I,sd,u-26-1
sw2753B-ms98-a-0023,132.023125,132.533125,so,I,sd,u-26-1
sw2753B-ms98-a-0023,132.533125,133.012750,poor,I,sd,u-26-1
sw2753B-ms98-a-0025,141.253250,141.743750,um-hum,B,b,u-28-1
sw2753B-ms98-a-0025,141.988625,142.391125,um-hum,B,b^r,u-28-2
sw2753B-ms98-a-0027,195.237125,195.852500,[laughter-oh],O,,
sw2753B-ms98-a-0027,195.852500,196.714375,[laughter-gosh],O,,
sw2753B-ms98-a-0029,223.912250,224.368125,yep,B,b,u-32-1
sw2753B-ms98-a-0029,224.368125,226.728875,[laughter],O,,
sw2753B-ms98-a-0029,226.728875,228.177250,intentions,B,o,u-34-1
sw2753B-ms98-a-0029,228.177250,228.865375,intentions,I,o,u-34-1
sw2753B-ms98-a-0029,228.865375,231.005875,[laughter],O,,
sw2753B-ms98-a-0031,233.254875,233.364875,i,B,aa,u-36-1
sw2753B-ms98-a-0031,233.364875,233.724875,know,I,aa,u-36-1
sw2753B-ms98-a-0031,233.724875,234.114875,um,B,sd,u-36-2
sw2753B-ms98-a-0031,234.114875,234.214875,i,I,sd,u-36-2
sw2753B-ms98-a-0031,234.214875,234.404875,have,I,sd,u-36-2
sw2753B-ms98-a-0031,234.404875,234.464875,a,I,sd,u-36-2
sw2753B-ms98-a-0031,234.464875,235.404875,sister-in-law,I,sd,u-36-2
sw2753B-ms98-a-0031,235.404875,235.692000,who,I,sd,u-36-2
sw2753B-ms98-a-0031,236.624875,236.804875,is,I,sd,u-36-2
sw2753B-ms98-a-0031,236.804875,236.984875,from,I,sd,u-36-2
sw2753B-ms98-a-0031,236.984875,237.892000,Nicaragua,I,sd,u-36-2
sw2753B-ms98-a-0031,238.484875,239.008750,and,B,sd,u-36-3
sw2753B-ms98-a-0031,239.268625,239.464875,her,I,sd,u-36-3
sw2753B-ms98-a-0031,239.464875,240.347500,family,I,sd,u-36-3
sw2753B-ms98-a-0031,240.626250,240.824875,her,B,sd,u-36-4
sw2753B-ms98-a-0031,240.824875,241.304875,father,I,sd,u-36-4
sw2753B-ms98-a-0031,241.304875,241.614875,was,I,sd,u-36-4
sw2753B-ms98-a-0031,241.614875,241.952125,a,I,sd,u-36-4
sw2753B-ms98-a-0031,242.321250,243.024875,fairly,I,sd,u-36-4
sw2753B-ms98-a-0031,243.024875,243.224875,uh,I,sd,u-36-4
sw2753B-ms98-a-0031,243.224875,243.474875,high,I,sd,u-36-4
sw2753B-ms98-a-0031,243.474875,243.874875,ranking,I,sd,u-36-4
sw2753B-ms98-a-0031,243.874875,244.555500,official,I,sd,u-36-4
sw2753B-ms98-a-0031,245.214625,245.794875,under,I,sd,u-36-4
sw2753B-ms98-a-0031,245.794875,246.635125,Somoza,I,sd,u-36-4
sw2753B-ms98-a-0032,247.941375,248.501375,and,B,sd,u-36-5
sw2753B-ms98-a-0032,248.501375,248.681375,when,I,sd,u-36-5
sw2753B-ms98-a-0032,248.681375,248.941375,that,I,sd,u-36-5
sw2753B-ms98-a-0032,248.941375,249.121375,went,I,sd,u-36-5
sw2753B-ms98-a-0032,249.121375,249.351375,down,I,sd,u-36-5
sw2753B-ms98-a-0032,249.351375,249.421375,the,I,sd,u-36-5
sw2753B-ms98-a-0032,249.421375,249.921375,tubes,I,sd,u-36-5
sw2753B-ms98-a-0032,249.921375,250.101375,they,I,sd,u-36-5
sw2753B-ms98-a-0032,250.101375,250.291375,had,I,sd,u-36-5
sw2753B-ms98-a-0032,250.291375,250.401375,to,I,sd,u-36-5
sw2753B-ms98-a-0032,250.401375,250.571375,get,I,sd,u-36-5
sw2753B-ms98-a-0032,250.571375,250.975000,out,I,sd,u-36-5
sw2753B-ms98-a-0032,251.408125,251.924375,and,B,sd,u-38-1
sw2753B-ms98-a-0032,251.924375,252.561375,seventeen,I,sd,u-38-1
sw2753B-ms98-a-0032,252.561375,253.167500,children,I,sd,u-38-1
sw2753B-ms98-a-0032,253.551750,254.291375,filtered,B,+,u-40-1
sw2753B-ms98-a-0032,254.291375,254.806625,through,I,+,u-40-1
sw2753B-ms98-a-0032,255.047625,255.826000,into,I,+,u-40-1
sw2753B-ms98-a-0033,256.303250,256.803625,into,I,+,u-40-1
sw2753B-ms98-a-0033,256.803625,257.550750,America,I,+,u-40-1
sw2753B-ms98-a-0033,258.343625,258.949375,through,I,+,u-40-1
sw2753B-ms98-a-0033,258.949375,259.873625,Guatemala,I,+,u-40-1
sw2753B-ms98-a-0033,259.873625,260.153625,through,I,+,u-40-1
sw2753B-ms98-a-0033,260.153625,260.873625,Mexico,I,+,u-40-1
sw2753B-ms98-a-0033,260.873625,261.273625,through,I,+,u-40-1
sw2753B-ms98-a-0033,261.273625,262.104375,Honduras,I,+,u-40-1
sw2753B-ms98-a-0034,262.965250,263.144250,you,B,sd,u-40-2
sw2753B-ms98-a-0034,263.144250,263.534250,know,I,sd,u-40-2
sw2753B-ms98-a-0034,263.534250,263.794250,two,I,sd,u-40-2
sw2753B-ms98-a-0034,263.794250,264.434250,here,I,sd,u-40-2
sw2753B-ms98-a-0034,264.434250,264.694250,three,I,sd,u-40-2
sw2753B-ms98-a-0034,264.694250,265.124250,there,I,sd,u-40-2
sw2753B-ms98-a-0034,265.124250,265.344250,one,I,sd,u-40-2
sw2753B-ms98-a-0034,265.344250,265.864250,here,I,sd,u-40-2
sw2753B-ms98-a-0034,265.864250,265.974250,you,I,sd,u-40-2
sw2753B-ms98-a-0034,265.974250,266.114250,know,I,sd,u-40-2
sw2753B-ms98-a-0034,266.114250,266.324250,this,I,sd,u-40-2
sw2753B-ms98-a-0034,266.324250,266.574250,kind,I,sd,u-40-2
sw2753B-ms98-a-0034,266.574250,266.644250,of,I,sd,u-40-2
sw2753B-ms98-a-0034,266.644250,266.964250,thing,I,sd,u-40-2
sw2753B-ms98-a-0034,266.964250,267.331125,until,I,sd,u-40-2
sw2753B-ms98-a-0034,267.854250,268.074250,and,B,sd,u-42-1
sw2753B-ms98-a-0034,268.074250,268.824250,now,I,sd,u-42-1
sw2753B-ms98-a-0034,268.824250,269.134250,um,I,sd,u-42-1
sw2753B-ms98-a-0034,269.574250,269.874250,couple,I,sd,u-42-1
sw2753B-ms98-a-0034,269.874250,269.984250,of,I,sd,u-42-1
sw2753B-ms98-a-0034,269.984250,270.094250,the,I,sd,u-42-1
sw2753B-ms98-a-0034,270.094250,270.384250,older,I,sd,u-42-1
sw2753B-ms98-a-0034,270.384250,270.663000,ones,I,sd,u-42-1
sw2753B-ms98-a-0034,270.900250,271.584250,stayed,I,sd,u-42-1
sw2753B-ms98-a-0035,272.631750,272.990250,or,I,sd,u-42-1
sw2753B-ms98-a-0035,273.374500,273.701750,went,I,sd,u-42-1
sw2753B-ms98-a-0035,273.701750,274.335875,back,I,sd,u-42-1
sw2753B-ms98-a-0035,274.656000,274.971750,but,B,sd,u-42-2
sw2753B-ms98-a-0035,274.971750,275.051750,the,I,sd,u-42-2
sw2753B-ms98-a-0035,275.051750,275.361750,rest,I,sd,u-42-2
sw2753B-ms98-a-0035,275.361750,275.491750,of,I,sd,u-42-2
sw2753B-ms98-a-0035,275.491750,275.631750,them,I,sd,u-42-2
sw2753B-ms98-a-0035,275.631750,275.911750,now,I,sd,u-42-2
sw2753B-ms98-a-0035,275.911750,276.091750,have,I,sd,u-42-2
sw2753B-ms98-a-0035,276.091750,276.211750,their,I,sd,u-42-2
sw2753B-ms98-a-0035,276.211750,276.601750,American,I,sd,u-42-2
sw2753B-ms98-a-0035,276.601750,277.451750,citizenship,I,sd,u-42-2
sw2753B-ms98-a-0035,277.451750,277.601750,and,I,sd,u-42-2
sw2753B-ms98-a-0035,277.601750,277.804875,are,I,sd,u-42-2
sw2753B-ms98-a-0035,277.804875,278.031750,are,I,sd,u-42-2
sw2753B-ms98-a-0035,278.031750,278.381750,leading,I,sd,u-42-2
sw2753B-ms98-a-0035,278.381750,278.991750,productive,I,sd,u-42-2
sw2753B-ms98-a-0035,278.991750,279.551750,lives,I,sd,u-42-2
sw2753B-ms98-a-0035,279.551750,279.821750,but,B,%,u-44-1
sw2753B-ms98-a-0036,281.525750,281.665750,you,I,%,u-44-1
sw2753B-ms98-a-0036,281.665750,281.873625,kn[ow]-,O,,
sw2753B-ms98-a-0038,288.790500,289.402750,yes,B,aa,u-46-1
sw2753B-ms98-a-0040,299.177750,299.736125,yes,B,aa^r,u-48-1
sw2753B-ms98-a-0040,300.135375,300.327750,oh,B,sd,u-50-1
sw2753B-ms98-a-0040,300.327750,300.437750,the,I,sd,u-50-1
sw2753B-ms98-a-0040,300.437750,300.947750,stories,I,sd,u-50-1
sw2753B-ms98-a-0040,300.947750,301.187750,she,I,sd,u-50-1
sw2753B-ms98-a-0040,301.187750,301.757750,tells,I,sd,u-50-1
sw2753B-ms98-a-0040,301.757750,301.877750,you,I,sd,u-50-1
sw2753B-ms98-a-0040,301.877750,302.067750,know,I,sd,u-50-1
sw2753B-ms98-a-0040,302.067750,302.247750,are,I,sd,u-50-1
sw2753B-ms98-a-0040,302.247750,302.855625,just,I,sd,u-50-1
sw2753B-ms98-a-0041,303.629625,304.378500,unnerving,I,sd,u-50-1
sw2753B-ms98-a-0041,304.589375,304.864500,just,B,+,u-52-1
sw2753B-ms98-a-0041,304.864500,305.394750,unnerving,I,+,u-52-1
sw2753B-ms98-a-0043,320.927875,321.620500,um-hum,B,b,u-54-1
sw2753B-ms98-a-0043,321.620500,322.174625,um-hum,B,b^r,u-54-2
sw2753B-ms98-a-0045,325.530250,325.729625,and,B,^2,u-56-1
sw2753B-ms98-a-0045,325.729625,325.789625,the,I,^2,u-56-1
sw2753B-ms98-a-0045,325.789625,326.542375,uranium,I,^2,u-56-1
sw2753B-ms98-a-0047,332.522500,332.612500,and,O,,
sw2753B-ms98-a-0047,332.612500,332.692500,the,B,bf,u-58-1
sw2753B-ms98-a-0047,332.692500,333.610875,technology,I,bf,u-58-1
sw2753B-ms98-a-0049,335.913250,336.250875,well,B,b,u-60-1
sw2753B-ms98-a-0049,336.250875,336.484000,and,B,sv,u-60-2
sw2753B-ms98-a-0049,336.484000,336.750875,you,I,sv,u-60-2
sw2753B-ms98-a-0049,336.750875,336.910875,know,I,sv,u-60-2
sw2753B-ms98-a-0049,336.910875,337.100875,they're,I,sv,u-60-2
sw2753B-ms98-a-0049,337.100875,337.390875,very,I,sv,u-60-2
sw2753B-ms98-a-0049,337.390875,337.730875,willing,I,sv,u-60-2
sw2753B-ms98-a-0049,337.730875,337.890875,to,I,sv,u-60-2
sw2753B-ms98-a-0049,337.890875,338.020875,be,I,sv,u-60-2
sw2753B-ms98-a-0049,338.020875,338.680875,taught,I,sv,u-60-2
sw2753B-ms98-a-0049,338.680875,338.830875,in,I,sv,u-60-2
sw2753B-ms98-a-0049,338.830875,339.060875,many,I,sv,u-60-2
sw2753B-ms98-a-0049,339.060875,339.570875,cases,I,sv,u-60-2
sw2753B-ms98-a-0049,339.570875,339.780875,now,I,sv,u-60-2
sw2753B-ms98-a-0049,339.780875,340.422625,too,I,sv,u-60-2
sw2753B-ms98-a-0049,341.191000,341.580875,but,B,sv,u-60-3
sw2753B-ms98-a-0049,341.930875,342.060875,you,I,sv,u-60-3
sw2753B-ms98-a-0049,342.060875,342.200875,know,I,sv,u-60-3
sw2753B-ms98-a-0049,342.200875,342.480875,there's,I,sv,u-60-3
sw2753B-ms98-a-0049,342.480875,342.710875,just,I,sv,u-60-3
sw2753B-ms98-a-0049,342.710875,343.050875,always,I,sv,u-60-3
sw2753B-ms98-a-0049,343.050875,343.200875,this,I,sv,u-60-3
sw2753B-ms98-a-0049,343.200875,343.480875,kind,I,sv,u-60-3
sw2753B-ms98-a-0049,343.480875,343.580875,of,I,sv,u-60-3
sw2753B-ms98-a-0049,343.580875,344.310875,resentment,I,sv,u-60-3
sw2753B-ms98-a-0049,344.310875,345.050875,underlying,I,sv,u-60-3
sw2753B-ms98-a-0049,345.050875,345.130875,i,B,sv,u-60-4
sw2753B-ms98-a-0049,345.130875,345.470875,think,I,sv,u-60-4
sw2753B-ms98-a-0049,345.470875,345.610875,that,I,sv,u-60-4
sw2753B-ms98-a-0049,345.610875,345.840875,when,I,sv,u-60-4
sw2753B-ms98-a-0049,345.840875,346.141375,they,I,sv,u-60-4
sw2753B-ms98-a-0050,347.065250,348.364125,receive,I,sv,u-60-4
sw2753B-ms98-a-0051,349.537125,350.067125,help,I,sv,u-60-4
sw2753B-ms98-a-0051,350.067125,350.317125,from,I,sv,u-60-4
sw2753B-ms98-a-0051,350.317125,350.907125,us,I,sv,u-60-4
sw2753B-ms98-a-0052,351.905250,352.055250,they,I,sv,u-60-4
sw2753B-ms98-a-0052,352.055250,352.395250,want,I,sv,u-60-4
sw2753B-ms98-a-0052,352.395250,352.510750,it,I,sv,u-60-4
sw2753B-ms98-a-0052,352.510750,352.815250,but,B,sv,u-60-5
sw2753B-ms98-a-0052,353.415250,353.545250,they,I,sv,u-60-5
sw2753B-ms98-a-0052,353.545250,353.815250,don't,I,sv,u-60-5
sw2753B-ms98-a-0052,353.815250,354.035250,want,I,sv,u-60-5
sw2753B-ms98-a-0052,354.035250,354.135250,it,I,sv,u-60-5
sw2753B-ms98-a-0052,354.135250,354.205250,i,I,sv,u-60-5
sw2753B-ms98-a-0052,354.205250,354.435250,mean,I,sv,u-60-5
sw2753B-ms98-a-0052,354.435250,355.054125,[laughter-that's],O,,
sw2753B-ms98-a-0052,355.054125,355.435250,[laughter-kind],O,,
sw2753B-ms98-a-0052,355.435250,355.545250,[laughter-of],O,,
sw2753B-ms98-a-0052,355.545250,355.722000,[laughter-a],O,,
sw2753B-ms98-a-0053,356.718750,357.018750,catch,B,+,u-64-1
sw2753B-ms98-a-0053,357.018750,357.328750,twenty,I,+,u-64-1
sw2753B-ms98-a-0053,357.328750,358.022000,two,I,+,u-64-1
sw2753B-ms98-a-0055,370.411500,370.719500,yeah,B,b,u-66-1
sw2753B-ms98-a-0055,371.146375,371.580250,yeah,B,b^r,u-66-2
sw2753B-ms98-a-0057,389.381375,389.621375,well,B,b,u-68-1
sw2753B-ms98-a-0057,389.621375,389.731375,and,B,sv,u-68-2
sw2753B-ms98-a-0057,389.731375,389.861375,i,I,sv,u-68-2
sw2753B-ms98-a-0057,389.861375,390.161375,think,I,sv,u-68-2
sw2753B-ms98-a-0057,390.161375,390.361375,that,I,sv,u-68-2
sw2753B-ms98-a-0057,390.761375,390.921375,you,I,sv,u-68-2
sw2753B-ms98-a-0057,390.921375,391.286875,know,I,sv,u-68-2
sw2753B-ms98-a-0057,391.286875,391.501375,uh,I,sv,u-68-2
sw2753B-ms98-a-0057,391.501375,391.771375,it,I,sv,u-68-2
sw2753B-ms98-a-0057,391.771375,392.381375,somewhat,B,h,u-68-3
sw2753B-ms98-a-0057,392.381375,392.441375,a,I,h,u-68-3
sw2753B-ms98-a-0057,392.441375,393.251375,sarcastic,I,h,u-68-3
sw2753B-ms98-a-0057,393.251375,393.631375,view,I,h,u-68-3
sw2753B-ms98-a-0057,393.631375,394.061375,but,B,sd,u-68-4
sw2753B-ms98-a-0057,394.061375,394.261375,i'm,I,sd,u-68-4
sw2753B-ms98-a-0057,394.261375,394.671375,sure,I,sd,u-68-4
sw2753B-ms98-a-0057,394.671375,394.831375,that,I,sd,u-68-4
sw2753B-ms98-a-0057,394.831375,394.991375,some,I,sd,u-68-4
sw2753B-ms98-a-0057,394.991375,395.071375,of,I,sd,u-68-4
sw2753B-ms98-a-0057,395.071375,395.401375,those,I,sd,u-68-4
sw2753B-ms98-a-0057,395.401375,395.741375,drugs,I,sd,u-68-4
sw2753B-ms98-a-0057,395.741375,396.316000,czars,I,sd,u-68-4
sw2753B-ms98-a-0058,397.292875,397.442875,you,I,sd,u-68-4
sw2753B-ms98-a-0058,397.442875,397.542875,know,I,sd,u-68-4
sw2753B-ms98-a-0058,397.542875,397.970000,they,B,sv,u-68-5
sw2753B-ms98-a-0058,397.970000,398.272875,they,I,sv,u-68-5
sw2753B-ms98-a-0058,398.272875,398.572875,know,I,sv,u-68-5
sw2753B-ms98-a-0058,398.572875,398.732875,that,I,sv,u-68-5
sw2753B-ms98-a-0058,398.732875,398.882875,by,I,sv,u-68-5
sw2753B-ms98-a-0058,398.882875,399.601625,pumping,I,sv,u-68-5
sw2753B-ms98-a-0058,399.872875,400.162875,that,I,sv,u-68-5
sw2753B-ms98-a-0058,400.162875,400.712875,poison,I,sv,u-68-5
sw2753B-ms98-a-0058,400.712875,400.972875,into,I,sv,u-68-5
sw2753B-ms98-a-0058,400.972875,401.172875,our,I,sv,u-68-5
sw2753B-ms98-a-0058,401.172875,401.802875,system,I,sv,u-68-5
sw2753B-ms98-a-0059,403.083000,403.340500,that,B,+,u-70-1
sw2753B-ms98-a-0059,403.596625,403.853000,that's,I,+,u-70-1
sw2753B-ms98-a-0059,403.853000,403.913000,the,I,+,u-70-1
sw2753B-ms98-a-0059,403.913000,404.083000,way,I,+,u-70-1
sw2753B-ms98-a-0059,404.083000,404.213000,to,I,+,u-70-1
sw2753B-ms98-a-0059,404.213000,404.533000,bring,I,+,u-70-1
sw2753B-ms98-a-0059,404.533000,404.803000,us,I,+,u-70-1
sw2753B-ms98-a-0059,404.803000,405.023000,to,I,+,u-70-1
sw2753B-ms98-a-0059,405.023000,405.193000,our,I,+,u-70-1
sw2753B-ms98-a-0059,405.193000,405.593000,knees,I,+,u-70-1
sw2753B-ms98-a-0059,405.593000,405.823000,more,I,+,u-70-1
sw2753B-ms98-a-0059,405.823000,405.953000,on,I,+,u-70-1
sw2753B-ms98-a-0059,405.953000,406.153000,their,I,+,u-70-1
sw2753B-ms98-a-0059,406.153000,406.750000,[laughter-level],O,,
sw2753B-ms98-a-0059,407.070125,407.183000,you,B,sv,u-72-1
sw2753B-ms98-a-0059,407.183000,407.323000,know,I,sv,u-72-1
sw2753B-ms98-a-0059,407.323000,407.643000,that's,I,sv,u-72-1
sw2753B-ms98-a-0059,407.643000,408.023000,really,I,sv,u-72-1
sw2753B-ms98-a-0059,408.023000,408.153000,uh,I,sv,u-72-1
sw2753B-ms98-a-0059,408.153000,408.763000,kind,I,sv,u-72-1
sw2753B-ms98-a-0059,408.763000,408.823000,of,I,sv,u-72-1
sw2753B-ms98-a-0059,408.823000,408.893000,a,I,sv,u-72-1
sw2753B-ms98-a-0059,408.893000,409.183000,far,I,sv,u-72-1
sw2753B-ms98-a-0059,409.183000,409.573000,fetched,I,sv,u-72-1
sw2753B-ms98-a-0059,409.573000,410.133000,idea,I,sv,u-72-1
sw2753B-ms98-a-0059,410.133000,410.243000,i,B,aa,u-72-2
sw2753B-ms98-a-0059,410.243000,410.513000,know,I,aa,u-72-2
sw2753B-ms98-a-0059,410.513000,410.603000,and,B,sv,u-72-3
sw2753B-ms98-a-0059,410.603000,410.663000,i,I,sv,u-72-3
sw2753B-ms98-a-0059,410.663000,410.863000,don't,I,sv,u-72-3
sw2753B-ms98-a-0059,410.863000,411.083000,think,I,sv,u-72-3
sw2753B-ms98-a-0059,411.083000,411.413000,people,I,sv,u-72-3
sw2753B-ms98-a-0059,411.413000,411.873000,probably,I,sv,u-72-3
sw2753B-ms98-a-0059,411.873000,412.253000,say,I,sv,u-72-3
sw2753B-ms98-a-0059,412.253000,412.323000,or,I,sv,u-72-3
sw2753B-ms98-a-0059,412.323000,412.603000,think,I,sv,u-72-3
sw2753B-ms98-a-0059,412.603000,412.783000,those,I,sv,u-72-3
sw2753B-ms98-a-0059,412.783000,413.043000,things,I,sv,u-72-3
sw2753B-ms98-a-0059,413.043000,413.913000,consciously,I,sv,u-72-3
sw2753B-ms98-a-0059,413.913000,414.143000,but,B,sv,u-74-1
sw2753B-ms98-a-0060,414.959500,415.219500,it's,I,sv,u-74-1
sw2753B-ms98-a-0060,415.219500,415.429500,like,I,sv,u-74-1
sw2753B-ms98-a-0060,415.429500,415.529500,in,I,sv,u-74-1
sw2753B-ms98-a-0060,415.529500,415.729500,any,I,sv,u-74-1
sw2753B-ms98-a-0060,415.729500,416.289500,sibling,I,sv,u-74-1
sw2753B-ms98-a-0060,416.289500,417.233250,[laughter-rivalry],O,,
sw2753B-ms98-a-0060,417.233250,417.479500,[laughter-we're],O,,
sw2753B-ms98-a-0060,417.479500,417.809500,[laughter-hearing],O,,
sw2753B-ms98-a-0060,417.809500,417.899500,[laughter-the],O,,
sw2753B-ms98-a-0060,417.899500,418.374750,[laughter-same],O,,
sw2753B-ms98-a-0062,460.633250,460.823250,in,B,^2,u-78-1
sw2753B-ms98-a-0062,460.823250,460.923250,the,I,^2,u-78-1
sw2753B-ms98-a-0062,460.923250,461.183250,long,I,^2,u-78-1
sw2753B-ms98-a-0062,461.183250,461.433250,run,I,^2,u-78-1
sw2753B-ms98-a-0063,462.507500,462.627500,and,B,sv,u-80-1
sw2753B-ms98-a-0063,462.627500,462.707500,in,I,sv,u-80-1
