sw4646B-ms98-a-0002,5.789625,6.279625,no,B,nn,u-2-1
sw4646B-ms98-a-0010,73.884250,74.014250,they,I,sd,u-12-2
sw4646B-ms98-a-0010,74.014250,74.314250,wanted,I,sd,u-12-2
sw4646B-ms98-a-0010,74.314250,74.374250,to,I,sd,u-12-2
sw4646B-ms98-a-0010,74.374250,74.670375,be,I,sd,u-12-2
sw4646B-ms98-a-0010,75.028125,75.604250,independent,I,sd,u-12-2
sw4646B-ms98-a-0010,75.604250,75.804250,as,I,sd,u-12-2
sw4646B-ms98-a-0010,75.804250,76.177375,well,I,sd,u-12-2
sw4646B-ms98-a-0011,76.942750,77.145125,have,B,+,u-14-1
sw4646B-ms98-a-0011,77.145125,77.255125,their,I,+,u-14-1
sw4646B-ms98-a-0011,77.255125,77.425125,own,I,+,u-14-1
sw4646B-ms98-a-0011,77.425125,77.847625,room,I,+,u-14-1
sw4646B-ms98-a-0013,101.357750,101.795250,um-hum,B,b,u-16-1
sw4646B-ms98-a-0015,142.283250,142.473125,well,B,sv,u-18-1
sw4646B-ms98-a-0015,142.473125,142.513125,a,I,sv,u-18-1
sw4646B-ms98-a-0015,142.513125,142.673125,lot,I,sv,u-18-1
sw4646B-ms98-a-0015,142.673125,142.753125,of,I,sv,u-18-1
sw4646B-ms98-a-0015,142.753125,142.933125,that's,I,sv,u-18-1
sw4646B-ms98-a-0015,142.933125,143.323125,probably,I,sv,u-18-1
sw4646B-ms98-a-0015,143.323125,143.453125,to,I,sv,u-18-1
sw4646B-ms98-a-0015,143.453125,143.633125,do,I,sv,u-18-1
sw4646B-ms98-a-0015,143.633125,143.743125,with,I,sv,u-18-1
sw4646B-ms98-a-0015,143.743125,143.833125,the,I,sv,u-18-1
sw4646B-ms98-a-0015,143.833125,144.113125,fact,I,sv,u-18-1
sw4646B-ms98-a-0015,144.113125,144.213125,that,I,sv,u-18-1
sw4646B-ms98-a-0015,144.213125,144.513125,people,I,sv,u-18-1
sw4646B-ms98-a-0015,144.513125,144.713125,go,I,sv,u-18-1
sw4646B-ms98-a-0015,144.713125,144.943125,to,I,sv,u-18-1
sw4646B-ms98-a-0015,144.943125,145.023125,it,I,sv,u-18-1
sw4646B-ms98-a-0015,145.023125,145.383125,because,I,sv,u-18-1
sw4646B-ms98-a-0015,145.383125,145.483125,they,I,sv,u-18-1
sw4646B-ms98-a-0015,145.483125,145.853125,need,I,sv,u-18-1
sw4646B-ms98-a-0015,145.853125,146.285875,help,I,sv,u-18-1
sw4646B-ms98-a-0015,146.809375,146.933125,they,B,sd,u-20-1
sw4646B-ms98-a-0015,146.933125,147.173125,need,I,sd,u-20-1
sw4646B-ms98-a-0015,147.173125,147.413125,health,I,sd,u-20-1
sw4646B-ms98-a-0015,147.413125,147.643125,care,I,sd,u-20-1
sw4646B-ms98-a-0015,147.643125,147.733125,so,B,sd,u-20-2
sw4646B-ms98-a-0015,147.733125,147.893125,they're,I,sd,u-20-2
sw4646B-ms98-a-0015,147.893125,148.558875,already,I,sd,u-20-2
sw4646B-ms98-a-0015,148.558875,148.915750,ill,I,sd,u-20-2
sw4646B-ms98-a-0015,149.235875,149.533125,before,I,sd,u-20-2
sw4646B-ms98-a-0015,149.533125,149.643125,they,I,sd,u-20-2
sw4646B-ms98-a-0015,149.643125,150.073125,go,I,sd,u-20-2
sw4646B-ms98-a-0017,152.088125,152.306000,that's,B,sv,u-22-1
sw4646B-ms98-a-0017,152.306000,152.586000,probably,I,sv,u-22-1
sw4646B-ms98-a-0017,152.586000,152.646000,a,I,sv,u-22-1
sw4646B-ms98-a-0017,152.646000,152.956000,large,I,sv,u-22-1
sw4646B-ms98-a-0017,152.956000,153.446000,factor,I,sv,u-22-1
sw4646B-ms98-a-0019,162.776125,163.164000,um-hum,B,b,u-24-1
sw4646B-ms98-a-0021,165.907750,166.437750,right,B,aa,u-26-1
sw4646B-ms98-a-0021,166.797750,167.167250,right,B,aa^r,u-26-2
sw4646B-ms98-a-0022,168.546000,168.718875,that's,B,sd,u-26-3
sw4646B-ms98-a-0022,168.718875,168.908875,my,I,sd,u-26-3
sw4646B-ms98-a-0022,168.908875,169.628875,grandparents,I,sd,u-26-3
sw4646B-ms98-a-0022,169.628875,169.768875,it,B,sd,u-26-4
sw4646B-ms98-a-0022,169.768875,169.908875,was,I,sd,u-26-4
sw4646B-ms98-a-0022,169.908875,170.208875,just,I,sd,u-26-4
sw4646B-ms98-a-0022,170.208875,170.808875,so,I,sd,u-26-4
sw4646B-ms98-a-0022,170.808875,171.024625,that,I,sd,u-26-4
sw4646B-ms98-a-0023,171.921750,172.047625,the,I,sd,u-26-4
sw4646B-ms98-a-0023,172.047625,172.257625,rest,I,sd,u-26-4
sw4646B-ms98-a-0023,172.257625,172.317625,of,I,sd,u-26-4
sw4646B-ms98-a-0023,172.317625,172.417625,the,I,sd,u-26-4
sw4646B-ms98-a-0023,172.417625,173.027625,relatives,I,sd,u-26-4
sw4646B-ms98-a-0023,173.027625,173.307625,would,I,sd,u-26-4
sw4646B-ms98-a-0023,173.307625,173.497625,have,I,sd,u-26-4
sw4646B-ms98-a-0023,173.497625,173.777625,peace,I,sd,u-26-4
sw4646B-ms98-a-0023,173.777625,173.877625,of,I,sd,u-26-4
sw4646B-ms98-a-0023,173.877625,174.247625,mind,I,sd,u-26-4
sw4646B-ms98-a-0023,174.247625,174.507625,knowing,I,sd,u-26-4
sw4646B-ms98-a-0023,174.507625,174.677625,that,I,sd,u-26-4
sw4646B-ms98-a-0023,174.677625,174.826875,if,I,sd,u-26-4
sw4646B-ms98-a-0023,174.826875,175.037625,anything,I,sd,u-26-4
sw4646B-ms98-a-0023,175.037625,175.417625,happened,I,sd,u-26-4
sw4646B-ms98-a-0023,175.417625,175.527625,there,I,sd,u-26-4
sw4646B-ms98-a-0023,175.527625,175.637625,was,I,sd,u-26-4
sw4646B-ms98-a-0023,175.637625,176.037625,somebody,I,sd,u-26-4
sw4646B-ms98-a-0023,176.037625,176.287625,there,I,sd,u-26-4
sw4646B-ms98-a-0023,176.287625,176.577625,for,I,sd,u-26-4
sw4646B-ms98-a-0023,176.577625,176.861000,them,I,sd,u-26-4
sw4646B-ms98-a-0024,178.178875,178.308875,so,B,sd,u-28-1
sw4646B-ms98-a-0024,178.308875,178.458875,that,I,sd,u-28-1
sw4646B-ms98-a-0024,178.458875,178.739375,was,I,sd,u-28-1
sw4646B-ms98-a-0024,178.852375,179.078875,their,I,sd,u-28-1
sw4646B-ms98-a-0024,179.078875,179.644375,thinking,I,sd,u-28-1
sw4646B-ms98-a-0024,180.092625,180.378875,somebody,B,sd,u-28-2
sw4646B-ms98-a-0024,180.378875,180.438875,who,I,sd,u-28-2
sw4646B-ms98-a-0024,180.438875,180.538875,would,I,sd,u-28-2
sw4646B-ms98-a-0024,180.538875,180.648875,know,I,sd,u-28-2
sw4646B-ms98-a-0024,180.648875,180.768875,what,I,sd,u-28-2
sw4646B-ms98-a-0024,180.768875,180.878875,to,I,sd,u-28-2
sw4646B-ms98-a-0024,180.878875,181.398750,do,I,sd,u-28-2
sw4646B-ms98-a-0024,181.786750,182.008875,in,I,sd,u-28-2
sw4646B-ms98-a-0024,182.008875,182.118875,the,I,sd,u-28-2
sw4646B-ms98-a-0024,182.118875,182.427000,event,I,sd,u-28-2
sw4646B-ms98-a-0024,182.427000,182.508875,of,I,sd,u-28-2
sw4646B-ms98-a-0024,182.508875,182.578875,an,I,sd,u-28-2
sw4646B-ms98-a-0024,182.578875,183.281000,emergency,I,sd,u-28-2
sw4646B-ms98-a-0026,185.124000,185.243250,and,B,sd,u-30-1
sw4646B-ms98-a-0026,185.243250,185.623375,also,I,sd,u-30-1
sw4646B-ms98-a-0026,185.623375,185.763375,so,I,sd,u-30-1
sw4646B-ms98-a-0026,185.763375,185.843375,they,I,sd,u-30-1
sw4646B-ms98-a-0026,185.843375,185.993375,could,I,sd,u-30-1
sw4646B-ms98-a-0026,185.993375,186.303375,find,I,sd,u-30-1
sw4646B-ms98-a-0026,186.303375,186.763375,someplace,I,sd,u-30-1
sw4646B-ms98-a-0026,186.763375,186.913375,they,I,sd,u-30-1
sw4646B-ms98-a-0026,186.913375,187.647625,enjoyed,I,sd,u-30-1
sw4646B-ms98-a-0026,188.313250,188.453375,while,I,sd,u-30-1
sw4646B-ms98-a-0026,188.453375,188.573375,they,I,sd,u-30-1
sw4646B-ms98-a-0026,188.573375,188.953375,still,I,sd,u-30-1
sw4646B-ms98-a-0026,188.953375,189.467125,had,I,sd,u-30-1
sw4646B-ms98-a-0027,190.428250,190.893250,choices,I,sd,u-30-1
sw4646B-ms98-a-0027,190.893250,191.023250,to,I,sd,u-30-1
sw4646B-ms98-a-0027,191.023250,191.506625,make,I,sd,u-30-1
sw4646B-ms98-a-0027,192.080625,192.220000,so,B,+,u-32-1
sw4646B-ms98-a-0027,192.220000,192.313250,they,I,+,u-32-1
sw4646B-ms98-a-0027,192.313250,192.523250,wouldn't,I,+,u-32-1
sw4646B-ms98-a-0027,192.523250,192.643250,be,I,+,u-32-1
sw4646B-ms98-a-0027,192.643250,193.003250,stuck,I,+,u-32-1
sw4646B-ms98-a-0027,193.003250,193.253250,going,I,+,u-32-1
sw4646B-ms98-a-0027,193.253250,193.532500,into,I,+,u-32-1
sw4646B-ms98-a-0027,194.176500,194.393250,just,I,+,u-32-1
sw4646B-ms98-a-0027,194.393250,194.773250,whatever,I,+,u-32-1
sw4646B-ms98-a-0027,194.773250,195.133250,nursing,I,+,u-32-1
sw4646B-ms98-a-0027,195.133250,195.273250,home,I,+,u-32-1
sw4646B-ms98-a-0027,195.273250,195.393250,was,I,+,u-32-1
sw4646B-ms98-a-0027,195.393250,195.823250,available,I,+,u-32-1
sw4646B-ms98-a-0027,195.823250,195.893250,at,I,+,u-32-1
sw4646B-ms98-a-0027,195.893250,195.963250,the,I,+,u-32-1
sw4646B-ms98-a-0027,195.963250,196.504875,time,I,+,u-32-1
sw4646B-ms98-a-0027,197.280750,197.353250,i,B,sv,u-32-2
sw4646B-ms98-a-0027,197.353250,197.513250,guess,I,sv,u-32-2
sw4646B-ms98-a-0027,197.513250,197.683250,that's,I,sv,u-32-2
sw4646B-ms98-a-0027,197.683250,197.743250,a,I,sv,u-32-2
sw4646B-ms98-a-0027,197.743250,198.073250,problem,I,sv,u-32-2
sw4646B-ms98-a-0027,198.073250,198.243250,too,I,sv,u-32-2
sw4646B-ms98-a-0027,198.243250,198.373250,for,I,sv,u-32-2
sw4646B-ms98-a-0027,198.373250,198.833250,people,I,sv,u-32-2
sw4646B-ms98-a-0027,198.833250,199.063250,wait,I,sv,u-32-2
sw4646B-ms98-a-0027,199.063250,199.505250,lists,I,sv,u-32-2
sw4646B-ms98-a-0028,200.280375,200.405625,and,I,sv,u-32-2
sw4646B-ms98-a-0028,200.405625,200.642625,all,I,sv,u-32-2
sw4646B-ms98-a-0028,201.166125,201.415625,that,B,%,u-34-1
sw4646B-ms98-a-0028,201.415625,201.658750,um,I,%,u-34-1
sw4646B-ms98-a-0028,202.250000,202.335625,you,B,sv,u-34-2
sw4646B-ms98-a-0028,202.335625,202.565625,can't,I,sv,u-34-2
sw4646B-ms98-a-0028,202.565625,202.865625,always,I,sv,u-34-2
sw4646B-ms98-a-0028,202.865625,203.065625,get,I,sv,u-34-2
sw4646B-ms98-a-0028,203.065625,203.245625,in,I,sv,u-34-2
sw4646B-ms98-a-0028,203.245625,203.375625,when,I,sv,u-34-2
sw4646B-ms98-a-0028,203.375625,203.455625,you,I,sv,u-34-2
sw4646B-ms98-a-0028,203.455625,203.785625,want,I,sv,u-34-2
sw4646B-ms98-a-0028,203.785625,203.895625,to,O,,
sw4646B-ms98-a-0028,203.895625,204.105625,and,B,sd,u-34-3
sw4646B-ms98-a-0028,204.105625,204.185625,of,I,sd,u-34-3
sw4646B-ms98-a-0028,204.185625,204.445625,course,I,sd,u-34-3
sw4646B-ms98-a-0028,204.445625,204.505625,you,I,sd,u-34-3
sw4646B-ms98-a-0028,204.505625,204.745625,can't,I,sd,u-34-3
sw4646B-ms98-a-0028,204.745625,204.875625,just,I,sd,u-34-3
sw4646B-ms98-a-0028,204.875625,204.995625,sit,I,sd,u-34-3
sw4646B-ms98-a-0028,204.995625,205.235625,around,I,sd,u-34-3
sw4646B-ms98-a-0028,205.235625,205.335625,and,I,sd,u-34-3
sw4646B-ms98-a-0028,205.335625,205.671125,wait,I,sd,u-34-3
sw4646B-ms98-a-0030,207.961125,208.307125,yeah,B,b,u-36-1
sw4646B-ms98-a-0030,208.915375,209.105125,and,B,qh,u-38-1
sw4646B-ms98-a-0030,209.105125,209.165125,the,I,qh,u-38-1
sw4646B-ms98-a-0030,209.165125,209.525125,money,I,qh,u-38-1
sw4646B-ms98-a-0030,209.525125,209.685125,is,I,qh,u-38-1
sw4646B-ms98-a-0030,209.685125,209.965125,also,I,qh,u-38-1
sw4646B-ms98-a-0030,209.965125,210.235125,another,I,qh,u-38-1
sw4646B-ms98-a-0030,210.235125,210.670750,issue,I,qh,u-38-1
sw4646B-ms98-a-0030,211.258375,211.365125,how,I,qh,u-38-1
sw4646B-ms98-a-0030,211.365125,211.485125,you're,I,qh,u-38-1
sw4646B-ms98-a-0030,211.485125,211.645125,gonna,I,qh,u-38-1
sw4646B-ms98-a-0030,211.645125,211.895125,pay,I,qh,u-38-1
sw4646B-ms98-a-0030,211.895125,212.175125,for,I,qh,u-38-1
sw4646B-ms98-a-0030,212.175125,212.403625,it,I,qh,u-38-1
sw4646B-ms98-a-0031,214.075625,214.155625,at,B,sv,u-40-1
sw4646B-ms98-a-0031,214.155625,214.315625,that,I,sv,u-40-1
sw4646B-ms98-a-0031,214.315625,214.615625,stage,I,sv,u-40-1
sw4646B-ms98-a-0031,214.615625,214.685625,of,I,sv,u-40-1
sw4646B-ms98-a-0031,214.685625,214.945625,life,I,sv,u-40-1
sw4646B-ms98-a-0031,214.945625,215.035625,you,I,sv,u-40-1
sw4646B-ms98-a-0031,215.035625,215.315625,only,I,sv,u-40-1
sw4646B-ms98-a-0031,215.315625,215.645625,have,I,sv,u-40-1
sw4646B-ms98-a-0031,215.645625,215.785625,so,I,sv,u-40-1
sw4646B-ms98-a-0031,215.785625,215.985625,much,I,sv,u-40-1
sw4646B-ms98-a-0031,215.985625,216.275625,money,I,sv,u-40-1
sw4646B-ms98-a-0031,216.275625,216.625625,left,I,sv,u-40-1
sw4646B-ms98-a-0031,216.625625,216.827250,and,B,sv,u-40-2
sw4646B-ms98-a-0032,217.721875,217.871875,i,I,sv,u-40-2
sw4646B-ms98-a-0032,217.871875,218.071875,guess,I,sv,u-40-2
sw4646B-ms98-a-0032,218.071875,218.161875,it's,I,sv,u-40-2
sw4646B-ms98-a-0032,218.161875,218.341875,not,I,sv,u-40-2
sw4646B-ms98-a-0032,218.341875,218.921875,exactly,I,sv,u-40-2
sw4646B-ms98-a-0032,218.921875,219.251875,fair,I,sv,u-40-2
sw4646B-ms98-a-0032,219.251875,219.401875,for,I,sv,u-40-2
sw4646B-ms98-a-0032,219.401875,219.471875,the,I,sv,u-40-2
sw4646B-ms98-a-0032,219.471875,219.970875,younger,I,sv,u-40-2
sw4646B-ms98-a-0032,220.178000,220.451875,family,I,sv,u-40-2
sw4646B-ms98-a-0032,220.451875,220.731875,members,I,sv,u-40-2
sw4646B-ms98-a-0032,220.731875,220.821875,to,I,sv,u-40-2
sw4646B-ms98-a-0032,220.821875,220.971875,have,I,sv,u-40-2
sw4646B-ms98-a-0032,220.971875,221.041875,to,I,sv,u-40-2
sw4646B-ms98-a-0032,221.041875,221.161875,put,I,sv,u-40-2
sw4646B-ms98-a-0032,221.161875,221.501875,in,I,sv,u-40-2
sw4646B-ms98-a-0032,221.501875,221.701875,their,I,sv,u-40-2
sw4646B-ms98-a-0032,221.701875,222.414000,savings,I,sv,u-40-2
sw4646B-ms98-a-0032,222.892375,222.983375,i,B,sv,u-42-1
sw4646B-ms98-a-0032,222.983375,223.161875,mean,I,sv,u-42-1
sw4646B-ms98-a-0032,223.161875,223.301875,it,I,sv,u-42-1
sw4646B-ms98-a-0032,223.301875,223.441875,is,I,sv,u-42-1
sw4646B-ms98-a-0032,223.441875,223.711875,kind,I,sv,u-42-1
sw4646B-ms98-a-0032,223.711875,223.781875,of,I,sv,u-42-1
sw4646B-ms98-a-0032,223.781875,223.981875,fair,I,sv,u-42-1
sw4646B-ms98-a-0032,223.981875,224.121875,but,B,sv,u-42-2
sw4646B-ms98-a-0032,224.121875,224.405250,it's,I,sv,u-42-2
sw4646B-ms98-a-0032,224.405250,224.731875,also,I,sv,u-42-2
sw4646B-ms98-a-0032,224.731875,225.061875,not,I,sv,u-42-2
sw4646B-ms98-a-0032,225.061875,225.301875,fair,I,sv,u-42-2
sw4646B-ms98-a-0032,225.301875,225.551875,because,I,sv,u-42-2
sw4646B-ms98-a-0032,225.551875,225.641875,they,I,sv,u-42-2
sw4646B-ms98-a-0032,225.641875,225.781875,have,I,sv,u-42-2
sw4646B-ms98-a-0032,225.781875,225.931875,their,I,sv,u-42-2
sw4646B-ms98-a-0032,225.931875,226.071875,own,I,sv,u-42-2
sw4646B-ms98-a-0032,226.071875,226.411875,children,I,sv,u-42-2
sw4646B-ms98-a-0032,226.411875,226.511875,to,I,sv,u-42-2
sw4646B-ms98-a-0032,226.511875,226.867750,raise,I,sv,u-42-2
sw4646B-ms98-a-0033,228.273750,228.353750,so,B,sv,u-44-1
sw4646B-ms98-a-0033,228.353750,228.573750,that's,I,sv,u-44-1
sw4646B-ms98-a-0033,228.573750,228.833750,another,I,sv,u-44-1
sw4646B-ms98-a-0033,228.833750,229.293750,problem,I,sv,u-44-1
sw4646B-ms98-a-0035,238.379375,238.839000,right,B,aa,u-46-1
sw4646B-ms98-a-0035,238.938625,239.439875,right,B,aa^r,u-46-2
sw4646B-ms98-a-0036,241.032250,241.488125,so,B,sv,u-46-3
sw4646B-ms98-a-0036,241.913625,242.205875,it's,I,sv,u-46-3
sw4646B-ms98-a-0036,242.205875,242.445875,it's,I,sv,u-46-3
sw4646B-ms98-a-0036,242.445875,242.675875,just,I,sv,u-46-3
sw4646B-ms98-a-0036,242.675875,242.835875,so,I,sv,u-46-3
sw4646B-ms98-a-0036,242.835875,243.525875,complicated,I,sv,u-46-3
sw4646B-ms98-a-0036,243.525875,243.985875,anymore,I,sv,u-46-3
sw4646B-ms98-a-0036,243.985875,244.075875,i,I,sv,u-46-3
sw4646B-ms98-a-0036,244.075875,244.495875,think,I,sv,u-46-3
sw4646B-ms98-a-0036,244.872625,245.368250,people,B,sv,u-46-4
sw4646B-ms98-a-0036,245.628125,246.085875,outlive,I,sv,u-46-4
sw4646B-ms98-a-0036,246.085875,246.225875,their,I,sv,u-46-4
sw4646B-ms98-a-0036,246.225875,246.975875,savings,I,sv,u-46-4
sw4646B-ms98-a-0036,246.975875,247.225875,and,B,sv,u-46-5
sw4646B-ms98-a-0036,247.965875,248.187500,with,I,sv,u-46-5
sw4646B-ms98-a-0036,248.402125,248.865875,medicine,I,sv,u-46-5
sw4646B-ms98-a-0036,248.865875,249.105875,being,I,sv,u-46-5
sw4646B-ms98-a-0036,249.105875,249.175875,the,I,sv,u-46-5
sw4646B-ms98-a-0036,249.175875,249.445875,way,I,sv,u-46-5
sw4646B-ms98-a-0036,249.445875,249.525875,it,I,sv,u-46-5
sw4646B-ms98-a-0036,249.525875,249.845875,is,I,sv,u-46-5
sw4646B-ms98-a-0036,249.845875,250.181500,you're,I,sv,u-46-5
sw4646B-ms98-a-0036,250.275625,250.795875,extending,I,sv,u-46-5
sw4646B-ms98-a-0036,250.795875,251.295875,life,I,sv,u-46-5
sw4646B-ms98-a-0037,251.911250,252.048875,where,I,sv,u-46-5
sw4646B-ms98-a-0037,252.048875,252.808875,sometimes,I,sv,u-46-5
sw4646B-ms98-a-0037,252.958875,253.028875,the,I,sv,u-46-5
sw4646B-ms98-a-0037,253.028875,253.528875,quality,I,sv,u-46-5
sw4646B-ms98-a-0037,253.528875,253.648875,of,I,sv,u-46-5
sw4646B-ms98-a-0037,253.648875,253.938875,living,I,sv,u-46-5
sw4646B-ms98-a-0037,253.938875,254.168875,has,I,sv,u-46-5
sw4646B-ms98-a-0037,254.168875,254.528875,gone,I,sv,u-46-5
sw4646B-ms98-a-0037,254.528875,254.928875,down,I,sv,u-46-5
sw4646B-ms98-a-0037,254.928875,255.148875,and,B,sv,u-46-6
sw4646B-ms98-a-0037,255.548875,255.678875,they're,I,sv,u-46-6
sw4646B-ms98-a-0037,255.678875,255.908875,not,I,sv,u-46-6
sw4646B-ms98-a-0037,255.908875,256.679375,necessarily,I,sv,u-46-6
sw4646B-ms98-a-0037,256.777250,257.338875,enjoying,I,sv,u-46-6
sw4646B-ms98-a-0037,257.338875,257.588875,life,I,sv,u-46-6
sw4646B-ms98-a-0037,257.588875,258.183375,anymore,I,sv,u-46-6
sw4646B-ms98-a-0039,268.125125,268.335125,it's,B,sv,u-48-1
sw4646B-ms98-a-0039,268.335125,268.505125,just,I,sv,u-48-1
sw4646B-ms98-a-0039,268.505125,268.585125,a,I,sv,u-48-1
sw4646B-ms98-a-0039,268.585125,268.795125,shame,I,sv,u-48-1
sw4646B-ms98-a-0039,268.795125,268.995125,that's,I,sv,u-48-1
sw4646B-ms98-a-0039,268.995125,269.055125,the,I,sv,u-48-1
sw4646B-ms98-a-0039,269.055125,269.175125,way,I,sv,u-48-1
sw4646B-ms98-a-0039,269.175125,269.235125,it,I,sv,u-48-1
