sw4150B-ms98-a-0002,0.346375,0.576375,yes,B,ny,u-2-1
sw4150B-ms98-a-0016,77.668875,78.028875,grade,I,sd,u-34-2
sw4150B-ms98-a-0017,78.792125,79.002125,and,B,sd,u-34-3
sw4150B-ms98-a-0017,79.002125,79.062125,the,I,sd,u-34-3
sw4150B-ms98-a-0017,79.062125,79.422125,school,I,sd,u-34-3
sw4150B-ms98-a-0017,79.422125,79.692125,years,I,sd,u-34-3
sw4150B-ms98-a-0017,79.852125,80.022125,are,I,sd,u-34-3
sw4150B-ms98-a-0017,80.022125,80.682125,wonderful,I,sd,u-34-3
sw4150B-ms98-a-0017,80.812125,80.912125,they're,B,sd,u-34-4
sw4150B-ms98-a-0017,80.912125,81.342125,just,I,sd,u-34-4
sw4150B-ms98-a-0017,81.342125,81.862125,wonderful,I,sd,u-34-4
sw4150B-ms98-a-0017,82.162125,82.332125,the,B,sd,u-36-1
sw4150B-ms98-a-0017,82.332125,82.682125,kids,I,sd,u-36-1
sw4150B-ms98-a-0017,82.682125,82.842125,they're,I,sd,u-36-1
sw4150B-ms98-a-0017,82.902125,83.072125,real,I,sd,u-36-1
sw4150B-ms98-a-0017,83.072125,83.552125,people,I,sd,u-36-1
sw4150B-ms98-a-0017,83.552125,83.672125,and,B,sd,u-36-2
sw4150B-ms98-a-0017,83.672125,83.852125,they're,I,sd,u-36-2
sw4150B-ms98-a-0017,83.852125,84.482125,interesting,I,sd,u-36-2
sw4150B-ms98-a-0017,84.482125,84.912125,and,B,sd,u-36-3
sw4150B-ms98-a-0017,85.692125,85.842125,they,B,+,u-38-1
sw4150B-ms98-a-0017,86.022125,86.182125,they,I,+,u-38-1
sw4150B-ms98-a-0017,86.182125,86.332125,have,I,+,u-38-1
sw4150B-ms98-a-0017,86.332125,86.502125,all,I,+,u-38-1
sw4150B-ms98-a-0017,86.502125,86.652125,their,I,+,u-38-1
sw4150B-ms98-a-0017,86.652125,86.772125,own,I,+,u-38-1
sw4150B-ms98-a-0017,86.772125,87.582125,activities,I,+,u-38-1
sw4150B-ms98-a-0017,87.782125,88.192125,and,B,sd,u-38-2
sw4150B-ms98-a-0017,88.192125,88.522125,um,I,sd,u-38-2
sw4150B-ms98-a-0018,89.374875,89.444875,i,I,sd,u-38-2
sw4150B-ms98-a-0018,89.444875,89.644875,think,I,sd,u-38-2
sw4150B-ms98-a-0018,89.644875,89.734875,as,I,sd,u-38-2
sw4150B-ms98-a-0018,89.734875,90.174875,parents,I,sd,u-38-2
sw4150B-ms98-a-0018,90.174875,90.244875,we,I,sd,u-38-2
sw4150B-ms98-a-0018,90.244875,90.664875,really,I,sd,u-38-2
sw4150B-ms98-a-0018,90.664875,90.974875,enjoy,I,sd,u-38-2
sw4150B-ms98-a-0018,90.974875,91.094875,them_1,I,sd,u-38-2
sw4150B-ms98-a-0018,91.094875,91.244875,and,I,sd,u-38-2
sw4150B-ms98-a-0018,92.014875,92.084875,in,I,sd,u-38-2
sw4150B-ms98-a-0018,92.084875,92.214875,our,I,sd,u-38-2
sw4150B-ms98-a-0018,92.214875,92.424875,own,I,sd,u-38-2
sw4150B-ms98-a-0018,92.424875,92.834875,personal,I,sd,u-38-2
sw4150B-ms98-a-0018,92.834875,93.324875,situation,I,sd,u-38-2
sw4150B-ms98-a-0018,93.324875,93.424875,our,B,sd,u-38-3
sw4150B-ms98-a-0018,93.424875,93.724875,children,I,sd,u-38-3
sw4150B-ms98-a-0018,93.724875,93.884875,have,I,sd,u-38-3
sw4150B-ms98-a-0018,93.884875,94.074875,not,I,sd,u-38-3
sw4150B-ms98-a-0018,94.074875,94.304875,yet,I,sd,u-38-3
sw4150B-ms98-a-0018,94.304875,94.674875,decided,I,sd,u-38-3
sw4150B-ms98-a-0018,94.674875,94.824875,to,I,sd,u-38-3
sw4150B-ms98-a-0018,94.824875,95.269750,rebel,I,sd,u-38-3
sw4150B-ms98-a-0018,95.388000,96.484875,[laughter],O,,
sw4150B-ms98-a-0018,96.484875,96.614875,i'm,B,sd,u-40-1
sw4150B-ms98-a-0018,96.614875,96.754875,su[re]-,I,sd,u-40-1
sw4150B-ms98-a-0018,97.284875,97.384875,i'm,I,sd,u-40-1
sw4150B-ms98-a-0018,97.384875,97.654875,sure,I,sd,u-40-1
sw4150B-ms98-a-0018,97.654875,97.894875,that's,I,sd,u-40-1
sw4150B-ms98-a-0018,97.894875,98.344875,coming,I,sd,u-40-1
sw4150B-ms98-a-0018,98.344875,98.644875,though,I,sd,u-40-1
sw4150B-ms98-a-0018,98.644875,98.914875,but,B,na,u-40-2
sw4150B-ms98-a-0018,99.354875,99.514875,they're,O,,
sw4150B-ms98-a-0018,99.514875,99.904875,wonderful,B,+,u-42-1
sw4150B-ms98-a-0018,99.904875,100.214875,kids,I,+,u-42-1
sw4150B-ms98-a-0020,108.281375,108.391375,you,B,br^m,u-44-1
sw4150B-ms98-a-0020,108.391375,108.641375,had,I,br^m,u-44-1
sw4150B-ms98-a-0020,108.641375,108.821375,eight,I,br^m,u-44-1
sw4150B-ms98-a-0020,108.821375,109.091375,boys,I,br^m,u-44-1
sw4150B-ms98-a-0020,109.091375,109.191375,and,I,br^m,u-44-1
sw4150B-ms98-a-0020,109.191375,109.361375,one,I,br^m,u-44-1
sw4150B-ms98-a-0020,109.361375,109.631375,girl,I,br^m,u-44-1
sw4150B-ms98-a-0022,119.031750,119.141750,are,B,qy,u-46-1
sw4150B-ms98-a-0022,119.141750,119.281750,you,I,qy,u-46-1
sw4150B-ms98-a-0022,119.281750,119.791750,Mormons,I,qy,u-46-1
sw4150B-ms98-a-0023,120.984750,121.164750,because_1,O,,
sw4150B-ms98-a-0023,121.164750,121.274750,with,O,,
sw4150B-ms98-a-0023,121.274750,121.664750,Utah,B,sd,u-48-1
sw4150B-ms98-a-0023,121.664750,121.794750,and,I,sd,u-48-1
sw4150B-ms98-a-0023,121.794750,121.904750,the,I,sd,u-48-1
sw4150B-ms98-a-0023,121.904750,122.264750,large,I,sd,u-48-1
sw4150B-ms98-a-0023,122.264750,122.774750,family,I,sd,u-48-1
sw4150B-ms98-a-0025,125.782125,125.892125,well,B,sd,u-50-1
sw4150B-ms98-a-0025,125.892125,126.022125,we're,I,sd,u-50-1
sw4150B-ms98-a-0025,126.022125,126.602125,Catholics,I,sd,u-50-1
sw4150B-ms98-a-0025,126.602125,126.662125,i,B,sd,u-50-2
sw4150B-ms98-a-0025,126.662125,126.872125,came,I,sd,u-50-2
sw4150B-ms98-a-0025,126.872125,127.012125,from,I,sd,u-50-2
sw4150B-ms98-a-0025,127.012125,127.062125,a,I,sd,u-50-2
sw4150B-ms98-a-0025,127.062125,127.372125,family,I,sd,u-50-2
sw4150B-ms98-a-0025,127.372125,127.432125,of,I,sd,u-50-2
sw4150B-ms98-a-0025,127.432125,127.812125,five,I,sd,u-50-2
sw4150B-ms98-a-0025,127.812125,127.862125,i,B,sd,u-50-3
sw4150B-ms98-a-0025,127.862125,128.012125,had,I,sd,u-50-3
sw4150B-ms98-a-0025,128.012125,128.242125,four,I,sd,u-50-3
sw4150B-ms98-a-0025,128.242125,128.702125,brothers,I,sd,u-50-3
sw4150B-ms98-a-0025,128.972125,129.032125,the,B,sd,u-52-1
sw4150B-ms98-a-0025,129.032125,129.242125,only,I,sd,u-52-1
sw4150B-ms98-a-0025,129.242125,129.552125,girl,I,sd,u-52-1
sw4150B-ms98-a-0026,130.489000,130.699000,and,B,sd,u-54-1
sw4150B-ms98-a-0026,130.699000,131.029000,everyone,I,sd,u-54-1
sw4150B-ms98-a-0026,131.029000,131.319000,always,I,sd,u-54-1
sw4150B-ms98-a-0026,131.739000,132.029000,asked,I,sd,u-54-1
sw4150B-ms98-a-0026,132.029000,132.119000,if,I,sd,u-54-1
sw4150B-ms98-a-0026,132.119000,132.189000,the,I,sd,u-54-1
sw4150B-ms98-a-0026,132.189000,132.439000,girl,I,sd,u-54-1
sw4150B-ms98-a-0026,132.439000,132.629000,got,I,sd,u-54-1
sw4150B-ms98-a-0026,132.629000,133.189000,spoiled,I,sd,u-54-1
sw4150B-ms98-a-0027,134.405250,134.535250,i,B,sd,u-56-1
sw4150B-ms98-a-0027,134.535250,134.705250,never,I,sd,u-56-1
sw4150B-ms98-a-0027,134.705250,134.935250,felt,I,sd,u-56-1
sw4150B-ms98-a-0027,134.935250,135.285250,spoiled,I,sd,u-56-1
sw4150B-ms98-a-0027,135.285250,135.345250,in,B,sd,u-58-1
sw4150B-ms98-a-0027,135.345250,135.535250,fact,I,sd,u-58-1
sw4150B-ms98-a-0027,135.535250,135.605250,i,I,sd,u-58-1
sw4150B-ms98-a-0027,135.605250,135.845250,always,I,sd,u-58-1
sw4150B-ms98-a-0027,135.845250,136.065250,felt,I,sd,u-58-1
sw4150B-ms98-a-0027,136.065250,136.165250,my,I,sd,u-58-1
sw4150B-ms98-a-0027,136.165250,136.515250,toys,I,sd,u-58-1
sw4150B-ms98-a-0027,136.515250,136.645250,were,I,sd,u-58-1
sw4150B-ms98-a-0027,136.645250,137.245250,destroyed,I,sd,u-58-1
sw4150B-ms98-a-0027,137.305250,137.485250,[laughter],O,,
sw4150B-ms98-a-0029,140.175500,140.523875,no,B,aa,u-60-1
sw4150B-ms98-a-0029,140.994750,141.288375,usually,B,sd,u-60-2
sw4150B-ms98-a-0029,141.288375,141.568375,busy,I,sd,u-60-2
sw4150B-ms98-a-0029,141.568375,141.918375,fighting,I,sd,u-60-2
sw4150B-ms98-a-0029,141.918375,142.058375,for,I,sd,u-60-2
sw4150B-ms98-a-0029,142.058375,142.658375,survival,I,sd,u-60-2
sw4150B-ms98-a-0031,145.708875,145.868875,well,B,sv,u-62-1
sw4150B-ms98-a-0031,145.868875,145.998875,i,I,sv,u-62-1
sw4150B-ms98-a-0031,145.998875,146.258875,do,I,sv,u-62-1
sw4150B-ms98-a-0031,146.258875,146.558875,think,I,sv,u-62-1
sw4150B-ms98-a-0031,147.028875,147.198875,with,I,sv,u-62-1
sw4150B-ms98-a-0031,147.198875,147.578875,working,I,sv,u-62-1
sw4150B-ms98-a-0031,147.578875,148.168875,parents,I,sv,u-62-1
sw4150B-ms98-a-0031,148.408875,148.578875,it,I,sv,u-62-1
sw4150B-ms98-a-0031,148.578875,148.763000,is,I,sv,u-62-1
sw4150B-ms98-a-0031,149.297875,149.358875,i,I,sv,u-62-1
sw4150B-ms98-a-0031,149.358875,149.538875,mean,I,sv,u-62-1
sw4150B-ms98-a-0031,149.538875,149.688875,there,I,sv,u-62-1
sw4150B-ms98-a-0031,149.688875,149.816875,are,I,sv,u-62-1
sw4150B-ms98-a-0031,149.960000,150.058875,some,I,sv,u-62-1
sw4150B-ms98-a-0031,150.058875,150.238875,real,I,sv,u-62-1
sw4150B-ms98-a-0031,150.238875,150.658875,issues,I,sv,u-62-1
sw4150B-ms98-a-0031,150.658875,150.958875,here,I,sv,u-62-1
sw4150B-ms98-a-0031,151.088875,151.728875,um,I,sv,u-62-1
sw4150B-ms98-a-0032,152.715250,152.945250,that,B,+,u-64-1
sw4150B-ms98-a-0032,152.945250,153.035250,i,I,+,u-64-1
sw4150B-ms98-a-0032,153.035250,153.445250,think,I,+,u-64-1
sw4150B-ms98-a-0032,153.445250,153.905250,um,I,+,u-64-1
sw4150B-ms98-a-0033,155.451750,155.501750,i,B,h,u-64-2
sw4150B-ms98-a-0033,155.501750,155.621750,don't,I,h,u-64-2
sw4150B-ms98-a-0033,155.621750,155.782000,know,I,h,u-64-2
sw4150B-ms98-a-0033,155.974125,156.121750,it's,B,sv,u-64-3
sw4150B-ms98-a-0033,156.121750,156.201750,an,I,sv,u-64-3
sw4150B-ms98-a-0033,156.201750,156.671750,interesting,I,sv,u-64-3
sw4150B-ms98-a-0033,156.671750,157.111750,phenomena,O,,
sw4150B-ms98-a-0033,157.111750,157.241750,i,B,sd,u-64-4
sw4150B-ms98-a-0033,157.241750,157.781750,happen,I,sd,u-64-4
sw4150B-ms98-a-0033,157.781750,157.861750,to,I,sd,u-64-4
sw4150B-ms98-a-0033,157.861750,158.101750,um,I,sd,u-64-4
sw4150B-ms98-a-0033,158.441750,158.551750,i'm,B,sd,u-64-5
sw4150B-ms98-a-0033,158.551750,158.601750,a,I,sd,u-64-5
sw4150B-ms98-a-0033,158.601750,159.651750,pediatrician,I,sd,u-64-5
sw4150B-ms98-a-0033,159.891750,159.961750,my,B,sd,u-66-1
sw4150B-ms98-a-0033,159.961750,160.321750,husband,I,sd,u-66-1
sw4150B-ms98-a-0033,160.321750,160.381750,is,I,sd,u-66-1
sw4150B-ms98-a-0033,160.381750,160.411750,a,I,sd,u-66-1
sw4150B-ms98-a-0033,160.411750,160.881750,physician,I,sd,u-66-1
sw4150B-ms98-a-0033,160.881750,161.171750,so,B,sd,u-66-2
sw4150B-ms98-a-0033,161.171750,161.701750,um,I,sd,u-66-2
sw4150B-ms98-a-0034,162.273250,162.543250,i-,I,sd,u-66-2
sw4150B-ms98-a-0034,162.543250,162.683250,i,I,sd,u-66-2
sw4150B-ms98-a-0034,162.683250,163.093250,teasingly,I,sd,u-66-2
sw4150B-ms98-a-0034,163.093250,163.213250,i,I,sd,u-66-2
sw4150B-ms98-a-0034,163.213250,163.443250,talk,I,sd,u-66-2
sw4150B-ms98-a-0034,163.443250,163.503250,to,I,sd,u-66-2
sw4150B-ms98-a-0034,163.503250,163.823250,parents,I,sd,u-66-2
sw4150B-ms98-a-0034,163.823250,164.043250,about,I,sd,u-66-2
sw4150B-ms98-a-0034,164.043250,164.203250,this,I,sd,u-66-2
sw4150B-ms98-a-0034,164.203250,164.273250,a,I,sd,u-66-2
sw4150B-ms98-a-0034,164.273250,164.523250,lot,I,sd,u-66-2
sw4150B-ms98-a-0034,164.963250,164.993250,uh,O,,
sw4150B-ms98-a-0034,164.993250,165.343250,children,B,%,u-66-3
sw4150B-ms98-a-0034,165.343250,165.393250,i-,O,,
