sw3642A-ms98-a-0001,0.006000,0.197750,hi,B,fp,u-2-1
sw3642A-ms98-a-0009,46.406500,46.606500,don't,I,sv,u-4-8
sw3642A-ms98-a-0009,46.606500,46.986500,think,I,sv,u-4-8
sw3642A-ms98-a-0009,46.986500,47.239125,uh,I,sv,u-4-8
sw3642A-ms98-a-0010,48.287875,48.355625,i,I,sv,u-4-8
sw3642A-ms98-a-0010,48.355625,48.545625,don't,I,sv,u-4-8
sw3642A-ms98-a-0010,48.545625,49.021750,think,I,sv,u-4-8
sw3642A-ms98-a-0010,49.021750,49.185625,we,I,sv,u-4-8
sw3642A-ms98-a-0010,49.185625,49.565625,should,I,sv,u-4-8
sw3642A-ms98-a-0010,49.565625,49.935625,head,I,sv,u-4-8
sw3642A-ms98-a-0010,49.935625,50.095625,in,I,sv,u-4-8
sw3642A-ms98-a-0010,50.095625,50.315625,that,I,sv,u-4-8
sw3642A-ms98-a-0010,50.315625,51.007250,direction,I,sv,u-4-8
sw3642A-ms98-a-0010,51.221875,51.565625,although,B,sv,u-4-9
sw3642A-ms98-a-0010,51.565625,51.685625,that,I,sv,u-4-9
sw3642A-ms98-a-0010,51.685625,51.835625,we,I,sv,u-4-9
sw3642A-ms98-a-0010,51.835625,52.303000,have,I,sv,u-4-9
sw3642A-ms98-a-0010,52.882000,53.725875,problems,I,sv,u-4-9
sw3642A-ms98-a-0010,54.023375,54.275625,right,I,sv,u-4-9
sw3642A-ms98-a-0010,54.275625,54.525625,now,I,sv,u-4-9
sw3642A-ms98-a-0010,54.525625,54.645625,and,B,aa,u-4-10
sw3642A-ms98-a-0010,54.645625,54.705625,i,I,aa,u-4-10
sw3642A-ms98-a-0010,54.705625,55.275625,do,I,aa,u-4-10
sw3642A-ms98-a-0010,55.275625,55.595625,agree,I,aa,u-4-10
sw3642A-ms98-a-0010,55.595625,55.775625,that,I,aa,u-4-10
sw3642A-ms98-a-0010,55.775625,55.955625,they,I,aa,u-4-10
sw3642A-ms98-a-0010,55.955625,56.385625,exist,I,aa,u-4-10
sw3642A-ms98-a-0010,56.385625,56.835625,because,B,sv,u-4-11
sw3642A-ms98-a-0010,56.835625,57.065625,health,I,sv,u-4-11
sw3642A-ms98-a-0010,57.065625,57.285625,care,I,sv,u-4-11
sw3642A-ms98-a-0010,57.285625,57.893625,insurance,I,sv,u-4-11
sw3642A-ms98-a-0010,57.893625,58.203875,for,I,sv,u-4-11
sw3642A-ms98-a-0010,58.693500,58.965625,for,I,sv,u-4-11
sw3642A-ms98-a-0010,58.965625,59.557250,everyone,I,sv,u-4-11
sw3642A-ms98-a-0011,60.086125,60.351875,is,I,sv,u-4-11
sw3642A-ms98-a-0011,60.351875,61.361125,skyrocketing,I,sv,u-4-11
sw3642A-ms98-a-0011,61.952750,62.111875,and,B,sv,u-4-12
sw3642A-ms98-a-0011,62.111875,62.221875,it's,I,sv,u-4-12
sw3642A-ms98-a-0011,62.221875,62.641875,become,I,sv,u-4-12
sw3642A-ms98-a-0011,62.641875,62.841875,to,I,sv,u-4-12
sw3642A-ms98-a-0011,62.841875,62.901875,a,I,sv,u-4-12
sw3642A-ms98-a-0011,62.901875,63.201875,point,I,sv,u-4-12
sw3642A-ms98-a-0011,63.201875,63.747375,where,I,sv,u-4-12
sw3642A-ms98-a-0011,63.950750,64.451875,basically,I,sv,u-4-12
sw3642A-ms98-a-0011,64.451875,64.581875,no,I,sv,u-4-12
sw3642A-ms98-a-0011,64.581875,64.721875,one,I,sv,u-4-12
sw3642A-ms98-a-0011,64.721875,64.881875,can,I,sv,u-4-12
sw3642A-ms98-a-0011,64.881875,65.281875,afford,I,sv,u-4-12
sw3642A-ms98-a-0011,65.281875,65.391875,it,I,sv,u-4-12
sw3642A-ms98-a-0011,65.391875,65.952250,anymore,I,sv,u-4-12
sw3642A-ms98-a-0012,66.614500,66.760000,how,B,qo,u-6-1
sw3642A-ms98-a-0012,66.760000,66.860000,do,I,qo,u-6-1
sw3642A-ms98-a-0012,66.860000,66.970000,you,I,qo,u-6-1
sw3642A-ms98-a-0012,66.970000,67.220000,feel,I,qo,u-6-1
sw3642A-ms98-a-0012,67.220000,67.520000,about,I,qo,u-6-1
sw3642A-ms98-a-0012,67.520000,67.675875,the,I,qo,u-6-1
sw3642A-ms98-a-0012,67.675875,67.773000,wh[ole]-,I,qo,u-6-1
sw3642A-ms98-a-0012,68.006625,68.130000,whole,I,qo,u-6-1
sw3642A-ms98-a-0012,68.130000,68.550000,ordeal,I,qo,u-6-1
sw3642A-ms98-a-0014,83.426375,83.790250,um-hum,B,b,u-8-1
sw3642A-ms98-a-0016,101.915875,102.738875,[laughter],O,,
sw3642A-ms98-a-0017,103.282625,103.625125,uh-huh,B,b,u-12-1
sw3642A-ms98-a-0019,108.554875,108.985750,okay,B,bk,u-14-1
sw3642A-ms98-a-0021,123.030625,123.146500,oh,B,b,u-16-1
sw3642A-ms98-a-0021,123.146500,123.538750,yes,O,,
sw3642A-ms98-a-0023,127.828375,127.951125,but,B,%,u-18-1
sw3642A-ms98-a-0023,127.951125,128.254000,what,I,%,u-18-1
sw3642A-ms98-a-0023,128.449875,128.511125,what,B,%,u-20-1
sw3642A-ms98-a-0023,128.511125,128.738125,you're,I,%,u-20-1
sw3642A-ms98-a-0023,128.738125,129.023625,think,O,,
sw3642A-ms98-a-0024,130.546375,130.773750,yeah,B,+,u-22-1
sw3642A-ms98-a-0024,131.024000,131.142625,so,B,bf,u-22-2
sw3642A-ms98-a-0024,131.142625,131.262625,what,I,bf,u-22-2
sw3642A-ms98-a-0024,131.262625,131.442625,you're,I,bf,u-22-2
sw3642A-ms98-a-0024,131.442625,131.782625,saying,B,+,u-24-1
sw3642A-ms98-a-0024,131.782625,131.982625,though,I,+,u-24-1
sw3642A-ms98-a-0024,131.982625,132.299250,is,I,+,u-24-1
sw3642A-ms98-a-0024,132.434875,132.932625,instead,I,+,u-24-1
sw3642A-ms98-a-0024,132.932625,133.082625,of,I,+,u-24-1
sw3642A-ms98-a-0024,133.082625,133.792625,having,I,+,u-24-1
sw3642A-ms98-a-0024,133.792625,134.122625,the,I,+,u-24-1
sw3642A-ms98-a-0024,134.122625,134.622625,national,I,+,u-24-1
sw3642A-ms98-a-0024,134.622625,135.333875,govern[ment]-,I,+,u-24-1
sw3642A-ms98-a-0024,135.333875,135.812625,government,I,+,u-24-1
sw3642A-ms98-a-0024,135.812625,136.545500,administer,I,+,u-24-1
sw3642A-ms98-a-0025,137.095625,137.365750,giving,I,+,u-24-1
sw3642A-ms98-a-0025,137.365750,137.665750,health,I,+,u-24-1
sw3642A-ms98-a-0025,137.665750,138.215750,insurance,I,+,u-24-1
sw3642A-ms98-a-0025,138.215750,138.460125,to,I,+,u-24-1
sw3642A-ms98-a-0025,138.460125,138.785750,every,I,+,u-24-1
sw3642A-ms98-a-0025,138.785750,139.145750,man,I,+,u-24-1
sw3642A-ms98-a-0025,139.145750,139.405750,woman,I,+,u-24-1
sw3642A-ms98-a-0025,139.405750,139.545750,and,I,+,u-24-1
sw3642A-ms98-a-0025,139.545750,139.855750,child,I,+,u-24-1
sw3642A-ms98-a-0025,139.855750,139.985750,with,I,+,u-24-1
sw3642A-ms98-a-0025,139.985750,140.345750,throughout,I,+,u-24-1
sw3642A-ms98-a-0025,140.345750,140.415750,the,I,+,u-24-1
sw3642A-ms98-a-0025,140.415750,140.595750,whole,I,+,u-24-1
sw3642A-ms98-a-0025,140.595750,141.153000,company,I,+,u-24-1
sw3642A-ms98-a-0025,141.612500,141.735750,you,I,+,u-24-1
sw3642A-ms98-a-0025,141.735750,141.955750,see,I,+,u-24-1
sw3642A-ms98-a-0025,141.955750,142.285750,more,I,+,u-24-1
sw3642A-ms98-a-0025,142.285750,142.385750,of,I,+,u-24-1
sw3642A-ms98-a-0025,142.385750,142.585750,them,I,+,u-24-1
sw3642A-ms98-a-0025,142.585750,142.785750,as,I,+,u-24-1
sw3642A-ms98-a-0025,142.785750,143.485750,regulating,I,+,u-24-1
sw3642A-ms98-a-0025,143.485750,143.555750,the,I,+,u-24-1
sw3642A-ms98-a-0025,143.555750,143.860625,high,I,+,u-24-1
sw3642A-ms98-a-0025,143.860625,144.587375,costs,I,+,u-24-1
sw3642A-ms98-a-0026,145.316500,145.601750,uh,I,+,u-24-1
sw3642A-ms98-a-0026,145.601750,145.954750,that,I,+,u-24-1
sw3642A-ms98-a-0026,146.165750,146.401750,people,I,+,u-24-1
sw3642A-ms98-a-0026,146.401750,146.491750,are,I,+,u-24-1
sw3642A-ms98-a-0026,146.491750,146.881750,forced,I,+,u-24-1
sw3642A-ms98-a-0026,146.881750,146.951750,to,I,+,u-24-1
sw3642A-ms98-a-0026,146.951750,147.211750,pay,I,+,u-24-1
sw3642A-ms98-a-0026,147.211750,147.471750,for,I,+,u-24-1
sw3642A-ms98-a-0026,147.471750,147.591750,it,I,+,u-24-1
sw3642A-ms98-a-0026,147.591750,147.761750,right,I,+,u-24-1
sw3642A-ms98-a-0026,147.761750,148.071375,now,I,+,u-24-1
sw3642A-ms98-a-0027,148.874625,148.921875,is,B,qy,u-24-2
sw3642A-ms98-a-0027,148.921875,149.082875,that,I,qy,u-24-2
sw3642A-ms98-a-0027,149.232875,149.311000,is,B,+,u-26-1
sw3642A-ms98-a-0027,149.311000,149.483250,that,I,+,u-26-1
sw3642A-ms98-a-0027,149.483250,149.863250,correct,I,+,u-26-1
sw3642A-ms98-a-0027,149.863250,150.133250,or,B,qrr,u-26-2
sw3642A-ms98-a-0027,150.133250,150.223250,do,I,qrr,u-26-2
sw3642A-ms98-a-0027,150.223250,150.374500,you,I,qrr,u-26-2
sw3642A-ms98-a-0027,150.374500,150.583250,think,I,qrr,u-26-2
sw3642A-ms98-a-0027,150.583250,150.711625,that,I,qrr,u-26-2
sw3642A-ms98-a-0029,169.046750,169.303750,well,B,qy,u-28-1
sw3642A-ms98-a-0029,169.303750,169.703750,with,I,qy,u-28-1
sw3642A-ms98-a-0029,169.703750,169.783750,the,I,qy,u-28-1
sw3642A-ms98-a-0029,169.783750,169.903750,with,I,qy,u-28-1
sw3642A-ms98-a-0029,169.903750,169.963750,the,I,qy,u-28-1
sw3642A-ms98-a-0029,169.963750,170.353750,costs,I,qy,u-28-1
sw3642A-ms98-a-0029,170.353750,170.443750,as,I,qy,u-28-1
sw3642A-ms98-a-0029,170.443750,170.653750,they,I,qy,u-28-1
sw3642A-ms98-a-0029,170.653750,170.823750,are,I,qy,u-28-1
sw3642A-ms98-a-0029,170.823750,171.003750,right,I,qy,u-28-1
sw3642A-ms98-a-0029,171.003750,171.293750,now,I,qy,u-28-1
sw3642A-ms98-a-0029,171.293750,171.383750,do,I,qy,u-28-1
sw3642A-ms98-a-0029,171.383750,171.503750,you,I,qy,u-28-1
sw3642A-ms98-a-0029,171.503750,171.793750,think,I,qy,u-28-1
sw3642A-ms98-a-0029,171.793750,171.936750,that,I,qy,u-28-1
sw3642A-ms98-a-0029,172.524250,172.623750,the,I,qy,u-28-1
sw3642A-ms98-a-0029,172.623750,173.305625,government,I,qy,u-28-1
sw3642A-ms98-a-0029,173.305625,173.773250,uh,I,qy,u-28-1
sw3642A-ms98-a-0029,173.773250,174.352750,because,B,sv,u-28-2
sw3642A-ms98-a-0029,174.533500,174.803750,what,I,sv,u-28-2
sw3642A-ms98-a-0029,174.803750,174.983750,that,I,sv,u-28-2
sw3642A-ms98-a-0029,174.983750,175.183750,would,I,sv,u-28-2
sw3642A-ms98-a-0029,175.183750,175.853750,require,I,sv,u-28-2
sw3642A-ms98-a-0029,175.853750,176.103750,is,I,sv,u-28-2
sw3642A-ms98-a-0029,176.103750,176.373750,for,I,sv,u-28-2
sw3642A-ms98-a-0029,176.373750,176.613750,us,I,sv,u-28-2
sw3642A-ms98-a-0029,176.613750,176.723750,to,I,sv,u-28-2
sw3642A-ms98-a-0029,176.723750,177.160625,pay,I,sv,u-28-2
sw3642A-ms98-a-0029,177.729375,177.873750,uh,I,sv,u-28-2
sw3642A-ms98-a-0029,177.873750,178.193750,more,I,sv,u-28-2
sw3642A-ms98-a-0029,178.193750,178.943750,taxes,I,sv,u-28-2
sw3642A-ms98-a-0029,178.943750,179.172875,and,B,sv,u-28-3
sw3642A-ms98-a-0029,179.172875,179.692250,the,I,sv,u-28-3
sw3642A-ms98-a-0030,181.109750,181.223125,the,I,sv,u-28-3
sw3642A-ms98-a-0030,181.223125,181.572000,in[come]-,I,sv,u-28-3
sw3642A-ms98-a-0030,181.572000,181.665750,the,I,sv,u-28-3
sw3642A-ms98-a-0030,181.665750,182.125750,people,I,sv,u-28-3
sw3642A-ms98-a-0030,182.125750,182.375750,that,I,sv,u-28-3
sw3642A-ms98-a-0030,182.375750,182.565750,can,I,sv,u-28-3
sw3642A-ms98-a-0030,182.565750,182.955750,afford,I,sv,u-28-3
sw3642A-ms98-a-0030,182.955750,183.495750,taxes,I,sv,u-28-3
sw3642A-ms98-a-0030,183.495750,183.585750,the,I,sv,u-28-3
sw3642A-ms98-a-0030,183.585750,183.925750,middle,I,sv,u-28-3
sw3642A-ms98-a-0030,183.925750,184.275750,income,I,sv,u-28-3
sw3642A-ms98-a-0030,184.275750,184.415750,and,I,sv,u-28-3
sw3642A-ms98-a-0030,184.415750,184.475750,the,I,sv,u-28-3
sw3642A-ms98-a-0030,184.475750,184.685750,upper,I,sv,u-28-3
sw3642A-ms98-a-0030,184.685750,185.095750,income,I,sv,u-28-3
sw3642A-ms98-a-0030,185.095750,185.205750,will,I,sv,u-28-3
sw3642A-ms98-a-0030,185.205750,185.335750,be,I,sv,u-28-3
sw3642A-ms98-a-0030,185.335750,185.625750,paying,I,sv,u-28-3
sw3642A-ms98-a-0030,185.625750,185.805750,more,I,sv,u-28-3
sw3642A-ms98-a-0030,185.805750,186.085750,ca[sh]-,I,sv,u-28-3
sw3642A-ms98-a-0030,186.085750,186.675750,taxes,I,sv,u-28-3
sw3642A-ms98-a-0030,186.675750,187.182875,to,I,sv,u-28-3
sw3642A-ms98-a-0030,187.182875,187.288375,to,I,sv,u-28-3
sw3642A-ms98-a-0030,187.288375,187.475750,pay,I,sv,u-28-3
sw3642A-ms98-a-0030,187.475750,187.655750,for,I,sv,u-28-3
sw3642A-ms98-a-0030,187.655750,187.915750,health,I,sv,u-28-3
sw3642A-ms98-a-0030,187.915750,188.355750,insurance,I,sv,u-28-3
sw3642A-ms98-a-0030,188.355750,188.535750,for,I,sv,u-28-3
sw3642A-ms98-a-0030,188.535750,189.013750,everyone,I,sv,u-28-3
sw3642A-ms98-a-0030,189.612625,189.945750,whereas,I,sv,u-28-3
sw3642A-ms98-a-0030,189.945750,190.215750,right,I,sv,u-28-3
sw3642A-ms98-a-0030,190.215750,190.617875,now,I,sv,u-28-3
sw3642A-ms98-a-0030,191.096250,191.215750,the,B,+,u-30-1
sw3642A-ms98-a-0030,191.215750,191.645750,the,I,+,u-30-1
sw3642A-ms98-a-0030,191.645750,192.135750,public,I,+,u-30-1
sw3642A-ms98-a-0030,192.135750,193.058250,themselves,I,+,u-30-1
sw3642A-ms98-a-0031,193.783500,194.157250,get,I,+,u-30-1
sw3642A-ms98-a-0031,194.157250,194.499250,health,I,+,u-30-1
sw3642A-ms98-a-0031,194.499250,195.365000,insurance,I,+,u-30-1
sw3642A-ms98-a-0031,195.365000,195.539250,and,B,sv,u-30-2
sw3642A-ms98-a-0031,195.539250,195.972375,they,I,sv,u-30-2
sw3642A-ms98-a-0031,196.699375,197.049250,provide,I,sv,u-30-2
sw3642A-ms98-a-0031,197.049250,197.199250,their,I,sv,u-30-2
sw3642A-ms98-a-0031,197.199250,197.329250,own,I,sv,u-30-2
sw3642A-ms98-a-0031,197.329250,197.619250,health,I,sv,u-30-2
sw3642A-ms98-a-0031,197.619250,198.439250,insurance,I,sv,u-30-2
sw3642A-ms98-a-0033,219.049625,219.409125,[vocalized-noise],O,,
sw3642A-ms98-a-0035,235.143375,235.229125,you,B,qy^g,u-34-1
sw3642A-ms98-a-0035,235.229125,235.429125,think,I,qy^g,u-34-1
sw3642A-ms98-a-0035,235.429125,235.509125,it,I,qy^g,u-34-1
sw3642A-ms98-a-0035,235.509125,235.739125,might,I,qy^g,u-34-1
sw3642A-ms98-a-0035,235.739125,235.809125,b[e]-,I,qy^g,u-34-1
sw3642A-ms98-a-0035,235.809125,236.079125,get,I,qy^g,u-34-1
sw3642A-ms98-a-0035,236.079125,236.389125,better,I,qy^g,u-34-1
sw3642A-ms98-a-0035,236.389125,236.679500,huh,I,qy^g,u-34-1
sw3642A-ms98-a-0035,236.679500,236.935000,i,B,ar,u-34-2
sw3642A-ms98-a-0035,236.935000,237.119500,i,I,ar,u-34-2
sw3642A-ms98-a-0035,237.119500,237.309125,kind,I,ar,u-34-2
sw3642A-ms98-a-0035,237.309125,237.379125,of,I,ar,u-34-2
sw3642A-ms98-a-0035,237.379125,237.982125,disagree,I,ar,u-34-2
sw3642A-ms98-a-0035,237.982125,240.040375,[laughter],O,,
sw3642A-ms98-a-0035,240.040375,240.139125,the,B,%,u-36-1
sw3642A-ms98-a-0035,240.139125,240.499125,reason,I,%,u-36-1
sw3642A-ms98-a-0035,240.499125,240.919125,being,I,%,u-36-1
sw3642A-ms98-a-0035,240.919125,241.269125,is,I,%,u-36-1
sw3642A-ms98-a-0035,241.269125,241.571375,uh,I,%,u-36-1
sw3642A-ms98-a-0036,242.185000,242.324375,we,I,%,u-36-1
sw3642A-ms98-a-0036,242.324375,242.817375,have,I,%,u-36-1
sw3642A-ms98-a-0036,243.544375,243.624375,i,B,h,u-36-2
sw3642A-ms98-a-0036,243.624375,243.754375,don't,I,h,u-36-2
sw3642A-ms98-a-0036,243.754375,243.824375,know,I,h,u-36-2
sw3642A-ms98-a-0036,243.824375,243.914375,i,B,sv,u-36-3
sw3642A-ms98-a-0036,243.914375,244.154375,guess,I,sv,u-36-3
sw3642A-ms98-a-0036,244.154375,244.314375,it's,I,sv,u-36-3
sw3642A-ms98-a-0036,244.314375,244.644375,my,I,sv,u-36-3
sw3642A-ms98-a-0036,244.644375,244.864375,my,I,sv,u-36-3
