sw2812B-ms98-a-0001,0.020000,0.280000,-[w]omen,O,,
sw2812B-ms98-a-0012,30.314375,30.490125,i,I,%,u-21-1
sw2812B-ms98-a-0012,30.777500,30.994375,this,B,sd,u-21-2
sw2812B-ms98-a-0012,30.994375,31.104375,was,I,sd,u-21-2
sw2812B-ms98-a-0012,31.104375,31.304375,my,I,sd,u-21-2
sw2812B-ms98-a-0012,31.304375,31.614375,twentieth,I,sd,u-21-2
sw2812B-ms98-a-0012,31.614375,31.744375,high,I,sd,u-21-2
sw2812B-ms98-a-0012,31.744375,31.974375,school,I,sd,u-21-2
sw2812B-ms98-a-0012,31.974375,32.414375,reunion,I,sd,u-21-2
sw2812B-ms98-a-0012,32.414375,32.514375,in,I,sd,u-21-2
sw2812B-ms98-a-0012,32.514375,33.154375,Chicago,I,sd,u-21-2
sw2812B-ms98-a-0012,33.154375,33.724375,and,B,%,u-23-1
sw2812B-ms98-a-0012,33.724375,34.534875,basically,I,%,u-23-1
sw2812B-ms98-a-0012,35.005125,35.631125,um,I,%,u-23-1
sw2812B-ms98-a-0013,36.313500,36.348500,the,I,%,u-23-1
sw2812B-ms98-a-0013,36.348500,36.868500,choices,I,%,u-23-1
sw2812B-ms98-a-0013,36.868500,36.938500,i,I,%,u-23-1
sw2812B-ms98-a-0013,36.938500,37.248500,mean,I,%,u-23-1
sw2812B-ms98-a-0013,37.248500,37.328500,you,I,%,u-23-1
sw2812B-ms98-a-0013,37.328500,37.568500,know,I,%,u-23-1
sw2812B-ms98-a-0013,37.568500,37.838500,you,B,sv,u-23-2
sw2812B-ms98-a-0013,37.838500,38.148500,probably,I,sv,u-23-2
sw2812B-ms98-a-0013,38.148500,38.398500,heard,I,sv,u-23-2
sw2812B-ms98-a-0013,38.398500,38.508500,that,I,sv,u-23-2
sw2812B-ms98-a-0013,38.508500,38.618500,in,I,sv,u-23-2
sw2812B-ms98-a-0013,38.618500,38.718500,the,I,sv,u-23-2
sw2812B-ms98-a-0013,38.718500,39.078500,fifties,I,sv,u-23-2
sw2812B-ms98-a-0013,39.078500,39.388500,women,I,sv,u-23-2
sw2812B-ms98-a-0013,39.388500,39.568500,liked,I,sv,u-23-2
sw2812B-ms98-a-0013,39.568500,39.668500,to,I,sv,u-23-2
sw2812B-ms98-a-0013,39.668500,39.908500,stay,I,sv,u-23-2
sw2812B-ms98-a-0013,39.908500,40.158500,home,I,sv,u-23-2
sw2812B-ms98-a-0013,40.158500,40.258500,and,I,sv,u-23-2
sw2812B-ms98-a-0013,40.258500,40.398500,all,I,sv,u-23-2
sw2812B-ms98-a-0013,40.398500,40.687000,that,I,sv,u-23-2
sw2812B-ms98-a-0013,41.090125,41.248500,that's,B,sd,u-25-1
sw2812B-ms98-a-0013,41.248500,41.499625,kind,I,sd,u-25-1
sw2812B-ms98-a-0013,41.499625,41.748125,of,I,sd,u-25-1
sw2812B-ms98-a-0013,41.748125,42.309375,um,I,sd,u-25-1
sw2812B-ms98-a-0013,42.750000,42.908500,the,I,sd,u-25-1
sw2812B-ms98-a-0013,42.908500,43.158500,opposite,I,sd,u-25-1
sw2812B-ms98-a-0013,43.158500,43.238500,of,I,sd,u-25-1
sw2812B-ms98-a-0013,43.238500,43.348500,what,I,sd,u-25-1
sw2812B-ms98-a-0013,43.348500,43.438500,it,I,sd,u-25-1
sw2812B-ms98-a-0013,43.438500,43.688500,was,I,sd,u-25-1
sw2812B-ms98-a-0013,43.688500,43.788500,in,I,sd,u-25-1
sw2812B-ms98-a-0013,43.788500,43.858500,the,I,sd,u-25-1
sw2812B-ms98-a-0013,43.858500,44.348500,sixties,I,sd,u-25-1
sw2812B-ms98-a-0013,44.348500,44.508500,and,I,sd,u-25-1
sw2812B-ms98-a-0013,44.508500,44.778500,early,I,sd,u-25-1
sw2812B-ms98-a-0013,44.778500,45.268500,seventies,I,sd,u-25-1
sw2812B-ms98-a-0013,45.268500,45.378500,it,B,sv,u-27-1
sw2812B-ms98-a-0013,45.378500,45.598500,was,I,sv,u-27-1
sw2812B-ms98-a-0013,45.598500,45.808500,sort,I,sv,u-27-1
sw2812B-ms98-a-0013,45.808500,45.988500,of,I,sv,u-27-1
sw2812B-ms98-a-0013,45.988500,46.308500,just,I,sv,u-27-1
sw2812B-ms98-a-0013,46.308500,46.518500,to,I,sv,u-27-1
sw2812B-ms98-a-0013,46.518500,46.858500,um,I,sv,u-27-1
sw2812B-ms98-a-0013,46.858500,46.998500,go,I,sv,u-27-1
sw2812B-ms98-a-0013,46.998500,47.748500,protest,I,sv,u-27-1
sw2812B-ms98-a-0013,47.748500,48.148500,and,B,sv,u-29-1
sw2812B-ms98-a-0013,48.148500,48.486875,uh,I,sv,u-29-1
sw2812B-ms98-a-0014,49.033375,49.328625,just,I,sv,u-29-1
sw2812B-ms98-a-0014,49.504500,49.874750,everybody,I,sv,u-29-1
sw2812B-ms98-a-0014,49.874750,49.974750,be,I,sv,u-29-1
sw2812B-ms98-a-0014,49.974750,50.324750,damned,I,sv,u-29-1
sw2812B-ms98-a-0014,50.324750,50.464750,and,I,sv,u-29-1
sw2812B-ms98-a-0014,50.464750,50.614750,live,I,sv,u-29-1
sw2812B-ms98-a-0014,50.614750,50.834750,with,I,sv,u-29-1
sw2812B-ms98-a-0014,50.834750,51.304750,someone,O,,
sw2812B-ms98-a-0014,51.304750,51.524750,and,B,sv,u-29-2
sw2812B-ms98-a-0014,51.524750,51.594750,you,I,sv,u-29-2
sw2812B-ms98-a-0014,51.594750,51.857125,know,I,sv,u-29-2
sw2812B-ms98-a-0014,52.222500,52.594750,social,B,+,u-31-1
sw2812B-ms98-a-0014,52.594750,53.194750,social,I,+,u-31-1
sw2812B-ms98-a-0014,53.194750,53.634750,morals,I,+,u-31-1
sw2812B-ms98-a-0014,53.634750,53.734750,were,I,+,u-31-1
sw2812B-ms98-a-0014,53.734750,53.784750,a,I,+,u-31-1
sw2812B-ms98-a-0014,53.784750,53.954750,little,I,+,u-31-1
sw2812B-ms98-a-0014,53.954750,54.264750,bit,I,+,u-31-1
sw2812B-ms98-a-0014,54.264750,54.794750,lacking,I,+,u-31-1
sw2812B-ms98-a-0016,62.685250,63.078250,um-hum,B,b,u-33-1
sw2812B-ms98-a-0018,71.228000,71.488000,right,B,b,u-35-1
sw2812B-ms98-a-0018,71.488000,71.588000,it,B,sv,u-35-2
sw2812B-ms98-a-0018,71.588000,71.748000,was,I,sv,u-35-2
sw2812B-ms98-a-0018,71.748000,72.008000,more,I,sv,u-35-2
sw2812B-ms98-a-0018,72.008000,72.268000,it,I,sv,u-35-2
sw2812B-ms98-a-0018,72.268000,72.418000,was,I,sv,u-35-2
sw2812B-ms98-a-0018,72.418000,72.658000,more,I,sv,u-35-2
sw2812B-ms98-a-0018,72.658000,72.948000,civil,I,sv,u-35-2
sw2812B-ms98-a-0018,72.948000,73.218000,rights,I,sv,u-35-2
sw2812B-ms98-a-0018,73.218000,73.778000,oriented,I,sv,u-35-2
sw2812B-ms98-a-0018,73.778000,73.878000,or,B,+,u-37-1
sw2812B-ms98-a-0018,73.878000,74.118000,race,I,+,u-37-1
sw2812B-ms98-a-0018,74.118000,74.468000,oriented,I,+,u-37-1
sw2812B-ms98-a-0018,74.468000,74.688000,rather,I,+,u-37-1
sw2812B-ms98-a-0018,74.688000,74.878000,than,I,+,u-37-1
sw2812B-ms98-a-0018,74.878000,75.248000,gender,I,+,u-37-1
sw2812B-ms98-a-0018,75.248000,75.668000,based,I,+,u-37-1
sw2812B-ms98-a-0018,75.668000,75.978000,yeah,B,b,u-37-2
sw2812B-ms98-a-0020,81.592250,82.097125,um-hum,B,b,u-39-1
sw2812B-ms98-a-0021,83.539625,83.759625,it,B,ba,u-41-1
sw2812B-ms98-a-0021,83.759625,84.073625,did,I,ba,u-41-1
sw2812B-ms98-a-0023,88.047875,88.277875,it,B,ba,u-43-1
sw2812B-ms98-a-0023,88.277875,88.527875,did,I,ba,u-43-1
sw2812B-ms98-a-0023,88.527875,88.727875,and,B,sv,u-43-2
sw2812B-ms98-a-0023,88.727875,88.867875,some,I,sv,u-43-2
sw2812B-ms98-a-0023,88.867875,88.937875,of,I,sv,u-43-2
sw2812B-ms98-a-0023,88.937875,89.027875,the,I,sv,u-43-2
sw2812B-ms98-a-0023,89.027875,89.207875,other,I,sv,u-43-2
sw2812B-ms98-a-0023,89.207875,89.537875,stuff,I,sv,u-43-2
sw2812B-ms98-a-0023,89.537875,89.807875,that,I,sv,u-43-2
sw2812B-ms98-a-0023,89.807875,89.987875,um,I,sv,u-43-2
sw2812B-ms98-a-0023,89.987875,90.067875,i,I,sv,u-43-2
sw2812B-ms98-a-0023,90.067875,90.317875,think,I,sv,u-43-2
sw2812B-ms98-a-0023,90.317875,90.447875,that,I,sv,u-43-2
sw2812B-ms98-a-0023,90.447875,90.797875,changed,I,sv,u-43-2
sw2812B-ms98-a-0023,90.797875,90.917500,it,I,sv,u-43-2
sw2812B-ms98-a-0023,91.365750,91.857875,you,I,sv,u-43-2
sw2812B-ms98-a-0023,91.857875,92.197875,uh,I,sv,u-43-2
sw2812B-ms98-a-0023,92.197875,92.487875,when,I,sv,u-43-2
sw2812B-ms98-a-0023,92.487875,92.517875,i,I,sv,u-43-2
sw2812B-ms98-a-0023,92.517875,92.757875,first,I,sv,u-43-2
sw2812B-ms98-a-0023,92.757875,92.907875,got,I,sv,u-43-2
sw2812B-ms98-a-0023,92.907875,92.987875,out,I,sv,u-43-2
sw2812B-ms98-a-0023,92.987875,93.097875,of,I,sv,u-43-2
sw2812B-ms98-a-0023,93.097875,93.647875,college,I,sv,u-43-2
sw2812B-ms98-a-0023,93.647875,93.987875,fifteen,I,sv,u-43-2
sw2812B-ms98-a-0023,93.987875,94.187875,years,I,sv,u-43-2
sw2812B-ms98-a-0023,94.187875,94.457875,ago,I,sv,u-43-2
sw2812B-ms98-a-0023,94.457875,94.547875,they,I,sv,u-43-2
sw2812B-ms98-a-0023,94.547875,94.657875,were,I,sv,u-43-2
sw2812B-ms98-a-0023,94.657875,94.927875,always,I,sv,u-43-2
sw2812B-ms98-a-0023,94.927875,95.297875,saying,I,sv,u-43-2
sw2812B-ms98-a-0023,95.297875,95.618875,well,I,sv,u-43-2
sw2812B-ms98-a-0023,96.048250,96.127875,if,I,sv,u-43-2
sw2812B-ms98-a-0023,96.127875,96.287875,you,I,sv,u-43-2
sw2812B-ms98-a-0023,96.287875,96.407875,if,I,sv,u-43-2
sw2812B-ms98-a-0023,96.407875,96.507875,you,I,sv,u-43-2
sw2812B-ms98-a-0023,96.507875,96.627875,were,I,sv,u-43-2
sw2812B-ms98-a-0023,96.627875,97.077875,assertive,I,sv,u-43-2
sw2812B-ms98-a-0023,97.077875,97.177875,you,I,sv,u-43-2
sw2812B-ms98-a-0023,97.177875,97.327875,were,I,sv,u-43-2
sw2812B-ms98-a-0023,97.327875,97.377875,a,I,sv,u-43-2
sw2812B-ms98-a-0023,97.377875,97.787875,libber,I,sv,u-43-2
sw2812B-ms98-a-0023,97.787875,97.997875,or,B,sv,u-43-3
sw2812B-ms98-a-0023,97.997875,98.127875,you,I,sv,u-43-3
sw2812B-ms98-a-0023,98.127875,98.357875,were,I,sv,u-43-3
sw2812B-ms98-a-0023,98.357875,98.847875,aggressive,I,sv,u-43-3
sw2812B-ms98-a-0023,98.847875,99.077875,not,I,sv,u-43-3
sw2812B-ms98-a-0023,99.077875,99.767875,assertive,I,sv,u-43-3
sw2812B-ms98-a-0023,99.767875,99.897875,and,I,sv,u-43-3
sw2812B-ms98-a-0023,99.897875,100.567875,independent,I,sv,u-43-3
sw2812B-ms98-a-0023,100.567875,100.997875,and,B,sd,u-45-1
sw2812B-ms98-a-0024,101.341500,101.503500,in,I,sd,u-45-1
sw2812B-ms98-a-0024,101.503500,101.833500,terms,I,sd,u-45-1
sw2812B-ms98-a-0024,101.833500,102.073500,of,I,sd,u-45-1
sw2812B-ms98-a-0024,102.073500,102.153500,the,I,sd,u-45-1
sw2812B-ms98-a-0024,102.153500,102.563500,corporate,I,sd,u-45-1
sw2812B-ms98-a-0024,102.563500,103.199750,community,I,sd,u-45-1
sw2812B-ms98-a-0024,103.527375,103.713500,i've,I,sd,u-45-1
sw2812B-ms98-a-0024,103.713500,103.883500,seen,I,sd,u-45-1
sw2812B-ms98-a-0024,103.883500,103.953500,a,I,sd,u-45-1
sw2812B-ms98-a-0024,103.953500,104.243500,big,I,sd,u-45-1
sw2812B-ms98-a-0024,104.243500,104.573500,change,I,sd,u-45-1
sw2812B-ms98-a-0024,104.573500,104.673500,in,I,sd,u-45-1
sw2812B-ms98-a-0024,104.673500,104.993500,terms,I,sd,u-45-1
sw2812B-ms98-a-0024,104.993500,105.143500,of,I,sd,u-45-1
sw2812B-ms98-a-0024,105.143500,105.443500,men,I,sd,u-45-1
sw2812B-ms98-a-0024,105.443500,106.083500,finally,I,sd,u-45-1
sw2812B-ms98-a-0024,106.083500,106.413500,being,I,sd,u-45-1
sw2812B-ms98-a-0024,106.413500,106.673500,quote,I,sd,u-45-1
sw2812B-ms98-a-0024,106.673500,107.093500,unquote,I,sd,u-45-1
sw2812B-ms98-a-0024,107.093500,107.402375,used,I,sd,u-45-1
sw2812B-ms98-a-0024,107.530500,107.802250,to,I,sd,u-45-1
sw2812B-ms98-a-0024,108.111000,108.603500,women,I,sd,u-45-1
sw2812B-ms98-a-0024,108.603500,108.813500,who,B,+,u-47-1
sw2812B-ms98-a-0024,108.813500,108.973500,are,I,+,u-47-1
sw2812B-ms98-a-0024,108.973500,109.353500,in,I,+,u-47-1
sw2812B-ms98-a-0024,109.353500,109.563500,uh,I,+,u-47-1
sw2812B-ms98-a-0024,109.563500,110.143500,controlling,I,+,u-47-1
sw2812B-ms98-a-0024,110.143500,110.673500,positions,I,+,u-47-1
sw2812B-ms98-a-0024,110.673500,111.149625,as,B,+,u-49-1
sw2812B-ms98-a-0024,111.537625,112.043500,higher,I,+,u-49-1
sw2812B-ms98-a-0024,112.043500,112.233500,you,I,+,u-49-1
sw2812B-ms98-a-0024,112.233500,112.413500,know,I,+,u-49-1
sw2812B-ms98-a-0024,112.413500,112.863500,corporate,I,+,u-49-1
sw2812B-ms98-a-0024,112.863500,112.963500,in,I,+,u-49-1
sw2812B-ms98-a-0024,112.963500,113.023500,the,I,+,u-49-1
sw2812B-ms98-a-0024,113.023500,113.353500,corporate,I,+,u-49-1
sw2812B-ms98-a-0024,113.353500,113.964750,hierarchy,I,+,u-49-1
sw2812B-ms98-a-0024,114.258625,114.353500,so,B,sv,u-51-1
sw2812B-ms98-a-0024,114.353500,114.383500,i,I,sv,u-51-1
sw2812B-ms98-a-0024,114.383500,114.623500,think,I,sv,u-51-1
sw2812B-ms98-a-0024,114.623500,114.913500,that's,I,sv,u-51-1
sw2812B-ms98-a-0024,114.913500,115.263500,good,I,sv,u-51-1
sw2812B-ms98-a-0026,121.855625,122.198125,um-hum,B,b,u-53-1
sw2812B-ms98-a-0028,127.736000,128.192000,right,B,b,u-55-1
sw2812B-ms98-a-0030,132.077375,132.198000,the,B,^2,u-57-1
sw2812B-ms98-a-0030,132.198000,132.851125,mainstay,I,^2,u-57-1
sw2812B-ms98-a-0030,132.851125,133.566500,yeah,B,b,u-57-2
sw2812B-ms98-a-0032,141.421625,141.560000,and,B,^2,u-59-1
sw2812B-ms98-a-0032,141.560000,142.340000,restructuring,I,^2,u-59-1
sw2812B-ms98-a-0032,142.340000,142.550000,stuff,O,,
sw2812B-ms98-a-0032,142.550000,143.150000,families,O,,
sw2812B-ms98-a-0032,143.150000,143.967125,yeah,B,b,u-59-2
sw2812B-ms98-a-0034,152.233625,152.579000,right,B,b,u-61-1
sw2812B-ms98-a-0036,156.068375,156.158375,the,B,%,u-63-1
sw2812B-ms98-a-0036,156.158375,156.498375,schools,I,%,u-63-1
sw2812B-ms98-a-0036,156.498375,156.608375,or,I,%,u-63-1
sw2812B-ms98-a-0036,156.608375,156.688375,the,I,%,u-63-1
sw2812B-ms98-a-0036,156.688375,156.888375,mo[ms]-,I,%,u-63-1
sw2812B-ms98-a-0036,156.888375,157.018375,the,I,%,u-63-1
sw2812B-ms98-a-0036,157.018375,157.328375,schools,I,%,u-63-1
sw2812B-ms98-a-0036,157.328375,157.388375,or,I,%,u-63-1
sw2812B-ms98-a-0036,157.388375,157.458375,the,I,%,u-63-1
sw2812B-ms98-a-0036,157.458375,157.988375,parents,I,%,u-63-1
sw2812B-ms98-a-0036,157.988375,158.438375,yeah,B,b,u-63-2
sw2812B-ms98-a-0037,159.088875,159.628875,um,B,^h,u-65-1
sw2812B-ms98-a-0037,159.628875,159.828875,i'm,I,^h,u-65-1
sw2812B-ms98-a-0037,159.828875,160.048875,trying,I,^h,u-65-1
sw2812B-ms98-a-0037,160.048875,160.108875,to,I,^h,u-65-1
sw2812B-ms98-a-0037,160.108875,160.258875,think,I,^h,u-65-1
sw2812B-ms98-a-0037,160.258875,160.318875,of,I,^h,u-65-1
sw2812B-ms98-a-0037,160.318875,160.418875,what,I,^h,u-65-1
sw2812B-ms98-a-0037,160.418875,160.730750,else,I,^h,u-65-1
sw2812B-ms98-a-0037,160.730750,160.798875,i,B,sd,u-65-2
sw2812B-ms98-a-0037,160.798875,160.908875,have,I,sd,u-65-2
sw2812B-ms98-a-0037,160.908875,160.938875,a,I,sd,u-65-2
sw2812B-ms98-a-0037,160.938875,161.098875,lot,I,sd,u-65-2
sw2812B-ms98-a-0037,161.098875,161.218875,of,I,sd,u-65-2
sw2812B-ms98-a-0037,161.218875,161.558875,opinions,I,sd,u-65-2
sw2812B-ms98-a-0037,161.558875,161.678875,on,I,sd,u-65-2
sw2812B-ms98-a-0037,161.678875,161.838875,this,I,sd,u-65-2
sw2812B-ms98-a-0037,161.838875,162.158875,except,I,sd,u-65-2
sw2812B-ms98-a-0037,162.158875,162.248875,all,I,sd,u-65-2
sw2812B-ms98-a-0037,162.248875,162.318875,of,I,sd,u-65-2
sw2812B-ms98-a-0037,162.318875,162.378875,a,I,sd,u-65-2
sw2812B-ms98-a-0037,162.378875,162.578875,sudden,I,sd,u-65-2
sw2812B-ms98-a-0037,162.578875,162.628875,i,I,sd,u-65-2
sw2812B-ms98-a-0037,162.628875,162.829875,went,I,sd,u-65-2
sw2812B-ms98-a-0037,162.829875,163.140625,blank,I,sd,u-65-2
sw2812B-ms98-a-0037,163.140625,164.538875,[laughter],O,,
sw2812B-ms98-a-0038,164.791625,164.902125,a,B,sv,u-67-1
sw2812B-ms98-a-0038,164.902125,165.102125,lot,I,sv,u-67-1
sw2812B-ms98-a-0038,165.102125,165.232125,of,I,sv,u-67-1
sw2812B-ms98-a-0038,165.232125,165.302125,the,I,sv,u-67-1
sw2812B-ms98-a-0038,165.302125,165.642125,things,I,sv,u-67-1
sw2812B-ms98-a-0038,165.642125,166.032125,um,I,sv,u-67-1
sw2812B-ms98-a-0038,166.032125,166.112125,the,I,sv,u-67-1
sw2812B-ms98-a-0038,166.112125,166.792500,demographics,I,sv,u-67-1
sw2812B-ms98-a-0038,166.961875,167.112125,too,O,,
sw2812B-ms98-a-0038,167.112125,167.152125,i,B,sv,u-67-2
sw2812B-ms98-a-0038,167.152125,167.332125,mean,I,sv,u-67-2
sw2812B-ms98-a-0038,167.332125,167.482125,there's,I,sv,u-67-2
sw2812B-ms98-a-0038,167.482125,167.722125,more,I,sv,u-67-2
sw2812B-ms98-a-0038,167.722125,167.802125,i,B,sd,u-67-3
sw2812B-ms98-a-0038,167.802125,168.066125,don't,I,sd,u-67-3
sw2812B-ms98-a-0038,168.190375,168.342125,have,I,sd,u-67-3
sw2812B-ms98-a-0038,168.342125,168.402125,the,I,sd,u-67-3
sw2812B-ms98-a-0038,168.402125,168.762125,numbers,I,sd,u-67-3
sw2812B-ms98-a-0038,168.762125,168.842125,in,I,sd,u-67-3
sw2812B-ms98-a-0038,168.842125,168.972125,my,I,sd,u-67-3
sw2812B-ms98-a-0038,168.972125,169.202125,head,I,sd,u-67-3
sw2812B-ms98-a-0038,169.202125,169.362125,right,I,sd,u-67-3
sw2812B-ms98-a-0038,169.362125,169.572125,now,I,sd,u-67-3
sw2812B-ms98-a-0038,169.572125,169.814625,but,B,sv,u-67-4
sw2812B-ms98-a-0038,170.063125,170.122125,a,I,sv,u-67-4
sw2812B-ms98-a-0038,170.122125,170.322125,lot,I,sv,u-67-4
sw2812B-ms98-a-0038,170.322125,170.392125,of,I,sv,u-67-4
sw2812B-ms98-a-0038,170.392125,170.452125,the,I,sv,u-67-4
sw2812B-ms98-a-0038,170.452125,170.752125,things,I,sv,u-67-4
sw2812B-ms98-a-0038,170.752125,170.842125,that,I,sv,u-67-4
sw2812B-ms98-a-0038,170.842125,171.052125,brought,I,sv,u-67-4
sw2812B-ms98-a-0038,171.052125,171.582125,feminism,I,sv,u-67-4
sw2812B-ms98-a-0038,171.582125,171.622125,i,I,sv,u-67-4
sw2812B-ms98-a-0038,171.622125,171.732125,mean,I,sv,u-67-4
sw2812B-ms98-a-0038,171.732125,171.822125,there,I,sv,u-67-4
sw2812B-ms98-a-0038,171.822125,171.882125,are,I,sv,u-67-4
sw2812B-ms98-a-0038,171.882125,172.112125,just,I,sv,u-67-4
sw2812B-ms98-a-0038,172.112125,172.292125,more,I,sv,u-67-4
sw2812B-ms98-a-0038,172.292125,172.697250,women,I,sv,u-67-4
sw2812B-ms98-a-0038,172.964625,173.292125,in,I,sv,u-67-4
sw2812B-ms98-a-0038,173.292125,173.682125,in,I,sv,u-67-4
sw2812B-ms98-a-0038,173.682125,173.862125,in,I,sv,u-67-4
sw2812B-ms98-a-0038,173.862125,173.992125,the,I,sv,u-67-4
sw2812B-ms98-a-0038,173.992125,174.822125,demographics,I,sv,u-67-4
sw2812B-ms98-a-0038,174.822125,175.022125,just,I,sv,u-67-4
sw2812B-ms98-a-0038,175.022125,175.412125,generally,I,sv,u-67-4
sw2812B-ms98-a-0038,175.412125,175.512125,in,B,+,u-69-1
sw2812B-ms98-a-0038,175.512125,175.572125,the,I,+,u-69-1
sw2812B-ms98-a-0038,175.572125,175.980625,United,I,+,u-69-1
sw2812B-ms98-a-0038,175.980625,176.272125,States,I,+,u-69-1
sw2812B-ms98-a-0038,176.272125,176.372125,in,I,+,u-69-1
sw2812B-ms98-a-0038,176.372125,176.672125,terms,I,+,u-69-1
sw2812B-ms98-a-0038,176.672125,176.772125,of,I,+,u-69-1
sw2812B-ms98-a-0038,176.772125,177.122125,being,I,+,u-69-1
sw2812B-ms98-a-0039,177.545250,177.585250,i,B,sd,u-71-1
sw2812B-ms98-a-0039,177.585250,177.755250,mean,I,sd,u-71-1
sw2812B-ms98-a-0039,177.755250,177.915250,i'm,I,sd,u-71-1
sw2812B-ms98-a-0039,177.915250,178.035250,the,I,sd,u-71-1
sw2812B-ms98-a-0039,178.035250,178.415250,typical,I,sd,u-71-1
sw2812B-ms98-a-0039,178.415250,178.725250,baby,I,sd,u-71-1
sw2812B-ms98-a-0039,178.725250,179.065250,boomer,I,sd,u-71-1
sw2812B-ms98-a-0039,179.065250,179.095250,i,B,sd,u-71-2
sw2812B-ms98-a-0039,179.095250,179.335250,hate,I,sd,u-71-2
sw2812B-ms98-a-0039,179.335250,179.515250,that,I,sd,u-71-2
sw2812B-ms98-a-0039,179.515250,179.795000,term,I,sd,u-71-2
