sw3360B-ms98-a-0003,10.516625,11.091500,right,B,b,u-2-1
sw3360B-ms98-a-0006,45.949750,46.079750,you,I,sv,u-4-3
sw3360B-ms98-a-0006,46.079750,46.299750,off,I,sv,u-4-3
sw3360B-ms98-a-0006,46.299750,46.712875,too,I,sv,u-4-3
sw3360B-ms98-a-0006,47.422875,47.799500,but,B,sd,u-6-1
sw3360B-ms98-a-0006,47.799500,48.066500,uh,I,sd,u-6-1
sw3360B-ms98-a-0007,49.630125,50.100125,somebody,I,sd,u-6-1
sw3360B-ms98-a-0007,50.690125,51.000125,somebody,I,sd,u-6-1
sw3360B-ms98-a-0007,51.000125,51.140125,was,I,sd,u-6-1
sw3360B-ms98-a-0007,51.140125,51.500125,telling,I,sd,u-6-1
sw3360B-ms98-a-0007,51.500125,51.560125,me,I,sd,u-6-1
sw3360B-ms98-a-0007,51.560125,51.620125,the,I,sd,u-6-1
sw3360B-ms98-a-0007,51.620125,51.790125,other,I,sd,u-6-1
sw3360B-ms98-a-0007,51.790125,52.030125,day,I,sd,u-6-1
sw3360B-ms98-a-0007,52.030125,52.170125,that,I,sd,u-6-1
sw3360B-ms98-a-0007,52.170125,52.320125,they,I,sd,u-6-1
sw3360B-ms98-a-0007,52.320125,52.720125,heard,I,sd,u-6-1
sw3360B-ms98-a-0008,53.612375,53.962375,some,I,sd,u-6-1
sw3360B-ms98-a-0008,53.962375,54.542375,senator,I,sd,u-6-1
sw3360B-ms98-a-0008,54.542375,54.842375,say,I,sd,u-6-1
sw3360B-ms98-a-0008,54.842375,55.052375,that,I,sd,u-6-1
sw3360B-ms98-a-0009,56.419500,56.669500,what,I,sd,u-6-1
sw3360B-ms98-a-0009,56.669500,56.809500,we're,I,sd,u-6-1
sw3360B-ms98-a-0009,56.809500,57.459500,paying,I,sd,u-6-1
sw3360B-ms98-a-0010,58.489125,58.689125,it's,I,sd,u-6-1
sw3360B-ms98-a-0010,58.689125,58.899125,not,I,sd,u-6-1
sw3360B-ms98-a-0010,58.899125,59.019125,that,I,sd,u-6-1
sw3360B-ms98-a-0010,59.019125,59.159125,we,I,sd,u-6-1
sw3360B-ms98-a-0010,59.159125,59.529125,mind,I,sd,u-6-1
sw3360B-ms98-a-0010,59.529125,59.879125,paying,I,sd,u-6-1
sw3360B-ms98-a-0010,59.879125,60.609125,taxes,I,sd,u-6-1
sw3360B-ms98-a-0010,61.113000,61.297625,it's,I,sd,u-6-1
sw3360B-ms98-a-0010,61.297625,61.604125,that,I,sd,u-6-1
sw3360B-ms98-a-0010,62.406375,62.509125,we're,I,sd,u-6-1
sw3360B-ms98-a-0010,62.509125,62.869125,paying,I,sd,u-6-1
sw3360B-ms98-a-0010,62.869125,63.069125,too,I,sd,u-6-1
sw3360B-ms98-a-0010,63.069125,63.439125,much,I,sd,u-6-1
sw3360B-ms98-a-0010,63.439125,63.894750,for,I,sd,u-6-1
sw3360B-ms98-a-0010,64.000125,64.069125,a,I,sd,u-6-1
sw3360B-ms98-a-0010,64.069125,64.589125,lousy,I,sd,u-6-1
sw3360B-ms98-a-0010,64.589125,65.114875,government,I,sd,u-6-1
sw3360B-ms98-a-0011,66.132375,66.272375,and,B,sd,u-8-1
sw3360B-ms98-a-0011,66.272375,66.422625,i-,I,sd,u-8-1
sw3360B-ms98-a-0011,66.599750,66.812375,i-,I,sd,u-8-1
sw3360B-ms98-a-0011,67.222875,67.388625,i,I,sd,u-8-1
sw3360B-ms98-a-0011,67.388625,67.592375,tend,I,sd,u-8-1
sw3360B-ms98-a-0011,67.592375,67.652375,to,I,sd,u-8-1
sw3360B-ms98-a-0011,67.652375,67.932375,agree,I,sd,u-8-1
sw3360B-ms98-a-0011,67.932375,68.102375,with,I,sd,u-8-1
sw3360B-ms98-a-0011,68.102375,68.729125,[laughter-that],O,,
sw3360B-ms98-a-0011,69.625500,69.742375,i'm,B,sd,u-10-1
sw3360B-ms98-a-0011,69.742375,69.972375,not,I,sd,u-10-1
sw3360B-ms98-a-0011,69.972375,70.272375,really,I,sd,u-10-1
sw3360B-ms98-a-0011,70.272375,70.542375,into,I,sd,u-10-1
sw3360B-ms98-a-0012,71.943375,72.263375,what,I,sd,u-10-1
sw3360B-ms98-a-0012,72.263375,72.443375,they're,I,sd,u-10-1
sw3360B-ms98-a-0012,72.443375,72.903375,doing,I,sd,u-10-1
sw3360B-ms98-a-0012,73.983375,74.283375,per,B,+,u-12-1
sw3360B-ms98-a-0012,74.283375,74.533375,se,I,+,u-12-1
sw3360B-ms98-a-0012,74.533375,74.723375,and,B,sv,u-12-2
sw3360B-ms98-a-0012,74.723375,74.753375,i,I,sv,u-12-2
sw3360B-ms98-a-0012,74.753375,75.013375,think,I,sv,u-12-2
sw3360B-ms98-a-0012,75.013375,75.213375,there's,I,sv,u-12-2
sw3360B-ms98-a-0012,75.213375,75.483375,just,I,sv,u-12-2
sw3360B-ms98-a-0012,75.483375,75.623375,too,I,sv,u-12-2
sw3360B-ms98-a-0012,75.623375,75.994875,many,I,sv,u-12-2
sw3360B-ms98-a-0012,76.213375,76.363375,too,I,sv,u-12-2
sw3360B-ms98-a-0012,76.363375,76.533375,many,I,sv,u-12-2
sw3360B-ms98-a-0012,76.533375,77.063375,levels,I,sv,u-12-2
sw3360B-ms98-a-0012,77.063375,77.153375,of,I,sv,u-12-2
sw3360B-ms98-a-0012,77.153375,78.053375,bureaucracy,I,sv,u-12-2
sw3360B-ms98-a-0013,79.163875,79.277250,i,B,sv,u-12-3
sw3360B-ms98-a-0013,79.277250,79.501625,think,I,sv,u-12-3
sw3360B-ms98-a-0013,79.501625,79.601625,it,I,sv,u-12-3
sw3360B-ms98-a-0013,79.601625,79.751625,can,I,sv,u-12-3
sw3360B-ms98-a-0013,79.751625,80.001625,be,I,sv,u-12-3
sw3360B-ms98-a-0014,81.742750,81.912750,can,I,sv,u-12-3
sw3360B-ms98-a-0014,81.912750,82.022750,be,I,sv,u-12-3
sw3360B-ms98-a-0014,82.022750,82.532750,managed,I,sv,u-12-3
sw3360B-ms98-a-0014,82.532750,82.933750,by,I,sv,u-12-3
sw3360B-ms98-a-0015,84.031000,84.191000,by,I,sv,u-12-3
sw3360B-ms98-a-0015,84.191000,84.791000,less,I,sv,u-12-3
sw3360B-ms98-a-0015,84.791000,84.991000,ah,I,sv,u-12-3
sw3360B-ms98-a-0016,86.306750,86.626750,less,I,sv,u-12-3
sw3360B-ms98-a-0016,86.626750,87.036750,levels,I,sv,u-12-3
sw3360B-ms98-a-0018,102.346625,102.806625,right,B,b,u-14-1
sw3360B-ms98-a-0020,110.370500,110.980500,right,B,b,u-16-1
sw3360B-ms98-a-0022,121.684750,122.285000,[laughter-right],O,,
sw3360B-ms98-a-0023,123.989375,124.419375,right,B,aa,u-20-1
sw3360B-ms98-a-0023,124.519375,124.869375,well,B,sv,u-20-2
sw3360B-ms98-a-0023,125.274500,125.459000,i,I,sv,u-20-2
sw3360B-ms98-a-0023,125.459000,125.639375,think,I,sv,u-20-2
sw3360B-ms98-a-0023,125.639375,125.739375,we're,I,sv,u-20-2
sw3360B-ms98-a-0023,125.739375,125.919375,gonna,I,sv,u-20-2
sw3360B-ms98-a-0023,125.919375,126.289375,see,I,sv,u-20-2
sw3360B-ms98-a-0024,127.376875,127.466875,a,I,sv,u-20-2
sw3360B-ms98-a-0024,127.466875,128.376875,streamlining,I,sv,u-20-2
sw3360B-ms98-a-0024,128.376875,128.526875,in,I,sv,u-20-2
sw3360B-ms98-a-0024,128.526875,128.586875,the,I,sv,u-20-2
sw3360B-ms98-a-0024,128.586875,129.266875,government,I,sv,u-20-2
sw3360B-ms98-a-0025,130.290750,130.403000,i,B,%,u-20-3
sw3360B-ms98-a-0025,130.403000,130.635125,just,I,%,u-20-3
sw3360B-ms98-a-0025,130.753875,130.869875,you,I,%,u-20-3
sw3360B-ms98-a-0025,130.869875,131.049875,know,I,%,u-20-3
sw3360B-ms98-a-0025,131.049875,131.252375,i-,O,,
sw3360B-ms98-a-0025,131.621500,131.699875,i,B,sv(^q),u-20-4
sw3360B-ms98-a-0025,131.699875,131.839875,don't,I,sv(^q),u-20-4
sw3360B-ms98-a-0025,131.839875,131.929875,know,I,sv(^q),u-20-4
sw3360B-ms98-a-0025,131.929875,132.179875,what,I,sv(^q),u-20-4
sw3360B-ms98-a-0025,132.179875,132.469875,kind,I,sv(^q),u-20-4
sw3360B-ms98-a-0025,132.469875,132.629875,of,I,sv(^q),u-20-4
sw3360B-ms98-a-0025,132.729875,133.120500,uh,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,134.654750,134.745125,i,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,134.745125,134.881625,don't,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,134.881625,134.961625,know,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,134.961625,135.191625,what,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,135.361625,135.581625,what,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,135.581625,136.142250,level,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,136.142250,136.481625,or,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,136.481625,136.731625,what,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,136.971625,137.121625,how,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,137.121625,137.401625,long,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,137.401625,137.541625,it,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,137.541625,137.641625,will,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,137.641625,138.119125,take,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,138.431750,138.892500,for,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,139.438625,139.531625,you,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,139.531625,139.837750,know,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,140.248375,140.381625,our,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,140.381625,141.183125,country,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,142.046750,142.171625,to,I,sv(^q),u-20-4
sw3360B-ms98-a-0026,142.171625,142.651625,start,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,143.396000,143.536250,the,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,143.536250,144.017625,public,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,144.017625,144.157625,in,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,144.157625,144.537625,general,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,144.537625,144.727625,to,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,144.727625,145.097625,start,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,145.097625,145.457625,saying,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,145.857625,146.157625,hey,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,146.317625,146.507625,this,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,146.507625,146.617625,is,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,146.617625,146.837625,too,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,146.837625,147.307625,much,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,147.307625,147.447625,we're,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,147.447625,147.647625,not,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,147.647625,147.837625,gonna,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,147.837625,148.087625,pay,I,sv(^q),u-20-4
sw3360B-ms98-a-0027,148.087625,148.557625,anymore,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,149.247000,149.347000,you,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,149.347000,149.487000,know,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,149.487000,149.607000,we're,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,149.607000,149.767000,not,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,149.767000,149.917000,gonna,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,149.917000,150.257000,pay,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,150.257000,150.457000,for,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,150.457000,150.867000,this,I,sv(^q),u-20-4
sw3360B-ms98-a-0028,150.977000,151.397000,and,B,^q,u-20-5
sw3360B-ms98-a-0028,151.527000,151.843250,you're,I,^q,u-20-5
sw3360B-ms98-a-0028,151.843250,152.174625,out,I,^q,u-20-5
sw3360B-ms98-a-0028,152.417000,152.524750,you,I,^q,u-20-5
sw3360B-ms98-a-0028,152.524750,152.765750,know,I,^q,u-20-5
sw3360B-ms98-a-0028,153.205375,153.325875,i,B,sv,u-20-6
sw3360B-ms98-a-0028,153.325875,153.497000,think,I,sv,u-20-6
sw3360B-ms98-a-0028,153.497000,153.597000,we're,I,sv,u-20-6
sw3360B-ms98-a-0028,153.597000,153.917000,starting,I,sv,u-20-6
sw3360B-ms98-a-0028,153.917000,153.987000,to,I,sv,u-20-6
sw3360B-ms98-a-0028,153.987000,154.257000,see,I,sv,u-20-6
sw3360B-ms98-a-0028,154.257000,154.357000,it,I,sv,u-20-6
sw3360B-ms98-a-0028,154.357000,154.397000,a,I,sv,u-20-6
sw3360B-ms98-a-0028,154.397000,154.647000,little,I,sv,u-20-6
sw3360B-ms98-a-0028,154.647000,154.817000,bit,I,sv,u-20-6
sw3360B-ms98-a-0028,154.817000,155.127000,now,I,sv,u-20-6
sw3360B-ms98-a-0028,155.127000,155.307000,but,B,sd,u-20-7
sw3360B-ms98-a-0028,155.307000,155.377000,i,I,sd,u-20-7
sw3360B-ms98-a-0028,155.377000,155.817000,think,I,sd,u-20-7
sw3360B-ms98-a-0028,155.817000,156.068375,uh,I,sd,u-20-7
sw3360B-ms98-a-0030,158.736750,158.850125,i,I,sd,u-20-7
sw3360B-ms98-a-0030,158.850125,158.976250,don't,I,sd,u-20-7
sw3360B-ms98-a-0030,158.976250,159.036250,know,I,sd,u-20-7
sw3360B-ms98-a-0030,159.036250,159.266250,what,I,sd,u-20-7
sw3360B-ms98-a-0030,160.066250,160.326250,what,I,sd,u-20-7
sw3360B-ms98-a-0030,160.326250,160.696250,kind,I,sd,u-20-7
sw3360B-ms98-a-0030,160.696250,160.946250,of,I,sd,u-20-7
sw3360B-ms98-a-0031,162.161750,162.721750,input,I,sd,u-20-7
sw3360B-ms98-a-0031,162.921750,163.121750,we're,I,sd,u-20-7
sw3360B-ms98-a-0031,163.121750,163.331750,gonna,I,sd,u-20-7
sw3360B-ms98-a-0031,163.331750,163.611750,get,I,sd,u-20-7
sw3360B-ms98-a-0031,163.611750,163.821750,from,I,sd,u-20-7
sw3360B-ms98-a-0031,163.821750,163.881750,the,I,sd,u-20-7
sw3360B-ms98-a-0031,163.881750,164.481750,public,I,sd,u-20-7
sw3360B-ms98-a-0031,164.651750,164.821750,and,I,sd,u-20-7
sw3360B-ms98-a-0031,164.821750,165.041750,how,I,sd,u-20-7
sw3360B-ms98-a-0031,165.041750,165.201750,they're,I,sd,u-20-7
sw3360B-ms98-a-0031,165.201750,165.381750,gonna,I,sd,u-20-7
sw3360B-ms98-a-0031,165.381750,165.491750,go,I,sd,u-20-7
sw3360B-ms98-a-0031,165.491750,165.821750,about,I,sd,u-20-7
sw3360B-ms98-a-0031,165.821750,166.101750,doing,I,sd,u-20-7
sw3360B-ms98-a-0031,166.101750,166.241750,it,I,sd,u-20-7
sw3360B-ms98-a-0032,167.408250,167.578250,because,B,sv,u-20-8
sw3360B-ms98-a-0032,167.578250,167.658250,i,I,sv,u-20-8
sw3360B-ms98-a-0032,167.658250,167.888250,think,I,sv,u-20-8
sw3360B-ms98-a-0032,168.102375,168.234125,i,I,sv,u-20-8
sw3360B-ms98-a-0032,168.234125,168.468250,think,I,sv,u-20-8
sw3360B-ms98-a-0032,168.468250,168.558250,we're,I,sv,u-20-8
sw3360B-ms98-a-0032,168.558250,168.758250,just,I,sv,u-20-8
sw3360B-ms98-a-0032,168.758250,168.988250,getting,I,sv,u-20-8
sw3360B-ms98-a-0032,168.988250,169.458250,taxed,I,sv,u-20-8
sw3360B-ms98-a-0032,169.458250,169.658250,way,I,sv,u-20-8
sw3360B-ms98-a-0032,169.658250,169.888250,too,I,sv,u-20-8
sw3360B-ms98-a-0032,169.888250,170.408250,much,I,sv,u-20-8
sw3360B-ms98-a-0033,171.900250,171.992000,i,B,sv,u-22-1
sw3360B-ms98-a-0033,171.992000,172.392000,mean,I,sv,u-22-1
sw3360B-ms98-a-0033,172.392000,172.582000,right,I,sv,u-22-1
sw3360B-ms98-a-0033,172.582000,172.762000,now,I,sv,u-22-1
sw3360B-ms98-a-0033,172.762000,172.902000,we're,I,sv,u-22-1
sw3360B-ms98-a-0033,172.902000,173.072000,getting,I,sv,u-22-1
sw3360B-ms98-a-0033,173.072000,173.462000,taxed,I,sv,u-22-1
sw3360B-ms98-a-0033,173.462000,173.882000,probably,I,sv,u-22-1
sw3360B-ms98-a-0034,175.395125,175.705125,probably,I,sv,u-22-1
sw3360B-ms98-a-0034,175.705125,176.025125,around,I,sv,u-22-1
sw3360B-ms98-a-0034,176.415125,176.665125,thirty,I,sv,u-22-1
sw3360B-ms98-a-0034,176.665125,176.935125,five,I,sv,u-22-1
sw3360B-ms98-a-0034,176.935125,177.595125,percent,I,sv,u-22-1
sw3360B-ms98-a-0034,178.145125,178.315125,or,I,sv,u-22-1
sw3360B-ms98-a-0034,178.315125,178.705125,more,I,sv,u-22-1
sw3360B-ms98-a-0034,179.505125,179.615125,and,B,sv,u-22-2
sw3360B-ms98-a-0034,179.615125,179.885125,that's,I,sv,u-22-2
sw3360B-ms98-a-0034,180.125125,180.311250,that's,I,sv,u-22-2
sw3360B-ms98-a-0034,180.533500,180.635125,you,I,sv,u-22-2
sw3360B-ms98-a-0034,180.635125,180.785125,know,I,sv,u-22-2
sw3360B-ms98-a-0034,180.785125,180.989000,that's,I,sv,u-22-2
sw3360B-ms98-a-0034,181.196125,181.515125,me,I,sv,u-22-2
sw3360B-ms98-a-0034,181.515125,181.745125,not,I,sv,u-22-2
sw3360B-ms98-a-0034,181.745125,182.244875,making,I,sv,u-22-2
sw3360B-ms98-a-0034,182.715625,182.845125,a,I,sv,u-22-2
sw3360B-ms98-a-0034,182.845125,183.015125,whole,I,sv,u-22-2
sw3360B-ms98-a-0034,183.015125,183.195125,lot,I,sv,u-22-2
sw3360B-ms98-a-0034,183.195125,183.265125,of,I,sv,u-22-2
sw3360B-ms98-a-0034,183.265125,183.803625,[laughter-money],O,,
sw3360B-ms98-a-0036,189.939250,190.110875,we[ll]-,O,,
sw3360B-ms98-a-0038,194.364250,194.814250,right,B,b,u-24-1
sw3360B-ms98-a-0040,204.802875,205.332875,right,B,b,u-26-1
sw3360B-ms98-a-0041,206.396000,206.576000,yeah,B,aa,u-28-1
sw3360B-ms98-a-0041,206.576000,206.716000,we,B,sd,u-28-2
sw3360B-ms98-a-0041,206.716000,206.876000,got,I,sd,u-28-2
sw3360B-ms98-a-0041,206.876000,206.951500,a,I,sd,u-28-2
sw3360B-ms98-a-0041,207.098375,207.416000,sales,I,sd,u-28-2
sw3360B-ms98-a-0041,207.416000,207.786000,tax,I,sd,u-28-2
sw3360B-ms98-a-0041,208.226000,208.346000,our,B,sd,u-28-3
sw3360B-ms98-a-0041,208.346000,208.706000,sales,I,sd,u-28-3
sw3360B-ms98-a-0041,208.706000,209.016000,tax,I,sd,u-28-3
sw3360B-ms98-a-0041,209.016000,209.086000,is,I,sd,u-28-3
sw3360B-ms98-a-0041,209.086000,209.336000,like,I,sd,u-28-3
sw3360B-ms98-a-0041,209.336000,209.566000,eight,I,sd,u-28-3
sw3360B-ms98-a-0041,209.566000,210.036000,percent,I,sd,u-28-3
sw3360B-ms98-a-0041,210.036000,210.166000,and,B,sd,u-28-4
sw3360B-ms98-a-0041,210.166000,210.196000,i,I,sd,u-28-4
sw3360B-ms98-a-0041,210.196000,210.336000,don't,I,sd,u-28-4
sw3360B-ms98-a-0041,210.336000,210.416000,know,I,sd,u-28-4
sw3360B-ms98-a-0041,210.416000,210.616000,what,I,sd,u-28-4
sw3360B-ms98-a-0041,210.616000,210.726000,our,I,sd,u-28-4
sw3360B-ms98-a-0041,210.726000,211.066000,gas,I,sd,u-28-4
sw3360B-ms98-a-0041,211.156000,211.456000,tax,I,sd,u-28-4
sw3360B-ms98-a-0041,211.456000,211.596000,is,I,sd,u-28-4
sw3360B-ms98-a-0041,211.596000,211.676000,i,B,sd,u-28-5
sw3360B-ms98-a-0041,211.676000,211.926000,think,I,sd,u-28-5
sw3360B-ms98-a-0041,211.926000,212.146000,it's,I,sd,u-28-5
sw3360B-ms98-a-0041,212.146000,212.476000,somewhere,I,sd,u-28-5
sw3360B-ms98-a-0041,212.476000,212.946000,around,I,sd,u-28-5
sw3360B-ms98-a-0043,214.997875,215.277875,twenty,I,sd,u-28-5
sw3360B-ms98-a-0043,215.277875,215.547875,five,I,sd,u-28-5
sw3360B-ms98-a-0043,215.547875,215.817875,cents,I,sd,u-28-5
sw3360B-ms98-a-0043,215.817875,215.897875,a,I,sd,u-28-5
sw3360B-ms98-a-0043,215.897875,216.297875,gallon,I,sd,u-28-5
sw3360B-ms98-a-0045,218.523125,218.973125,so,B,sv,u-30-1
sw3360B-ms98-a-0046,220.097750,220.137750,i,I,sv,u-30-1
sw3360B-ms98-a-0046,220.137750,220.307750,mean,I,sv,u-30-1
sw3360B-ms98-a-0046,220.307750,220.467750,they're,I,sv,u-30-1
sw3360B-ms98-a-0046,220.467750,220.747750,hitting,I,sv,u-30-1
sw3360B-ms98-a-0046,220.747750,220.977750,us,I,sv,u-30-1
sw3360B-ms98-a-0046,220.977750,221.247750,up,I,sv,u-30-1
sw3360B-ms98-a-0046,221.247750,221.357750,and,B,sv,u-30-2
sw3360B-ms98-a-0046,221.357750,221.417750,they,I,sv,u-30-2
sw3360B-ms98-a-0046,221.417750,221.598875,may,I,sv,u-30-2
sw3360B-ms98-a-0046,221.598875,221.847750,not,I,sv,u-30-2
sw3360B-ms98-a-0047,222.995250,223.115250,they,I,sv,u-30-2
sw3360B-ms98-a-0047,223.115250,223.255250,may,I,sv,u-30-2
sw3360B-ms98-a-0047,223.255250,223.565250,not,I,sv,u-30-2
sw3360B-ms98-a-0047,223.565250,223.905250,raise,I,sv,u-30-2
sw3360B-ms98-a-0047,223.905250,224.095250,it,I,sv,u-30-2
sw3360B-ms98-a-0048,225.791875,225.871875,you,I,sv,u-30-2
sw3360B-ms98-a-0048,225.871875,226.051875,know,I,sv,u-30-2
sw3360B-ms98-a-0048,226.051875,226.904750,federally,I,sv,u-30-2
sw3360B-ms98-a-0048,227.304250,227.521875,as,I,sv,u-30-2
sw3360B-ms98-a-0048,227.521875,227.981875,much,I,sv,u-30-2
sw3360B-ms98-a-0048,227.981875,228.251875,one,I,sv,u-30-2
sw3360B-ms98-a-0048,228.251875,228.511875,year,I,sv,u-30-2
sw3360B-ms98-a-0048,228.511875,228.741875,but,B,sv,u-30-3
sw3360B-ms98-a-0048,228.741875,228.901875,then,I,sv,u-30-3
sw3360B-ms98-a-0048,228.901875,229.071875,they'll,I,sv,u-30-3
sw3360B-ms98-a-0048,229.071875,229.331875,raise,I,sv,u-30-3
sw3360B-ms98-a-0048,229.331875,229.541875,it,I,sv,u-30-3
sw3360B-ms98-a-0048,229.541875,230.012750,somewhere,I,sv,u-30-3
sw3360B-ms98-a-0048,230.570125,230.671875,in,I,sv,u-30-3
sw3360B-ms98-a-0048,230.671875,230.741875,the,I,sv,u-30-3
sw3360B-ms98-a-0048,230.741875,231.301875,state,I,sv,u-30-3
sw3360B-ms98-a-0048,231.301875,231.501875,or,I,sv,u-30-3
sw3360B-ms98-a-0048,231.501875,231.774500,the,I,sv,u-30-3
sw3360B-ms98-a-0048,232.053125,232.171875,or,I,sv,u-30-3
sw3360B-ms98-a-0048,232.171875,232.291875,the,I,sv,u-30-3
sw3360B-ms98-a-0048,232.291875,232.821875,sales,I,sv,u-30-3
sw3360B-ms98-a-0048,232.821875,233.351875,tax,I,sv,u-30-3
sw3360B-ms98-a-0048,233.351875,233.635125,or,I,sv,u-30-3
sw3360B-ms98-a-0048,234.170000,234.671875,property,I,sv,u-30-3
sw3360B-ms98-a-0048,234.671875,235.171875,tax,I,sv,u-30-3
sw3360B-ms98-a-0048,235.171875,235.271875,or,I,sv,u-30-3
sw3360B-ms98-a-0048,235.271875,235.841875,whatever,I,sv,u-30-3
sw3360B-ms98-a-0049,236.879625,237.169625,it's,B,sv,u-30-4
sw3360B-ms98-a-0049,237.169625,237.429625,just,I,sv,u-30-4
sw3360B-ms98-a-0050,238.782250,238.832250,i,I,sv,u-30-4
sw3360B-ms98-a-0050,238.832250,239.162250,mean,I,sv,u-30-4
sw3360B-ms98-a-0051,240.155000,240.295000,you,I,sv,u-30-4
sw3360B-ms98-a-0051,240.295000,240.465000,can,I,sv,u-30-4
sw3360B-ms98-a-0051,240.465000,240.765000,see,I,sv,u-30-4
sw3360B-ms98-a-0051,240.765000,240.895000,that,I,sv,u-30-4
sw3360B-ms98-a-0051,240.895000,241.025000,you're,I,sv,u-30-4
sw3360B-ms98-a-0051,241.025000,241.305000,money,I,sv,u-30-4
sw3360B-ms98-a-0051,241.305000,241.505000,is,I,sv,u-30-4
sw3360B-ms98-a-0051,241.505000,241.705000,just,I,sv,u-30-4
sw3360B-ms98-a-0051,241.705000,241.915000,not,I,sv,u-30-4
sw3360B-ms98-a-0051,241.915000,242.235000,[laughter-going],O,,
