sw3073B-ms98-a-0002,1.161250,1.585375,okay,B,b,u-2-1
sw3073B-ms98-a-0093,392.349375,392.640625,know,I,sd,u-108-3
sw3073B-ms98-a-0094,394.050000,394.207125,that's,B,sd,u-110-1
sw3073B-ms98-a-0094,394.207125,394.277125,why,I,sd,u-110-1
sw3073B-ms98-a-0094,394.277125,394.307125,i,I,sd,u-110-1
sw3073B-ms98-a-0094,394.307125,394.477125,don't,I,sd,u-110-1
sw3073B-ms98-a-0094,394.477125,394.617125,get,I,sd,u-110-1
sw3073B-ms98-a-0094,394.617125,394.717125,to,I,sd,u-110-1
sw3073B-ms98-a-0094,394.717125,394.967125,watch,I,sd,u-110-1
sw3073B-ms98-a-0094,394.967125,395.247125,that,I,sd,u-110-1
sw3073B-ms98-a-0094,395.247125,395.627125,much,I,sd,u-110-1
sw3073B-ms98-a-0094,395.627125,395.657125,i,B,sd,u-110-2
sw3073B-ms98-a-0094,395.657125,395.837125,mean,I,sd,u-110-2
sw3073B-ms98-a-0094,395.837125,395.980875,i,I,sd,u-110-2
sw3073B-ms98-a-0094,395.980875,396.385000,watch,B,+,u-112-1
sw3073B-ms98-a-0094,396.648625,396.857125,nine,I,+,u-112-1
sw3073B-ms98-a-0094,396.857125,397.277125,o'clock,I,+,u-112-1
sw3073B-ms98-a-0094,397.277125,397.347125,i,B,sd,u-112-2
sw3073B-ms98-a-0094,397.347125,397.507125,do,I,sd,u-112-2
sw3073B-ms98-a-0094,397.507125,397.847125,okay,I,sd,u-112-2
sw3073B-ms98-a-0094,397.847125,398.157125,because,I,sd,u-112-2
sw3073B-ms98-a-0094,398.157125,398.247125,the,I,sd,u-112-2
sw3073B-ms98-a-0094,398.247125,398.537125,kids,I,sd,u-112-2
sw3073B-ms98-a-0094,398.537125,398.607125,are,I,sd,u-112-2
sw3073B-ms98-a-0094,398.607125,398.727125,all,I,sd,u-112-2
sw3073B-ms98-a-0094,398.727125,398.827125,in,I,sd,u-112-2
sw3073B-ms98-a-0094,398.827125,399.087125,bed,I,sd,u-112-2
sw3073B-ms98-a-0094,399.087125,399.257125,but,B,sd,u-112-3
sw3073B-ms98-a-0094,399.257125,399.657125,before,I,sd,u-112-3
sw3073B-ms98-a-0094,399.657125,399.967125,that,I,sd,u-112-3
sw3073B-ms98-a-0094,399.967125,400.127125,i,I,sd,u-112-3
sw3073B-ms98-a-0094,400.127125,400.487125,really,I,sd,u-112-3
sw3073B-ms98-a-0094,400.487125,400.757125,there's,I,sd,u-112-3
sw3073B-ms98-a-0094,400.757125,400.927125,not,I,sd,u-112-3
sw3073B-ms98-a-0094,400.927125,401.127125,much,I,sd,u-112-3
sw3073B-ms98-a-0094,401.127125,401.587375,time,I,sd,u-112-3
sw3073B-ms98-a-0094,402.110875,402.207125,or,B,sd,u-114-1
sw3073B-ms98-a-0094,402.207125,402.437125,like,I,sd,u-114-1
sw3073B-ms98-a-0094,402.437125,402.517125,at,I,sd,u-114-1
sw3073B-ms98-a-0094,402.517125,402.787125,six,I,sd,u-114-1
sw3073B-ms98-a-0094,402.787125,403.067125,thirty,I,sd,u-114-1
sw3073B-ms98-a-0094,403.067125,403.207125,i'll,I,sd,u-114-1
sw3073B-ms98-a-0094,403.207125,403.527125,watch,I,sd,u-114-1
sw3073B-ms98-a-0094,403.527125,403.667125,Wheel,I,sd,u-114-1
sw3073B-ms98-a-0094,403.667125,403.727125,of,I,sd,u-114-1
sw3073B-ms98-a-0094,403.727125,404.197125,Fortune,I,sd,u-114-1
sw3073B-ms98-a-0094,404.197125,404.437250,or,I,sd,u-114-1
sw3073B-ms98-a-0094,405.189625,405.564500,something,I,sd,u-114-1
sw3073B-ms98-a-0094,405.564500,405.707625,like,I,sd,u-114-1
sw3073B-ms98-a-0094,405.707625,406.067250,that,I,sd,u-114-1
sw3073B-ms98-a-0096,410.296125,410.691750,uh-huh,B,b,u-116-1
sw3073B-ms98-a-0096,410.691750,410.961750,no,B,%,u-116-2
sw3073B-ms98-a-0096,410.961750,411.081750,i,B,sd,u-116-3
sw3073B-ms98-a-0096,411.081750,411.321750,like,I,sd,u-116-3
sw3073B-ms98-a-0096,411.321750,411.611750,that,I,sd,u-116-3
sw3073B-ms98-a-0096,411.611750,411.781750,no,B,%,u-116-4
sw3073B-ms98-a-0096,411.781750,411.841750,i'll,B,sd,u-116-5
sw3073B-ms98-a-0096,411.841750,412.111750,watch,I,sd,u-116-5
sw3073B-ms98-a-0096,412.111750,412.371750,game,B,+,u-118-1
sw3073B-ms98-a-0096,412.371750,412.571750,show,I,+,u-118-1
sw3073B-ms98-a-0096,412.571750,412.781750,kind,I,+,u-118-1
sw3073B-ms98-a-0096,412.781750,412.851750,of,I,+,u-118-1
sw3073B-ms98-a-0096,412.851750,413.231750,stuff,I,+,u-118-1
sw3073B-ms98-a-0096,413.231750,413.493750,but,B,b,u-118-2
sw3073B-ms98-a-0098,420.993500,421.379500,yeah,B,+,u-120-1
sw3073B-ms98-a-0100,424.912375,425.101250,did,B,qy,u-122-1
sw3073B-ms98-a-0100,425.101250,425.201250,you,I,qy,u-122-1
sw3073B-ms98-a-0100,425.201250,425.441250,send,I,qy,u-122-1
sw3073B-ms98-a-0100,425.441250,425.700250,one,I,qy,u-122-1
sw3073B-ms98-a-0102,430.189250,430.574375,how,B,ba,u-124-1
sw3073B-ms98-a-0102,430.574375,431.289250,funny,I,ba,u-124-1
sw3073B-ms98-a-0104,445.650750,446.259625,uh,O,,
sw3073B-ms98-a-0105,447.830625,448.248250,[laughter],O,,
