sw2079B-ms98-a-0002,4.159000,4.509625,okay,B,na,u-2-1
sw2079B-ms98-a-0004,16.287000,16.388125,it,I,sd,u-2-6
sw2079B-ms98-a-0004,16.388125,16.508125,was,I,sd,u-2-6
sw2079B-ms98-a-0004,16.508125,16.568125,a,I,sd,u-2-6
sw2079B-ms98-a-0004,16.568125,16.818125,really,I,sd,u-2-6
sw2079B-ms98-a-0004,16.818125,17.698125,excitement,I,sd,u-2-6
sw2079B-ms98-a-0004,17.698125,17.980000,to,I,sd,u-2-6
sw2079B-ms98-a-0004,17.980000,18.207500,uh,I,sd,u-2-6
sw2079B-ms98-a-0006,20.122125,20.279250,to,I,sd,u-2-6
sw2079B-ms98-a-0006,20.279250,20.479250,go,I,sd,u-2-6
sw2079B-ms98-a-0006,20.479250,20.589250,out,I,sd,u-2-6
sw2079B-ms98-a-0006,20.589250,20.709250,and,I,sd,u-2-6
sw2079B-ms98-a-0006,20.709250,20.963375,select,I,sd,u-2-6
sw2079B-ms98-a-0006,21.004750,21.079250,a,I,sd,u-2-6
sw2079B-ms98-a-0006,21.079250,21.559250,house,I,sd,u-2-6
sw2079B-ms98-a-0006,21.559250,21.819250,and,I,sd,u-2-6
sw2079B-ms98-a-0006,21.819250,21.989250,have,I,sd,u-2-6
sw2079B-ms98-a-0006,21.989250,22.159250,one,I,sd,u-2-6
sw2079B-ms98-a-0006,22.159250,22.669250,made,I,sd,u-2-6
sw2079B-ms98-a-0006,22.669250,22.909750,and,I,sd,u-2-6
sw2079B-ms98-a-0006,22.992625,23.308375,built,I,sd,u-2-6
sw2079B-ms98-a-0006,23.364875,23.559250,and,B,sd,u-2-7
sw2079B-ms98-a-0006,23.559250,23.739250,like,I,sd,u-2-7
sw2079B-ms98-a-0006,23.739250,23.819250,you,I,sd,u-2-7
sw2079B-ms98-a-0006,23.819250,24.129250,wanted,I,sd,u-2-7
sw2079B-ms98-a-0006,24.129250,24.239250,it,I,sd,u-2-7
sw2079B-ms98-a-0006,24.239250,24.339250,we,I,sd,u-2-7
sw2079B-ms98-a-0006,24.339250,24.449375,were,I,sd,u-2-7
sw2079B-ms98-a-0006,24.449375,24.533500,the,I,sd,u-2-7
sw2079B-ms98-a-0006,24.533500,24.849250,fourth,I,sd,u-2-7
sw2079B-ms98-a-0006,24.849250,25.039250,to,I,sd,u-2-7
sw2079B-ms98-a-0006,25.039250,25.409250,build,I,sd,u-2-7
sw2079B-ms98-a-0006,25.409250,25.519250,out,I,sd,u-2-7
sw2079B-ms98-a-0006,25.519250,25.589250,of,I,sd,u-2-7
sw2079B-ms98-a-0006,25.589250,25.839250,three,I,sd,u-2-7
sw2079B-ms98-a-0006,25.839250,26.049250,hundred,I,sd,u-2-7
sw2079B-ms98-a-0006,26.049250,26.139250,and,I,sd,u-2-7
sw2079B-ms98-a-0006,26.139250,26.399250,forty,I,sd,u-2-7
sw2079B-ms98-a-0006,26.399250,26.925375,houses,I,sd,u-2-7
sw2079B-ms98-a-0007,27.659375,28.181375,and,B,sd,u-2-8
sw2079B-ms98-a-0007,28.181375,28.636375,um,I,sd,u-2-8
sw2079B-ms98-a-0007,28.983000,29.251375,as,I,sd,u-2-8
sw2079B-ms98-a-0007,29.251375,29.431375,we,I,sd,u-2-8
sw2079B-ms98-a-0007,29.431375,29.611375,did,I,sd,u-2-8
sw2079B-ms98-a-0007,29.611375,29.741375,with,I,sd,u-2-8
sw2079B-ms98-a-0007,29.741375,30.344625,probably,I,sd,u-2-8
sw2079B-ms98-a-0007,30.344625,30.641375,ninety,I,sd,u-2-8
sw2079B-ms98-a-0007,30.641375,30.841375,five,I,sd,u-2-8
sw2079B-ms98-a-0007,30.841375,31.161375,percent,I,sd,u-2-8
sw2079B-ms98-a-0007,31.161375,31.231375,of,I,sd,u-2-8
sw2079B-ms98-a-0007,31.231375,31.291375,the,I,sd,u-2-8
sw2079B-ms98-a-0007,31.291375,31.501375,people,I,sd,u-2-8
sw2079B-ms98-a-0007,31.501375,31.611375,here,I,sd,u-2-8
sw2079B-ms98-a-0007,31.611375,31.681375,in,I,sd,u-2-8
sw2079B-ms98-a-0007,31.681375,31.931375,Dallas,I,sd,u-2-8
sw2079B-ms98-a-0007,31.931375,32.111375,Fort,I,sd,u-2-8
sw2079B-ms98-a-0007,32.111375,32.351375,Worth,I,sd,u-2-8
sw2079B-ms98-a-0007,32.351375,32.421375,we,I,sd,u-2-8
sw2079B-ms98-a-0007,32.421375,32.621375,bought,I,sd,u-2-8
sw2079B-ms98-a-0007,32.621375,32.651375,a,I,sd,u-2-8
sw2079B-ms98-a-0007,32.651375,32.971375,Fox,I,sd,u-2-8
sw2079B-ms98-a-0007,32.971375,33.061375,and,I,sd,u-2-8
sw2079B-ms98-a-0007,33.061375,33.419875,Jacobs,I,sd,u-2-8
sw2079B-ms98-a-0007,33.419875,33.784750,home,I,sd,u-2-8
sw2079B-ms98-a-0008,34.568875,34.864875,and,B,sd,u-2-9
sw2079B-ms98-a-0008,34.864875,35.014875,they're,I,sd,u-2-9
sw2079B-ms98-a-0008,35.014875,35.274875,good,I,sd,u-2-9
sw2079B-ms98-a-0008,35.274875,35.394875,for,I,sd,u-2-9
sw2079B-ms98-a-0008,35.394875,35.674875,about,I,sd,u-2-9
sw2079B-ms98-a-0008,35.674875,36.004875,five,I,sd,u-2-9
sw2079B-ms98-a-0008,36.004875,36.414875,years,I,sd,u-2-9
sw2079B-ms98-a-0008,36.414875,36.524875,or,I,sd,u-2-9
sw2079B-ms98-a-0008,36.524875,36.814875,four,I,sd,u-2-9
sw2079B-ms98-a-0008,36.814875,37.074875,years,I,sd,u-2-9
sw2079B-ms98-a-0008,37.074875,37.164875,and,B,sd,u-2-10
sw2079B-ms98-a-0008,37.164875,37.324875,after,I,sd,u-2-10
sw2079B-ms98-a-0008,37.324875,37.464875,that,I,sd,u-2-10
sw2079B-ms98-a-0008,37.464875,37.554875,they,I,sd,u-2-10
sw2079B-ms98-a-0008,37.554875,37.764875,start,I,sd,u-2-10
sw2079B-ms98-a-0008,37.764875,38.024875,falling,I,sd,u-2-10
sw2079B-ms98-a-0008,38.024875,38.379375,apart,I,sd,u-2-10
sw2079B-ms98-a-0009,39.081250,39.565500,so,B,sd,u-2-11
sw2079B-ms98-a-0009,39.595625,39.756125,i,I,sd,u-2-11
sw2079B-ms98-a-0009,39.756125,40.176125,would,I,sd,u-2-11
sw2079B-ms98-a-0009,40.176125,40.542500,um,I,sd,u-2-11
sw2079B-ms98-a-0010,41.218625,41.487000,not,I,sd,u-2-11
sw2079B-ms98-a-0010,41.487000,41.957500,recommend,I,sd,u-2-11
sw2079B-ms98-a-0010,41.957500,42.137500,F,I,sd,u-2-11
sw2079B-ms98-a-0010,42.137500,42.247500,and,I,sd,u-2-11
sw2079B-ms98-a-0010,42.247500,42.457500,J,I,sd,u-2-11
sw2079B-ms98-a-0010,42.457500,42.937500,house,I,sd,u-2-11
sw2079B-ms98-a-0010,42.937500,43.177500,for,I,sd,u-2-11
sw2079B-ms98-a-0010,43.177500,43.347500,my,I,sd,u-2-11
sw2079B-ms98-a-0010,43.347500,43.727500,dog,I,sd,u-2-11
sw2079B-ms98-a-0010,43.727500,43.847500,to,I,sd,u-2-11
sw2079B-ms98-a-0010,43.847500,44.037500,live,I,sd,u-2-11
sw2079B-ms98-a-0010,44.037500,44.395875,in,I,sd,u-2-11
sw2079B-ms98-a-0010,44.859125,45.157500,uh,I,sd,u-2-11
sw2079B-ms98-a-0010,45.157500,45.547500,because,I,sd,u-2-11
sw2079B-ms98-a-0010,45.547500,45.687500,they're,I,sd,u-2-11
sw2079B-ms98-a-0010,45.687500,46.514875,overpriced,I,sd,u-2-11
sw2079B-ms98-a-0011,47.060500,47.622125,um,I,sd,u-2-11
sw2079B-ms98-a-0011,47.622125,47.792125,but,B,sd,u-2-12
sw2079B-ms98-a-0011,47.792125,47.942125,they're,I,sd,u-2-12
sw2079B-ms98-a-0011,47.942125,48.002125,a,I,sd,u-2-12
sw2079B-ms98-a-0011,48.002125,48.370375,cheap,I,sd,u-2-12
sw2079B-ms98-a-0011,48.370375,48.762125,house,I,sd,u-2-12
sw2079B-ms98-a-0011,48.762125,48.902125,if,B,sd,u-2-13
sw2079B-ms98-a-0011,48.902125,48.992125,you,I,sd,u-2-13
sw2079B-ms98-a-0011,48.992125,49.232125,can't,I,sd,u-2-13
sw2079B-ms98-a-0011,49.232125,49.582125,afford,I,sd,u-2-13
sw2079B-ms98-a-0011,49.582125,49.962125,something,I,sd,u-2-13
sw2079B-ms98-a-0011,49.962125,50.423250,good,I,sd,u-2-13
sw2079B-ms98-a-0011,50.848875,50.922125,you,I,sd,u-2-13
sw2079B-ms98-a-0011,50.922125,51.092125,know,I,sd,u-2-13
sw2079B-ms98-a-0011,51.092125,51.242125,they're,B,sv,u-2-14
sw2079B-ms98-a-0011,51.242125,51.432125,good,I,sv,u-2-14
sw2079B-ms98-a-0011,51.432125,51.572125,for,I,sv,u-2-14
sw2079B-ms98-a-0011,51.572125,51.847625,that,I,sv,u-2-14
sw2079B-ms98-a-0011,51.938000,52.664875,and,B,sd,u-2-15
sw2079B-ms98-a-0011,53.242250,54.099375,um,I,sd,u-2-15
sw2079B-ms98-a-0011,54.397625,54.512125,you,I,sd,u-2-15
sw2079B-ms98-a-0011,54.512125,54.602125,can,I,sd,u-2-15
sw2079B-ms98-a-0011,54.602125,54.822125,call,I,sd,u-2-15
sw2079B-ms98-a-0011,54.822125,54.882125,it,I,sd,u-2-15
sw2079B-ms98-a-0011,54.882125,54.932125,a,I,sd,u-2-15
sw2079B-ms98-a-0011,54.932125,55.272125,home,I,sd,u-2-15
sw2079B-ms98-a-0011,55.272125,55.372125,because_1,I,sd,u-2-15
sw2079B-ms98-a-0011,55.372125,55.462125,it's,I,sd,u-2-15
sw2079B-ms98-a-0011,55.462125,55.502125,a,I,sd,u-2-15
sw2079B-ms98-a-0011,55.502125,55.742125,place,I,sd,u-2-15
sw2079B-ms98-a-0011,55.742125,55.822125,to,I,sd,u-2-15
sw2079B-ms98-a-0011,55.822125,55.922125,go,I,sd,u-2-15
sw2079B-ms98-a-0011,55.922125,56.082125,home,I,sd,u-2-15
sw2079B-ms98-a-0011,56.082125,56.202125,and,I,sd,u-2-15
sw2079B-ms98-a-0011,56.202125,56.352125,keep,I,sd,u-2-15
sw2079B-ms98-a-0011,56.352125,56.412125,the,I,sd,u-2-15
sw2079B-ms98-a-0011,56.412125,56.592125,rain,I,sd,u-2-15
sw2079B-ms98-a-0011,56.592125,56.722125,off,I,sd,u-2-15
sw2079B-ms98-a-0011,56.722125,56.822125,your,I,sd,u-2-15
sw2079B-ms98-a-0011,56.822125,57.142125,head,I,sd,u-2-15
sw2079B-ms98-a-0011,57.142125,57.439125,but,B,sv,u-2-16
sw2079B-ms98-a-0011,57.439125,57.605875,as,I,sv,u-2-16
sw2079B-ms98-a-0011,57.605875,57.892125,far,I,sv,u-2-16
sw2079B-ms98-a-0011,57.892125,57.972125,as,I,sv,u-2-16
sw2079B-ms98-a-0011,57.972125,58.032125,the,I,sv,u-2-16
sw2079B-ms98-a-0011,58.032125,58.632125,costs,I,sv,u-2-16
sw2079B-ms98-a-0011,58.632125,58.762125,for,I,sv,u-2-16
sw2079B-ms98-a-0011,58.762125,58.922125,what,I,sv,u-2-16
sw2079B-ms98-a-0011,58.922125,59.062125,your,I,sv,u-2-16
sw2079B-ms98-a-0011,59.062125,59.566000,getting,I,sv,u-2-16
sw2079B-ms98-a-0012,60.122125,60.266000,uh,I,sv,u-2-16
sw2079B-ms98-a-0012,60.289500,60.359375,the,I,sv,u-2-16
sw2079B-ms98-a-0012,60.359375,60.919375,longevity,I,sv,u-2-16
sw2079B-ms98-a-0012,60.919375,61.009375,of,I,sv,u-2-16
sw2079B-ms98-a-0012,61.009375,61.099375,the,I,sv,u-2-16
sw2079B-ms98-a-0012,61.099375,61.539375,house,I,sv,u-2-16
sw2079B-ms98-a-0012,61.539375,61.659375,is,I,sv,u-2-16
sw2079B-ms98-a-0012,61.659375,62.044750,not,I,sv,u-2-16
sw2079B-ms98-a-0012,62.044750,62.298875,uh,I,sv,u-2-16
sw2079B-ms98-a-0012,62.558750,62.659375,is,I,sv,u-2-16
sw2079B-ms98-a-0012,62.659375,62.822750,not,I,sv,u-2-16
sw2079B-ms98-a-0012,62.822750,63.059375,worth,I,sv,u-2-16
sw2079B-ms98-a-0012,63.059375,63.104375,it,I,sv,u-2-16
sw2079B-ms98-a-0013,64.093875,64.274875,how,B,qo,u-2-17
sw2079B-ms98-a-0013,64.274875,64.464875,about,I,qo,u-2-17
sw2079B-ms98-a-0013,64.464875,64.554875,in,I,qo,u-2-17
sw2079B-ms98-a-0013,64.554875,64.644875,your,I,qo,u-2-17
sw2079B-ms98-a-0013,64.644875,65.019000,case,I,qo,u-2-17
sw2079B-ms98-a-0015,97.702125,98.049875,um-hum,B,b,u-4-1
sw2079B-ms98-a-0017,103.701750,104.010500,um-hum,B,b^r,u-6-1
sw2079B-ms98-a-0019,114.224625,114.380000,well,B,ba,u-8-1
sw2079B-ms98-a-0019,114.380000,114.590000,that's,I,ba,u-8-1
sw2079B-ms98-a-0019,114.590000,114.921250,great,I,ba,u-8-1
sw2079B-ms98-a-0019,115.012625,115.280000,that's,B,ba^r,u-8-2
sw2079B-ms98-a-0019,115.280000,115.600000,great,I,ba^r,u-8-2
sw2079B-ms98-a-0019,115.600000,115.920000,that's,B,%,u-8-3
sw2079B-ms98-a-0019,115.920000,116.181500,uh,I,%,u-8-3
sw2079B-ms98-a-0019,116.980000,117.060000,i've,B,sd,u-8-4
sw2079B-ms98-a-0019,117.060000,117.334125,heard,I,sd,u-8-4
sw2079B-ms98-a-0019,117.334125,117.439625,i,B,sd,u-8-5
sw2079B-ms98-a-0019,117.439625,117.560000,have,I,sd,u-8-5
sw2079B-ms98-a-0019,117.560000,117.850000,another,I,sd,u-8-5
sw2079B-ms98-a-0019,117.850000,118.280000,gentleman,I,sd,u-8-5
sw2079B-ms98-a-0019,118.280000,118.530000,friend,I,sd,u-8-5
sw2079B-ms98-a-0019,118.530000,118.600000,of,I,sd,u-8-5
sw2079B-ms98-a-0019,118.600000,118.830000,mine,I,sd,u-8-5
sw2079B-ms98-a-0019,118.830000,119.030000,who,I,sd,u-8-5
sw2079B-ms98-a-0019,119.030000,119.258125,uh,I,sd,u-8-5
sw2079B-ms98-a-0020,119.959750,120.166500,who,I,sd,u-8-5
sw2079B-ms98-a-0020,120.166500,120.296500,had,I,sd,u-8-5
sw2079B-ms98-a-0020,120.296500,120.336500,a,I,sd,u-8-5
sw2079B-ms98-a-0020,120.336500,120.625750,house,I,sd,u-8-5
sw2079B-ms98-a-0020,120.701125,120.898000,built,I,sd,u-8-5
sw2079B-ms98-a-0020,120.973375,121.256500,[vocalized-noise],O,,
sw2079B-ms98-a-0020,121.256500,121.376500,matter,B,sd,u-8-6
sw2079B-ms98-a-0020,121.376500,121.436500,of,I,sd,u-8-6
sw2079B-ms98-a-0020,121.436500,121.656500,fact,I,sd,u-8-6
sw2079B-ms98-a-0020,121.656500,121.916500,another,I,sd,u-8-6
sw2079B-ms98-a-0020,121.916500,122.170625,guy's,I,sd,u-8-6
sw2079B-ms98-a-0020,122.249750,122.556500,building,I,sd,u-8-6
sw2079B-ms98-a-0020,122.556500,122.716500,one,I,sd,u-8-6
sw2079B-ms98-a-0020,122.716500,122.876500,now,I,sd,u-8-6
sw2079B-ms98-a-0020,122.876500,122.966500,he's,B,sd,u-8-7
sw2079B-ms98-a-0020,122.966500,123.056500,been,I,sd,u-8-7
sw2079B-ms98-a-0020,123.056500,123.176500,doing,I,sd,u-8-7
sw2079B-ms98-a-0020,123.176500,123.236500,it,I,sd,u-8-7
sw2079B-ms98-a-0020,123.236500,123.296500,for,I,sd,u-8-7
sw2079B-ms98-a-0020,123.296500,123.536500,three,I,sd,u-8-7
sw2079B-ms98-a-0020,123.536500,123.866500,years,I,sd,u-8-7
sw2079B-ms98-a-0020,123.866500,124.086500,and,B,sd,u-8-8
sw2079B-ms98-a-0020,124.086500,124.166500,the,I,sd,u-8-8
sw2079B-ms98-a-0020,124.166500,124.496500,city's,I,sd,u-8-8
sw2079B-ms98-a-0020,124.496500,124.536500,a,I,sd,u-8-8
sw2079B-ms98-a-0020,124.536500,124.783875,little,I,sd,u-8-8
sw2079B-ms98-a-0020,124.783875,125.126500,upset,I,sd,u-8-8
sw2079B-ms98-a-0020,125.126500,125.246500,with,I,sd,u-8-8
sw2079B-ms98-a-0020,125.246500,125.396500,him,I,sd,u-8-8
sw2079B-ms98-a-0020,125.396500,125.482250,but,B,sd,u-8-9
sw2079B-ms98-a-0020,126.013250,126.069750,i,I,sd,u-8-9
sw2079B-ms98-a-0020,126.069750,126.346500,understand,I,sd,u-8-9
sw2079B-ms98-a-0020,126.346500,126.456500,you,I,sd,u-8-9
sw2079B-ms98-a-0020,126.456500,126.696500,save,I,sd,u-8-9
sw2079B-ms98-a-0020,126.696500,126.726500,a,I,sd,u-8-9
sw2079B-ms98-a-0020,126.726500,126.866500,lot,I,sd,u-8-9
sw2079B-ms98-a-0020,126.866500,126.946500,of,I,sd,u-8-9
sw2079B-ms98-a-0020,126.946500,127.156500,money,I,sd,u-8-9
sw2079B-ms98-a-0020,127.156500,127.496500,off,I,sd,u-8-9
sw2079B-ms98-a-0020,127.496500,127.742125,uh,I,sd,u-8-9
sw2079B-ms98-a-0020,128.442625,128.682875,by,I,sd,u-8-9
sw2079B-ms98-a-0020,128.682875,128.946500,doing,I,sd,u-8-9
sw2079B-ms98-a-0020,128.946500,129.321000,that,I,sd,u-8-9
sw2079B-ms98-a-0020,129.321000,129.530625,and,B,%,u-8-10
sw2079B-ms98-a-0020,129.530625,129.723125,uh,I,%,u-8-10
sw2079B-ms98-a-0022,134.320250,134.611000,nothing,B,sv,u-10-1
sw2079B-ms98-a-0022,134.611000,134.797250,wrong,I,sv,u-10-1
sw2079B-ms98-a-0022,134.797250,134.897250,with,I,sv,u-10-1
sw2079B-ms98-a-0022,134.897250,135.107250,that,I,sv,u-10-1
sw2079B-ms98-a-0022,135.107250,135.243375,uh,B,sd,u-12-1
sw2079B-ms98-a-0022,135.623750,135.717250,i'll,I,sd,u-12-1
sw2079B-ms98-a-0022,135.717250,135.977250,vouch,I,sd,u-12-1
sw2079B-ms98-a-0022,135.977250,136.087250,for,I,sd,u-12-1
sw2079B-ms98-a-0022,136.087250,136.343750,that,I,sd,u-12-1
sw2079B-ms98-a-0023,137.358250,137.803875,um,B,%,u-12-2
sw2079B-ms98-a-0025,147.789500,147.909500,that,B,bf,u-14-1
sw2079B-ms98-a-0025,147.909500,148.039500,was,I,bf,u-14-1
sw2079B-ms98-a-0025,148.039500,148.079500,a,I,bf,u-14-1
sw2079B-ms98-a-0025,148.079500,148.259500,big,I,bf,u-14-1
sw2079B-ms98-a-0025,148.259500,148.731250,savings,I,bf,u-14-1
sw2079B-ms98-a-0027,157.601750,157.716375,well,B,ba,u-16-1
sw2079B-ms98-a-0027,157.716375,157.916375,that's,I,ba,u-16-1
sw2079B-ms98-a-0027,157.916375,158.230125,great,I,ba,u-16-1
sw2079B-ms98-a-0027,158.557875,159.041875,we[ll]-,O,,
sw2079B-ms98-a-0027,159.041875,159.177500,have,B,qy,u-16-2
sw2079B-ms98-a-0027,159.177500,159.256375,you,I,qy,u-16-2
sw2079B-ms98-a-0027,159.256375,159.426375,been,I,qy,u-16-2
sw2079B-ms98-a-0027,159.426375,159.486375,in,I,qy,u-16-2
sw2079B-ms98-a-0027,159.486375,159.556375,it,I,qy,u-16-2
sw2079B-ms98-a-0027,159.556375,159.885125,long,I,qy,u-16-2
sw2079B-ms98-a-0029,161.870625,162.241125,oh,B,b,u-18-1
sw2079B-ms98-a-0029,162.241125,162.517375,really,I,b,u-18-1
sw2079B-ms98-a-0029,162.517375,162.657375,well,B,qr,u-18-2
sw2079B-ms98-a-0029,162.657375,162.747375,have,I,qr,u-18-2
sw2079B-ms98-a-0029,162.747375,162.807375,you,I,qr,u-18-2
sw2079B-ms98-a-0029,162.807375,162.867375,do,I,qr,u-18-2
sw2079B-ms98-a-0029,162.867375,162.927375,you,I,qr,u-18-2
sw2079B-ms98-a-0029,162.927375,163.017375,have,I,qr,u-18-2
sw2079B-ms98-a-0029,163.017375,163.117375,any,I,qr,u-18-2
sw2079B-ms98-a-0029,163.117375,163.647750,plans,I,qr,u-18-2
sw2079B-ms98-a-0029,163.647750,163.900625,to,I,qr,u-18-2
sw2079B-ms98-a-0029,163.900625,164.185625,uh,I,qr,u-18-2
sw2079B-ms98-a-0029,164.918250,165.367375,maybe,I,qr,u-18-2
sw2079B-ms98-a-0029,165.367375,165.748625,um,I,qr,u-18-2
sw2079B-ms98-a-0029,165.971125,166.617375,expand,I,qr,u-18-2
sw2079B-ms98-a-0029,166.617375,166.727375,or,I,qr,u-18-2
sw2079B-ms98-a-0029,166.727375,166.937375,move,I,qr,u-18-2
sw2079B-ms98-a-0029,166.937375,167.421500,onward,I,qr,u-18-2
sw2079B-ms98-a-0031,180.733625,181.514250,[laughter],O,,
sw2079B-ms98-a-0031,181.514250,181.744250,i,B,b,u-20-1
sw2079B-ms98-a-0031,181.744250,182.034250,see,I,b,u-20-1
sw2079B-ms98-a-0031,182.034250,182.253000,well,B,%,u-20-2
sw2079B-ms98-a-0033,185.537625,185.860500,first,B,sv,u-22-1
sw2079B-ms98-a-0033,185.860500,186.000500,one's,I,sv,u-22-1
sw2079B-ms98-a-0033,186.000500,186.300500,always,I,sv,u-22-1
sw2079B-ms98-a-0033,186.300500,186.360500,a,I,sv,u-22-1
sw2079B-ms98-a-0033,186.360500,186.739000,bear,I,sv,u-22-1
sw2079B-ms98-a-0034,187.678500,187.818500,we're,B,sd,u-24-1
sw2079B-ms98-a-0034,187.818500,188.080125,having,I,sd,u-24-1
sw2079B-ms98-a-0034,188.080125,188.242375,a,I,sd,u-24-1
sw2079B-ms98-a-0034,188.396750,188.496000,an,I,sd,u-24-1
sw2079B-ms98-a-0034,188.496000,188.950125,architect,I,sd,u-24-1
sw2079B-ms98-a-0034,188.950125,189.120125,friend,I,sd,u-24-1
sw2079B-ms98-a-0034,189.120125,189.190125,of,I,sd,u-24-1
sw2079B-ms98-a-0034,189.190125,189.350125,mine,I,sd,u-24-1
sw2079B-ms98-a-0034,189.350125,189.650125,design,I,sd,u-24-1
sw2079B-ms98-a-0034,189.650125,189.700125,a,I,sd,u-24-1
sw2079B-ms98-a-0034,189.700125,189.950125,house,I,sd,u-24-1
sw2079B-ms98-a-0034,189.950125,190.060125,for,I,sd,u-24-1
sw2079B-ms98-a-0034,190.060125,190.350125,us,I,sd,u-24-1
sw2079B-ms98-a-0034,190.350125,190.510125,and,B,sd,u-24-2
sw2079B-ms98-a-0034,190.510125,190.670125,uh,I,sd,u-24-2
sw2079B-ms98-a-0034,190.670125,191.080125,that,I,sd,u-24-2
sw2079B-ms98-a-0034,191.080125,191.240125,can,I,sd,u-24-2
sw2079B-ms98-a-0034,191.240125,191.710125,basically,I,sd,u-24-2
sw2079B-ms98-a-0034,191.710125,191.860125,be,I,sd,u-24-2
sw2079B-ms98-a-0034,191.860125,192.010125,be,I,sd,u-24-2
sw2079B-ms98-a-0034,192.010125,192.190125,be,I,sd,u-24-2
sw2079B-ms98-a-0034,192.190125,192.667750,put,I,sd,u-24-2
sw2079B-ms98-a-0034,192.931375,193.120125,on,I,sd,u-24-2
sw2079B-ms98-a-0034,193.120125,193.371875,any,I,sd,u-24-2
sw2079B-ms98-a-0034,193.371875,193.628000,lot,I,sd,u-24-2
sw2079B-ms98-a-0034,193.628000,193.800125,in,I,sd,u-24-2
sw2079B-ms98-a-0034,193.800125,193.980125,any,I,sd,u-24-2
sw2079B-ms98-a-0034,193.980125,194.380125,state,I,sd,u-24-2
sw2079B-ms98-a-0034,194.380125,194.540125,any,I,sd,u-24-2
sw2079B-ms98-a-0034,194.540125,194.780125,coun[try]-,I,sd,u-24-2
sw2079B-ms98-a-0034,194.780125,194.860125,you,I,sd,u-24-2
sw2079B-ms98-a-0034,194.860125,195.000125,know,I,sd,u-24-2
sw2079B-ms98-a-0034,195.000125,195.140125,so,B,sd,u-24-3
sw2079B-ms98-a-0034,195.140125,195.300125,that's,I,sd,u-24-3
sw2079B-ms98-a-0034,195.300125,195.490125,kind,I,sd,u-24-3
sw2079B-ms98-a-0034,195.490125,195.580125,of,I,sd,u-24-3
sw2079B-ms98-a-0034,195.580125,195.711500,the,O,,
sw2079B-ms98-a-0035,196.226750,196.337875,we,B,+,u-26-1
sw2079B-ms98-a-0035,196.337875,196.477875,just,I,+,u-26-1
sw2079B-ms98-a-0035,196.477875,196.667875,got,I,+,u-26-1
sw2079B-ms98-a-0035,196.667875,196.807875,with,I,+,u-26-1
sw2079B-ms98-a-0035,196.807875,196.927875,him,I,+,u-26-1
sw2079B-ms98-a-0035,196.927875,197.027875,and,I,+,u-26-1
sw2079B-ms98-a-0035,197.027875,197.207875,told,I,+,u-26-1
sw2079B-ms98-a-0035,197.207875,197.317875,him,I,+,u-26-1
sw2079B-ms98-a-0035,197.317875,197.417875,what,I,+,u-26-1
