sw2800B-ms98-a-0003,6.480750,6.880750,uh-huh,B,b,u-2-1
sw2800B-ms98-a-0103,268.481250,268.671250,get,I,+,u-118-1
sw2800B-ms98-a-0103,268.671250,269.001250,enough,I,+,u-118-1
sw2800B-ms98-a-0103,269.001250,269.091250,you,I,+,u-118-1
sw2800B-ms98-a-0103,269.091250,269.251250,know,I,+,u-118-1
sw2800B-ms98-a-0103,269.251250,269.401250,on,I,+,u-118-1
sw2800B-ms98-a-0103,269.401250,269.491250,the,I,+,u-118-1
sw2800B-ms98-a-0103,269.491250,270.198875,interest,I,+,u-118-1
sw2800B-ms98-a-0104,270.738750,271.147250,[laughter],O,,
sw2800B-ms98-a-0106,275.298875,275.702000,uh-huh,B,b,u-120-1
sw2800B-ms98-a-0107,276.637000,277.017000,uh-huh,B,b,u-122-1
sw2800B-ms98-a-0108,278.204750,278.594750,uh-huh,B,b,u-124-1
sw2800B-ms98-a-0110,290.783500,291.184250,uh-huh,B,b,u-126-1
sw2800B-ms98-a-0112,297.702500,298.120250,uh-huh,B,b,u-128-1
sw2800B-ms98-a-0114,299.945375,300.235375,huh,I,b,u-128-1
sw2800B-ms98-a-0116,303.321500,303.551500,no,B,aa,u-132-1
sw2800B-ms98-a-0116,303.551500,303.621500,i,B,aa,u-132-2
sw2800B-ms98-a-0116,303.621500,304.201500,can't,I,aa,u-132-2
sw2800B-ms98-a-0116,304.201500,304.341500,either,I,aa,u-132-2
sw2800B-ms98-a-0117,305.192125,305.612125,yeah,B,b,u-134-1
sw2800B-ms98-a-0119,310.935500,311.071500,ye[ah]-,O,,
sw2800B-ms98-a-0119,311.371375,311.686000,yeah,B,aa,u-136-1
sw2800B-ms98-a-0119,311.686000,312.096000,really,B,aa,u-136-2
sw2800B-ms98-a-0119,312.096000,313.256000,[laughter],O,,
sw2800B-ms98-a-0119,313.256000,313.476000,gets,B,sv,u-138-1
sw2800B-ms98-a-0119,313.476000,313.526000,a,I,sv,u-138-1
sw2800B-ms98-a-0119,313.526000,313.706000,lot,I,sv,u-138-1
sw2800B-ms98-a-0119,313.706000,313.796000,of,I,sv,u-138-1
sw2800B-ms98-a-0119,313.796000,314.116000,people,I,sv,u-138-1
sw2800B-ms98-a-0119,314.116000,314.279875,in,I,sv,u-138-1
sw2800B-ms98-a-0119,314.513375,314.716000,in,I,sv,u-138-1
sw2800B-ms98-a-0119,314.716000,315.256000,trouble,I,sv,u-138-1
sw2800B-ms98-a-0120,315.490250,316.593375,[laughter],O,,
sw2800B-ms98-a-0121,320.180875,320.983250,okay,B,aa,u-140-1
sw2800B-ms98-a-0121,321.386250,321.690875,nice,B,fc,u-142-1
sw2800B-ms98-a-0121,321.690875,322.050875,talking,I,fc,u-142-1
sw2800B-ms98-a-0121,322.050875,322.140875,to,I,fc,u-142-1
sw2800B-ms98-a-0121,322.140875,322.403625,you,I,fc,u-142-1
sw2800B-ms98-a-0121,322.584375,323.094500,bye-bye,O,,
