sw3847B-ms98-a-0002,1.085500,1.515500,okay,B,b,u-2-1
sw3847B-ms98-a-0022,123.800750,123.927625,and,I,+,u-34-1
sw3847B-ms98-a-0022,124.485000,124.770750,see,B,+,u-36-1
sw3847B-ms98-a-0022,124.770750,124.940750,how,I,+,u-36-1
sw3847B-ms98-a-0022,124.940750,125.240750,that,I,+,u-36-1
sw3847B-ms98-a-0023,125.813500,125.962375,you,I,+,u-36-1
sw3847B-ms98-a-0023,125.962375,126.192375,know,I,+,u-36-1
sw3847B-ms98-a-0023,126.192375,126.767500,feels,I,+,u-36-1
sw3847B-ms98-a-0025,138.896250,139.372000,um-hum,B,b,u-38-1
sw3847B-ms98-a-0027,144.090500,144.660500,yeah,B,b,u-40-1
sw3847B-ms98-a-0027,144.660500,144.930500,those,B,sv,u-40-2
sw3847B-ms98-a-0027,144.930500,145.080500,are,I,sv,u-40-2
sw3847B-ms98-a-0027,145.080500,145.630500,enjoyable,I,sv,u-40-2
sw3847B-ms98-a-0029,149.530625,149.700625,oh,B,bh,u-42-1
sw3847B-ms98-a-0029,149.700625,149.970625,did,I,bh,u-42-1
sw3847B-ms98-a-0029,149.970625,150.210625,you,I,bh,u-42-1
sw3847B-ms98-a-0030,151.804500,152.283750,um-hum,B,b,u-44-1
sw3847B-ms98-a-0031,152.558625,153.844125,[laughter],O,,
sw3847B-ms98-a-0033,159.439000,159.760750,um,B,sv,u-46-1
sw3847B-ms98-a-0033,159.999625,160.149625,those,I,sv,u-46-1
sw3847B-ms98-a-0033,160.149625,160.264000,are,I,sv,u-46-1
sw3847B-ms98-a-0033,160.264000,160.423625,nice,I,sv,u-46-1
sw3847B-ms98-a-0035,164.593875,165.065125,uh-huh,B,b,u-48-1
sw3847B-ms98-a-0036,166.179750,166.613000,yeah,B,aa,u-50-1
sw3847B-ms98-a-0036,166.812625,167.074000,yeah,B,aa^r,u-50-2
sw3847B-ms98-a-0036,167.074000,167.174000,i,B,sd,u-50-3
sw3847B-ms98-a-0036,167.174000,167.454000,haven't,I,sd,u-50-3
sw3847B-ms98-a-0036,167.454000,167.664000,done,I,sd,u-50-3
sw3847B-ms98-a-0036,167.664000,167.894000,much,I,sd,u-50-3
sw3847B-ms98-a-0036,167.894000,168.044000,in,I,sd,u-50-3
sw3847B-ms98-a-0036,168.144000,168.314000,in,I,sd,u-50-3
sw3847B-ms98-a-0036,168.314000,168.904000,bulbs,I,sd,u-50-3
sw3847B-ms98-a-0036,168.904000,169.014000,in,B,sd,u-50-4
sw3847B-ms98-a-0036,169.014000,169.354000,fact,I,sd,u-50-4
sw3847B-ms98-a-0036,169.354000,169.504000,i,I,sd,u-50-4
sw3847B-ms98-a-0036,169.504000,170.033500,received,I,sd,u-50-4
sw3847B-ms98-a-0036,170.432750,170.594000,as,I,sd,u-50-4
sw3847B-ms98-a-0036,170.594000,170.654000,a,I,sd,u-50-4
sw3847B-ms98-a-0036,170.654000,171.104000,Christmas,I,sd,u-50-4
sw3847B-ms98-a-0036,171.104000,171.554000,present,I,sd,u-50-4
sw3847B-ms98-a-0036,171.554000,171.640875,a,I,sd,u-50-4
sw3847B-ms98-a-0036,171.794750,172.023625,a,I,sd,u-50-4
sw3847B-ms98-a-0037,172.499000,172.583500,a,I,sd,u-50-4
sw3847B-ms98-a-0037,172.680250,173.129000,planter,I,sd,u-50-4
sw3847B-ms98-a-0037,173.129000,173.279000,that,I,sd,u-50-4
sw3847B-ms98-a-0037,173.279000,173.539000,had,I,sd,u-50-4
sw3847B-ms98-a-0037,173.539000,173.879000,bulbs,I,sd,u-50-4
sw3847B-ms98-a-0037,173.879000,174.089000,in,I,sd,u-50-4
sw3847B-ms98-a-0037,174.089000,174.329000,it,I,sd,u-50-4
sw3847B-ms98-a-0037,174.329000,174.499000,that,I,sd,u-50-4
sw3847B-ms98-a-0037,174.949000,175.079000,we,I,sd,u-50-4
sw3847B-ms98-a-0037,175.079000,175.169000,were,I,sd,u-50-4
sw3847B-ms98-a-0037,175.169000,175.569000,supposed,I,sd,u-50-4
sw3847B-ms98-a-0037,175.569000,175.639000,to,I,sd,u-50-4
sw3847B-ms98-a-0037,175.639000,175.759000,go,I,sd,u-50-4
sw3847B-ms98-a-0037,175.759000,175.969000,ahead,I,sd,u-50-4
sw3847B-ms98-a-0037,175.969000,176.159000,and,I,sd,u-50-4
sw3847B-ms98-a-0037,176.159000,176.509000,water,I,sd,u-50-4
sw3847B-ms98-a-0037,176.509000,176.619000,at,I,sd,u-50-4
sw3847B-ms98-a-0037,176.619000,176.869000,any,I,sd,u-50-4
sw3847B-ms98-a-0037,176.869000,177.269000,time,I,sd,u-50-4
sw3847B-ms98-a-0037,177.269000,177.450625,and,I,sd,u-50-4
sw3847B-ms98-a-0038,177.722625,177.952625,and,I,sd,u-50-4
sw3847B-ms98-a-0038,177.952625,178.282625,after,I,sd,u-50-4
sw3847B-ms98-a-0038,178.282625,178.382625,it,I,sd,u-50-4
sw3847B-ms98-a-0038,178.382625,178.832625,started,I,sd,u-50-4
sw3847B-ms98-a-0038,178.832625,178.962625,to,I,sd,u-50-4
sw3847B-ms98-a-0038,178.962625,179.422625,sprout,I,sd,u-50-4
sw3847B-ms98-a-0038,179.422625,179.622625,put,I,sd,u-50-4
sw3847B-ms98-a-0038,179.622625,179.882625,in,I,sd,u-50-4
sw3847B-ms98-a-0038,179.882625,180.182625,sunny,I,sd,u-50-4
sw3847B-ms98-a-0038,180.182625,180.642625,window,I,sd,u-50-4
sw3847B-ms98-a-0038,180.642625,180.852625,and,B,sd,u-50-5
sw3847B-ms98-a-0038,180.852625,181.112625,it's,O,,
sw3847B-ms98-a-0038,181.262625,181.402625,it,B,+,u-52-1
sw3847B-ms98-a-0038,181.402625,181.672625,just,I,+,u-52-1
sw3847B-ms98-a-0038,181.672625,181.932625,grew,I,+,u-52-1
sw3847B-ms98-a-0038,181.932625,182.122625,like,I,+,u-52-1
sw3847B-ms98-a-0038,182.122625,182.492625,crazy,I,+,u-52-1
sw3847B-ms98-a-0038,182.492625,182.642625,but,B,sd,u-52-2
sw3847B-ms98-a-0038,182.642625,182.722625,i,I,sd,u-52-2
sw3847B-ms98-a-0038,182.722625,182.942625,don't,I,sd,u-52-2
sw3847B-ms98-a-0038,182.942625,183.232625,[laughter-have],I,sd,u-52-2
sw3847B-ms98-a-0038,183.232625,183.532625,[laughter-any],I,sd,u-52-2
sw3847B-ms98-a-0038,183.532625,184.112625,[laughter-flowers],I,sd,u-52-2
sw3847B-ms98-a-0038,184.112625,184.322625,on,I,sd,u-52-2
sw3847B-ms98-a-0038,184.322625,184.462625,it,I,sd,u-52-2
sw3847B-ms98-a-0038,184.462625,184.562625,i,B,sd,u-52-3
sw3847B-ms98-a-0038,184.562625,184.782625,don't,I,sd,u-52-3
sw3847B-ms98-a-0038,184.782625,184.852625,know,I,sd,u-52-3
sw3847B-ms98-a-0038,184.852625,184.992625,how,I,sd,u-52-3
sw3847B-ms98-a-0038,184.992625,185.272625,long,I,sd,u-52-3
sw3847B-ms98-a-0038,185.272625,185.542625,that,I,sd,u-52-3
sw3847B-ms98-a-0038,185.542625,185.982625,takes,I,sd,u-52-3
sw3847B-ms98-a-0038,185.982625,186.123500,or,I,sd,u-52-3
sw3847B-ms98-a-0038,186.583000,186.721000,if,B,+,u-54-1
sw3847B-ms98-a-0038,186.721000,186.902625,there's,I,+,u-54-1
sw3847B-ms98-a-0038,186.902625,187.281750,anything,I,+,u-54-1
sw3847B-ms98-a-0038,187.281750,187.406125,i,I,+,u-54-1
sw3847B-ms98-a-0038,187.406125,187.572625,need,I,+,u-54-1
sw3847B-ms98-a-0038,187.572625,187.701000,to,I,+,u-54-1
sw3847B-ms98-a-0038,187.701000,187.859250,do,I,+,u-54-1
sw3847B-ms98-a-0038,187.859250,188.442625,differently,I,+,u-54-1
sw3847B-ms98-a-0038,188.442625,188.722625,but,O,,
sw3847B-ms98-a-0039,189.498750,189.650750,it's,B,sd,u-54-2
sw3847B-ms98-a-0039,189.650750,189.820750,just,I,sd,u-54-2
sw3847B-ms98-a-0039,189.820750,190.050750,nice,I,sd,u-54-2
sw3847B-ms98-a-0039,190.050750,190.170750,and,I,sd,u-54-2
sw3847B-ms98-a-0039,190.170750,190.580750,green,I,sd,u-54-2
sw3847B-ms98-a-0039,190.580750,190.780750,right,I,sd,u-54-2
sw3847B-ms98-a-0039,190.780750,190.989375,now,I,sd,u-54-2
sw3847B-ms98-a-0039,190.989375,191.753250,[laughter],O,,
sw3847B-ms98-a-0041,194.234250,194.554250,uh,B,nn,u-56-1
sw3847B-ms98-a-0041,194.554250,195.224250,no,I,nn,u-56-1
sw3847B-ms98-a-0041,195.224250,195.414250,i'm,B,sd^e,u-58-1
sw3847B-ms98-a-0041,195.414250,195.944250,thinking,I,sd^e,u-58-1
sw3847B-ms98-a-0041,195.944250,196.214250,white,I,sd^e,u-58-1
sw3847B-ms98-a-0041,196.214250,196.944250,narcissus,I,sd^e,u-58-1
sw3847B-ms98-a-0041,196.944250,197.054250,or,I,sd^e,u-58-1
sw3847B-ms98-a-0041,197.054250,197.650125,something,I,sd^e,u-58-1
sw3847B-ms98-a-0041,198.056875,198.243750,like,B,+,u-60-1
sw3847B-ms98-a-0041,198.243750,198.314250,a,I,+,u-60-1
