sw2466B-ms98-a-0003,1.694875,2.064875,okay,B,b^m,u-2-1
sw2466B-ms98-a-0012,43.794000,44.207375,mainly,I,sd,u-12-3
sw2466B-ms98-a-0012,44.207375,44.482375,fic[tion]-,I,sd,u-12-3
sw2466B-ms98-a-0012,44.482375,45.204000,fiction,I,sd,u-12-3
sw2466B-ms98-a-0012,45.204000,45.354000,and,B,sd,u-12-4
sw2466B-ms98-a-0012,45.354000,45.614000,now,I,sd,u-12-4
sw2466B-ms98-a-0012,45.614000,45.943000,i,I,sd,u-12-4
sw2466B-ms98-a-0012,46.164000,46.401375,li[ke]-,I,sd,u-12-4
sw2466B-ms98-a-0012,46.401375,46.604000,like,I,sd,u-12-4
sw2466B-ms98-a-0012,46.604000,46.714000,a,I,sd,u-12-4
sw2466B-ms98-a-0012,46.714000,46.904000,said,I,sd,u-12-4
sw2466B-ms98-a-0012,46.904000,47.024000,i've,I,sd,u-12-4
sw2466B-ms98-a-0012,47.114000,47.254000,read,I,sd,u-12-4
sw2466B-ms98-a-0012,47.254000,47.284000,a,I,sd,u-12-4
sw2466B-ms98-a-0012,47.284000,47.514000,lot,I,sd,u-12-4
sw2466B-ms98-a-0012,47.514000,47.724000,of,I,sd,u-12-4
sw2466B-ms98-a-0012,47.724000,48.104000,self,I,sd,u-12-4
sw2466B-ms98-a-0012,48.104000,48.494000,self,I,sd,u-12-4
sw2466B-ms98-a-0012,48.494000,48.824000,help,I,sd,u-12-4
sw2466B-ms98-a-0012,48.824000,49.279625,books,I,sd,u-12-4
sw2466B-ms98-a-0014,52.877250,53.387750,oh,B,sd,u-14-1
sw2466B-ms98-a-0014,53.387750,53.598625,i,I,sd,u-14-1
sw2466B-ms98-a-0014,53.598625,53.777250,read,I,sd,u-14-1
sw2466B-ms98-a-0014,53.777250,53.917250,all,I,sd,u-14-1
sw2466B-ms98-a-0014,53.917250,54.257250,kinds,I,sd,u-14-1
sw2466B-ms98-a-0014,54.257250,54.387250,of,I,sd,u-14-1
sw2466B-ms98-a-0014,54.387250,54.827250,things,I,sd,u-14-1
sw2466B-ms98-a-0014,54.827250,55.272875,for,I,sd,u-14-1
sw2466B-ms98-a-0014,55.272875,55.837250,um,I,sd,u-14-1
sw2466B-ms98-a-0015,57.236625,57.810500,helping,I,sd,u-14-1
sw2466B-ms98-a-0015,57.810500,58.455875,people,I,sd,u-14-1
sw2466B-ms98-a-0015,59.084875,59.310500,uh,I,sd,u-14-1
sw2466B-ms98-a-0015,59.310500,59.860500,survive,I,sd,u-14-1
sw2466B-ms98-a-0015,59.860500,59.900500,a,I,sd,u-14-1
sw2466B-ms98-a-0015,59.900500,60.550500,divorce,I,sd,u-14-1
sw2466B-ms98-a-0015,60.730500,61.107125,uh,B,sd,u-16-1
sw2466B-ms98-a-0015,62.008500,62.170375,The,I,sd,u-16-1
sw2466B-ms98-a-0015,62.170375,62.430500,Road,I,sd,u-16-1
sw2466B-ms98-a-0015,62.430500,62.670500,Less,I,sd,u-16-1
sw2466B-ms98-a-0015,62.670500,63.140500,Traveled,I,sd,u-16-1
sw2466B-ms98-a-0015,63.140500,63.360500,was,I,sd,u-16-1
sw2466B-ms98-a-0015,63.360500,63.890500,probably,I,sd,u-16-1
sw2466B-ms98-a-0015,63.890500,64.050500,one,I,sd,u-16-1
sw2466B-ms98-a-0015,64.050500,64.120500,of,I,sd,u-16-1
sw2466B-ms98-a-0015,64.120500,64.260500,my,I,sd,u-16-1
sw2466B-ms98-a-0015,64.260500,64.920500,favorites,I,sd,u-16-1
sw2466B-ms98-a-0015,64.920500,65.080500,have,B,qy,u-16-2
sw2466B-ms98-a-0015,65.080500,65.250500,you,I,qy,u-16-2
sw2466B-ms98-a-0015,65.250500,65.430500,read,I,qy,u-16-2
sw2466B-ms98-a-0015,65.430500,65.773875,that,I,qy,u-16-2
sw2466B-ms98-a-0017,68.179000,68.339000,you,B,bh,u-18-1
sw2466B-ms98-a-0017,68.339000,69.119000,haven't,I,bh,u-18-1
sw2466B-ms98-a-0018,70.147500,70.927500,okay,B,b,u-20-1
sw2466B-ms98-a-0018,71.487500,71.577500,well,O,,
sw2466B-ms98-a-0018,71.577500,71.767500,what,B,qw,u-20-2
sw2466B-ms98-a-0018,71.767500,71.907500,would,I,qw,u-20-2
sw2466B-ms98-a-0018,71.907500,72.017500,you,I,qw,u-20-2
sw2466B-ms98-a-0018,72.017500,72.867500,recommend,I,qw,u-20-2
sw2466B-ms98-a-0020,77.689625,77.879625,oh,B,ng,u-22-1
sw2466B-ms98-a-0020,77.879625,78.029625,i'm,I,ng,u-22-1
sw2466B-ms98-a-0020,78.029625,78.239625,i'm,I,ng,u-22-1
sw2466B-ms98-a-0020,78.239625,78.559625,kind,I,ng,u-22-1
sw2466B-ms98-a-0020,78.559625,78.719625,of,I,ng,u-22-1
sw2466B-ms98-a-0020,78.719625,78.989625,getting,I,ng,u-22-1
sw2466B-ms98-a-0020,78.989625,79.219625,that,I,ng,u-22-1
sw2466B-ms98-a-0020,79.219625,79.399625,one,I,ng,u-22-1
sw2466B-ms98-a-0020,79.399625,79.969625,past,I,ng,u-22-1
sw2466B-ms98-a-0020,79.969625,80.167875,me,I,ng,u-22-1
sw2466B-ms98-a-0020,80.167875,80.351625,but,I,ng,u-22-1
sw2466B-ms98-a-0020,80.351625,80.449500,a,I,ng,u-22-1
sw2466B-ms98-a-0020,80.697250,80.919625,good,I,ng,u-22-1
sw2466B-ms98-a-0020,80.919625,81.249625,self,I,ng,u-22-1
sw2466B-ms98-a-0020,81.249625,81.539625,help,I,ng,u-22-1
sw2466B-ms98-a-0020,81.539625,81.914375,book,I,ng,u-22-1
sw2466B-ms98-a-0022,83.378625,83.808625,yeah,B,b,u-24-1
sw2466B-ms98-a-0024,91.161125,91.739500,um,B,ba,u-26-1
sw2466B-ms98-a-0024,91.839500,92.019500,that,I,ba,u-26-1
sw2466B-ms98-a-0024,92.019500,92.429500,sounds,I,ba,u-26-1
sw2466B-ms98-a-0024,92.429500,92.929500,good,I,ba,u-26-1
sw2466B-ms98-a-0026,94.437250,94.937250,uh-huh,B,b,u-28-1
sw2466B-ms98-a-0028,111.297500,111.807500,uh-huh,B,b,u-30-1
sw2466B-ms98-a-0029,113.548125,113.738125,i'm,B,sd,u-30-2
sw2466B-ms98-a-0029,113.738125,114.068125,writing,I,sd,u-30-2
sw2466B-ms98-a-0029,114.068125,114.208125,it,I,sd,u-30-2
sw2466B-ms98-a-0029,114.208125,114.680875,down,I,sd,u-30-2
sw2466B-ms98-a-0031,116.332250,116.472250,that,B,ba,u-30-3
sw2466B-ms98-a-0031,116.522250,116.712250,does,I,ba,u-30-3
sw2466B-ms98-a-0031,116.712250,116.952250,soun[d]-,I,ba,u-30-3
sw2466B-ms98-a-0031,116.952250,117.172250,that's,I,ba,u-30-3
sw2466B-ms98-a-0031,117.172250,117.552250,sound,I,ba,u-30-3
sw2466B-ms98-a-0031,117.552250,117.922250,really,I,ba,u-30-3
sw2466B-ms98-a-0031,117.922250,118.496250,good,I,ba,u-30-3
sw2466B-ms98-a-0031,119.003250,119.484750,um,B,qw,u-30-4
sw2466B-ms98-a-0033,121.618000,121.768000,what,I,qw,u-30-4
sw2466B-ms98-a-0033,121.768000,122.048000,kind,I,qw,u-30-4
sw2466B-ms98-a-0033,122.048000,122.148000,of,I,qw,u-30-4
sw2466B-ms98-a-0033,122.148000,122.658000,counseling,I,qw,u-30-4
sw2466B-ms98-a-0033,122.658000,122.818625,do,I,qw,u-30-4
sw2466B-ms98-a-0033,122.818625,122.935375,you,I,qw,u-30-4
sw2466B-ms98-a-0033,122.935375,123.048000,do,I,qw,u-30-4
sw2466B-ms98-a-0033,123.048000,123.218000,or,B,qy,u-30-5
sw2466B-ms98-a-0033,123.218000,123.378000,should,I,qy,u-30-5
sw2466B-ms98-a-0033,123.378000,123.478000,we,I,qy,u-30-5
sw2466B-ms98-a-0033,123.478000,123.668000,stay,I,qy,u-30-5
sw2466B-ms98-a-0033,123.668000,123.808000,on,I,qy,u-30-5
sw2466B-ms98-a-0033,123.808000,123.868000,the,I,qy,u-30-5
sw2466B-ms98-a-0033,123.868000,124.268000,topic,I,qy,u-30-5
sw2466B-ms98-a-0033,124.268000,124.468000,of,I,qy,u-30-5
sw2466B-ms98-a-0033,124.468000,124.946250,books,I,qy,u-30-5
sw2466B-ms98-a-0035,131.509750,132.037625,um-hum,O,,
sw2466B-ms98-a-0037,137.923750,138.433750,oh,B,bk,u-34-1
sw2466B-ms98-a-0039,158.175875,158.305875,oh,B,sv,u-36-1
sw2466B-ms98-a-0039,158.305875,158.375875,i,I,sv,u-36-1
sw2466B-ms98-a-0039,158.375875,158.565875,would,I,sv,u-36-1
sw2466B-ms98-a-0039,158.565875,159.225875,imagine,I,sv,u-36-1
sw2466B-ms98-a-0039,159.225875,159.555875,helping,I,sv,u-36-1
sw2466B-ms98-a-0039,159.555875,159.715875,them,I,sv,u-36-1
sw2466B-ms98-a-0039,159.715875,159.995875,feel,I,sv,u-36-1
sw2466B-ms98-a-0039,159.995875,160.195875,good,I,sv,u-36-1
sw2466B-ms98-a-0039,160.195875,160.555875,about,I,sv,u-36-1
sw2466B-ms98-a-0039,160.555875,161.075875,themselves,I,sv,u-36-1
sw2466B-ms98-a-0039,161.075875,161.185875,they're,B,sv,u-36-2
sw2466B-ms98-a-0039,161.185875,161.265875,at,I,sv,u-36-2
sw2466B-ms98-a-0039,161.265875,161.375875,a,I,sv,u-36-2
sw2466B-ms98-a-0039,161.375875,161.655250,bad,I,sv,u-36-2
sw2466B-ms98-a-0039,161.655250,162.144875,stage,I,sv,u-36-2
sw2466B-ms98-a-0039,162.144875,162.675875,anyway,I,sv,u-36-2
sw2466B-ms98-a-0039,162.675875,162.835875,and,B,sv,u-36-3
sw2466B-ms98-a-0039,162.835875,162.955875,then,I,sv,u-36-3
sw2466B-ms98-a-0039,162.955875,163.055875,to,I,sv,u-36-3
sw2466B-ms98-a-0039,163.055875,163.235875,have,I,sv,u-36-3
sw2466B-ms98-a-0039,163.235875,163.345875,to,I,sv,u-36-3
sw2466B-ms98-a-0039,163.345875,163.575875,deal,I,sv,u-36-3
sw2466B-ms98-a-0039,163.575875,163.715875,with,I,sv,u-36-3
sw2466B-ms98-a-0039,163.715875,164.275875,sexual,I,sv,u-36-3
sw2466B-ms98-a-0039,164.275875,164.685875,abuse,I,sv,u-36-3
sw2466B-ms98-a-0039,164.685875,164.825875,would,B,+,u-38-1
sw2466B-ms98-a-0039,164.825875,164.985875,be,I,+,u-38-1
sw2466B-ms98-a-0039,164.985875,165.605875,terrible,I,+,u-38-1
sw2466B-ms98-a-0039,166.218375,166.424250,as,I,+,u-38-1
sw2466B-ms98-a-0039,166.424250,166.537250,a,I,+,u-38-1
sw2466B-ms98-a-0039,166.537250,167.045875,teen,I,+,u-38-1
sw2466B-ms98-a-0040,168.400250,168.750250,that's,B,qy^d,u-38-2
sw2466B-ms98-a-0040,168.750250,169.021625,uh,I,qy^d,u-38-2
sw2466B-ms98-a-0040,169.402125,169.832750,boy,I,qy^d,u-38-2
sw2466B-ms98-a-0040,169.832750,170.165000,uh,I,qy^d,u-38-2
sw2466B-ms98-a-0040,171.027375,171.150250,that,I,qy^d,u-38-2
sw2466B-ms98-a-0040,171.150250,171.380250,must,I,qy^d,u-38-2
sw2466B-ms98-a-0040,171.380250,171.440250,be,I,qy^d,u-38-2
sw2466B-ms98-a-0040,171.440250,171.530250,a,I,qy^d,u-38-2
sw2466B-ms98-a-0040,171.530250,172.070250,wonderful,I,qy^d,u-38-2
sw2466B-ms98-a-0040,172.070250,172.420250,feeling,I,qy^d,u-38-2
sw2466B-ms98-a-0040,172.420250,172.480250,to,I,qy^d,u-38-2
sw2466B-ms98-a-0040,172.480250,172.600250,be,I,qy^d,u-38-2
sw2466B-ms98-a-0040,172.600250,172.720250,in,I,qy^d,u-38-2
sw2466B-ms98-a-0040,172.720250,172.890250,that,I,qy^d,u-38-2
sw2466B-ms98-a-0040,172.890250,173.420250,profession,I,qy^d,u-38-2
sw2466B-ms98-a-0040,173.420250,173.550250,and,I,qy^d,u-38-2
sw2466B-ms98-a-0040,173.550250,173.680250,be,I,qy^d,u-38-2
sw2466B-ms98-a-0040,173.680250,173.850250,able,I,qy^d,u-38-2
sw2466B-ms98-a-0040,173.850250,174.050250,to,I,qy^d,u-38-2
sw2466B-ms98-a-0040,174.050250,174.310250,make,I,qy^d,u-38-2
sw2466B-ms98-a-0040,174.310250,174.430250,a,I,qy^d,u-38-2
sw2466B-ms98-a-0040,174.430250,175.020250,contribution,I,qy^d,u-38-2
sw2466B-ms98-a-0040,175.020250,175.280250,like,I,qy^d,u-38-2
sw2466B-ms98-a-0040,175.280250,175.590250,that,I,qy^d,u-38-2
sw2466B-ms98-a-0042,179.963625,180.153625,oh,B,ba,u-40-1
sw2466B-ms98-a-0042,180.153625,180.333625,i'm,I,ba,u-40-1
sw2466B-ms98-a-0042,180.333625,180.886375,sure,I,ba,u-40-1
sw2466B-ms98-a-0042,181.199625,181.425625,i'm,B,ba^r,u-40-2
sw2466B-ms98-a-0042,181.425625,181.965500,sure,I,ba^r,u-40-2
sw2466B-ms98-a-0042,182.568125,183.023625,um,B,%,u-40-3
sw2466B-ms98-a-0042,183.753625,183.859875,what,I,%,u-40-3
sw2466B-ms98-a-0042,183.859875,184.095875,oth[er]-,O,,
sw2466B-ms98-a-0042,184.095875,184.310625,is,B,qy,u-40-4
sw2466B-ms98-a-0042,184.310625,184.543625,is,I,qy,u-40-4
sw2466B-ms98-a-0042,184.543625,184.713625,that,I,qy,u-40-4
sw2466B-ms98-a-0042,184.813625,185.127750,just,I,qy,u-40-4
sw2466B-ms98-a-0042,185.274625,185.383625,the,I,qy,u-40-4
sw2466B-ms98-a-0042,185.383625,185.603625,only,I,qy,u-40-4
sw2466B-ms98-a-0042,185.603625,185.883625,type,I,qy,u-40-4
sw2466B-ms98-a-0042,185.883625,185.963625,of,I,qy,u-40-4
sw2466B-ms98-a-0042,185.963625,186.233625,reading,I,qy,u-40-4
sw2466B-ms98-a-0042,186.233625,186.403625,you've,I,qy,u-40-4
sw2466B-ms98-a-0042,186.403625,186.523625,been,I,qy,u-40-4
sw2466B-ms98-a-0042,186.523625,186.783625,doing,I,qy,u-40-4
sw2466B-ms98-a-0042,186.783625,186.953625,or,B,qrr,u-40-5
sw2466B-ms98-a-0042,186.953625,187.103625,do,I,qrr,u-40-5
sw2466B-ms98-a-0042,187.103625,187.203625,you,I,qrr,u-40-5
sw2466B-ms98-a-0042,187.203625,187.343625,have,I,qrr,u-40-5
sw2466B-ms98-a-0042,187.343625,187.413625,you,I,qrr,u-40-5
sw2466B-ms98-a-0042,187.413625,187.623625,read,I,qrr,u-40-5
sw2466B-ms98-a-0042,187.623625,187.873625,any,I,qrr,u-40-5
sw2466B-ms98-a-0042,187.873625,188.063625,good,I,qrr,u-40-5
sw2466B-ms98-a-0042,188.063625,188.573625,novels,I,qrr,u-40-5
sw2466B-ms98-a-0042,188.573625,189.023625,lately,I,qrr,u-40-5
sw2466B-ms98-a-0044,197.766375,198.046375,just,B,^2,u-42-1
sw2466B-ms98-a-0044,198.046375,198.429500,joy,I,^2,u-42-1
sw2466B-ms98-a-0044,198.429500,198.791875,reading,I,^2,u-42-1
sw2466B-ms98-a-0044,199.196000,199.738750,yeah,B,%,u-42-2
sw2466B-ms98-a-0045,200.926625,201.145875,i,B,ba,u-44-1
sw2466B-ms98-a-0045,201.231875,201.447125,i,I,ba,u-44-1
sw2466B-ms98-a-0045,201.676875,201.879500,i,I,ba,u-44-1
sw2466B-ms98-a-0045,201.879500,202.092875,hear,I,ba,u-44-1
sw2466B-ms98-a-0045,202.092875,202.242875,you,I,ba,u-44-1
sw2466B-ms98-a-0045,202.242875,202.582875,there,I,ba,u-44-1
sw2466B-ms98-a-0045,202.582875,202.922875,that's,B,ba,u-44-2
sw2466B-ms98-a-0045,202.922875,203.062875,for,I,ba,u-44-2
sw2466B-ms98-a-0045,203.062875,203.612875,sure,I,ba,u-44-2
sw2466B-ms98-a-0046,204.675375,205.068125,um,I,ba,u-44-2
sw2466B-ms98-a-0046,205.292500,205.495375,i,B,sd,u-46-1
sw2466B-ms98-a-0046,205.495375,205.735375,guess,I,sd,u-46-1
sw2466B-ms98-a-0048,207.418500,207.688500,the,I,sd,u-46-1
sw2466B-ms98-a-0048,207.688500,208.088500,last,I,sd,u-46-1
sw2466B-ms98-a-0048,208.088500,208.298500,b[ook]-,I,sd,u-46-1
sw2466B-ms98-a-0048,208.298500,208.498500,book,I,sd,u-46-1
sw2466B-ms98-a-0048,208.498500,208.748500,i've,I,sd,u-46-1
sw2466B-ms98-a-0048,208.748500,209.264125,read,I,sd,u-46-1
sw2466B-ms98-a-0048,209.264125,209.618500,um,O,,
sw2466B-ms98-a-0048,209.898500,210.058500,my,B,sd,u-46-2
sw2466B-ms98-a-0048,210.058500,210.548500,oldest,I,sd,u-46-2
sw2466B-ms98-a-0048,210.548500,211.048500,daughter,I,sd,u-46-2
sw2466B-ms98-a-0049,211.736125,212.101500,uh,I,sd,u-46-2
sw2466B-ms98-a-0049,212.101500,212.376125,had,I,sd,u-46-2
sw2466B-ms98-a-0049,212.376125,212.536125,to,I,sd,u-46-2
sw2466B-ms98-a-0049,212.536125,212.798750,read,I,sd,u-46-2
sw2466B-ms98-a-0049,212.923125,213.326125,Lost,I,sd,u-46-2
sw2466B-ms98-a-0049,213.326125,214.106125,Horizons,I,sd,u-46-2
sw2466B-ms98-a-0049,214.106125,214.412375,for,I,sd,u-46-2
sw2466B-ms98-a-0049,214.412375,214.679750,her,I,sd,u-46-2
sw2466B-ms98-a-0049,214.679750,215.066125,English,I,sd,u-46-2
sw2466B-ms98-a-0049,215.066125,216.176125,class,I,sd,u-46-2
sw2466B-ms98-a-0049,216.176125,216.642125,and,B,sd,u-48-1
sw2466B-ms98-a-0049,216.841750,217.036125,i,I,sd,u-48-1
sw2466B-ms98-a-0049,217.036125,217.436125,just,I,sd,u-48-1
sw2466B-ms98-a-0049,217.436125,217.936125,realized,I,sd,u-48-1
sw2466B-ms98-a-0049,217.936125,218.053875,i,I,sd,u-48-1
sw2466B-ms98-a-0049,218.053875,218.193250,had,I,sd,u-48-1
sw2466B-ms98-a-0049,218.193250,218.526125,never,I,sd,u-48-1
sw2466B-ms98-a-0049,218.526125,218.701875,read,I,sd,u-48-1
sw2466B-ms98-a-0049,218.701875,218.806500,it,I,sd,u-48-1
sw2466B-ms98-a-0049,218.998625,219.386125,growing,I,sd,u-48-1
sw2466B-ms98-a-0049,219.386125,219.695625,up,I,sd,u-48-1
sw2466B-ms98-a-0049,220.160250,220.860875,so,B,sd,u-48-2
sw2466B-ms98-a-0049,221.641500,221.906125,i,I,sd,u-48-2
sw2466B-ms98-a-0049,221.906125,222.136125,just,I,sd,u-48-2
sw2466B-ms98-a-0049,222.136125,222.546125,finished,I,sd,u-48-2
sw2466B-ms98-a-0049,222.546125,222.866125,reading,I,sd,u-48-2
sw2466B-ms98-a-0049,222.866125,223.186125,that,I,sd,u-48-2
sw2466B-ms98-a-0049,223.186125,224.176125,[laughter],I,sd,u-48-2
sw2466B-ms98-a-0049,224.176125,224.326125,for,I,sd,u-48-2
sw2466B-ms98-a-0049,224.326125,225.122625,enjoyment,I,sd,u-48-2
sw2466B-ms98-a-0050,226.261125,226.441125,and,B,sd,u-50-1
sw2466B-ms98-a-0050,226.441125,226.501125,it,I,sd,u-50-1
sw2466B-ms98-a-0050,226.501125,226.650250,wa[s]-,I,sd,u-50-1
sw2466B-ms98-a-0050,226.650250,226.834750,it,I,sd,u-50-1
sw2466B-ms98-a-0050,226.834750,227.081125,was,I,sd,u-50-1
sw2466B-ms98-a-0050,227.081125,227.687625,good,I,sd,u-50-1
sw2466B-ms98-a-0050,227.849625,228.251125,um,B,sd,u-50-2
sw2466B-ms98-a-0050,228.781125,229.181125,she,I,sd,u-50-2
sw2466B-ms98-a-0050,229.181125,229.561125,she's,I,sd,u-50-2
sw2466B-ms98-a-0050,229.561125,229.797750,not,I,sd,u-50-2
sw2466B-ms98-a-0050,229.963500,230.171125,didn't,I,sd,u-50-2
sw2466B-ms98-a-0050,230.171125,230.511125,enjoy,I,sd,u-50-2
sw2466B-ms98-a-0050,230.511125,230.621125,it,I,sd,u-50-2
sw2466B-ms98-a-0050,230.621125,230.921125,much,I,sd,u-50-2
sw2466B-ms98-a-0050,230.921125,231.051125,so,B,sd,u-50-3
sw2466B-ms98-a-0050,231.051125,231.111125,i,I,sd,u-50-3
sw2466B-ms98-a-0050,231.111125,231.341125,didn't,I,sd,u-50-3
sw2466B-ms98-a-0050,231.341125,231.481125,get,I,sd,u-50-3
sw2466B-ms98-a-0050,231.481125,231.711125,much,I,sd,u-50-3
sw2466B-ms98-a-0050,231.711125,232.391125,satisfaction,I,sd,u-50-3
sw2466B-ms98-a-0050,232.391125,232.641125,trying,I,sd,u-50-3
sw2466B-ms98-a-0050,232.641125,232.721125,to,I,sd,u-50-3
sw2466B-ms98-a-0050,233.241125,233.711125,discuss,I,sd,u-50-3
sw2466B-ms98-a-0050,233.711125,233.801125,it,I,sd,u-50-3
sw2466B-ms98-a-0050,233.801125,234.031125,with,I,sd,u-50-3
sw2466B-ms98-a-0050,234.031125,234.398625,her,I,sd,u-50-3
sw2466B-ms98-a-0050,234.935375,235.421125,but,B,sd,u-50-4
sw2466B-ms98-a-0050,235.421125,235.719375,uh,I,sd,u-50-4
sw2466B-ms98-a-0050,235.719375,235.900125,i,I,sd,u-50-4
sw2466B-ms98-a-0050,235.900125,236.081125,thought,I,sd,u-50-4
sw2466B-ms98-a-0050,236.081125,236.141125,it,I,sd,u-50-4
sw2466B-ms98-a-0050,236.141125,236.351125,was,I,sd,u-50-4
sw2466B-ms98-a-0050,236.501125,236.751125,real,I,sd,u-50-4
sw2466B-ms98-a-0050,236.751125,237.501125,interesting,I,sd,u-50-4
sw2466B-ms98-a-0052,242.825250,243.580625,um-hum,B,b,u-52-1
sw2466B-ms98-a-0052,243.991125,244.893750,um-hum,O,,
sw2466B-ms98-a-0054,249.738250,249.917125,i,B,aa,u-54-1
sw2466B-ms98-a-0054,249.917125,250.380875,know,I,aa,u-54-1
sw2466B-ms98-a-0054,251.056250,251.630125,yeah,B,b,u-56-1
sw2466B-ms98-a-0054,253.076875,253.428375,um,B,^h,u-56-2
sw2466B-ms98-a-0054,253.428375,253.548375,i'm,I,^h,u-56-2
sw2466B-ms98-a-0054,253.548375,253.798375,trying,I,^h,u-56-2
