sw3398B-ms98-a-0002,1.882125,2.450250,hello,B,fp,u-1-1
sw3398B-ms98-a-0011,59.556875,59.896875,town,I,sd,u-15-1
sw3398B-ms98-a-0011,59.896875,60.236875,homes,I,sd,u-15-1
sw3398B-ms98-a-0011,60.236875,60.636875,here,I,sd,u-15-1
sw3398B-ms98-a-0012,61.362250,61.532250,as,B,+,u-17-1
sw3398B-ms98-a-0012,61.532250,61.802250,well,I,+,u-17-1
sw3398B-ms98-a-0012,61.802250,61.902250,as,I,+,u-17-1
sw3398B-ms98-a-0012,61.902250,62.232250,single,I,+,u-17-1
sw3398B-ms98-a-0012,62.232250,62.692250,family,I,+,u-17-1
sw3398B-ms98-a-0012,62.692250,63.142250,homes,I,+,u-17-1
sw3398B-ms98-a-0012,63.142250,63.302250,and,B,sd,u-17-2
sw3398B-ms98-a-0012,63.302250,63.412250,at,I,sd,u-17-2
sw3398B-ms98-a-0012,63.412250,63.502250,the,I,sd,u-17-2
sw3398B-ms98-a-0012,63.502250,63.882250,time,I,sd,u-17-2
sw3398B-ms98-a-0012,63.882250,63.992250,that,I,sd,u-17-2
sw3398B-ms98-a-0012,63.992250,64.112250,i,I,sd,u-17-2
sw3398B-ms98-a-0012,64.112250,64.452250,bought,I,sd,u-17-2
sw3398B-ms98-a-0012,64.452250,64.722250,this,I,sd,u-17-2
sw3398B-ms98-a-0012,64.722250,64.902250,one,I,sd,u-17-2
sw3398B-ms98-a-0012,64.902250,64.992250,it,I,sd,u-17-2
sw3398B-ms98-a-0012,64.992250,65.192250,was,I,sd,u-17-2
sw3398B-ms98-a-0012,65.192250,65.422250,just,I,sd,u-17-2
sw3398B-ms98-a-0012,65.422250,65.642625,a,I,sd,u-17-2
sw3398B-ms98-a-0012,66.403500,66.482250,a,I,sd,u-17-2
sw3398B-ms98-a-0012,66.482250,66.782250,much,I,sd,u-17-2
sw3398B-ms98-a-0012,66.782250,67.196125,better,I,sd,u-17-2
sw3398B-ms98-a-0013,68.035250,68.735250,arrangement,I,sd,u-17-2
sw3398B-ms98-a-0013,68.735250,68.845250,for,I,sd,u-17-2
sw3398B-ms98-a-0013,68.845250,69.055250,me,I,sd,u-17-2
sw3398B-ms98-a-0013,69.055250,69.695250,personally,I,sd,u-17-2
sw3398B-ms98-a-0013,69.695250,69.855250,i'm,B,sd,u-17-3
sw3398B-ms98-a-0013,69.855250,70.085250,not,I,sd,u-17-3
sw3398B-ms98-a-0013,70.085250,70.425250,home,I,sd,u-17-3
sw3398B-ms98-a-0013,70.425250,70.465250,a,I,sd,u-17-3
sw3398B-ms98-a-0013,70.465250,70.745250,lot,I,sd,u-17-3
sw3398B-ms98-a-0013,70.745250,70.825250,i,B,sd,u-17-4
sw3398B-ms98-a-0013,70.825250,71.295250,travel,I,sd,u-17-4
sw3398B-ms98-a-0013,71.295250,71.345250,a,I,sd,u-17-4
sw3398B-ms98-a-0013,71.345250,71.655250,great,I,sd,u-17-4
sw3398B-ms98-a-0013,71.655250,71.885250,deal,I,sd,u-17-4
sw3398B-ms98-a-0013,71.885250,72.055250,with,I,sd,u-17-4
sw3398B-ms98-a-0013,72.055250,72.195250,my,B,+,u-19-1
sw3398B-ms98-a-0013,72.195250,72.735250,job,I,+,u-19-1
sw3398B-ms98-a-0013,72.735250,72.975250,and,B,sd,u-19-2
sw3398B-ms98-a-0014,74.055750,74.285750,so,I,sd,u-19-2
sw3398B-ms98-a-0014,74.285750,74.405750,it,I,sd,u-19-2
sw3398B-ms98-a-0014,74.405750,74.555750,was,I,sd,u-19-2
sw3398B-ms98-a-0014,74.555750,75.015750,easier,I,sd,u-19-2
sw3398B-ms98-a-0014,75.015750,75.135750,to,I,sd,u-19-2
sw3398B-ms98-a-0014,75.135750,75.375750,have,I,sd,u-19-2
sw3398B-ms98-a-0014,75.375750,75.455750,a,I,sd,u-19-2
sw3398B-ms98-a-0014,75.455750,75.865750,home,I,sd,u-19-2
sw3398B-ms98-a-0014,75.865750,76.039125,that,I,sd,u-19-2
sw3398B-ms98-a-0014,76.852375,77.089250,didn't,I,sd,u-19-2
sw3398B-ms98-a-0014,77.880125,78.865750,exactly,B,+,u-21-1
sw3398B-ms98-a-0014,78.865750,79.105750,that,B,+,u-23-1
sw3398B-ms98-a-0014,79.105750,79.415750,somebody,I,+,u-23-1
sw3398B-ms98-a-0014,79.415750,79.675750,else,I,+,u-23-1
sw3398B-ms98-a-0014,79.675750,79.955750,looks,I,+,u-23-1
sw3398B-ms98-a-0014,79.955750,80.145750,out,I,+,u-23-1
sw3398B-ms98-a-0014,80.145750,80.245750,for,I,+,u-23-1
sw3398B-ms98-a-0014,80.245750,80.325750,the,I,+,u-23-1
sw3398B-ms98-a-0014,80.325750,80.875750,maintenance,I,+,u-23-1
sw3398B-ms98-a-0016,98.704000,98.924000,it,B,aa,u-25-1
sw3398B-ms98-a-0016,98.924000,99.414000,certainly,I,aa,u-25-1
sw3398B-ms98-a-0016,99.414000,99.983750,is,I,aa,u-25-1
sw3398B-ms98-a-0019,106.174375,106.450625,well,B,ad,u-27-1
sw3398B-ms98-a-0019,106.450625,106.620625,if,I,ad,u-27-1
sw3398B-ms98-a-0019,106.620625,106.770625,you,I,ad,u-27-1
sw3398B-ms98-a-0019,106.770625,106.940625,ever,I,ad,u-27-1
sw3398B-ms98-a-0019,106.940625,107.200625,get,I,ad,u-27-1
sw3398B-ms98-a-0019,107.200625,107.410625,one,I,ad,u-27-1
sw3398B-ms98-a-0019,107.410625,107.550625,be,I,ad,u-27-1
sw3398B-ms98-a-0019,107.550625,107.810625,sure,I,ad,u-27-1
sw3398B-ms98-a-0019,107.810625,107.890625,the,I,ad,u-27-1
sw3398B-ms98-a-0019,107.890625,108.300625,walls,I,ad,u-27-1
sw3398B-ms98-a-0019,108.300625,108.390625,are,I,ad,u-27-1
sw3398B-ms98-a-0019,108.390625,108.630625,good,I,ad,u-27-1
sw3398B-ms98-a-0019,108.630625,108.770625,and,I,ad,u-27-1
sw3398B-ms98-a-0019,108.770625,109.180625,thick,I,ad,u-27-1
sw3398B-ms98-a-0019,109.180625,109.400625,because_1,I,ad,u-27-1
sw3398B-ms98-a-0019,109.400625,109.570625,if,I,ad,u-27-1
sw3398B-ms98-a-0019,109.570625,109.690625,they're,I,ad,u-27-1
sw3398B-ms98-a-0019,109.690625,109.980625,not,I,ad,u-27-1
sw3398B-ms98-a-0019,109.980625,110.120625,you,I,ad,u-27-1
sw3398B-ms98-a-0019,110.120625,110.290625,can,I,ad,u-27-1
sw3398B-ms98-a-0019,110.290625,110.930625,hear,I,ad,u-27-1
sw3398B-ms98-a-0019,110.930625,111.170625,i,B,sd,u-27-2
sw3398B-ms98-a-0019,111.170625,111.470625,that's,I,sd,u-27-2
sw3398B-ms98-a-0019,111.470625,111.550625,the,I,sd,u-27-2
sw3398B-ms98-a-0019,111.550625,111.850625,main,I,sd,u-27-2
sw3398B-ms98-a-0019,111.850625,112.060625,thing,I,sd,u-27-2
sw3398B-ms98-a-0019,112.060625,112.200625,when,I,sd,u-27-2
sw3398B-ms98-a-0019,112.200625,112.290625,i,I,sd,u-27-2
sw3398B-ms98-a-0019,112.290625,112.400625,was,I,sd,u-27-2
sw3398B-ms98-a-0019,112.400625,112.850625,shopping,I,sd,u-27-2
sw3398B-ms98-a-0019,112.850625,113.000625,for,I,sd,u-27-2
sw3398B-ms98-a-0019,113.000625,113.320625,one,I,sd,u-27-2
sw3398B-ms98-a-0019,113.320625,113.570250,i,B,sd,u-27-3
sw3398B-ms98-a-0019,114.176625,114.361000,wanna,I,sd,u-27-3
sw3398B-ms98-a-0019,114.361000,114.570625,make,I,sd,u-27-3
sw3398B-ms98-a-0019,114.570625,114.840625,sure,I,sd,u-27-3
sw3398B-ms98-a-0019,114.840625,114.944125,i,I,sd,u-27-3
sw3398B-ms98-a-0019,114.944125,115.112125,c[ouldn't]-,I,sd,u-27-3
sw3398B-ms98-a-0020,115.738250,115.946125,i[t]-,I,sd,u-27-3
sw3398B-ms98-a-0020,116.260500,116.523500,i,I,sd,u-27-3
sw3398B-ms98-a-0020,116.523500,116.816875,couldn't,I,sd,u-27-3
sw3398B-ms98-a-0020,116.816875,117.066875,here,I,sd,u-27-3
sw3398B-ms98-a-0020,117.066875,117.216875,my,I,sd,u-27-3
sw3398B-ms98-a-0020,117.216875,117.806875,neighbors,I,sd,u-27-3
sw3398B-ms98-a-0020,117.806875,118.016875,and,B,%,u-27-4
sw3398B-ms98-a-0020,118.016875,118.116875,it,I,%,u-27-4
sw3398B-ms98-a-0020,118.116875,118.317500,was,I,%,u-27-4
sw3398B-ms98-a-0020,118.916375,119.136875,so,B,sd,u-29-1
sw3398B-ms98-a-0020,119.136875,119.236875,i,I,sd,u-29-1
sw3398B-ms98-a-0020,119.236875,119.506875,bought,I,sd,u-29-1
sw3398B-ms98-a-0020,119.506875,119.686875,one,I,sd,u-29-1
sw3398B-ms98-a-0020,119.686875,119.896875,that's,I,sd,u-29-1
sw3398B-ms98-a-0020,119.896875,120.076875,more,I,sd,u-29-1
sw3398B-ms98-a-0020,120.076875,120.306875,like,I,sd,u-29-1
sw3398B-ms98-a-0020,120.306875,120.674125,living,I,sd,u-29-1
sw3398B-ms98-a-0020,120.674125,120.798375,in,I,sd,u-29-1
sw3398B-ms98-a-0020,120.798375,121.156000,a,I,sd,u-29-1
sw3398B-ms98-a-0020,121.657000,121.906875,once,B,sd,u-29-2
sw3398B-ms98-a-0020,121.906875,122.046875,you're,I,sd,u-29-2
sw3398B-ms98-a-0020,122.046875,122.566875,inside,I,sd,u-29-2
sw3398B-ms98-a-0020,122.566875,122.886875,you,I,sd,u-29-2
sw3398B-ms98-a-0020,122.886875,123.136875,don't,I,sd,u-29-2
sw3398B-ms98-a-0020,123.136875,123.266875,know,I,sd,u-29-2
sw3398B-ms98-a-0020,123.266875,123.446875,you're,I,sd,u-29-2
sw3398B-ms98-a-0020,123.446875,123.546875,in,I,sd,u-29-2
sw3398B-ms98-a-0020,123.546875,123.636875,a,I,sd,u-29-2
sw3398B-ms98-a-0020,123.636875,123.946875,town,I,sd,u-29-2
sw3398B-ms98-a-0020,123.946875,124.356875,home,I,sd,u-29-2
sw3398B-ms98-a-0021,125.772625,125.952625,it,B,aa,u-31-1
sw3398B-ms98-a-0021,125.952625,126.202625,is,I,aa,u-31-1
sw3398B-ms98-a-0021,126.202625,126.332625,they're,B,sd,u-31-2
sw3398B-ms98-a-0021,126.332625,126.602625,kind,I,sd,u-31-2
sw3398B-ms98-a-0021,126.602625,126.792625,of,I,sd,u-31-2
sw3398B-ms98-a-0021,126.942625,127.335625,built,I,sd,u-31-2
sw3398B-ms98-a-0021,127.442625,127.702625,on,I,sd,u-31-2
sw3398B-ms98-a-0021,127.702625,127.892625,a,I,sd,u-31-2
sw3398B-ms98-a-0021,128.242625,129.072625,catty-cornered,I,sd,u-31-2
sw3398B-ms98-a-0021,129.072625,129.462625,instead,I,sd,u-31-2
sw3398B-ms98-a-0021,129.462625,129.592625,of,I,sd,u-31-2
sw3398B-ms98-a-0021,129.592625,129.842625,right,I,sd,u-31-2
sw3398B-ms98-a-0021,129.842625,130.212625,side,I,sd,u-31-2
sw3398B-ms98-a-0021,130.212625,130.362625,by,I,sd,u-31-2
sw3398B-ms98-a-0021,130.362625,130.872625,side,I,sd,u-31-2
sw3398B-ms98-a-0021,130.872625,131.022625,so,B,sd,u-33-1
sw3398B-ms98-a-0021,131.022625,131.162625,you,I,sd,u-33-1
sw3398B-ms98-a-0021,131.162625,131.452625,don't,I,sd,u-33-1
sw3398B-ms98-a-0021,131.452625,132.005875,actually,I,sd,u-33-1
sw3398B-ms98-a-0021,132.555750,132.812625,hear,I,sd,u-33-1
sw3398B-ms98-a-0021,132.812625,133.222625,anybody,I,sd,u-33-1
sw3398B-ms98-a-0021,133.222625,133.522625,next,I,sd,u-33-1
sw3398B-ms98-a-0021,133.522625,133.752625,door,I,sd,u-33-1
sw3398B-ms98-a-0021,133.752625,133.902625,to,I,sd,u-33-1
sw3398B-ms98-a-0021,133.902625,134.292625,you,I,sd,u-33-1
sw3398B-ms98-a-0023,140.743375,141.223375,yes,B,ny,u-35-1
sw3398B-ms98-a-0023,141.223375,142.003375,definitely,B,sd^e,u-35-2
sw3398B-ms98-a-0025,176.344875,176.564875,well,B,sd,u-37-1
sw3398B-ms98-a-0025,176.564875,176.764875,we,I,sd,u-37-1
sw3398B-ms98-a-0025,176.764875,177.304875,also,I,sd,u-37-1
sw3398B-ms98-a-0025,177.304875,177.514875,in,I,sd,u-37-1
sw3398B-ms98-a-0025,177.514875,177.754875,this,I,sd,u-37-1
sw3398B-ms98-a-0025,177.754875,178.114875,area,I,sd,u-37-1
sw3398B-ms98-a-0025,178.114875,178.364875,seem,I,sd,u-37-1
sw3398B-ms98-a-0025,178.364875,178.434875,to,I,sd,u-37-1
sw3398B-ms98-a-0025,178.434875,178.614875,have,I,sd,u-37-1
sw3398B-ms98-a-0025,178.614875,178.654875,a,I,sd,u-37-1
sw3398B-ms98-a-0025,178.654875,178.874875,lot,I,sd,u-37-1
sw3398B-ms98-a-0025,178.874875,178.984875,of,I,sd,u-37-1
sw3398B-ms98-a-0025,178.984875,180.004875,retirees,I,sd,u-37-1
sw3398B-ms98-a-0026,180.772125,181.082125,people,B,+,u-39-1
sw3398B-ms98-a-0026,181.082125,181.192125,who,I,+,u-39-1
sw3398B-ms98-a-0026,181.192125,181.492125,don't,I,+,u-39-1
sw3398B-ms98-a-0026,181.492125,181.772625,wanna,I,+,u-39-1
sw3398B-ms98-a-0026,181.934500,182.144875,the,I,+,u-39-1
sw3398B-ms98-a-0026,182.144875,182.363375,heat,I,+,u-39-1
sw3398B-ms98-a-0026,182.363375,182.482125,of,I,+,u-39-1
sw3398B-ms98-a-0026,182.482125,183.102125,Florida,I,+,u-39-1
sw3398B-ms98-a-0026,183.102125,183.292125,but,I,+,u-39-1
sw3398B-ms98-a-0026,183.292125,183.622125,don't,I,+,u-39-1
sw3398B-ms98-a-0026,183.622125,183.752125,want,I,+,u-39-1
sw3398B-ms98-a-0026,183.752125,183.822125,the,I,+,u-39-1
sw3398B-ms98-a-0026,183.822125,184.062125,heat,I,+,u-39-1
sw3398B-ms98-a-0026,184.062125,184.172125,of,I,+,u-39-1
sw3398B-ms98-a-0026,184.172125,184.252125,the,I,+,u-39-1
sw3398B-ms98-a-0026,184.252125,184.432125,n[ortheast]-,I,+,u-39-1
sw3398B-ms98-a-0026,184.432125,184.562125,the,I,+,u-39-1
sw3398B-ms98-a-0026,184.562125,184.952125,cold,I,+,u-39-1
sw3398B-ms98-a-0026,184.952125,185.052125,of,I,+,u-39-1
sw3398B-ms98-a-0026,185.052125,185.186250,the,I,+,u-39-1
sw3398B-ms98-a-0026,185.186250,185.966125,northeast,I,+,u-39-1
sw3398B-ms98-a-0026,185.966125,186.319250,so,B,sd,u-39-2
sw3398B-ms98-a-0026,186.857875,186.982125,they,B,+,u-41-1
sw3398B-ms98-a-0026,186.982125,187.342125,settle,I,+,u-41-1
sw3398B-ms98-a-0026,187.342125,187.602125,sort,I,+,u-41-1
sw3398B-ms98-a-0026,187.602125,187.702125,of,I,+,u-41-1
sw3398B-ms98-a-0026,187.702125,187.922125,in,I,+,u-41-1
sw3398B-ms98-a-0026,187.922125,188.732125,between,I,+,u-41-1
sw3398B-ms98-a-0028,194.677250,195.297250,yes,B,ny,u-43-1
sw3398B-ms98-a-0028,195.297250,195.467250,as,B,sd,u-45-1
sw3398B-ms98-a-0028,195.467250,195.507250,a,I,sd,u-45-1
sw3398B-ms98-a-0028,195.507250,195.787250,matter,I,sd,u-45-1
sw3398B-ms98-a-0028,195.787250,195.847250,of,I,sd,u-45-1
sw3398B-ms98-a-0028,195.847250,196.177250,fact,I,sd,u-45-1
sw3398B-ms98-a-0028,196.177250,196.407250,this,I,sd,u-45-1
sw3398B-ms98-a-0028,196.407250,196.567250,is,I,sd,u-45-1
sw3398B-ms98-a-0028,196.567250,196.829125,a,I,sd,u-45-1
sw3398B-ms98-a-0028,197.254125,197.827625,uh,I,sd,u-45-1
sw3398B-ms98-a-0029,198.733500,199.083500,this,I,sd,u-45-1
sw3398B-ms98-a-0029,199.083500,199.653500,particular,I,sd,u-45-1
sw3398B-ms98-a-0029,199.653500,200.213500,community,I,sd,u-45-1
sw3398B-ms98-a-0029,200.213500,200.373500,that,I,sd,u-45-1
sw3398B-ms98-a-0029,200.373500,200.543750,i,I,sd,u-45-1
sw3398B-ms98-a-0029,200.543750,200.739625,live,I,sd,u-45-1
sw3398B-ms98-a-0029,200.739625,200.963500,in,I,sd,u-45-1
sw3398B-ms98-a-0029,200.963500,201.316750,is,I,sd,u-45-1
sw3398B-ms98-a-0029,202.028625,202.483500,very,I,sd,u-45-1
sw3398B-ms98-a-0029,202.483500,203.107125,wooded,I,sd,u-45-1
sw3398B-ms98-a-0030,204.089875,204.269875,it,B,sd,u-47-1
sw3398B-ms98-a-0030,204.269875,204.479875,is,I,sd,u-47-1
sw3398B-ms98-a-0030,204.479875,204.948125,nice,I,sd,u-47-1
sw3398B-ms98-a-0030,204.948125,205.167000,i[t]-,O,,
sw3398B-ms98-a-0032,229.349375,229.489375,uh,B,sd,u-49-1
sw3398B-ms98-a-0032,229.489375,229.659375,we,I,sd,u-49-1
sw3398B-ms98-a-0032,229.659375,230.169375,definitely,I,sd,u-49-1
sw3398B-ms98-a-0032,230.169375,230.309375,have,I,sd,u-49-1
sw3398B-ms98-a-0032,230.309375,230.359375,a,I,sd,u-49-1
sw3398B-ms98-a-0032,230.359375,230.559375,lot,I,sd,u-49-1
sw3398B-ms98-a-0032,230.559375,230.649375,of,I,sd,u-49-1
sw3398B-ms98-a-0032,230.649375,231.059375,trees,I,sd,u-49-1
sw3398B-ms98-a-0032,231.059375,231.510250,here,I,sd,u-49-1
sw3398B-ms98-a-0034,234.442750,234.882750,yes,B,ny,u-51-1
sw3398B-ms98-a-0034,234.882750,235.092750,but,B,sd^e,u-51-2
sw3398B-ms98-a-0034,235.092750,235.762750,fortunately,I,sd^e,u-51-2
sw3398B-ms98-a-0034,235.762750,235.992750,the,I,sd^e,u-51-2
sw3398B-ms98-a-0034,235.992750,236.222750,home,I,sd^e,u-51-2
sw3398B-ms98-a-0034,236.222750,236.472750,owner's,I,sd^e,u-51-2
sw3398B-ms98-a-0034,236.472750,237.162750,association,I,sd^e,u-51-2
sw3398B-ms98-a-0034,237.162750,237.422750,does,I,sd^e,u-51-2
sw3398B-ms98-a-0034,237.422750,237.612750,all,I,sd^e,u-51-2
sw3398B-ms98-a-0034,237.612750,237.943625,that,I,sd^e,u-51-2
sw3398B-ms98-a-0034,237.943625,238.414000,so,O,,
sw3398B-ms98-a-0035,239.958250,240.378250,yes,B,aa,u-53-1
sw3398B-ms98-a-0035,240.378250,240.448250,i,B,sd,u-53-2
sw3398B-ms98-a-0035,240.448250,240.668250,don't,I,sd,u-53-2
sw3398B-ms98-a-0035,240.668250,240.788250,have,I,sd,u-53-2
sw3398B-ms98-a-0035,240.788250,240.928250,to,I,sd,u-53-2
sw3398B-ms98-a-0035,240.928250,241.148250,worry,I,sd,u-53-2
sw3398B-ms98-a-0035,241.148250,241.408250,about,I,sd,u-53-2
sw3398B-ms98-a-0035,241.408250,241.708250,that,I,sd,u-53-2
sw3398B-ms98-a-0035,241.708250,241.798250,and,B,sd,u-53-3
sw3398B-ms98-a-0035,241.798250,242.028250,this,I,sd,u-53-3
sw3398B-ms98-a-0035,242.028250,242.118250,is,I,sd,u-53-3
sw3398B-ms98-a-0035,242.118250,242.228250,the,I,sd,u-53-3
sw3398B-ms98-a-0035,242.228250,242.568250,time,I,sd,u-53-3
sw3398B-ms98-a-0035,242.568250,242.638250,of,I,sd,u-53-3
sw3398B-ms98-a-0035,242.638250,243.148250,year,I,sd,u-53-3
sw3398B-ms98-a-0035,243.148250,243.318250,we're,I,sd,u-53-3
sw3398B-ms98-a-0035,243.318250,243.798250,starting,I,sd,u-53-3
sw3398B-ms98-a-0035,243.798250,243.898250,the,O,,
sw3398B-ms98-a-0035,243.898250,244.248250,leaves,O,,
sw3398B-ms98-a-0035,244.248250,244.348250,are,O,,
sw3398B-ms98-a-0035,244.348250,244.508250,all,B,sd,u-53-4
sw3398B-ms98-a-0035,244.508250,245.028250,falling,I,sd,u-53-4
sw3398B-ms98-a-0035,245.028250,245.490625,now,I,sd,u-53-4
sw3398B-ms98-a-0037,265.767250,266.387250,right,B,b,u-55-1
sw3398B-ms98-a-0039,271.389125,271.789125,no,B,nn,u-57-1
sw3398B-ms98-a-0039,271.789125,271.961250,i,B,sd^e,u-57-2
sw3398B-ms98-a-0039,271.961250,272.215000,don't,I,sd^e,u-57-2
sw3398B-ms98-a-0039,272.215000,272.468125,think,I,sd^e,u-57-2
sw3398B-ms98-a-0039,272.468125,272.788125,so,I,sd^e,u-57-2
sw3398B-ms98-a-0041,274.632750,274.752750,it,B,fc,u-59-1
sw3398B-ms98-a-0041,274.752750,274.922750,was,I,fc,u-59-1
sw3398B-ms98-a-0041,274.922750,275.122750,good,I,fc,u-59-1
sw3398B-ms98-a-0041,275.122750,275.242750,to,I,fc,u-59-1
sw3398B-ms98-a-0041,275.242750,275.552750,speak,I,fc,u-59-1
sw3398B-ms98-a-0041,275.552750,275.702750,with,I,fc,u-59-1
sw3398B-ms98-a-0041,275.702750,276.032750,you,I,fc,u-59-1
sw3398B-ms98-a-0041,276.032750,276.485750,too,I,fc,u-59-1
sw3398B-ms98-a-0042,277.374500,277.654500,thank,B,fc,u-61-1
sw3398B-ms98-a-0042,277.654500,277.774500,you,I,fc,u-61-1
sw3398B-ms98-a-0042,277.774500,277.974500,you,B,fc,u-61-2
sw3398B-ms98-a-0042,277.974500,278.532250,too,I,fc,u-61-2
sw3398B-ms98-a-0042,278.713125,278.921125,bye,B,fc^m,u-63-1
sw3398B-ms98-a-0042,278.921125,279.335750,bye,I,fc^m,u-63-1
