sw3203A-ms98-a-0001,0.070000,0.400000,ready,O,,
sw3203A-ms98-a-0011,33.364375,33.544375,we,I,sd,u-13-1
sw3203A-ms98-a-0011,33.544375,33.764375,live,I,sd,u-13-1
sw3203A-ms98-a-0011,33.764375,33.964375,near,I,sd,u-13-1
sw3203A-ms98-a-0011,34.054375,34.334375,Coit,I,sd,u-13-1
sw3203A-ms98-a-0011,34.334375,34.544375,and,I,sd,u-13-1
sw3203A-ms98-a-0011,34.574375,35.104375,Legacy,I,sd,u-13-1
sw3203A-ms98-a-0011,35.104375,35.204375,in,I,sd,u-13-1
sw3203A-ms98-a-0011,35.204375,35.284375,a,I,sd,u-13-1
sw3203A-ms98-a-0011,35.284375,35.874375,relatively,I,sd,u-13-1
sw3203A-ms98-a-0011,35.874375,36.074375,new,I,sd,u-13-1
sw3203A-ms98-a-0011,36.074375,36.704375,development,I,sd,u-13-1
sw3203A-ms98-a-0011,36.704375,36.954375,that,I,sd,u-13-1
sw3203A-ms98-a-0011,36.954375,37.214375,just,I,sd,u-13-1
sw3203A-ms98-a-0011,37.214375,37.344375,has,I,sd,u-13-1
sw3203A-ms98-a-0011,37.364375,37.614375,gone,I,sd,u-13-1
sw3203A-ms98-a-0011,37.614375,37.724375,in,I,sd,u-13-1
sw3203A-ms98-a-0011,37.724375,37.984375,about,I,sd,u-13-1
sw3203A-ms98-a-0011,38.024375,38.294375,two,I,sd,u-13-1
sw3203A-ms98-a-0011,38.294375,38.674375,years,I,sd,u-13-1
sw3203A-ms98-a-0011,38.674375,39.104375,ago,I,sd,u-13-1
sw3203A-ms98-a-0013,41.075875,41.555875,so,B,sv,u-15-1
sw3203A-ms98-a-0013,41.555875,41.845875,my,I,sv,u-15-1
sw3203A-ms98-a-0013,41.845875,42.065875,home,I,sv,u-15-1
sw3203A-ms98-a-0013,42.065875,42.215875,is,I,sv,u-15-1
sw3203A-ms98-a-0013,42.235875,42.785875,typical,I,sv,u-15-1
sw3203A-ms98-a-0013,42.785875,43.035875,it's,B,sd,u-15-2
sw3203A-ms98-a-0013,43.035875,43.235875,a,I,sd,u-15-2
sw3203A-ms98-a-0013,43.235875,43.305875,a,I,sd,u-15-2
sw3203A-ms98-a-0013,43.595875,44.045875,brick,I,sd,u-15-2
sw3203A-ms98-a-0013,44.045875,44.285875,home,I,sd,u-15-2
sw3203A-ms98-a-0013,44.285875,44.355875,a,B,sd,u-15-3
sw3203A-ms98-a-0013,44.355875,44.605875,two,I,sd,u-15-3
sw3203A-ms98-a-0013,44.605875,45.075875,story,I,sd,u-15-3
sw3203A-ms98-a-0013,45.075875,45.485875,brick,I,sd,u-15-3
sw3203A-ms98-a-0013,45.485875,45.785875,home,I,sd,u-15-3
sw3203A-ms98-a-0013,45.785875,45.895875,and,B,sd,u-15-4
sw3203A-ms98-a-0013,45.895875,46.065875,it's,I,sd,u-15-4
sw3203A-ms98-a-0013,46.065875,46.575875,typical,I,sd,u-15-4
sw3203A-ms98-a-0013,46.575875,46.945875,of,I,sd,u-15-4
sw3203A-ms98-a-0013,46.985875,47.135875,of,I,sd,u-15-4
sw3203A-ms98-a-0013,47.135875,47.265875,the,I,sd,u-15-4
sw3203A-ms98-a-0013,47.275875,47.515875,other,I,sd,u-15-4
sw3203A-ms98-a-0013,47.515875,47.825875,homes,I,sd,u-15-4
sw3203A-ms98-a-0013,47.825875,47.955875,in,I,sd,u-15-4
sw3203A-ms98-a-0013,47.955875,48.085875,our,I,sd,u-15-4
sw3203A-ms98-a-0013,48.085875,48.765875,neighborhood,I,sd,u-15-4
sw3203A-ms98-a-0013,48.765875,49.225875,too,I,sd,u-15-4
sw3203A-ms98-a-0015,54.775250,55.095250,yeah,O,,
sw3203A-ms98-a-0017,57.586375,57.906375,yeah,O,,
sw3203A-ms98-a-0017,58.236375,58.306375,the,B,sd,u-19-2
sw3203A-ms98-a-0017,58.306375,58.416375,the,I,sd,u-19-2
sw3203A-ms98-a-0017,58.416375,58.676375,one,I,sd,u-19-2
sw3203A-ms98-a-0017,58.676375,58.846375,thing,I,sd,u-19-2
sw3203A-ms98-a-0017,58.846375,58.986375,we,I,sd,u-19-2
sw3203A-ms98-a-0017,58.986375,59.246375,did,I,sd,u-19-2
sw3203A-ms98-a-0017,59.246375,59.386375,do,I,sd,u-19-2
sw3203A-ms98-a-0017,59.386375,59.716375,instead,I,sd,u-19-2
sw3203A-ms98-a-0017,59.716375,59.796375,of,I,sd,u-19-2
sw3203A-ms98-a-0017,59.796375,60.116375,having,I,sd,u-19-2
sw3203A-ms98-a-0017,60.116375,60.166375,a,I,sd,u-19-2
sw3203A-ms98-a-0017,60.166375,60.486375,twenty,I,sd,u-19-2
sw3203A-ms98-a-0017,60.486375,60.756375,foot,I,sd,u-19-2
sw3203A-ms98-a-0017,60.756375,61.086375,living,I,sd,u-19-2
sw3203A-ms98-a-0017,61.086375,61.306375,room,I,sd,u-19-2
sw3203A-ms98-a-0017,61.306375,61.946375,ceiling,I,sd,u-19-2
sw3203A-ms98-a-0017,61.946375,62.086375,we're,B,sd,u-19-3
sw3203A-ms98-a-0017,62.086375,62.336375,from,I,sd,u-19-3
sw3203A-ms98-a-0017,62.336375,62.396375,the,I,sd,u-19-3
sw3203A-ms98-a-0017,62.396375,62.776375,north,I,sd,u-19-3
sw3203A-ms98-a-0017,62.776375,62.876375,and,B,sd,u-19-4
sw3203A-ms98-a-0017,62.876375,62.966375,we,I,sd,u-19-4
sw3203A-ms98-a-0017,62.966375,63.146375,just,I,sd,u-19-4
sw3203A-ms98-a-0017,63.146375,63.406375,couldn't,I,sd,u-19-4
sw3203A-ms98-a-0017,63.436375,63.746375,stand,I,sd,u-19-4
sw3203A-ms98-a-0017,63.746375,63.816375,the,I,sd,u-19-4
sw3203A-ms98-a-0017,63.816375,64.296375,wasted,I,sd,u-19-4
sw3203A-ms98-a-0017,64.296375,64.826375,space,I,sd,u-19-4
sw3203A-ms98-a-0018,65.224625,65.364625,so,B,sd,u-19-5
sw3203A-ms98-a-0018,65.364625,65.504625,we,I,sd,u-19-5
sw3203A-ms98-a-0018,65.504625,65.724625,had,I,sd,u-19-5
sw3203A-ms98-a-0018,65.724625,66.024625,them_1,O,,
sw3203A-ms98-a-0018,66.024625,66.124625,we,B,sd,u-19-6
sw3203A-ms98-a-0018,66.124625,66.234625,have,I,sd,u-19-6
sw3203A-ms98-a-0018,66.234625,66.294625,a,I,sd,u-19-6
sw3203A-ms98-a-0018,66.294625,66.534625,high,I,sd,u-19-6
sw3203A-ms98-a-0018,66.534625,67.164625,entry,I,sd,u-19-6
sw3203A-ms98-a-0018,67.164625,67.574625,hall,I,sd,u-19-6
sw3203A-ms98-a-0018,67.574625,67.724625,and,B,sd,u-19-7
sw3203A-ms98-a-0018,67.724625,67.844625,then,I,sd,u-19-7
sw3203A-ms98-a-0018,67.844625,67.934625,we,I,sd,u-19-7
sw3203A-ms98-a-0018,67.934625,68.164625,had,I,sd,u-19-7
sw3203A-ms98-a-0018,68.164625,68.404625,them,I,sd,u-19-7
sw3203A-ms98-a-0018,68.404625,68.754625,level,I,sd,u-19-7
sw3203A-ms98-a-0018,68.754625,69.044625,off,I,sd,u-19-7
sw3203A-ms98-a-0018,69.044625,69.154625,our,I,sd,u-19-7
sw3203A-ms98-a-0018,69.154625,69.544625,living,I,sd,u-19-7
sw3203A-ms98-a-0018,69.544625,69.764625,room,I,sd,u-19-7
sw3203A-ms98-a-0018,69.764625,69.894625,and,I,sd,u-19-7
sw3203A-ms98-a-0018,69.894625,70.234625,dining,I,sd,u-19-7
sw3203A-ms98-a-0018,70.234625,70.414625,room,I,sd,u-19-7
sw3203A-ms98-a-0018,70.414625,70.904625,ceiling,I,sd,u-19-7
sw3203A-ms98-a-0018,71.344625,71.634625,to,I,sd,u-19-7
sw3203A-ms98-a-0018,71.634625,72.334625,um,I,sd,u-19-7
sw3203A-ms98-a-0018,72.364625,72.634625,nine,I,sd,u-19-7
sw3203A-ms98-a-0018,72.634625,72.994625,feet,I,sd,u-19-7
sw3203A-ms98-a-0018,72.994625,73.144625,so,I,sd,u-19-7
sw3203A-ms98-a-0018,73.144625,73.244625,we,I,sd,u-19-7
sw3203A-ms98-a-0018,73.244625,73.364625,could,I,sd,u-19-7
sw3203A-ms98-a-0018,73.364625,73.504625,get,I,sd,u-19-7
sw3203A-ms98-a-0018,73.504625,73.974625,bedrooms,I,sd,u-19-7
sw3203A-ms98-a-0018,73.974625,74.674625,above,I,sd,u-19-7
sw3203A-ms98-a-0020,75.996750,76.576750,so,B,sd,u-21-1
sw3203A-ms98-a-0020,76.926750,77.146750,that,I,sd,u-21-1
sw3203A-ms98-a-0020,77.146750,77.296750,way,I,sd,u-21-1
sw3203A-ms98-a-0020,77.296750,77.506750,we,I,sd,u-21-1
sw3203A-ms98-a-0020,77.506750,77.756750,we,I,sd,u-21-1
sw3203A-ms98-a-0020,77.756750,78.186750,sort,I,sd,u-21-1
sw3203A-ms98-a-0020,78.186750,78.266750,of,I,sd,u-21-1
sw3203A-ms98-a-0020,78.266750,78.496750,have,I,sd,u-21-1
sw3203A-ms98-a-0020,78.676750,78.756750,the,I,sd,u-21-1
sw3203A-ms98-a-0020,78.756750,79.286750,entryway,I,sd,u-21-1
sw3203A-ms98-a-0020,79.286750,79.436750,that,I,sd,u-21-1
sw3203A-ms98-a-0020,79.436750,79.706750,looks,I,sd,u-21-1
sw3203A-ms98-a-0020,79.706750,80.116750,typical,I,sd,u-21-1
sw3203A-ms98-a-0020,80.116750,80.226750,of,I,sd,u-21-1
sw3203A-ms98-a-0020,80.366750,80.446750,the,I,sd,u-21-1
sw3203A-ms98-a-0020,80.446750,80.726750,area,I,sd,u-21-1
sw3203A-ms98-a-0020,80.726750,80.846750,but,B,sd,u-21-2
sw3203A-ms98-a-0020,80.846750,80.946750,we,I,sd,u-21-2
sw3203A-ms98-a-0020,80.946750,81.196750,don't,I,sd,u-21-2
sw3203A-ms98-a-0020,81.196750,81.426750,have,I,sd,u-21-2
sw3203A-ms98-a-0020,81.426750,81.606750,so,I,sd,u-21-2
sw3203A-ms98-a-0020,81.606750,81.826750,much,I,sd,u-21-2
sw3203A-ms98-a-0020,81.826750,82.306750,wasted,I,sd,u-21-2
sw3203A-ms98-a-0020,82.396750,82.916750,space,I,sd,u-21-2
sw3203A-ms98-a-0021,83.797125,83.937125,and,B,sd,u-23-1
sw3203A-ms98-a-0021,83.937125,84.037125,we,I,sd,u-23-1
sw3203A-ms98-a-0021,84.037125,84.177125,could,I,sd,u-23-1
sw3203A-ms98-a-0021,84.177125,84.387125,get,I,sd,u-23-1
sw3203A-ms98-a-0021,84.387125,84.547125,more,I,sd,u-23-1
sw3203A-ms98-a-0021,84.547125,85.027125,bedrooms,I,sd,u-23-1
sw3203A-ms98-a-0021,85.057125,85.187125,per,I,sd,u-23-1
sw3203A-ms98-a-0021,85.187125,85.557125,square,I,sd,u-23-1
sw3203A-ms98-a-0021,85.557125,85.827125,foot,I,sd,u-23-1
sw3203A-ms98-a-0021,85.827125,86.117125,that,I,sd,u-23-1
sw3203A-ms98-a-0021,86.117125,86.477125,way,I,sd,u-23-1
sw3203A-ms98-a-0023,92.922000,93.282000,mine,B,ng,u-25-1
sw3203A-ms98-a-0023,93.302000,93.382000,are,I,ng,u-25-1
sw3203A-ms98-a-0023,93.382000,93.732000,actually,I,ng,u-25-1
sw3203A-ms98-a-0023,93.732000,93.802000,the,I,ng,u-25-1
sw3203A-ms98-a-0023,93.802000,94.272000,lowest,I,ng,u-25-1
sw3203A-ms98-a-0023,94.272000,94.382000,in,I,ng,u-25-1
sw3203A-ms98-a-0023,94.382000,94.452000,the,I,ng,u-25-1
sw3203A-ms98-a-0023,94.452000,95.182000,neighborhood,I,ng,u-25-1
sw3203A-ms98-a-0024,96.143875,96.483875,yeah,B,ny,u-27-1
sw3203A-ms98-a-0026,100.872750,101.222750,yeah,O,,
sw3203A-ms98-a-0027,102.533625,102.943625,right,B,b,u-31-1
sw3203A-ms98-a-0027,102.943625,103.063625,i,B,sd,u-31-2
sw3203A-ms98-a-0027,103.063625,103.413625,know,I,sd,u-31-2
sw3203A-ms98-a-0027,103.413625,103.653625,our,B,sd,u-31-3
sw3203A-ms98-a-0027,103.933625,104.073625,air,I,sd,u-31-3
sw3203A-ms98-a-0027,104.073625,104.533625,conditioner,I,sd,u-31-3
sw3203A-ms98-a-0027,104.533625,104.783625,during,I,sd,u-31-3
sw3203A-ms98-a-0027,104.783625,104.843625,the,I,sd,u-31-3
sw3203A-ms98-a-0027,104.933625,105.273625,summer,I,sd,u-31-3
sw3203A-ms98-a-0027,105.273625,105.523625,we,I,sd,u-31-3
sw3203A-ms98-a-0027,105.603625,105.823625,it's,B,sd,u-31-4
sw3203A-ms98-a-0027,105.823625,106.073625,over,I,sd,u-31-4
sw3203A-ms98-a-0027,106.073625,106.303625,three,I,sd,u-31-4
sw3203A-ms98-a-0027,106.303625,106.733625,fifty,I,sd,u-31-4
sw3203A-ms98-a-0027,106.733625,106.783625,a,I,sd,u-31-4
sw3203A-ms98-a-0027,106.783625,107.303625,month,I,sd,u-31-4
sw3203A-ms98-a-0028,107.916000,108.236000,yeah,B,b,u-33-1
sw3203A-ms98-a-0028,108.276000,108.526000,just,B,sd,u-33-2
sw3203A-ms98-a-0028,108.526000,108.586000,to,I,sd,u-33-2
sw3203A-ms98-a-0028,108.586000,108.866000,air,I,sd,u-33-2
sw3203A-ms98-a-0028,108.866000,109.596000,condition,I,sd,u-33-2
sw3203A-ms98-a-0028,109.596000,109.656000,it,I,sd,u-33-2
sw3203A-ms98-a-0028,109.656000,110.046000,so,B,%,u-33-3
sw3203A-ms98-a-0030,112.524500,112.694500,i,B,sd,u-35-1
sw3203A-ms98-a-0030,112.694500,113.174500,have,I,sd,u-35-1
sw3203A-ms98-a-0030,113.274500,113.544500,uh,I,sd,u-35-1
sw3203A-ms98-a-0030,113.604500,113.644500,a,I,sd,u-35-1
sw3203A-ms98-a-0030,113.644500,114.044500,master,I,sd,u-35-1
sw3203A-ms98-a-0030,114.044500,114.434500,bedroom,I,sd,u-35-1
sw3203A-ms98-a-0030,114.434500,114.584500,and,I,sd,u-35-1
sw3203A-ms98-a-0030,114.584500,114.634500,a,I,sd,u-35-1
sw3203A-ms98-a-0030,114.634500,115.254500,den,I,sd,u-35-1
sw3203A-ms98-a-0030,115.294500,115.594500,on,I,sd,u-35-1
sw3203A-ms98-a-0030,115.594500,115.704500,the,I,sd,u-35-1
sw3203A-ms98-a-0030,115.704500,116.054500,main,I,sd,u-35-1
sw3203A-ms98-a-0030,116.054500,116.554500,floor,I,sd,u-35-1
sw3203A-ms98-a-0030,116.554500,116.744500,and,B,sd,u-35-2
sw3203A-ms98-a-0030,116.744500,116.874500,then,I,sd,u-35-2
sw3203A-ms98-a-0030,116.954500,117.734500,upstairs,I,sd,u-35-2
sw3203A-ms98-a-0030,117.944500,118.094500,i,I,sd,u-35-2
sw3203A-ms98-a-0030,118.094500,118.524500,have,I,sd,u-35-2
sw3203A-ms98-a-0031,119.093875,119.463875,three,I,sd,u-35-2
sw3203A-ms98-a-0031,119.463875,120.353875,bedrooms,I,sd,u-35-2
sw3203A-ms98-a-0031,120.413875,120.563875,and,B,sd,u-35-3
sw3203A-ms98-a-0031,120.563875,120.683875,i,I,sd,u-35-3
sw3203A-ms98-a-0031,120.683875,120.953875,have,I,sd,u-35-3
sw3203A-ms98-a-0031,121.043875,121.223875,i'm,B,sd,u-35-4
sw3203A-ms98-a-0031,121.223875,121.323875,a,I,sd,u-35-4
sw3203A-ms98-a-0031,121.323875,121.703875,writer,I,sd,u-35-4
sw3203A-ms98-a-0031,121.703875,121.803875,and,B,sd,u-35-5
sw3203A-ms98-a-0031,121.803875,121.883875,i,I,sd,u-35-5
sw3203A-ms98-a-0031,121.883875,122.133875,work,I,sd,u-35-5
sw3203A-ms98-a-0031,122.133875,122.233875,in,I,sd,u-35-5
sw3203A-ms98-a-0031,122.233875,122.353875,my,I,sd,u-35-5
sw3203A-ms98-a-0031,122.353875,122.863875,home,I,sd,u-35-5
sw3203A-ms98-a-0031,122.863875,123.163875,so,B,sd,u-35-6
sw3203A-ms98-a-0031,123.223875,123.573875,above,B,+,u-37-1
sw3203A-ms98-a-0031,123.573875,123.663875,the,I,+,u-37-1
sw3203A-ms98-a-0031,123.663875,124.243875,garage,I,+,u-37-1
sw3203A-ms98-a-0031,124.243875,124.563875,area,I,+,u-37-1
sw3203A-ms98-a-0031,124.563875,124.743875,i,I,+,u-37-1
sw3203A-ms98-a-0031,124.743875,125.113875,have,I,+,u-37-1
sw3203A-ms98-a-0031,125.303875,125.393875,a,I,+,u-37-1
sw3203A-ms98-a-0031,125.393875,126.103875,studio,I,+,u-37-1
sw3203A-ms98-a-0032,127.167750,127.237750,so,B,sd,u-39-1
sw3203A-ms98-a-0032,127.237750,127.387750,it's,I,sd,u-39-1
sw3203A-ms98-a-0032,127.387750,127.607750,not,I,sd,u-39-1
sw3203A-ms98-a-0032,127.607750,127.887750,really,I,sd,u-39-1
sw3203A-ms98-a-0032,127.887750,127.947750,a,I,sd,u-39-1
sw3203A-ms98-a-0032,127.947750,128.347750,bedroom,I,sd,u-39-1
sw3203A-ms98-a-0032,128.347750,128.427750,it,B,sd,u-39-2
sw3203A-ms98-a-0032,128.427750,128.717750,doesn't,I,sd,u-39-2
sw3203A-ms98-a-0032,128.717750,128.877750,have,I,sd,u-39-2
sw3203A-ms98-a-0032,128.877750,128.927750,a,I,sd,u-39-2
sw3203A-ms98-a-0032,128.977750,129.687750,closet,I,sd,u-39-2
sw3203A-ms98-a-0032,129.687750,130.027750,and,B,sd,u-39-3
sw3203A-ms98-a-0032,130.257750,130.477750,it,I,sd,u-39-3
sw3203A-ms98-a-0032,130.597750,130.747750,and,B,+,u-41-1
sw3203A-ms98-a-0032,130.747750,130.867750,it's,I,+,u-41-1
sw3203A-ms98-a-0032,130.867750,130.947750,the,I,+,u-41-1
sw3203A-ms98-a-0032,130.997750,131.297750,size,I,+,u-41-1
sw3203A-ms98-a-0032,131.297750,131.377750,of,I,+,u-41-1
sw3203A-ms98-a-0032,131.377750,131.467750,a,I,+,u-41-1
sw3203A-ms98-a-0032,131.487750,131.707750,three,I,+,u-41-1
sw3203A-ms98-a-0032,131.707750,131.947750,car,I,+,u-41-1
sw3203A-ms98-a-0032,131.947750,132.717750,garage,I,+,u-41-1
sw3203A-ms98-a-0033,133.613000,134.153000,so,B,sd,u-43-1
sw3203A-ms98-a-0033,134.153000,134.423000,that's,I,sd,u-43-1
sw3203A-ms98-a-0033,134.423000,134.573000,where,I,sd,u-43-1
sw3203A-ms98-a-0033,134.573000,134.773000,i,I,sd,u-43-1
sw3203A-ms98-a-0033,134.773000,135.083000,work,I,sd,u-43-1
sw3203A-ms98-a-0033,135.383000,135.703000,yeah,O,,
sw3203A-ms98-a-0034,136.837125,137.187125,yeah,O,,
sw3203A-ms98-a-0034,137.187125,138.137125,so,B,%,u-47-1
sw3203A-ms98-a-0034,138.137125,138.427125,we,I,%,u-47-1
sw3203A-ms98-a-0034,138.547125,138.887125,this,B,sd,u-47-2
sw3203A-ms98-a-0034,138.887125,138.987125,is,I,sd,u-47-2
sw3203A-ms98-a-0034,138.987125,139.167125,our,I,sd,u-47-2
sw3203A-ms98-a-0034,139.167125,139.707125,dream,I,sd,u-47-2
sw3203A-ms98-a-0034,139.707125,140.077125,home,I,sd,u-47-2
sw3203A-ms98-a-0034,140.077125,140.187125,and,B,sd,u-47-3
sw3203A-ms98-a-0034,140.187125,140.277125,we,I,sd,u-47-3
sw3203A-ms98-a-0034,140.277125,140.567125,just,I,sd,u-47-3
sw3203A-ms98-a-0034,140.567125,141.297125,absolutely,I,sd,u-47-3
sw3203A-ms98-a-0034,141.497125,141.747125,love,B,+,u-49-1
sw3203A-ms98-a-0034,141.747125,141.917125,it,I,+,u-49-1
sw3203A-ms98-a-0034,141.917125,141.957125,i,B,%,u-49-2
sw3203A-ms98-a-0035,144.662500,144.942500,yeah,B,b,u-51-1
sw3203A-ms98-a-0035,144.942500,145.192500,we're,B,sd,u-51-2
sw3203A-ms98-a-0035,145.202500,145.432500,we're,I,sd,u-51-2
sw3203A-ms98-a-0035,145.432500,145.712500,really,I,sd,u-51-2
sw3203A-ms98-a-0035,145.712500,145.952500,proud,I,sd,u-51-2
sw3203A-ms98-a-0035,145.952500,146.062500,of,I,sd,u-51-2
sw3203A-ms98-a-0035,146.062500,146.142500,it,I,sd,u-51-2
sw3203A-ms98-a-0035,146.142500,146.232500,i,B,sd,u-51-3
sw3203A-ms98-a-0035,146.232500,146.422500,just,I,sd,u-51-3
sw3203A-ms98-a-0035,146.422500,146.572500,hope,I,sd,u-51-3
sw3203A-ms98-a-0035,146.572500,146.672500,we,I,sd,u-51-3
sw3203A-ms98-a-0035,146.672500,146.922500,never,I,sd,u-51-3
sw3203A-ms98-a-0035,146.922500,147.072500,have,I,sd,u-51-3
sw3203A-ms98-a-0035,147.102500,147.222500,to,I,sd,u-51-3
sw3203A-ms98-a-0035,147.222500,147.512500,move,I,sd,u-51-3
sw3203A-ms98-a-0035,147.512500,147.942500,again,I,sd,u-51-3
sw3203A-ms98-a-0035,147.942500,148.132500,this,B,%,u-51-4
sw3203A-ms98-a-0035,148.132500,148.272500,is,I,%,u-51-4
sw3203A-ms98-a-0035,148.272500,148.844125,[laughter-ou[r]-],O,,
sw3203A-ms98-a-0036,150.274250,150.374250,uh,B,sd,u-53-1
sw3203A-ms98-a-0036,150.374250,150.884250,Detroit,I,sd,u-53-1
sw3203A-ms98-a-0036,150.884250,151.074250,this,I,sd,u-53-1
sw3203A-ms98-a-0036,151.074250,151.424250,last,I,sd,u-53-1
sw3203A-ms98-a-0036,151.424250,151.744250,time,I,sd,u-53-1
sw3203A-ms98-a-0036,152.224250,152.304250,we,B,sd,u-55-1
sw3203A-ms98-a-0036,152.304250,152.434250,were,I,sd,u-55-1
sw3203A-ms98-a-0036,152.484250,152.684250,there,I,sd,u-55-1
sw3203A-ms98-a-0036,152.684250,152.954250,two,I,sd,u-55-1
sw3203A-ms98-a-0036,152.954250,153.364250,years,I,sd,u-55-1
sw3203A-ms98-a-0036,153.424250,154.024250,and,B,%,u-55-2
sw3203A-ms98-a-0037,155.665375,155.755375,oh,B,sd,u-57-1
sw3203A-ms98-a-0037,155.755375,155.925375,we,I,sd,u-57-1
sw3203A-ms98-a-0037,155.925375,156.285375,love,I,sd,u-57-1
sw3203A-ms98-a-0037,156.285375,156.475375,it,I,sd,u-57-1
sw3203A-ms98-a-0039,162.655875,163.085875,yes,B,ny,u-59-1
sw3203A-ms98-a-0039,163.125875,163.275875,and,B,sd^e,u-59-2
sw3203A-ms98-a-0039,163.275875,163.395875,they're,I,sd^e,u-59-2
sw3203A-ms98-a-0039,163.395875,163.695875,much,I,sd^e,u-59-2
sw3203A-ms98-a-0039,164.115875,164.415875,much,B,+,u-61-1
sw3203A-ms98-a-0039,164.415875,164.655875,better,I,+,u-61-1
sw3203A-ms98-a-0039,164.655875,165.515875,constructed,I,+,u-61-1
sw3203A-ms98-a-0039,165.795875,166.025875,down,I,+,u-61-1
sw3203A-ms98-a-0039,166.025875,166.355875,south,I,+,u-61-1
sw3203A-ms98-a-0039,166.355875,166.465875,than,I,+,u-61-1
sw3203A-ms98-a-0039,166.465875,166.625875,they,I,+,u-61-1
sw3203A-ms98-a-0039,166.625875,166.745875,are,I,+,u-61-1
sw3203A-ms98-a-0039,166.745875,166.885875,up,I,+,u-61-1
sw3203A-ms98-a-0039,166.885875,167.175875,north,I,+,u-61-1
sw3203A-ms98-a-0039,167.175875,167.475875,too,I,+,u-61-1
sw3203A-ms98-a-0039,167.475875,167.695875,the,B,%,u-63-1
sw3203A-ms98-a-0040,169.001500,169.271500,um-hum,B,b,u-65-1
sw3203A-ms98-a-0040,169.271500,169.351500,the,B,sd,u-65-2
sw3203A-ms98-a-0040,169.351500,170.081500,quality,I,sd,u-65-2
sw3203A-ms98-a-0040,170.151500,170.261500,of,I,sd,u-65-2
sw3203A-ms98-a-0040,170.261500,170.341500,the,I,sd,u-65-2
sw3203A-ms98-a-0040,170.341500,171.301500,workmanship,I,sd,u-65-2
sw3203A-ms98-a-0041,171.669750,171.919750,we,I,sd,u-65-2
sw3203A-ms98-a-0041,171.919750,172.349750,noticed,I,sd,u-65-2
sw3203A-ms98-a-0041,172.349750,172.409750,a,I,sd,u-65-2
sw3203A-ms98-a-0041,172.409750,173.139750,tremendous,I,sd,u-65-2
sw3203A-ms98-a-0041,173.139750,173.539750,difference,I,sd,u-65-2
sw3203A-ms98-a-0041,173.609750,173.759750,up,B,sv@,u-65-3
sw3203A-ms98-a-0041,173.759750,174.159750,north,I,sv@,u-65-3
sw3203A-ms98-a-0041,174.159750,174.259750,they,I,sv@,u-65-3
sw3203A-ms98-a-0041,174.259750,174.449750,just,I,sv@,u-65-3
sw3203A-ms98-a-0041,174.449750,174.689750,kind,I,sv@,u-65-3
sw3203A-ms98-a-0041,174.689750,174.799750,of,I,sv@,u-65-3
