sw2956B-ms98-a-0003,4.405000,4.787125,um-hum,B,b,u-2-1
sw2956B-ms98-a-0041,154.453000,154.899875,place,I,sv,u-50-1
sw2956B-ms98-a-0041,154.899875,155.093000,who,B,+,u-52-1
sw2956B-ms98-a-0041,155.093000,155.303000,or,I,+,u-52-1
sw2956B-ms98-a-0041,155.303000,155.363000,who,I,+,u-52-1
sw2956B-ms98-a-0041,155.363000,155.423000,are,I,+,u-52-1
sw2956B-ms98-a-0041,155.423000,155.743000,not,I,+,u-52-1
sw2956B-ms98-a-0041,155.743000,155.943000,just,I,+,u-52-1
sw2956B-ms98-a-0041,155.943000,156.493000,motivated,I,+,u-52-1
sw2956B-ms98-a-0041,156.493000,156.713000,who,I,+,u-52-1
sw2956B-ms98-a-0041,156.713000,156.913000,really,I,+,u-52-1
sw2956B-ms98-a-0041,156.913000,157.283000,believe,I,+,u-52-1
sw2956B-ms98-a-0041,157.283000,157.463000,that,I,+,u-52-1
sw2956B-ms98-a-0041,157.463000,157.739125,their,I,+,u-52-1
sw2956B-ms98-a-0041,158.217500,158.553000,they,I,+,u-52-1
sw2956B-ms98-a-0042,159.303500,159.658000,their,I,+,u-52-1
sw2956B-ms98-a-0042,159.658000,160.516125,voice,I,+,u-52-1
sw2956B-ms98-a-0042,160.516125,160.778000,is,I,+,u-52-1
sw2956B-ms98-a-0042,160.778000,161.248000,heard,I,+,u-52-1
sw2956B-ms98-a-0042,161.248000,161.343375,i,B,sd,u-52-2
sw2956B-ms98-a-0042,161.343375,161.695125,mean,I,sd,u-52-2
sw2956B-ms98-a-0042,161.698875,162.128250,and,I,sd,u-52-2
sw2956B-ms98-a-0042,162.128250,162.253875,the,I,sd,u-52-2
sw2956B-ms98-a-0042,162.253875,162.518000,people,I,sd,u-52-2
sw2956B-ms98-a-0042,162.518000,162.638000,that,I,sd,u-52-2
sw2956B-ms98-a-0042,162.638000,162.811375,i've,I,sd,u-52-2
sw2956B-ms98-a-0042,162.811375,163.198000,talked,I,sd,u-52-2
sw2956B-ms98-a-0042,163.198000,163.488000,to,I,sd,u-52-2
sw2956B-ms98-a-0043,164.488750,164.888750,right,B,aa,u-54-1
sw2956B-ms98-a-0043,164.888750,164.978750,i,B,sv,u-54-2
sw2956B-ms98-a-0043,164.978750,165.238750,think,I,sv,u-54-2
sw2956B-ms98-a-0043,165.238750,165.372000,that,I,sv,u-54-2
sw2956B-ms98-a-0043,165.372000,165.525125,is,I,sv,u-54-2
sw2956B-ms98-a-0043,165.525125,165.589125,the,I,sv,u-54-2
sw2956B-ms98-a-0043,165.589125,166.098750,biggest,I,sv,u-54-2
sw2956B-ms98-a-0043,166.098750,166.258750,one,I,sv,u-54-2
sw2956B-ms98-a-0043,166.578750,166.848750,that's,B,sv,u-56-1
sw2956B-ms98-a-0043,166.848750,166.938750,the,I,sv,u-56-1
sw2956B-ms98-a-0043,166.938750,167.358750,biggest,I,sv,u-56-1
sw2956B-ms98-a-0043,167.358750,167.898750,problem,I,sv,u-56-1
sw2956B-ms98-a-0043,167.898750,168.005875,i,B,%,u-56-2
sw2956B-ms98-a-0045,174.836625,175.149375,um-hum,B,b,u-58-1
sw2956B-ms98-a-0047,179.503875,179.717875,oh,B,bh,u-60-1
sw2956B-ms98-a-0047,179.717875,180.214500,really,I,bh,u-60-1
sw2956B-ms98-a-0048,181.389875,181.660250,hum,O,,
sw2956B-ms98-a-0050,189.726125,190.338875,[laughter],O,,
sw2956B-ms98-a-0052,212.466750,212.786875,i,B,sd,u-66-1
sw2956B-ms98-a-0052,212.786875,213.139250,don't,I,sd,u-66-1
sw2956B-ms98-a-0052,213.139250,214.006750,understand,I,sd,u-66-1
sw2956B-ms98-a-0052,214.006750,214.352875,that,I,sd,u-66-1
sw2956B-ms98-a-0052,214.352875,214.832625,why,B,qy,u-66-2
sw2956B-ms98-a-0052,214.832625,215.152875,do,I,qy,u-66-2
sw2956B-ms98-a-0052,215.152875,215.400375,uh,I,qy,u-66-2
sw2956B-ms98-a-0052,215.400375,215.697250,is,I,qy,u-66-2
sw2956B-ms98-a-0052,215.697250,215.907250,that,I,qy,u-66-2
sw2956B-ms98-a-0052,215.907250,216.077250,just,I,qy,u-66-2
sw2956B-ms98-a-0052,216.077250,216.327250,because,I,qy,u-66-2
sw2956B-ms98-a-0052,216.327250,216.387250,they,I,qy,u-66-2
sw2956B-ms98-a-0052,216.387250,216.527250,have,I,qy,u-66-2
sw2956B-ms98-a-0052,216.527250,216.687250,such,I,qy,u-66-2
sw2956B-ms98-a-0052,216.687250,216.757250,a,I,qy,u-66-2
sw2956B-ms98-a-0052,216.757250,217.107250,low,I,qy,u-66-2
sw2956B-ms98-a-0052,217.107250,217.670375,opinion,I,qy,u-66-2
sw2956B-ms98-a-0052,217.670375,218.015750,of,I,qy,u-66-2
sw2956B-ms98-a-0052,218.015750,218.117250,the,I,qy,u-66-2
sw2956B-ms98-a-0052,218.117250,218.739000,public,I,qy,u-66-2
sw2956B-ms98-a-0052,218.821875,218.987250,and,I,qy,u-66-2
sw2956B-ms98-a-0052,218.987250,219.047250,the,I,qy,u-66-2
sw2956B-ms98-a-0052,219.047250,219.722875,public's,I,qy,u-66-2
sw2956B-ms98-a-0052,220.227625,220.794375,um,I,qy,u-66-2
sw2956B-ms98-a-0052,221.088500,222.073125,gullibility,B,+,u-68-1
sw2956B-ms98-a-0054,241.287125,241.468375,well,B,ar,u-70-1
sw2956B-ms98-a-0054,241.468375,241.628375,he,I,ar,u-70-1
sw2956B-ms98-a-0054,241.628375,241.998375,did,I,ar,u-70-1
sw2956B-ms98-a-0054,241.998375,242.398375,refute,I,ar,u-70-1
sw2956B-ms98-a-0054,242.398375,242.688375,it,I,ar,u-70-1
sw2956B-ms98-a-0055,243.194375,243.495000,he,B,ar,u-72-1
sw2956B-ms98-a-0055,243.495000,243.722625,he,I,ar,u-72-1
sw2956B-ms98-a-0055,243.722625,244.322625,refuted,I,ar,u-72-1
sw2956B-ms98-a-0055,244.322625,244.442625,it,I,ar,u-72-1
sw2956B-ms98-a-0055,244.442625,244.702625,just,B,sv,u-72-2
sw2956B-ms98-a-0055,244.702625,245.022625,wasn't,I,sv,u-72-2
sw2956B-ms98-a-0055,245.022625,245.512625,effective,I,sv,u-72-2
sw2956B-ms98-a-0055,245.512625,245.902625,enough,I,sv,u-72-2
sw2956B-ms98-a-0055,245.902625,246.072625,to,I,sv,u-72-2
sw2956B-ms98-a-0057,250.305625,250.465625,well,B,sd,u-74-1
sw2956B-ms98-a-0057,250.465625,250.695625,that,I,sd,u-74-1
sw2956B-ms98-a-0057,250.695625,251.053750,see,I,sd,u-74-1
sw2956B-ms98-a-0057,251.053750,251.405625,i-,I,sd,u-74-1
sw2956B-ms98-a-0057,251.405625,251.595625,i,I,sd,u-74-1
sw2956B-ms98-a-0057,251.595625,251.855625,didn't,I,sd,u-74-1
sw2956B-ms98-a-0057,251.855625,252.135625,believe,I,sd,u-74-1
sw2956B-ms98-a-0057,252.135625,252.505625,anybody,I,sd,u-74-1
sw2956B-ms98-a-0057,252.505625,252.655625,would,I,sd,u-74-1
sw2956B-ms98-a-0057,252.655625,252.905625,believe,I,sd,u-74-1
sw2956B-ms98-a-0057,252.905625,253.075625,that,I,sd,u-74-1
sw2956B-ms98-a-0057,253.075625,253.385625,either,I,sd,u-74-1
sw2956B-ms98-a-0057,253.385625,253.545625,i-,O,,
sw2956B-ms98-a-0057,253.545625,253.905625,i-,O,,
sw2956B-ms98-a-0057,253.905625,254.065625,i,B,sd,u-74-2
sw2956B-ms98-a-0057,254.065625,254.235625,guess,I,sd,u-74-2
sw2956B-ms98-a-0057,254.235625,254.302750,i,I,sd,u-74-2
sw2956B-ms98-a-0057,254.302750,254.638000,have,I,sd,u-74-2
sw2956B-ms98-a-0057,254.638000,254.773625,i,I,sd,u-74-2
sw2956B-ms98-a-0057,254.773625,254.872375,have,B,+,u-76-1
sw2956B-ms98-a-0057,254.872375,254.944000,a,I,+,u-76-1
sw2956B-ms98-a-0057,254.944000,255.075625,hard,I,+,u-76-1
sw2956B-ms98-a-0057,255.075625,255.305625,time,I,+,u-76-1
sw2956B-ms98-a-0057,255.305625,255.545625,coming,I,+,u-76-1
sw2956B-ms98-a-0057,255.545625,255.655625,to,I,+,u-76-1
sw2956B-ms98-a-0057,255.655625,256.015625,terms,I,+,u-76-1
sw2956B-ms98-a-0057,256.015625,256.165625,with,I,+,u-76-1
sw2956B-ms98-a-0057,256.165625,256.365625,the,I,+,u-76-1
sw2956B-ms98-a-0057,256.365625,256.475625,the,I,+,u-76-1
sw2956B-ms98-a-0057,256.475625,256.765625,fact,I,+,u-76-1
sw2956B-ms98-a-0057,256.765625,256.865625,that,I,+,u-76-1
sw2956B-ms98-a-0057,256.865625,256.975625,the,I,+,u-76-1
sw2956B-ms98-a-0057,256.975625,257.325625,American,I,+,u-76-1
sw2956B-ms98-a-0057,257.325625,257.685625,public,I,+,u-76-1
sw2956B-ms98-a-0057,257.685625,258.035625,really,I,+,u-76-1
sw2956B-ms98-a-0058,259.033500,259.444125,was,I,+,u-76-1
sw2956B-ms98-a-0058,259.986500,260.171875,you,I,+,u-76-1
sw2956B-ms98-a-0058,260.171875,260.461875,know,I,+,u-76-1
sw2956B-ms98-a-0058,260.461875,260.931875,so,I,+,u-76-1
sw2956B-ms98-a-0062,265.850625,266.038500,well,B,qh,u-80-1
sw2956B-ms98-a-0062,266.038500,266.178500,then,I,qh,u-80-1
sw2956B-ms98-a-0062,266.178500,266.338500,how,I,qh,u-80-1
sw2956B-ms98-a-0062,266.338500,266.538500,can,I,qh,u-80-1
sw2956B-ms98-a-0062,266.538500,266.618500,a,I,qh,u-80-1
sw2956B-ms98-a-0062,266.618500,267.228500,democracy,I,qh,u-80-1
sw2956B-ms98-a-0062,267.228500,267.518500,work,I,qh,u-80-1
sw2956B-ms98-a-0062,267.518500,267.716375,then,I,qh,u-80-1
sw2956B-ms98-a-0062,267.840625,268.072875,how,B,qh,u-82-1
sw2956B-ms98-a-0062,268.072875,268.248500,how,I,qh,u-82-1
sw2956B-ms98-a-0062,268.248500,268.448500,can,I,qh,u-82-1
sw2956B-ms98-a-0062,268.448500,268.558500,it,I,qh,u-82-1
sw2956B-ms98-a-0062,268.558500,268.856875,work,I,qh,u-82-1
sw2956B-ms98-a-0064,275.302375,275.664250,right,B,b,u-84-1
sw2956B-ms98-a-0066,279.210500,279.598750,right,B,b,u-86-1
sw2956B-ms98-a-0068,291.098000,291.586250,what,B,bh,u-88-1
sw2956B-ms98-a-0069,292.199375,292.649000,[laughter],O,,
sw2956B-ms98-a-0071,306.908625,307.366625,huh,B,b,u-92-1
sw2956B-ms98-a-0073,312.564625,312.789125,well,B,qo,u-94-1
sw2956B-ms98-a-0074,313.849500,314.069500,how,B,+,u-96-1
sw2956B-ms98-a-0074,314.069500,314.436250,about,I,+,u-96-1
sw2956B-ms98-a-0074,314.436250,314.629500,how,I,+,u-96-1
sw2956B-ms98-a-0074,314.629500,314.829500,about,I,+,u-96-1
sw2956B-ms98-a-0074,314.829500,314.899500,the,I,+,u-96-1
sw2956B-ms98-a-0074,314.899500,315.419500,reverse,I,+,u-96-1
sw2956B-ms98-a-0074,315.419500,315.519500,of,I,+,u-96-1
sw2956B-ms98-a-0074,315.519500,315.879500,that,I,+,u-96-1
sw2956B-ms98-a-0074,315.879500,316.019500,when,B,sd,u-96-2
sw2956B-ms98-a-0074,316.019500,316.159500,i've,I,sd,u-96-2
sw2956B-ms98-a-0074,316.159500,316.369500,heard,I,sd,u-96-2
sw2956B-ms98-a-0074,316.369500,316.669500,about,I,sd,u-96-2
sw2956B-ms98-a-0074,316.669500,317.059500,England's,I,sd,u-96-2
sw2956B-ms98-a-0074,317.059500,317.739500,elections,I,sd,u-96-2
sw2956B-ms98-a-0074,317.739500,317.909500,they,I,sd,u-96-2
sw2956B-ms98-a-0074,317.909500,317.999500,are,I,sd,u-96-2
sw2956B-ms98-a-0074,317.999500,318.279500,allowed,I,sd,u-96-2
sw2956B-ms98-a-0074,318.279500,318.419500,to,I,sd,u-96-2
sw2956B-ms98-a-0074,318.419500,318.639500,run,I,sd,u-96-2
sw2956B-ms98-a-0074,318.639500,318.819500,for,I,sd,u-96-2
sw2956B-ms98-a-0074,318.819500,319.019500,what,I,sd,u-96-2
sw2956B-ms98-a-0074,319.019500,319.059500,a,I,sd,u-96-2
sw2956B-ms98-a-0074,319.059500,319.369500,total,I,sd,u-96-2
sw2956B-ms98-a-0074,319.369500,319.559500,of,I,sd,u-96-2
sw2956B-ms98-a-0074,319.559500,319.869500,six,I,sd,u-96-2
sw2956B-ms98-a-0074,319.869500,320.023250,or,I,sd,u-96-2
sw2956B-ms98-a-0074,320.023250,320.229500,eight,I,sd,u-96-2
sw2956B-ms98-a-0074,320.229500,320.808750,weeks,I,sd,u-96-2
sw2956B-ms98-a-0075,321.111125,321.481125,even,I,sd,u-96-2
sw2956B-ms98-a-0075,321.481125,322.051500,for,I,sd,u-96-2
sw2956B-ms98-a-0075,322.303750,322.491125,the,I,sd,u-96-2
sw2956B-ms98-a-0075,322.491125,322.871125,higher,I,sd,u-96-2
sw2956B-ms98-a-0075,322.871125,323.431125,offices,I,sd,u-96-2
sw2956B-ms98-a-0075,323.431125,323.561125,in,I,sd,u-96-2
sw2956B-ms98-a-0075,323.561125,323.631125,the,I,sd,u-96-2
sw2956B-ms98-a-0075,323.631125,323.841125,in,I,sd,u-96-2
sw2956B-ms98-a-0075,323.841125,323.961125,the,I,sd,u-96-2
sw2956B-ms98-a-0075,323.961125,324.381125,land,I,sd,u-96-2
sw2956B-ms98-a-0075,324.381125,324.531125,what,B,qw,u-96-3
sw2956B-ms98-a-0075,324.531125,324.731125,if,I,qw,u-96-3
sw2956B-ms98-a-0075,324.731125,324.988375,we,I,qw,u-96-3
sw2956B-ms98-a-0076,325.490750,325.853750,totally,I,qw,u-96-3
sw2956B-ms98-a-0076,325.853750,326.133750,took,I,qw,u-96-3
sw2956B-ms98-a-0076,326.133750,326.503750,money,I,qw,u-96-3
sw2956B-ms98-a-0076,326.503750,326.703750,out,I,qw,u-96-3
sw2956B-ms98-a-0076,326.703750,326.993750,of,I,qw,u-96-3
sw2956B-ms98-a-0076,326.993750,327.127625,the,I,qw,u-96-3
sw2956B-ms98-a-0076,327.127625,327.481625,camp[aign]-,I,qw,u-96-3
sw2956B-ms98-a-0076,327.743750,328.011625,ma[de]-,I,qw,u-96-3
sw2956B-ms98-a-0076,328.181125,328.493750,just,I,qw,u-96-3
sw2956B-ms98-a-0076,328.493750,329.073750,severely,I,qw,u-96-3
sw2956B-ms98-a-0076,329.073750,329.423750,limited,I,qw,u-96-3
sw2956B-ms98-a-0076,329.423750,329.546875,the,I,qw,u-96-3
sw2956B-ms98-a-0076,329.546875,330.153750,campaigns,I,qw,u-96-3
sw2956B-ms98-a-0076,330.153750,330.243750,so,I,qw,u-96-3
sw2956B-ms98-a-0076,330.243750,330.533750,money,I,qw,u-96-3
sw2956B-ms98-a-0076,330.533750,330.893750,wasn't,I,qw,u-96-3
sw2956B-ms98-a-0076,330.893750,331.003750,so,I,qw,u-96-3
sw2956B-ms98-a-0076,331.003750,331.207875,much,I,qw,u-96-3
sw2956B-ms98-a-0076,331.207875,331.323750,of,I,qw,u-96-3
sw2956B-ms98-a-0076,331.323750,331.403750,an,I,qw,u-96-3
sw2956B-ms98-a-0076,331.403750,331.653750,issue,I,qw,u-96-3
sw2956B-ms98-a-0076,331.653750,331.733750,i,B,sv,u-96-4
sw2956B-ms98-a-0076,331.733750,332.033750,feel,I,sv,u-96-4
sw2956B-ms98-a-0076,332.033750,332.293375,like,I,sv,u-96-4
sw2956B-ms98-a-0076,332.572000,332.913750,if,I,sv,u-96-4
sw2956B-ms98-a-0076,332.913750,333.333750,if,B,+,u-98-1
sw2956B-ms98-a-0076,333.333750,333.553750,we,I,+,u-98-1
sw2956B-ms98-a-0076,333.553750,333.913750,did,I,+,u-98-1
sw2956B-ms98-a-0076,333.913750,334.243750,that,I,+,u-98-1
sw2956B-ms98-a-0076,334.243750,334.573750,people,I,+,u-98-1
sw2956B-ms98-a-0076,334.573750,334.703750,would,I,+,u-98-1
sw2956B-ms98-a-0076,334.703750,335.070000,have,I,+,u-98-1
sw2956B-ms98-a-0076,335.454125,335.573750,a,I,+,u-98-1
sw2956B-ms98-a-0076,335.573750,335.823750,lot,I,+,u-98-1
sw2956B-ms98-a-0076,335.823750,336.063750,higher,I,+,u-98-1
sw2956B-ms98-a-0076,336.063750,336.910375,confidence,I,+,u-98-1
sw2956B-ms98-a-0077,337.344750,337.564125,that,I,+,u-98-1
sw2956B-ms98-a-0077,337.564125,337.774125,their,I,+,u-98-1
sw2956B-ms98-a-0077,337.774125,338.094125,vote,I,+,u-98-1
sw2956B-ms98-a-0077,338.094125,338.294125,was,I,+,u-98-1
sw2956B-ms98-a-0077,338.294125,338.694125,counting,I,+,u-98-1
sw2956B-ms98-a-0077,338.694125,339.034125,rather,I,+,u-98-1
sw2956B-ms98-a-0077,339.034125,339.184125,than,I,+,u-98-1
sw2956B-ms98-a-0077,339.184125,339.304125,their,I,+,u-98-1
sw2956B-ms98-a-0077,339.304125,340.278000,contributions,I,+,u-98-1
sw2956B-ms98-a-0077,340.460125,340.664125,would,I,+,u-98-1
sw2956B-ms98-a-0077,340.664125,340.916250,count,I,+,u-98-1
sw2956B-ms98-a-0079,346.084375,346.290625,i,B,sd,u-100-1
sw2956B-ms98-a-0079,346.290625,346.481125,don't,I,sd,u-100-1
sw2956B-ms98-a-0079,346.481125,346.544500,th[ink]-,I,sd,u-100-1
sw2956B-ms98-a-0079,346.544500,346.694375,i,I,sd,u-100-1
sw2956B-ms98-a-0079,346.694375,346.984375,don't,I,sd,u-100-1
sw2956B-ms98-a-0079,346.984375,347.154375,care,I,sd,u-100-1
sw2956B-ms98-a-0079,347.154375,347.334375,how,I,sd,u-100-1
sw2956B-ms98-a-0079,347.334375,347.714375,easy,I,sd,u-100-1
sw2956B-ms98-a-0079,347.714375,347.794375,it,I,sd,u-100-1
sw2956B-ms98-a-0079,347.794375,347.994375,is,I,sd,u-100-1
sw2956B-ms98-a-0079,347.994375,348.194375,for,I,sd,u-100-1
sw2956B-ms98-a-0079,348.194375,348.294375,them_1,O,,
sw2956B-ms98-a-0079,348.294375,348.344375,i,B,sv,u-100-2
sw2956B-ms98-a-0079,348.344375,348.544375,don't,I,sv,u-100-2
sw2956B-ms98-a-0079,348.544375,348.714375,think,I,sv,u-100-2
sw2956B-ms98-a-0079,348.714375,348.824375,they're,I,sv,u-100-2
sw2956B-ms98-a-0079,348.824375,349.024375,going,I,sv,u-100-2
sw2956B-ms98-a-0079,349.024375,349.184375,to,I,sv,u-100-2
sw2956B-ms98-a-0079,349.184375,349.424375,because_1,I,sv,u-100-2
sw2956B-ms98-a-0079,349.424375,349.584375,they,I,sv,u-100-2
sw2956B-ms98-a-0079,349.584375,349.864375,don't,I,sv,u-100-2
sw2956B-ms98-a-0079,349.864375,350.184375,think,I,sv,u-100-2
sw2956B-ms98-a-0079,350.184375,350.574375,that,I,sv,u-100-2
sw2956B-ms98-a-0079,350.574375,350.894375,their,I,sv,u-100-2
sw2956B-ms98-a-0079,350.894375,351.054375,that,I,sv,u-100-2
sw2956B-ms98-a-0079,351.054375,351.592750,anybody,I,sv,u-100-2
sw2956B-ms98-a-0079,352.037125,352.574375,listens,I,sv,u-100-2
sw2956B-ms98-a-0079,352.574375,352.754375,to,I,sv,u-100-2
sw2956B-ms98-a-0079,352.754375,352.994375,their,I,sv,u-100-2
sw2956B-ms98-a-0079,352.994375,353.344375,vote,I,sv,u-100-2
sw2956B-ms98-a-0079,353.344375,353.544375,they,B,sv,u-100-3
sw2956B-ms98-a-0079,353.544375,353.824375,think,I,sv,u-100-3
sw2956B-ms98-a-0079,353.824375,354.174375,whoever,I,sv,u-100-3
sw2956B-ms98-a-0079,354.174375,354.464375,has,I,sv,u-100-3
sw2956B-ms98-a-0079,354.464375,354.534375,the,I,sv,u-100-3
sw2956B-ms98-a-0079,354.534375,354.867875,b[ucks]-,O,,
sw2956B-ms98-a-0079,354.867875,355.084375,they,B,sv,u-100-4
sw2956B-ms98-a-0079,355.084375,355.364375,really,I,sv,u-100-4
sw2956B-ms98-a-0079,355.364375,355.604375,think,I,sv,u-100-4
