sw4814A-ms98-a-0003,3.716125,4.264875,um-hum,B,b,u-2-1
sw4814A-ms98-a-0029,149.042125,149.132125,he,B,sd,u-34-1
sw4814A-ms98-a-0029,149.132125,149.392125,might,I,sd,u-34-1
sw4814A-ms98-a-0029,149.392125,149.592125,be,I,sd,u-34-1
sw4814A-ms98-a-0029,149.592125,149.767750,a,I,sd,u-34-1
sw4814A-ms98-a-0029,149.767750,150.118000,a,I,sd,u-34-1
sw4814A-ms98-a-0029,150.118000,150.262125,one,I,sd,u-34-1
sw4814A-ms98-a-0029,150.262125,150.382125,of,I,sd,u-34-1
sw4814A-ms98-a-0029,150.382125,150.602000,those,I,sd,u-34-1
sw4814A-ms98-a-0029,150.997500,151.286000,sure,B,b,u-34-2
sw4814A-ms98-a-0029,151.678000,151.986750,uh,B,sd,u-34-3
sw4814A-ms98-a-0029,151.986750,152.212125,it,I,sd,u-34-3
sw4814A-ms98-a-0029,152.212125,152.362125,it's,I,sd,u-34-3
sw4814A-ms98-a-0029,152.362125,152.582125,kind,I,sd,u-34-3
sw4814A-ms98-a-0029,152.582125,152.672125,of,I,sd,u-34-3
sw4814A-ms98-a-0029,152.672125,152.802125,when,I,sd,u-34-3
sw4814A-ms98-a-0029,152.802125,152.912125,you,I,sd,u-34-3
sw4814A-ms98-a-0029,152.912125,153.152125,think,I,sd,u-34-3
sw4814A-ms98-a-0029,153.152125,153.512125,back,I,sd,u-34-3
sw4814A-ms98-a-0029,153.512125,153.637125,of,I,sd,u-34-3
sw4814A-ms98-a-0029,153.806625,153.924875,the,I,sd,u-34-3
sw4814A-ms98-a-0029,153.924875,154.075500,old,I,sd,u-34-3
sw4814A-ms98-a-0029,154.075500,154.732125,politics,I,sd,u-34-3
sw4814A-ms98-a-0029,154.732125,155.106875,where,I,sd,u-34-3
sw4814A-ms98-a-0029,155.561875,155.716375,a,I,sd,u-34-3
sw4814A-ms98-a-0029,155.716375,155.952125,dirt,I,sd,u-34-3
sw4814A-ms98-a-0029,155.952125,156.492125,farmer,I,sd,u-34-3
sw4814A-ms98-a-0030,157.046375,157.396375,uh,I,sd,u-34-3
sw4814A-ms98-a-0030,157.596375,157.726375,when,B,sd,u-34-4
sw4814A-ms98-a-0030,157.726375,157.806375,you,I,sd,u-34-4
sw4814A-ms98-a-0030,157.806375,158.016375,think,I,sd,u-34-4
sw4814A-ms98-a-0030,158.016375,158.206375,of,I,sd,u-34-4
sw4814A-ms98-a-0030,158.366375,158.546375,some,I,sd,u-34-4
sw4814A-ms98-a-0030,158.546375,158.636375,of,I,sd,u-34-4
sw4814A-ms98-a-0030,158.636375,158.750250,the,I,sd,u-34-4
sw4814A-ms98-a-0030,159.021500,159.276375,best,I,sd,u-34-4
sw4814A-ms98-a-0030,159.276375,159.776375,presidents,I,sd,u-34-4
sw4814A-ms98-a-0030,159.776375,159.946375,we've,I,sd,u-34-4
sw4814A-ms98-a-0030,159.946375,160.500250,had,I,sd,u-34-4
sw4814A-ms98-a-0030,160.771500,160.896375,in,I,sd,u-34-4
sw4814A-ms98-a-0030,160.896375,160.956375,the,I,sd,u-34-4
sw4814A-ms98-a-0030,160.956375,161.496375,past,I,sd,u-34-4
sw4814A-ms98-a-0030,161.496375,161.646375,have,I,sd,u-34-4
sw4814A-ms98-a-0030,161.646375,161.806375,been,I,sd,u-34-4
sw4814A-ms98-a-0030,161.806375,162.246375,people,I,sd,u-34-4
sw4814A-ms98-a-0030,162.246375,162.506375,that,I,sd,u-34-4
sw4814A-ms98-a-0030,162.506375,162.756375,have,I,sd,u-34-4
sw4814A-ms98-a-0030,162.756375,163.206375,struggled,I,sd,u-34-4
sw4814A-ms98-a-0030,163.206375,163.296375,to,I,sd,u-34-4
sw4814A-ms98-a-0030,163.296375,163.586375,get,I,sd,u-34-4
sw4814A-ms98-a-0030,163.586375,163.716375,to,I,sd,u-34-4
sw4814A-ms98-a-0030,163.716375,163.796375,the,I,sd,u-34-4
sw4814A-ms98-a-0030,163.796375,164.276375,top,I,sd,u-34-4
sw4814A-ms98-a-0030,164.276375,164.366375,i,B,sd,u-34-5
sw4814A-ms98-a-0030,164.366375,164.626375,mean,I,sd,u-34-5
sw4814A-ms98-a-0030,164.626375,164.736375,they,I,sd,u-34-5
sw4814A-ms98-a-0030,164.736375,164.876375,were,I,sd,u-34-5
sw4814A-ms98-a-0030,164.876375,165.196375,not,I,sd,u-34-5
sw4814A-ms98-a-0030,165.196375,165.456375,rich,I,sd,u-34-5
sw4814A-ms98-a-0030,165.456375,165.656375,in,I,sd,u-34-5
sw4814A-ms98-a-0030,166.236375,166.346375,in,B,+,u-36-1
sw4814A-ms98-a-0030,166.346375,166.636375,any,I,+,u-36-1
sw4814A-ms98-a-0030,166.636375,167.181250,means,I,+,u-36-1
sw4814A-ms98-a-0031,167.834875,168.027375,and,B,sv,u-36-2
sw4814A-ms98-a-0031,168.027375,168.167500,it,I,sv,u-36-2
sw4814A-ms98-a-0031,168.167500,168.559250,has,I,sv,u-36-2
sw4814A-ms98-a-0031,168.661000,169.027500,been,I,sv,u-36-2
sw4814A-ms98-a-0031,169.027500,169.267500,kind,I,sv,u-36-2
sw4814A-ms98-a-0031,169.267500,169.347500,of,I,sv,u-36-2
sw4814A-ms98-a-0031,169.347500,169.467500,in,I,sv,u-36-2
sw4814A-ms98-a-0031,169.467500,169.527500,the,I,sv,u-36-2
sw4814A-ms98-a-0031,169.527500,170.177500,past,I,sv,u-36-2
sw4814A-ms98-a-0031,170.177500,170.607125,uh,I,sv,u-36-2
sw4814A-ms98-a-0031,171.049250,171.196125,i,I,sv,u-36-2
sw4814A-ms98-a-0031,171.196125,171.317500,don't,I,sv,u-36-2
sw4814A-ms98-a-0031,171.317500,171.437500,know,I,sv,u-36-2
sw4814A-ms98-a-0031,171.437500,171.997500,maybe,I,sv,u-36-2
sw4814A-ms98-a-0031,171.997500,172.387500,fifty,I,sv,u-36-2
sw4814A-ms98-a-0031,172.387500,172.807500,years,I,sv,u-36-2
sw4814A-ms98-a-0031,173.377500,173.697500,that,I,sv,u-36-2
sw4814A-ms98-a-0031,173.697500,173.847500,in,I,sv,u-36-2
sw4814A-ms98-a-0031,173.847500,174.157500,order,I,sv,u-36-2
sw4814A-ms98-a-0031,174.157500,174.567500,for,I,sv,u-36-2
sw4814A-ms98-a-0031,174.567500,174.607500,a,I,sv,u-36-2
sw4814A-ms98-a-0031,174.607500,175.147500,person,I,sv,u-36-2
sw4814A-ms98-a-0031,175.147500,175.297500,to,I,sv,u-36-2
sw4814A-ms98-a-0031,175.297500,175.868750,get,I,sv,u-36-2
sw4814A-ms98-a-0031,175.868750,175.983000,i[nvolved]-,I,sv,u-36-2
sw4814A-ms98-a-0031,176.114875,176.577500,involved,I,sv,u-36-2
sw4814A-ms98-a-0031,176.577500,176.697500,with,I,sv,u-36-2
sw4814A-ms98-a-0031,176.697500,177.447500,politics,I,sv,u-36-2
sw4814A-ms98-a-0031,177.447500,177.647500,they've,I,sv,u-36-2
sw4814A-ms98-a-0031,177.647500,178.007500,had,I,sv,u-36-2
sw4814A-ms98-a-0031,178.007500,178.087500,to,I,sv,u-36-2
sw4814A-ms98-a-0031,178.087500,178.407500,have,I,sv,u-36-2
sw4814A-ms98-a-0031,178.587500,179.017500,money,I,sv,u-36-2
sw4814A-ms98-a-0032,179.628250,180.208250,and,B,sv,u-38-1
sw4814A-ms98-a-0032,180.788250,180.918250,you,I,sv,u-38-1
sw4814A-ms98-a-0032,180.918250,181.198250,had,I,sv,u-38-1
sw4814A-ms98-a-0032,181.198250,181.308250,to,I,sv,u-38-1
sw4814A-ms98-a-0032,181.308250,181.608250,have,I,sv,u-38-1
sw4814A-ms98-a-0032,181.608250,181.668250,the,I,sv,u-38-1
sw4814A-ms98-a-0032,181.668250,182.208250,views,I,sv,u-38-1
sw4814A-ms98-a-0032,182.208250,182.556125,of,I,sv,u-38-1
sw4814A-ms98-a-0032,183.200250,183.448250,the,I,sv,u-38-1
sw4814A-ms98-a-0032,183.448250,183.778250,people,I,sv,u-38-1
sw4814A-ms98-a-0032,183.778250,183.978250,that,I,sv,u-38-1
sw4814A-ms98-a-0032,183.978250,184.108250,were,I,sv,u-38-1
sw4814A-ms98-a-0032,184.108250,184.408250,going,I,sv,u-38-1
sw4814A-ms98-a-0032,184.408250,184.528250,to,I,sv,u-38-1
sw4814A-ms98-a-0032,184.528250,184.688250,be,I,sv,u-38-1
sw4814A-ms98-a-0032,184.688250,185.208250,paying,I,sv,u-38-1
sw4814A-ms98-a-0032,185.208250,185.358250,your,I,sv,u-38-1
sw4814A-ms98-a-0032,185.358250,185.750250,way,I,sv,u-38-1
sw4814A-ms98-a-0032,186.028000,186.356500,um,B,sd,u-40-1
sw4814A-ms98-a-0033,187.113500,187.303500,so,I,sd,u-40-1
sw4814A-ms98-a-0033,187.303500,187.433500,it,I,sd,u-40-1
sw4814A-ms98-a-0033,187.433500,187.601375,makes,I,sd,u-40-1
sw4814A-ms98-a-0033,187.737375,187.832500,the,I,sd,u-40-1
sw4814A-ms98-a-0033,187.832500,188.383500,common,I,sd,u-40-1
sw4814A-ms98-a-0033,188.383500,189.193500,person,I,sd,u-40-1
sw4814A-ms98-a-0033,189.193500,189.515000,uh,I,sd,u-40-1
sw4814A-ms98-a-0033,189.718375,189.893875,not,B,sd,u-40-2
sw4814A-ms98-a-0033,190.063375,190.122250,to,I,sd,u-40-2
sw4814A-ms98-a-0033,190.122250,190.183500,say,I,sd,u-40-2
sw4814A-ms98-a-0033,190.183500,190.353500,that,I,sd,u-40-2
sw4814A-ms98-a-0033,190.353500,190.393500,a,I,sd,u-40-2
sw4814A-ms98-a-0033,190.393500,190.753500,common,I,sd,u-40-2
sw4814A-ms98-a-0033,190.753500,191.205500,person,I,sd,u-40-2
sw4814A-ms98-a-0033,191.205500,191.653500,couldn't,I,sd,u-40-2
sw4814A-ms98-a-0033,191.653500,191.913500,run,I,sd,u-40-2
sw4814A-ms98-a-0033,192.163500,192.273500,for,I,sd,u-40-2
sw4814A-ms98-a-0033,192.273500,193.033500,government,I,sd,u-40-2
sw4814A-ms98-a-0033,193.033500,193.473500,and,I,sd,u-40-2
sw4814A-ms98-a-0033,193.473500,193.674000,do,I,sd,u-40-2
sw4814A-ms98-a-0033,193.674000,193.820625,a,I,sd,u-40-2
sw4814A-ms98-a-0033,193.933625,194.003500,a,I,sd,u-40-2
sw4814A-ms98-a-0033,194.003500,194.637375,fabulous,I,sd,u-40-2
sw4814A-ms98-a-0033,194.769125,195.183500,job,I,sd,u-40-2
sw4814A-ms98-a-0033,195.183500,195.593500,because,I,sd,u-40-2
sw4814A-ms98-a-0033,195.593500,195.753500,he's,I,sd,u-40-2
sw4814A-ms98-a-0033,195.753500,195.973500,got,I,sd,u-40-2
sw4814A-ms98-a-0033,195.973500,196.394500,people,I,sd,u-40-2
sw4814A-ms98-a-0033,196.803500,196.933500,that,I,sd,u-40-2
sw4814A-ms98-a-0033,196.933500,197.013500,are,I,sd,u-40-2
sw4814A-ms98-a-0033,197.013500,197.313500,quite,I,sd,u-40-2
sw4814A-ms98-a-0033,197.313500,198.214000,intelligent,I,sd,u-40-2
sw4814A-ms98-a-0033,198.214000,198.675750,and,B,sd,u-40-3
sw4814A-ms98-a-0034,199.092875,199.190500,i,I,sd,u-40-3
sw4814A-ms98-a-0034,199.190500,199.327250,don't,I,sd,u-40-3
sw4814A-ms98-a-0034,199.327250,199.417250,know,I,sd,u-40-3
sw4814A-ms98-a-0034,199.417250,199.537250,if,I,sd,u-40-3
sw4814A-ms98-a-0034,199.537250,199.735625,we'll,I,sd,u-40-3
sw4814A-ms98-a-0034,199.735625,200.100500,ever,I,sd,u-40-3
sw4814A-ms98-a-0034,200.100500,200.367250,see,I,sd,u-40-3
sw4814A-ms98-a-0034,200.367250,200.688500,that,I,sd,u-40-3
sw4814A-ms98-a-0034,200.688500,200.824125,you,I,sd,u-40-3
sw4814A-ms98-a-0034,200.824125,200.977250,know,I,sd,u-40-3
sw4814A-ms98-a-0034,200.977250,201.362750,where,I,sd,u-40-3
sw4814A-ms98-a-0034,201.362750,201.566125,a,I,sd,u-40-3
sw4814A-ms98-a-0034,201.566125,201.927250,common,I,sd,u-40-3
sw4814A-ms98-a-0034,201.927250,202.567250,person,I,sd,u-40-3
sw4814A-ms98-a-0034,203.067250,203.227250,could,I,sd,u-40-3
sw4814A-ms98-a-0034,203.227250,203.437250,ever,I,sd,u-40-3
sw4814A-ms98-a-0034,203.437250,203.647250,get,I,sd,u-40-3
sw4814A-ms98-a-0034,203.647250,203.787250,in,I,sd,u-40-3
sw4814A-ms98-a-0034,203.787250,203.937250,there,I,sd,u-40-3
sw4814A-ms98-a-0034,203.937250,204.087250,that,I,sd,u-40-3
sw4814A-ms98-a-0034,204.087250,204.297250,has,I,sd,u-40-3
sw4814A-ms98-a-0034,204.297250,204.547250,good,I,sd,u-40-3
sw4814A-ms98-a-0034,204.547250,204.947250,moral,I,sd,u-40-3
sw4814A-ms98-a-0034,204.947250,205.687250,standings,I,sd,u-40-3
sw4814A-ms98-a-0034,205.687250,206.357250,and,I,sd,u-40-3
sw4814A-ms98-a-0034,206.357250,206.737250,uh,I,sd,u-40-3
sw4814A-ms98-a-0034,206.737250,207.177250,has,I,sd,u-40-3
sw4814A-ms98-a-0035,207.829625,208.269625,um,I,sd,u-40-3
sw4814A-ms98-a-0035,208.469625,208.549625,you,I,sd,u-40-3
sw4814A-ms98-a-0035,208.549625,208.649625,know,I,sd,u-40-3
sw4814A-ms98-a-0035,208.649625,208.819625,you,B,sd,u-40-4
sw4814A-ms98-a-0035,208.819625,209.029625,think,I,sd,u-40-4
sw4814A-ms98-a-0035,209.029625,209.119625,of,I,sd,u-40-4
sw4814A-ms98-a-0035,209.119625,209.659625,Abraham,I,sd,u-40-4
sw4814A-ms98-a-0035,209.659625,210.139625,[linking/Lincoln],I,sd,u-40-4
sw4814A-ms98-a-0035,210.139625,210.399625,Lincoln,I,sd,u-40-4
sw4814A-ms98-a-0035,210.399625,210.519625,and,I,sd,u-40-4
sw4814A-ms98-a-0035,210.519625,210.579625,you,I,sd,u-40-4
sw4814A-ms98-a-0035,210.579625,210.809625,know,I,sd,u-40-4
sw4814A-ms98-a-0035,210.809625,210.979625,just,I,sd,u-40-4
sw4814A-ms98-a-0035,210.979625,211.124625,th[e]-,I,sd,u-40-4
sw4814A-ms98-a-0035,211.388250,211.500625,the,I,sd,u-40-4
sw4814A-ms98-a-0035,211.500625,212.249625,background,I,sd,u-40-4
sw4814A-ms98-a-0035,212.409625,212.639625,of,I,sd,u-40-4
sw4814A-ms98-a-0035,212.789625,213.329625,Abraham,B,+,u-42-1
sw4814A-ms98-a-0035,213.329625,213.829625,Lincoln,I,+,u-42-1
sw4814A-ms98-a-0035,213.829625,213.909625,you,I,+,u-42-1
sw4814A-ms98-a-0035,213.909625,214.039625,know,I,+,u-42-1
sw4814A-ms98-a-0035,214.039625,214.399625,teaching,I,+,u-42-1
