sw3093B-ms98-a-0002,16.806250,17.101000,right,B,b,u-2-1
sw3093B-ms98-a-0022,102.222250,102.299125,s[o]-,O,,
sw3093B-ms98-a-0022,102.299125,102.617625,so,B,sd,u-18-3
sw3093B-ms98-a-0022,103.897250,104.039125,be,I,sd,u-18-3
sw3093B-ms98-a-0022,104.039125,104.229125,our,I,sd,u-18-3
sw3093B-ms98-a-0022,104.229125,104.569125,first,I,sd,u-18-3
sw3093B-ms98-a-0022,104.569125,105.019125,chance,I,sd,u-18-3
sw3093B-ms98-a-0022,105.019125,105.121375,in,I,sd,u-18-3
sw3093B-ms98-a-0022,105.121375,105.264500,a[while]-,I,sd,u-18-3
sw3093B-ms98-a-0022,105.264500,105.449125,in,I,sd,u-18-3
sw3093B-ms98-a-0022,105.449125,105.982125,awhile,I,sd,u-18-3
sw3093B-ms98-a-0022,106.249500,106.714250,uh,I,sd,u-18-3
sw3093B-ms98-a-0023,107.670375,107.755375,we're,O,,
sw3093B-ms98-a-0023,107.755375,108.005375,going,B,sd,u-18-4
sw3093B-ms98-a-0023,108.005375,108.105375,to,I,sd,u-18-4
sw3093B-ms98-a-0023,108.105375,108.504500,go,I,sd,u-18-4
sw3093B-ms98-a-0023,108.504500,108.935375,to,I,sd,u-18-4
sw3093B-ms98-a-0023,108.935375,109.305000,uh,I,sd,u-18-4
sw3093B-ms98-a-0024,110.415250,110.778000,Destin,I,sd,u-18-4
sw3093B-ms98-a-0024,110.778000,111.425625,Florida,I,sd,u-18-4
sw3093B-ms98-a-0024,111.647875,111.888000,which,I,sd,u-18-4
sw3093B-ms98-a-0024,111.888000,112.108000,is,I,sd,u-18-4
sw3093B-ms98-a-0024,112.108000,112.371500,a,I,sd,u-18-4
sw3093B-ms98-a-0025,113.512125,113.723000,very,I,sd,u-18-4
sw3093B-ms98-a-0025,113.723000,114.251000,nice,I,sd,u-18-4
sw3093B-ms98-a-0025,114.446875,114.663000,beach,I,sd,u-18-4
sw3093B-ms98-a-0025,114.663000,115.003000,area,I,sd,u-18-4
sw3093B-ms98-a-0025,115.003000,115.113000,if,I,sd,u-18-4
sw3093B-ms98-a-0025,115.113000,115.213000,you're,I,sd,u-18-4
sw3093B-ms98-a-0025,115.213000,115.413000,not,I,sd,u-18-4
sw3093B-ms98-a-0025,115.413000,115.793000,familiar,I,sd,u-18-4
sw3093B-ms98-a-0025,115.793000,116.083000,with,I,sd,u-18-4
sw3093B-ms98-a-0025,116.083000,116.195125,it,I,sd,u-18-4
sw3093B-ms98-a-0025,116.457500,116.682875,it,O,,
sw3093B-ms98-a-0027,118.722625,118.827500,oh,B,sd,u-20-1
sw3093B-ms98-a-0027,118.827500,119.267500,it's,I,sd,u-20-1
sw3093B-ms98-a-0027,119.267500,119.387500,it's,I,sd,u-20-1
sw3093B-ms98-a-0027,119.387500,120.067500,gorgeous,I,sd,u-20-1
sw3093B-ms98-a-0027,120.067500,120.347500,uh,B,sd,u-20-2
sw3093B-ms98-a-0027,120.347500,120.497500,we,I,sd,u-20-2
sw3093B-ms98-a-0027,120.497500,120.647500,used,I,sd,u-20-2
sw3093B-ms98-a-0027,120.647500,120.727500,to,I,sd,u-20-2
sw3093B-ms98-a-0027,120.727500,121.184000,go,I,sd,u-20-2
sw3093B-ms98-a-0027,121.474125,121.717500,quite,I,sd,u-20-2
sw3093B-ms98-a-0027,121.717500,121.757500,a,I,sd,u-20-2
sw3093B-ms98-a-0027,121.757500,122.043125,bit,I,sd,u-20-2
sw3093B-ms98-a-0027,122.189250,122.665875,uh,I,sd,u-20-2
sw3093B-ms98-a-0028,123.548625,123.777000,before,I,sd,u-20-2
sw3093B-ms98-a-0028,123.777000,123.807000,i,I,sd,u-20-2
sw3093B-ms98-a-0028,123.807000,124.157000,moved,I,sd,u-20-2
sw3093B-ms98-a-0028,124.157000,124.347000,out,I,sd,u-20-2
sw3093B-ms98-a-0028,124.347000,124.597000,here,I,sd,u-20-2
sw3093B-ms98-a-0028,124.597000,124.717000,we,B,sd,u-20-3
sw3093B-ms98-a-0028,124.717000,124.827000,were,I,sd,u-20-3
sw3093B-ms98-a-0028,124.827000,125.379625,closer,I,sd,u-20-3
sw3093B-ms98-a-0028,125.586750,125.997000,and,I,sd,u-20-3
sw3093B-ms98-a-0028,125.997000,126.348500,uh,I,sd,u-20-3
sw3093B-ms98-a-0028,126.570750,126.907000,used,I,sd,u-20-3
sw3093B-ms98-a-0028,126.907000,127.255000,to,I,sd,u-20-3
sw3093B-ms98-a-0028,127.660875,127.973500,[vocalized-noise],I,sd,u-20-3
sw3093B-ms98-a-0028,127.973500,128.107000,go,I,sd,u-20-3
sw3093B-ms98-a-0028,128.107000,128.700000,almost,I,sd,u-20-3
sw3093B-ms98-a-0029,129.676875,129.892375,every,I,sd,u-20-3
sw3093B-ms98-a-0029,129.892375,130.344375,summer,I,sd,u-20-3
sw3093B-ms98-a-0029,130.879250,131.241750,uh,I,sd,u-20-3
sw3093B-ms98-a-0029,131.784125,132.062375,and,I,sd,u-20-3
sw3093B-ms98-a-0029,132.062375,132.168750,j[ust]-,I,sd,u-20-3
sw3093B-ms98-a-0029,132.432375,132.574000,j[ust]-,I,sd,u-20-3
sw3093B-ms98-a-0029,132.717125,132.892375,rent,I,sd,u-20-3
sw3093B-ms98-a-0029,132.892375,132.932375,a,I,sd,u-20-3
sw3093B-ms98-a-0029,132.932375,133.531250,condo,I,sd,u-20-3
sw3093B-ms98-a-0030,134.296000,134.642125,there,I,sd,u-20-3
sw3093B-ms98-a-0030,135.195875,135.342250,on,I,sd,u-20-3
sw3093B-ms98-a-0030,135.342250,135.402250,the,I,sd,u-20-3
sw3093B-ms98-a-0030,135.402250,136.052250,beach,I,sd,u-20-3
sw3093B-ms98-a-0030,136.052250,136.442250,uh,B,sd,u-20-4
sw3093B-ms98-a-0030,136.442250,136.612250,there's,I,sd,u-20-4
sw3093B-ms98-a-0030,136.612250,136.852250,quite,I,sd,u-20-4
sw3093B-ms98-a-0030,136.852250,136.914125,a,I,sd,u-20-4
sw3093B-ms98-a-0030,136.914125,137.279500,few,I,sd,u-20-4
sw3093B-ms98-a-0030,137.279500,137.697250,uh,I,sd,u-20-4
sw3093B-ms98-a-0030,137.997875,138.061875,there's,I,sd,u-20-4
sw3093B-ms98-a-0030,138.061875,138.082250,a,I,sd,u-20-4
sw3093B-ms98-a-0030,138.082250,138.252250,lot,I,sd,u-20-4
sw3093B-ms98-a-0030,138.252250,138.362250,of,I,sd,u-20-4
sw3093B-ms98-a-0030,138.362250,138.956500,development,I,sd,u-20-4
sw3093B-ms98-a-0030,138.956500,139.158625,of,I,sd,u-20-4
sw3093B-ms98-a-0030,139.350750,139.552250,of,I,sd,u-20-4
sw3093B-ms98-a-0030,139.552250,140.332250,condominiums,I,sd,u-20-4
sw3093B-ms98-a-0030,140.332250,140.522250,there,I,sd,u-20-4
sw3093B-ms98-a-0030,140.522250,140.772250,along,I,sd,u-20-4
sw3093B-ms98-a-0030,140.772250,140.832250,the,I,sd,u-20-4
sw3093B-ms98-a-0030,140.832250,141.168250,beach,I,sd,u-20-4
sw3093B-ms98-a-0030,141.168250,141.504750,front,I,sd,u-20-4
sw3093B-ms98-a-0031,142.188375,142.574000,and,B,sd,u-22-1
sw3093B-ms98-a-0031,142.574000,142.820250,uh,I,sd,u-22-1
sw3093B-ms98-a-0033,143.766500,144.016500,so,I,sd,u-22-1
sw3093B-ms98-a-0033,144.016500,144.196500,they,I,sd,u-22-1
sw3093B-ms98-a-0033,144.196500,144.476500,have,I,sd,u-22-1
sw3093B-ms98-a-0033,144.476500,144.767750,uh,I,sd,u-22-1
sw3093B-ms98-a-0034,145.687625,145.857625,they're,I,sd,u-22-1
sw3093B-ms98-a-0034,145.857625,146.180250,very,I,sd,u-22-1
sw3093B-ms98-a-0034,146.391125,146.657625,very,I,sd,u-22-1
sw3093B-ms98-a-0034,146.657625,147.071500,large,I,sd,u-22-1
sw3093B-ms98-a-0034,147.331375,147.917625,condos,I,sd,u-22-1
sw3093B-ms98-a-0034,147.917625,148.319500,and,B,sd,u-22-2
sw3093B-ms98-a-0034,148.319500,148.457625,they,I,sd,u-22-2
sw3093B-ms98-a-0034,148.457625,148.587625,have,I,sd,u-22-2
sw3093B-ms98-a-0034,148.587625,148.767625,quite,I,sd,u-22-2
sw3093B-ms98-a-0034,148.767625,148.807625,a,I,sd,u-22-2
sw3093B-ms98-a-0034,148.807625,148.997625,few,I,sd,u-22-2
sw3093B-ms98-a-0034,148.997625,149.545750,rooms,I,sd,u-22-2
sw3093B-ms98-a-0035,150.483000,150.804375,and,I,sd,u-22-2
sw3093B-ms98-a-0035,150.804375,150.964375,uh,I,sd,u-22-2
sw3093B-ms98-a-0035,150.964375,151.174375,so,I,sd,u-22-2
sw3093B-ms98-a-0035,151.174375,151.465000,we,I,sd,u-22-2
sw3093B-ms98-a-0035,151.465000,151.844375,we'll,I,sd,u-22-2
sw3093B-ms98-a-0035,151.844375,152.383125,usually,I,sd,u-22-2
sw3093B-ms98-a-0035,152.729625,152.954375,rent,I,sd,u-22-2
sw3093B-ms98-a-0035,152.954375,153.134375,one,I,sd,u-22-2
sw3093B-ms98-a-0035,153.134375,153.254375,for,I,sd,u-22-2
sw3093B-ms98-a-0035,153.254375,153.444375,about,I,sd,u-22-2
sw3093B-ms98-a-0035,153.444375,153.484375,a,I,sd,u-22-2
sw3093B-ms98-a-0035,153.484375,153.764375,week,I,sd,u-22-2
sw3093B-ms98-a-0035,153.764375,153.824375,or,I,sd,u-22-2
sw3093B-ms98-a-0035,153.824375,154.194375,so,I,sd,u-22-2
sw3093B-ms98-a-0035,154.194375,154.369000,and,B,%,u-22-3
sw3093B-ms98-a-0036,155.447875,155.616125,and,O,,
sw3093B-ms98-a-0036,155.616125,155.736125,go,B,sd,u-24-1
sw3093B-ms98-a-0036,155.736125,155.977875,down,I,sd,u-24-1
sw3093B-ms98-a-0037,156.757875,157.177000,oh,B,b,u-26-1
sw3093B-ms98-a-0037,157.500875,157.848250,yeah,O,,
sw3093B-ms98-a-0037,157.848250,158.236125,it's,B,sd^e,u-28-2
sw3093B-ms98-a-0037,158.375500,158.618250,it,I,sd^e,u-28-2
sw3093B-ms98-a-0037,158.618250,158.892000,jus[t]-,I,sd^e,u-28-2
sw3093B-ms98-a-0037,159.645250,160.089375,uh,I,sd^e,u-28-2
sw3093B-ms98-a-0037,160.488625,160.778250,just,I,sd^e,u-28-2
sw3093B-ms98-a-0037,160.778250,161.388250,beautiful,I,sd^e,u-28-2
sw3093B-ms98-a-0037,161.388250,161.648250,white,I,sd^e,u-28-2
sw3093B-ms98-a-0037,161.648250,162.268250,sand,I,sd^e,u-28-2
sw3093B-ms98-a-0037,162.268250,162.602375,and,I,sd^e,u-28-2
sw3093B-ms98-a-0037,163.235125,163.438250,very,I,sd^e,u-28-2
sw3093B-ms98-a-0037,163.438250,163.838250,clear,I,sd^e,u-28-2
sw3093B-ms98-a-0037,163.838250,164.234000,blue,I,sd^e,u-28-2
sw3093B-ms98-a-0037,164.738625,165.118250,green,I,sd^e,u-28-2
sw3093B-ms98-a-0037,165.118250,165.566000,water,I,sd^e,u-28-2
sw3093B-ms98-a-0037,165.803250,166.208250,and,I,sd^e,u-28-2
sw3093B-ms98-a-0037,166.208250,166.420750,uh,I,sd^e,u-28-2
sw3093B-ms98-a-0037,166.658000,166.748250,a,I,sd^e,u-28-2
sw3093B-ms98-a-0037,166.748250,166.948250,lot,B,+,u-30-1
sw3093B-ms98-a-0037,166.948250,167.142000,of,I,+,u-30-1
sw3093B-ms98-a-0038,168.189750,168.546750,nice,I,+,u-30-1
sw3093B-ms98-a-0038,168.546750,169.203625,waves,I,+,u-30-1
sw3093B-ms98-a-0038,169.203625,169.982000,usually,I,+,u-30-1
sw3093B-ms98-a-0038,169.982000,170.331125,uh,I,+,u-30-1
sw3093B-ms98-a-0039,171.189750,171.500875,enough,B,sd,u-32-1
sw3093B-ms98-a-0039,171.753875,172.120125,enough,I,sd,u-32-1
sw3093B-ms98-a-0039,172.120125,172.210125,to,I,sd,u-32-1
sw3093B-ms98-a-0039,172.210125,172.450125,make,I,sd,u-32-1
sw3093B-ms98-a-0039,172.450125,172.605625,it,I,sd,u-32-1
sw3093B-ms98-a-0039,172.605625,172.840125,i'm,O,,
sw3093B-ms98-a-0039,172.840125,173.243500,sorry,B,fa,u-32-2
sw3093B-ms98-a-0040,174.428625,174.741750,uh,B,sd,u-34-1
sw3093B-ms98-a-0040,174.741750,174.981750,there's,I,sd,u-34-1
sw3093B-ms98-a-0040,174.981750,175.191750,not,I,sd,u-34-1
sw3093B-ms98-a-0040,175.191750,175.301750,as,I,sd,u-34-1
sw3093B-ms98-a-0040,175.301750,175.501750,many,I,sd,u-34-1
sw3093B-ms98-a-0040,175.501750,175.721750,sea,I,sd,u-34-1
sw3093B-ms98-a-0040,175.721750,176.081750,shells,I,sd,u-34-1
sw3093B-ms98-a-0040,176.081750,176.391750,along,I,sd,u-34-1
sw3093B-ms98-a-0040,176.391750,176.660625,there,I,sd,u-34-1
sw3093B-ms98-a-0040,176.879125,177.181750,uh,I,sd,u-34-1
sw3093B-ms98-a-0040,177.181750,177.431750,that's,B,sd,u-34-2
sw3093B-ms98-a-0040,177.431750,177.501750,the,I,sd,u-34-2
sw3093B-ms98-a-0040,177.501750,177.671750,only,I,sd,u-34-2
sw3093B-ms98-a-0040,177.671750,177.931750,thing,I,sd,u-34-2
sw3093B-ms98-a-0040,177.931750,178.221750,that,I,sd,u-34-2
sw3093B-ms98-a-0040,178.221750,178.341750,they,I,sd,u-34-2
sw3093B-ms98-a-0040,178.341750,178.601750,really,I,sd,u-34-2
sw3093B-ms98-a-0040,178.601750,178.901750,don't,O,,
sw3093B-ms98-a-0040,178.901750,179.011750,they,B,sd,u-34-3
sw3093B-ms98-a-0040,179.011750,179.298625,have,I,sd,u-34-3
sw3093B-ms98-a-0040,179.298625,179.671750,some,I,sd,u-34-3
sw3093B-ms98-a-0040,179.671750,179.791750,but,I,sd,u-34-3
sw3093B-ms98-a-0040,179.791750,180.031750,not,I,sd,u-34-3
sw3093B-ms98-a-0040,180.031750,180.291750,not,I,sd,u-34-3
sw3093B-ms98-a-0040,180.291750,180.441750,so,I,sd,u-34-3
sw3093B-ms98-a-0040,180.441750,181.048500,much,I,sd,u-34-3
sw3093B-ms98-a-0040,181.180375,181.531750,um,B,sd,u-36-1
sw3093B-ms98-a-0040,181.531750,181.671750,if,I,sd,u-36-1
sw3093B-ms98-a-0040,181.671750,181.741750,you,I,sd,u-36-1
sw3093B-ms98-a-0040,181.741750,181.861750,go,I,sd,u-36-1
sw3093B-ms98-a-0040,181.861750,182.171750,further,I,sd,u-36-1
sw3093B-ms98-a-0040,182.171750,182.616625,down,I,sd,u-36-1
sw3093B-ms98-a-0040,182.921750,183.268750,uh,I,sd,u-36-1
sw3093B-ms98-a-0041,184.447250,184.664500,but,I,sd,u-36-1
sw3093B-ms98-a-0041,184.664500,185.055000,you'll,I,sd,u-36-1
sw3093B-ms98-a-0041,185.190500,185.464500,usually,I,sd,u-36-1
sw3093B-ms98-a-0041,185.464500,185.774500,find,I,sd,u-36-1
sw3093B-ms98-a-0041,185.774500,185.994500,some,I,sd,u-36-1
sw3093B-ms98-a-0041,185.994500,186.138375,but,I,sd,u-36-1
sw3093B-ms98-a-0041,186.353125,186.624500,not,I,sd,u-36-1
sw3093B-ms98-a-0041,186.624500,186.804500,right,I,sd,u-36-1
sw3093B-ms98-a-0041,186.804500,186.944500,in,I,sd,u-36-1
sw3093B-ms98-a-0041,186.944500,187.300250,there,I,sd,u-36-1
sw3093B-ms98-a-0041,187.895250,188.204500,uh,B,sd,u-36-2
sw3093B-ms98-a-0041,188.204500,188.254500,i,I,sd,u-36-2
sw3093B-ms98-a-0041,188.254500,188.414500,don't,I,sd,u-36-2
sw3093B-ms98-a-0041,188.414500,188.534500,know,I,sd,u-36-2
sw3093B-ms98-a-0041,188.534500,188.874500,why,I,sd,u-36-2
sw3093B-ms98-a-0041,188.874500,189.014500,it,I,sd,u-36-2
sw3093B-ms98-a-0041,189.014500,189.394500,is,I,sd,u-36-2
sw3093B-ms98-a-0041,189.394500,189.704500,but,B,%,u-36-3
sw3093B-ms98-a-0041,189.704500,189.897375,uh,I,%,u-36-3
sw3093B-ms98-a-0041,190.086125,190.261875,jus[t]-,O,,
sw3093B-ms98-a-0042,190.978875,191.161250,it,B,sd,u-36-4
sw3093B-ms98-a-0042,191.161250,191.606625,seems,I,sd,u-36-4
sw3093B-ms98-a-0042,191.606625,191.821250,not,I,sd,u-36-4
sw3093B-ms98-a-0042,191.821250,192.041250,to,I,sd,u-36-4
sw3093B-ms98-a-0042,192.041250,192.221250,not,I,sd,u-36-4
sw3093B-ms98-a-0042,192.221250,192.311250,to,I,sd,u-36-4
sw3093B-ms98-a-0042,192.311250,192.551250,have,I,sd,u-36-4
sw3093B-ms98-a-0042,192.551250,192.671250,as,I,sd,u-36-4
sw3093B-ms98-a-0042,192.671250,192.921250,many,I,sd,u-36-4
sw3093B-ms98-a-0042,192.921250,193.231375,there,I,sd,u-36-4
sw3093B-ms98-a-0042,193.510125,193.781250,but,B,sd,u-36-5
sw3093B-ms98-a-0042,193.781250,194.188375,uh,I,sd,u-36-5
sw3093B-ms98-a-0042,194.188375,194.473375,we,I,sd,u-36-5
sw3093B-ms98-a-0042,194.473375,194.621250,we,I,sd,u-36-5
sw3093B-ms98-a-0042,194.621250,194.981250,enjoy,I,sd,u-36-5
sw3093B-ms98-a-0042,194.981250,195.181250,it,I,sd,u-36-5
sw3093B-ms98-a-0042,195.411000,195.771250,uh,I,sd,u-36-5
sw3093B-ms98-a-0042,195.771250,196.581250,it's,B,%,u-36-6
sw3093B-ms98-a-0042,196.581250,196.641250,the,B,sd,u-36-7
sw3093B-ms98-a-0042,196.641250,197.031250,place,I,sd,u-36-7
sw3093B-ms98-a-0042,197.031250,197.141250,where,I,sd,u-36-7
sw3093B-ms98-a-0042,197.141250,197.281250,we,I,sd,u-36-7
sw3093B-ms98-a-0042,197.281250,197.721250,stay,I,sd,u-36-7
sw3093B-ms98-a-0042,197.721250,198.081250,is,I,sd,u-36-7
sw3093B-ms98-a-0042,198.081250,198.201250,we,I,sd,u-36-7
sw3093B-ms98-a-0042,198.201250,198.316625,s[tay]-,I,sd,u-36-7
sw3093B-ms98-a-0042,198.456000,198.601250,we,I,sd,u-36-7
sw3093B-ms98-a-0042,198.601250,198.901250,usually,I,sd,u-36-7
sw3093B-ms98-a-0042,198.901250,199.081250,stay,I,sd,u-36-7
sw3093B-ms98-a-0042,199.081250,199.161250,at,I,sd,u-36-7
sw3093B-ms98-a-0042,199.161250,199.241250,the,I,sd,u-36-7
sw3093B-ms98-a-0042,199.241250,199.481250,same,I,sd,u-36-7
sw3093B-ms98-a-0042,199.481250,199.781250,place,I,sd,u-36-7
sw3093B-ms98-a-0042,199.781250,199.971250,every,I,sd,u-36-7
sw3093B-ms98-a-0042,199.971250,200.271250,year,I,sd,u-36-7
sw3093B-ms98-a-0042,200.271250,200.431500,and,B,sd,u-36-8
sw3093B-ms98-a-0044,201.351000,201.598500,they,I,sd,u-36-8
sw3093B-ms98-a-0044,201.598500,201.707875,are,I,sd,u-36-8
sw3093B-ms98-a-0044,202.196000,202.348500,like,I,sd,u-36-8
sw3093B-ms98-a-0044,202.348500,202.388500,i,I,sd,u-36-8
sw3093B-ms98-a-0044,202.388500,202.558500,say,I,sd,u-36-8
sw3093B-ms98-a-0044,202.558500,202.768500,right,I,sd,u-36-8
sw3093B-ms98-a-0044,202.768500,202.868500,on,I,sd,u-36-8
sw3093B-ms98-a-0044,202.868500,202.928500,the,I,sd,u-36-8
sw3093B-ms98-a-0044,202.928500,203.398500,beach,I,sd,u-36-8
sw3093B-ms98-a-0044,203.398500,203.718500,so,B,%,u-36-9
sw3093B-ms98-a-0044,203.718500,203.808500,it's,B,sd,u-38-1
sw3093B-ms98-a-0044,203.808500,203.956000,uh,I,sd,u-38-1
sw3093B-ms98-a-0046,208.819625,209.158250,it's,I,sd,u-38-1
sw3093B-ms98-a-0046,209.158250,209.408250,a,I,sd,u-38-1
sw3093B-ms98-a-0046,209.408250,209.708250,place,I,sd,u-38-1
sw3093B-ms98-a-0046,209.708250,210.108250,called,I,sd,u-38-1
sw3093B-ms98-a-0046,210.108250,210.598250,Jetty,I,sd,u-38-1
sw3093B-ms98-a-0046,210.598250,211.339875,East,I,sd,u-38-1
sw3093B-ms98-a-0046,211.550750,211.987250,uh,I,sd,u-38-1
sw3093B-ms98-a-0046,212.435375,212.728250,J,I,sd,u-38-1
sw3093B-ms98-a-0046,212.728250,213.154250,E,I,sd,u-38-1
sw3093B-ms98-a-0046,213.154250,213.391625,T,I,sd,u-38-1
sw3093B-ms98-a-0046,213.391625,213.568250,T,I,sd,u-38-1
sw3093B-ms98-a-0046,213.568250,214.043375,Y,I,sd,u-38-1
sw3093B-ms98-a-0046,214.043375,214.258250,E,I,sd,u-38-1
sw3093B-ms98-a-0046,214.258250,214.448250,A,I,sd,u-38-1
sw3093B-ms98-a-0046,214.448250,214.698250,S,I,sd,u-38-1
sw3093B-ms98-a-0046,214.698250,215.090500,T,I,sd,u-38-1
sw3093B-ms98-a-0047,215.811875,216.082125,and,B,sd,u-38-2
sw3093B-ms98-a-0047,216.082125,216.382125,it's,I,sd,u-38-2
sw3093B-ms98-a-0047,216.382125,216.662125,uh,I,sd,u-38-2
sw3093B-ms98-a-0047,216.662125,217.012125,called,I,sd,u-38-2
sw3093B-ms98-a-0047,217.012125,217.252125,that,I,sd,u-38-2
sw3093B-ms98-a-0047,217.252125,217.512125,because,I,sd,u-38-2
sw3093B-ms98-a-0047,217.512125,217.702125,it's,I,sd,u-38-2
sw3093B-ms98-a-0047,217.702125,217.802125,at,I,sd,u-38-2
sw3093B-ms98-a-0047,217.802125,217.952125,the,I,sd,u-38-2
sw3093B-ms98-a-0047,217.952125,218.402125,very,I,sd,u-38-2
sw3093B-ms98-a-0047,218.402125,218.712125,end,I,sd,u-38-2
sw3093B-ms98-a-0047,218.712125,218.872125,of,I,sd,u-38-2
sw3093B-ms98-a-0047,218.872125,219.167125,uh,I,sd,u-38-2
sw3093B-ms98-a-0047,219.491000,219.592125,a,I,sd,u-38-2
sw3093B-ms98-a-0047,219.592125,219.972125,jetty,I,sd,u-38-2
sw3093B-ms98-a-0047,219.972125,220.292125,there,I,sd,u-38-2
sw3093B-ms98-a-0047,220.292125,220.522125,which,I,sd,u-38-2
sw3093B-ms98-a-0047,220.522125,220.760875,is,I,sd,u-38-2
sw3093B-ms98-a-0047,221.269375,221.432125,uh,B,+,u-40-1
sw3093B-ms98-a-0047,221.432125,221.642125,sort,I,+,u-40-1
sw3093B-ms98-a-0047,221.642125,221.702125,of,I,+,u-40-1
sw3093B-ms98-a-0047,221.702125,221.772125,the,I,+,u-40-1
sw3093B-ms98-a-0047,221.772125,221.952125,end,I,+,u-40-1
sw3093B-ms98-a-0047,221.952125,222.062125,of,I,+,u-40-1
sw3093B-ms98-a-0047,222.062125,222.292125,this,I,+,u-40-1
sw3093B-ms98-a-0047,222.292125,222.543000,little,I,+,u-40-1
sw3093B-ms98-a-0047,223.051375,223.182125,little,I,+,u-40-1
sw3093B-ms98-a-0047,223.182125,223.752125,point,I,+,u-40-1
sw3093B-ms98-a-0047,223.752125,224.072125,and,B,sd,u-40-2
sw3093B-ms98-a-0047,224.072125,224.349375,uh,I,sd,u-40-2
sw3093B-ms98-a-0047,224.752375,225.022125,it's,I,sd,u-40-2
sw3093B-ms98-a-0047,225.022125,225.165125,a,I,sd,u-40-2
sw3093B-ms98-a-0047,225.165125,225.452125,at,I,sd,u-40-2
sw3093B-ms98-a-0047,225.452125,225.512125,the,I,sd,u-40-2
sw3093B-ms98-a-0047,225.512125,225.832125,very,I,sd,u-40-2
sw3093B-ms98-a-0047,225.832125,226.022125,end,I,sd,u-40-2
sw3093B-ms98-a-0047,226.022125,226.162125,it's,B,sd,u-40-3
sw3093B-ms98-a-0047,226.162125,226.232125,the,I,sd,u-40-3
sw3093B-ms98-a-0047,226.232125,226.902125,last,I,sd,u-40-3
sw3093B-ms98-a-0047,226.902125,227.672125,set,I,sd,u-40-3
sw3093B-ms98-a-0047,227.672125,227.742125,of,I,sd,u-40-3
sw3093B-ms98-a-0047,227.742125,228.502125,condominiums,I,sd,u-40-3
sw3093B-ms98-a-0047,228.502125,228.722125,there,I,sd,u-40-3
sw3093B-ms98-a-0047,228.722125,228.922125,and,B,sd,u-40-4
sw3093B-ms98-a-0047,228.922125,229.222125,it's,I,sd,u-40-4
sw3093B-ms98-a-0047,229.222125,229.497250,uh,I,sd,u-40-4
sw3093B-ms98-a-0048,230.644250,230.762250,it's,I,sd,u-40-4
sw3093B-ms98-a-0048,230.762250,230.952250,very,I,sd,u-40-4
sw3093B-ms98-a-0048,230.952250,231.725250,nice,I,sd,u-40-4
sw3093B-ms98-a-0048,231.725250,232.174125,uh,I,sd,u-40-4
sw3093B-ms98-a-0048,232.174125,232.422250,it's,B,sd,u-40-5
sw3093B-ms98-a-0048,232.422250,232.632250,not,I,sd,u-40-5
sw3093B-ms98-a-0048,232.632250,232.882250,very,I,sd,u-40-5
sw3093B-ms98-a-0048,232.882250,233.648875,expensive,I,sd,u-40-5
sw3093B-ms98-a-0048,233.814625,234.122250,uh,I,sd,u-40-5
sw3093B-ms98-a-0048,234.122250,234.302250,you,B,sd,u-40-6
sw3093B-ms98-a-0048,234.302250,234.701375,can,I,sd,u-40-6
sw3093B-ms98-a-0048,235.371875,235.512250,i,B,sd,u-40-7
sw3093B-ms98-a-0048,235.512250,235.902250,think,I,sd,u-40-7
sw3093B-ms98-a-0048,235.902250,236.062250,we're,I,sd,u-40-7
