sw3811B-ms98-a-0002,1.209500,1.529500,yeah,B,ny,u-2-1
sw3811B-ms98-a-0007,23.043125,23.624250,boy,I,ba,u-12-1
sw3811B-ms98-a-0009,25.767875,26.530000,yeah,B,ba,u-14-1
sw3811B-ms98-a-0011,28.237125,28.417125,are,B,bh,u-16-1
sw3811B-ms98-a-0011,28.417125,28.607125,you,I,bh,u-16-1
sw3811B-ms98-a-0011,28.607125,28.737125,where,B,qw,u-16-2
sw3811B-ms98-a-0011,28.737125,28.837125,are,I,qw,u-16-2
sw3811B-ms98-a-0011,28.837125,28.977125,you,O,,
sw3811B-ms98-a-0011,28.977125,29.447125,student,B,+,u-18-1
sw3811B-ms98-a-0013,31.450125,31.644750,no,B,ba,u-20-1
sw3811B-ms98-a-0013,31.644750,32.170125,kidding,I,ba,u-20-1
sw3811B-ms98-a-0014,33.611750,33.711750,i,B,sd,u-22-1
sw3811B-ms98-a-0014,33.711750,33.881750,was,I,sd,u-22-1
sw3811B-ms98-a-0014,33.881750,33.951750,a,I,sd,u-22-1
sw3811B-ms98-a-0014,33.951750,34.621750,professor,I,sd,u-22-1
sw3811B-ms98-a-0014,34.621750,34.811750,in,I,sd,u-22-1
sw3811B-ms98-a-0014,34.811750,34.841750,a,I,sd,u-22-1
sw3811B-ms98-a-0014,34.841750,35.351750,university,I,sd,u-22-1
sw3811B-ms98-a-0014,35.351750,35.481750,here,I,sd,u-22-1
sw3811B-ms98-a-0014,35.481750,35.541750,in,I,sd,u-22-1
sw3811B-ms98-a-0014,35.541750,36.091750,California,I,sd,u-22-1
sw3811B-ms98-a-0014,36.091750,36.261750,for,I,sd,u-22-1
sw3811B-ms98-a-0014,36.261750,36.321750,a,I,sd,u-22-1
sw3811B-ms98-a-0014,36.321750,36.631750,while,I,sd,u-22-1
sw3811B-ms98-a-0015,37.379000,37.742500,yeah,B,%,u-24-1
sw3811B-ms98-a-0015,38.117750,38.591875,uh,B,qy,u-24-2
sw3811B-ms98-a-0015,38.591875,38.786125,are,I,qy,u-24-2
sw3811B-ms98-a-0015,38.786125,38.895375,you,I,qy,u-24-2
sw3811B-ms98-a-0015,38.895375,39.309000,gonna,I,qy,u-24-2
sw3811B-ms98-a-0015,39.309000,39.359000,uh,I,qy,u-24-2
sw3811B-ms98-a-0015,39.359000,39.599000,put,I,qy,u-24-2
sw3811B-ms98-a-0015,39.599000,39.739000,your,I,qy,u-24-2
sw3811B-ms98-a-0015,39.739000,40.009000,son,I,qy,u-24-2
sw3811B-ms98-a-0015,40.009000,40.139000,in,I,qy,u-24-2
sw3811B-ms98-a-0015,40.139000,40.439000,child,I,qy,u-24-2
sw3811B-ms98-a-0015,40.439000,40.719000,care,I,qy,u-24-2
sw3811B-ms98-a-0015,40.719000,40.929000,in,I,qy,u-24-2
sw3811B-ms98-a-0015,40.929000,41.186875,a,I,qy,u-24-2
sw3811B-ms98-a-0015,41.318750,41.446625,a,I,qy,u-24-2
sw3811B-ms98-a-0015,41.446625,41.570000,year,I,qy,u-24-2
sw3811B-ms98-a-0015,41.570000,41.629000,or,I,qy,u-24-2
sw3811B-ms98-a-0015,41.629000,41.882625,two,I,qy,u-24-2
sw3811B-ms98-a-0017,44.011000,44.338250,yeah,B,b,u-26-1
sw3811B-ms98-a-0021,55.136500,55.486500,yeah,O,,
sw3811B-ms98-a-0023,61.445750,62.007125,uh-huh,B,b,u-28-1
sw3811B-ms98-a-0025,65.973250,66.479125,yeah,B,b,u-30-1
sw3811B-ms98-a-0027,97.393250,97.739375,yeah,B,b,u-32-1
sw3811B-ms98-a-0028,98.844625,99.204625,yeah,B,b,u-34-1
sw3811B-ms98-a-0030,103.353750,103.553750,well,B,ba,u-36-1
sw3811B-ms98-a-0030,103.553750,103.703750,that's,I,ba,u-36-1
sw3811B-ms98-a-0030,103.703750,103.783750,a,I,ba,u-36-1
sw3811B-ms98-a-0030,103.783750,103.923750,good,I,ba,u-36-1
sw3811B-ms98-a-0030,103.923750,104.583750,experience,I,ba,u-36-1
sw3811B-ms98-a-0030,104.583750,104.653750,i,I,ba,u-36-1
sw3811B-ms98-a-0030,104.653750,105.083750,think,I,ba,u-36-1
sw3811B-ms98-a-0030,105.083750,105.573750,and,B,sv,u-36-2
sw3811B-ms98-a-0030,105.573750,105.908125,uh,I,sv,u-36-2
sw3811B-ms98-a-0030,106.793750,107.213750,there,I,sv,u-36-2
sw3811B-ms98-a-0030,107.213750,107.393750,are,I,sv,u-36-2
sw3811B-ms98-a-0030,107.393750,107.443750,a,I,sv,u-36-2
sw3811B-ms98-a-0030,107.443750,107.673750,lot,I,sv,u-36-2
sw3811B-ms98-a-0030,107.673750,107.753750,of,I,sv,u-36-2
sw3811B-ms98-a-0030,107.753750,108.053750,things,I,sv,u-36-2
sw3811B-ms98-a-0030,108.053750,108.153750,to,I,sv,u-36-2
sw3811B-ms98-a-0030,108.153750,108.383750,think,I,sv,u-36-2
sw3811B-ms98-a-0030,108.383750,108.793750,about,I,sv,u-36-2
sw3811B-ms98-a-0030,108.793750,109.013750,and,B,sv,u-36-3
sw3811B-ms98-a-0030,109.013750,109.203750,the,I,sv,u-36-3
sw3811B-ms98-a-0030,109.203750,109.673750,articles,I,sv,u-36-3
sw3811B-ms98-a-0030,109.673750,109.823750,that,I,sv,u-36-3
sw3811B-ms98-a-0030,109.823750,109.923750,are,I,sv,u-36-3
sw3811B-ms98-a-0030,109.923750,110.123750,written,I,sv,u-36-3
sw3811B-ms98-a-0030,110.123750,110.203750,on,I,sv,u-36-3
sw3811B-ms98-a-0030,110.203750,110.263750,the,I,sv,u-36-3
sw3811B-ms98-a-0030,110.263750,110.673750,topic,I,sv,u-36-3
sw3811B-ms98-a-0030,110.673750,110.743750,are,B,+,u-38-1
sw3811B-ms98-a-0030,110.743750,110.993750,pretty,I,+,u-38-1
sw3811B-ms98-a-0030,110.993750,111.303750,good,I,+,u-38-1
sw3811B-ms98-a-0030,111.303750,111.493750,and,B,sv,u-38-2
sw3811B-ms98-a-0030,111.493750,111.563750,they,I,sv,u-38-2
sw3811B-ms98-a-0030,111.563750,111.803750,kind,I,sv,u-38-2
sw3811B-ms98-a-0030,111.803750,111.893750,of,I,sv,u-38-2
sw3811B-ms98-a-0030,111.893750,112.133750,boil,I,sv,u-38-2
sw3811B-ms98-a-0030,112.133750,112.433750,down,I,sv,u-38-2
sw3811B-ms98-a-0030,112.433750,112.793000,to,I,sv,u-38-2
sw3811B-ms98-a-0031,113.698750,113.938750,uh,I,sv,u-38-2
sw3811B-ms98-a-0031,113.938750,114.148750,any,B,sv,u-38-3
sw3811B-ms98-a-0031,114.148750,114.318750,other,I,sv,u-38-3
sw3811B-ms98-a-0031,114.318750,114.758750,important,I,sv,u-38-3
sw3811B-ms98-a-0031,114.758750,115.168750,decision,I,sv,u-38-3
sw3811B-ms98-a-0031,115.168750,115.278750,you,I,sv,u-38-3
sw3811B-ms98-a-0031,115.278750,115.518750,really,I,sv,u-38-3
sw3811B-ms98-a-0031,115.518750,115.728750,have,I,sv,u-38-3
sw3811B-ms98-a-0031,115.728750,115.883250,to,I,sv,u-38-3
sw3811B-ms98-a-0031,115.883250,116.357875,explore,I,sv,u-38-3
sw3811B-ms98-a-0031,116.357875,116.458750,the,I,sv,u-38-3
sw3811B-ms98-a-0031,116.458750,117.068750,alternatives,O,,
sw3811B-ms98-a-0031,117.068750,117.208750,and,B,sv,u-40-1
sw3811B-ms98-a-0031,117.208750,117.348750,what,I,sv,u-40-1
sw3811B-ms98-a-0031,117.348750,117.498750,we,I,sv,u-40-1
sw3811B-ms98-a-0031,117.498750,118.034375,found,I,sv,u-40-1
sw3811B-ms98-a-0032,118.839875,119.349875,um,I,sv,u-40-1
sw3811B-ms98-a-0032,120.069875,120.219875,to,I,sv,u-40-1
sw3811B-ms98-a-0032,120.219875,120.758750,be,I,sv,u-40-1
sw3811B-ms98-a-0032,121.149875,121.229875,the,I,sv,u-40-1
sw3811B-ms98-a-0032,121.229875,121.569875,best,I,sv,u-40-1
sw3811B-ms98-a-0032,121.569875,121.829875,guide,I,sv,u-40-1
sw3811B-ms98-a-0032,121.829875,121.969875,was,I,sv,u-40-1
sw3811B-ms98-a-0032,121.969875,122.109875,our,I,sv,u-40-1
sw3811B-ms98-a-0032,122.109875,122.249875,own,I,sv,u-40-1
sw3811B-ms98-a-0032,122.249875,122.759875,instincts,I,sv,u-40-1
sw3811B-ms98-a-0032,122.759875,123.079875,about,I,sv,u-40-1
sw3811B-ms98-a-0032,123.079875,123.359875,people,B,+,u-42-1
sw3811B-ms98-a-0032,123.359875,123.449875,who,I,+,u-42-1
sw3811B-ms98-a-0032,123.449875,123.559875,were,I,+,u-42-1
sw3811B-ms98-a-0032,123.559875,123.729875,gonna,I,+,u-42-1
sw3811B-ms98-a-0032,123.729875,123.829875,be,I,+,u-42-1
sw3811B-ms98-a-0032,123.829875,124.299875,loving,I,+,u-42-1
sw3811B-ms98-a-0032,124.759875,125.309875,and,B,sv,u-44-1
sw3811B-ms98-a-0032,125.309875,125.540375,uh,I,sv,u-44-1
sw3811B-ms98-a-0032,126.389875,126.729875,that's,I,sv,u-44-1
sw3811B-ms98-a-0032,126.729875,126.889875,more,I,sv,u-44-1
sw3811B-ms98-a-0032,126.889875,127.259875,important,I,sv,u-44-1
sw3811B-ms98-a-0032,127.259875,127.349875,than,I,sv,u-44-1
sw3811B-ms98-a-0032,127.349875,127.659875,anything,I,sv,u-44-1
sw3811B-ms98-a-0032,127.659875,128.029875,else,I,sv,u-44-1
sw3811B-ms98-a-0032,128.029875,128.129875,we,B,sd,u-44-2
sw3811B-ms98-a-0032,128.129875,128.299875,could,I,sd,u-44-2
sw3811B-ms98-a-0032,128.299875,128.412750,have,I,sd,u-44-2
sw3811B-ms98-a-0032,128.412750,129.049250,sent,I,sd,u-44-2
sw3811B-ms98-a-0032,129.049250,129.359875,uh,I,sd,u-44-2
sw3811B-ms98-a-0032,129.359875,129.679875,her,I,sd,u-44-2
sw3811B-ms98-a-0032,129.679875,129.949875,to,I,sd,u-44-2
sw3811B-ms98-a-0032,129.949875,130.207750,a,I,sd,u-44-2
sw3811B-ms98-a-0032,130.456875,131.249875,fancier,I,sd,u-44-2
sw3811B-ms98-a-0033,131.914000,132.444000,um,I,sd,u-44-2
sw3811B-ms98-a-0033,132.624000,133.416375,facility,I,sd,u-44-2
sw3811B-ms98-a-0033,134.032625,134.434000,um,B,sd,u-46-1
sw3811B-ms98-a-0033,134.434000,134.614000,she,I,sd,u-46-1
sw3811B-ms98-a-0033,134.614000,134.864000,goes,I,sd,u-46-1
sw3811B-ms98-a-0033,134.864000,134.994000,to,I,sd,u-46-1
sw3811B-ms98-a-0033,134.994000,135.024000,a,I,sd,u-46-1
sw3811B-ms98-a-0033,135.024000,135.644000,home,I,sd,u-46-1
sw3811B-ms98-a-0033,135.784000,135.964000,this,B,sd,u-46-2
sw3811B-ms98-a-0033,135.964000,136.114000,is,I,sd,u-46-2
sw3811B-ms98-a-0033,136.114000,136.411125,a,I,sd,u-46-2
sw3811B-ms98-a-0033,136.411125,136.824000,um,I,sd,u-46-2
sw3811B-ms98-a-0034,137.824875,137.967625,a,B,+,u-48-1
sw3811B-ms98-a-0034,137.967625,138.436500,couple,I,+,u-48-1
sw3811B-ms98-a-0034,138.436500,138.717750,uh,I,+,u-48-1
sw3811B-ms98-a-0034,138.815750,139.294875,emigrated,I,+,u-48-1
sw3811B-ms98-a-0034,139.294875,139.494875,from,I,+,u-48-1
sw3811B-ms98-a-0034,139.494875,140.051375,China,I,+,u-48-1
sw3811B-ms98-a-0034,140.168250,140.514875,early,I,+,u-48-1
sw3811B-ms98-a-0034,140.514875,140.804875,in,B,+,u-50-1
sw3811B-ms98-a-0034,140.934875,141.214875,in,I,+,u-50-1
sw3811B-ms98-a-0034,141.214875,141.374875,their,I,+,u-50-1
sw3811B-ms98-a-0034,141.374875,141.794875,lives,I,+,u-50-1
sw3811B-ms98-a-0034,141.794875,141.904875,they've,B,sd,u-50-2
sw3811B-ms98-a-0034,141.904875,142.064875,been,I,sd,u-50-2
sw3811B-ms98-a-0034,142.064875,142.204875,here,I,sd,u-50-2
sw3811B-ms98-a-0034,142.204875,142.444875,probably,I,sd,u-50-2
sw3811B-ms98-a-0034,142.444875,142.734875,thirty,I,sd,u-50-2
sw3811B-ms98-a-0034,142.734875,143.024875,forty,I,sd,u-50-2
sw3811B-ms98-a-0034,143.024875,143.354875,years,I,sd,u-50-2
sw3811B-ms98-a-0034,143.354875,143.484875,they've,B,sd,u-52-1
sw3811B-ms98-a-0034,143.484875,143.654875,got,I,sd,u-52-1
sw3811B-ms98-a-0034,143.654875,143.984875,three,I,sd,u-52-1
sw3811B-ms98-a-0034,143.984875,144.574875,daughters,I,sd,u-52-1
sw3811B-ms98-a-0035,145.437500,145.997500,um,B,sd,u-52-2
sw3811B-ms98-a-0035,146.387500,146.717500,and,I,sd,u-52-2
sw3811B-ms98-a-0035,146.717500,146.827500,they,B,+,u-54-1
sw3811B-ms98-a-0035,146.827500,146.957500,have,I,+,u-54-1
sw3811B-ms98-a-0035,146.957500,147.017500,a,I,+,u-54-1
sw3811B-ms98-a-0035,147.017500,147.327500,loving,I,+,u-54-1
sw3811B-ms98-a-0035,147.327500,147.757500,home,I,+,u-54-1
sw3811B-ms98-a-0035,147.757500,148.197500,and,B,sd,u-54-2
sw3811B-ms98-a-0035,148.197500,148.416375,uh,I,sd,u-54-2
sw3811B-ms98-a-0035,148.687500,148.827500,they're,I,sd,u-54-2
sw3811B-ms98-a-0035,148.827500,149.157500,both,I,sd,u-54-2
sw3811B-ms98-a-0035,149.157500,149.407500,there,I,sd,u-54-2
sw3811B-ms98-a-0035,149.407500,149.497500,and,B,sd,u-54-3
sw3811B-ms98-a-0035,149.497500,149.567500,they,I,sd,u-54-3
sw3811B-ms98-a-0035,149.567500,149.757500,have,I,sd,u-54-3
sw3811B-ms98-a-0035,149.757500,149.817500,a,I,sd,u-54-3
sw3811B-ms98-a-0035,149.817500,150.117500,kid,I,sd,u-54-3
sw3811B-ms98-a-0035,150.117500,150.217500,that,I,sd,u-54-3
sw3811B-ms98-a-0035,150.217500,150.457500,comes,I,sd,u-54-3
sw3811B-ms98-a-0035,150.457500,150.537500,in,I,sd,u-54-3
sw3811B-ms98-a-0035,150.537500,150.647500,and,I,sd,u-54-3
sw3811B-ms98-a-0035,150.647500,150.937500,helps,I,sd,u-54-3
sw3811B-ms98-a-0035,150.937500,151.017500,them_1,I,sd,u-54-3
sw3811B-ms98-a-0035,151.017500,151.217500,in,I,sd,u-54-3
sw3811B-ms98-a-0035,151.217500,151.287500,the,I,sd,u-54-3
sw3811B-ms98-a-0035,151.287500,151.807500,afternoon,I,sd,u-54-3
sw3811B-ms98-a-0036,152.330625,152.870625,and,B,sd,u-56-1
sw3811B-ms98-a-0036,152.870625,153.040625,our,I,sd,u-56-1
sw3811B-ms98-a-0036,153.040625,153.440625,daughter,I,sd,u-56-1
sw3811B-ms98-a-0036,153.440625,153.682250,is,I,sd,u-56-1
sw3811B-ms98-a-0036,153.889375,154.330625,healthy,I,sd,u-56-1
sw3811B-ms98-a-0036,154.330625,154.680625,happy,I,sd,u-56-1
sw3811B-ms98-a-0036,154.680625,154.900625,well,I,sd,u-56-1
sw3811B-ms98-a-0036,154.900625,155.300625,adjusted,I,sd,u-56-1
sw3811B-ms98-a-0036,155.300625,155.410625,and,I,sd,u-56-1
sw3811B-ms98-a-0036,155.410625,155.860625,enjoys,I,sd,u-56-1
sw3811B-ms98-a-0036,155.860625,156.330625,going,I,sd,u-56-1
sw3811B-ms98-a-0036,156.665125,156.823375,to,B,+,u-58-1
sw3811B-ms98-a-0036,156.823375,156.990625,see,I,+,u-58-1
sw3811B-ms98-a-0036,156.990625,157.090625,her,I,+,u-58-1
sw3811B-ms98-a-0036,157.090625,157.580625,friends,I,+,u-58-1
sw3811B-ms98-a-0036,157.580625,157.916750,so,B,sd,u-58-2
sw3811B-ms98-a-0036,158.310625,158.450625,it's,B,+,u-60-1
sw3811B-ms98-a-0036,158.450625,158.500625,a,I,+,u-60-1
sw3811B-ms98-a-0036,158.500625,158.710625,good,I,+,u-60-1
sw3811B-ms98-a-0036,158.710625,159.476000,experience,I,+,u-60-1
sw3811B-ms98-a-0036,159.615375,159.710625,i,B,%,u-60-2
sw3811B-ms98-a-0036,159.710625,159.890625,th[ink]-,O,,
sw3811B-ms98-a-0036,159.890625,160.020625,if,B,sd,u-60-3
sw3811B-ms98-a-0036,160.020625,160.210625,it's,I,sd,u-60-3
sw3811B-ms98-a-0036,160.210625,160.440625,good,I,sd,u-60-3
sw3811B-ms98-a-0036,160.440625,160.500625,i,B,sv,u-60-4
sw3811B-ms98-a-0036,160.500625,160.700625,think,I,sv,u-60-4
sw3811B-ms98-a-0036,160.700625,160.870625,it's,I,sv,u-60-4
sw3811B-ms98-a-0036,160.870625,161.140625,very,I,sv,u-60-4
sw3811B-ms98-a-0036,161.140625,161.360625,good,I,sv,u-60-4
sw3811B-ms98-a-0036,161.360625,161.500625,for,I,sv,u-60-4
sw3811B-ms98-a-0036,161.500625,161.580625,the,I,sv,u-60-4
sw3811B-ms98-a-0036,161.580625,162.290625,child,I,sv,u-60-4
sw3811B-ms98-a-0037,163.387000,163.557000,and,B,sv,u-62-1
sw3811B-ms98-a-0037,163.557000,163.667000,if,I,sv,u-62-1
sw3811B-ms98-a-0037,163.667000,163.787000,it's,I,sv,u-62-1
sw3811B-ms98-a-0037,163.787000,163.847000,a,B,+,u-64-1
sw3811B-ms98-a-0037,163.847000,164.187000,loving,I,+,u-64-1
sw3811B-ms98-a-0037,164.187000,164.677000,environment,I,+,u-64-1
sw3811B-ms98-a-0037,164.677000,164.727000,i,I,+,u-64-1
sw3811B-ms98-a-0037,164.727000,164.927000,think,I,+,u-64-1
sw3811B-ms98-a-0037,164.927000,165.037000,it's,I,+,u-64-1
sw3811B-ms98-a-0037,165.037000,165.357000,very,I,+,u-64-1
sw3811B-ms98-a-0037,165.357000,165.687000,good,I,+,u-64-1
sw3811B-ms98-a-0037,165.687000,165.937000,and,B,sd,u-64-2
sw3811B-ms98-a-0037,165.937000,166.377000,and,I,sd,u-64-2
sw3811B-ms98-a-0037,166.377000,166.627000,that's,I,sd,u-64-2
sw3811B-ms98-a-0037,166.627000,166.817000,really,I,sd,u-64-2
sw3811B-ms98-a-0037,166.817000,166.997000,what,I,sd,u-64-2
sw3811B-ms98-a-0037,166.997000,167.237000,we've,I,sd,u-64-2
sw3811B-ms98-a-0037,167.237000,167.567000,learned,I,sd,u-64-2
sw3811B-ms98-a-0037,167.567000,167.877000,about,I,sd,u-64-2
sw3811B-ms98-a-0037,167.877000,167.957000,it,I,sd,u-64-2
sw3811B-ms98-a-0037,167.957000,168.157000,she'll,B,sd,u-64-3
sw3811B-ms98-a-0037,168.157000,168.307000,have,I,sd,u-64-3
sw3811B-ms98-a-0037,168.307000,168.417000,to,I,sd,u-64-3
sw3811B-ms98-a-0037,168.417000,168.667000,go,I,sd,u-64-3
sw3811B-ms98-a-0037,168.667000,168.807000,on,I,sd,u-64-3
sw3811B-ms98-a-0037,168.807000,168.897000,to,I,sd,u-64-3
sw3811B-ms98-a-0037,168.897000,169.197000,something,I,sd,u-64-3
sw3811B-ms98-a-0037,169.197000,169.357000,more,I,sd,u-64-3
sw3811B-ms98-a-0037,169.357000,169.947000,stimulating,I,sd,u-64-3
sw3811B-ms98-a-0037,169.947000,170.037000,in,I,sd,u-64-3
sw3811B-ms98-a-0037,170.037000,170.247000,terms,I,sd,u-64-3
sw3811B-ms98-a-0037,170.247000,170.327000,of,I,sd,u-64-3
sw3811B-ms98-a-0037,170.327000,170.377000,a,I,sd,u-64-3
sw3811B-ms98-a-0037,170.377000,170.897000,preschool,I,sd,u-64-3
sw3811B-ms98-a-0037,170.897000,170.957000,in,I,sd,u-64-3
sw3811B-ms98-a-0037,170.957000,170.997000,a,I,sd,u-64-3
sw3811B-ms98-a-0037,170.997000,171.327000,year,I,sd,u-64-3
sw3811B-ms98-a-0038,172.413625,172.903625,but,B,sd,u-66-1
sw3811B-ms98-a-0038,173.033625,173.563625,um,I,sd,u-66-1
sw3811B-ms98-a-0038,173.933625,174.073625,we,I,sd,u-66-1
sw3811B-ms98-a-0038,174.073625,174.373625,feel,I,sd,u-66-1
sw3811B-ms98-a-0038,174.373625,174.503625,real,I,sd,u-66-1
sw3811B-ms98-a-0038,174.503625,175.153625,fortunate,I,sd,u-66-1
sw3811B-ms98-a-0038,175.153625,175.373625,and,B,sd,u-66-2
sw3811B-ms98-a-0038,175.373625,175.503625,we,I,sd,u-66-2
sw3811B-ms98-a-0038,175.503625,175.603625,were,I,sd,u-66-2
sw3811B-ms98-a-0038,175.603625,175.943625,able,I,sd,u-66-2
sw3811B-ms98-a-0038,175.943625,176.483750,to,I,sd,u-66-2
sw3811B-ms98-a-0038,176.951750,177.540250,uh,I,sd,u-66-2
sw3811B-ms98-a-0039,178.341625,178.981625,just,I,sd,u-66-2
sw3811B-ms98-a-0039,178.981625,179.421625,uh,I,sd,u-66-2
sw3811B-ms98-a-0040,180.349250,180.659250,choose,I,sd,u-66-2
sw3811B-ms98-a-0040,180.659250,180.729250,in,I,sd,u-66-2
sw3811B-ms98-a-0040,180.729250,180.789250,the,I,sd,u-66-2
sw3811B-ms98-a-0040,180.789250,181.389250,marketplace,I,sd,u-66-2
sw3811B-ms98-a-0040,181.389250,181.459250,i,B,qw^d,u-66-3
sw3811B-ms98-a-0040,181.459250,181.589250,don't,I,qw^d,u-66-3
sw3811B-ms98-a-0040,181.589250,181.659250,know,I,qw^d,u-66-3
sw3811B-ms98-a-0040,181.659250,181.819250,what,I,qw^d,u-66-3
sw3811B-ms98-a-0040,181.819250,182.029250,it's,I,qw^d,u-66-3
sw3811B-ms98-a-0040,182.029250,182.269250,like,I,qw^d,u-66-3
sw3811B-ms98-a-0040,182.269250,182.735625,around,I,qw^d,u-66-3
sw3811B-ms98-a-0040,182.954000,183.129250,uh,I,qw^d,u-66-3
sw3811B-ms98-a-0040,183.129250,183.859250,Hattiesburg,I,qw^d,u-66-3
sw3811B-ms98-a-0042,186.404875,186.784875,uh-huh,B,b,u-68-1
sw3811B-ms98-a-0044,188.907375,189.437375,yeah,B,b,u-70-1
sw3811B-ms98-a-0046,191.333125,191.813125,yeah,B,b,u-72-1
sw3811B-ms98-a-0048,196.092250,196.192250,i'll,B,ba,u-74-1
sw3811B-ms98-a-0048,196.192250,196.362250,bet,I,ba,u-74-1
sw3811B-ms98-a-0048,196.362250,196.532250,they're,I,ba,u-74-1
sw3811B-ms98-a-0048,196.532250,196.952250,involved,I,ba,u-74-1
sw3811B-ms98-a-0050,200.263500,200.702125,yeah,B,b,u-76-1
sw3811B-ms98-a-0052,216.971125,217.447875,yeah,B,b,u-78-1
sw3811B-ms98-a-0052,217.794375,217.918000,well,B,%,u-80-1
sw3811B-ms98-a-0052,217.918000,218.271125,that's,I,%,u-80-1
sw3811B-ms98-a-0052,218.271125,218.530750,uh,I,%,u-80-1
sw3811B-ms98-a-0052,219.021125,219.116500,i,B,sv,u-80-2
sw3811B-ms98-a-0052,219.116500,219.293500,know,I,sv,u-80-2
sw3811B-ms98-a-0052,219.293500,219.461125,it's,I,sv,u-80-2
sw3811B-ms98-a-0052,219.461125,219.671125,it's,I,sv,u-80-2
sw3811B-ms98-a-0052,219.671125,219.761125,a,I,sv,u-80-2
sw3811B-ms98-a-0052,219.761125,220.281125,real,I,sv,u-80-2
sw3811B-ms98-a-0052,220.281125,220.371125,uh,I,sv,u-80-2
sw3811B-ms98-a-0052,220.371125,220.681125,hard,I,sv,u-80-2
sw3811B-ms98-a-0052,220.681125,220.951125,thing,I,sv,u-80-2
sw3811B-ms98-a-0052,220.951125,221.047125,to,I,sv,u-80-2
sw3811B-ms98-a-0052,221.047125,221.423750,do,I,sv,u-80-2
