sw3720B-ms98-a-0003,7.940375,8.488000,okay,B,b,u-2-1
sw3720B-ms98-a-0004,23.160750,23.390750,um,I,sd,u-4-2
sw3720B-ms98-a-0004,23.390750,23.960750,practicing,I,sd,u-4-2
sw3720B-ms98-a-0004,23.960750,24.120750,out,O,,
sw3720B-ms98-a-0004,24.120750,24.706000,side,O,,
sw3720B-ms98-a-0005,25.131375,25.792375,um,B,sd,u-6-1
sw3720B-ms98-a-0005,25.987125,26.351375,he's,I,sd,u-6-1
sw3720B-ms98-a-0005,26.351375,26.441375,a,I,sd,u-6-1
sw3720B-ms98-a-0005,26.441375,26.631375,real,I,sd,u-6-1
sw3720B-ms98-a-0005,26.631375,27.121375,sports,I,sd,u-6-1
sw3720B-ms98-a-0005,27.121375,27.361375,kind,I,sd,u-6-1
sw3720B-ms98-a-0005,27.361375,27.421375,of,I,sd,u-6-1
sw3720B-ms98-a-0005,27.421375,27.891375,person,I,sd,u-6-1
sw3720B-ms98-a-0005,27.891375,28.041375,so,B,sd,u-6-2
sw3720B-ms98-a-0005,28.041375,28.191375,he,I,sd,u-6-2
sw3720B-ms98-a-0005,28.191375,28.471375,plays,I,sd,u-6-2
sw3720B-ms98-a-0005,28.471375,28.891375,tennis,I,sd,u-6-2
sw3720B-ms98-a-0005,28.891375,29.030375,with,I,sd,u-6-2
sw3720B-ms98-a-0005,29.226250,29.411375,with,I,sd,u-6-2
sw3720B-ms98-a-0005,29.411375,29.501375,the,I,sd,u-6-2
sw3720B-ms98-a-0005,29.501375,29.931375,kids,I,sd,u-6-2
sw3720B-ms98-a-0005,29.931375,30.071375,we,B,sd,u-6-3
sw3720B-ms98-a-0005,30.071375,30.171375,all,I,sd,u-6-3
sw3720B-ms98-a-0005,30.171375,30.381375,kind,I,sd,u-6-3
sw3720B-ms98-a-0005,30.381375,30.441375,of,I,sd,u-6-3
sw3720B-ms98-a-0005,30.441375,30.581375,play,I,sd,u-6-3
sw3720B-ms98-a-0005,30.581375,30.921375,tennis,I,sd,u-6-3
sw3720B-ms98-a-0005,30.921375,31.021375,as,I,sd,u-6-3
sw3720B-ms98-a-0005,31.021375,31.061375,a,I,sd,u-6-3
sw3720B-ms98-a-0005,31.061375,31.481375,family,I,sd,u-6-3
sw3720B-ms98-a-0005,31.481375,31.721375,except,B,sd,u-6-4
sw3720B-ms98-a-0005,31.721375,31.781375,the,I,sd,u-6-4
sw3720B-ms98-a-0005,31.781375,32.173000,baby,I,sd,u-6-4
sw3720B-ms98-a-0005,32.884875,33.071375,plays,B,+,u-8-1
sw3720B-ms98-a-0005,33.071375,33.131375,on,I,+,u-8-1
sw3720B-ms98-a-0005,33.131375,33.191375,the,I,+,u-8-1
sw3720B-ms98-a-0005,33.191375,33.421375,play,O,,
sw3720B-ms98-a-0005,33.421375,33.611375,ground,O,,
sw3720B-ms98-a-0005,33.611375,33.681375,we,B,sd,u-8-2
sw3720B-ms98-a-0005,33.681375,33.881375,take,I,sd,u-8-2
sw3720B-ms98-a-0005,33.881375,34.201375,turns,I,sd,u-8-2
sw3720B-ms98-a-0005,34.201375,34.341375,with,I,sd,u-8-2
sw3720B-ms98-a-0005,34.341375,34.559875,her,I,sd,u-8-2
sw3720B-ms98-a-0005,35.087250,35.521500,um,B,^h,u-8-3
sw3720B-ms98-a-0006,36.745375,37.005375,uh,I,^h,u-8-3
sw3720B-ms98-a-0006,37.005375,37.255375,let's,I,^h,u-8-3
sw3720B-ms98-a-0006,37.255375,37.518000,see,I,^h,u-8-3
sw3720B-ms98-a-0006,37.811750,37.885375,we,B,sd,u-8-4
sw3720B-ms98-a-0006,37.885375,38.095375,have,I,sd,u-8-4
sw3720B-ms98-a-0006,38.095375,38.145375,a,I,sd,u-8-4
sw3720B-ms98-a-0006,38.145375,38.675375,computer,I,sd,u-8-4
sw3720B-ms98-a-0006,38.675375,38.805375,and,B,sd,u-8-5
sw3720B-ms98-a-0006,38.805375,38.885375,we,I,sd,u-8-5
sw3720B-ms98-a-0006,38.885375,39.005375,do,I,sd,u-8-5
sw3720B-ms98-a-0006,39.005375,39.095375,a,I,sd,u-8-5
sw3720B-ms98-a-0006,39.095375,39.355375,lot,I,sd,u-8-5
sw3720B-ms98-a-0006,39.355375,39.425375,of,I,sd,u-8-5
sw3720B-ms98-a-0006,39.425375,39.615375,things,I,sd,u-8-5
sw3720B-ms98-a-0006,39.615375,39.705375,with,I,sd,u-8-5
sw3720B-ms98-a-0006,39.705375,39.765375,the,I,sd,u-8-5
sw3720B-ms98-a-0006,39.765375,40.035375,kids,I,sd,u-8-5
sw3720B-ms98-a-0006,40.035375,40.105375,on,I,sd,u-8-5
sw3720B-ms98-a-0006,40.105375,40.165375,the,I,sd,u-8-5
sw3720B-ms98-a-0006,40.165375,40.897250,computer,I,sd,u-8-5
sw3720B-ms98-a-0006,41.440750,42.162000,um,B,^h,u-8-6
sw3720B-ms98-a-0007,43.037000,43.817000,uh,I,^h,u-8-6
sw3720B-ms98-a-0007,43.817000,43.977000,let's,I,^h,u-8-6
sw3720B-ms98-a-0007,43.977000,44.097000,see,I,^h,u-8-6
sw3720B-ms98-a-0007,44.097000,44.227000,what,I,^h,u-8-6
sw3720B-ms98-a-0007,44.227000,44.467000,else,I,^h,u-8-6
sw3720B-ms98-a-0007,44.467000,44.579375,we,I,^h,u-8-6
sw3720B-ms98-a-0007,44.579375,45.103000,do,I,^h,u-8-6
sw3720B-ms98-a-0007,45.103000,45.365250,oh,B,sd,u-8-7
sw3720B-ms98-a-0007,45.365250,45.497000,i,I,sd,u-8-7
sw3720B-ms98-a-0007,45.497000,45.807000,suppose,I,sd,u-8-7
sw3720B-ms98-a-0007,45.807000,45.867000,we,I,sd,u-8-7
sw3720B-ms98-a-0007,45.867000,46.067000,watch,I,sd,u-8-7
sw3720B-ms98-a-0007,46.067000,46.127000,a,I,sd,u-8-7
sw3720B-ms98-a-0007,46.127000,46.297000,little,I,sd,u-8-7
sw3720B-ms98-a-0007,46.297000,46.637000,TV,I,sd,u-8-7
sw3720B-ms98-a-0007,46.637000,47.057000,together,I,sd,u-8-7
sw3720B-ms98-a-0007,47.057000,47.217000,we,B,sd,u-8-8
sw3720B-ms98-a-0007,47.217000,47.567000,really,I,sd,u-8-8
sw3720B-ms98-a-0007,47.567000,47.927000,don't,I,sd,u-8-8
sw3720B-ms98-a-0007,47.927000,48.344000,watch,I,sd,u-8-8
sw3720B-ms98-a-0007,48.820125,48.985875,i,I,sd,u-8-8
sw3720B-ms98-a-0007,48.985875,49.357000,think,I,sd,u-8-8
sw3720B-ms98-a-0007,49.357000,49.537000,as,I,sd,u-8-8
sw3720B-ms98-a-0007,49.537000,49.967000,much,I,sd,u-8-8
sw3720B-ms98-a-0007,49.967000,50.307000,TV,I,sd,u-8-8
sw3720B-ms98-a-0007,50.307000,50.417000,as,I,sd,u-8-8
sw3720B-ms98-a-0007,50.417000,50.477000,a,I,sd,u-8-8
sw3720B-ms98-a-0007,50.477000,50.677000,lot,I,sd,u-8-8
sw3720B-ms98-a-0007,50.677000,50.737000,of,I,sd,u-8-8
sw3720B-ms98-a-0007,50.737000,51.209375,people,I,sd,u-8-8
sw3720B-ms98-a-0007,51.540875,51.667000,we,B,sd,u-10-1
sw3720B-ms98-a-0007,51.667000,51.857000,don't,I,sd,u-10-1
sw3720B-ms98-a-0007,51.857000,51.997000,have,I,sd,u-10-1
sw3720B-ms98-a-0007,51.997000,52.737000,HBO,O,,
sw3720B-ms98-a-0007,52.737000,52.894875,we,B,sd,u-10-2
sw3720B-ms98-a-0007,53.011625,53.157000,do,I,sd,u-10-2
sw3720B-ms98-a-0007,53.157000,53.317000,get,I,sd,u-10-2
sw3720B-ms98-a-0007,53.317000,53.397000,the,I,sd,u-10-2
sw3720B-ms98-a-0007,53.397000,53.777000,Disney,I,sd,u-10-2
sw3720B-ms98-a-0007,53.777000,54.217000,channel,I,sd,u-10-2
sw3720B-ms98-a-0007,54.217000,54.357000,for,I,sd,u-10-2
sw3720B-ms98-a-0007,54.357000,54.478750,the,I,sd,u-10-2
sw3720B-ms98-a-0007,54.478750,55.049875,kids,I,sd,u-10-2
sw3720B-ms98-a-0008,55.620250,56.070250,uh,B,sd,u-12-1
sw3720B-ms98-a-0008,56.070250,56.220250,my,I,sd,u-12-1
sw3720B-ms98-a-0008,56.220250,56.480250,kids,I,sd,u-12-1
sw3720B-ms98-a-0008,56.480250,56.730250,have,I,sd,u-12-1
sw3720B-ms98-a-0008,56.730250,56.810250,the,I,sd,u-12-1
sw3720B-ms98-a-0008,56.810250,57.620250,Nintendo,I,sd,u-12-1
sw3720B-ms98-a-0008,57.620250,57.810250,which,I,sd,u-12-1
sw3720B-ms98-a-0008,57.810250,58.010625,they,I,sd,u-12-1
sw3720B-ms98-a-0008,58.010625,58.624625,play,I,sd,u-12-1
sw3720B-ms98-a-0008,58.624625,58.820250,and,B,sd,u-12-2
sw3720B-ms98-a-0008,58.820250,58.890250,my,I,sd,u-12-2
sw3720B-ms98-a-0008,58.890250,59.240250,husband,I,sd,u-12-2
sw3720B-ms98-a-0008,59.240250,59.630250,sometimes,I,sd,u-12-2
sw3720B-ms98-a-0008,59.630250,59.960250,joins,I,sd,u-12-2
sw3720B-ms98-a-0008,59.960250,60.080250,them_1,I,sd,u-12-2
sw3720B-ms98-a-0008,60.080250,60.280250,with,I,sd,u-12-2
sw3720B-ms98-a-0008,60.280250,60.559250,that,I,sd,u-12-2
sw3720B-ms98-a-0009,61.296500,61.506500,uh,B,sd,u-14-1
sw3720B-ms98-a-0009,61.506500,61.646500,my,I,sd,u-14-1
sw3720B-ms98-a-0009,61.646500,61.906500,little,I,sd,u-14-1
sw3720B-ms98-a-0009,61.906500,62.166500,girl,I,sd,u-14-1
sw3720B-ms98-a-0009,62.166500,62.847875,Jennifer,I,sd,u-14-1
sw3720B-ms98-a-0009,63.073875,63.576500,likes,I,sd,u-14-1
sw3720B-ms98-a-0009,63.576500,63.736500,to,I,sd,u-14-1
sw3720B-ms98-a-0009,63.736500,63.886500,do,I,sd,u-14-1
sw3720B-ms98-a-0009,63.886500,64.476500,crafty,I,sd,u-14-1
sw3720B-ms98-a-0009,64.476500,65.006500,things,I,sd,u-14-1
sw3720B-ms98-a-0009,65.006500,65.186500,and,B,sd,u-14-2
sw3720B-ms98-a-0009,65.186500,65.326500,i'll,I,sd,u-14-2
sw3720B-ms98-a-0009,65.326500,65.546500,take,I,sd,u-14-2
sw3720B-ms98-a-0009,65.546500,65.696500,some,I,sd,u-14-2
sw3720B-ms98-a-0009,65.696500,65.946500,time,I,sd,u-14-2
sw3720B-ms98-a-0009,65.946500,66.036500,and,I,sd,u-14-2
sw3720B-ms98-a-0009,66.036500,66.126500,do,I,sd,u-14-2
sw3720B-ms98-a-0009,66.126500,66.376500,that,I,sd,u-14-2
sw3720B-ms98-a-0009,66.376500,66.576500,with,I,sd,u-14-2
sw3720B-ms98-a-0009,66.576500,67.046750,her,I,sd,u-14-2
sw3720B-ms98-a-0010,67.713625,68.043625,and,B,sd,u-14-3
sw3720B-ms98-a-0010,68.043625,68.168250,of,I,sd,u-14-3
sw3720B-ms98-a-0010,68.168250,68.412750,course,I,sd,u-14-3
sw3720B-ms98-a-0010,68.412750,68.564625,we,I,sd,u-14-3
sw3720B-ms98-a-0010,68.564625,68.853625,always,I,sd,u-14-3
sw3720B-ms98-a-0010,68.853625,69.013625,read,I,sd,u-14-3
sw3720B-ms98-a-0010,69.013625,69.063625,a,I,sd,u-14-3
sw3720B-ms98-a-0010,69.063625,69.243625,bed,I,sd,u-14-3
sw3720B-ms98-a-0010,69.243625,69.463625,time,I,sd,u-14-3
sw3720B-ms98-a-0010,69.463625,69.793625,story,I,sd,u-14-3
sw3720B-ms98-a-0010,69.793625,69.873625,at,I,sd,u-14-3
sw3720B-ms98-a-0010,69.873625,70.133625,night,I,sd,u-14-3
sw3720B-ms98-a-0010,70.133625,70.273625,and,B,sd,u-14-4
sw3720B-ms98-a-0010,70.273625,70.473625,even,I,sd,u-14-4
sw3720B-ms98-a-0010,70.473625,70.646000,the,I,sd,u-14-4
sw3720B-ms98-a-0010,71.056500,71.385000,the,I,sd,u-14-4
sw3720B-ms98-a-0010,71.385000,71.618500,older,I,sd,u-14-4
sw3720B-ms98-a-0010,71.618500,71.833625,kids,I,sd,u-14-4
sw3720B-ms98-a-0010,71.833625,72.273625,sometimes,I,sd,u-14-4
sw3720B-ms98-a-0010,72.273625,72.493625,sit,I,sd,u-14-4
sw3720B-ms98-a-0010,72.493625,72.773625,down,I,sd,u-14-4
sw3720B-ms98-a-0010,72.773625,73.043625,and,I,sd,u-14-4
sw3720B-ms98-a-0010,73.043625,73.253625,and,I,sd,u-14-4
sw3720B-ms98-a-0010,73.253625,73.383625,will,I,sd,u-14-4
sw3720B-ms98-a-0010,73.383625,73.653625,join,I,sd,u-14-4
sw3720B-ms98-a-0010,73.653625,74.003625,in,I,sd,u-14-4
sw3720B-ms98-a-0010,74.003625,74.263625,and,I,sd,u-14-4
sw3720B-ms98-a-0010,74.263625,74.483625,listen,I,sd,u-14-4
sw3720B-ms98-a-0010,74.483625,74.613625,to,I,sd,u-14-4
sw3720B-ms98-a-0010,74.613625,74.683625,a,I,sd,u-14-4
sw3720B-ms98-a-0010,74.683625,75.189625,story,I,sd,u-14-4
sw3720B-ms98-a-0010,75.317250,75.645250,um,O,,
sw3720B-ms98-a-0011,76.230125,76.630125,basically,B,+,u-16-1
sw3720B-ms98-a-0011,76.630125,76.700125,the,I,+,u-16-1
sw3720B-ms98-a-0011,76.700125,77.050125,story,I,+,u-16-1
sw3720B-ms98-a-0011,77.050125,77.480125,person,I,+,u-16-1
sw3720B-ms98-a-0011,77.480125,77.600125,because_1,I,+,u-16-1
sw3720B-ms98-a-0011,77.600125,77.690125,my,I,+,u-16-1
sw3720B-ms98-a-0011,77.690125,77.970125,husband,I,+,u-16-1
sw3720B-ms98-a-0011,77.970125,78.230125,doesn't,I,+,u-16-1
sw3720B-ms98-a-0011,78.230125,78.446250,have,I,+,u-16-1
sw3720B-ms98-a-0011,78.935875,79.010125,he,B,sd,u-16-2
sw3720B-ms98-a-0011,79.010125,79.190125,gets,I,sd,u-16-2
sw3720B-ms98-a-0011,79.190125,79.330125,home,I,sd,u-16-2
sw3720B-ms98-a-0011,79.330125,79.480125,from,I,sd,u-16-2
sw3720B-ms98-a-0011,79.480125,79.650125,work,I,sd,u-16-2
sw3720B-ms98-a-0011,79.650125,79.930125,late,I,sd,u-16-2
sw3720B-ms98-a-0011,79.930125,79.990125,or,I,sd,u-16-2
sw3720B-ms98-a-0011,79.990125,80.440125,whatever,I,sd,u-16-2
sw3720B-ms98-a-0011,80.440125,80.720125,and,B,sd,u-16-3
sw3720B-ms98-a-0011,80.720125,80.990125,and,I,sd,u-16-3
sw3720B-ms98-a-0011,81.170125,81.519375,usually,I,sd,u-16-3
sw3720B-ms98-a-0011,81.639875,81.860125,once,I,sd,u-16-3
sw3720B-ms98-a-0011,81.860125,81.930125,in,I,sd,u-16-3
sw3720B-ms98-a-0011,81.930125,81.970125,a,I,sd,u-16-3
sw3720B-ms98-a-0011,81.970125,82.220125,while,I,sd,u-16-3
sw3720B-ms98-a-0011,82.220125,82.410125,he'll,I,sd,u-16-3
sw3720B-ms98-a-0011,82.410125,82.560125,read,I,sd,u-16-3
sw3720B-ms98-a-0011,82.560125,82.640125,the,I,sd,u-16-3
sw3720B-ms98-a-0011,82.640125,82.910125,story,I,sd,u-16-3
sw3720B-ms98-a-0011,82.910125,83.030125,to,I,sd,u-16-3
sw3720B-ms98-a-0011,83.030125,83.090125,the,I,sd,u-16-3
sw3720B-ms98-a-0011,83.090125,83.280125,little,I,sd,u-16-3
sw3720B-ms98-a-0011,83.280125,83.500125,one,I,sd,u-16-3
sw3720B-ms98-a-0011,83.500125,83.700125,but,B,sd,u-16-4
sw3720B-ms98-a-0011,83.780125,84.070125,that's,I,sd,u-16-4
sw3720B-ms98-a-0011,84.310125,84.790125,basically,I,sd,u-16-4
sw3720B-ms98-a-0011,84.790125,85.010125,my,I,sd,u-16-4
sw3720B-ms98-a-0011,85.010125,85.920500,[laughter-job],O,,
sw3720B-ms98-a-0011,86.415500,86.852625,um,B,b,u-18-1
sw3720B-ms98-a-0013,89.396125,89.530125,it,B,na,u-20-1
sw3720B-ms98-a-0013,89.530125,89.771625,is,I,na,u-20-1
sw3720B-ms98-a-0013,89.771625,89.922375,it,I,na,u-20-1
sw3720B-ms98-a-0013,89.922375,90.110125,is,I,na,u-20-1
sw3720B-ms98-a-0013,90.110125,90.540875,hard,I,na,u-20-1
sw3720B-ms98-a-0013,90.540875,91.049250,because,B,+,u-22-1
sw3720B-ms98-a-0013,91.049250,91.200125,you,I,+,u-22-1
sw3720B-ms98-a-0013,91.200125,91.340125,know,I,+,u-22-1
sw3720B-ms98-a-0013,91.340125,91.490125,at,I,+,u-22-1
sw3720B-ms98-a-0013,91.490125,91.550125,the,I,+,u-22-1
sw3720B-ms98-a-0013,91.550125,91.650125,end,I,+,u-22-1
sw3720B-ms98-a-0013,91.650125,91.710125,of,I,+,u-22-1
sw3720B-ms98-a-0013,91.710125,91.820125,your,I,+,u-22-1
sw3720B-ms98-a-0013,91.820125,92.290125,day,I,+,u-22-1
sw3720B-ms98-a-0013,92.290125,92.500125,you,I,+,u-22-1
sw3720B-ms98-a-0013,92.500125,92.730125,want,I,+,u-22-1
sw3720B-ms98-a-0013,92.730125,92.960125,time,I,+,u-22-1
sw3720B-ms98-a-0013,92.960125,93.030125,for,I,+,u-22-1
sw3720B-ms98-a-0013,93.030125,93.748125,yourself,I,+,u-22-1
sw3720B-ms98-a-0013,94.174250,94.614000,and,B,%,u-24-1
sw3720B-ms98-a-0013,94.855125,95.110125,and,I,%,u-24-1
sw3720B-ms98-a-0013,95.110125,95.240125,it,I,%,u-24-1
sw3720B-ms98-a-0013,95.410125,95.766375,and,B,sd,u-24-2
sw3720B-ms98-a-0013,96.048875,96.450125,that's,I,sd,u-24-2
sw3720B-ms98-a-0013,96.450125,96.730125,kind,I,sd,u-24-2
sw3720B-ms98-a-0013,96.730125,96.836375,of,I,sd,u-24-2
sw3720B-ms98-a-0013,97.149000,97.490125,cutting,I,sd,u-24-2
sw3720B-ms98-a-0013,97.490125,97.680125,into,I,sd,u-24-2
sw3720B-ms98-a-0013,97.680125,97.935625,your,I,sd,u-24-2
sw3720B-ms98-a-0013,98.022250,98.250125,your,I,sd,u-24-2
sw3720B-ms98-a-0013,98.250125,98.710125,time,I,sd,u-24-2
sw3720B-ms98-a-0014,99.196125,99.346125,and,B,sd,u-26-1
sw3720B-ms98-a-0014,99.346125,99.456125,with,I,sd,u-26-1
sw3720B-ms98-a-0014,99.456125,99.516125,the,I,sd,u-26-1
sw3720B-ms98-a-0014,99.516125,99.796125,kids,I,sd,u-26-1
sw3720B-ms98-a-0014,99.796125,100.106125,getting,I,sd,u-26-1
sw3720B-ms98-a-0014,100.106125,100.616125,older,I,sd,u-26-1
sw3720B-ms98-a-0014,100.616125,100.826125,now,I,sd,u-26-1
sw3720B-ms98-a-0014,100.826125,100.926125,on,I,sd,u-26-1
sw3720B-ms98-a-0014,100.926125,101.006125,the,I,sd,u-26-1
sw3720B-ms98-a-0014,101.006125,101.416125,weekends,I,sd,u-26-1
sw3720B-ms98-a-0014,101.416125,101.526125,they,I,sd,u-26-1
sw3720B-ms98-a-0014,101.526125,101.716125,get,I,sd,u-26-1
sw3720B-ms98-a-0014,101.716125,101.806125,to,I,sd,u-26-1
sw3720B-ms98-a-0014,101.806125,101.906125,the,I,sd,u-26-1
sw3720B-ms98-a-0014,101.906125,102.136125,bed,I,sd,u-26-1
sw3720B-ms98-a-0014,102.136125,102.346125,like,I,sd,u-26-1
sw3720B-ms98-a-0014,102.346125,102.486125,at,I,sd,u-26-1
sw3720B-ms98-a-0014,102.486125,102.983125,ten,I,sd,u-26-1
sw3720B-ms98-a-0014,103.486750,103.901000,which,B,+,u-28-1
sw3720B-ms98-a-0014,103.901000,104.620125,really,I,+,u-28-1
sw3720B-ms98-a-0014,104.800875,105.096125,is,I,+,u-28-1
sw3720B-ms98-a-0014,105.096125,105.646125,late,I,+,u-28-1
sw3720B-ms98-a-0014,105.646125,105.926125,but,B,sd,u-28-2
sw3720B-ms98-a-0014,105.926125,106.066125,you,I,sd,u-28-2
sw3720B-ms98-a-0014,106.066125,106.286125,know,I,sd,u-28-2
sw3720B-ms98-a-0014,106.286125,106.606125,on,I,sd,u-28-2
sw3720B-ms98-a-0014,106.606125,106.916125,school,I,sd,u-28-2
sw3720B-ms98-a-0014,106.916125,107.366125,nights,I,sd,u-28-2
sw3720B-ms98-a-0014,107.366125,107.526125,the,I,sd,u-28-2
sw3720B-ms98-a-0014,107.526125,107.726125,two,I,sd,u-28-2
sw3720B-ms98-a-0014,107.726125,107.986125,older,I,sd,u-28-2
sw3720B-ms98-a-0014,107.986125,108.216125,ones,I,sd,u-28-2
sw3720B-ms98-a-0014,108.216125,108.386125,get,I,sd,u-28-2
sw3720B-ms98-a-0014,108.386125,108.466125,to,I,sd,u-28-2
sw3720B-ms98-a-0014,108.466125,108.646125,bed,I,sd,u-28-2
sw3720B-ms98-a-0014,108.646125,108.916125,about,I,sd,u-28-2
sw3720B-ms98-a-0014,108.916125,109.466125,nine,I,sd,u-28-2
sw3720B-ms98-a-0014,109.466125,109.586125,they,B,sd,u-28-3
sw3720B-ms98-a-0014,109.586125,109.746125,go,I,sd,u-28-3
sw3720B-ms98-a-0014,109.746125,110.046125,upstairs,I,sd,u-28-3
sw3720B-ms98-a-0014,110.046125,110.156125,at,I,sd,u-28-3
sw3720B-ms98-a-0014,110.156125,110.608250,nine,I,sd,u-28-3
sw3720B-ms98-a-0015,111.261875,111.621875,and,B,sd,u-28-4
sw3720B-ms98-a-0015,111.621875,111.781875,um,I,sd,u-28-4
sw3720B-ms98-a-0015,111.781875,111.931875,now,I,sd,u-28-4
sw3720B-ms98-a-0015,111.931875,112.121875,this,I,sd,u-28-4
sw3720B-ms98-a-0015,112.121875,112.401875,weekend,I,sd,u-28-4
sw3720B-ms98-a-0015,112.401875,112.491875,we'll,I,sd,u-28-4
sw3720B-ms98-a-0015,112.491875,112.661875,have,I,sd,u-28-4
sw3720B-ms98-a-0015,112.661875,112.711875,a,I,sd,u-28-4
sw3720B-ms98-a-0015,112.711875,112.981875,baby,I,sd,u-28-4
sw3720B-ms98-a-0015,112.981875,113.251875,sitter,I,sd,u-28-4
sw3720B-ms98-a-0015,113.251875,113.872875,come,I,sd,u-28-4
sw3720B-ms98-a-0015,114.245750,114.671875,and,B,sd,u-28-5
sw3720B-ms98-a-0015,114.671875,114.771875,uh,I,sd,u-28-5
sw3720B-ms98-a-0015,114.771875,114.861875,my,I,sd,u-28-5
sw3720B-ms98-a-0015,114.861875,115.191875,husband,I,sd,u-28-5
sw3720B-ms98-a-0015,115.191875,115.281875,and,I,sd,u-28-5
sw3720B-ms98-a-0015,115.281875,115.311875,i,I,sd,u-28-5
sw3720B-ms98-a-0015,115.311875,115.401875,will,I,sd,u-28-5
sw3720B-ms98-a-0015,115.401875,115.491875,go,I,sd,u-28-5
sw3720B-ms98-a-0015,115.491875,115.641875,out,I,sd,u-28-5
sw3720B-ms98-a-0015,115.641875,115.739875,to,I,sd,u-28-5
sw3720B-ms98-a-0015,115.739875,116.312375,dinner,I,sd,u-28-5
sw3720B-ms98-a-0015,116.312375,116.855875,and,I,sd,u-28-5
sw3720B-ms98-a-0015,116.968875,117.191875,come,I,sd,u-28-5
sw3720B-ms98-a-0015,117.191875,117.581875,home,I,sd,u-28-5
sw3720B-ms98-a-0015,117.581875,117.864625,and,I,sd,u-28-5
sw3720B-ms98-a-0015,117.958875,118.255250,um,I,sd,u-28-5
sw3720B-ms98-a-0015,118.613125,118.931875,probably,I,sd,u-28-5
sw3720B-ms98-a-0015,118.931875,119.121875,not,I,sd,u-28-5
sw3720B-ms98-a-0015,119.121875,119.301875,too,I,sd,u-28-5
sw3720B-ms98-a-0015,119.301875,119.651875,late,I,sd,u-28-5
sw3720B-ms98-a-0015,119.746875,120.065750,may[be]-,O,,
sw3720B-ms98-a-0015,120.065750,120.555375,maybe,B,sd,u-30-1
sw3720B-ms98-a-0015,120.555375,120.911875,Brian,I,sd,u-30-1
sw3720B-ms98-a-0015,120.911875,121.001875,will,I,sd,u-30-1
sw3720B-ms98-a-0015,121.001875,121.241875,still,I,sd,u-30-1
sw3720B-ms98-a-0015,121.241875,121.421875,be,I,sd,u-30-1
sw3720B-ms98-a-0015,121.421875,121.691875,up,I,sd,u-30-1
sw3720B-ms98-a-0015,121.691875,121.865500,and,I,sd,u-30-1
