sw3315A-ms98-a-0002,1.353625,1.733625,hello,B,fp,u-1-1
sw3315A-ms98-a-0046,168.154000,168.274000,do,I,qo,u-63-2
sw3315A-ms98-a-0046,168.274000,168.384000,you,I,qo,u-63-2
sw3315A-ms98-a-0046,168.384000,168.564000,know,I,qo,u-63-2
sw3315A-ms98-a-0046,168.564000,168.684000,of,I,qo,u-63-2
sw3315A-ms98-a-0046,168.684000,168.864000,any,I,qo,u-63-2
sw3315A-ms98-a-0046,168.864000,169.064000,other,I,qo,u-63-2
sw3315A-ms98-a-0046,169.064000,169.424000,shows,I,qo,u-63-2
sw3315A-ms98-a-0046,169.424000,169.524000,in,I,qo,u-63-2
sw3315A-ms98-a-0046,169.524000,169.584000,the,I,qo,u-63-2
sw3315A-ms98-a-0046,169.584000,170.094000,evening,I,qo,u-63-2
sw3315A-ms98-a-0046,170.094000,170.377375,or,I,qo,u-63-2
sw3315A-ms98-a-0046,170.893375,171.214000,something,I,qo,u-63-2
sw3315A-ms98-a-0046,171.214000,171.334000,that,I,qo,u-63-2
sw3315A-ms98-a-0046,171.334000,171.494000,you,I,qo,u-63-2
sw3315A-ms98-a-0046,171.494000,171.989000,enjoy,I,qo,u-63-2
sw3315A-ms98-a-0048,176.500750,176.800750,oh,B,sv,u-65-1
sw3315A-ms98-a-0048,176.800750,177.100750,that's,I,sv,u-65-1
sw3315A-ms98-a-0048,177.100750,177.450750,always,I,sv,u-65-1
sw3315A-ms98-a-0048,177.450750,177.980750,fun,I,sv,u-65-1
sw3315A-ms98-a-0049,179.357625,179.837625,yeah,B,b,u-67-1
sw3315A-ms98-a-0051,185.098875,185.368875,oh,B,b,u-69-1
sw3315A-ms98-a-0051,185.368875,185.778875,uh-huh,I,b,u-69-1
sw3315A-ms98-a-0053,190.385875,190.795875,oh,B,b,u-71-1
sw3315A-ms98-a-0053,190.795875,191.275875,yeah,I,b,u-71-1
sw3315A-ms98-a-0054,192.436750,192.906750,uh-huh,B,b,u-73-1
sw3315A-ms98-a-0056,196.612750,197.102750,yeah,B,b,u-75-1
sw3315A-ms98-a-0057,197.807125,197.947125,well,B,sv,u-75-2
sw3315A-ms98-a-0057,197.947125,198.037125,i,I,sv,u-75-2
sw3315A-ms98-a-0057,198.037125,198.458750,think,I,sv,u-75-2
sw3315A-ms98-a-0058,199.636875,199.766875,i,B,sd,u-75-3
sw3315A-ms98-a-0058,199.766875,200.046875,also,I,sd,u-75-3
sw3315A-ms98-a-0058,200.046875,200.366875,course,I,sd,u-75-3
sw3315A-ms98-a-0058,200.366875,200.516875,like,I,sd,u-75-3
sw3315A-ms98-a-0058,200.516875,200.616875,to,I,sd,u-75-3
sw3315A-ms98-a-0058,200.616875,200.936875,catch,I,sd,u-75-3
sw3315A-ms98-a-0058,200.936875,201.066875,the,I,sd,u-75-3
sw3315A-ms98-a-0058,201.066875,201.496875,news,I,sd,u-75-3
sw3315A-ms98-a-0058,201.496875,201.756875,during,I,sd,u-75-3
sw3315A-ms98-a-0058,201.756875,201.816875,the,I,sd,u-75-3
sw3315A-ms98-a-0058,201.816875,202.276875,evening,I,sd,u-75-3
sw3315A-ms98-a-0058,202.276875,202.696875,hours,I,sd,u-75-3
sw3315A-ms98-a-0058,202.696875,202.966875,but,B,sd,u-77-1
sw3315A-ms98-a-0058,203.225375,203.394875,uh,I,sd,u-77-1
sw3315A-ms98-a-0058,203.394875,203.596875,it's,I,sd,u-77-1
sw3315A-ms98-a-0058,203.596875,203.626875,a,I,sd,u-77-1
sw3315A-ms98-a-0058,203.626875,203.796875,little,I,sd,u-77-1
sw3315A-ms98-a-0058,203.796875,204.206875,tough,I,sd,u-77-1
sw3315A-ms98-a-0058,204.206875,204.646875,because,I,sd,u-77-1
sw3315A-ms98-a-0058,204.646875,204.956875,that's,I,sd,u-77-1
sw3315A-ms98-a-0058,204.956875,205.146875,when,I,sd,u-77-1
sw3315A-ms98-a-0058,205.146875,205.276875,i'm,I,sd,u-77-1
sw3315A-ms98-a-0058,205.276875,205.606875,usually,I,sd,u-77-1
sw3315A-ms98-a-0058,205.606875,205.956875,making,I,sd,u-77-1
sw3315A-ms98-a-0058,205.956875,206.306875,dinner,I,sd,u-77-1
sw3315A-ms98-a-0058,206.306875,206.446875,and,I,sd,u-77-1
sw3315A-ms98-a-0058,206.446875,206.506875,the,I,sd,u-77-1
sw3315A-ms98-a-0058,206.506875,206.816875,kids,I,sd,u-77-1
sw3315A-ms98-a-0058,206.816875,206.886875,are,I,sd,u-77-1
sw3315A-ms98-a-0058,206.886875,207.266875,wanting,I,sd,u-77-1
sw3315A-ms98-a-0058,207.266875,207.336875,to,I,sd,u-77-1
sw3315A-ms98-a-0058,207.336875,207.706875,talk,I,sd,u-77-1
sw3315A-ms98-a-0058,207.706875,207.846875,all,I,sd,u-77-1
sw3315A-ms98-a-0058,207.846875,207.956875,at,I,sd,u-77-1
sw3315A-ms98-a-0058,207.956875,208.036875,the,I,sd,u-77-1
sw3315A-ms98-a-0058,208.036875,208.256875,same,I,sd,u-77-1
sw3315A-ms98-a-0058,208.256875,208.756875,time,I,sd,u-77-1
sw3315A-ms98-a-0058,208.756875,209.174125,so,B,sd,u-79-1
