sw3283B-ms98-a-0003,2.558000,3.408500,right,B,b,u-2-1
sw3283B-ms98-a-0008,24.183625,24.584250,don't,I,sv,u-12-1
sw3283B-ms98-a-0008,24.584250,25.350750,have,I,sv,u-12-1
sw3283B-ms98-a-0008,25.892250,26.114250,a,I,sv,u-12-1
sw3283B-ms98-a-0008,26.114250,26.857375,punishment,I,sv,u-12-1
sw3283B-ms98-a-0008,26.857375,27.494250,befitting,I,sv,u-12-1
sw3283B-ms98-a-0008,27.494250,27.574250,the,I,sv,u-12-1
sw3283B-ms98-a-0008,27.574250,28.315125,crime,I,sv,u-12-1
sw3283B-ms98-a-0008,29.289000,29.839125,there's,I,sv,u-12-1
sw3283B-ms98-a-0008,30.283500,30.754875,not,B,+,u-14-1
sw3283B-ms98-a-0008,30.754875,31.074250,any,I,+,u-14-1
sw3283B-ms98-a-0008,31.074250,31.704250,deterrent,I,+,u-14-1
sw3283B-ms98-a-0008,31.704250,32.583125,[laughter],O,,
sw3283B-ms98-a-0009,33.924500,34.184500,that's,B,aa,u-16-1
sw3283B-ms98-a-0009,34.184500,34.850000,right,I,aa,u-16-1
sw3283B-ms98-a-0011,47.115375,47.715375,especially,B,bf,u-18-1
sw3283B-ms98-a-0011,47.715375,47.945375,not,I,bf,u-18-1
sw3283B-ms98-a-0011,47.945375,47.985375,a,I,bf,u-18-1
sw3283B-ms98-a-0011,47.985375,48.535375,federal,I,bf,u-18-1
sw3283B-ms98-a-0011,48.535375,49.307500,prison,I,bf,u-18-1
sw3283B-ms98-a-0013,72.044250,72.134250,well,B,sd,u-20-1
sw3283B-ms98-a-0013,72.134250,72.374250,see,I,sd,u-20-1
sw3283B-ms98-a-0013,72.374250,72.434250,we,I,sd,u-20-1
sw3283B-ms98-a-0013,72.434250,72.844250,were,I,sd,u-20-1
sw3283B-ms98-a-0013,72.844250,73.528625,under,I,sd,u-20-1
sw3283B-ms98-a-0013,74.157625,74.714250,uh,I,sd,u-20-1
sw3283B-ms98-a-0013,74.714250,74.794250,the,I,sd,u-20-1
sw3283B-ms98-a-0013,74.794250,75.234250,state,I,sd,u-20-1
sw3283B-ms98-a-0013,75.234250,75.874250,prisons,I,sd,u-20-1
sw3283B-ms98-a-0013,75.874250,75.954250,were,I,sd,u-20-1
sw3283B-ms98-a-0013,75.954250,76.354250,under,I,sd,u-20-1
sw3283B-ms98-a-0013,76.354250,76.394250,a,I,sd,u-20-1
sw3283B-ms98-a-0013,76.394250,77.344875,mandate,I,sd,u-20-1
sw3283B-ms98-a-0013,77.915250,78.572750,to,I,sd,u-20-1
sw3283B-ms98-a-0014,79.475500,80.174625,uh,I,sd,u-20-1
sw3283B-ms98-a-0014,80.404375,80.555500,it,B,sd,u-20-2
sw3283B-ms98-a-0014,80.555500,80.715500,was,I,sd,u-20-2
sw3283B-ms98-a-0014,80.715500,80.945500,over,I,sd,u-20-2
sw3283B-ms98-a-0014,80.945500,81.662375,crowded,I,sd,u-20-2
sw3283B-ms98-a-0014,81.662375,82.149500,and,B,sd(^q),u-20-3
sw3283B-ms98-a-0014,82.364125,82.445500,the,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,82.445500,83.067875,federal,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,83.891250,84.235500,came,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,84.235500,84.445500,in,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,84.445500,84.595500,and,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,84.595500,85.108625,said,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,85.108625,85.713375,hey,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,85.713375,86.010875,you,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,86.010875,86.135500,know,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,86.135500,86.405500,you,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,86.405500,86.665500,have,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,86.665500,86.845500,either,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,86.845500,87.065500,got,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,87.065500,87.225500,to,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,87.225500,87.525500,build,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,87.525500,87.735500,more,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,87.735500,88.345500,prisons,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,88.345500,88.465500,or,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,88.465500,88.675500,let,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,88.675500,89.035500,people,I,sd(^q),u-20-3
sw3283B-ms98-a-0014,89.035500,89.590250,go,I,sd(^q),u-20-3
sw3283B-ms98-a-0016,91.598000,92.068000,and,B,sd(^q),u-22-1
sw3283B-ms98-a-0016,92.068000,92.638000,finally,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,92.638000,93.227250,our,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,93.370375,93.818000,governor,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,93.818000,93.958000,at,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,93.958000,94.038000,the,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,94.038000,94.618000,time,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,94.618000,94.788000,which,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,94.788000,95.128000,who,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,95.128000,95.338000,is,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,95.338000,95.608000,not,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,95.608000,95.778000,in,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,95.778000,96.258000,office,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,96.258000,96.707375,now,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,97.362750,97.668000,came,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,97.668000,97.848000,in,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,97.848000,97.988000,and,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,97.988000,98.438000,said,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,98.622625,99.291625,okay,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,99.698375,99.908000,where,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,99.908000,100.068000,we,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,100.068000,100.368000,draw,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,100.368000,100.488000,the,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,100.488000,100.888000,line,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,100.888000,101.078000,is,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,101.078000,101.318000,no,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,101.318000,101.728000,sex,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,101.728000,102.368000,offenders,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,102.368000,102.548000,will,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,102.548000,102.708000,be,I,sd(^q),u-22-1
sw3283B-ms98-a-0016,102.708000,102.958000,let,I,sd(^q),u-22-1
sw3283B-ms98-a-0017,104.240625,104.847375,loose,I,sd(^q),u-22-1
sw3283B-ms98-a-0017,105.423625,105.749250,under,B,+,u-24-1
sw3283B-ms98-a-0017,105.749250,106.099250,early,I,+,u-24-1
sw3283B-ms98-a-0017,106.099250,106.549250,bail,I,+,u-24-1
sw3283B-ms98-a-0017,106.549250,106.699250,you,I,+,u-24-1
sw3283B-ms98-a-0017,106.699250,107.073250,know,I,+,u-24-1
sw3283B-ms98-a-0017,107.333125,107.439250,or,B,+,u-26-1
sw3283B-ms98-a-0017,107.439250,108.059250,early,I,+,u-26-1
sw3283B-ms98-a-0017,108.059250,108.386500,uh,I,+,u-26-1
sw3283B-ms98-a-0017,108.386500,108.730375,[vocalized-noise],O,,
sw3283B-ms98-a-0017,108.730375,109.327875,out,B,+,u-28-1
sw3283B-ms98-a-0017,110.079750,110.749250,but,B,%,u-30-1
sw3283B-ms98-a-0017,110.749250,110.998500,uh,I,%,u-30-1
sw3283B-ms98-a-0017,111.646375,111.959250,we,I,%,u-30-1
sw3283B-ms98-a-0017,111.959250,112.421000,have,I,%,u-30-1
sw3283B-ms98-a-0018,113.777375,114.017375,the,B,sd,u-30-2
sw3283B-ms98-a-0018,114.017375,114.457375,death,I,sd,u-30-2
sw3283B-ms98-a-0018,114.457375,114.927375,penalty,I,sd,u-30-2
sw3283B-ms98-a-0018,114.927375,115.057375,is,I,sd,u-30-2
sw3283B-ms98-a-0018,115.057375,115.387375,not,I,sd,u-30-2
sw3283B-ms98-a-0018,115.387375,115.687375,given,I,sd,u-30-2
sw3283B-ms98-a-0018,115.687375,116.317375,often,I,sd,u-30-2
sw3283B-ms98-a-0019,117.661375,117.841375,but,B,%,u-32-1
sw3283B-ms98-a-0019,117.841375,118.041375,there,I,%,u-32-1
sw3283B-ms98-a-0019,118.041375,118.281375,have,I,%,u-32-1
sw3283B-ms98-a-0019,118.281375,119.023750,been,I,%,u-32-1
sw3283B-ms98-a-0019,119.023750,119.662500,[vocalized-noise],O,,
sw3283B-ms98-a-0020,121.411500,121.928125,and,B,%,u-34-1
sw3283B-ms98-a-0020,121.928125,122.058125,you,I,%,u-34-1
sw3283B-ms98-a-0020,122.058125,122.248125,know,I,%,u-34-1
sw3283B-ms98-a-0020,122.248125,122.536750,i,I,%,u-34-1
sw3283B-ms98-a-0020,122.920875,123.248125,maybe,B,sv,u-34-2
sw3283B-ms98-a-0020,123.248125,123.428125,it,I,sv,u-34-2
sw3283B-ms98-a-0020,123.428125,123.838125,should,I,sv,u-34-2
sw3283B-ms98-a-0020,123.838125,124.388125,be,I,sv,u-34-2
sw3283B-ms98-a-0021,125.653000,126.426625,uh,I,sv,u-34-2
sw3283B-ms98-a-0023,128.871375,129.380250,well,I,sv,u-34-2
sw3283B-ms98-a-0023,129.380250,129.480250,it,I,sv,u-34-2
sw3283B-ms98-a-0023,129.480250,129.800250,should,I,sv,u-34-2
sw3283B-ms98-a-0023,129.800250,129.930250,be,I,sv,u-34-2
sw3283B-ms98-a-0023,129.930250,130.450125,given,I,sv,u-34-2
sw3283B-ms98-a-0023,130.864500,130.940250,you,I,sv,u-34-2
sw3283B-ms98-a-0023,130.940250,131.140250,know,I,sv,u-34-2
sw3283B-ms98-a-0023,131.140250,131.250250,i,I,sv,u-34-2
sw3283B-ms98-a-0023,131.250250,131.450250,i,I,sv,u-34-2
sw3283B-ms98-a-0023,131.450250,131.700250,won't,I,sv,u-34-2
sw3283B-ms98-a-0023,131.700250,131.900250,say,I,sv,u-34-2
sw3283B-ms98-a-0023,131.900250,133.072125,sparingly,I,sv,u-34-2
sw3283B-ms98-a-0023,133.541750,133.773625,but,B,sv,u-34-3
sw3283B-ms98-a-0023,134.139000,134.310250,i,I,sv,u-34-3
sw3283B-ms98-a-0023,134.310250,134.630250,do,I,sv,u-34-3
sw3283B-ms98-a-0023,134.630250,134.900250,believe,I,sv,u-34-3
sw3283B-ms98-a-0023,134.900250,135.010250,it,I,sv,u-34-3
sw3283B-ms98-a-0023,135.010250,135.310250,should,I,sv,u-34-3
sw3283B-ms98-a-0023,135.310250,135.691125,be,I,sv,u-34-3
sw3283B-ms98-a-0023,135.691125,136.280250,befitting,I,sv,u-34-3
sw3283B-ms98-a-0023,136.280250,136.360250,the,I,sv,u-34-3
sw3283B-ms98-a-0023,136.360250,136.990625,crime,I,sv,u-34-3
sw3283B-ms98-a-0025,156.470625,157.170625,right,B,b,u-36-1
sw3283B-ms98-a-0025,157.610625,158.130625,course,B,sv,u-36-2
sw3283B-ms98-a-0025,158.130625,158.280625,you,I,sv,u-36-2
sw3283B-ms98-a-0025,158.280625,158.480625,know,I,sv,u-36-2
sw3283B-ms98-a-0025,158.480625,158.810625,they're,I,sv,u-36-2
sw3283B-ms98-a-0025,159.100625,159.310625,they're,I,sv,u-36-2
sw3283B-ms98-a-0025,159.310625,159.960625,entitled,I,sv,u-36-2
sw3283B-ms98-a-0025,159.960625,160.120625,to,I,sv,u-36-2
sw3283B-ms98-a-0025,160.120625,160.200625,a,I,sv,u-36-2
sw3283B-ms98-a-0025,160.200625,160.600625,speedy,I,sv,u-36-2
sw3283B-ms98-a-0025,160.600625,161.286000,trial,I,sv,u-36-2
sw3283B-ms98-a-0026,162.420875,162.670875,but,B,sv,u-38-1
sw3283B-ms98-a-0026,162.670875,163.073500,then,I,sv,u-38-1
sw3283B-ms98-a-0026,163.356000,163.855125,they're,I,sv,u-38-1
sw3283B-ms98-a-0026,164.058500,164.300875,they're,I,sv,u-38-1
sw3283B-ms98-a-0026,164.300875,164.700875,also,I,sv,u-38-1
sw3283B-ms98-a-0026,164.700875,165.290875,entitled,I,sv,u-38-1
sw3283B-ms98-a-0026,165.290875,165.420875,to,I,sv,u-38-1
sw3283B-ms98-a-0026,165.420875,165.810875,drag,I,sv,u-38-1
sw3283B-ms98-a-0026,165.810875,165.980875,it,I,sv,u-38-1
sw3283B-ms98-a-0026,165.980875,166.210875,through,I,sv,u-38-1
sw3283B-ms98-a-0026,166.210875,166.270875,the,I,sv,u-38-1
sw3283B-ms98-a-0026,166.270875,166.750875,courts,I,sv,u-38-1
sw3283B-ms98-a-0026,166.750875,166.880875,for,B,+,u-40-1
sw3283B-ms98-a-0026,166.880875,167.260875,years,I,+,u-40-1
sw3283B-ms98-a-0026,167.260875,167.370875,and,I,+,u-40-1
sw3283B-ms98-a-0026,167.370875,167.750875,years,I,+,u-40-1
sw3283B-ms98-a-0026,167.750875,167.840875,and,B,+,u-42-1
sw3283B-ms98-a-0026,167.840875,168.240875,years,I,+,u-42-1
sw3283B-ms98-a-0026,168.240875,168.415750,on,I,+,u-42-1
sw3283B-ms98-a-0026,168.415750,168.965625,appeals,I,+,u-42-1
sw3283B-ms98-a-0026,168.965625,169.309750,so,B,sv,u-42-2
sw3283B-ms98-a-0026,170.082125,171.136250,somehow,B,+,u-44-1
sw3283B-ms98-a-0026,171.522250,171.660875,you,I,+,u-44-1
sw3283B-ms98-a-0026,171.660875,171.940875,know,I,+,u-44-1
sw3283B-ms98-a-0026,171.940875,172.160875,it,I,+,u-44-1
sw3283B-ms98-a-0026,172.160875,172.540875,doesn't,I,+,u-44-1
sw3283B-ms98-a-0026,172.540875,172.780875,really,I,+,u-44-1
sw3283B-ms98-a-0026,172.780875,173.250875,balance,I,+,u-44-1
sw3283B-ms98-a-0026,173.250875,173.580875,out,I,+,u-44-1
sw3283B-ms98-a-0026,173.580875,173.850875,too,I,+,u-44-1
sw3283B-ms98-a-0026,173.850875,174.383375,much,I,+,u-44-1
sw3283B-ms98-a-0028,178.191750,178.341625,and,B,sv,u-46-1
sw3283B-ms98-a-0028,178.341625,178.461625,it,I,sv,u-46-1
sw3283B-ms98-a-0028,178.461625,178.891625,seems,I,sv,u-46-1
sw3283B-ms98-a-0028,178.891625,179.291625,even,I,sv,u-46-1
sw3283B-ms98-a-0028,179.291625,179.824500,though,I,sv,u-46-1
sw3283B-ms98-a-0028,180.020375,180.121625,you,I,sv,u-46-1
sw3283B-ms98-a-0028,180.121625,180.411625,know,I,sv,u-46-1
sw3283B-ms98-a-0028,180.411625,180.651625,that,I,sv,u-46-1
sw3283B-ms98-a-0028,180.651625,181.001625,they,I,sv,u-46-1
sw3283B-ms98-a-0028,181.001625,181.364375,got,I,sv,u-46-1
sw3283B-ms98-a-0028,181.673250,181.731625,the,B,sd(^q),u-46-2
sw3283B-ms98-a-0028,181.731625,182.321625,prisoner,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,182.321625,182.911625,himself,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,182.911625,183.151625,can,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,183.151625,183.401625,come,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,183.401625,183.591625,to,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,183.591625,183.796250,the,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,183.796250,184.101625,point,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,184.101625,184.362250,that,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,184.742625,185.311625,hey,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,185.311625,185.591625,i'm,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,185.591625,186.181625,tired,I,sd(^q),u-46-2
sw3283B-ms98-a-0028,186.181625,186.369625,i,B,^q,u-46-3
sw3283B-ms98-a-0028,186.369625,186.651625,just,I,^q,u-46-3
sw3283B-ms98-a-0028,186.651625,186.921625,want,I,^q,u-46-3
sw3283B-ms98-a-0028,186.921625,187.465125,out,I,^q,u-46-3
sw3283B-ms98-a-0029,187.903125,188.032625,you,B,^q,u-48-1
sw3283B-ms98-a-0029,188.032625,188.182625,know,I,^q,u-48-1
sw3283B-ms98-a-0029,188.182625,188.362625,i'm,I,^q,u-48-1
sw3283B-ms98-a-0029,188.362625,188.742625,tired,I,^q,u-48-1
sw3283B-ms98-a-0029,188.742625,188.802625,of,I,^q,u-48-1
sw3283B-ms98-a-0029,188.802625,189.345500,fighting,I,^q,u-48-1
sw3283B-ms98-a-0029,189.345500,189.545125,it,I,^q,u-48-1
sw3283B-ms98-a-0029,190.078125,190.392625,then,B,sd,u-50-1
sw3283B-ms98-a-0029,190.392625,190.482625,the,I,sd,u-50-1
sw3283B-ms98-a-0029,190.482625,191.172625,system,I,sd,u-50-1
sw3283B-ms98-a-0029,191.172625,191.422625,just,I,sd,u-50-1
sw3283B-ms98-a-0029,191.422625,191.822625,keeps,I,sd,u-50-1
sw3283B-ms98-a-0029,191.822625,192.434000,on,I,sd,u-50-1
sw3283B-ms98-a-0030,194.154250,194.394875,and,B,sv,u-52-1
sw3283B-ms98-a-0030,194.394875,194.554875,at,I,sv,u-52-1
sw3283B-ms98-a-0030,194.554875,194.794875,that,I,sv,u-52-1
sw3283B-ms98-a-0030,194.794875,195.204875,point,I,sv,u-52-1
sw3283B-ms98-a-0030,195.204875,195.304875,you,I,sv,u-52-1
sw3283B-ms98-a-0030,195.304875,195.484875,know,I,sv,u-52-1
sw3283B-ms98-a-0030,195.484875,195.756750,i-,I,sv,u-52-1
sw3283B-ms98-a-0030,195.756750,196.024875,i,I,sv,u-52-1
sw3283B-ms98-a-0030,196.024875,196.424875,really,I,sv,u-52-1
sw3283B-ms98-a-0030,196.424875,196.784875,think,I,sv,u-52-1
sw3283B-ms98-a-0030,197.254875,197.444875,there,I,sv,u-52-1
sw3283B-ms98-a-0030,197.444875,197.774875,needs,I,sv,u-52-1
sw3283B-ms98-a-0030,197.774875,197.924875,to,I,sv,u-52-1
sw3283B-ms98-a-0030,197.924875,198.343000,be,I,sv,u-52-1
sw3283B-ms98-a-0030,198.938125,199.376875,maybe,I,sv,u-52-1
sw3283B-ms98-a-0030,199.376875,199.544875,a,I,sv,u-52-1
sw3283B-ms98-a-0030,199.544875,200.341000,shorter,I,sv,u-52-1
sw3283B-ms98-a-0031,201.379750,201.929750,appeal,I,sv,u-52-1
sw3283B-ms98-a-0031,201.929750,202.912125,process,I,sv,u-52-1
sw3283B-ms98-a-0033,209.569875,209.759875,well,B,sd,u-54-1
sw3283B-ms98-a-0033,209.759875,210.109875,part,I,sd,u-54-1
sw3283B-ms98-a-0033,210.109875,210.229875,of,I,sd,u-54-1
sw3283B-ms98-a-0033,210.229875,210.459875,that,I,sd,u-54-1
sw3283B-ms98-a-0033,210.459875,210.659875,is,I,sd,u-54-1
sw3283B-ms98-a-0033,210.659875,210.849875,the,I,sd,u-54-1
sw3283B-ms98-a-0033,210.849875,211.579875,overcrowding,I,sd,u-54-1
sw3283B-ms98-a-0033,211.579875,211.669875,of,I,sd,u-54-1
sw3283B-ms98-a-0033,211.669875,211.749875,the,I,sd,u-54-1
sw3283B-ms98-a-0033,211.749875,212.169875,court,I,sd,u-54-1
sw3283B-ms98-a-0033,212.169875,212.815000,system,I,sd,u-54-1
sw3283B-ms98-a-0035,228.097500,228.633875,uh,B,sv,u-56-1
sw3283B-ms98-a-0035,228.878625,229.050375,it,I,sv,u-56-1
sw3283B-ms98-a-0035,229.201000,229.632500,doesn't,I,sv,u-56-1
sw3283B-ms98-a-0035,230.351875,230.727500,it,I,sv,u-56-1
sw3283B-ms98-a-0035,230.727500,231.147500,doesn't,I,sv,u-56-1
sw3283B-ms98-a-0035,231.147500,231.427500,help,I,sv,u-56-1
sw3283B-ms98-a-0035,231.427500,231.597500,them_1,I,sv,u-56-1
sw3283B-ms98-a-0035,231.597500,231.857500,any,I,sv,u-56-1
sw3283B-ms98-a-0035,231.857500,232.017500,at,I,sv,u-56-1
sw3283B-ms98-a-0035,232.017500,232.335750,all,I,sv,u-56-1
sw3283B-ms98-a-0035,232.335750,232.508750,and,B,sd,u-58-1
sw3283B-ms98-a-0035,232.859000,233.167500,course,I,sd,u-58-1
sw3283B-ms98-a-0035,233.167500,233.267500,your,I,sd,u-58-1
sw3283B-ms98-a-0035,233.267500,233.637500,court,I,sd,u-58-1
sw3283B-ms98-a-0035,233.637500,234.397625,system,I,sd,u-58-1
sw3283B-ms98-a-0035,235.251750,235.457500,when,I,sd,u-58-1
sw3283B-ms98-a-0035,235.457500,235.567500,you,I,sd,u-58-1
sw3283B-ms98-a-0035,235.567500,235.717500,get,I,sd,u-58-1
sw3283B-ms98-a-0035,235.717500,236.087500,into,I,sd,u-58-1
sw3283B-ms98-a-0035,236.087500,236.197500,the,I,sd,u-58-1
sw3283B-ms98-a-0035,236.197500,237.139500,appeals,I,sd,u-58-1
sw3283B-ms98-a-0036,238.430625,238.560625,i,B,sv,u-58-2
sw3283B-ms98-a-0036,238.560625,238.870625,don't,I,sv,u-58-2
sw3283B-ms98-a-0036,238.870625,239.170625,believe,I,sv,u-58-2
sw3283B-ms98-a-0036,239.170625,239.800625,criminal,I,sv,u-58-2
sw3283B-ms98-a-0036,239.800625,240.163750,is,I,sv,u-58-2
sw3283B-ms98-a-0036,240.163750,240.410625,in,I,sv,u-58-2
sw3283B-ms98-a-0036,240.410625,240.480625,a,I,sv,u-58-2
sw3283B-ms98-a-0036,240.480625,240.870625,court,I,sv,u-58-2
sw3283B-ms98-a-0036,240.870625,241.030625,by,I,sv,u-58-2
sw3283B-ms98-a-0036,241.030625,241.910625,itself,I,sv,u-58-2
sw3283B-ms98-a-0037,243.446500,243.852000,and,B,sv,u-58-3
sw3283B-ms98-a-0037,243.852000,243.992000,the,I,sv,u-58-3
sw3283B-ms98-a-0037,243.992000,244.499250,whole,I,sv,u-58-3
sw3283B-ms98-a-0037,244.906000,245.512000,judicial,I,sv,u-58-3
sw3283B-ms98-a-0037,245.512000,246.022000,system,I,sv,u-58-3
sw3283B-ms98-a-0037,246.022000,246.252000,is,I,sv,u-58-3
sw3283B-ms98-a-0037,246.252000,246.682000,backed,I,sv,u-58-3
sw3283B-ms98-a-0037,246.682000,247.002000,up,I,sv,u-58-3
sw3283B-ms98-a-0037,247.002000,247.152250,with,I,sv,u-58-3
sw3283B-ms98-a-0037,247.815250,247.932000,a,I,sv,u-58-3
sw3283B-ms98-a-0037,247.932000,248.202000,lot,I,sv,u-58-3
sw3283B-ms98-a-0037,248.202000,248.412000,of,I,sv,u-58-3
sw3283B-ms98-a-0037,248.412000,248.722000,junk,I,sv,u-58-3
sw3283B-ms98-a-0037,248.722000,248.882000,that,I,sv,u-58-3
sw3283B-ms98-a-0037,248.882000,249.252000,shouldn't,I,sv,u-58-3
sw3283B-ms98-a-0037,249.252000,249.462000,be,I,sv,u-58-3
sw3283B-ms98-a-0037,249.462000,249.652000,in,I,sv,u-58-3
sw3283B-ms98-a-0037,249.652000,250.096500,there,I,sv,u-58-3
sw3283B-ms98-a-0039,256.382500,256.592500,we've,B,sv,u-60-1
sw3283B-ms98-a-0039,256.592500,256.852500,gotten,I,sv,u-60-1
sw3283B-ms98-a-0039,256.852500,257.402500,into,I,sv,u-60-1
sw3283B-ms98-a-0039,257.402500,257.522500,a,I,sv,u-60-1
sw3283B-ms98-a-0039,257.522500,257.822500,very,I,sv,u-60-1
sw3283B-ms98-a-0039,257.822500,258.729125,litigious,I,sv,u-60-1
sw3283B-ms98-a-0039,259.582500,260.265625,uh,I,sv,u-60-1
sw3283B-ms98-a-0039,260.265625,260.772500,type,I,sv,u-60-1
sw3283B-ms98-a-0039,260.772500,261.002500,of,I,sv,u-60-1
sw3283B-ms98-a-0039,261.002500,261.792500,life,I,sv,u-60-1
sw3283B-ms98-a-0041,269.846375,270.246375,well,B,%,u-62-1
sw3283B-ms98-a-0041,270.246375,270.485125,i,I,%,u-62-1
sw3283B-ms98-a-0041,270.485125,270.808000,just,I,%,u-62-1
sw3283B-ms98-a-0041,271.601625,272.144000,[laughter],O,,
sw3283B-ms98-a-0042,273.697875,273.817875,i,B,sv,u-66-1
sw3283B-ms98-a-0042,273.817875,274.087875,just,I,sv,u-66-1
sw3283B-ms98-a-0042,274.087875,274.407875,feel,I,sv,u-66-1
sw3283B-ms98-a-0042,274.407875,274.767875,like,I,sv,u-66-1
