sw3304B-ms98-a-0002,1.754125,2.428500,okay,B,b,u-2-1
sw3304B-ms98-a-0018,77.331875,77.571875,but,B,sd,u-26-6
sw3304B-ms98-a-0018,77.571875,77.890000,i,I,sd,u-26-6
sw3304B-ms98-a-0018,77.890000,78.121875,you,I,sd,u-26-6
sw3304B-ms98-a-0018,78.121875,78.291875,know,I,sd,u-26-6
sw3304B-ms98-a-0018,78.291875,78.562500,i-,I,sd,u-26-6
sw3304B-ms98-a-0018,78.562500,79.035250,i,I,sd,u-26-6
sw3304B-ms98-a-0018,79.607750,79.851875,got,I,sd,u-26-6
sw3304B-ms98-a-0018,79.851875,79.891875,a,I,sd,u-26-6
sw3304B-ms98-a-0018,79.891875,80.141875,couple,I,sd,u-26-6
sw3304B-ms98-a-0018,80.141875,80.201875,of,I,sd,u-26-6
sw3304B-ms98-a-0018,80.201875,80.661875,articles,I,sd,u-26-6
sw3304B-ms98-a-0018,80.661875,81.231875,published,I,sd,u-26-6
sw3304B-ms98-a-0018,81.231875,81.491875,and,O,,
sw3304B-ms98-a-0018,81.491875,81.681875,it's,B,sd,u-28-1
sw3304B-ms98-a-0018,81.681875,81.821875,kind,I,sd,u-28-1
sw3304B-ms98-a-0018,81.821875,81.959875,of,I,sd,u-28-1
sw3304B-ms98-a-0018,81.959875,82.281875,kind,I,sd,u-28-1
sw3304B-ms98-a-0018,82.281875,82.351875,of,I,sd,u-28-1
sw3304B-ms98-a-0018,82.351875,82.841000,neat,I,sd,u-28-1
sw3304B-ms98-a-0020,86.329125,86.756750,oh,B,aa,u-30-1
sw3304B-ms98-a-0020,86.756750,87.056750,yeah,I,aa,u-30-1
sw3304B-ms98-a-0020,87.056750,87.304500,just,B,sd,u-30-2
sw3304B-ms98-a-0020,87.304500,87.937250,[vocalized-noise],I,sd,u-30-2
sw3304B-ms98-a-0020,87.937250,88.356750,all,I,sd,u-30-2
sw3304B-ms98-a-0020,88.356750,88.506750,over,I,sd,u-30-2
sw3304B-ms98-a-0020,88.506750,88.566750,the,I,sd,u-30-2
sw3304B-ms98-a-0020,88.566750,88.936750,place,I,sd,u-30-2
sw3304B-ms98-a-0020,88.936750,89.026750,they,B,sd,u-30-3
sw3304B-ms98-a-0020,89.026750,89.216750,just,I,sd,u-30-3
sw3304B-ms98-a-0020,89.216750,89.326750,get,I,sd,u-30-3
sw3304B-ms98-a-0020,89.326750,89.736750,around,I,sd,u-30-3
sw3304B-ms98-a-0020,89.736750,89.989875,and,I,sd,u-30-3
sw3304B-ms98-a-0020,89.989875,90.366750,and,I,sd,u-30-3
sw3304B-ms98-a-0020,90.366750,90.594750,talk,I,sd,u-30-3
sw3304B-ms98-a-0020,90.594750,91.146750,{techy},I,sd,u-30-3
sw3304B-ms98-a-0020,91.146750,91.540000,or,I,sd,u-30-3
sw3304B-ms98-a-0020,92.052250,92.236750,or,I,sd,u-30-3
sw3304B-ms98-a-0020,92.236750,92.626750,else,I,sd,u-30-3
sw3304B-ms98-a-0020,92.626750,93.166750,uh,I,sd,u-30-3
sw3304B-ms98-a-0020,93.166750,93.316750,you,I,sd,u-30-3
sw3304B-ms98-a-0020,93.316750,93.426750,know,I,sd,u-30-3
sw3304B-ms98-a-0020,93.426750,93.866750,like,B,sd,u-30-4
sw3304B-ms98-a-0020,93.866750,94.096750,half,I,sd,u-30-4
sw3304B-ms98-a-0020,94.096750,94.166750,the,I,sd,u-30-4
sw3304B-ms98-a-0020,94.166750,94.566750,members,I,sd,u-30-4
sw3304B-ms98-a-0020,94.566750,94.666750,are,I,sd,u-30-4
sw3304B-ms98-a-0020,94.666750,94.916750,really,I,sd,u-30-4
sw3304B-ms98-a-0020,94.916750,95.406750,expert,I,sd,u-30-4
sw3304B-ms98-a-0020,95.406750,95.616750,and,B,sd,u-30-5
sw3304B-ms98-a-0020,95.616750,95.676750,the,I,sd,u-30-5
sw3304B-ms98-a-0020,95.676750,95.826750,other,I,sd,u-30-5
sw3304B-ms98-a-0020,95.826750,96.216750,half,I,sd,u-30-5
sw3304B-ms98-a-0020,96.216750,96.346750,are,I,sd,u-30-5
sw3304B-ms98-a-0020,96.346750,96.550875,like,I,sd,u-30-5
sw3304B-ms98-a-0020,96.550875,96.876750,really,I,sd,u-30-5
sw3304B-ms98-a-0020,96.876750,97.250500,not,I,sd,u-30-5
sw3304B-ms98-a-0021,97.671625,98.088250,and,B,sd,u-32-1
sw3304B-ms98-a-0021,98.088250,98.328250,uh,I,sd,u-32-1
sw3304B-ms98-a-0021,98.328250,98.478250,we,I,sd,u-32-1
sw3304B-ms98-a-0021,98.478250,98.678250,kind,I,sd,u-32-1
sw3304B-ms98-a-0021,98.678250,98.748250,of,I,sd,u-32-1
sw3304B-ms98-a-0021,98.748250,98.938250,help,I,sd,u-32-1
sw3304B-ms98-a-0021,98.938250,99.098250,out,I,sd,u-32-1
sw3304B-ms98-a-0021,99.098250,99.158250,the,I,sd,u-32-1
sw3304B-ms98-a-0021,99.158250,99.658250,people,I,sd,u-32-1
sw3304B-ms98-a-0021,99.658250,99.898250,who,I,sd,u-32-1
sw3304B-ms98-a-0021,99.898250,100.178750,are,I,sd,u-32-1
sw3304B-ms98-a-0021,100.178750,100.478250,really,I,sd,u-32-1
sw3304B-ms98-a-0021,100.478250,100.982750,not,I,sd,u-32-1
sw3304B-ms98-a-0021,100.982750,103.079250,[laughter],O,,
sw3304B-ms98-a-0023,106.323500,106.531875,oh,B,nd,u-36-1
sw3304B-ms98-a-0023,106.531875,106.781875,i-,I,nd,u-36-1
sw3304B-ms98-a-0023,106.781875,106.931875,i,I,nd,u-36-1
sw3304B-ms98-a-0023,106.931875,107.121875,think,I,nd,u-36-1
sw3304B-ms98-a-0023,107.121875,107.371875,i'm,I,nd,u-36-1
sw3304B-ms98-a-0023,107.371875,107.491875,i,I,nd,u-36-1
sw3304B-ms98-a-0023,107.491875,107.661875,think,I,nd,u-36-1
sw3304B-ms98-a-0023,107.661875,107.761875,i'm,I,nd,u-36-1
sw3304B-ms98-a-0023,107.761875,107.801875,a,I,nd,u-36-1
sw3304B-ms98-a-0023,107.801875,108.351875,hacker,I,nd,u-36-1
sw3304B-ms98-a-0023,108.351875,108.511875,but,B,sd,u-36-2
sw3304B-ms98-a-0023,108.511875,108.631875,i'm,I,sd,u-36-2
sw3304B-ms98-a-0023,108.631875,108.896625,not,I,sd,u-36-2
sw3304B-ms98-a-0023,109.292125,109.511875,not,I,sd,u-36-2
sw3304B-ms98-a-0023,109.511875,109.981875,kind,I,sd,u-36-2
sw3304B-ms98-a-0023,109.981875,110.211875,th[e]-,I,sd,u-36-2
sw3304B-ms98-a-0023,110.211875,110.470875,not,I,sd,u-36-2
sw3304B-ms98-a-0023,110.470875,110.647250,the,I,sd,u-36-2
sw3304B-ms98-a-0023,110.647250,111.125500,uh,I,sd,u-36-2
sw3304B-ms98-a-0023,111.891500,111.974375,the,I,sd,u-36-2
sw3304B-ms98-a-0023,111.974375,112.371875,you,I,sd,u-36-2
sw3304B-ms98-a-0023,112.371875,112.561875,know,I,sd,u-36-2
sw3304B-ms98-a-0023,112.561875,112.941875,dial,I,sd,u-36-2
sw3304B-ms98-a-0023,112.941875,113.291875,around,I,sd,u-36-2
sw3304B-ms98-a-0023,113.291875,113.791875,randomly,I,sd,u-36-2
sw3304B-ms98-a-0023,113.791875,113.991875,trying,I,sd,u-36-2
sw3304B-ms98-a-0023,113.991875,114.051875,to,I,sd,u-36-2
sw3304B-ms98-a-0023,114.051875,114.231875,break,I,sd,u-36-2
sw3304B-ms98-a-0023,114.231875,114.351875,into,I,sd,u-36-2
sw3304B-ms98-a-0023,114.351875,114.771875,computers,I,sd,u-36-2
sw3304B-ms98-a-0023,114.771875,114.971875,type,I,sd,u-36-2
sw3304B-ms98-a-0023,114.971875,115.441875,hackers,B,+,u-38-1
sw3304B-ms98-a-0023,115.441875,115.771875,no,B,nn,u-38-2
sw3304B-ms98-a-0023,115.771875,116.049375,that's,B,sd^e,u-38-3
sw3304B-ms98-a-0023,116.392125,116.871875,[laughter],I,sd^e,u-38-3
sw3304B-ms98-a-0023,116.871875,116.981875,one,I,sd^e,u-38-3
sw3304B-ms98-a-0023,116.981875,117.041875,of,I,sd^e,u-38-3
sw3304B-ms98-a-0023,117.041875,117.201875,those,I,sd^e,u-38-3
sw3304B-ms98-a-0023,117.201875,117.781875,sports,I,sd^e,u-38-3
sw3304B-ms98-a-0023,117.781875,117.871875,i,I,sd^e,u-38-3
sw3304B-ms98-a-0023,117.871875,118.071875,don't,I,sd^e,u-38-3
sw3304B-ms98-a-0023,118.071875,118.271875,go,I,sd^e,u-38-3
sw3304B-ms98-a-0023,118.271875,119.178750,for,I,sd^e,u-38-3
sw3304B-ms98-a-0026,125.106000,125.915500,[vocalized-noise],O,,
sw3304B-ms98-a-0026,125.915500,125.995500,yeah,B,ny,u-40-1
sw3304B-ms98-a-0026,125.995500,126.734250,backpacking,B,sd,u-42-1
sw3304B-ms98-a-0026,127.114625,127.465500,yeah,B,aa,u-44-1
sw3304B-ms98-a-0026,127.465500,127.505500,i,B,sd,u-44-2
sw3304B-ms98-a-0026,127.505500,127.845500,belong,I,sd,u-44-2
sw3304B-ms98-a-0026,127.845500,127.975500,to,I,sd,u-44-2
sw3304B-ms98-a-0026,127.975500,128.376125,a,I,sd,u-44-2
sw3304B-ms98-a-0026,128.929750,129.145500,a,I,sd,u-44-2
sw3304B-ms98-a-0026,129.145500,129.305500,Boy,I,sd,u-44-2
sw3304B-ms98-a-0026,129.305500,129.685500,Scout,I,sd,u-44-2
sw3304B-ms98-a-0026,129.685500,130.232000,troop,I,sd,u-44-2
sw3304B-ms98-a-0026,130.911500,131.122500,it,B,sd,u-44-3
sw3304B-ms98-a-0026,131.122500,131.335500,beats,I,sd,u-44-3
sw3304B-ms98-a-0026,131.335500,131.695500,paying,I,sd,u-44-3
sw3304B-ms98-a-0026,131.695500,132.125500,United,I,sd,u-44-3
sw3304B-ms98-a-0026,132.125500,132.375500,Way,I,sd,u-44-3
sw3304B-ms98-a-0026,132.375500,132.455500,i,B,sd,u-44-4
sw3304B-ms98-a-0026,132.455500,132.755500,just,I,sd,u-44-4
sw3304B-ms98-a-0026,132.755500,132.815500,you,I,sd,u-44-4
sw3304B-ms98-a-0026,132.815500,133.254500,know,I,sd,u-44-4
sw3304B-ms98-a-0026,133.491750,133.875500,donate,B,+,u-46-1
sw3304B-ms98-a-0026,133.875500,133.905500,a,I,+,u-46-1
sw3304B-ms98-a-0026,133.905500,134.015500,whole,I,+,u-46-1
sw3304B-ms98-a-0026,134.015500,134.245500,bunch,I,+,u-46-1
sw3304B-ms98-a-0026,134.245500,134.305500,of,I,+,u-46-1
sw3304B-ms98-a-0026,134.305500,134.415500,my,I,+,u-46-1
sw3304B-ms98-a-0026,134.415500,134.735500,time,I,+,u-46-1
sw3304B-ms98-a-0026,134.735500,134.825500,to,I,+,u-46-1
sw3304B-ms98-a-0026,134.825500,134.885500,the,I,+,u-46-1
sw3304B-ms98-a-0026,134.885500,135.065500,Boy,I,+,u-46-1
sw3304B-ms98-a-0026,135.065500,135.475500,Scouts,I,+,u-46-1
sw3304B-ms98-a-0026,135.475500,135.575500,and,I,+,u-46-1
sw3304B-ms98-a-0026,135.575500,135.725500,have,I,+,u-46-1
sw3304B-ms98-a-0026,135.725500,136.253250,fun,I,+,u-46-1
sw3304B-ms98-a-0028,144.809500,145.205375,um-hum,B,b,u-48-1
sw3304B-ms98-a-0030,149.063250,150.547375,[laughter],O,,
sw3304B-ms98-a-0032,156.017500,156.524750,uh,B,sd,u-52-1
sw3304B-ms98-a-0032,156.524750,156.764750,well,I,sd,u-52-1
sw3304B-ms98-a-0032,156.764750,157.044750,just,I,sd,u-52-1
sw3304B-ms98-a-0032,157.044750,157.294750,last,I,sd,u-52-1
sw3304B-ms98-a-0032,157.294750,157.734750,weekend,I,sd,u-52-1
sw3304B-ms98-a-0032,157.734750,157.914750,went,I,sd,u-52-1
sw3304B-ms98-a-0032,157.914750,158.214750,to,I,sd,u-52-1
sw3304B-ms98-a-0032,158.214750,158.494750,Davy,I,sd,u-52-1
sw3304B-ms98-a-0032,158.494750,158.924750,Crockett,I,sd,u-52-1
sw3304B-ms98-a-0032,158.924750,160.214750,Forest,I,sd,u-52-1
sw3304B-ms98-a-0032,160.214750,160.354750,which,B,+,u-54-1
sw3304B-ms98-a-0032,160.354750,160.424750,is,I,+,u-54-1
sw3304B-ms98-a-0032,160.424750,160.654750,kind,I,+,u-54-1
sw3304B-ms98-a-0032,160.654750,160.814750,of,I,+,u-54-1
sw3304B-ms98-a-0032,160.814750,160.944750,out,I,+,u-54-1
sw3304B-ms98-a-0032,160.944750,161.054750,in,I,+,u-54-1
sw3304B-ms98-a-0032,161.054750,161.344750,east,I,+,u-54-1
sw3304B-ms98-a-0032,161.344750,162.079375,Texas,I,+,u-54-1
sw3304B-ms98-a-0033,162.939000,164.323875,and,B,sd,u-56-1
sw3304B-ms98-a-0033,164.323875,164.383875,we,I,sd,u-56-1
sw3304B-ms98-a-0033,164.383875,164.443875,go,I,sd,u-56-1
sw3304B-ms98-a-0033,164.443875,164.503875,to,I,sd,u-56-1
sw3304B-ms98-a-0033,164.503875,164.793875,uh,I,sd,u-56-1
sw3304B-ms98-a-0033,164.793875,165.333875,places,I,sd,u-56-1
sw3304B-ms98-a-0033,165.333875,165.573875,out,I,sd,u-56-1
sw3304B-ms98-a-0033,165.573875,166.063875,in,I,sd,u-56-1
sw3304B-ms98-a-0033,166.063875,166.290375,uh,B,^h,u-56-2
sw3304B-ms98-a-0034,167.231375,167.720500,uh,I,^h,u-56-2
sw3304B-ms98-a-0034,167.720500,167.981125,let's,I,^h,u-56-2
sw3304B-ms98-a-0034,167.981125,168.231125,see,I,^h,u-56-2
sw3304B-ms98-a-0034,168.231125,168.471125,what's,B,t1,u-56-3
sw3304B-ms98-a-0034,168.471125,168.741125,th[at]-,I,t1,u-56-3
sw3304B-ms98-a-0034,168.741125,168.991125,what's,I,t1,u-56-3
sw3304B-ms98-a-0034,168.991125,169.161125,that,I,t1,u-56-3
sw3304B-ms98-a-0034,169.161125,169.641125,state,I,t1,u-56-3
sw3304B-ms98-a-0034,169.641125,169.871125,north,I,t1,u-56-3
sw3304B-ms98-a-0034,169.871125,169.981125,of,I,t1,u-56-3
sw3304B-ms98-a-0034,169.981125,170.453875,us,I,t1,u-56-3
sw3304B-ms98-a-0034,170.679875,170.941125,that,B,t1,u-56-4
sw3304B-ms98-a-0034,170.941125,171.361125,state,I,t1,u-56-4
sw3304B-ms98-a-0034,171.361125,171.667250,yeah,B,aa,u-58-1
sw3304B-ms98-a-0034,171.953500,172.271125,yeah,B,aa^r,u-58-2
sw3304B-ms98-a-0034,172.271125,172.481125,that,B,b^m,u-58-3
sw3304B-ms98-a-0034,172.481125,172.741125,one,I,b^m,u-58-3
sw3304B-ms98-a-0034,172.741125,172.941125,that,B,b^m^r,u-58-4
sw3304B-ms98-a-0034,172.941125,173.111125,one,I,b^m^r,u-58-4
sw3304B-ms98-a-0034,173.111125,173.181125,yeah,B,b,u-60-1
sw3304B-ms98-a-0034,173.181125,173.927625,yeah,B,b^r,u-60-2
sw3304B-ms98-a-0034,174.686750,175.451625,and,B,%,u-60-3
sw3304B-ms98-a-0036,177.998125,178.301375,uh,B,nn,u-62-1
sw3304B-ms98-a-0036,178.301375,178.821375,no,I,nn,u-62-1
sw3304B-ms98-a-0036,178.821375,179.161375,to,B,sd^e,u-62-2
sw3304B-ms98-a-0036,179.161375,179.521375,another,I,sd^e,u-62-2
sw3304B-ms98-a-0036,179.521375,179.771375,f[ort]-,I,sd^e,u-62-2
sw3304B-ms98-a-0036,179.771375,179.901375,uh,I,sd^e,u-62-2
sw3304B-ms98-a-0036,179.901375,180.501375,a,I,sd^e,u-62-2
sw3304B-ms98-a-0036,180.501375,180.781375,old,I,sd^e,u-62-2
sw3304B-ms98-a-0036,180.781375,181.181375,Indian,I,sd^e,u-62-2
sw3304B-ms98-a-0036,181.181375,181.471375,fort,I,sd^e,u-62-2
sw3304B-ms98-a-0036,181.471375,181.691375,that's,I,sd^e,u-62-2
sw3304B-ms98-a-0036,181.691375,181.921375,out,I,sd^e,u-62-2
sw3304B-ms98-a-0036,181.921375,182.280500,there,I,sd^e,u-62-2
sw3304B-ms98-a-0036,182.506500,182.721375,trying,B,^h,u-62-3
sw3304B-ms98-a-0036,182.721375,182.781375,to,I,^h,u-62-3
sw3304B-ms98-a-0036,182.781375,182.901375,think,I,^h,u-62-3
sw3304B-ms98-a-0036,182.901375,182.961375,of,I,^h,u-62-3
sw3304B-ms98-a-0036,182.961375,183.021375,the,I,^h,u-62-3
sw3304B-ms98-a-0036,183.021375,183.211375,name,I,^h,u-62-3
sw3304B-ms98-a-0036,183.211375,183.351375,of,I,^h,u-62-3
sw3304B-ms98-a-0036,183.351375,183.632250,it,I,^h,u-62-3
sw3304B-ms98-a-0037,184.737375,185.385125,darn,O,,
sw3304B-ms98-a-0037,185.385125,185.829125,uh,O,,
sw3304B-ms98-a-0037,185.829125,186.159125,yeah,B,%,u-62-5
sw3304B-ms98-a-0037,186.159125,186.662625,no,B,%,u-62-6
sw3304B-ms98-a-0037,186.662625,187.049125,sorry,B,fa,u-62-7
sw3304B-ms98-a-0037,187.049125,187.189125,no,B,sd,u-62-8
sw3304B-ms98-a-0037,187.189125,187.619125,memory,I,sd,u-62-8
sw3304B-ms98-a-0037,187.619125,190.119125,[laughter],O,,
sw3304B-ms98-a-0038,191.328125,192.348125,no,B,nn,u-66-1
sw3304B-ms98-a-0038,192.348125,192.418125,i,B,sd^e,u-66-2
sw3304B-ms98-a-0038,192.418125,192.718125,missed,I,sd^e,u-66-2
sw3304B-ms98-a-0038,192.718125,192.908125,out,I,sd^e,u-66-2
sw3304B-ms98-a-0038,192.908125,193.148125,this,I,sd^e,u-66-2
sw3304B-ms98-a-0038,193.148125,193.508125,last,I,sd^e,u-66-2
sw3304B-ms98-a-0038,193.508125,193.718125,year,I,sd^e,u-66-2
sw3304B-ms98-a-0038,193.718125,193.768125,i,B,sd,u-66-3
sw3304B-ms98-a-0038,193.768125,194.098125,wasn't,I,sd,u-66-3
sw3304B-ms98-a-0038,194.098125,194.378125,able,I,sd,u-66-3
sw3304B-ms98-a-0038,194.378125,194.518125,to,I,sd,u-66-3
sw3304B-ms98-a-0038,194.518125,194.678125,get,I,sd,u-66-3
sw3304B-ms98-a-0038,194.678125,194.738125,the,I,sd,u-66-3
sw3304B-ms98-a-0038,194.738125,195.238125,time,I,sd,u-66-3
sw3304B-ms98-a-0038,195.238125,195.718125,off,I,sd,u-66-3
sw3304B-ms98-a-0038,195.718125,195.868125,but,I,sd,u-66-3
sw3304B-ms98-a-0038,195.868125,196.048125,maybe,I,sd,u-66-3
sw3304B-ms98-a-0038,196.048125,196.398125,next,I,sd,u-66-3
sw3304B-ms98-a-0038,196.398125,196.558125,year,I,sd,u-66-3
sw3304B-ms98-a-0038,196.558125,196.786000,it's,B,sd,u-66-4
sw3304B-ms98-a-0038,196.786000,197.018125,a,I,sd,u-66-4
sw3304B-ms98-a-0038,197.018125,197.268125,good,I,sd,u-66-4
sw3304B-ms98-a-0038,197.268125,198.122625,possibility,I,sd,u-66-4
sw3304B-ms98-a-0040,202.480250,202.600250,oh,B,aa,u-68-1
sw3304B-ms98-a-0040,202.600250,202.980250,yeah,I,aa,u-68-1
sw3304B-ms98-a-0040,202.980250,203.080250,[vocalized-noise],O,,
sw3304B-ms98-a-0040,203.080250,203.440250,yeah,B,aa^r,u-68-2
sw3304B-ms98-a-0040,203.440250,203.650250,when,B,sd,u-68-3
sw3304B-ms98-a-0040,203.650250,203.700250,i,I,sd,u-68-3
sw3304B-ms98-a-0040,203.700250,203.840250,was,I,sd,u-68-3
sw3304B-ms98-a-0040,203.840250,203.910250,a,I,sd,u-68-3
sw3304B-ms98-a-0040,203.910250,204.326250,kid,I,sd,u-68-3
sw3304B-ms98-a-0040,204.740500,205.000250,uh,I,sd,u-68-3
sw3304B-ms98-a-0040,205.000250,205.220250,we'd,I,sd,u-68-3
sw3304B-ms98-a-0040,205.220250,205.340250,do,I,sd,u-68-3
sw3304B-ms98-a-0040,205.340250,205.440250,the,I,sd,u-68-3
sw3304B-ms98-a-0040,205.440250,205.990250,equivalent,I,sd,u-68-3
