sw3346B-ms98-a-0003,3.670125,4.290000,well,B,sv,u-2-1
sw3346B-ms98-a-0004,17.290875,17.370875,know,I,sv,u-6-1
sw3346B-ms98-a-0004,17.370875,17.480875,they,I,sv,u-6-1
sw3346B-ms98-a-0004,17.480875,17.940875,require,I,sv,u-6-1
sw3346B-ms98-a-0004,17.940875,18.210875,two,I,sv,u-6-1
sw3346B-ms98-a-0004,18.210875,18.510875,years,I,sv,u-6-1
sw3346B-ms98-a-0004,18.510875,18.610875,of,I,sv,u-6-1
sw3346B-ms98-a-0004,18.610875,19.220875,service,I,sv,u-6-1
sw3346B-ms98-a-0004,19.220875,19.431625,uh,I,sv,u-6-1
sw3346B-ms98-a-0004,19.431625,19.990875,missionary,I,sv,u-6-1
sw3346B-ms98-a-0004,19.990875,20.524750,service,I,sv,u-6-1
sw3346B-ms98-a-0004,21.109500,21.382750,uh,O,,
sw3346B-ms98-a-0004,21.382750,21.730875,right,B,aa,u-8-1
sw3346B-ms98-a-0004,21.730875,21.790875,the,B,sd^m,u-8-2
sw3346B-ms98-a-0004,21.790875,22.367250,boys,I,sd^m,u-8-2
sw3346B-ms98-a-0005,22.819875,23.279875,yeah,B,b,u-10-1
sw3346B-ms98-a-0005,23.279875,23.839875,and,B,sv,u-10-2
sw3346B-ms98-a-0005,23.839875,24.139875,um,I,sv,u-10-2
sw3346B-ms98-a-0005,24.139875,24.429875,so,I,sv,u-10-2
sw3346B-ms98-a-0005,24.429875,24.539875,but,I,sv,u-10-2
sw3346B-ms98-a-0005,24.539875,24.609875,i,I,sv,u-10-2
sw3346B-ms98-a-0005,24.609875,24.759875,think,I,sv,u-10-2
sw3346B-ms98-a-0005,24.759875,24.819875,it,I,sv,u-10-2
sw3346B-ms98-a-0005,24.819875,24.909875,would,I,sv,u-10-2
sw3346B-ms98-a-0005,24.909875,24.979875,be,I,sv,u-10-2
sw3346B-ms98-a-0005,24.979875,25.286750,good,I,sv,u-10-2
sw3346B-ms98-a-0005,25.286750,25.449875,if,I,sv,u-10-2
sw3346B-ms98-a-0005,25.449875,25.610500,for,I,sv,u-10-2
sw3346B-ms98-a-0005,25.610500,25.899875,all,I,sv,u-10-2
sw3346B-ms98-a-0005,25.899875,26.149875,young,I,sv,u-10-2
sw3346B-ms98-a-0005,26.149875,26.682375,people,I,sv,u-10-2
sw3346B-ms98-a-0005,27.047625,27.169875,you,B,+,u-12-1
sw3346B-ms98-a-0005,27.169875,27.319875,know,I,+,u-12-1
sw3346B-ms98-a-0005,27.319875,27.469875,to,I,+,u-12-1
sw3346B-ms98-a-0005,27.469875,27.609875,be,I,+,u-12-1
sw3346B-ms98-a-0005,27.609875,27.829875,able,I,+,u-12-1
sw3346B-ms98-a-0005,27.829875,28.049875,to,I,+,u-12-1
sw3346B-ms98-a-0005,28.049875,28.189875,to,I,+,u-12-1
sw3346B-ms98-a-0005,28.189875,28.539875,do,I,+,u-12-1
sw3346B-ms98-a-0005,28.539875,28.969875,something,I,+,u-12-1
sw3346B-ms98-a-0005,28.969875,29.279875,like,I,+,u-12-1
sw3346B-ms98-a-0005,29.279875,29.660125,that,I,+,u-12-1
sw3346B-ms98-a-0005,30.017875,30.379875,um,B,+,u-14-1
sw3346B-ms98-a-0005,30.379875,30.659875,so,I,+,u-14-1
sw3346B-ms98-a-0005,30.659875,31.149250,that,I,+,u-14-1
sw3346B-ms98-a-0005,31.149250,31.900625,um,I,+,u-14-1
sw3346B-ms98-a-0005,31.900625,32.079875,you,I,+,u-14-1
sw3346B-ms98-a-0005,32.079875,32.392750,know,I,+,u-14-1
sw3346B-ms98-a-0006,33.323500,33.760500,i-,I,+,u-14-1
sw3346B-ms98-a-0006,33.760500,33.790500,i-,I,+,u-14-1
sw3346B-ms98-a-0006,33.790500,33.820500,i,I,+,u-14-1
sw3346B-ms98-a-0006,33.820500,33.980500,don't,I,+,u-14-1
sw3346B-ms98-a-0006,33.980500,34.090500,know,I,+,u-14-1
sw3346B-ms98-a-0006,34.090500,34.190500,i,I,+,u-14-1
sw3346B-ms98-a-0006,34.190500,34.390500,just,I,+,u-14-1
sw3346B-ms98-a-0006,34.390500,34.540500,feel,I,+,u-14-1
sw3346B-ms98-a-0006,34.540500,34.600500,it,I,+,u-14-1
sw3346B-ms98-a-0006,34.600500,34.690500,would,I,+,u-14-1
sw3346B-ms98-a-0006,34.690500,34.780500,be,I,+,u-14-1
sw3346B-ms98-a-0006,34.780500,35.000500,good,I,+,u-14-1
sw3346B-ms98-a-0006,35.000500,35.210500,for,I,+,u-14-1
sw3346B-ms98-a-0006,35.210500,35.290500,them_1,I,+,u-14-1
sw3346B-ms98-a-0006,35.290500,35.380500,to,I,+,u-14-1
sw3346B-ms98-a-0006,35.380500,35.540500,do,I,+,u-14-1
sw3346B-ms98-a-0006,35.540500,35.890500,that,I,+,u-14-1
sw3346B-ms98-a-0008,42.696375,43.352125,yeah,B,b,u-16-1
sw3346B-ms98-a-0010,48.602375,49.272375,um-hum,B,b,u-18-1
sw3346B-ms98-a-0012,55.303000,55.423000,oh,B,b,u-20-1
sw3346B-ms98-a-0012,55.423000,55.973000,sure,I,b,u-20-1
sw3346B-ms98-a-0013,56.648125,56.788125,oh,B,b,u-22-1
sw3346B-ms98-a-0013,56.788125,57.048125,yeah,I,b,u-22-1
sw3346B-ms98-a-0013,57.048125,57.298125,and,B,sv,u-22-2
sw3346B-ms98-a-0013,57.298125,57.618125,and,I,sv,u-22-2
sw3346B-ms98-a-0013,57.618125,58.018125,even,I,sv,u-22-2
sw3346B-ms98-a-0013,58.018125,58.098125,in,I,sv,u-22-2
sw3346B-ms98-a-0013,58.098125,58.238125,even,I,sv,u-22-2
sw3346B-ms98-a-0013,58.238125,58.338125,in,I,sv,u-22-2
sw3346B-ms98-a-0013,58.338125,58.508125,our,I,sv,u-22-2
sw3346B-ms98-a-0013,58.508125,58.758125,home,I,sv,u-22-2
sw3346B-ms98-a-0013,58.758125,59.238125,towns,I,sv,u-22-2
sw3346B-ms98-a-0013,59.238125,59.398125,there's,I,sv,u-22-2
sw3346B-ms98-a-0013,59.398125,59.448125,a,I,sv,u-22-2
sw3346B-ms98-a-0013,59.448125,59.668125,lot,I,sv,u-22-2
sw3346B-ms98-a-0013,59.668125,59.814125,of,I,sv,u-22-2
sw3346B-ms98-a-0013,60.224625,60.598125,um,B,+,u-24-1
sw3346B-ms98-a-0013,60.598125,60.908125,public,I,+,u-24-1
sw3346B-ms98-a-0013,60.908125,61.208125,service,I,+,u-24-1
sw3346B-ms98-a-0013,61.208125,61.428125,things,I,+,u-24-1
sw3346B-ms98-a-0013,61.428125,61.568125,that,I,+,u-24-1
sw3346B-ms98-a-0013,61.568125,61.668125,they,I,+,u-24-1
sw3346B-ms98-a-0013,61.668125,61.898125,could,I,+,u-24-1
sw3346B-ms98-a-0013,61.898125,62.288125,do,I,+,u-24-1
sw3346B-ms98-a-0014,62.651875,62.911875,uh,B,+,u-26-1
sw3346B-ms98-a-0014,62.911875,63.091875,you,I,+,u-26-1
sw3346B-ms98-a-0014,63.091875,63.181875,know,I,+,u-26-1
sw3346B-ms98-a-0014,63.181875,63.541875,drug,I,+,u-26-1
sw3346B-ms98-a-0014,63.541875,64.541875,rehabilitation,I,+,u-26-1
sw3346B-ms98-a-0014,64.541875,64.721875,and,I,+,u-26-1
sw3346B-ms98-a-0014,64.721875,64.981875,and,B,+,u-28-1
sw3346B-ms98-a-0014,64.981875,65.641875,alcohol,I,+,u-28-1
sw3346B-ms98-a-0014,65.641875,65.802500,and,I,+,u-28-1
sw3346B-ms98-a-0014,66.130125,66.431875,and,I,+,u-28-1
sw3346B-ms98-a-0014,66.431875,66.681875,just,I,+,u-28-1
sw3346B-ms98-a-0014,66.681875,66.881875,uh,I,+,u-28-1
sw3346B-ms98-a-0014,66.881875,67.191875,helping,I,+,u-28-1
sw3346B-ms98-a-0014,67.191875,67.431875,old,I,+,u-28-1
sw3346B-ms98-a-0014,67.431875,68.045000,people,I,+,u-28-1
sw3346B-ms98-a-0014,68.045000,68.531875,and,I,+,u-28-1
sw3346B-ms98-a-0014,68.531875,68.832250,um,I,+,u-28-1
sw3346B-ms98-a-0015,69.207375,69.667375,uh,I,+,u-28-1
sw3346B-ms98-a-0015,69.667375,69.837375,you,I,+,u-28-1
sw3346B-ms98-a-0015,69.837375,69.907375,know,I,+,u-28-1
sw3346B-ms98-a-0015,69.907375,70.217375,helping,I,+,u-28-1
sw3346B-ms98-a-0015,70.217375,70.607375,cripple,I,+,u-28-1
sw3346B-ms98-a-0015,70.607375,70.817375,just,I,+,u-28-1
sw3346B-ms98-a-0015,70.817375,71.137375,helping,I,+,u-28-1
sw3346B-ms98-a-0015,71.137375,71.627375,somebody,I,+,u-28-1
sw3346B-ms98-a-0015,71.627375,71.927375,else,I,+,u-28-1
sw3346B-ms98-a-0015,71.927375,72.037375,and,B,sv,u-30-1
sw3346B-ms98-a-0015,72.037375,72.087375,i,I,sv,u-30-1
sw3346B-ms98-a-0015,72.087375,72.357375,think,I,sv,u-30-1
sw3346B-ms98-a-0015,72.357375,72.577375,that,I,sv,u-30-1
sw3346B-ms98-a-0015,72.577375,72.807375,art,I,sv,u-30-1
sw3346B-ms98-a-0015,72.807375,72.997375,of,I,sv,u-30-1
sw3346B-ms98-a-0015,72.997375,73.404875,giving,I,sv,u-30-1
sw3346B-ms98-a-0015,73.747625,73.877375,is,I,sv,u-30-1
sw3346B-ms98-a-0015,73.877375,74.297375,something,I,sv,u-30-1
sw3346B-ms98-a-0015,74.297375,74.637375,that,I,sv,u-30-1
sw3346B-ms98-a-0015,74.637375,75.187375,um,I,sv,u-30-1
sw3346B-ms98-a-0015,75.187375,75.367375,we,I,sv,u-30-1
sw3346B-ms98-a-0015,75.367375,75.757375,don't,I,sv,u-30-1
sw3346B-ms98-a-0015,75.757375,76.227375,have,I,sv,u-30-1
sw3346B-ms98-a-0015,76.227375,76.407375,very,I,sv,u-30-1
sw3346B-ms98-a-0015,76.407375,76.697375,much,I,sv,u-30-1
sw3346B-ms98-a-0015,76.697375,76.857375,any,I,sv,u-30-1
sw3346B-ms98-a-0015,76.857375,77.377625,more,I,sv,u-30-1
sw3346B-ms98-a-0017,88.844500,89.521875,oh,B,sd,u-32-1
sw3346B-ms98-a-0017,89.521875,89.624500,i-,I,sd,u-32-1
sw3346B-ms98-a-0017,89.624500,89.794500,i,I,sd,u-32-1
sw3346B-ms98-a-0017,89.794500,89.964500,think,I,sd,u-32-1
sw3346B-ms98-a-0017,89.964500,90.084500,they,I,sd,u-32-1
sw3346B-ms98-a-0017,90.084500,90.274500,just,I,sd,u-32-1
sw3346B-ms98-a-0017,90.274500,90.454500,gave,I,sd,u-32-1
sw3346B-ms98-a-0017,90.454500,90.514500,it,I,sd,u-32-1
sw3346B-ms98-a-0017,90.514500,90.574500,a,I,sd,u-32-1
sw3346B-ms98-a-0017,90.574500,91.250125,title,I,sd,u-32-1
sw3346B-ms98-a-0017,91.250125,91.631250,but,B,sd,u-34-1
sw3346B-ms98-a-0017,91.631250,91.894500,it's,I,sd,u-34-1
sw3346B-ms98-a-0017,91.894500,92.134500,it's,I,sd,u-34-1
sw3346B-ms98-a-0017,92.134500,92.304500,not,I,sd,u-34-1
sw3346B-ms98-a-0017,92.304500,92.604500,something,I,sd,u-34-1
sw3346B-ms98-a-0017,92.604500,92.964500,that's,I,sd,u-34-1
sw3346B-ms98-a-0017,92.964500,93.292125,um,I,sd,u-34-1
sw3346B-ms98-a-0017,93.578375,93.784500,in,I,sd,u-34-1
sw3346B-ms98-a-0017,93.784500,94.464500,legislation,I,sd,u-34-1
sw3346B-ms98-a-0017,94.464500,94.730250,or,I,sd,u-34-1
sw3346B-ms98-a-0017,94.730250,94.994500,in,B,+,u-36-1
sw3346B-ms98-a-0017,94.994500,95.494500,works,O,,
sw3346B-ms98-a-0017,95.494500,96.023625,um,O,,
sw3346B-ms98-a-0017,96.238375,96.621750,uh,O,,
sw3346B-ms98-a-0017,97.081250,97.354500,yeah,B,b,u-38-1
sw3346B-ms98-a-0017,97.354500,97.904500,no,B,nn,u-38-2
sw3346B-ms98-a-0017,97.904500,98.104500,no,I,nn,u-38-2
sw3346B-ms98-a-0017,98.104500,98.284500,it's,B,sd^e,u-38-3
sw3346B-ms98-a-0017,98.284500,98.484500,not,I,sd^e,u-38-3
sw3346B-ms98-a-0017,98.484500,98.601875,it's,B,sd,u-38-4
sw3346B-ms98-a-0017,98.601875,98.786375,just,I,sd,u-38-4
sw3346B-ms98-a-0017,98.786375,99.094500,a,I,sd,u-38-4
sw3346B-ms98-a-0017,99.094500,99.364500,just,I,sd,u-38-4
sw3346B-ms98-a-0017,99.364500,99.484500,a,I,sd,u-38-4
sw3346B-ms98-a-0017,99.484500,100.081250,topic,I,sd,u-38-4
sw3346B-ms98-a-0017,100.485250,101.043625,but,O,,
sw3346B-ms98-a-0018,101.820875,102.208875,i-,O,,
sw3346B-ms98-a-0018,102.208875,102.398875,i,B,aa,u-40-1
sw3346B-ms98-a-0018,102.398875,102.648875,think,I,aa,u-40-1
sw3346B-ms98-a-0018,102.648875,102.828875,so,I,aa,u-40-1
sw3346B-ms98-a-0018,102.828875,103.438875,too,I,aa,u-40-1
sw3346B-ms98-a-0018,103.438875,103.508875,i,B,aa^r,u-40-2
sw3346B-ms98-a-0018,103.508875,103.748875,think,I,aa^r,u-40-2
sw3346B-ms98-a-0018,103.748875,103.858875,so,I,aa^r,u-40-2
sw3346B-ms98-a-0018,103.858875,104.315125,too,I,aa^r,u-40-2
sw3346B-ms98-a-0018,104.624000,104.928875,um,B,sv,u-40-3
sw3346B-ms98-a-0018,104.928875,105.268875,because,I,sv,u-40-3
sw3346B-ms98-a-0018,105.268875,105.468875,there's,I,sv,u-40-3
sw3346B-ms98-a-0018,105.468875,105.618875,so,I,sv,u-40-3
sw3346B-ms98-a-0018,105.618875,105.938875,many,I,sv,u-40-3
sw3346B-ms98-a-0018,105.938875,106.268875,um,I,sv,u-40-3
sw3346B-ms98-a-0018,106.268875,106.778875,kids,I,sv,u-40-3
sw3346B-ms98-a-0018,106.778875,107.088875,who,I,sv,u-40-3
sw3346B-ms98-a-0018,107.088875,107.488875,have,I,sv,u-40-3
sw3346B-ms98-a-0018,107.488875,107.648875,uh,I,sv,u-40-3
sw3346B-ms98-a-0018,107.648875,107.798875,you,I,sv,u-40-3
sw3346B-ms98-a-0018,107.798875,107.858875,know,I,sv,u-40-3
sw3346B-ms98-a-0018,107.858875,108.038875,so,I,sv,u-40-3
sw3346B-ms98-a-0018,108.038875,108.248875,much,I,sv,u-40-3
sw3346B-ms98-a-0018,108.248875,108.608875,money,I,sv,u-40-3
sw3346B-ms98-a-0018,108.608875,108.828875,and,I,sv,u-40-3
sw3346B-ms98-a-0018,108.828875,109.298875,so,I,sv,u-40-3
sw3346B-ms98-a-0018,109.298875,109.498875,much,I,sv,u-40-3
sw3346B-ms98-a-0018,109.498875,109.658875,free,I,sv,u-40-3
sw3346B-ms98-a-0018,109.658875,110.268875,time,I,sv,u-40-3
sw3346B-ms98-a-0018,110.268875,110.608875,and,I,sv,u-40-3
sw3346B-ms98-a-0018,110.608875,110.818875,uh,I,sv,u-40-3
sw3346B-ms98-a-0018,110.818875,111.138875,nothing,I,sv,u-40-3
sw3346B-ms98-a-0018,111.138875,111.238875,to,I,sv,u-40-3
sw3346B-ms98-a-0018,111.238875,111.712375,do,I,sv,u-40-3
sw3346B-ms98-a-0018,112.104125,112.724625,um,I,sv,u-40-3
sw3346B-ms98-a-0018,112.724625,112.868875,a[nd]-,I,sv,u-40-3
sw3346B-ms98-a-0018,112.868875,113.038875,and,I,sv,u-40-3
sw3346B-ms98-a-0018,113.038875,113.308875,nothing,I,sv,u-40-3
sw3346B-ms98-a-0018,113.308875,113.378875,to,I,sv,u-40-3
sw3346B-ms98-a-0018,113.378875,113.508875,give,I,sv,u-40-3
sw3346B-ms98-a-0018,113.508875,113.638875,their,I,sv,u-40-3
sw3346B-ms98-a-0018,113.638875,114.138875,time,I,sv,u-40-3
sw3346B-ms98-a-0018,114.138875,114.593250,to,I,sv,u-40-3
sw3346B-ms98-a-0019,115.002750,115.332750,um,B,sv,u-42-1
sw3346B-ms98-a-0019,115.332750,115.402750,they,I,sv,u-42-1
sw3346B-ms98-a-0019,115.402750,115.522750,don't,I,sv,u-42-1
sw3346B-ms98-a-0019,115.522750,115.652750,even,I,sv,u-42-1
sw3346B-ms98-a-0019,115.652750,115.792750,have,I,sv,u-42-1
sw3346B-ms98-a-0019,115.792750,115.852750,a,I,sv,u-42-1
sw3346B-ms98-a-0019,115.852750,116.502750,direction,I,sv,u-42-1
sw3346B-ms98-a-0019,116.502750,116.612750,to,I,sv,u-42-1
sw3346B-ms98-a-0019,116.612750,116.842750,give,I,sv,u-42-1
sw3346B-ms98-a-0019,116.842750,117.042750,their,I,sv,u-42-1
sw3346B-ms98-a-0019,117.042750,117.182750,their,I,sv,u-42-1
sw3346B-ms98-a-0019,117.182750,117.532750,time,I,sv,u-42-1
sw3346B-ms98-a-0019,117.532750,117.712750,to,I,sv,u-42-1
sw3346B-ms98-a-0019,117.712750,117.842750,so,B,sv,u-42-2
sw3346B-ms98-a-0019,117.842750,117.882750,i,I,sv,u-42-2
sw3346B-ms98-a-0019,117.882750,118.042750,think,I,sv,u-42-2
sw3346B-ms98-a-0019,118.042750,118.132750,it,B,+,u-44-1
sw3346B-ms98-a-0019,118.132750,118.222750,would,I,+,u-44-1
sw3346B-ms98-a-0019,118.222750,118.282750,be,I,+,u-44-1
sw3346B-ms98-a-0019,118.282750,118.482750,really,I,+,u-44-1
sw3346B-ms98-a-0019,118.482750,118.712750,good,I,+,u-44-1
sw3346B-ms98-a-0019,118.712750,118.825625,for,I,+,u-44-1
sw3346B-ms98-a-0019,118.825625,119.206125,people,I,+,u-44-1
sw3346B-ms98-a-0019,119.206125,120.092750,to,I,+,u-44-1
sw3346B-ms98-a-0019,120.092750,120.512750,um,I,+,u-44-1
sw3346B-ms98-a-0019,120.512750,120.652750,to,I,+,u-44-1
sw3346B-ms98-a-0019,120.652750,120.752750,be,I,+,u-44-1
sw3346B-ms98-a-0019,120.752750,120.922750,able,I,+,u-44-1
sw3346B-ms98-a-0019,120.922750,120.982750,to,I,+,u-44-1
sw3346B-ms98-a-0019,120.982750,121.182750,give,I,+,u-44-1
sw3346B-ms98-a-0019,121.182750,121.370000,their,I,+,u-44-1
sw3346B-ms98-a-0019,121.370000,122.002750,time,I,+,u-44-1
sw3346B-ms98-a-0019,122.002750,122.200875,i[n]-,I,+,u-44-1
sw3346B-ms98-a-0019,122.200875,122.522750,in,I,+,u-44-1
sw3346B-ms98-a-0019,122.522750,122.642750,uh,I,+,u-44-1
sw3346B-ms98-a-0019,122.642750,122.792750,some,I,+,u-44-1
sw3346B-ms98-a-0019,122.792750,122.952750,kind,I,+,u-44-1
sw3346B-ms98-a-0019,122.952750,123.012750,of,I,+,u-44-1
sw3346B-ms98-a-0019,123.012750,123.382750,public,I,+,u-44-1
sw3346B-ms98-a-0019,123.382750,123.850375,service,I,+,u-44-1
sw3346B-ms98-a-0019,124.211875,124.382750,uh,I,+,u-44-1
sw3346B-ms98-a-0019,124.382750,124.652750,even,I,+,u-44-1
sw3346B-ms98-a-0019,124.652750,124.712750,in,I,+,u-44-1
sw3346B-ms98-a-0019,124.712750,124.822750,our,I,+,u-44-1
sw3346B-ms98-a-0019,124.822750,125.536875,government,I,+,u-44-1
sw3346B-ms98-a-0020,125.852125,126.002125,you,I,+,u-44-1
sw3346B-ms98-a-0020,126.002125,126.302125,know,I,+,u-44-1
sw3346B-ms98-a-0020,126.302125,126.732125,as,I,+,u-44-1
sw3346B-ms98-a-0020,126.732125,126.982875,uh,I,+,u-44-1
sw3346B-ms98-a-0020,126.982875,127.452125,aids,I,+,u-44-1
sw3346B-ms98-a-0020,127.452125,127.892125,to,I,+,u-44-1
sw3346B-ms98-a-0020,127.892125,128.182125,uh,I,+,u-44-1
sw3346B-ms98-a-0020,128.182125,128.332125,you,I,+,u-44-1
sw3346B-ms98-a-0020,128.332125,128.452125,know,I,+,u-44-1
sw3346B-ms98-a-0020,128.452125,129.092125,Congress,I,+,u-44-1
sw3346B-ms98-a-0020,129.092125,129.362125,uh,I,+,u-44-1
sw3346B-ms98-a-0020,129.362125,129.862125,people,I,+,u-44-1
sw3346B-ms98-a-0021,130.277500,130.871500,so,B,%,u-46-1
sw3346B-ms98-a-0021,130.871500,131.331500,um,I,%,u-46-1
sw3346B-ms98-a-0021,131.331500,131.501500,yeah,I,%,u-46-1
sw3346B-ms98-a-0021,131.501500,131.641500,it,B,sv,u-46-2
sw3346B-ms98-a-0021,131.641500,131.771500,would,I,sv,u-46-2
sw3346B-ms98-a-0021,131.771500,132.041500,be,I,sv,u-46-2
sw3346B-ms98-a-0021,132.041500,132.091500,uh,I,sv,u-46-2
sw3346B-ms98-a-0021,132.091500,132.241500,it'd,I,sv,u-46-2
sw3346B-ms98-a-0021,132.241500,132.321500,be,I,sv,u-46-2
sw3346B-ms98-a-0021,132.321500,132.561500,really,I,sv,u-46-2
sw3346B-ms98-a-0021,132.561500,133.028250,good,I,sv,u-46-2
sw3346B-ms98-a-0021,133.028250,133.181500,i,B,+,u-48-1
sw3346B-ms98-a-0021,133.181500,133.491500,think,I,+,u-48-1
sw3346B-ms98-a-0023,143.889875,144.512875,uh-huh,B,b,u-50-1
sw3346B-ms98-a-0023,145.123125,145.808875,right,B,b,u-52-1
sw3346B-ms98-a-0025,147.707625,147.827625,oh,B,aa,u-54-1
sw3346B-ms98-a-0025,147.827625,148.337875,yeah,I,aa,u-54-1
sw3346B-ms98-a-0025,148.582625,148.727625,oh,B,aa^r,u-54-2
sw3346B-ms98-a-0025,148.727625,148.927625,yeah,I,aa^r,u-54-2
sw3346B-ms98-a-0025,148.927625,149.047625,i,B,sv,u-54-3
sw3346B-ms98-a-0025,149.047625,149.327625,agree,I,sv,u-54-3
sw3346B-ms98-a-0025,149.327625,149.497625,with,I,sv,u-54-3
sw3346B-ms98-a-0025,149.497625,149.687625,you,I,sv,u-54-3
sw3346B-ms98-a-0025,149.687625,149.827625,yeah,O,,
sw3346B-ms98-a-0025,149.827625,149.927625,this,B,sv,u-54-4
sw3346B-ms98-a-0025,149.927625,150.027625,is,I,sv,u-54-4
sw3346B-ms98-a-0025,150.027625,150.407625,something,I,sv,u-54-4
sw3346B-ms98-a-0025,150.407625,150.727625,that,I,sv,u-54-4
sw3346B-ms98-a-0025,150.727625,151.040125,um,I,sv,u-54-4
sw3346B-ms98-a-0025,151.360250,151.517625,like,I,sv,u-54-4
sw3346B-ms98-a-0025,151.517625,151.597625,you,I,sv,u-54-4
sw3346B-ms98-a-0025,151.597625,151.707625,say,I,sv,u-54-4
sw3346B-ms98-a-0025,151.707625,151.877625,it's,I,sv,u-54-4
sw3346B-ms98-a-0025,151.877625,152.087625,it's,I,sv,u-54-4
sw3346B-ms98-a-0025,152.087625,152.557625,character,I,sv,u-54-4
sw3346B-ms98-a-0025,152.557625,153.042500,building,I,sv,u-54-4
sw3346B-ms98-a-0025,153.374000,154.127625,um,B,+,u-56-1
sw3346B-ms98-a-0025,154.127625,154.207625,you,I,+,u-56-1
sw3346B-ms98-a-0025,154.207625,154.347625,know,I,+,u-56-1
sw3346B-ms98-a-0025,154.347625,154.647625,learning,I,+,u-56-1
sw3346B-ms98-a-0025,154.647625,154.807625,how,I,+,u-56-1
sw3346B-ms98-a-0025,154.807625,154.867625,to,I,+,u-56-1
sw3346B-ms98-a-0025,154.867625,155.217625,to,I,+,u-56-1
sw3346B-ms98-a-0025,155.217625,155.447625,give,I,+,u-56-1
sw3346B-ms98-a-0025,155.447625,155.597625,to,I,+,u-56-1
sw3346B-ms98-a-0025,155.597625,156.077625,others,I,+,u-56-1
sw3346B-ms98-a-0025,156.077625,156.310375,and,I,+,u-56-1
sw3346B-ms98-a-0025,156.521375,156.707625,being,I,+,u-56-1
sw3346B-ms98-a-0025,156.707625,156.977625,less,I,+,u-56-1
sw3346B-ms98-a-0025,156.977625,157.517375,selfish,I,+,u-56-1
sw3346B-ms98-a-0025,157.517375,157.827750,and,B,%,u-56-2
sw3346B-ms98-a-0025,158.132750,158.447625,um,B,b,u-58-1
sw3346B-ms98-a-0027,162.658750,163.289000,um-hum,O,,
sw3346B-ms98-a-0029,165.453250,166.251000,right,B,b,u-60-1
sw3346B-ms98-a-0030,167.218000,168.157000,um-hum,B,b,u-62-1
sw3346B-ms98-a-0030,168.423125,168.898500,um-hum,B,b^r,u-62-2
sw3346B-ms98-a-0030,169.388125,169.901750,yeah,B,b,u-62-3
