sw3118B-ms98-a-0002,2.399375,2.775875,okay,B,aa,u-2-1
sw3118B-ms98-a-0013,64.802875,65.082875,making,B,sv,u-10-4
sw3118B-ms98-a-0013,65.082875,65.152875,it,I,sv,u-10-4
sw3118B-ms98-a-0013,65.152875,65.722875,unanimous,I,sv,u-10-4
sw3118B-ms98-a-0013,65.722875,66.172875,sometimes,I,sv,u-10-4
sw3118B-ms98-a-0013,66.172875,66.582875,might,I,sv,u-10-4
sw3118B-ms98-a-0013,66.582875,66.953250,um,I,sv,u-10-4
sw3118B-ms98-a-0015,68.484250,68.735000,let,I,sv,u-10-4
sw3118B-ms98-a-0015,69.135375,69.202625,the,I,sv,u-10-4
sw3118B-ms98-a-0015,69.202625,69.382625,only,I,sv,u-10-4
sw3118B-ms98-a-0015,69.382625,69.542625,thing,I,sv,u-10-4
sw3118B-ms98-a-0015,69.542625,69.612625,it,I,sv,u-10-4
sw3118B-ms98-a-0015,69.612625,69.842625,might,I,sv,u-10-4
sw3118B-ms98-a-0015,69.842625,69.992625,let,I,sv,u-10-4
sw3118B-ms98-a-0015,69.992625,70.222625,more,I,sv,u-10-4
sw3118B-ms98-a-0015,70.222625,70.592625,people,I,sv,u-10-4
sw3118B-ms98-a-0015,70.592625,70.772625,get,I,sv,u-10-4
sw3118B-ms98-a-0015,70.772625,71.293375,off,I,sv,u-10-4
sw3118B-ms98-a-0015,71.293375,71.362625,i,B,sv,u-10-5
sw3118B-ms98-a-0015,71.362625,71.522625,don't,I,sv,u-10-5
sw3118B-ms98-a-0015,71.522625,71.652625,think,I,sv,u-10-5
sw3118B-ms98-a-0015,71.652625,71.712625,it,I,sv,u-10-5
sw3118B-ms98-a-0015,71.712625,71.872625,would,I,sv,u-10-5
sw3118B-ms98-a-0015,71.872625,72.496375,convict,I,sv,u-10-5
sw3118B-ms98-a-0015,72.496375,72.922625,[laughter-any],O,,
sw3118B-ms98-a-0015,72.922625,73.189750,[laughter-more],O,,
sw3118B-ms98-a-0015,73.189750,73.695125,[laughter-people],O,,
sw3118B-ms98-a-0016,74.194125,74.402750,and,B,sv,u-12-1
sw3118B-ms98-a-0016,74.402750,74.532750,we,I,sv,u-12-1
sw3118B-ms98-a-0016,74.532750,74.852750,have,I,sv,u-12-1
sw3118B-ms98-a-0016,74.852750,75.022750,so,I,sv,u-12-1
sw3118B-ms98-a-0016,75.022750,75.462750,many,I,sv,u-12-1
sw3118B-ms98-a-0016,75.462750,75.852750,people,I,sv,u-12-1
sw3118B-ms98-a-0016,75.852750,76.426000,already,I,sv,u-12-1
sw3118B-ms98-a-0016,76.426000,76.592750,you,I,sv,u-12-1
sw3118B-ms98-a-0016,76.592750,76.722750,know,I,sv,u-12-1
sw3118B-ms98-a-0016,76.722750,76.792750,the,B,sv,u-12-2
sw3118B-ms98-a-0016,76.792750,77.092750,jails,I,sv,u-12-2
sw3118B-ms98-a-0016,77.092750,77.152750,are,I,sv,u-12-2
sw3118B-ms98-a-0016,77.152750,77.492750,already,I,sv,u-12-2
sw3118B-ms98-a-0016,77.492750,77.936000,overloaded,I,sv,u-12-2
sw3118B-ms98-a-0018,98.803125,99.339125,yeah,B,b,u-14-1
sw3118B-ms98-a-0018,99.772250,100.018250,well,B,%,u-14-2
sw3118B-ms98-a-0018,100.018250,100.178250,if,I,%,u-14-2
sw3118B-ms98-a-0018,100.178250,100.548250,it's,I,%,u-14-2
sw3118B-ms98-a-0018,100.548250,100.818250,no,B,ar,u-14-3
sw3118B-ms98-a-0018,100.818250,100.958250,but,B,qw,u-14-4
sw3118B-ms98-a-0018,100.958250,101.208250,they,I,qw,u-14-4
sw3118B-ms98-a-0018,101.208250,101.551625,they,I,qw,u-14-4
sw3118B-ms98-a-0018,101.551625,101.688250,what,I,qw,u-14-4
sw3118B-ms98-a-0018,101.688250,101.848250,if,I,qw,u-14-4
sw3118B-ms98-a-0018,101.848250,101.948250,they,I,qw,u-14-4
sw3118B-ms98-a-0018,101.948250,102.278250,never,I,qw,u-14-4
sw3118B-ms98-a-0018,102.278250,102.948250,agree,I,qw,u-14-4
sw3118B-ms98-a-0018,103.860500,104.088250,doesn't,B,qy,u-14-5
sw3118B-ms98-a-0018,104.088250,104.198250,it,I,qy,u-14-5
sw3118B-ms98-a-0018,104.198250,104.508250,just,I,qy,u-14-5
sw3118B-ms98-a-0018,104.508250,104.863625,um,I,qy,u-14-5
sw3118B-ms98-a-0018,105.613125,105.678250,do,I,qy,u-14-5
sw3118B-ms98-a-0018,105.678250,105.748250,they,I,qy,u-14-5
sw3118B-ms98-a-0018,105.748250,105.838250,have,I,qy,u-14-5
sw3118B-ms98-a-0018,105.838250,105.938250,to,I,qy,u-14-5
sw3118B-ms98-a-0018,105.938250,106.038250,go,I,qy,u-14-5
sw3118B-ms98-a-0018,106.038250,106.378250,back,I,qy,u-14-5
sw3118B-ms98-a-0018,106.378250,106.548625,and,I,qy,u-14-5
sw3118B-ms98-a-0018,106.710625,106.798250,do,I,qy,u-14-5
sw3118B-ms98-a-0018,106.798250,106.858250,a,I,qy,u-14-5
sw3118B-ms98-a-0018,106.858250,106.968250,whole,I,qy,u-14-5
sw3118B-ms98-a-0018,106.968250,107.098250,new,I,qy,u-14-5
sw3118B-ms98-a-0018,107.098250,107.588250,trial,I,qy,u-14-5
sw3118B-ms98-a-0018,107.588250,107.886000,or,B,%,u-14-6
sw3118B-ms98-a-0020,110.167750,110.657875,agree,B,b^m,u-16-1
sw3118B-ms98-a-0022,116.455625,116.651125,yeah,B,b,u-18-1
sw3118B-ms98-a-0024,125.960125,126.290125,yeah,O,,
sw3118B-ms98-a-0024,126.290125,126.380125,and,B,sv,u-18-2
sw3118B-ms98-a-0024,126.380125,126.530125,that,I,sv,u-18-2
sw3118B-ms98-a-0024,126.530125,126.830125,maybe,I,sv,u-18-2
sw3118B-ms98-a-0024,126.830125,126.960125,on,I,sv,u-18-2
sw3118B-ms98-a-0024,126.960125,127.070125,the,I,sv,u-18-2
sw3118B-ms98-a-0024,127.070125,127.556625,lesser,I,sv,u-18-2
sw3118B-ms98-a-0025,128.657875,129.101375,crimes,I,sv,u-18-2
sw3118B-ms98-a-0025,129.101375,129.251375,that,I,sv,u-18-2
sw3118B-ms98-a-0025,129.251375,129.501375,aren't,I,sv,u-18-2
sw3118B-ms98-a-0025,129.501375,129.741375,too,I,sv,u-18-2
sw3118B-ms98-a-0025,129.741375,130.484375,severe,I,sv,u-18-2
sw3118B-ms98-a-0025,130.672625,130.831375,that's,I,sv,u-18-2
sw3118B-ms98-a-0025,130.831375,130.901375,a,I,sv,u-18-2
sw3118B-ms98-a-0025,130.901375,131.210250,little,I,sv,u-18-2
sw3118B-ms98-a-0025,131.417375,132.071375,stringent,I,sv,u-18-2
sw3118B-ms98-a-0025,132.071375,132.687750,[laughter],O,,
sw3118B-ms98-a-0026,133.338875,133.851875,especially,B,sv,u-20-1
sw3118B-ms98-a-0026,133.851875,134.111875,because,I,sv,u-20-1
sw3118B-ms98-a-0026,134.111875,134.341875,there's,I,sv,u-20-1
sw3118B-ms98-a-0026,134.341875,134.771875,twelve,I,sv,u-20-1
sw3118B-ms98-a-0026,134.771875,134.841875,the,B,%,u-20-2
sw3118B-ms98-a-0026,134.841875,135.071875,thing,I,%,u-20-2
sw3118B-ms98-a-0026,135.071875,135.401875,about,I,%,u-20-2
sw3118B-ms98-a-0026,135.401875,135.491875,it,I,%,u-20-2
sw3118B-ms98-a-0026,135.491875,135.671875,is,I,%,u-20-2
sw3118B-ms98-a-0026,135.671875,135.761875,i,I,%,u-20-2
sw3118B-ms98-a-0026,135.761875,136.141250,think,I,%,u-20-2
sw3118B-ms98-a-0026,136.141250,136.561875,jury,I,%,u-20-2
sw3118B-ms98-a-0026,136.561875,137.121875,selection,I,%,u-20-2
sw3118B-ms98-a-0026,137.121875,137.556375,too,I,%,u-20-2
sw3118B-ms98-a-0026,137.556375,137.621875,a,B,sv,u-20-3
sw3118B-ms98-a-0026,137.621875,137.851875,lot,I,sv,u-20-3
sw3118B-ms98-a-0026,137.851875,137.911875,of,I,sv,u-20-3
sw3118B-ms98-a-0026,137.911875,138.451875,times,I,sv,u-20-3
sw3118B-ms98-a-0026,138.451875,138.764000,um,I,sv,u-20-3
sw3118B-ms98-a-0027,140.087625,140.256375,the,I,sv,u-20-3
sw3118B-ms98-a-0027,140.256375,140.719125,lawyers,I,sv,u-20-3
sw3118B-ms98-a-0027,140.719125,140.926375,are,I,sv,u-20-3
sw3118B-ms98-a-0027,140.926375,141.126375,able,I,sv,u-20-3
sw3118B-ms98-a-0027,141.126375,141.236375,to,I,sv,u-20-3
sw3118B-ms98-a-0027,141.236375,141.476375,pick,I,sv,u-20-3
sw3118B-ms98-a-0027,141.476375,141.596375,and,I,sv,u-20-3
sw3118B-ms98-a-0027,141.596375,141.836375,choose,I,sv,u-20-3
sw3118B-ms98-a-0027,141.836375,141.926375,who,I,sv,u-20-3
sw3118B-ms98-a-0027,141.926375,142.056375,they,I,sv,u-20-3
sw3118B-ms98-a-0027,142.056375,142.276375,want,I,sv,u-20-3
sw3118B-ms98-a-0027,142.276375,142.376375,on,I,sv,u-20-3
sw3118B-ms98-a-0027,142.376375,142.456375,the,I,sv,u-20-3
sw3118B-ms98-a-0027,142.456375,142.806375,jury,I,sv,u-20-3
sw3118B-ms98-a-0027,142.806375,142.896375,and,B,sv,u-20-4
sw3118B-ms98-a-0027,142.896375,142.976375,they,I,sv,u-20-4
sw3118B-ms98-a-0027,142.976375,143.266375,can,I,sv,u-20-4
sw3118B-ms98-a-0027,143.266375,143.666375,sway,I,sv,u-20-4
sw3118B-ms98-a-0027,143.666375,143.796375,them,I,sv,u-20-4
sw3118B-ms98-a-0027,143.796375,144.006375,that,I,sv,u-20-4
sw3118B-ms98-a-0027,144.006375,144.156375,way,I,sv,u-20-4
sw3118B-ms98-a-0027,144.156375,144.607875,too,I,sv,u-20-4
sw3118B-ms98-a-0029,162.846875,162.986750,i,B,aa,u-22-1
sw3118B-ms98-a-0029,162.986750,163.226750,know,I,aa,u-22-1
sw3118B-ms98-a-0029,163.226750,163.386750,i,B,sv,u-22-2
sw3118B-ms98-a-0029,163.386750,163.596750,don't,I,sv,u-22-2
sw3118B-ms98-a-0029,163.596750,163.833750,think,I,sv,u-22-2
sw3118B-ms98-a-0029,163.833750,164.196000,well,I,sv,u-22-2
sw3118B-ms98-a-0029,164.820875,164.916750,i,I,sv,u-22-2
sw3118B-ms98-a-0029,164.916750,165.156750,guess,I,sv,u-22-2
sw3118B-ms98-a-0029,165.156750,165.216750,you,I,sv,u-22-2
sw3118B-ms98-a-0029,165.216750,165.416750,really,I,sv,u-22-2
sw3118B-ms98-a-0029,165.416750,165.846750,can't,I,sv,u-22-2
sw3118B-ms98-a-0029,165.846750,166.032375,but,B,qh,u-22-3
sw3118B-ms98-a-0029,166.032375,166.216750,the,I,qh,u-22-3
sw3118B-ms98-a-0029,166.216750,166.376750,other,I,qh,u-22-3
sw3118B-ms98-a-0029,166.376750,166.606750,thing,I,qh,u-22-3
sw3118B-ms98-a-0029,166.606750,166.806750,is,I,qh,u-22-3
sw3118B-ms98-a-0029,166.806750,166.946750,when,I,qh,u-22-3
sw3118B-ms98-a-0029,166.946750,167.056750,they,I,qh,u-22-3
sw3118B-ms98-a-0029,167.056750,167.276750,have,I,qh,u-22-3
sw3118B-ms98-a-0029,167.276750,167.526750,the,I,qh,u-22-3
sw3118B-ms98-a-0029,167.526750,168.136750,sensational,I,qh,u-22-3
sw3118B-ms98-a-0029,168.136750,168.466750,trials,I,qh,u-22-3
sw3118B-ms98-a-0029,168.466750,168.586750,how,I,qh,u-22-3
sw3118B-ms98-a-0029,168.586750,168.706750,they,I,qh,u-22-3
sw3118B-ms98-a-0029,168.706750,168.866750,get,I,qh,u-22-3
sw3118B-ms98-a-0029,168.866750,169.166750,people,I,qh,u-22-3
sw3118B-ms98-a-0029,169.166750,169.236750,who,I,qh,u-22-3
sw3118B-ms98-a-0029,169.236750,169.597500,aren't,I,qh,u-22-3
sw3118B-ms98-a-0029,169.597500,169.986750,swayed,I,qh,u-22-3
sw3118B-ms98-a-0029,169.986750,170.156750,by,I,qh,u-22-3
sw3118B-ms98-a-0029,170.156750,170.256750,the,I,qh,u-22-3
sw3118B-ms98-a-0029,170.256750,170.594125,news,I,qh,u-22-3
sw3118B-ms98-a-0029,170.594125,170.922375,either,I,qh,u-22-3
sw3118B-ms98-a-0030,171.924500,172.339625,so,B,sd^t,u-24-1
sw3118B-ms98-a-0030,172.667250,172.955875,um,I,sd^t,u-24-1
sw3118B-ms98-a-0030,172.955875,173.105875,but,I,sd^t,u-24-1
sw3118B-ms98-a-0030,173.105875,173.225875,then,I,sd^t,u-24-1
sw3118B-ms98-a-0030,173.225875,173.615875,again,I,sd^t,u-24-1
sw3118B-ms98-a-0030,173.615875,173.735875,you,I,sd^t,u-24-1
sw3118B-ms98-a-0030,173.735875,173.905875,know,I,sd^t,u-24-1
sw3118B-ms98-a-0030,173.905875,174.275875,they,I,sd^t,u-24-1
sw3118B-ms98-a-0030,174.275875,174.385875,the,I,sd^t,u-24-1
sw3118B-ms98-a-0030,174.385875,174.525875,one,I,sd^t,u-24-1
sw3118B-ms98-a-0030,174.525875,174.585875,of,I,sd^t,u-24-1
sw3118B-ms98-a-0030,174.585875,174.645875,the,I,sd^t,u-24-1
sw3118B-ms98-a-0030,174.645875,175.045875,questions,I,sd^t,u-24-1
sw3118B-ms98-a-0030,175.045875,175.195875,they,I,sd^t,u-24-1
sw3118B-ms98-a-0030,175.195875,175.615875,asked,I,sd^t,u-24-1
sw3118B-ms98-a-0030,175.615875,175.875875,is,I,sd^t,u-24-1
sw3118B-ms98-a-0030,175.875875,176.406625,should,I,sd^t,u-24-1
sw3118B-ms98-a-0030,176.406625,176.605875,it,I,sd^t,u-24-1
sw3118B-ms98-a-0030,176.605875,176.825875,just,I,sd^t,u-24-1
sw3118B-ms98-a-0030,176.825875,176.925875,be,I,sd^t,u-24-1
sw3118B-ms98-a-0030,176.925875,177.345875,decided,I,sd^t,u-24-1
sw3118B-ms98-a-0030,177.345875,177.495875,by,I,sd^t,u-24-1
sw3118B-ms98-a-0030,177.495875,177.555875,a,I,sd^t,u-24-1
sw3118B-ms98-a-0030,177.555875,177.895875,judge,I,sd^t,u-24-1
sw3118B-ms98-a-0030,177.895875,177.995875,and,B,sv,u-24-2
sw3118B-ms98-a-0030,177.995875,178.185875,that's,I,sv,u-24-2
sw3118B-ms98-a-0030,178.185875,178.375875,kind,I,sv,u-24-2
sw3118B-ms98-a-0030,178.375875,178.455875,of,I,sv,u-24-2
sw3118B-ms98-a-0030,178.455875,178.735875,tricky,I,sv,u-24-2
sw3118B-ms98-a-0030,178.735875,178.965875,too,I,sv,u-24-2
sw3118B-ms98-a-0030,178.965875,179.255875,because,I,sv,u-24-2
sw3118B-ms98-a-0030,179.255875,179.305875,a,I,sv,u-24-2
sw3118B-ms98-a-0030,179.305875,179.505875,lot,I,sv,u-24-2
sw3118B-ms98-a-0030,179.505875,179.764250,of,I,sv,u-24-2
sw3118B-ms98-a-0030,179.764250,180.405875,positions,I,sv,u-24-2
sw3118B-ms98-a-0030,180.405875,180.565875,the,I,sv,u-24-2
sw3118B-ms98-a-0030,180.565875,180.975875,judges,I,sv,u-24-2
sw3118B-ms98-a-0030,180.975875,181.035875,are,I,sv,u-24-2
sw3118B-ms98-a-0030,181.035875,181.195875,in,I,sv,u-24-2
sw3118B-ms98-a-0030,181.195875,181.420875,they,I,sv,u-24-2
sw3118B-ms98-a-0031,182.456750,182.522125,they,I,sv,u-24-2
sw3118B-ms98-a-0031,182.522125,182.912125,can't,I,sv,u-24-2
sw3118B-ms98-a-0031,182.912125,183.342750,be,I,sv,u-24-2
sw3118B-ms98-a-0031,183.342750,183.992125,fired,I,sv,u-24-2
sw3118B-ms98-a-0031,183.992125,184.232125,you,I,sv,u-24-2
sw3118B-ms98-a-0031,184.232125,184.362125,know,I,sv,u-24-2
sw3118B-ms98-a-0031,184.362125,184.462125,they,B,sv,u-24-3
sw3118B-ms98-a-0031,184.462125,184.582125,have,I,sv,u-24-3
sw3118B-ms98-a-0031,184.582125,184.862125,to,I,sv,u-24-3
sw3118B-ms98-a-0031,184.862125,184.982125,they,I,sv,u-24-3
sw3118B-ms98-a-0031,184.982125,185.202125,stay,I,sv,u-24-3
sw3118B-ms98-a-0031,185.202125,185.362125,till,I,sv,u-24-3
sw3118B-ms98-a-0031,185.362125,185.462125,they,I,sv,u-24-3
sw3118B-ms98-a-0031,185.462125,186.012125,retire,I,sv,u-24-3
sw3118B-ms98-a-0031,186.012125,186.122125,and,B,sv,u-26-1
sw3118B-ms98-a-0031,186.122125,187.404375,[laughter-sometimes],I,sv,u-26-1
sw3118B-ms98-a-0031,187.404375,187.542125,they're,I,sv,u-26-1
sw3118B-ms98-a-0031,187.542125,187.882125,pretty,I,sv,u-26-1
sw3118B-ms98-a-0031,187.882125,188.372125,partial,I,sv,u-26-1
sw3118B-ms98-a-0031,188.372125,188.482125,in,I,sv,u-26-1
sw3118B-ms98-a-0031,188.482125,188.642125,their,I,sv,u-26-1
