sw2285B-ms98-a-0002,23.735625,24.229125,um-hum,B,b,u-2-1
sw2285B-ms98-a-0006,51.926750,52.389625,growing,I,sd,u-6-5
sw2285B-ms98-a-0007,53.060375,53.223500,it's,B,sd,u-6-6
sw2285B-ms98-a-0007,53.223500,53.523500,has,I,sd,u-6-6
sw2285B-ms98-a-0007,53.523500,53.823500,kind,I,sd,u-6-6
sw2285B-ms98-a-0007,53.823500,53.883500,of,I,sd,u-6-6
sw2285B-ms98-a-0007,53.883500,53.963500,the,I,sd,u-6-6
sw2285B-ms98-a-0007,53.963500,54.363500,split,I,sd,u-6-6
sw2285B-ms98-a-0007,54.363500,55.398125,population,I,sd,u-6-6
sw2285B-ms98-a-0007,55.553875,55.933500,um,B,sd,u-6-7
sw2285B-ms98-a-0007,55.933500,56.133500,there's,I,sd,u-6-7
sw2285B-ms98-a-0007,56.133500,56.193500,a,I,sd,u-6-7
sw2285B-ms98-a-0007,56.193500,56.403500,lot,I,sd,u-6-7
sw2285B-ms98-a-0007,56.403500,56.523500,of,I,sd,u-6-7
sw2285B-ms98-a-0007,56.523500,56.953500,retired,I,sd,u-6-7
sw2285B-ms98-a-0007,56.953500,57.640625,military,I,sd,u-6-7
sw2285B-ms98-a-0007,58.115250,58.303500,uh,I,sd,u-6-7
sw2285B-ms98-a-0007,58.303500,58.913500,individuals,I,sd,u-6-7
sw2285B-ms98-a-0007,58.913500,59.053500,that,I,sd,u-6-7
sw2285B-ms98-a-0007,59.053500,59.223500,live,I,sd,u-6-7
sw2285B-ms98-a-0007,59.223500,59.524000,there,I,sd,u-6-7
sw2285B-ms98-a-0007,59.614375,59.843500,and,B,sd,u-6-8
sw2285B-ms98-a-0007,59.843500,59.943500,then,I,sd,u-6-8
sw2285B-ms98-a-0007,59.943500,60.263500,there's,I,sd,u-6-8
sw2285B-ms98-a-0007,60.263500,60.393500,a,I,sd,u-6-8
sw2285B-ms98-a-0007,60.393500,60.683500,very,I,sd,u-6-8
sw2285B-ms98-a-0007,60.683500,60.943500,large,I,sd,u-6-8
sw2285B-ms98-a-0007,60.943500,61.393500,Hispanic,I,sd,u-6-8
sw2285B-ms98-a-0007,61.393500,62.103500,population,I,sd,u-6-8
sw2285B-ms98-a-0007,62.103500,62.400875,there,I,sd,u-6-8
sw2285B-ms98-a-0008,63.043250,63.323250,and,B,sd,u-6-9
sw2285B-ms98-a-0008,63.323250,63.393250,the,I,sd,u-6-9
sw2285B-ms98-a-0008,63.393250,63.583250,one,I,sd,u-6-9
sw2285B-ms98-a-0008,63.583250,63.783250,thing,I,sd,u-6-9
sw2285B-ms98-a-0008,63.783250,63.883250,that,I,sd,u-6-9
sw2285B-ms98-a-0008,63.883250,64.073250,we,I,sd,u-6-9
sw2285B-ms98-a-0008,64.073250,64.573250,noticed,I,sd,u-6-9
sw2285B-ms98-a-0008,64.573250,64.773250,that,I,sd,u-6-9
sw2285B-ms98-a-0008,64.773250,65.003250,over,I,sd,u-6-9
sw2285B-ms98-a-0008,65.003250,65.073250,the,I,sd,u-6-9
sw2285B-ms98-a-0008,65.073250,65.603250,years,I,sd,u-6-9
sw2285B-ms98-a-0008,65.603250,65.853250,has,I,sd,u-6-9
sw2285B-ms98-a-0008,65.853250,66.203250,gotten,I,sd,u-6-9
sw2285B-ms98-a-0008,66.203250,66.463250,worse,I,sd,u-6-9
sw2285B-ms98-a-0008,66.463250,66.633250,and,I,sd,u-6-9
sw2285B-ms98-a-0008,66.633250,67.011375,worse,I,sd,u-6-9
sw2285B-ms98-a-0008,67.011375,67.293250,is,I,sd,u-6-9
sw2285B-ms98-a-0008,67.293250,67.979250,Hispanic,I,sd,u-6-9
sw2285B-ms98-a-0008,68.370125,68.633250,uh,I,sd,u-6-9
sw2285B-ms98-a-0008,68.633250,69.053250,gang,I,sd,u-6-9
sw2285B-ms98-a-0008,69.053250,69.527125,crime,I,sd,u-6-9
sw2285B-ms98-a-0008,70.201375,70.583250,in,I,sd,u-6-9
sw2285B-ms98-a-0008,70.583250,70.643250,the,I,sd,u-6-9
sw2285B-ms98-a-0008,70.643250,71.077250,city,I,sd,u-6-9
sw2285B-ms98-a-0008,71.280625,71.732250,and,B,sd,u-8-1
sw2285B-ms98-a-0008,72.484625,72.835750,that,I,sd,u-8-1
sw2285B-ms98-a-0008,72.835750,73.098500,is,I,sd,u-8-1
sw2285B-ms98-a-0008,73.098500,73.535375,uh,I,sd,u-8-1
sw2285B-ms98-a-0008,73.676625,73.795250,been,I,sd,u-8-1
sw2285B-ms98-a-0008,73.795250,73.900750,the,I,sd,u-8-1
sw2285B-ms98-a-0008,73.900750,74.173250,worse,I,sd,u-8-1
sw2285B-ms98-a-0008,74.173250,74.393250,thing,I,sd,u-8-1
sw2285B-ms98-a-0008,74.393250,74.533250,that,I,sd,u-8-1
sw2285B-ms98-a-0008,74.533250,74.693250,we've,I,sd,u-8-1
sw2285B-ms98-a-0008,74.693250,75.043250,seen,I,sd,u-8-1
sw2285B-ms98-a-0008,75.043250,75.733250,happening,I,sd,u-8-1
sw2285B-ms98-a-0008,75.733250,76.129875,uh,B,sd,u-10-1
sw2285B-ms98-a-0010,83.867375,84.177375,um,I,sd,u-10-1
sw2285B-ms98-a-0010,84.177375,84.267375,the,I,sd,u-10-1
sw2285B-ms98-a-0010,84.267375,84.866125,majority,I,sd,u-10-1
sw2285B-ms98-a-0010,84.866125,85.039375,of,I,sd,u-10-1
sw2285B-ms98-a-0010,85.039375,85.217375,the,I,sd,u-10-1
sw2285B-ms98-a-0010,85.217375,85.520125,actual,I,sd,u-10-1
sw2285B-ms98-a-0010,85.749875,86.332000,gang,I,sd,u-10-1
sw2285B-ms98-a-0010,86.445000,87.069125,crimes,I,sd,u-10-1
sw2285B-ms98-a-0010,87.069125,87.267250,like,I,sd,u-10-1
sw2285B-ms98-a-0010,87.267250,87.428250,the,I,sd,u-10-1
sw2285B-ms98-a-0010,87.428250,87.740875,[vocalized-noise],I,sd,u-10-1
sw2285B-ms98-a-0010,87.740875,87.797375,the,I,sd,u-10-1
sw2285B-ms98-a-0010,87.797375,88.057375,drive,I,sd,u-10-1
sw2285B-ms98-a-0010,88.057375,88.247375,by,I,sd,u-10-1
sw2285B-ms98-a-0010,88.247375,88.737375,shootings,I,sd,u-10-1
sw2285B-ms98-a-0010,88.737375,88.837375,and,I,sd,u-10-1
sw2285B-ms98-a-0010,88.837375,89.137375,stuff,I,sd,u-10-1
sw2285B-ms98-a-0010,89.137375,89.497375,stays,I,sd,u-10-1
sw2285B-ms98-a-0010,89.497375,89.587375,in,I,sd,u-10-1
sw2285B-ms98-a-0010,89.587375,89.647375,the,I,sd,u-10-1
sw2285B-ms98-a-0010,89.647375,90.677375,neighborhoods,I,sd,u-10-1
sw2285B-ms98-a-0010,90.677375,90.987375,but,B,sd,u-10-2
sw2285B-ms98-a-0010,90.987375,91.128125,the,I,sd,u-10-2
sw2285B-ms98-a-0010,91.128125,91.720000,crime,I,sd,u-10-2
sw2285B-ms98-a-0010,91.931000,92.347375,spreads,I,sd,u-10-2
sw2285B-ms98-a-0010,92.347375,92.547375,out,I,sd,u-10-2
sw2285B-ms98-a-0010,92.547375,92.827375,into,I,sd,u-10-2
sw2285B-ms98-a-0010,92.827375,93.027375,the,I,sd,u-10-2
sw2285B-ms98-a-0010,93.027375,93.427375,more,I,sd,u-10-2
sw2285B-ms98-a-0010,93.427375,93.975500,affluent,I,sd,u-10-2
sw2285B-ms98-a-0010,94.181750,94.529125,uh,I,sd,u-10-2
sw2285B-ms98-a-0010,94.529125,95.210250,divisions,I,sd,u-10-2
sw2285B-ms98-a-0010,95.210250,95.547375,through,I,sd,u-10-2
sw2285B-ms98-a-0010,95.547375,96.366250,robberies,I,sd,u-10-2
sw2285B-ms98-a-0010,96.637500,97.133500,rape,I,sd,u-10-2
sw2285B-ms98-a-0011,97.595500,97.945500,and,I,sd,u-10-2
sw2285B-ms98-a-0011,97.945500,98.165500,uh,I,sd,u-10-2
sw2285B-ms98-a-0011,98.165500,98.608750,car,I,sd,u-10-2
sw2285B-ms98-a-0011,98.608750,98.994750,crime,I,sd,u-10-2
sw2285B-ms98-a-0011,99.130250,99.315500,there's,B,sd,u-10-3
sw2285B-ms98-a-0011,99.315500,99.395500,a,I,sd,u-10-3
sw2285B-ms98-a-0011,99.395500,99.615500,very,I,sd,u-10-3
sw2285B-ms98-a-0011,99.615500,99.945500,large,I,sd,u-10-3
sw2285B-ms98-a-0011,99.945500,100.045500,uh,I,sd,u-10-3
sw2285B-ms98-a-0011,100.045500,100.275500,or,I,sd,u-10-3
sw2285B-ms98-a-0011,100.275500,100.525500,very,I,sd,u-10-3
sw2285B-ms98-a-0011,100.525500,100.715500,high,I,sd,u-10-3
sw2285B-ms98-a-0011,100.715500,101.215500,percentage,I,sd,u-10-3
sw2285B-ms98-a-0011,101.215500,101.365500,of,I,sd,u-10-3
sw2285B-ms98-a-0011,101.365500,101.640500,car,I,sd,u-10-3
sw2285B-ms98-a-0011,101.640500,102.093500,theft,I,sd,u-10-3
sw2285B-ms98-a-0012,102.524500,103.082500,and,B,sd,u-10-4
sw2285B-ms98-a-0012,103.082500,103.314250,San,I,sd,u-10-4
sw2285B-ms98-a-0012,103.314250,103.534250,An[tonio]-,I,sd,u-10-4
sw2285B-ms98-a-0012,103.534250,103.814250,San,I,sd,u-10-4
sw2285B-ms98-a-0012,103.814250,104.254250,Antonio's,I,sd,u-10-4
sw2285B-ms98-a-0012,104.254250,104.414250,not,I,sd,u-10-4
sw2285B-ms98-a-0012,104.414250,104.794250,far,I,sd,u-10-4
sw2285B-ms98-a-0012,104.794250,105.084250,from,I,sd,u-10-4
sw2285B-ms98-a-0012,105.084250,105.144250,the,I,sd,u-10-4
sw2285B-ms98-a-0012,105.144250,105.464250,border,I,sd,u-10-4
sw2285B-ms98-a-0012,105.464250,105.554250,to,I,sd,u-10-4
sw2285B-ms98-a-0012,105.554250,106.163250,Mexico,I,sd,u-10-4
sw2285B-ms98-a-0012,106.645375,107.072375,so,B,sd,u-10-5
sw2285B-ms98-a-0012,107.072375,107.194250,a,I,sd,u-10-5
sw2285B-ms98-a-0012,107.194250,107.244250,a,I,sd,u-10-5
sw2285B-ms98-a-0012,107.244250,107.494250,lot,I,sd,u-10-5
sw2285B-ms98-a-0012,107.494250,107.680125,of,I,sd,u-10-5
sw2285B-ms98-a-0012,107.680125,107.879750,the,I,sd,u-10-5
sw2285B-ms98-a-0012,107.879750,108.159125,uh,I,sd,u-10-5
sw2285B-ms98-a-0012,108.159125,108.564250,cars,I,sd,u-10-5
sw2285B-ms98-a-0012,108.564250,108.764250,go,I,sd,u-10-5
sw2285B-ms98-a-0012,108.764250,109.118250,to,I,sd,u-10-5
sw2285B-ms98-a-0012,109.118250,109.519125,uh,I,sd,u-10-5
sw2285B-ms98-a-0012,109.782750,109.894250,you,I,sd,u-10-5
sw2285B-ms98-a-0012,109.894250,110.125875,know,I,sd,u-10-5
sw2285B-ms98-a-0012,110.231375,110.574250,hack,I,sd,u-10-5
sw2285B-ms98-a-0012,110.574250,111.094250,shops,I,sd,u-10-5
sw2285B-ms98-a-0012,111.094250,111.314250,and,B,sd,u-10-6
sw2285B-ms98-a-0012,111.314250,111.384250,they,I,sd,u-10-6
sw2285B-ms98-a-0012,111.384250,111.594250,take,I,sd,u-10-6
sw2285B-ms98-a-0012,111.594250,111.684250,them_1,I,sd,u-10-6
sw2285B-ms98-a-0012,111.684250,112.024250,apart,I,sd,u-10-6
sw2285B-ms98-a-0012,112.024250,112.114250,and,B,sd,u-10-7
sw2285B-ms98-a-0012,112.114250,112.144250,a,I,sd,u-10-7
sw2285B-ms98-a-0012,112.144250,112.284250,lot,I,sd,u-10-7
sw2285B-ms98-a-0012,112.284250,112.364250,of,I,sd,u-10-7
sw2285B-ms98-a-0012,112.364250,112.444250,them_1,I,sd,u-10-7
sw2285B-ms98-a-0012,112.444250,112.584250,go,I,sd,u-10-7
sw2285B-ms98-a-0012,112.584250,112.744250,over,I,sd,u-10-7
sw2285B-ms98-a-0012,112.744250,112.814250,the,I,sd,u-10-7
sw2285B-ms98-a-0012,112.814250,113.283000,border,I,sd,u-10-7
sw2285B-ms98-a-0012,113.505250,113.864250,especially,I,sd,u-10-7
sw2285B-ms98-a-0012,113.864250,113.984250,like,I,sd,u-10-7
sw2285B-ms98-a-0012,113.984250,114.642750,Mercedes,I,sd,u-10-7
sw2285B-ms98-a-0013,115.184500,115.294500,a,B,sd,u-10-8
sw2285B-ms98-a-0013,115.294500,115.464500,lot,I,sd,u-10-8
sw2285B-ms98-a-0013,115.464500,115.564500,of,I,sd,u-10-8
sw2285B-ms98-a-0013,115.564500,115.904500,those,I,sd,u-10-8
sw2285B-ms98-a-0013,115.904500,116.214500,those,I,sd,u-10-8
sw2285B-ms98-a-0013,116.214500,116.414500,in,I,sd,u-10-8
sw2285B-ms98-a-0013,116.414500,116.801000,the,I,sd,u-10-8
sw2285B-ms98-a-0013,117.072250,117.164500,the,I,sd,u-10-8
sw2285B-ms98-a-0013,117.164500,117.767250,Z,I,sd,u-10-8
sw2285B-ms98-a-0013,118.053500,118.536625,uh,I,sd,u-10-8
sw2285B-ms98-a-0013,119.048750,119.158000,the,I,sd,u-10-8
sw2285B-ms98-a-0013,119.158000,119.304500,Z,I,sd,u-10-8
sw2285B-ms98-a-0013,119.304500,119.634500,cars,I,sd,u-10-8
sw2285B-ms98-a-0013,119.634500,119.704500,the,I,sd,u-10-8
sw2285B-ms98-a-0013,119.704500,120.084500,Datsun,I,sd,u-10-8
sw2285B-ms98-a-0013,120.084500,120.562250,cars,I,sd,u-10-8
sw2285B-ms98-a-0013,120.777000,120.924500,end,I,sd,u-10-8
sw2285B-ms98-a-0013,120.924500,121.054500,up,I,sd,u-10-8
sw2285B-ms98-a-0013,121.054500,121.254500,over,I,sd,u-10-8
sw2285B-ms98-a-0013,121.254500,121.334500,the,I,sd,u-10-8
sw2285B-ms98-a-0013,121.334500,121.821250,border,I,sd,u-10-8
sw2285B-ms98-a-0013,122.412625,122.754500,and,B,%,u-10-9
sw2285B-ms98-a-0013,122.754500,123.146750,uh,I,%,u-10-9
sw2285B-ms98-a-0015,126.657375,126.878625,very,B,na,u-12-1
sw2285B-ms98-a-0015,126.878625,127.108625,much,I,na,u-12-1
sw2285B-ms98-a-0015,127.108625,127.403125,so,I,na,u-12-1
sw2285B-ms98-a-0015,127.979375,128.198625,very,B,na^r,u-14-1
sw2285B-ms98-a-0015,128.198625,128.388625,much,I,na^r,u-14-1
sw2285B-ms98-a-0015,128.388625,128.558625,so,I,na^r,u-14-1
sw2285B-ms98-a-0015,128.558625,128.678625,in,B,sd,u-14-2
sw2285B-ms98-a-0015,128.678625,129.408625,fact,I,sd,u-14-2
sw2285B-ms98-a-0015,129.408625,129.917500,um,I,sd,u-14-2
sw2285B-ms98-a-0015,130.117125,130.288625,for,I,sd,u-14-2
sw2285B-ms98-a-0015,130.288625,130.358625,a,I,sd,u-14-2
sw2285B-ms98-a-0015,130.358625,130.608625,while,I,sd,u-14-2
sw2285B-ms98-a-0015,130.608625,131.009000,there,I,sd,u-14-2
sw2285B-ms98-a-0015,131.182250,131.388625,uh,I,sd,u-14-2
sw2285B-ms98-a-0015,131.388625,131.538625,they,I,sd,u-14-2
sw2285B-ms98-a-0015,131.538625,131.937375,had,I,sd,u-14-2
sw2285B-ms98-a-0016,132.821875,133.601000,downtown,I,sd,u-14-2
sw2285B-ms98-a-0016,133.601000,133.782875,if,I,sd,u-14-2
sw2285B-ms98-a-0016,133.782875,133.902875,you,I,sd,u-14-2
sw2285B-ms98-a-0016,133.902875,134.072875,were,I,sd,u-14-2
sw2285B-ms98-a-0016,134.072875,134.142875,to,I,sd,u-14-2
sw2285B-ms98-a-0016,134.142875,134.436500,co[me]-,I,sd,u-14-2
sw2285B-ms98-a-0016,134.436500,134.692875,come,I,sd,u-14-2
sw2285B-ms98-a-0016,134.692875,134.762875,to,I,sd,u-14-2
sw2285B-ms98-a-0016,134.762875,134.822875,a,I,sd,u-14-2
sw2285B-ms98-a-0016,134.822875,135.082875,stop,I,sd,u-14-2
sw2285B-ms98-a-0016,135.082875,135.282875,light,I,sd,u-14-2
sw2285B-ms98-a-0016,135.282875,135.382875,they,I,sd,u-14-2
sw2285B-ms98-a-0016,135.382875,135.542875,had,I,sd,u-14-2
sw2285B-ms98-a-0016,135.542875,135.755000,a,I,sd,u-14-2
sw2285B-ms98-a-0016,135.755000,135.860375,a,I,sd,u-14-2
sw2285B-ms98-a-0016,135.860375,136.252875,rash,I,sd,u-14-2
sw2285B-ms98-a-0016,136.252875,136.382875,of,I,sd,u-14-2
sw2285B-ms98-a-0016,136.382875,136.492875,where,I,sd,u-14-2
sw2285B-ms98-a-0016,136.492875,136.812875,people,I,sd,u-14-2
sw2285B-ms98-a-0016,136.812875,137.040500,were,I,sd,u-14-2
sw2285B-ms98-a-0016,137.277875,137.663125,uh,I,sd,u-14-2
sw2285B-ms98-a-0016,137.919250,138.092875,when,I,sd,u-14-2
sw2285B-ms98-a-0016,138.092875,138.302875,people,I,sd,u-14-2
sw2285B-ms98-a-0016,138.302875,138.422875,were,I,sd,u-14-2
sw2285B-ms98-a-0016,138.422875,138.722875,stopped,I,sd,u-14-2
sw2285B-ms98-a-0016,138.722875,138.792875,at,I,sd,u-14-2
sw2285B-ms98-a-0016,138.792875,139.122875,stop,I,sd,u-14-2
sw2285B-ms98-a-0016,139.122875,139.612875,signs,I,sd,u-14-2
sw2285B-ms98-a-0016,139.612875,139.742875,that,I,sd,u-14-2
sw2285B-ms98-a-0016,139.742875,140.062875,people,I,sd,u-14-2
sw2285B-ms98-a-0016,140.062875,140.208750,would,I,sd,u-14-2
sw2285B-ms98-a-0016,140.698375,140.822875,get,I,sd,u-14-2
sw2285B-ms98-a-0016,140.822875,140.902875,in,I,sd,u-14-2
sw2285B-ms98-a-0016,140.902875,141.022875,their,I,sd,u-14-2
sw2285B-ms98-a-0016,141.022875,141.312875,car,I,sd,u-14-2
sw2285B-ms98-a-0016,141.312875,141.402875,and,I,sd,u-14-2
sw2285B-ms98-a-0016,141.402875,141.552875,hold,I,sd,u-14-2
sw2285B-ms98-a-0016,141.552875,141.582875,a,I,sd,u-14-2
sw2285B-ms98-a-0016,141.582875,141.892875,knife,I,sd,u-14-2
sw2285B-ms98-a-0016,141.892875,142.062875,and,I,sd,u-14-2
sw2285B-ms98-a-0016,142.062875,142.262875,hold,I,sd,u-14-2
sw2285B-ms98-a-0016,142.262875,142.362875,them,I,sd,u-14-2
sw2285B-ms98-a-0016,142.362875,142.621250,up,I,sd,u-14-2
sw2285B-ms98-a-0017,143.124125,143.344125,so,B,sd,u-14-3
sw2285B-ms98-a-0017,143.344125,143.815125,now,I,sd,u-14-3
sw2285B-ms98-a-0017,144.262250,144.458125,uh,I,sd,u-14-3
sw2285B-ms98-a-0017,144.458125,144.619625,ever,I,sd,u-14-3
sw2285B-ms98-a-0017,144.619625,144.864125,since,I,sd,u-14-3
sw2285B-ms98-a-0017,144.864125,145.143250,then,I,sd,u-14-3
sw2285B-ms98-a-0017,145.342875,145.454125,when,I,sd,u-14-3
sw2285B-ms98-a-0017,145.454125,145.524125,you,I,sd,u-14-3
sw2285B-ms98-a-0017,145.524125,145.784125,drive,I,sd,u-14-3
sw2285B-ms98-a-0017,145.784125,145.924125,into,I,sd,u-14-3
sw2285B-ms98-a-0017,145.924125,146.004125,the,I,sd,u-14-3
sw2285B-ms98-a-0017,146.004125,146.244125,city,I,sd,u-14-3
sw2285B-ms98-a-0017,146.244125,146.488375,most,I,sd,u-14-3
sw2285B-ms98-a-0017,146.605125,146.834125,people,I,sd,u-14-3
sw2285B-ms98-a-0017,146.834125,147.054125,keep,I,sd,u-14-3
sw2285B-ms98-a-0017,147.054125,147.164125,their,I,sd,u-14-3
sw2285B-ms98-a-0017,147.164125,147.424125,doors,I,sd,u-14-3
sw2285B-ms98-a-0017,147.424125,147.894625,locked,I,sd,u-14-3
sw2285B-ms98-a-0017,148.033875,148.174125,while,I,sd,u-14-3
sw2285B-ms98-a-0017,148.174125,148.294125,they're,I,sd,u-14-3
sw2285B-ms98-a-0017,148.294125,148.394125,in,I,sd,u-14-3
sw2285B-ms98-a-0017,148.394125,148.491750,the,I,sd,u-14-3
sw2285B-ms98-a-0017,148.491750,148.872125,car,I,sd,u-14-3
sw2285B-ms98-a-0017,149.516250,149.864125,until,I,sd,u-14-3
sw2285B-ms98-a-0017,149.864125,149.954125,they,I,sd,u-14-3
sw2285B-ms98-a-0017,149.954125,150.114125,get,I,sd,u-14-3
sw2285B-ms98-a-0017,150.114125,150.344125,down,I,sd,u-14-3
sw2285B-ms98-a-0017,150.344125,150.632750,there,I,sd,u-14-3
sw2285B-ms98-a-0017,150.971750,151.258750,and,B,sd,u-14-4
sw2285B-ms98-a-0017,151.258750,151.397750,uh,I,sd,u-14-4
sw2285B-ms98-a-0017,151.397750,151.674125,once,I,sd,u-14-4
sw2285B-ms98-a-0017,151.674125,151.814125,you've,I,sd,u-14-4
sw2285B-ms98-a-0017,151.814125,152.154125,reached,I,sd,u-14-4
sw2285B-ms98-a-0017,152.154125,152.560000,the,I,sd,u-14-4
sw2285B-ms98-a-0018,153.380250,153.446875,the,I,sd,u-14-4
sw2285B-ms98-a-0018,153.446875,153.736875,river,I,sd,u-14-4
sw2285B-ms98-a-0018,153.736875,154.046875,walk,I,sd,u-14-4
sw2285B-ms98-a-0018,154.046875,154.346875,area,I,sd,u-14-4
sw2285B-ms98-a-0018,154.346875,154.536875,which,I,sd,u-14-4
sw2285B-ms98-a-0018,154.536875,154.676875,is,I,sd,u-14-4
sw2285B-ms98-a-0018,154.676875,154.756875,the,I,sd,u-14-4
sw2285B-ms98-a-0018,154.756875,155.326875,tourist,I,sd,u-14-4
sw2285B-ms98-a-0018,155.326875,155.813125,area,I,sd,u-14-4
sw2285B-ms98-a-0018,156.155875,156.366875,it's,I,sd,u-14-4
sw2285B-ms98-a-0018,156.366875,157.014875,usually,I,sd,u-14-4
sw2285B-ms98-a-0018,157.143000,157.376875,pretty,I,sd,u-14-4
sw2285B-ms98-a-0018,157.376875,157.776875,safe,I,sd,u-14-4
sw2285B-ms98-a-0018,157.776875,158.197375,during,I,sd,u-14-4
sw2285B-ms98-a-0018,158.310375,158.366875,th[e]-,I,sd,u-14-4
sw2285B-ms98-a-0018,158.366875,158.736875,during,I,sd,u-14-4
sw2285B-ms98-a-0018,158.736875,158.806875,the,I,sd,u-14-4
sw2285B-ms98-a-0018,158.806875,159.066875,day,I,sd,u-14-4
sw2285B-ms98-a-0018,159.066875,159.176875,if,I,sd,u-14-4
sw2285B-ms98-a-0018,159.176875,159.266875,you're,I,sd,u-14-4
sw2285B-ms98-a-0018,159.266875,159.456875,just,I,sd,u-14-4
sw2285B-ms98-a-0018,159.456875,159.646875,kind,I,sd,u-14-4
sw2285B-ms98-a-0018,159.646875,159.706875,of,I,sd,u-14-4
sw2285B-ms98-a-0018,159.706875,160.196875,cautious,I,sd,u-14-4
sw2285B-ms98-a-0018,160.196875,160.316875,and,I,sd,u-14-4
sw2285B-ms98-a-0018,160.316875,160.486875,don't,I,sd,u-14-4
sw2285B-ms98-a-0018,160.486875,160.616875,go,I,sd,u-14-4
sw2285B-ms98-a-0018,160.616875,160.846875,down,I,sd,u-14-4
sw2285B-ms98-a-0018,160.846875,160.916875,the,I,sd,u-14-4
sw2285B-ms98-a-0018,160.916875,161.206875,back,I,sd,u-14-4
sw2285B-ms98-a-0018,161.206875,161.596875,streets,I,sd,u-14-4
sw2285B-ms98-a-0018,161.596875,161.706875,or,I,sd,u-14-4
sw2285B-ms98-a-0018,161.706875,162.196875,alleys,I,sd,u-14-4
sw2285B-ms98-a-0018,162.196875,162.410875,and,I,sd,u-14-4
sw2285B-ms98-a-0018,162.921375,163.403875,um,I,sd,u-14-4
sw2285B-ms98-a-0019,163.875375,163.951500,you,I,sd,u-14-4
sw2285B-ms98-a-0019,163.951500,164.051500,know,I,sd,u-14-4
sw2285B-ms98-a-0019,164.051500,164.406125,or,I,sd,u-14-4
sw2285B-ms98-a-0019,164.406125,164.661500,or,I,sd,u-14-4
sw2285B-ms98-a-0019,164.661500,165.111500,alone,I,sd,u-14-4
sw2285B-ms98-a-0019,165.111500,165.511500,if,B,sd,u-14-5
sw2285B-ms98-a-0019,165.511500,165.601500,you,I,sd,u-14-5
sw2285B-ms98-a-0019,165.601500,165.871500,stay,I,sd,u-14-5
sw2285B-ms98-a-0019,165.871500,166.071500,with,I,sd,u-14-5
sw2285B-ms98-a-0019,166.071500,166.161500,the,I,sd,u-14-5
sw2285B-ms98-a-0019,166.161500,166.631500,groups,I,sd,u-14-5
sw2285B-ms98-a-0019,166.631500,166.791500,and,I,sd,u-14-5
sw2285B-ms98-a-0019,166.791500,167.061500,along,I,sd,u-14-5
sw2285B-ms98-a-0019,167.061500,167.141500,the,I,sd,u-14-5
sw2285B-ms98-a-0019,167.141500,167.441500,area,I,sd,u-14-5
sw2285B-ms98-a-0019,167.441500,167.621500,where,I,sd,u-14-5
sw2285B-ms98-a-0019,167.621500,167.731500,they,I,sd,u-14-5
sw2285B-ms98-a-0019,167.731500,167.991500,have,I,sd,u-14-5
sw2285B-ms98-a-0019,167.991500,168.251500,th[e]-,I,sd,u-14-5
sw2285B-ms98-a-0019,168.251500,168.381500,the,I,sd,u-14-5
sw2285B-ms98-a-0019,168.381500,168.671500,river,I,sd,u-14-5
