sw3327B-ms98-a-0002,1.051875,1.345000,yes,B,ny,u-2-1
sw3327B-ms98-a-0024,86.112250,86.502250,seventy,I,sd,u-34-6
sw3327B-ms98-a-0024,86.502250,86.892250,nine,I,sd,u-34-6
sw3327B-ms98-a-0024,86.892250,87.002250,El,I,sd,u-34-6
sw3327B-ms98-a-0024,87.002250,87.392250,Dorado,I,sd,u-34-6
sw3327B-ms98-a-0024,87.392250,87.602250,took,I,sd,u-34-6
sw3327B-ms98-a-0024,87.602250,87.692250,it,I,sd,u-34-6
sw3327B-ms98-a-0024,87.692250,87.760250,to,I,sd,u-34-6
sw3327B-ms98-a-0024,87.804375,87.872250,be,I,sd,u-34-6
sw3327B-ms98-a-0024,87.872250,88.459625,inspected,I,sd,u-34-6
sw3327B-ms98-a-0025,89.021125,89.237625,and,B,sd,u-36-1
sw3327B-ms98-a-0025,89.237625,89.357625,the,I,sd,u-36-1
sw3327B-ms98-a-0025,89.357625,89.837625,parking,I,sd,u-36-1
sw3327B-ms98-a-0025,89.837625,90.038500,brake,I,sd,u-36-1
sw3327B-ms98-a-0025,90.087375,90.522125,failed,I,sd,u-36-1
sw3327B-ms98-a-0025,91.057000,91.162375,so,B,sd,u-36-2
sw3327B-ms98-a-0025,91.162375,91.257625,i,I,sd,u-36-2
sw3327B-ms98-a-0025,91.257625,91.407625,got,I,sd,u-36-2
sw3327B-ms98-a-0025,91.407625,91.597625,under,I,sd,u-36-2
sw3327B-ms98-a-0025,91.597625,91.947625,there,I,sd,u-36-2
sw3327B-ms98-a-0025,91.947625,92.146250,and,I,sd,u-36-2
sw3327B-ms98-a-0025,92.737625,93.007625,messed,I,sd,u-36-2
sw3327B-ms98-a-0025,93.007625,93.153125,with,I,sd,u-36-2
sw3327B-ms98-a-0025,93.258500,93.523250,the,I,sd,u-36-2
sw3327B-ms98-a-0025,93.605375,93.673125,the,I,sd,u-36-2
sw3327B-ms98-a-0025,93.673125,93.989500,ten[sion]-,I,sd,u-36-2
sw3327B-ms98-a-0025,94.072375,94.267625,that,I,sd,u-36-2
sw3327B-ms98-a-0025,94.267625,94.502375,um,I,sd,u-36-2
sw3327B-ms98-a-0025,94.913000,95.037625,that,I,sd,u-36-2
sw3327B-ms98-a-0025,95.037625,95.707625,adjustment,I,sd,u-36-2
sw3327B-ms98-a-0025,95.707625,95.837625,to,B,+,u-38-1
sw3327B-ms98-a-0025,95.837625,96.067625,make,I,+,u-38-1
sw3327B-ms98-a-0025,96.067625,96.166125,i[t]-,I,+,u-38-1
sw3327B-ms98-a-0025,96.166125,96.301750,t[o]-,I,+,u-38-1
sw3327B-ms98-a-0025,96.301750,96.607625,t[ighten]-,I,+,u-38-1
sw3327B-ms98-a-0025,96.607625,96.837625,tighten,I,+,u-38-1
sw3327B-ms98-a-0025,96.837625,96.927625,it,I,+,u-38-1
sw3327B-ms98-a-0025,96.927625,97.167625,up,I,+,u-38-1
sw3327B-ms98-a-0025,97.167625,97.307625,and,B,sd,u-38-2
sw3327B-ms98-a-0025,97.707625,97.917625,that,B,+,u-40-1
sw3327B-ms98-a-0025,97.917625,98.117625,didn't,I,+,u-40-1
sw3327B-ms98-a-0025,98.117625,98.217625,do,I,+,u-40-1
sw3327B-ms98-a-0025,98.217625,98.307625,the,I,+,u-40-1
sw3327B-ms98-a-0025,98.307625,98.677625,trick,I,+,u-40-1
sw3327B-ms98-a-0025,98.677625,98.967625,and,B,sd,u-40-2
sw3327B-ms98-a-0025,98.967625,99.027625,i,I,sd,u-40-2
sw3327B-ms98-a-0025,99.027625,99.437625,got,I,sd,u-40-2
sw3327B-ms98-a-0025,99.437625,99.547625,there,I,sd,u-40-2
sw3327B-ms98-a-0025,99.547625,99.647625,and,I,sd,u-40-2
sw3327B-ms98-a-0025,99.647625,99.887625,tried,I,sd,u-40-2
sw3327B-ms98-a-0025,99.887625,100.085375,to,I,sd,u-40-2
sw3327B-ms98-a-0026,101.616500,101.798875,but,O,,
sw3327B-ms98-a-0026,101.798875,101.938000,we,O,,
sw3327B-ms98-a-0026,102.013375,102.308875,well,B,nd,u-42-1
sw3327B-ms98-a-0026,102.308875,102.578875,actually,I,nd,u-42-1
sw3327B-ms98-a-0026,102.578875,102.688875,that,I,nd,u-42-1
sw3327B-ms98-a-0026,102.688875,102.908875,wasn't,I,nd,u-42-1
sw3327B-ms98-a-0026,102.908875,103.088875,even,I,nd,u-42-1
sw3327B-ms98-a-0026,103.088875,103.438875,eventually,I,nd,u-42-1
sw3327B-ms98-a-0026,103.438875,103.508875,the,I,nd,u-42-1
sw3327B-ms98-a-0026,103.508875,103.856375,problem,I,nd,u-42-1
sw3327B-ms98-a-0026,103.856375,104.010750,i,B,sd,u-42-2
sw3327B-ms98-a-0026,104.010750,104.108875,i,I,sd,u-42-2
sw3327B-ms98-a-0026,104.108875,104.248875,did,I,sd,u-42-2
sw3327B-ms98-a-0026,104.248875,104.308875,a,I,sd,u-42-2
sw3327B-ms98-a-0026,104.308875,104.494250,lot,I,sd,u-42-2
sw3327B-ms98-a-0026,104.494250,104.592250,of,I,sd,u-42-2
sw3327B-ms98-a-0026,104.592250,104.978875,things,I,sd,u-42-2
sw3327B-ms98-a-0026,104.978875,105.118875,that,I,sd,u-42-2
sw3327B-ms98-a-0026,105.118875,105.188875,i-,I,sd,u-42-2
sw3327B-ms98-a-0026,105.188875,105.308875,i,I,sd,u-42-2
sw3327B-ms98-a-0026,105.308875,105.458875,did,I,sd,u-42-2
sw3327B-ms98-a-0026,105.458875,105.698875,everything,I,sd,u-42-2
sw3327B-ms98-a-0026,105.698875,105.788875,that,I,sd,u-42-2
sw3327B-ms98-a-0026,105.788875,105.818875,i,I,sd,u-42-2
sw3327B-ms98-a-0026,105.818875,105.928875,could,I,sd,u-42-2
sw3327B-ms98-a-0026,105.928875,106.128875,think,I,sd,u-42-2
sw3327B-ms98-a-0026,106.128875,106.218875,to,I,sd,u-42-2
sw3327B-ms98-a-0026,106.218875,106.418875,do,I,sd,u-42-2
sw3327B-ms98-a-0027,107.874500,108.175000,and,B,sd,u-44-1
sw3327B-ms98-a-0027,108.660875,109.254500,eventually,I,sd,u-44-1
sw3327B-ms98-a-0027,109.254500,109.460875,i,I,sd,u-44-1
sw3327B-ms98-a-0027,109.878875,110.034500,brought,I,sd,u-44-1
sw3327B-ms98-a-0027,110.034500,110.104500,it,I,sd,u-44-1
sw3327B-ms98-a-0027,110.104500,110.204500,up,I,sd,u-44-1
sw3327B-ms98-a-0027,110.204500,110.344500,to,I,sd,u-44-1
sw3327B-ms98-a-0027,110.344500,110.486125,a,I,sd,u-44-1
sw3327B-ms98-a-0027,110.704625,110.787250,a,I,sd,u-44-1
sw3327B-ms98-a-0027,110.870125,111.134500,place,I,sd,u-44-1
sw3327B-ms98-a-0027,111.134500,111.474500,called,I,sd,u-44-1
sw3327B-ms98-a-0027,111.474500,111.661125,Just,I,sd,u-44-1
sw3327B-ms98-a-0027,111.759125,112.118000,Brakes,I,sd,u-44-1
sw3327B-ms98-a-0027,112.660375,112.754500,and,B,sd,u-46-1
sw3327B-ms98-a-0027,112.754500,112.874500,it,I,sd,u-46-1
sw3327B-ms98-a-0027,112.874500,113.134500,turns,I,sd,u-46-1
sw3327B-ms98-a-0027,113.134500,113.374500,out,I,sd,u-46-1
sw3327B-ms98-a-0027,113.374500,113.554500,that,I,sd,u-46-1
sw3327B-ms98-a-0027,113.554500,113.894500,there's,I,sd,u-46-1
sw3327B-ms98-a-0027,113.894500,114.144750,a,I,sd,u-46-1
sw3327B-ms98-a-0027,114.231375,114.374500,the,B,sd,u-46-2
sw3327B-ms98-a-0027,114.374500,114.824500,parking,I,sd,u-46-2
sw3327B-ms98-a-0027,114.824500,115.234500,brake,I,sd,u-46-2
sw3327B-ms98-a-0027,115.234500,115.280000,i[n]-,I,sd,u-46-2
sw3327B-ms98-a-0027,115.336500,115.584500,in,I,sd,u-46-2
sw3327B-ms98-a-0027,115.584500,115.714500,the,I,sd,u-46-2
sw3327B-ms98-a-0027,115.714500,116.164500,rear,I,sd,u-46-2
sw3327B-ms98-a-0027,116.164500,116.364500,there's,B,sd,u-46-3
sw3327B-ms98-a-0027,116.364500,116.444500,a,I,sd,u-46-3
sw3327B-ms98-a-0027,116.644500,116.854500,there's,I,sd,u-46-3
sw3327B-ms98-a-0027,116.854500,117.174500,disc,I,sd,u-46-3
sw3327B-ms98-a-0027,117.174500,117.544500,brakes,I,sd,u-46-3
sw3327B-ms98-a-0027,117.544500,117.654500,and,B,sd,u-46-4
sw3327B-ms98-a-0027,117.654500,117.714500,the,I,sd,u-46-4
sw3327B-ms98-a-0027,117.714500,118.214500,parking,I,sd,u-46-4
sw3327B-ms98-a-0027,118.214500,118.560500,brake,I,sd,u-46-4
sw3327B-ms98-a-0027,118.963500,119.114500,is,I,sd,u-46-4
sw3327B-ms98-a-0027,119.114500,119.244500,a,I,sd,u-46-4
sw3327B-ms98-a-0027,119.244500,119.876000,piston,I,sd,u-46-4
sw3327B-ms98-a-0028,120.508125,120.779750,deal,I,sd,u-46-4
sw3327B-ms98-a-0028,121.240875,121.515375,and,B,sd,u-48-1
sw3327B-ms98-a-0028,121.888375,122.305375,because,I,sd,u-48-1
sw3327B-ms98-a-0028,122.305375,122.365375,the,I,sd,u-48-1
sw3327B-ms98-a-0028,122.365375,122.765375,parking,I,sd,u-48-1
sw3327B-ms98-a-0028,122.765375,122.955375,brake,I,sd,u-48-1
sw3327B-ms98-a-0028,122.955375,123.205375,hadn't,I,sd,u-48-1
sw3327B-ms98-a-0028,123.205375,123.315375,been,I,sd,u-48-1
sw3327B-ms98-a-0028,123.315375,123.565375,used,I,sd,u-48-1
sw3327B-ms98-a-0028,123.565375,123.635375,in,I,sd,u-48-1
sw3327B-ms98-a-0028,123.635375,123.805375,so,I,sd,u-48-1
sw3327B-ms98-a-0028,123.805375,123.965375,many,I,sd,u-48-1
sw3327B-ms98-a-0028,123.965375,124.275375,years,I,sd,u-48-1
sw3327B-ms98-a-0028,124.275375,124.355375,the,I,sd,u-48-1
sw3327B-ms98-a-0028,124.355375,124.775375,piston,I,sd,u-48-1
sw3327B-ms98-a-0028,124.775375,125.065375,froze,I,sd,u-48-1
sw3327B-ms98-a-0028,125.065375,125.216125,up,I,sd,u-48-1
sw3327B-ms98-a-0028,125.728375,125.885375,so,B,sd,u-50-1
sw3327B-ms98-a-0028,125.885375,126.045375,they,I,sd,u-50-1
sw3327B-ms98-a-0028,126.045375,126.245375,ended,I,sd,u-50-1
sw3327B-ms98-a-0028,126.245375,126.355375,up,I,sd,u-50-1
sw3327B-ms98-a-0028,126.355375,126.585375,having,I,sd,u-50-1
sw3327B-ms98-a-0028,126.585375,126.655375,to,I,sd,u-50-1
sw3327B-ms98-a-0028,126.655375,127.015375,pound,I,sd,u-50-1
sw3327B-ms98-a-0028,127.015375,127.095375,it,I,sd,u-50-1
sw3327B-ms98-a-0028,127.095375,127.405375,out,I,sd,u-50-1
sw3327B-ms98-a-0028,127.405375,127.565250,and,B,sd,u-50-2
sw3327B-ms98-a-0028,127.896625,128.015375,one,I,sd,u-50-2
sw3327B-ms98-a-0028,128.015375,128.125375,of,I,sd,u-50-2
sw3327B-ms98-a-0028,128.125375,128.295375,them_1,I,sd,u-50-2
sw3327B-ms98-a-0028,128.295375,128.662125,they,I,sd,u-50-2
sw3327B-ms98-a-0029,129.162625,129.259875,were,B,+,u-52-1
sw3327B-ms98-a-0029,129.259875,129.479875,able,I,+,u-52-1
sw3327B-ms98-a-0029,129.479875,129.729875,to,I,+,u-52-1
sw3327B-ms98-a-0029,129.729875,130.015375,get,I,+,u-52-1
sw3327B-ms98-a-0029,130.015375,130.518625,running,I,+,u-52-1
sw3327B-ms98-a-0029,130.827375,130.999875,uh,I,+,u-52-1
sw3327B-ms98-a-0029,130.999875,131.209875,kind,I,+,u-52-1
sw3327B-ms98-a-0029,131.209875,131.279875,of,I,+,u-52-1
sw3327B-ms98-a-0029,131.279875,131.679875,oiling,I,+,u-52-1
sw3327B-ms98-a-0029,131.679875,131.829875,it,I,+,u-52-1
sw3327B-ms98-a-0029,131.829875,131.999875,and,I,+,u-52-1
sw3327B-ms98-a-0029,131.999875,132.239875,playing,I,+,u-52-1
sw3327B-ms98-a-0029,132.239875,132.399875,with,I,+,u-52-1
sw3327B-ms98-a-0029,132.399875,132.469875,it,I,+,u-52-1
sw3327B-ms98-a-0029,132.469875,132.559875,and,B,sd,u-52-2
sw3327B-ms98-a-0029,132.559875,132.619875,the,I,sd,u-52-2
sw3327B-ms98-a-0029,132.619875,132.719875,other,I,sd,u-52-2
sw3327B-ms98-a-0029,132.719875,132.819875,one,I,sd,u-52-2
sw3327B-ms98-a-0029,132.819875,132.909875,they,I,sd,u-52-2
sw3327B-ms98-a-0029,132.909875,133.073875,just,I,sd,u-52-2
sw3327B-ms98-a-0029,133.332750,133.378000,it,I,sd,u-52-2
sw3327B-ms98-a-0029,133.378000,133.469875,was,I,sd,u-52-2
sw3327B-ms98-a-0029,133.469875,133.659875,just,I,sd,u-52-2
sw3327B-ms98-a-0029,133.659875,134.029875,frozen,I,sd,u-52-2
sw3327B-ms98-a-0029,134.029875,134.429875,solid,I,sd,u-52-2
sw3327B-ms98-a-0029,134.429875,134.569875,th[e]-,O,,
sw3327B-ms98-a-0029,134.569875,134.669875,so,B,sd,u-52-3
sw3327B-ms98-a-0029,134.669875,134.729875,i,I,sd,u-52-3
sw3327B-ms98-a-0029,134.729875,134.909875,ended,I,sd,u-52-3
sw3327B-ms98-a-0029,134.909875,135.018500,up,I,sd,u-52-3
sw3327B-ms98-a-0029,135.304750,135.519875,having,I,sd,u-52-3
sw3327B-ms98-a-0029,135.519875,135.675625,to,I,sd,u-52-3
sw3327B-ms98-a-0029,136.225500,136.609875,buy,I,sd,u-52-3
sw3327B-ms98-a-0029,136.609875,136.999875,one,I,sd,u-52-3
sw3327B-ms98-a-0029,136.999875,137.269875,and,B,sd,u-52-4
sw3327B-ms98-a-0029,137.269875,137.625375,altog[ether]-,I,sd,u-52-4
sw3327B-ms98-a-0029,137.730750,137.829875,all,I,sd,u-52-4
sw3327B-ms98-a-0029,137.829875,137.979875,total,I,sd,u-52-4
sw3327B-ms98-a-0029,137.979875,138.039875,it,I,sd,u-52-4
sw3327B-ms98-a-0029,138.039875,138.139875,was,I,sd,u-52-4
sw3327B-ms98-a-0029,138.139875,138.309875,just,I,sd,u-52-4
sw3327B-ms98-a-0029,138.309875,138.439875,under,I,sd,u-52-4
sw3327B-ms98-a-0029,138.439875,138.519875,two,I,sd,u-52-4
sw3327B-ms98-a-0029,138.519875,138.729875,hundred,I,sd,u-52-4
sw3327B-ms98-a-0029,138.729875,139.129875,dollars,I,sd,u-52-4
sw3327B-ms98-a-0029,139.129875,139.349875,believe,I,sd,u-52-4
sw3327B-ms98-a-0029,139.349875,139.409875,it,I,sd,u-52-4
sw3327B-ms98-a-0029,139.409875,139.469875,or,I,sd,u-52-4
sw3327B-ms98-a-0029,139.469875,139.679875,not,I,sd,u-52-4
sw3327B-ms98-a-0029,139.679875,139.769875,to,I,sd,u-52-4
sw3327B-ms98-a-0029,139.769875,139.899875,get,I,sd,u-52-4
sw3327B-ms98-a-0029,139.899875,140.019875,all,I,sd,u-52-4
sw3327B-ms98-a-0029,140.019875,140.169875,that,I,sd,u-52-4
sw3327B-ms98-a-0029,140.169875,140.471375,[laughter-done],O,,
sw3327B-ms98-a-0031,143.657625,143.799875,y[eah]-,O,,
sw3327B-ms98-a-0031,144.026000,144.238125,yeah,B,ny,u-54-1
sw3327B-ms98-a-0031,144.238125,144.518125,actually,B,sd^e,u-54-2
sw3327B-ms98-a-0031,144.518125,144.608125,i,I,sd^e,u-54-2
