sw4784A-ms98-a-0001,0.107750,0.329875,yeah,B,o,u-1-1
sw4784A-ms98-a-0005,21.184000,21.294000,be,I,sv,u-3-2
sw4784A-ms98-a-0005,21.294000,21.574000,for,I,sv,u-3-2
sw4784A-ms98-a-0005,21.574000,21.884000,anymore,I,sv,u-3-2
sw4784A-ms98-a-0006,22.855375,23.094250,but,B,sd,u-3-3
sw4784A-ms98-a-0006,23.094250,23.274250,uh,I,sd,u-3-3
sw4784A-ms98-a-0007,24.488500,24.589000,i,I,sd,u-3-3
sw4784A-ms98-a-0007,24.589000,24.969000,voted,I,sd,u-3-3
sw4784A-ms98-a-0007,24.969000,25.119000,with,I,sd,u-3-3
sw4784A-ms98-a-0007,25.119000,25.259000,my,I,sd,u-3-3
sw4784A-ms98-a-0007,25.259000,25.629000,feet,I,sd,u-3-3
sw4784A-ms98-a-0007,25.879000,26.169000,and,B,sd,u-3-4
sw4784A-ms98-a-0007,26.169000,26.311500,uh,I,sd,u-3-4
sw4784A-ms98-a-0007,26.684375,26.809000,my,I,sd,u-3-4
sw4784A-ms98-a-0007,26.809000,27.059000,kids,I,sd,u-3-4
sw4784A-ms98-a-0007,27.059000,27.179000,go,I,sd,u-3-4
sw4784A-ms98-a-0007,27.179000,27.239000,to,I,sd,u-3-4
sw4784A-ms98-a-0007,27.239000,27.629000,parochial,I,sd,u-3-4
sw4784A-ms98-a-0007,27.629000,27.985250,school,I,sd,u-3-4
sw4784A-ms98-a-0008,29.132750,29.468500,so,B,%,u-5-1
sw4784A-ms98-a-0008,30.136375,30.434500,um,I,%,u-5-1
sw4784A-ms98-a-0010,36.821500,37.066250,well,B,sv,u-7-1
sw4784A-ms98-a-0011,38.062125,38.253500,one,I,sv,u-7-1
sw4784A-ms98-a-0011,38.253500,38.553500,hundred,I,sv,u-7-1
sw4784A-ms98-a-0011,38.553500,39.143500,percent,I,sv,u-7-1
sw4784A-ms98-a-0011,39.143500,39.298375,of,I,sv,u-7-1
sw4784A-ms98-a-0011,39.358750,39.567750,the,I,sv,u-7-1
sw4784A-ms98-a-0011,39.567750,39.793750,uh,I,sv,u-7-1
sw4784A-ms98-a-0011,39.793750,40.293500,customers,I,sv,u-7-1
sw4784A-ms98-a-0011,40.293500,40.690250,care,I,sv,u-7-1
sw4784A-ms98-a-0011,41.345625,41.553500,that's,B,sv,u-7-2
sw4784A-ms98-a-0011,41.553500,41.733500,one,I,sv,u-7-2
sw4784A-ms98-a-0011,41.733500,41.963750,thing,I,sv,u-7-2
sw4784A-ms98-a-0011,42.675625,43.043500,everybody,B,sv,u-7-3
sw4784A-ms98-a-0011,43.043500,43.363500,cares,I,sv,u-7-3
sw4784A-ms98-a-0011,43.363500,43.663500,about,I,sv,u-7-3
sw4784A-ms98-a-0011,43.663500,43.853000,the,I,sv,u-7-3
sw4784A-ms98-a-0011,44.376500,44.863500,education,I,sv,u-7-3
sw4784A-ms98-a-0011,44.863500,44.923500,the,I,sv,u-7-3
sw4784A-ms98-a-0011,44.923500,45.182625,kids,I,sv,u-7-3
sw4784A-ms98-a-0011,45.182625,45.254125,are,I,sv,u-7-3
sw4784A-ms98-a-0011,45.254125,45.476375,getting,I,sv,u-7-3
sw4784A-ms98-a-0011,46.361875,46.663500,and,B,sv,u-7-4
sw4784A-ms98-a-0011,46.663500,46.876875,um,I,sv,u-7-4
sw4784A-ms98-a-0011,47.340250,47.613500,they,I,sv,u-7-4
sw4784A-ms98-a-0011,47.613500,47.803500,uh,I,sv,u-7-4
sw4784A-ms98-a-0011,47.803500,48.083500,take,I,sv,u-7-4
sw4784A-ms98-a-0011,48.083500,48.183500,an,I,sv,u-7-4
sw4784A-ms98-a-0011,48.183500,48.613500,active,I,sv,u-7-4
sw4784A-ms98-a-0011,48.613500,49.083500,relatively,I,sv,u-7-4
sw4784A-ms98-a-0011,49.083500,49.403500,active,I,sv,u-7-4
sw4784A-ms98-a-0011,49.403500,49.650125,part,I,sv,u-7-4
sw4784A-ms98-a-0012,50.774750,51.035000,which,B,sv,u-7-5
sw4784A-ms98-a-0012,51.035000,51.262125,uh,I,sv,u-7-5
sw4784A-ms98-a-0013,52.252000,52.349250,i,I,sv,u-7-5
sw4784A-ms98-a-0013,52.349250,52.519250,mean,I,sv,u-7-5
sw4784A-ms98-a-0013,52.519250,52.659250,if,I,sv,u-7-5
sw4784A-ms98-a-0013,52.659250,52.939250,you're,I,sv,u-7-5
sw4784A-ms98-a-0013,52.939250,53.079250,uh,I,sv,u-7-5
sw4784A-ms98-a-0014,54.061875,54.431250,sending,I,sv,u-7-5
sw4784A-ms98-a-0014,54.469375,54.576500,two,I,sv,u-7-5
sw4784A-ms98-a-0014,54.576500,54.906500,thousand,I,sv,u-7-5
sw4784A-ms98-a-0014,54.906500,55.206500,dollars,I,sv,u-7-5
sw4784A-ms98-a-0014,55.206500,55.356500,that,I,sv,u-7-5
sw4784A-ms98-a-0014,55.356500,55.486500,way,I,sv,u-7-5
sw4784A-ms98-a-0014,55.486500,55.726500,every,I,sv,u-7-5
sw4784A-ms98-a-0014,55.726500,55.946500,year,I,sv,u-7-5
sw4784A-ms98-a-0014,55.946500,56.188500,you,I,sv,u-7-5
sw4784A-ms98-a-0014,56.693250,56.956500,uh,I,sv,u-7-5
sw4784A-ms98-a-0014,57.076500,57.326500,watch,I,sv,u-7-5
sw4784A-ms98-a-0014,57.326500,57.446500,what,I,sv,u-7-5
sw4784A-ms98-a-0014,57.446500,57.646500,goes,I,sv,u-7-5
sw4784A-ms98-a-0014,57.646500,57.846500,on,I,sv,u-7-5
sw4784A-ms98-a-0014,57.846500,57.976500,and,I,sv,u-7-5
sw4784A-ms98-a-0014,57.976500,58.159625,you,I,sv,u-7-5
sw4784A-ms98-a-0014,58.671875,58.994250,um,I,sv,u-7-5
sw4784A-ms98-a-0015,60.116375,60.355625,um,I,sv,u-7-5
sw4784A-ms98-a-0016,61.627375,61.718625,pay,I,sv,u-7-5
sw4784A-ms98-a-0016,61.718625,62.098625,attention,I,sv,u-7-5
sw4784A-ms98-a-0016,62.098625,62.198625,and,I,sv,u-7-5
sw4784A-ms98-a-0016,62.198625,62.858625,participate,I,sv,u-7-5
sw4784A-ms98-a-0016,62.858625,63.035000,and,B,sv,u-7-6
sw4784A-ms98-a-0016,63.750625,63.978625,and,I,sv,u-7-6
sw4784A-ms98-a-0016,63.978625,64.038625,you,I,sv,u-7-6
sw4784A-ms98-a-0016,64.038625,64.285000,can,I,sv,u-7-6
sw4784A-ms98-a-0017,65.299875,65.689125,influence,I,sv,u-7-6
sw4784A-ms98-a-0017,65.689125,65.759125,the,I,sv,u-7-6
sw4784A-ms98-a-0017,65.759125,65.899125,way,I,sv,u-7-6
sw4784A-ms98-a-0017,65.899125,66.189125,things,I,sv,u-7-6
sw4784A-ms98-a-0017,66.189125,66.251250,are,I,sv,u-7-6
sw4784A-ms98-a-0019,84.341000,84.601000,yeah,B,aa,u-9-1
sw4784A-ms98-a-0019,84.601000,84.691000,the,B,sv,u-9-2
sw4784A-ms98-a-0019,84.691000,85.241000,immediacy,I,sv,u-9-2
sw4784A-ms98-a-0019,85.241000,85.481000,just,I,sv,u-9-2
sw4784A-ms98-a-0019,85.481000,85.721000,isn't,I,sv,u-9-2
sw4784A-ms98-a-0019,85.721000,86.051000,there,I,sv,u-9-2
sw4784A-ms98-a-0019,86.601000,86.911000,and,B,sv,u-11-1
sw4784A-ms98-a-0019,86.911000,87.226625,um,I,sv,u-11-1
sw4784A-ms98-a-0019,88.032125,88.498875,uh,I,sv,u-11-1
sw4784A-ms98-a-0019,89.012000,89.111000,i,I,sv,u-11-1
sw4784A-ms98-a-0019,89.111000,89.592500,also,I,sv,u-11-1
sw4784A-ms98-a-0019,89.897625,90.111000,think,I,sv,u-11-1
sw4784A-ms98-a-0019,90.111000,90.442875,that,I,sv,u-11-1
sw4784A-ms98-a-0019,91.060625,91.131000,o[ne]-,I,sv,u-11-1
sw4784A-ms98-a-0019,91.131000,91.361000,one,I,sv,u-11-1
sw4784A-ms98-a-0019,91.361000,91.421000,of,I,sv,u-11-1
sw4784A-ms98-a-0019,91.421000,91.481000,the,I,sv,u-11-1
sw4784A-ms98-a-0019,91.481000,92.031000,problems,I,sv,u-11-1
sw4784A-ms98-a-0019,92.031000,92.491250,and,B,sv,u-11-2
sw4784A-ms98-a-0019,92.491250,92.801000,actually,I,sv,u-11-2
sw4784A-ms98-a-0019,92.801000,92.892875,i,I,sv,u-11-2
sw4784A-ms98-a-0019,92.892875,93.051000,don't,I,sv,u-11-2
sw4784A-ms98-a-0019,93.051000,93.291000,think,I,sv,u-11-2
sw4784A-ms98-a-0019,93.291000,93.551000,this,I,sv,u-11-2
sw4784A-ms98-a-0019,93.551000,93.641000,i,I,sv,u-11-2
sw4784A-ms98-a-0019,93.641000,93.851000,think,I,sv,u-11-2
sw4784A-ms98-a-0019,93.851000,93.991000,this,I,sv,u-11-2
sw4784A-ms98-a-0019,93.991000,94.091000,is,I,sv,u-11-2
sw4784A-ms98-a-0019,94.091000,94.141000,a,I,sv,u-11-2
sw4784A-ms98-a-0019,94.141000,94.571000,cultural,I,sv,u-11-2
sw4784A-ms98-a-0019,94.571000,95.025000,problem,I,sv,u-11-2
sw4784A-ms98-a-0020,95.749125,95.945000,the,B,sv,u-11-3
sw4784A-ms98-a-0020,95.945000,96.145000,uh,I,sv,u-11-3
sw4784A-ms98-a-0020,96.295875,96.530500,problem,I,sv,u-11-3
sw4784A-ms98-a-0020,96.530500,96.658625,with,I,sv,u-11-3
sw4784A-ms98-a-0020,96.715125,96.930500,public,I,sv,u-11-3
sw4784A-ms98-a-0020,96.930500,97.470500,education,I,sv,u-11-3
sw4784A-ms98-a-0020,97.470500,97.560500,is,I,sv,u-11-3
sw4784A-ms98-a-0020,97.560500,97.884625,really,I,sv,u-11-3
sw4784A-ms98-a-0020,97.963000,98.240500,uh,I,sv,u-11-3
sw4784A-ms98-a-0021,99.417500,99.583250,really,I,sv,u-11-3
sw4784A-ms98-a-0021,99.583250,99.633250,a,I,sv,u-11-3
sw4784A-ms98-a-0021,99.633250,99.923250,problem,I,sv,u-11-3
sw4784A-ms98-a-0021,99.923250,100.013250,with,I,sv,u-11-3
sw4784A-ms98-a-0021,100.013250,100.073250,the,I,sv,u-11-3
sw4784A-ms98-a-0021,100.073250,100.525875,culture,I,sv,u-11-3
sw4784A-ms98-a-0021,101.384625,101.766625,and,B,sv,u-11-4
sw4784A-ms98-a-0021,102.199750,102.303250,i,I,sv,u-11-4
sw4784A-ms98-a-0021,102.303250,102.533250,guess,I,sv,u-11-4
sw4784A-ms98-a-0021,102.533250,102.653250,my,I,sv,u-11-4
sw4784A-ms98-a-0021,102.653250,103.033250,evidence,I,sv,u-11-4
sw4784A-ms98-a-0021,103.033250,103.163250,for,I,sv,u-11-4
sw4784A-ms98-a-0021,103.163250,103.393250,that,I,sv,u-11-4
sw4784A-ms98-a-0021,103.393250,103.563250,is,I,sv,u-11-4
sw4784A-ms98-a-0021,103.633250,103.803250,the,I,sv,u-11-4
sw4784A-ms98-a-0022,105.052125,105.336875,school,I,sv,u-11-4
sw4784A-ms98-a-0022,105.336875,105.766875,districts,I,sv,u-11-4
sw4784A-ms98-a-0022,105.766875,105.896875,in,I,sv,u-11-4
sw4784A-ms98-a-0022,105.896875,106.346875,places,I,sv,u-11-4
sw4784A-ms98-a-0022,106.346875,106.503500,like,I,sv,u-11-4
sw4784A-ms98-a-0022,107.204125,107.746875,California,I,sv,u-11-4
sw4784A-ms98-a-0022,107.746875,107.896875,for,I,sv,u-11-4
sw4784A-ms98-a-0022,107.896875,108.366875,example,I,sv,u-11-4
sw4784A-ms98-a-0022,108.366875,108.565250,where,I,sv,u-11-4
sw4784A-ms98-a-0022,108.990875,109.236875,only,I,sv,u-11-4
sw4784A-ms98-a-0022,109.236875,109.296875,a,I,sv,u-11-4
sw4784A-ms98-a-0022,109.296875,109.866875,minority,I,sv,u-11-4
sw4784A-ms98-a-0022,109.866875,110.016875,of,I,sv,u-11-4
sw4784A-ms98-a-0022,110.016875,110.304625,the,I,sv,u-11-4
sw4784A-ms98-a-0022,111.086250,111.666875,taxpayers,I,sv,u-11-4
sw4784A-ms98-a-0022,111.666875,111.858750,have,I,sv,u-11-4
sw4784A-ms98-a-0022,111.904000,112.216875,children,I,sv,u-11-4
sw4784A-ms98-a-0022,112.216875,112.316875,in,I,sv,u-11-4
sw4784A-ms98-a-0022,112.316875,112.799750,school,I,sv,u-11-4
sw4784A-ms98-a-0022,112.799750,112.969250,and,B,sv,u-11-5
sw4784A-ms98-a-0022,112.969250,113.056875,you,I,sv,u-11-5
sw4784A-ms98-a-0022,113.056875,113.266875,can't,I,sv,u-11-5
sw4784A-ms98-a-0022,113.266875,113.386875,get,I,sv,u-11-5
sw4784A-ms98-a-0022,113.386875,113.436875,a,I,sv,u-11-5
sw4784A-ms98-a-0022,113.436875,113.746875,tax,I,sv,u-11-5
sw4784A-ms98-a-0022,113.746875,113.956875,levy,I,sv,u-11-5
sw4784A-ms98-a-0022,113.956875,114.328500,passed,I,sv,u-11-5
sw4784A-ms98-a-0023,115.358625,115.648250,um,B,sv,u-11-6
sw4784A-ms98-a-0024,116.723500,117.012500,people,I,sv,u-11-6
sw4784A-ms98-a-0024,117.012500,117.219250,are,I,sv,u-11-6
sw4784A-ms98-a-0024,117.821875,118.202500,um,I,sv,u-11-6
sw4784A-ms98-a-0024,118.352500,118.832500,reluctant,I,sv,u-11-6
sw4784A-ms98-a-0024,118.832500,118.912500,to,I,sv,u-11-6
sw4784A-ms98-a-0024,118.912500,119.354000,pass,I,sv,u-11-6
sw4784A-ms98-a-0024,119.572500,119.852500,uh,I,sv,u-11-6
sw4784A-ms98-a-0024,120.052500,120.332500,school,I,sv,u-11-6
sw4784A-ms98-a-0024,120.332500,120.642500,tax,I,sv,u-11-6
sw4784A-ms98-a-0024,120.642500,120.972500,levies,I,sv,u-11-6
sw4784A-ms98-a-0024,120.972500,121.274125,even,I,sv,u-11-6
sw4784A-ms98-a-0024,121.967125,122.172500,uh,I,sv,u-11-6
sw4784A-ms98-a-0024,122.172500,122.362500,when,I,sv,u-11-6
sw4784A-ms98-a-0024,122.362500,122.422500,the,I,sv,u-11-6
sw4784A-ms98-a-0024,122.422500,122.652500,money,I,sv,u-11-6
sw4784A-ms98-a-0024,122.652500,122.792500,is,I,sv,u-11-6
sw4784A-ms98-a-0024,122.792500,123.082500,needed,I,sv,u-11-6
sw4784A-ms98-a-0024,123.082500,123.162500,or,I,sv,u-11-6
sw4784A-ms98-a-0024,123.162500,123.352500,would,I,sv,u-11-6
sw4784A-ms98-a-0024,123.352500,123.422500,be,I,sv,u-11-6
sw4784A-ms98-a-0024,123.422500,123.632500,well,I,sv,u-11-6
sw4784A-ms98-a-0024,123.632500,123.944125,spent,I,sv,u-11-6
sw4784A-ms98-a-0024,124.038375,124.304625,because,I,sv,u-11-6
sw4784A-ms98-a-0024,124.462750,124.692500,it's,I,sv,u-11-6
sw4784A-ms98-a-0024,124.692500,124.986625,uh,I,sv,u-11-6
sw4784A-ms98-a-0024,125.822750,125.972500,they,I,sv,u-11-6
sw4784A-ms98-a-0024,125.972500,126.092500,don't,I,sv,u-11-6
sw4784A-ms98-a-0024,126.092500,126.202500,have,I,sv,u-11-6
sw4784A-ms98-a-0024,126.202500,126.432500,kids,I,sv,u-11-6
sw4784A-ms98-a-0024,126.432500,126.522500,in,I,sv,u-11-6
sw4784A-ms98-a-0024,126.522500,126.582500,the,I,sv,u-11-6
sw4784A-ms98-a-0024,126.582500,127.089250,schools,I,sv,u-11-6
sw4784A-ms98-a-0025,127.818750,127.875375,i,B,sv,u-13-1
sw4784A-ms98-a-0025,127.875375,128.055375,think,I,sv,u-13-1
sw4784A-ms98-a-0025,128.055375,128.265375,that's,I,sv,u-13-1
sw4784A-ms98-a-0025,128.265375,128.437750,a,I,sv,u-13-1
sw4784A-ms98-a-0025,128.773000,128.865375,a,I,sv,u-13-1
sw4784A-ms98-a-0025,128.865375,129.235375,loss,I,sv,u-13-1
sw4784A-ms98-a-0025,129.235375,129.305375,of,I,sv,u-13-1
sw4784A-ms98-a-0025,129.305375,129.655375,civic,I,sv,u-13-1
sw4784A-ms98-a-0025,129.655375,130.035375,virtue,I,sv,u-13-1
sw4784A-ms98-a-0025,130.035375,130.155375,and,I,sv,u-13-1
sw4784A-ms98-a-0025,130.155375,130.205375,a,I,sv,u-13-1
sw4784A-ms98-a-0025,130.205375,130.575375,loss,I,sv,u-13-1
sw4784A-ms98-a-0025,130.575375,130.835375,of,I,sv,u-13-1
sw4784A-ms98-a-0025,130.835375,131.205750,um,I,sv,u-13-1
sw4784A-ms98-a-0025,131.846000,132.294750,uh,I,sv,u-13-1
sw4784A-ms98-a-0025,132.871000,133.091000,the,I,sv,u-13-1
sw4784A-ms98-a-0025,133.919875,134.295375,cultural,I,sv,u-13-1
sw4784A-ms98-a-0025,134.295375,134.695375,attitude,I,sv,u-13-1
sw4784A-ms98-a-0025,134.695375,134.805375,that,I,sv,u-13-1
sw4784A-ms98-a-0025,134.805375,134.895375,we,I,sv,u-13-1
sw4784A-ms98-a-0025,134.895375,135.055375,used,I,sv,u-13-1
sw4784A-ms98-a-0025,135.055375,135.155375,to,I,sv,u-13-1
sw4784A-ms98-a-0025,135.155375,135.375375,have,I,sv,u-13-1
sw4784A-ms98-a-0025,135.375375,135.485375,that,I,sv,u-13-1
sw4784A-ms98-a-0025,135.485375,136.025375,education,I,sv,u-13-1
sw4784A-ms98-a-0025,136.025375,136.175375,was,I,sv,u-13-1
sw4784A-ms98-a-0025,136.175375,136.545375,first,I,sv,u-13-1
sw4784A-ms98-a-0025,136.545375,136.705375,even,I,sv,u-13-1
sw4784A-ms98-a-0025,136.705375,136.805375,if,I,sv,u-13-1
sw4784A-ms98-a-0025,136.805375,136.895375,it,I,sv,u-13-1
sw4784A-ms98-a-0025,136.895375,137.135375,wasn't,I,sv,u-13-1
sw4784A-ms98-a-0025,137.135375,137.245375,our,I,sv,u-13-1
sw4784A-ms98-a-0025,137.245375,137.625500,kids,I,sv,u-13-1
sw4784A-ms98-a-0026,138.336500,138.371000,i,B,sv,u-13-2
sw4784A-ms98-a-0026,138.371000,138.581000,think,I,sv,u-13-2
sw4784A-ms98-a-0026,138.581000,139.112000,that's,I,sv,u-13-2
sw4784A-ms98-a-0026,139.481125,139.827500,uh,I,sv,u-13-2
sw4784A-ms98-a-0026,140.125125,140.321000,that's,I,sv,u-13-2
sw4784A-ms98-a-0026,140.321000,140.381000,the,I,sv,u-13-2
sw4784A-ms98-a-0026,140.381000,140.771000,principal,I,sv,u-13-2
sw4784A-ms98-a-0026,140.771000,141.161000,problem,I,sv,u-13-2
sw4784A-ms98-a-0026,141.161000,141.301000,is,I,sv,u-13-2
sw4784A-ms98-a-0026,141.301000,141.598125,that,I,sv,u-13-2
sw4784A-ms98-a-0026,141.598125,141.805250,uh,I,sv,u-13-2
sw4784A-ms98-a-0026,141.805250,142.081000,people,I,sv,u-13-2
sw4784A-ms98-a-0026,142.081000,142.201000,no,I,sv,u-13-2
sw4784A-ms98-a-0026,142.201000,142.461000,longer,I,sv,u-13-2
sw4784A-ms98-a-0026,142.461000,142.661000,see,I,sv,u-13-2
sw4784A-ms98-a-0026,142.661000,142.761000,it,I,sv,u-13-2
sw4784A-ms98-a-0026,142.761000,142.941000,as,I,sv,u-13-2
sw4784A-ms98-a-0026,142.941000,143.083500,uh,I,sv,u-13-2
sw4784A-ms98-a-0026,143.362250,143.561000,as,I,sv,u-13-2
sw4784A-ms98-a-0026,143.561000,143.721000,their,I,sv,u-13-2
sw4784A-ms98-a-0026,143.721000,144.121000,problem,I,sv,u-13-2
sw4784A-ms98-a-0026,144.121000,144.301000,and,B,sv,u-13-3
sw4784A-ms98-a-0026,144.301000,144.401000,as,I,sv,u-13-3
sw4784A-ms98-a-0026,144.401000,144.491000,an,I,sv,u-13-3
sw4784A-ms98-a-0026,144.491000,144.851000,immediate,I,sv,u-13-3
sw4784A-ms98-a-0026,144.851000,145.131000,problem,I,sv,u-13-3
sw4784A-ms98-a-0028,160.353500,160.571500,right,B,b,u-15-1
sw4784A-ms98-a-0030,169.643625,169.884875,yeah,B,b,u-17-1
sw4784A-ms98-a-0032,176.565000,176.759125,yeah,B,b,u-19-1
sw4784A-ms98-a-0034,179.919500,179.974500,you,B,sv,u-21-1
sw4784A-ms98-a-0034,179.974500,180.249750,know,I,sv,u-21-1
sw4784A-ms98-a-0034,180.249750,180.431875,i,I,sv,u-21-1
sw4784A-ms98-a-0034,180.651875,180.741875,i,I,sv,u-21-1
sw4784A-ms98-a-0034,180.741875,181.271875,believe,I,sv,u-21-1
sw4784A-ms98-a-0034,181.271875,181.471875,that,I,sv,u-21-1
sw4784A-ms98-a-0034,181.471875,181.561875,the,I,sv,u-21-1
sw4784A-ms98-a-0034,181.561875,181.971875,original,I,sv,u-21-1
sw4784A-ms98-a-0034,181.971875,182.321875,idea,I,sv,u-21-1
sw4784A-ms98-a-0034,182.321875,182.516000,of,I,sv,u-21-1
sw4784A-ms98-a-0034,183.273125,183.541875,public,I,sv,u-21-1
sw4784A-ms98-a-0034,183.541875,183.901875,education,I,sv,u-21-1
sw4784A-ms98-a-0034,183.901875,183.961875,in,I,sv,u-21-1
sw4784A-ms98-a-0034,183.961875,184.021875,the,I,sv,u-21-1
sw4784A-ms98-a-0034,184.021875,184.231875,United,I,sv,u-21-1
sw4784A-ms98-a-0034,184.231875,184.531875,States,I,sv,u-21-1
sw4784A-ms98-a-0034,184.531875,184.681875,which,I,sv,u-21-1
sw4784A-ms98-a-0034,184.681875,184.731875,i,I,sv,u-21-1
sw4784A-ms98-a-0034,184.731875,184.981875,guess,I,sv,u-21-1
sw4784A-ms98-a-0034,184.981875,185.131875,was,I,sv,u-21-1
sw4784A-ms98-a-0034,185.131875,185.791875,controversial,I,sv,u-21-1
sw4784A-ms98-a-0034,185.791875,185.871875,at,I,sv,u-21-1
sw4784A-ms98-a-0034,185.871875,185.951875,the,I,sv,u-21-1
sw4784A-ms98-a-0034,185.951875,186.171875,time,I,sv,u-21-1
sw4784A-ms98-a-0034,186.171875,186.231875,of,I,sv,u-21-1
sw4784A-ms98-a-0034,186.231875,186.291875,the,I,sv,u-21-1
sw4784A-ms98-a-0034,186.291875,186.991875,constitution,I,sv,u-21-1
sw4784A-ms98-a-0035,187.590625,187.982125,um,B,sv,u-21-2
sw4784A-ms98-a-0035,188.574750,188.634375,you,I,sv,u-21-2
sw4784A-ms98-a-0035,188.634375,188.714375,know,I,sv,u-21-2
sw4784A-ms98-a-0035,188.714375,188.834375,it,I,sv,u-21-2
sw4784A-ms98-a-0035,188.834375,189.104375,barely,I,sv,u-21-2
sw4784A-ms98-a-0035,189.104375,189.344375,made,I,sv,u-21-2
sw4784A-ms98-a-0035,189.344375,189.464375,it,I,sv,u-21-2
sw4784A-ms98-a-0035,189.464375,189.514375,i,B,sv,u-21-3
sw4784A-ms98-a-0035,189.514375,189.704375,think,I,sv,u-21-3
sw4784A-ms98-a-0035,189.704375,189.794375,it,I,sv,u-21-3
sw4784A-ms98-a-0035,189.794375,190.199750,was,I,sv,u-21-3
sw4784A-ms98-a-0035,190.892750,191.214375,added,I,sv,u-21-3
sw4784A-ms98-a-0035,191.214375,191.783750,afterwards,I,sv,u-21-3
sw4784A-ms98-a-0035,192.194375,192.244375,i,B,sv,u-21-4
sw4784A-ms98-a-0035,192.244375,192.454375,think,I,sv,u-21-4
sw4784A-ms98-a-0035,192.454375,192.554375,the,I,sv,u-21-4
sw4784A-ms98-a-0035,192.554375,193.014375,real,I,sv,u-21-4
sw4784A-ms98-a-0035,193.014375,193.129000,the,I,sv,u-21-4
sw4784A-ms98-a-0035,193.129000,193.534375,principal,I,sv,u-21-4
sw4784A-ms98-a-0035,193.534375,193.934375,reason,I,sv,u-21-4
sw4784A-ms98-a-0035,193.934375,194.364375,was,I,sv,u-21-4
sw4784A-ms98-a-0035,194.364375,194.649125,uh,I,sv,u-21-4
sw4784A-ms98-a-0035,195.199000,195.784375,education,I,sv,u-21-4
sw4784A-ms98-a-0035,195.784375,196.064375,for,I,sv,u-21-4
sw4784A-ms98-a-0035,196.064375,196.364375,civic,I,sv,u-21-4
