sw3140A-ms98-a-0002,3.826250,4.164875,hello,B,fp,u-1-1
sw3140A-ms98-a-0021,52.968250,53.058250,that,I,sd^t,u-25-1
sw3140A-ms98-a-0021,53.058250,53.128250,you,I,sd^t,u-25-1
sw3140A-ms98-a-0021,53.128250,53.348250,would,I,sd^t,u-25-1
sw3140A-ms98-a-0021,53.348250,53.553625,but,B,%,u-25-2
sw3140A-ms98-a-0021,53.847375,54.293875,oh,I,%,u-25-2
sw3140A-ms98-a-0022,54.420500,55.442875,[laughter],O,,
sw3140A-ms98-a-0023,55.542375,55.692375,yeah,O,,
sw3140A-ms98-a-0023,55.692375,56.112375,social,B,sd,u-27-1
sw3140A-ms98-a-0023,56.112375,56.836250,changes,I,sd,u-27-1
sw3140A-ms98-a-0023,57.054750,57.202375,is,I,sd,u-27-1
sw3140A-ms98-a-0023,57.202375,57.342375,that,I,sd,u-27-1
sw3140A-ms98-a-0023,57.342375,57.687000,uh,B,sv,u-27-2
sw3140A-ms98-a-0024,58.573625,58.721750,it,I,sv,u-27-2
sw3140A-ms98-a-0024,58.721750,58.981750,seems,I,sv,u-27-2
sw3140A-ms98-a-0024,58.981750,59.071750,to,I,sv,u-27-2
sw3140A-ms98-a-0024,59.071750,59.191750,me,I,sv,u-27-2
sw3140A-ms98-a-0024,59.191750,59.465375,that,I,sv,u-27-2
sw3140A-ms98-a-0024,59.957125,60.475875,uh,I,sv,u-27-2
sw3140A-ms98-a-0026,62.535875,62.732750,does,B,%,u-29-1
sw3140A-ms98-a-0026,62.732750,62.909625,uh,O,,
sw3140A-ms98-a-0027,63.794125,64.616500,yeah,B,+,u-33-1
sw3140A-ms98-a-0027,65.162625,65.418125,like,B,sv,u-33-2
sw3140A-ms98-a-0027,65.712000,65.771875,a,I,sv,u-33-2
sw3140A-ms98-a-0027,65.771875,66.147750,lot,I,sv,u-33-2
sw3140A-ms98-a-0027,66.147750,66.361875,it,B,sv,u-33-3
sw3140A-ms98-a-0027,66.361875,66.551875,seems,I,sv,u-33-3
sw3140A-ms98-a-0027,66.551875,66.837125,like,I,sv,u-33-3
sw3140A-ms98-a-0027,67.063125,67.211875,the,I,sv,u-33-3
sw3140A-ms98-a-0027,67.211875,67.471875,rich,I,sv,u-33-3
sw3140A-ms98-a-0027,67.471875,67.531875,are,I,sv,u-33-3
sw3140A-ms98-a-0027,67.531875,67.781875,getting,I,sv,u-33-3
sw3140A-ms98-a-0027,67.781875,68.021875,richer,I,sv,u-33-3
sw3140A-ms98-a-0027,68.021875,68.111875,and,I,sv,u-33-3
sw3140A-ms98-a-0027,68.111875,68.171875,the,I,sv,u-33-3
sw3140A-ms98-a-0027,68.171875,68.421875,poor,I,sv,u-33-3
sw3140A-ms98-a-0027,68.421875,68.501875,are,I,sv,u-33-3
sw3140A-ms98-a-0027,68.501875,68.741875,getting,I,sv,u-33-3
sw3140A-ms98-a-0027,68.741875,69.287375,poorer,I,sv,u-33-3
sw3140A-ms98-a-0027,69.287375,69.451875,is,I,sv,u-33-3
sw3140A-ms98-a-0027,69.451875,69.681875,even,I,sv,u-33-3
sw3140A-ms98-a-0027,69.681875,69.871875,more,I,sv,u-33-3
sw3140A-ms98-a-0027,69.871875,70.169750,true,B,+,u-35-1
sw3140A-ms98-a-0027,70.169750,70.588625,today,I,+,u-35-1
sw3140A-ms98-a-0029,72.198375,72.487375,so,O,,
sw3140A-ms98-a-0030,73.928875,74.213125,tha[t]-,O,,
sw3140A-ms98-a-0032,92.114875,92.524000,yeah,B,aa,u-39-1
sw3140A-ms98-a-0033,93.439750,93.589750,it's,B,sv,u-39-2
sw3140A-ms98-a-0033,93.589750,93.729750,like,I,sv,u-39-2
sw3140A-ms98-a-0033,93.729750,93.979750,people,I,sv,u-39-2
sw3140A-ms98-a-0033,93.979750,94.109750,are,I,sv,u-39-2
sw3140A-ms98-a-0033,94.109750,94.349750,starting,I,sv,u-39-2
sw3140A-ms98-a-0033,94.349750,94.419750,to,I,sv,u-39-2
sw3140A-ms98-a-0033,94.419750,94.569750,give,I,sv,u-39-2
sw3140A-ms98-a-0033,94.569750,94.739750,up,I,sv,u-39-2
sw3140A-ms98-a-0033,94.739750,95.028000,hope,I,sv,u-39-2
sw3140A-ms98-a-0033,95.532750,95.619750,and,B,sv,u-39-3
sw3140A-ms98-a-0033,95.619750,95.709750,they,I,sv,u-39-3
sw3140A-ms98-a-0033,95.709750,95.969750,start,I,sv,u-39-3
sw3140A-ms98-a-0033,95.969750,96.163000,out,I,sv,u-39-3
sw3140A-ms98-a-0034,97.396250,97.717125,very,I,sv,u-39-3
sw3140A-ms98-a-0034,97.717125,98.281625,poor,I,sv,u-39-3
sw3140A-ms98-a-0034,98.940750,99.117125,let's,B,^h,u-39-4
sw3140A-ms98-a-0034,99.117125,99.536125,see,I,^h,u-39-4
sw3140A-ms98-a-0034,99.863750,100.047125,that's,B,sv,u-39-5
sw3140A-ms98-a-0034,100.047125,100.127125,a,I,sv,u-39-5
sw3140A-ms98-a-0034,100.127125,100.407125,bad,I,sv,u-39-5
sw3140A-ms98-a-0034,100.407125,100.807125,tangent,I,sv,u-39-5
sw3140A-ms98-a-0034,100.807125,100.927125,to,I,sv,u-39-5
sw3140A-ms98-a-0034,100.927125,101.107125,get,I,sv,u-39-5
sw3140A-ms98-a-0034,101.107125,101.326500,on,I,sv,u-39-5
sw3140A-ms98-a-0034,101.955500,102.087125,what,B,qh,u-39-6
sw3140A-ms98-a-0034,102.087125,102.257125,else,I,qh,u-39-6
sw3140A-ms98-a-0034,102.257125,102.387125,has,I,qh,u-39-6
sw3140A-ms98-a-0034,102.387125,102.847125,changed,I,qh,u-39-6
sw3140A-ms98-a-0034,102.847125,103.097125,between,I,qh,u-39-6
sw3140A-ms98-a-0034,103.097125,103.167125,the,I,qh,u-39-6
sw3140A-ms98-a-0034,103.167125,103.667125,sixties,I,qh,u-39-6
sw3140A-ms98-a-0034,103.667125,103.757125,and,I,qh,u-39-6
sw3140A-ms98-a-0034,103.757125,103.827125,the,I,qh,u-39-6
sw3140A-ms98-a-0034,103.827125,104.355750,eighties,I,qh,u-39-6
sw3140A-ms98-a-0035,105.339750,105.459750,and,B,+,u-41-1
sw3140A-ms98-a-0035,105.459750,105.519750,the,I,+,u-41-1
sw3140A-ms98-a-0035,105.519750,106.209750,nineties,I,+,u-41-1
sw3140A-ms98-a-0035,106.209750,106.539750,no,B,o,u-41-2
sw3140A-ms98-a-0037,180.439250,180.886000,yeah,B,b,u-43-1
sw3140A-ms98-a-0039,215.399500,215.800125,yeah,B,aa,u-45-1
sw3140A-ms98-a-0039,215.800125,215.939500,it,B,sv,u-45-2
sw3140A-ms98-a-0039,215.939500,216.252625,seems,I,sv,u-45-2
sw3140A-ms98-a-0039,216.252625,216.489500,so,I,sv,u-45-2
sw3140A-ms98-a-0039,216.489500,216.659500,that,I,sv,u-45-2
sw3140A-ms98-a-0039,216.659500,216.869500,yeah,B,%,u-45-3
sw3140A-ms98-a-0039,216.869500,217.029500,that,B,sv,u-45-4
sw3140A-ms98-a-0039,217.029500,217.129500,is,I,sv,u-45-4
sw3140A-ms98-a-0039,217.129500,217.179500,a,I,sv,u-45-4
sw3140A-ms98-a-0039,217.179500,217.369500,pretty,I,sv,u-45-4
sw3140A-ms98-a-0039,217.369500,217.519500,big,I,sv,u-45-4
sw3140A-ms98-a-0039,217.519500,217.879500,change,I,sv,u-45-4
sw3140A-ms98-a-0039,217.879500,217.959500,it,B,sv,u-45-5
sw3140A-ms98-a-0039,217.959500,218.292500,seems,I,sv,u-45-5
sw3140A-ms98-a-0040,218.538000,218.922875,even,I,sv,u-45-5
sw3140A-ms98-a-0040,219.397250,219.588000,not,I,sv,u-45-5
sw3140A-ms98-a-0040,219.588000,219.808000,just,I,sv,u-45-5
sw3140A-ms98-a-0040,219.808000,220.128000,single,I,sv,u-45-5
sw3140A-ms98-a-0040,220.128000,220.718000,parent,I,sv,u-45-5
sw3140A-ms98-a-0040,220.718000,221.268000,families,I,sv,u-45-5
sw3140A-ms98-a-0040,221.268000,221.474375,but,I,sv,u-45-5
sw3140A-ms98-a-0040,221.696625,221.938000,with,I,sv,u-45-5
sw3140A-ms98-a-0040,221.938000,222.308000,no,I,sv,u-45-5
sw3140A-ms98-a-0040,222.308000,222.688000,guidance,I,sv,u-45-5
sw3140A-ms98-a-0040,222.688000,222.778000,but,B,sv,u-45-6
sw3140A-ms98-a-0040,222.778000,222.848000,it,I,sv,u-45-6
sw3140A-ms98-a-0040,222.848000,223.088000,seems,I,sv,u-45-6
sw3140A-ms98-a-0040,223.088000,223.288000,like,I,sv,u-45-6
sw3140A-ms98-a-0041,223.699375,223.869250,some,B,+,u-47-1
sw3140A-ms98-a-0041,223.869250,223.929250,of,I,+,u-47-1
sw3140A-ms98-a-0041,223.929250,224.109625,these,I,+,u-47-1
sw3140A-ms98-a-0041,224.450500,224.719250,even,I,+,u-47-1
sw3140A-ms98-a-0041,224.719250,225.089250,ladies,I,+,u-47-1
sw3140A-ms98-a-0041,225.089250,225.319250,that,I,+,u-47-1
sw3140A-ms98-a-0041,225.319250,225.569250,that'll,I,+,u-47-1
sw3140A-ms98-a-0041,225.569250,225.939250,work,I,+,u-47-1
sw3140A-ms98-a-0041,225.939250,226.179250,and,I,+,u-47-1
sw3140A-ms98-a-0041,226.179250,226.359250,have,I,+,u-47-1
sw3140A-ms98-a-0041,226.359250,226.459250,a,B,+,u-49-1
sw3140A-ms98-a-0041,226.459250,226.999250,baby,I,+,u-49-1
sw3140A-ms98-a-0041,226.999250,227.119250,and,I,+,u-49-1
sw3140A-ms98-a-0041,227.119250,227.339125,then,I,+,u-49-1
sw3140A-ms98-a-0041,227.685625,227.839250,you,I,+,u-49-1
sw3140A-ms98-a-0041,227.839250,228.195000,know,I,+,u-49-1
sw3140A-ms98-a-0041,228.195000,228.603250,after,I,+,u-49-1
sw3140A-ms98-a-0041,228.874375,228.999250,two,I,+,u-49-1
sw3140A-ms98-a-0041,228.999250,229.089250,or,I,+,u-49-1
sw3140A-ms98-a-0041,229.089250,229.309250,three,I,+,u-49-1
sw3140A-ms98-a-0041,229.309250,229.789250,months,I,+,u-49-1
sw3140A-ms98-a-0041,229.789250,229.939250,go,B,+,u-51-1
sw3140A-ms98-a-0041,229.939250,230.149250,back,I,+,u-51-1
sw3140A-ms98-a-0041,230.149250,230.289250,to,I,+,u-51-1
sw3140A-ms98-a-0041,230.289250,230.619250,work,I,+,u-51-1
sw3140A-ms98-a-0041,231.059250,231.189250,you,B,+,u-53-1
sw3140A-ms98-a-0041,231.189250,231.469250,know,I,+,u-53-1
sw3140A-ms98-a-0041,231.469250,231.569250,well,B,sv,u-53-2
sw3140A-ms98-a-0041,231.569250,231.829250,that,I,sv,u-53-2
sw3140A-ms98-a-0041,231.829250,232.029250,that,I,sv,u-53-2
sw3140A-ms98-a-0041,232.029250,232.059250,i,I,sv,u-53-2
sw3140A-ms98-a-0041,232.059250,232.179250,mean,I,sv,u-53-2
sw3140A-ms98-a-0041,232.179250,232.339250,that's,I,sv,u-53-2
sw3140A-ms98-a-0041,232.339250,232.639250,very,I,sv,u-53-2
sw3140A-ms98-a-0041,232.639250,232.949250,young,I,sv,u-53-2
sw3140A-ms98-a-0041,233.069250,233.149250,for,I,sv,u-53-2
sw3140A-ms98-a-0041,233.149250,233.219250,a,I,sv,u-53-2
sw3140A-ms98-a-0041,233.219250,233.690000,baby,I,sv,u-53-2
sw3140A-ms98-a-0043,238.365875,238.740875,yeah,B,b,u-55-1
sw3140A-ms98-a-0045,243.083250,243.521250,yeah,B,b,u-57-1
sw3140A-ms98-a-0047,258.311000,258.878750,yeah,B,b,u-59-1
sw3140A-ms98-a-0049,264.588250,264.957875,yeah,B,b,u-61-1
sw3140A-ms98-a-0049,264.957875,265.076250,i,B,sv,u-61-2
sw3140A-ms98-a-0049,265.076250,265.201500,mean,I,sv,u-61-2
sw3140A-ms98-a-0049,265.201500,265.351500,they're,I,sv,u-61-2
sw3140A-ms98-a-0049,265.351500,265.492125,going,I,sv,u-61-2
sw3140A-ms98-a-0049,265.492125,265.759500,to,I,sv,u-61-2
sw3140A-ms98-a-0049,265.759500,266.001500,like,B,sv,u-61-3
sw3140A-ms98-a-0049,266.001500,266.111500,you,I,sv,u-61-3
sw3140A-ms98-a-0049,266.111500,266.356750,said,I,sv,u-61-3
sw3140A-ms98-a-0049,266.505375,266.586125,i,I,sv,u-61-3
sw3140A-ms98-a-0049,266.586125,266.741500,mean,I,sv,u-61-3
sw3140A-ms98-a-0049,266.741500,266.863250,th[ere]-,I,sv,u-61-3
sw3140A-ms98-a-0050,267.758250,268.007875,there's,I,sv,u-61-3
sw3140A-ms98-a-0050,268.443625,268.598250,they,I,sv,u-61-3
sw3140A-ms98-a-0050,268.598250,268.928250,might,I,sv,u-61-3
sw3140A-ms98-a-0050,268.928250,269.038250,be,I,sv,u-61-3
sw3140A-ms98-a-0050,269.038250,269.438250,saving,I,sv,u-61-3
sw3140A-ms98-a-0050,269.438250,269.954125,money,I,sv,u-61-3
sw3140A-ms98-a-0050,269.954125,270.095250,i,B,sv,u-61-4
sw3140A-ms98-a-0050,270.095250,270.372125,mean,I,sv,u-61-4
sw3140A-ms98-a-0050,270.583000,270.748250,even,I,sv,u-61-4
sw3140A-ms98-a-0050,270.748250,270.808250,if,I,sv,u-61-4
sw3140A-ms98-a-0050,270.808250,270.888250,they,I,sv,u-61-4
sw3140A-ms98-a-0050,270.888250,271.008250,had,I,sv,u-61-4
sw3140A-ms98-a-0050,271.008250,271.118250,to,I,sv,u-61-4
sw3140A-ms98-a-0050,271.118250,271.338250,pay,I,sv,u-61-4
sw3140A-ms98-a-0050,271.338250,271.588250,more,I,sv,u-61-4
sw3140A-ms98-a-0050,271.588250,271.948250,now,I,sv,u-61-4
sw3140A-ms98-a-0050,271.948250,272.028250,i,I,sv,u-61-4
sw3140A-ms98-a-0050,272.028250,272.138250,mean,I,sv,u-61-4
sw3140A-ms98-a-0050,272.138250,272.198250,in,I,sv,u-61-4
sw3140A-ms98-a-0050,272.198250,272.258250,the,I,sv,u-61-4
sw3140A-ms98-a-0050,272.258250,272.608250,long,I,sv,u-61-4
sw3140A-ms98-a-0050,272.608250,272.768250,run,I,sv,u-61-4
sw3140A-ms98-a-0050,272.768250,272.868250,it's,I,sv,u-61-4
sw3140A-ms98-a-0050,272.868250,272.988250,going,I,sv,u-61-4
sw3140A-ms98-a-0050,272.988250,273.048250,to,I,sv,u-61-4
sw3140A-ms98-a-0050,273.048250,273.388250,cost,I,sv,u-61-4
sw3140A-ms98-a-0050,273.388250,273.808250,society,I,sv,u-61-4
sw3140A-ms98-a-0050,273.808250,274.178250,more,I,sv,u-61-4
sw3140A-ms98-a-0050,274.178250,274.438750,to,I,sv,u-61-4
sw3140A-ms98-a-0050,275.150625,275.438250,force,B,+,u-63-1
sw3140A-ms98-a-0050,275.438250,275.658250,two,I,+,u-63-1
sw3140A-ms98-a-0050,275.658250,275.958250,people,I,+,u-63-1
sw3140A-ms98-a-0050,275.958250,276.048250,to,I,+,u-63-1
sw3140A-ms98-a-0050,276.048250,276.458250,work,I,+,u-63-1
sw3140A-ms98-a-0050,276.458250,276.618250,even,I,+,u-63-1
sw3140A-ms98-a-0050,276.618250,276.688250,though,I,+,u-63-1
sw3140A-ms98-a-0050,276.688250,276.848250,it's,B,+,u-65-1
sw3140A-ms98-a-0050,276.848250,277.088250,higher,I,+,u-65-1
sw3140A-ms98-a-0050,277.088250,277.798250,productivity,I,+,u-65-1
sw3140A-ms98-a-0050,277.798250,277.898250,is,I,+,u-65-1
sw3140A-ms98-a-0050,277.898250,278.580750,short-term,I,+,u-65-1
sw3140A-ms98-a-0052,292.425750,292.930500,yeah,B,b,u-67-1
sw3140A-ms98-a-0054,302.051500,302.203250,y[eah]-,O,,
sw3140A-ms98-a-0054,302.546625,303.107000,yeah,B,b,u-69-1
sw3140A-ms98-a-0056,315.279250,315.542750,oh,B,^2,u-71-1
sw3140A-ms98-a-0056,315.542750,315.792750,rather,I,^2,u-71-1
sw3140A-ms98-a-0056,315.792750,315.932750,than,I,^2,u-71-1
sw3140A-ms98-a-0056,315.932750,316.062750,she,I,^2,u-71-1
sw3140A-ms98-a-0056,316.062750,316.312750,needs,I,^2,u-71-1
sw3140A-ms98-a-0056,316.312750,316.412750,the,I,^2,u-71-1
sw3140A-ms98-a-0056,316.412750,316.912750,money,I,^2,u-71-1
sw3140A-ms98-a-0056,316.912750,317.122750,just,B,+,u-73-1
sw3140A-ms98-a-0056,317.122750,317.332750,she,I,+,u-73-1
sw3140A-ms98-a-0056,317.332750,317.632750,wants,I,+,u-73-1
sw3140A-ms98-a-0056,317.632750,318.004875,the,I,+,u-73-1
sw3140A-ms98-a-0056,318.643125,319.352750,stimulating,B,+,u-75-1
sw3140A-ms98-a-0056,319.352750,320.060125,environment,I,+,u-75-1
sw3140A-ms98-a-0058,329.332750,329.606000,huh,B,%,u-77-1
sw3140A-ms98-a-0058,329.900375,330.179875,is,O,,
sw3140A-ms98-a-0058,330.442125,330.759625,yeah,B,b,u-79-1
sw3140A-ms98-a-0058,330.948000,331.185750,is,O,,
sw3140A-ms98-a-0058,331.185750,331.328875,the,O,,
sw3140A-ms98-a-0058,331.328875,331.555375,thing,O,,
sw3140A-ms98-a-0058,331.732375,331.869375,how,B,sv,u-79-2
sw3140A-ms98-a-0058,331.869375,332.334125,uh,I,sv,u-79-2
sw3140A-ms98-a-0058,332.334125,332.594125,home,B,qy,u-79-3
sw3140A-ms98-a-0058,332.594125,333.183250,study,I,qy,u-79-3
sw3140A-ms98-a-0058,333.364125,333.494125,is,I,qy,u-79-3
sw3140A-ms98-a-0058,333.494125,333.614125,that,I,qy,u-79-3
sw3140A-ms98-a-0058,333.614125,333.704125,what,I,qy,u-79-3
sw3140A-ms98-a-0058,333.704125,333.864125,you,I,qy,u-79-3
sw3140A-ms98-a-0058,333.864125,334.123500,said,I,qy,u-79-3
sw3140A-ms98-a-0058,334.624500,334.874125,home,B,b^m,u-81-1
sw3140A-ms98-a-0058,334.874125,335.327625,school,I,b^m,u-81-1
sw3140A-ms98-a-0058,336.051125,336.250750,is,B,qr,u-83-1
sw3140A-ms98-a-0058,336.250750,336.414125,that,I,qr,u-83-1
sw3140A-ms98-a-0058,336.414125,336.732125,uh,I,qr,u-83-1
sw3140A-ms98-a-0058,337.269750,337.473125,is,I,qr,u-83-1
sw3140A-ms98-a-0058,337.473125,337.844125,is,I,qr,u-83-1
sw3140A-ms98-a-0058,337.844125,337.974125,it,I,qr,u-83-1
sw3140A-ms98-a-0058,337.974125,338.154125,like,I,qr,u-83-1
sw3140A-ms98-a-0058,338.154125,338.252375,uh,I,qr,u-83-1
sw3140A-ms98-a-0058,338.528875,338.690875,a,I,qr,u-83-1
sw3140A-ms98-a-0058,338.690875,339.194125,preschool,I,qr,u-83-1
sw3140A-ms98-a-0058,339.194125,339.514125,level,I,qr,u-83-1
sw3140A-ms98-a-0058,339.514125,339.764125,then,I,qr,u-83-1
sw3140A-ms98-a-0058,339.764125,340.084875,or,I,qr,u-83-1
sw3140A-ms98-a-0058,340.642375,340.814125,through,I,qr,u-83-1
sw3140A-ms98-a-0058,340.814125,341.184125,grade,B,+,u-85-1
sw3140A-ms98-a-0058,341.184125,341.514125,school,I,+,u-85-1
sw3140A-ms98-a-0058,341.514125,341.749250,or,I,+,u-85-1
sw3140A-ms98-a-0060,347.686750,347.986750,oh,B,%,u-87-1
sw3140A-ms98-a-0060,347.986750,348.214750,is,O,,
sw3140A-ms98-a-0061,349.479625,349.871500,oh,B,sv,u-89-1
sw3140A-ms98-a-0061,349.871500,350.018125,well,I,sv,u-89-1
sw3140A-ms98-a-0061,350.018125,350.078125,you,I,sv,u-89-1
sw3140A-ms98-a-0061,350.078125,350.348125,sound,I,sv,u-89-1
sw3140A-ms98-a-0061,350.348125,350.600500,busy,I,sv,u-89-1
sw3140A-ms98-a-0061,350.600500,350.893625,[laughter],O,,
sw3140A-ms98-a-0062,351.879625,352.105125,so,B,qy^d,u-89-2
sw3140A-ms98-a-0062,352.105125,352.245125,you're,I,qy^d,u-89-2
sw3140A-ms98-a-0062,352.245125,352.675125,teaching,I,qy^d,u-89-2
sw3140A-ms98-a-0062,352.675125,352.955750,them,I,qy^d,u-89-2
sw3140A-ms98-a-0062,353.565875,354.075125,completely,B,+,u-91-1
sw3140A-ms98-a-0062,354.075125,354.375375,huh,B,b,u-93-1
sw3140A-ms98-a-0064,374.660375,375.072250,yeah,B,b,u-95-1
sw3140A-ms98-a-0066,386.691500,386.891000,yeah,B,b,u-97-1
sw3140A-ms98-a-0068,391.021500,391.444625,yeah,B,aa,u-99-1
sw3140A-ms98-a-0069,392.459125,392.639125,that's,B,sv,u-99-2
sw3140A-ms98-a-0069,392.639125,392.819125,pretty,I,sv,u-99-2
sw3140A-ms98-a-0069,392.819125,393.199125,sad,I,sv,u-99-2
sw3140A-ms98-a-0069,393.199125,393.553375,because,I,sv,u-99-2
sw3140A-ms98-a-0070,394.613500,394.753750,i,I,sv,u-99-2
sw3140A-ms98-a-0070,394.753750,394.963500,mean,I,sv,u-99-2
sw3140A-ms98-a-0071,395.891625,396.062750,i,I,sv,u-99-2
sw3140A-ms98-a-0071,396.062750,396.182750,don't,I,sv,u-99-2
sw3140A-ms98-a-0071,396.182750,396.252750,know,I,sv,u-99-2
sw3140A-ms98-a-0071,396.252750,396.602750,something's,I,sv,u-99-2
sw3140A-ms98-a-0071,396.602750,396.702750,got,I,sv,u-99-2
sw3140A-ms98-a-0071,396.702750,396.772750,to,I,sv,u-99-2
sw3140A-ms98-a-0071,396.772750,397.122750,change,I,sv,u-99-2
sw3140A-ms98-a-0071,397.122750,397.242750,with,I,sv,u-99-2
sw3140A-ms98-a-0071,397.242750,397.302750,the,I,sv,u-99-2
sw3140A-ms98-a-0071,397.302750,397.982750,schools,I,sv,u-99-2
sw3140A-ms98-a-0071,397.982750,398.142750,that's,B,sv,u-99-3
sw3140A-ms98-a-0071,398.142750,398.232750,what,I,sv,u-99-3
sw3140A-ms98-a-0071,398.232750,398.332750,it,I,sv,u-99-3
sw3140A-ms98-a-0071,398.332750,398.482750,all,I,sv,u-99-3
sw3140A-ms98-a-0071,398.482750,398.792750,boils,I,sv,u-99-3
sw3140A-ms98-a-0071,398.792750,399.012750,down,I,sv,u-99-3
sw3140A-ms98-a-0071,399.012750,399.132750,to,I,sv,u-99-3
sw3140A-ms98-a-0071,399.132750,399.442750,in,I,sv,u-99-3
sw3140A-ms98-a-0071,399.442750,399.502750,the,I,sv,u-99-3
sw3140A-ms98-a-0071,399.502750,399.720625,end,I,sv,u-99-3
sw3140A-ms98-a-0071,399.901375,400.222750,usually,I,sv,u-99-3
sw3140A-ms98-a-0071,400.222750,400.694500,anyway,I,sv,u-99-3
sw3140A-ms98-a-0071,401.391250,401.612750,when,B,bf,u-101-1
sw3140A-ms98-a-0071,401.612750,401.742750,they're,I,bf,u-101-1
sw3140A-ms98-a-0071,401.742750,402.162750,young,I,bf,u-101-1
sw3140A-ms98-a-0073,405.000625,405.257500,yeah,B,b,u-103-1
sw3140A-ms98-a-0075,424.631500,424.960250,yeah,B,b,u-105-1
