sw2519B-ms98-a-0002,3.070000,3.478750,no,B,nn,u-2-1
sw2519B-ms98-a-0008,32.611250,33.651500,[laughter-yeah],O,,
sw2519B-ms98-a-0010,37.959375,38.192750,um,B,b,u-18-1
sw2519B-ms98-a-0010,38.192750,38.635375,um,I,b,u-18-1
sw2519B-ms98-a-0012,43.814875,44.664875,oh,B,+,u-20-1
sw2519B-ms98-a-0014,48.621000,49.264375,uh-huh,B,b,u-22-1
sw2519B-ms98-a-0016,51.840625,51.970625,um,B,b,u-24-1
sw2519B-ms98-a-0016,51.970625,52.224250,um,I,b,u-24-1
sw2519B-ms98-a-0018,64.398750,64.543625,um,B,+,u-26-1
sw2519B-ms98-a-0018,64.543625,64.866750,um,I,+,u-26-1
sw2519B-ms98-a-0020,69.739125,70.181500,oh,B,b,u-28-1
sw2519B-ms98-a-0022,72.021125,72.514125,uh-huh,B,b,u-30-1
sw2519B-ms98-a-0024,75.041500,75.982500,[laughter],O,,
sw2519B-ms98-a-0025,76.621250,77.261250,well,O,,
sw2519B-ms98-a-0027,81.479250,81.983875,oh,B,b,u-34-1
sw2519B-ms98-a-0027,81.983875,83.005000,no,I,b,u-34-1
sw2519B-ms98-a-0027,83.005000,83.479250,uh-huh,B,b,u-36-1
sw2519B-ms98-a-0029,87.448750,88.073875,oh,B,b,u-38-1
sw2519B-ms98-a-0031,90.340000,90.810000,oh,B,b,u-40-1
sw2519B-ms98-a-0031,90.810000,91.494875,no,I,b,u-40-1
sw2519B-ms98-a-0031,91.886625,92.540000,yeah,B,b,u-42-1
sw2519B-ms98-a-0033,97.171750,97.361750,um,B,b,u-44-1
sw2519B-ms98-a-0033,97.361750,97.653375,um,I,b,u-44-1
sw2519B-ms98-a-0035,101.829875,102.699375,right,B,+,u-46-1
sw2519B-ms98-a-0036,103.449500,103.955500,uh-huh,B,b,u-48-1
sw2519B-ms98-a-0038,108.251375,108.741375,uh-huh,B,b,u-50-1
sw2519B-ms98-a-0039,110.261750,110.491750,there,B,o,u-52-1
sw2519B-ms98-a-0039,110.491750,110.631750,you,I,o,u-52-1
sw2519B-ms98-a-0039,110.631750,110.931750,go,I,o,u-52-1
sw2519B-ms98-a-0041,113.707375,115.387375,[laughter],O,,
sw2519B-ms98-a-0042,116.173625,116.363625,well,B,sd,u-56-1
sw2519B-ms98-a-0042,116.363625,116.493625,you,I,sd,u-56-1
sw2519B-ms98-a-0042,116.493625,116.653625,know,I,sd,u-56-1
sw2519B-ms98-a-0042,116.653625,116.713625,i,I,sd,u-56-1
sw2519B-ms98-a-0042,116.713625,116.823625,have,I,sd,u-56-1
sw2519B-ms98-a-0042,116.823625,117.203625,noticed,I,sd,u-56-1
sw2519B-ms98-a-0042,117.203625,117.423625,too,I,sd,u-56-1
sw2519B-ms98-a-0042,117.423625,117.783625,that,I,sd,u-56-1
sw2519B-ms98-a-0042,117.783625,118.004125,uh,I,sd,u-56-1
sw2519B-ms98-a-0042,118.194625,118.394250,uh,I,sd,u-56-1
sw2519B-ms98-a-0042,118.394250,118.493625,when,I,sd,u-56-1
sw2519B-ms98-a-0042,118.493625,118.576875,i,I,sd,u-56-1
sw2519B-ms98-a-0042,118.576875,118.859375,started,I,sd,u-56-1
sw2519B-ms98-a-0042,118.859375,119.154125,the,I,sd,u-56-1
sw2519B-ms98-a-0042,119.154125,119.733625,exercise,I,sd,u-56-1
sw2519B-ms98-a-0042,119.733625,119.763625,uh,I,sd,u-56-1
sw2519B-ms98-a-0042,119.763625,119.943625,not,I,sd,u-56-1
sw2519B-ms98-a-0042,119.943625,120.023625,the,I,sd,u-56-1
sw2519B-ms98-a-0042,120.023625,120.323625,exercise,I,sd,u-56-1
sw2519B-ms98-a-0042,120.323625,120.413625,but,I,sd,u-56-1
sw2519B-ms98-a-0042,120.413625,120.473625,the,I,sd,u-56-1
sw2519B-ms98-a-0042,120.473625,120.913625,walking,I,sd,u-56-1
sw2519B-ms98-a-0042,120.913625,121.413125,program,I,sd,u-56-1
sw2519B-ms98-a-0042,121.823625,122.063625,uh,I,sd,u-56-1
sw2519B-ms98-a-0042,122.063625,122.233625,that,I,sd,u-56-1
sw2519B-ms98-a-0042,122.233625,122.303625,i,I,sd,u-56-1
sw2519B-ms98-a-0042,122.303625,122.533625,did,I,sd,u-56-1
sw2519B-ms98-a-0042,122.533625,122.833625,tone,I,sd,u-56-1
sw2519B-ms98-a-0042,122.833625,123.023625,up,I,sd,u-56-1
sw2519B-ms98-a-0042,123.023625,123.123625,you,I,sd,u-56-1
sw2519B-ms98-a-0042,123.123625,123.233625,know,I,sd,u-56-1
sw2519B-ms98-a-0042,123.233625,123.458500,like,I,sd,u-56-1
sw2519B-ms98-a-0042,123.458500,123.756000,all,I,sd,u-56-1
sw2519B-ms98-a-0042,123.756000,124.113625,over,I,sd,u-56-1
sw2519B-ms98-a-0042,124.393625,124.563625,but,B,sd,u-58-1
sw2519B-ms98-a-0042,124.563625,124.663625,it,I,sd,u-58-1
sw2519B-ms98-a-0042,124.663625,124.835000,didn't,I,sd,u-58-1
sw2519B-ms98-a-0042,124.835000,124.950375,get,I,sd,u-58-1
sw2519B-ms98-a-0042,124.950375,125.070875,the,I,sd,u-58-1
sw2519B-ms98-a-0042,125.070875,125.293625,upper,I,sd,u-58-1
sw2519B-ms98-a-0042,125.293625,125.553625,part,I,sd,u-58-1
sw2519B-ms98-a-0042,125.553625,125.613625,of,I,sd,u-58-1
sw2519B-ms98-a-0042,125.613625,125.823625,my,I,sd,u-58-1
sw2519B-ms98-a-0042,125.823625,126.204625,body,I,sd,u-58-1
sw2519B-ms98-a-0042,126.509750,127.043625,and,B,sd,u-60-1
sw2519B-ms98-a-0042,127.043625,127.357500,uh,I,sd,u-60-1
sw2519B-ms98-a-0042,127.357500,127.799125,so,I,sd,u-60-1
sw2519B-ms98-a-0043,127.974375,128.144375,what,I,sd,u-60-1
sw2519B-ms98-a-0043,128.144375,128.244375,i,I,sd,u-60-1
sw2519B-ms98-a-0043,128.244375,128.434375,do,I,sd,u-60-1
sw2519B-ms98-a-0043,128.434375,128.514375,is,I,sd,u-60-1
sw2519B-ms98-a-0043,128.514375,128.704375,i,I,sd,u-60-1
sw2519B-ms98-a-0043,128.704375,129.124375,bowl,I,sd,u-60-1
sw2519B-ms98-a-0043,129.124375,129.244375,i,B,sd,u-60-2
sw2519B-ms98-a-0043,129.244375,129.394375,am,I,sd,u-60-2
sw2519B-ms98-a-0043,129.394375,129.444375,a,I,sd,u-60-2
sw2519B-ms98-a-0043,129.444375,129.854375,fanatic,I,sd,u-60-2
sw2519B-ms98-a-0043,129.854375,129.944375,when,I,sd,u-60-2
sw2519B-ms98-a-0043,129.944375,130.004375,it,I,sd,u-60-2
sw2519B-ms98-a-0043,130.004375,130.174375,comes,I,sd,u-60-2
sw2519B-ms98-a-0043,130.174375,130.264375,to,I,sd,u-60-2
sw2519B-ms98-a-0043,130.264375,130.644375,bowling,I,sd,u-60-2
sw2519B-ms98-a-0043,131.034375,131.474375,and,B,sd,u-60-3
sw2519B-ms98-a-0043,131.474375,131.524375,i,I,sd,u-60-3
sw2519B-ms98-a-0043,131.524375,131.694375,used,I,sd,u-60-3
sw2519B-ms98-a-0043,131.694375,131.764375,to,I,sd,u-60-3
sw2519B-ms98-a-0043,131.764375,131.954375,bowl,I,sd,u-60-3
sw2519B-ms98-a-0043,131.954375,132.214375,five,I,sd,u-60-3
sw2519B-ms98-a-0043,132.214375,132.524375,times,I,sd,u-60-3
sw2519B-ms98-a-0043,132.524375,132.594375,a,I,sd,u-60-3
sw2519B-ms98-a-0043,132.594375,133.072750,week,I,sd,u-60-3
sw2519B-ms98-a-0043,133.344000,133.634375,so,B,sv,u-62-1
sw2519B-ms98-a-0043,133.634375,133.734375,i,I,sv,u-62-1
sw2519B-ms98-a-0043,133.734375,134.024375,really,I,sv,u-62-1
sw2519B-ms98-a-0043,134.024375,134.314375,loved,I,sv,u-62-1
sw2519B-ms98-a-0043,134.314375,134.594625,it,I,sv,u-62-1
sw2519B-ms98-a-0043,134.594625,135.039375,uh,O,,
sw2519B-ms98-a-0043,135.039375,135.132750,and,B,sd,u-64-1
sw2519B-ms98-a-0043,135.132750,135.332375,i,I,sd,u-64-1
sw2519B-ms98-a-0043,135.332375,135.524375,still,I,sd,u-64-1
sw2519B-ms98-a-0043,135.524375,135.744375,bowl,I,sd,u-64-1
sw2519B-ms98-a-0043,135.744375,135.874375,at,I,sd,u-64-1
sw2519B-ms98-a-0043,135.874375,136.134375,least,I,sd,u-64-1
sw2519B-ms98-a-0043,136.134375,136.364375,once,I,sd,u-64-1
sw2519B-ms98-a-0043,136.364375,136.424375,a,I,sd,u-64-1
sw2519B-ms98-a-0043,136.424375,136.684375,week,I,sd,u-64-1
sw2519B-ms98-a-0043,136.684375,137.074375,now,I,sd,u-64-1
sw2519B-ms98-a-0043,137.074375,137.234375,on,I,sd,u-64-1
sw2519B-ms98-a-0043,137.234375,137.314375,a,I,sd,u-64-1
sw2519B-ms98-a-0043,137.314375,137.744375,league,I,sd,u-64-1
sw2519B-ms98-a-0043,137.744375,137.974375,on,I,sd,u-64-1
sw2519B-ms98-a-0043,137.974375,138.254375,on,I,sd,u-64-1
sw2519B-ms98-a-0043,138.254375,138.384375,a,I,sd,u-64-1
sw2519B-ms98-a-0043,138.384375,138.484375,and,B,sd,u-64-2
sw2519B-ms98-a-0043,138.484375,138.594375,i'm,I,sd,u-64-2
sw2519B-ms98-a-0043,138.594375,138.814375,bowling,I,sd,u-64-2
sw2519B-ms98-a-0043,138.814375,138.894375,on,I,sd,u-64-2
sw2519B-ms98-a-0043,138.894375,138.954375,the,I,sd,u-64-2
sw2519B-ms98-a-0043,138.954375,139.324375,TI,I,sd,u-64-2
sw2519B-ms98-a-0043,139.324375,139.584375,league,I,sd,u-64-2
sw2519B-ms98-a-0044,140.145250,140.515250,um,B,sd,u-66-1
sw2519B-ms98-a-0044,140.515250,140.625250,but,I,sd,u-66-1
sw2519B-ms98-a-0044,140.625250,140.745250,i've,I,sd,u-66-1
sw2519B-ms98-a-0044,140.745250,141.075250,noticed,I,sd,u-66-1
sw2519B-ms98-a-0044,141.075250,141.205250,that,I,sd,u-66-1
sw2519B-ms98-a-0044,141.205250,141.315250,what,I,sd,u-66-1
sw2519B-ms98-a-0044,141.315250,141.475250,i,I,sd,u-66-1
sw2519B-ms98-a-0044,141.475250,141.765250,do,I,sd,u-66-1
sw2519B-ms98-a-0044,141.765250,141.925250,is,I,sd,u-66-1
sw2519B-ms98-a-0044,141.925250,142.135250,that,I,sd,u-66-1
sw2519B-ms98-a-0044,142.135250,142.205250,i,I,sd,u-66-1
sw2519B-ms98-a-0044,142.205250,142.365250,have,I,sd,u-66-1
sw2519B-ms98-a-0044,142.365250,142.505250,my,I,sd,u-66-1
sw2519B-ms98-a-0044,142.505250,142.935250,towel,I,sd,u-66-1
sw2519B-ms98-a-0044,142.935250,143.045250,that,I,sd,u-66-1
sw2519B-ms98-a-0044,143.045250,143.285250,sits,I,sd,u-66-1
sw2519B-ms98-a-0044,143.285250,143.365250,on,I,sd,u-66-1
sw2519B-ms98-a-0044,143.365250,143.425250,the,I,sd,u-66-1
sw2519B-ms98-a-0044,143.425250,143.927250,floor,I,sd,u-66-1
sw2519B-ms98-a-0044,144.243625,144.355250,so,I,sd,u-66-1
sw2519B-ms98-a-0044,144.355250,144.505250,that,I,sd,u-66-1
sw2519B-ms98-a-0044,144.505250,144.675250,every,I,sd,u-66-1
sw2519B-ms98-a-0044,144.675250,144.885250,time,I,sd,u-66-1
sw2519B-ms98-a-0044,144.885250,144.965250,i,I,sd,u-66-1
sw2519B-ms98-a-0044,144.965250,145.085250,get,I,sd,u-66-1
sw2519B-ms98-a-0044,145.085250,145.145250,up,I,sd,u-66-1
sw2519B-ms98-a-0044,145.145250,145.255250,to,I,sd,u-66-1
sw2519B-ms98-a-0044,145.255250,145.495250,bowl,I,sd,u-66-1
sw2519B-ms98-a-0044,145.495250,145.535250,i,I,sd,u-66-1
sw2519B-ms98-a-0044,145.535250,145.705250,have,I,sd,u-66-1
sw2519B-ms98-a-0044,145.705250,145.815250,to,I,sd,u-66-1
sw2519B-ms98-a-0044,145.815250,146.255250,bend,I,sd,u-66-1
sw2519B-ms98-a-0044,146.255250,146.645250,over,I,sd,u-66-1
sw2519B-ms98-a-0044,146.645250,146.775250,to,I,sd,u-66-1
sw2519B-ms98-a-0044,146.775250,146.935250,pick,I,sd,u-66-1
sw2519B-ms98-a-0044,146.935250,147.025250,up,I,sd,u-66-1
sw2519B-ms98-a-0044,147.025250,147.125250,my,I,sd,u-66-1
sw2519B-ms98-a-0044,147.125250,147.395250,towel,I,sd,u-66-1
sw2519B-ms98-a-0044,147.395250,147.515250,and,B,sd,u-66-2
sw2519B-ms98-a-0044,147.515250,147.655250,that,I,sd,u-66-2
sw2519B-ms98-a-0044,147.655250,147.785250,way,I,sd,u-66-2
sw2519B-ms98-a-0044,147.785250,147.845250,i,I,sd,u-66-2
sw2519B-ms98-a-0044,147.845250,148.005250,get,I,sd,u-66-2
sw2519B-ms98-a-0044,148.005250,148.170250,the,I,sd,u-66-2
sw2519B-ms98-a-0044,148.170250,148.482875,little,I,sd,u-66-2
sw2519B-ms98-a-0044,148.482875,148.915250,extra,I,sd,u-66-2
sw2519B-ms98-a-0044,148.915250,149.645250,exercise,I,sd,u-66-2
sw2519B-ms98-a-0045,149.965375,150.135375,i'm,B,sd,u-68-1
sw2519B-ms98-a-0045,150.135375,150.385375,always,I,sd,u-68-1
sw2519B-ms98-a-0045,150.385375,150.835375,explaining,I,sd,u-68-1
sw2519B-ms98-a-0045,150.835375,150.905375,to,I,sd,u-68-1
sw2519B-ms98-a-0045,150.905375,151.099625,people,I,sd,u-68-1
sw2519B-ms98-a-0045,151.099625,151.212625,i,I,sd,u-68-1
sw2519B-ms98-a-0045,151.212625,151.430625,do,I,sd,u-68-1
sw2519B-ms98-a-0045,151.656500,151.895375,little,I,sd,u-68-1
sw2519B-ms98-a-0045,151.895375,152.155375,things,I,sd,u-68-1
sw2519B-ms98-a-0045,152.155375,152.375375,like,I,sd,u-68-1
sw2519B-ms98-a-0045,152.375375,152.605375,that,I,sd,u-68-1
sw2519B-ms98-a-0045,152.605375,152.785375,like,I,sd,u-68-1
sw2519B-ms98-a-0045,152.905375,152.995375,you,I,sd,u-68-1
sw2519B-ms98-a-0045,152.995375,153.055375,know,I,sd,u-68-1
sw2519B-ms98-a-0045,153.055375,153.275375,take,I,sd,u-68-1
sw2519B-ms98-a-0045,153.275375,153.335375,the,I,sd,u-68-1
sw2519B-ms98-a-0045,153.335375,153.740875,stairs,I,sd,u-68-1
sw2519B-ms98-a-0045,153.823750,153.992375,instead,I,sd,u-68-1
sw2519B-ms98-a-0045,153.992375,154.063000,of,I,sd,u-68-1
sw2519B-ms98-a-0045,154.063000,154.301625,the,I,sd,u-68-1
sw2519B-ms98-a-0045,154.708500,155.175375,um,I,sd,u-68-1
sw2519B-ms98-a-0045,155.175375,155.245375,the,I,sd,u-68-1
sw2519B-ms98-a-0045,155.245375,155.978125,elevator,I,sd,u-68-1
sw2519B-ms98-a-0045,156.055875,156.505375,and,B,sv,u-70-1
sw2519B-ms98-a-0046,156.704125,156.790000,and,I,sv,u-70-1
sw2519B-ms98-a-0046,156.790000,156.880000,i,I,sv,u-70-1
sw2519B-ms98-a-0046,156.880000,157.110000,do,I,sv,u-70-1
sw2519B-ms98-a-0046,157.110000,157.430000,silly,I,sv,u-70-1
sw2519B-ms98-a-0046,157.430000,157.690000,things,I,sv,u-70-1
sw2519B-ms98-a-0046,157.690000,157.880000,like,I,sv,u-70-1
sw2519B-ms98-a-0046,157.880000,158.070000,that,I,sv,u-70-1
sw2519B-ms98-a-0046,158.070000,158.490000,versus,I,sv,u-70-1
sw2519B-ms98-a-0046,158.490000,158.740000,a,I,sv,u-70-1
sw2519B-ms98-a-0046,158.740000,158.890000,a,I,sv,u-70-1
sw2519B-ms98-a-0046,158.890000,159.210000,regular,I,sv,u-70-1
sw2519B-ms98-a-0046,159.210000,159.670000,program,I,sv,u-70-1
sw2519B-ms98-a-0046,159.670000,159.850000,that,I,sv,u-70-1
sw2519B-ms98-a-0046,159.850000,159.960000,you,I,sv,u-70-1
sw2519B-ms98-a-0046,159.960000,160.130000,would,I,sv,u-70-1
sw2519B-ms98-a-0046,160.130000,160.660875,have,I,sv,u-70-1
sw2519B-ms98-a-0048,162.636125,162.766125,it,B,aa,u-72-1
sw2519B-ms98-a-0048,162.766125,162.956125,sure,I,aa,u-72-1
sw2519B-ms98-a-0048,162.956125,163.347125,does,I,aa,u-72-1
sw2519B-ms98-a-0050,165.004875,165.514875,uh-huh,B,b,u-74-1
sw2519B-ms98-a-0052,172.847750,173.217375,yeah,B,b,u-76-1
sw2519B-ms98-a-0052,173.217375,174.117375,[laughter],O,,
sw2519B-ms98-a-0053,174.519000,175.299000,right,B,b,u-78-1
sw2519B-ms98-a-0055,181.313250,181.673250,uh-huh,B,b,u-80-1
sw2519B-ms98-a-0057,183.581625,183.691625,there,B,sv,u-82-1
sw2519B-ms98-a-0057,183.691625,183.811625,you,I,sv,u-82-1
sw2519B-ms98-a-0057,183.811625,184.051625,go,I,sv,u-82-1
sw2519B-ms98-a-0058,185.767625,186.271625,uh-huh,B,o@,u-84-1
sw2519B-ms98-a-0059,187.039625,187.513375,um-hum,I,o@,u-84-1
sw2519B-ms98-a-0059,187.742750,188.348125,um-hum,I,o@,u-84-1
sw2519B-ms98-a-0060,189.735375,190.237750,uh-huh,I,o@,u-84-1
sw2519B-ms98-a-0062,193.950625,194.130625,that's,B,+@,u-86-1
sw2519B-ms98-a-0062,194.130625,194.674750,true,I,+@,u-86-1
sw2519B-ms98-a-0063,195.970750,196.180750,that's,B,aa,u-88-1
sw2519B-ms98-a-0063,196.180750,196.691000,true,I,aa,u-88-1
sw2519B-ms98-a-0063,196.924500,197.380750,yeah,O,,
sw2519B-ms98-a-0064,198.591750,199.102625,hum-um,O,,
sw2519B-ms98-a-0064,199.712750,199.858000,no,B,aa,u-90-1
sw2519B-ms98-a-0064,199.858000,199.988000,i,B,sd,u-90-2
sw2519B-ms98-a-0064,199.988000,200.388000,used,I,sd,u-90-2
sw2519B-ms98-a-0064,200.388000,200.717500,to,I,sd,u-90-2
sw2519B-ms98-a-0064,200.717500,200.951000,i,B,sd,u-90-3
sw2519B-ms98-a-0064,200.951000,201.138000,really,I,sd,u-90-3
sw2519B-ms98-a-0064,201.138000,201.508000,did,I,sd,u-90-3
sw2519B-ms98-a-0064,201.508000,201.778000,uh,I,sd,u-90-3
sw2519B-ms98-a-0064,201.778000,202.108000,years,I,sd,u-90-3
sw2519B-ms98-a-0064,202.108000,202.540875,ago,I,sd,u-90-3
sw2519B-ms98-a-0064,202.651125,203.124875,and,B,sd,u-90-4
sw2519B-ms98-a-0064,203.124875,203.358500,uh,I,sd,u-90-4
sw2519B-ms98-a-0064,203.358500,203.478000,i,I,sd,u-90-4
sw2519B-ms98-a-0064,203.478000,203.608000,was,I,sd,u-90-4
sw2519B-ms98-a-0064,203.608000,203.788000,thinking,I,sd,u-90-4
sw2519B-ms98-a-0064,203.788000,203.938000,about,I,sd,u-90-4
sw2519B-ms98-a-0064,203.938000,204.058000,that,I,sd,u-90-4
sw2519B-ms98-a-0064,204.058000,204.258000,not,I,sd,u-90-4
sw2519B-ms98-a-0064,204.318000,204.458000,too,I,sd,u-90-4
sw2519B-ms98-a-0064,204.458000,204.628000,long,I,sd,u-90-4
sw2519B-ms98-a-0064,204.628000,204.993125,ago,I,sd,u-90-4
sw2519B-ms98-a-0064,205.331000,205.537500,that,I,sd,u-90-4
