sw3821B-ms98-a-0002,2.610250,3.076875,yeah,B,b,u-2-1
sw3821B-ms98-a-0016,73.804375,74.078375,yeah,B,b,u-20-1
sw3821B-ms98-a-0017,75.330750,75.516500,yeah,B,aa,u-22-1
sw3821B-ms98-a-0017,75.516500,75.626500,and,B,sd,u-22-2
sw3821B-ms98-a-0017,75.626500,75.737625,it,I,sd,u-22-2
sw3821B-ms98-a-0017,76.091750,76.236500,you,I,sd,u-22-2
sw3821B-ms98-a-0017,76.236500,76.306500,know,I,sd,u-22-2
sw3821B-ms98-a-0017,76.306500,76.366500,i,I,sd,u-22-2
sw3821B-ms98-a-0017,76.366500,76.496500,mean,I,sd,u-22-2
sw3821B-ms98-a-0017,76.496500,76.666500,they,I,sd,u-22-2
sw3821B-ms98-a-0017,76.666500,76.936500,they're,I,sd,u-22-2
sw3821B-ms98-a-0017,76.936500,77.166500,just,I,sd,u-22-2
sw3821B-ms98-a-0017,77.166500,77.206500,a,I,sd,u-22-2
sw3821B-ms98-a-0017,77.206500,77.696500,convenience,I,sd,u-22-2
sw3821B-ms98-a-0017,77.696500,77.756500,for,I,sd,u-22-2
sw3821B-ms98-a-0017,77.756500,77.906500,me,I,sd,u-22-2
sw3821B-ms98-a-0017,77.906500,77.936500,i,B,sd,u-22-3
sw3821B-ms98-a-0017,77.936500,78.106500,don't,I,sd,u-22-3
sw3821B-ms98-a-0017,78.106500,78.206500,have,I,sd,u-22-3
sw3821B-ms98-a-0017,78.206500,78.306500,to,I,sd,u-22-3
sw3821B-ms98-a-0017,78.306500,78.446500,get,I,sd,u-22-3
sw3821B-ms98-a-0017,78.446500,78.756500,cash,I,sd,u-22-3
sw3821B-ms98-a-0017,78.756500,78.816500,out,I,sd,u-22-3
sw3821B-ms98-a-0017,78.816500,78.896500,of,I,sd,u-22-3
sw3821B-ms98-a-0017,78.896500,78.976500,the,I,sd,u-22-3
sw3821B-ms98-a-0017,78.976500,79.256500,[laughter-bank],O,,
sw3821B-ms98-a-0017,79.256500,79.346500,and,B,sd,u-22-4
sw3821B-ms98-a-0017,79.346500,79.386500,i,I,sd,u-22-4
sw3821B-ms98-a-0017,79.386500,79.526500,don't,I,sd,u-22-4
sw3821B-ms98-a-0017,79.526500,79.686500,have,I,sd,u-22-4
sw3821B-ms98-a-0017,79.686500,79.746500,to,I,sd,u-22-4
sw3821B-ms98-a-0017,79.746500,79.826500,to,I,sd,u-22-4
sw3821B-ms98-a-0017,79.826500,79.886500,be,I,sd,u-22-4
sw3821B-ms98-a-0017,79.886500,80.136500,writing,I,sd,u-22-4
sw3821B-ms98-a-0017,80.136500,80.467875,checks,I,sd,u-22-4
sw3821B-ms98-a-0017,80.467875,80.688750,and,B,%,u-22-5
sw3821B-ms98-a-0017,80.688750,81.058125,and,B,+,u-24-1
sw3821B-ms98-a-0017,81.058125,81.244125,uh,I,+,u-24-1
sw3821B-ms98-a-0019,85.942500,86.392875,uh-huh,B,b,u-26-1
sw3821B-ms98-a-0021,91.883250,92.478375,yeah,B,b,u-30-1
sw3821B-ms98-a-0021,97.428875,98.017875,uh-huh,B,b,u-32-1
sw3821B-ms98-a-0022,98.314125,98.557875,yeah,B,b,u-34-1
sw3821B-ms98-a-0022,98.557875,98.727875,i,B,sv,u-34-2
sw3821B-ms98-a-0022,98.727875,98.907875,mean,I,sv,u-34-2
sw3821B-ms98-a-0022,98.907875,99.087875,it,I,sv,u-34-2
sw3821B-ms98-a-0022,99.087875,99.317875,it's,I,sv,u-34-2
sw3821B-ms98-a-0022,99.317875,99.551250,easy,I,sv,u-34-2
sw3821B-ms98-a-0022,99.551250,99.685750,i,B,sd,u-34-3
sw3821B-ms98-a-0022,99.685750,99.895750,mean,I,sd,u-34-3
sw3821B-ms98-a-0022,99.895750,100.221500,y[ou]-,I,sd,u-34-3
sw3821B-ms98-a-0022,100.221500,100.335000,you,I,sd,u-34-3
sw3821B-ms98-a-0022,100.335000,100.424125,know,I,sd,u-34-3
sw3821B-ms98-a-0022,100.424125,100.566125,you,I,sd,u-34-3
sw3821B-ms98-a-0022,100.566125,100.707875,don't,I,sd,u-34-3
sw3821B-ms98-a-0022,100.707875,100.837875,have,I,sd,u-34-3
sw3821B-ms98-a-0022,100.837875,101.147875,anything,I,sd,u-34-3
sw3821B-ms98-a-0022,101.147875,101.617875,transferring,I,sd,u-34-3
sw3821B-ms98-a-0022,101.617875,101.787875,just,I,sd,u-34-3
sw3821B-ms98-a-0022,101.787875,101.847875,a,I,sd,u-34-3
sw3821B-ms98-a-0022,101.847875,102.037875,little,I,sd,u-34-3
sw3821B-ms98-a-0022,102.037875,102.427875,signature,I,sd,u-34-3
sw3821B-ms98-a-0022,102.427875,102.617875,so,B,o,u-34-4
sw3821B-ms98-a-0022,102.617875,102.877875,what,I,o,u-34-4
sw3821B-ms98-a-0022,102.877875,102.988125,you,I,o,u-34-4
sw3821B-ms98-a-0022,102.988125,103.132625,know,I,o,u-34-4
sw3821B-ms98-a-0022,103.132625,105.057875,[laughter],O,,
sw3821B-ms98-a-0023,106.251750,106.491750,uh-huh,B,b,u-36-1
sw3821B-ms98-a-0025,112.981500,113.253000,right,B,b,u-38-1
sw3821B-ms98-a-0027,119.438500,119.772375,surprising,B,bf,u-40-1
sw3821B-ms98-a-0027,119.772375,121.416250,[laughter],O,,
sw3821B-ms98-a-0028,122.132125,122.510750,yeah,B,b,u-44-1
sw3821B-ms98-a-0028,122.811125,123.042625,well,B,%,u-46-1
sw3821B-ms98-a-0028,123.118000,123.246000,you,I,%,u-46-1
sw3821B-ms98-a-0028,123.246000,123.406000,know,I,%,u-46-1
sw3821B-ms98-a-0028,123.406000,123.536000,but,I,%,u-46-1
sw3821B-ms98-a-0028,123.536000,123.756000,the,I,%,u-46-1
sw3821B-ms98-a-0028,123.756000,123.786000,i,B,sv,u-48-1
sw3821B-ms98-a-0028,123.786000,123.896000,mean,I,sv,u-48-1
sw3821B-ms98-a-0028,123.896000,124.016000,there,I,sv,u-48-1
sw3821B-ms98-a-0028,124.016000,124.076000,are,I,sv,u-48-1
sw3821B-ms98-a-0028,124.076000,124.286000,sort,I,sv,u-48-1
sw3821B-ms98-a-0028,124.286000,124.456000,some,I,sv,u-48-1
sw3821B-ms98-a-0028,124.456000,124.816000,inherent,I,sv,u-48-1
sw3821B-ms98-a-0028,124.816000,125.096000,limits,I,sv,u-48-1
sw3821B-ms98-a-0028,125.096000,125.246000,there,I,sv,u-48-1
sw3821B-ms98-a-0028,125.246000,125.406000,you're,B,sv,u-48-2
sw3821B-ms98-a-0028,125.406000,125.576000,not,I,sv,u-48-2
sw3821B-ms98-a-0028,125.576000,125.667875,going,I,sv,u-48-2
sw3821B-ms98-a-0028,125.667875,125.856125,to,I,sv,u-48-2
sw3821B-ms98-a-0028,125.856125,126.046000,you're,I,sv,u-48-2
sw3821B-ms98-a-0028,126.046000,126.166000,not,I,sv,u-48-2
sw3821B-ms98-a-0028,126.166000,126.286000,going,I,sv,u-48-2
sw3821B-ms98-a-0028,126.286000,126.356000,to,I,sv,u-48-2
sw3821B-ms98-a-0028,126.356000,126.506000,run,I,sv,u-48-2
sw3821B-ms98-a-0028,126.506000,126.656000,up,I,sv,u-48-2
sw3821B-ms98-a-0028,126.656000,126.716000,a,I,sv,u-48-2
sw3821B-ms98-a-0028,126.716000,126.906000,few,I,sv,u-48-2
sw3821B-ms98-a-0028,126.906000,127.236000,thousand,I,sv,u-48-2
sw3821B-ms98-a-0028,127.236000,127.606000,dollars,I,sv,u-48-2
sw3821B-ms98-a-0028,127.606000,127.774000,for,I,sv,u-48-2
sw3821B-ms98-a-0028,127.774000,128.007750,that,I,sv,u-48-2
sw3821B-ms98-a-0028,128.105125,128.234500,right,B,^g,u-48-3
sw3821B-ms98-a-0030,133.029875,133.160000,now,B,%,u-50-1
sw3821B-ms98-a-0030,133.160000,133.360750,i,I,%,u-50-1
sw3821B-ms98-a-0030,133.634125,133.884000,w[ith]-,O,,
sw3821B-ms98-a-0030,133.884000,134.118875,the,B,sd,u-52-2
sw3821B-ms98-a-0030,134.118875,134.304375,thing,I,sd,u-52-2
sw3821B-ms98-a-0030,134.304375,134.404375,that,I,sd,u-52-2
sw3821B-ms98-a-0030,134.404375,134.664375,probably,I,sd,u-52-2
sw3821B-ms98-a-0030,134.664375,134.874375,helps,I,sd,u-52-2
sw3821B-ms98-a-0030,134.874375,134.994375,me,I,sd,u-52-2
sw3821B-ms98-a-0030,134.994375,135.284375,most,I,sd,u-52-2
sw3821B-ms98-a-0030,135.284375,135.484375,doing,I,sd,u-52-2
sw3821B-ms98-a-0030,135.484375,135.664375,that,I,sd,u-52-2
sw3821B-ms98-a-0030,135.664375,135.804375,is,I,sd,u-52-2
sw3821B-ms98-a-0030,135.804375,136.113750,really,I,sd,u-52-2
sw3821B-ms98-a-0030,136.113750,136.304375,you,I,sd,u-52-2
sw3821B-ms98-a-0030,136.304375,136.530500,know,I,sd,u-52-2
sw3821B-ms98-a-0030,136.530500,137.344375,[laughter],I,sd,u-52-2
sw3821B-ms98-a-0030,137.529625,137.702875,not,I,sd,u-52-2
sw3821B-ms98-a-0030,137.702875,137.824375,so,I,sd,u-52-2
sw3821B-ms98-a-0030,137.824375,138.024375,much,I,sd,u-52-2
sw3821B-ms98-a-0030,138.024375,138.524375,discipline,I,sd,u-52-2
sw3821B-ms98-a-0030,138.524375,138.554375,i,B,sd,u-52-3
sw3821B-ms98-a-0030,138.554375,138.704375,mean,I,sd,u-52-3
sw3821B-ms98-a-0030,138.704375,138.924375,well,I,sd,u-52-3
sw3821B-ms98-a-0030,138.924375,138.964375,i,I,sd,u-52-3
sw3821B-ms98-a-0030,138.964375,139.094375,mean,I,sd,u-52-3
sw3821B-ms98-a-0030,139.094375,139.164375,you,I,sd,u-52-3
sw3821B-ms98-a-0030,139.164375,139.334750,have,I,sd,u-52-3
sw3821B-ms98-a-0030,139.462875,139.654375,sort,I,sd,u-52-3
sw3821B-ms98-a-0030,139.654375,139.744375,of,I,sd,u-52-3
sw3821B-ms98-a-0030,139.744375,139.784375,a,I,sd,u-52-3
sw3821B-ms98-a-0030,139.784375,140.164375,discipline,I,sd,u-52-3
sw3821B-ms98-a-0030,140.164375,140.234375,in,I,sd,u-52-3
sw3821B-ms98-a-0030,140.234375,140.594375,general,I,sd,u-52-3
sw3821B-ms98-a-0030,140.594375,140.841750,about,I,sd,u-52-3
sw3821B-ms98-a-0030,141.177000,141.694375,finances,I,sd,u-52-3
sw3821B-ms98-a-0030,141.694375,141.870750,but,B,sd,u-52-4
sw3821B-ms98-a-0030,142.236125,142.540250,but,I,sd,u-52-4
sw3821B-ms98-a-0030,142.540250,142.964375,i,I,sd,u-52-4
sw3821B-ms98-a-0030,142.964375,143.196875,hate,I,sd,u-52-4
sw3821B-ms98-a-0030,143.460500,143.699750,their,I,sd,u-52-4
sw3821B-ms98-a-0030,143.880500,144.084375,their,I,sd,u-52-4
sw3821B-ms98-a-0030,144.084375,144.587000,rates,I,sd,u-52-4
sw3821B-ms98-a-0030,144.786625,145.034375,so,I,sd,u-52-4
sw3821B-ms98-a-0030,145.034375,145.444375,badly,I,sd,u-52-4
sw3821B-ms98-a-0030,145.444375,145.504375,i,I,sd,u-52-4
sw3821B-ms98-a-0030,145.504375,145.624375,mean,I,sd,u-52-4
sw3821B-ms98-a-0030,145.624375,145.724375,their,B,+,u-54-1
sw3821B-ms98-a-0030,145.724375,146.094375,interest,I,+,u-54-1
sw3821B-ms98-a-0030,146.094375,146.394375,rates,I,+,u-54-1
sw3821B-ms98-a-0030,146.394375,146.514375,so,I,+,u-54-1
sw3821B-ms98-a-0030,146.514375,146.876875,badly,I,+,u-54-1
sw3821B-ms98-a-0031,147.937250,148.094125,that,B,+,u-56-1
sw3821B-ms98-a-0031,148.094125,148.251500,i,I,+,u-56-1
sw3821B-ms98-a-0033,150.412250,150.803875,i'm,B,sd,u-58-1
sw3821B-ms98-a-0033,150.803875,150.913875,uh,I,sd,u-58-1
sw3821B-ms98-a-0033,150.913875,151.183875,thirty,I,sd,u-58-1
sw3821B-ms98-a-0033,151.183875,151.483875,three,I,sd,u-58-1
sw3821B-ms98-a-0034,152.227750,152.442500,thirty,B,ar,u-60-1
sw3821B-ms98-a-0034,152.442500,152.586750,two,I,ar,u-60-1
sw3821B-ms98-a-0034,152.586750,152.863125,excuse,B,fa,u-60-2
sw3821B-ms98-a-0034,152.863125,152.922000,me,I,fa,u-60-2
sw3821B-ms98-a-0035,153.035500,153.209250,[vocalized-noise],O,,
sw3821B-ms98-a-0035,153.485375,154.332500,[laughter],O,,
sw3821B-ms98-a-0036,155.520375,155.739500,yeah,B,ny,u-64-1
sw3821B-ms98-a-0037,158.332250,159.307875,[laughter],O,,
sw3821B-ms98-a-0038,161.921875,162.405375,uh-huh,B,b,u-68-1
sw3821B-ms98-a-0040,167.721000,167.770375,you,B,sd,u-70-1
sw3821B-ms98-a-0040,167.770375,167.860375,know,I,sd,u-70-1
sw3821B-ms98-a-0040,167.860375,167.971125,i,I,sd,u-70-1
sw3821B-ms98-a-0040,167.971125,168.176125,just,I,sd,u-70-1
sw3821B-ms98-a-0040,168.176125,168.510500,[vocalized-noise],I,sd,u-70-1
sw3821B-ms98-a-0040,168.702250,168.900375,that,I,sd,u-70-1
sw3821B-ms98-a-0040,168.900375,169.070375,just,I,sd,u-70-1
sw3821B-ms98-a-0040,169.070375,169.420375,irritates,I,sd,u-70-1
sw3821B-ms98-a-0040,169.420375,169.520375,me,I,sd,u-70-1
sw3821B-ms98-a-0040,169.520375,169.690375,so,I,sd,u-70-1
sw3821B-ms98-a-0040,169.690375,169.910375,much,I,sd,u-70-1
sw3821B-ms98-a-0040,169.910375,170.089500,that,I,sd,u-70-1
sw3821B-ms98-a-0040,170.228875,170.360375,that,I,sd,u-70-1
sw3821B-ms98-a-0040,170.360375,170.533750,i,I,sd,u-70-1
sw3821B-ms98-a-0040,170.533750,170.950375,refuse,I,sd,u-70-1
sw3821B-ms98-a-0040,170.950375,171.060375,to,I,sd,u-70-1
sw3821B-ms98-a-0040,171.060375,171.190375,pay,I,sd,u-70-1
sw3821B-ms98-a-0040,171.190375,171.290375,them,I,sd,u-70-1
sw3821B-ms98-a-0040,171.290375,171.720375,interest,I,sd,u-70-1
sw3821B-ms98-a-0040,171.720375,172.020375,and,B,sd,u-70-2
sw3821B-ms98-a-0040,172.020375,172.180375,and,I,sd,u-70-2
sw3821B-ms98-a-0040,172.180375,172.290375,my,I,sd,u-70-2
sw3821B-ms98-a-0040,172.290375,172.730375,wife,I,sd,u-70-2
sw3821B-ms98-a-0040,172.730375,173.460375,recently,I,sd,u-70-2
sw3821B-ms98-a-0040,173.460375,173.696500,uh,I,sd,u-70-2
sw3821B-ms98-a-0041,174.316750,174.648500,decided,I,sd,u-70-2
sw3821B-ms98-a-0041,174.648500,174.808500,she,I,sd,u-70-2
sw3821B-ms98-a-0041,174.808500,175.048500,had,I,sd,u-70-2
sw3821B-ms98-a-0041,175.048500,175.148500,to,I,sd,u-70-2
sw3821B-ms98-a-0041,175.148500,175.258500,go,I,sd,u-70-2
sw3821B-ms98-a-0041,175.258500,175.348500,to,I,sd,u-70-2
sw3821B-ms98-a-0041,175.348500,175.798500,Brazil,I,sd,u-70-2
sw3821B-ms98-a-0041,175.798500,175.968500,and,I,sd,u-70-2
sw3821B-ms98-a-0041,175.968500,176.138500,was,I,sd,u-70-2
sw3821B-ms98-a-0041,176.138500,176.308500,going,I,sd,u-70-2
sw3821B-ms98-a-0041,176.308500,176.466750,to,I,sd,u-70-2
sw3821B-ms98-a-0041,176.466750,176.698500,take,I,sd,u-70-2
sw3821B-ms98-a-0041,176.698500,176.948500,off,I,sd,u-70-2
sw3821B-ms98-a-0041,176.948500,177.058500,and,B,sd,u-70-3
sw3821B-ms98-a-0041,177.058500,177.322250,she's,I,sd,u-70-3
sw3821B-ms98-a-0041,177.322250,177.470875,from,I,sd,u-70-3
