sw4108A-ms98-a-0001,0.008125,0.151500,-[ok]ay,O,,
sw4108A-ms98-a-0024,86.394250,86.724250,that's,B,sv,u-30-2
sw4108A-ms98-a-0024,86.724250,87.101625,true,I,sv,u-30-2
sw4108A-ms98-a-0026,90.968375,91.066875,yeah,B,b,u-32-1
sw4108A-ms98-a-0026,91.066875,91.166875,and,B,sv,u-32-2
sw4108A-ms98-a-0026,91.166875,91.236875,it,I,sv,u-32-2
sw4108A-ms98-a-0026,91.236875,91.696875,depends,I,sv,u-32-2
sw4108A-ms98-a-0026,91.696875,91.816875,on,I,sv,u-32-2
sw4108A-ms98-a-0026,91.816875,92.380500,how,I,sv,u-32-2
sw4108A-ms98-a-0026,92.730625,93.013500,how,I,sv,u-32-2
sw4108A-ms98-a-0026,93.013500,93.440750,sick,I,sv,u-32-2
sw4108A-ms98-a-0026,93.617750,93.686875,the,I,sv,u-32-2
sw4108A-ms98-a-0026,93.686875,94.116875,person,I,sv,u-32-2
sw4108A-ms98-a-0026,94.116875,94.346875,is,I,sv,u-32-2
sw4108A-ms98-a-0026,94.346875,94.616875,too,I,sv,u-32-2
sw4108A-ms98-a-0026,94.616875,94.862125,and,I,sv,u-32-2
sw4108A-ms98-a-0026,95.005250,95.156875,what,I,sv,u-32-2
sw4108A-ms98-a-0026,95.156875,95.266875,you're,I,sv,u-32-2
sw4108A-ms98-a-0026,95.266875,95.836875,capable,I,sv,u-32-2
sw4108A-ms98-a-0026,95.836875,96.008625,of,I,sv,u-32-2
sw4108A-ms98-a-0026,96.008625,96.306875,like,I,sv,u-32-2
sw4108A-ms98-a-0026,96.306875,96.386875,if,I,sv,u-32-2
sw4108A-ms98-a-0026,96.386875,96.506875,you,I,sv,u-32-2
sw4108A-ms98-a-0026,96.506875,96.666875,have,I,sv,u-32-2
sw4108A-ms98-a-0026,96.666875,96.726875,a,I,sv,u-32-2
sw4108A-ms98-a-0026,96.726875,97.206875,family,I,sv,u-32-2
sw4108A-ms98-a-0026,97.206875,97.296875,to,I,sv,u-32-2
sw4108A-ms98-a-0026,97.296875,97.566875,take,I,sv,u-32-2
sw4108A-ms98-a-0026,97.566875,97.786875,care,I,sv,u-32-2
sw4108A-ms98-a-0026,97.786875,98.125750,of,I,sv,u-32-2
sw4108A-ms98-a-0026,98.510000,98.556875,you,I,sv,u-32-2
sw4108A-ms98-a-0026,98.556875,98.686875,know,I,sv,u-32-2
sw4108A-ms98-a-0026,98.686875,98.776875,of,I,sv,u-32-2
sw4108A-ms98-a-0026,98.776875,98.939500,your,I,sv,u-32-2
sw4108A-ms98-a-0026,98.939500,99.271625,own,I,sv,u-32-2
sw4108A-ms98-a-0027,100.210250,100.620625,yeah,B,b^m,u-34-1
sw4108A-ms98-a-0027,100.620625,101.177000,um,B,sd,u-34-2
sw4108A-ms98-a-0027,102.157000,102.266375,i,I,sd,u-34-2
sw4108A-ms98-a-0027,102.266375,102.406375,would,I,sd,u-34-2
sw4108A-ms98-a-0027,102.406375,102.806375,personally,I,sd,u-34-2
sw4108A-ms98-a-0027,102.806375,103.036375,like,I,sd,u-34-2
sw4108A-ms98-a-0027,103.036375,103.126375,it,I,sd,u-34-2
sw4108A-ms98-a-0027,103.126375,103.266375,if,B,sd,u-34-3
sw4108A-ms98-a-0027,103.266375,103.489250,my,I,sd,u-34-3
sw4108A-ms98-a-0027,103.489250,104.122750,parents,I,sd,u-34-3
sw4108A-ms98-a-0028,105.251875,105.452250,were,I,sd,u-34-3
sw4108A-ms98-a-0028,105.452250,105.612250,to,I,sd,u-34-3
sw4108A-ms98-a-0028,105.612250,105.822250,get,I,sd,u-34-3
sw4108A-ms98-a-0028,105.822250,106.072250,ill,I,sd,u-34-3
sw4108A-ms98-a-0028,106.072250,106.222250,i,I,sd,u-34-3
sw4108A-ms98-a-0028,106.222250,106.332250,would,I,sd,u-34-3
sw4108A-ms98-a-0028,106.332250,106.502250,like,I,sd,u-34-3
sw4108A-ms98-a-0028,106.502250,106.582250,to,I,sd,u-34-3
sw4108A-ms98-a-0028,106.582250,106.792250,take,I,sd,u-34-3
sw4108A-ms98-a-0028,106.792250,106.982250,care,I,sd,u-34-3
sw4108A-ms98-a-0028,106.982250,107.092250,of,I,sd,u-34-3
sw4108A-ms98-a-0028,107.092250,107.212250,them,I,sd,u-34-3
sw4108A-ms98-a-0028,107.212250,107.352250,at,I,sd,u-34-3
sw4108A-ms98-a-0028,107.352250,107.860125,home,I,sd,u-34-3
sw4108A-ms98-a-0028,108.504250,108.752250,and,I,sd,u-34-3
sw4108A-ms98-a-0028,108.752250,108.862250,if,I,sd,u-34-3
sw4108A-ms98-a-0028,108.862250,108.932250,i,I,sd,u-34-3
sw4108A-ms98-a-0028,108.932250,109.142250,had,I,sd,u-34-3
sw4108A-ms98-a-0028,109.142250,109.212250,the,I,sd,u-34-3
sw4108A-ms98-a-0028,109.212250,109.617500,money,I,sd,u-34-3
sw4108A-ms98-a-0028,109.824625,109.962250,with,I,sd,u-34-3
sw4108A-ms98-a-0028,109.962250,110.162250,some,I,sd,u-34-3
sw4108A-ms98-a-0028,110.162250,110.451625,help,I,sd,u-34-3
sw4108A-ms98-a-0028,110.451625,110.682250,that's,B,sv,u-34-4
sw4108A-ms98-a-0028,110.682250,110.842250,not,I,sv,u-34-4
sw4108A-ms98-a-0028,110.842250,111.082250,always,I,sv,u-34-4
sw4108A-ms98-a-0028,111.082250,111.768375,possible,I,sv,u-34-4
sw4108A-ms98-a-0029,112.998375,113.306500,but,B,sd,u-36-1
sw4108A-ms98-a-0029,113.306500,113.708750,um,I,sd,u-36-1
sw4108A-ms98-a-0030,114.724500,114.808000,to,I,sd,u-36-1
sw4108A-ms98-a-0030,114.808000,114.868000,the,I,sd,u-36-1
sw4108A-ms98-a-0030,114.868000,115.148000,best,I,sd,u-36-1
sw4108A-ms98-a-0030,115.148000,115.208000,of,I,sd,u-36-1
sw4108A-ms98-a-0030,115.208000,115.328000,my,I,sd,u-36-1
sw4108A-ms98-a-0030,115.328000,115.818000,ability,I,sd,u-36-1
sw4108A-ms98-a-0030,115.818000,115.908000,i'd,I,sd,u-36-1
sw4108A-ms98-a-0030,115.908000,116.108000,like,I,sd,u-36-1
sw4108A-ms98-a-0030,116.108000,116.238000,to,I,sd,u-36-1
sw4108A-ms98-a-0030,116.238000,116.498000,do,I,sd,u-36-1
sw4108A-ms98-a-0030,116.498000,116.966875,it,I,sd,u-36-1
sw4108A-ms98-a-0030,117.449000,117.688000,until,I,sd,u-36-1
sw4108A-ms98-a-0030,117.688000,117.798000,it,I,sd,u-36-1
sw4108A-ms98-a-0030,117.798000,118.104000,gets,I,sd,u-36-1
sw4108A-ms98-a-0030,118.480625,119.238375,impossible,I,sd,u-36-1
sw4108A-ms98-a-0032,124.605000,125.004250,right,B,b,u-38-1
sw4108A-ms98-a-0034,127.409875,127.843875,um-hum,B,b,u-40-1
sw4108A-ms98-a-0034,128.958125,129.298375,yeah,B,b,u-42-1
sw4108A-ms98-a-0036,134.631750,134.925875,that's,B,sv,u-44-1
sw4108A-ms98-a-0036,134.925875,135.381875,true,I,sv,u-44-1
sw4108A-ms98-a-0036,135.540875,135.884750,yeah,B,aa,u-44-2
sw4108A-ms98-a-0037,136.672625,136.754875,but,B,sv,u-46-1
sw4108A-ms98-a-0037,136.754875,136.834875,i,I,sv,u-46-1
sw4108A-ms98-a-0037,136.834875,137.034875,think,I,sv,u-46-1
sw4108A-ms98-a-0037,137.034875,137.504875,nursing,I,sv,u-46-1
sw4108A-ms98-a-0037,137.504875,137.824875,homes,I,sv,u-46-1
sw4108A-ms98-a-0037,137.824875,138.164875,can,I,sv,u-46-1
sw4108A-ms98-a-0037,138.164875,138.274875,be,I,sv,u-46-1
sw4108A-ms98-a-0037,138.274875,138.594875,good,I,sv,u-46-1
sw4108A-ms98-a-0037,138.594875,138.784875,just,B,sd,u-46-2
sw4108A-ms98-a-0037,138.784875,139.214875,depends,I,sd,u-46-2
sw4108A-ms98-a-0037,139.214875,139.364875,on,I,sd,u-46-2
sw4108A-ms98-a-0037,139.364875,139.524875,what,I,sd,u-46-2
sw4108A-ms98-a-0037,139.524875,139.844875,kind,I,sd,u-46-2
sw4108A-ms98-a-0037,139.844875,140.034875,they,I,sd,u-46-2
sw4108A-ms98-a-0037,140.034875,140.324000,are,I,sd,u-46-2
sw4108A-ms98-a-0037,140.482250,140.534875,you,B,sv,u-46-3
sw4108A-ms98-a-0037,140.534875,140.704875,know,I,sv,u-46-3
sw4108A-ms98-a-0037,140.704875,140.854875,an,I,sv,u-46-3
sw4108A-ms98-a-0037,140.854875,140.924875,you,I,sv,u-46-3
sw4108A-ms98-a-0037,140.924875,141.074875,need,I,sv,u-46-3
sw4108A-ms98-a-0037,141.074875,141.164875,to,I,sv,u-46-3
sw4108A-ms98-a-0037,141.164875,141.454875,check,I,sv,u-46-3
sw4108A-ms98-a-0037,141.454875,141.544875,them_1,I,sv,u-46-3
sw4108A-ms98-a-0037,141.544875,141.834875,out,I,sv,u-46-3
sw4108A-ms98-a-0038,142.463125,142.697875,ahead,I,sv,u-46-3
sw4108A-ms98-a-0038,142.697875,142.777875,of,I,sv,u-46-3
sw4108A-ms98-a-0038,142.777875,143.215000,time,I,sv,u-46-3
sw4108A-ms98-a-0040,147.320375,147.759250,um-hum,B,b,u-48-1
sw4108A-ms98-a-0042,156.242500,156.629125,um-hum,B,b,u-50-1
sw4108A-ms98-a-0044,162.117500,162.405625,yeah,B,b,u-52-1
sw4108A-ms98-a-0044,162.405625,162.565625,that,B,%,u-52-2
sw4108A-ms98-a-0044,162.565625,162.841625,they're,I,%,u-52-2
sw4108A-ms98-a-0046,169.046250,169.340000,yeah,B,b,u-54-1
sw4108A-ms98-a-0047,170.930500,171.314750,right,B,aa,u-56-1
sw4108A-ms98-a-0048,172.035375,172.163500,an[d]-,O,,
sw4108A-ms98-a-0048,172.163500,172.313500,know,B,bf,u-58-1
sw4108A-ms98-a-0048,172.313500,172.443500,what,I,bf,u-58-1
sw4108A-ms98-a-0048,172.443500,172.603500,they're,I,bf,u-58-1
sw4108A-ms98-a-0048,172.603500,172.953500,doing,I,bf,u-58-1
sw4108A-ms98-a-0048,172.953500,173.123500,with,I,bf,u-58-1
sw4108A-ms98-a-0048,173.123500,173.377000,that,I,bf,u-58-1
sw4108A-ms98-a-0050,176.631750,177.091500,yeah,B,b,u-60-1
sw4108A-ms98-a-0050,177.755625,178.036625,well,B,sd,u-60-2
sw4108A-ms98-a-0050,178.338000,178.642875,my,I,sd,u-60-2
sw4108A-ms98-a-0050,178.642875,178.894125,uh,I,sd,u-60-2
sw4108A-ms98-a-0050,179.274500,179.742875,grandmother's,I,sd,u-60-2
sw4108A-ms98-a-0050,179.742875,179.932875,not,I,sd,u-60-2
sw4108A-ms98-a-0050,179.932875,180.162875,really,I,sd,u-60-2
sw4108A-ms98-a-0050,180.162875,180.252875,in,I,sd,u-60-2
sw4108A-ms98-a-0050,180.252875,180.282875,a,I,sd,u-60-2
sw4108A-ms98-a-0050,180.282875,180.632875,nursing,I,sd,u-60-2
sw4108A-ms98-a-0050,180.632875,180.969625,home,I,sd,u-60-2
sw4108A-ms98-a-0050,180.969625,181.181875,but,I,sd,u-60-2
sw4108A-ms98-a-0050,181.505875,181.682875,a,I,sd,u-60-2
sw4108A-ms98-a-0050,181.682875,182.262875,retirement,I,sd,u-60-2
sw4108A-ms98-a-0050,182.262875,182.482875,home,I,sd,u-60-2
sw4108A-ms98-a-0050,182.482875,182.602875,that,I,sd,u-60-2
sw4108A-ms98-a-0050,182.602875,182.872875,also,I,sd,u-60-2
sw4108A-ms98-a-0050,182.872875,183.188250,has,I,sd,u-60-2
sw4108A-ms98-a-0050,183.406625,183.482875,a,I,sd,u-60-2
sw4108A-ms98-a-0050,183.482875,183.832875,nursing,I,sd,u-60-2
sw4108A-ms98-a-0050,183.832875,184.177125,home,I,sd,u-60-2
sw4108A-ms98-a-0050,184.177125,184.432875,sort,I,sd,u-60-2
sw4108A-ms98-a-0050,184.432875,184.512875,of,I,sd,u-60-2
sw4108A-ms98-a-0050,184.512875,185.022875,attached,I,sd,u-60-2
sw4108A-ms98-a-0050,185.022875,185.332875,to,I,sd,u-60-2
sw4108A-ms98-a-0050,185.332875,185.395750,it,I,sd,u-60-2
sw4108A-ms98-a-0051,186.404625,186.781750,and,B,sd,u-60-3
sw4108A-ms98-a-0051,186.781750,186.981750,she,I,sd,u-60-3
sw4108A-ms98-a-0051,186.981750,187.221750,really,I,sd,u-60-3
sw4108A-ms98-a-0051,187.221750,187.471750,liked,I,sd,u-60-3
sw4108A-ms98-a-0051,187.471750,187.561750,the,I,sd,u-60-3
sw4108A-ms98-a-0051,187.561750,188.081750,idea,I,sd,u-60-3
sw4108A-ms98-a-0051,188.081750,188.308375,of,I,sd,u-60-3
sw4108A-ms98-a-0051,188.425250,188.698625,of,I,sd,u-60-3
sw4108A-ms98-a-0051,188.698625,189.121750,moving,I,sd,u-60-3
sw4108A-ms98-a-0051,189.121750,189.455500,there,I,sd,u-60-3
sw4108A-ms98-a-0051,189.760500,190.001750,she's,B,sd,u-60-4
sw4108A-ms98-a-0051,190.001750,190.241750,not,I,sd,u-60-4
sw4108A-ms98-a-0051,190.241750,190.521750,ill,I,sd,u-60-4
sw4108A-ms98-a-0051,190.521750,191.169000,yet,I,sd,u-60-4
sw4108A-ms98-a-0052,192.196000,192.560375,but,B,sd,u-62-1
sw4108A-ms98-a-0052,192.560375,193.097250,um,I,sd,u-62-1
sw4108A-ms98-a-0052,193.361000,193.567250,she,I,sd,u-62-1
sw4108A-ms98-a-0052,193.567250,193.817250,worked,I,sd,u-62-1
sw4108A-ms98-a-0052,193.817250,193.957250,there,I,sd,u-62-1
sw4108A-ms98-a-0052,193.957250,194.097250,as,I,sd,u-62-1
sw4108A-ms98-a-0052,194.097250,194.147250,a,I,sd,u-62-1
sw4108A-ms98-a-0052,194.147250,194.859750,volunteer,I,sd,u-62-1
sw4108A-ms98-a-0052,195.172375,195.437250,for,I,sd,u-62-1
sw4108A-ms98-a-0052,195.437250,195.757250,about,I,sd,u-62-1
sw4108A-ms98-a-0052,195.757250,195.997250,ten,I,sd,u-62-1
sw4108A-ms98-a-0052,195.997250,196.636625,years,I,sd,u-62-1
sw4108A-ms98-a-0053,197.411125,197.571250,and,B,sd,u-62-2
sw4108A-ms98-a-0053,197.571250,197.721250,then,I,sd,u-62-2
sw4108A-ms98-a-0053,197.721250,197.881250,she,I,sd,u-62-2
sw4108A-ms98-a-0053,197.881250,198.441250,decided,I,sd,u-62-2
sw4108A-ms98-a-0053,198.441250,198.881250,that,I,sd,u-62-2
sw4108A-ms98-a-0053,198.881250,199.277750,um,I,sd,u-62-2
sw4108A-ms98-a-0053,199.424625,199.641875,she's,I,sd,u-62-2
sw4108A-ms98-a-0053,199.641875,199.851250,eighty,I,sd,u-62-2
sw4108A-ms98-a-0053,199.851250,200.121250,five,I,sd,u-62-2
sw4108A-ms98-a-0053,200.121250,200.331250,years,I,sd,u-62-2
sw4108A-ms98-a-0053,200.331250,200.641250,old,I,sd,u-62-2
sw4108A-ms98-a-0053,200.641250,200.826125,that,I,sd,u-62-2
sw4108A-ms98-a-0053,201.108625,201.681250,eventually,I,sd,u-62-2
sw4108A-ms98-a-0053,201.681250,201.791250,you,I,sd,u-62-2
sw4108A-ms98-a-0053,201.791250,201.911250,know,I,sd,u-62-2
sw4108A-ms98-a-0053,201.911250,202.244000,she,I,sd,u-62-2
sw4108A-ms98-a-0053,202.511500,202.621250,she,I,sd,u-62-2
sw4108A-ms98-a-0053,202.621250,202.951250,doesn't,I,sd,u-62-2
sw4108A-ms98-a-0053,202.951250,203.231250,want,I,sd,u-62-2
sw4108A-ms98-a-0053,203.747250,203.981250,her,I,sd,u-62-2
sw4108A-ms98-a-0053,203.981250,204.351250,family,I,sd,u-62-2
sw4108A-ms98-a-0053,204.351250,204.701250,taking,I,sd,u-62-2
sw4108A-ms98-a-0053,204.701250,204.961250,care,I,sd,u-62-2
sw4108A-ms98-a-0053,204.961250,205.021250,of,I,sd,u-62-2
sw4108A-ms98-a-0053,205.021250,205.251000,her,I,sd,u-62-2
sw4108A-ms98-a-0054,206.047750,206.161750,and,I,sd,u-62-2
sw4108A-ms98-a-0054,206.161750,206.371750,being,I,sd,u-62-2
sw4108A-ms98-a-0054,206.371750,206.431750,a,I,sd,u-62-2
sw4108A-ms98-a-0054,206.431750,206.691750,burden,I,sd,u-62-2
sw4108A-ms98-a-0054,206.691750,206.901750,she's,B,sd,u-62-3
sw4108A-ms98-a-0054,206.901750,207.111750,very,I,sd,u-62-3
sw4108A-ms98-a-0054,207.111750,207.704875,independent,I,sd,u-62-3
sw4108A-ms98-a-0055,208.494375,208.670250,so,B,sd,u-62-4
sw4108A-ms98-a-0055,208.670250,208.930250,she's,I,sd,u-62-4
sw4108A-ms98-a-0055,208.930250,209.080250,in,I,sd,u-62-4
sw4108A-ms98-a-0055,209.080250,209.260250,this,I,sd,u-62-4
sw4108A-ms98-a-0055,209.260250,209.600250,nursing,I,sd,u-62-4
sw4108A-ms98-a-0055,209.600250,209.800250,home,I,sd,u-62-4
sw4108A-ms98-a-0055,209.800250,209.940250,it's,B,sd,u-62-5
sw4108A-ms98-a-0055,209.940250,210.100250,out,I,sd,u-62-5
sw4108A-ms98-a-0055,210.100250,210.160250,in,I,sd,u-62-5
sw4108A-ms98-a-0055,210.160250,210.254000,the,I,sd,u-62-5
sw4108A-ms98-a-0055,210.254000,210.830000,country,I,sd,u-62-5
sw4108A-ms98-a-0056,211.633250,212.193125,and,B,sd,u-62-6
sw4108A-ms98-a-0056,212.193125,212.692000,um,I,sd,u-62-6
sw4108A-ms98-a-0056,213.253250,213.467750,she,I,sd,u-62-6
sw4108A-ms98-a-0056,213.467750,213.747750,really,I,sd,u-62-6
sw4108A-ms98-a-0056,213.747750,214.227750,enjoys,I,sd,u-62-6
sw4108A-ms98-a-0056,214.227750,214.392125,it,I,sd,u-62-6
sw4108A-ms98-a-0056,214.657500,214.837750,right,I,sd,u-62-6
sw4108A-ms98-a-0056,214.837750,215.163125,now,I,sd,u-62-6
sw4108A-ms98-a-0057,216.014125,216.714875,because,I,sd,u-62-6
sw4108A-ms98-a-0057,216.714875,216.921750,she,I,sd,u-62-6
sw4108A-ms98-a-0057,216.921750,217.081750,doesn't,I,sd,u-62-6
sw4108A-ms98-a-0057,217.081750,217.231750,have,I,sd,u-62-6
sw4108A-ms98-a-0057,217.231750,217.361750,to,I,sd,u-62-6
sw4108A-ms98-a-0057,217.361750,217.641750,wash,I,sd,u-62-6
sw4108A-ms98-a-0057,217.641750,218.121750,dishes,I,sd,u-62-6
sw4108A-ms98-a-0057,218.121750,218.211750,or,I,sd,u-62-6
sw4108A-ms98-a-0057,218.211750,219.396000,[laughter-cook],O,,
sw4108A-ms98-a-0058,220.621750,221.151125,uh-huh,B,aa,u-64-1
sw4108A-ms98-a-0060,223.909750,224.216750,right,B,aa,u-66-1
sw4108A-ms98-a-0060,224.216750,224.376750,some,B,bf,u-66-2
sw4108A-ms98-a-0060,224.376750,224.961250,support,I,bf,u-66-2
sw4108A-ms98-a-0060,225.370500,225.419500,and,B,sd,u-66-3
sw4108A-ms98-a-0060,225.419500,225.506750,then,I,sd,u-66-3
sw4108A-ms98-a-0060,225.506750,225.676750,there's,I,sd,u-66-3
sw4108A-ms98-a-0060,225.676750,226.306750,also,I,sd,u-66-3
sw4108A-ms98-a-0060,226.306750,226.366750,a,I,sd,u-66-3
sw4108A-ms98-a-0060,226.366750,226.556750,sort,I,sd,u-66-3
sw4108A-ms98-a-0060,226.556750,226.686750,of,I,sd,u-66-3
sw4108A-ms98-a-0060,226.686750,226.786750,a,I,sd,u-66-3
sw4108A-ms98-a-0060,226.786750,227.355000,wing,I,sd,u-66-3
sw4108A-ms98-a-0060,227.355000,227.526750,for,I,sd,u-66-3
sw4108A-ms98-a-0060,227.526750,227.766750,those,I,sd,u-66-3
sw4108A-ms98-a-0060,227.766750,228.136750,people,I,sd,u-66-3
sw4108A-ms98-a-0060,228.136750,228.339250,that,I,sd,u-66-3
sw4108A-ms98-a-0060,228.625500,228.842125,do,I,sd,u-66-3
sw4108A-ms98-a-0060,228.966375,229.146750,get,I,sd,u-66-3
sw4108A-ms98-a-0060,229.146750,229.663875,sick,I,sd,u-66-3
sw4108A-ms98-a-0061,230.502875,231.040625,and,B,sd,u-66-4
sw4108A-ms98-a-0062,231.850250,232.039500,what,I,sd,u-66-4
sw4108A-ms98-a-0062,232.039500,232.139500,i,I,sd,u-66-4
sw4108A-ms98-a-0062,232.139500,232.349500,like,I,sd,u-66-4
sw4108A-ms98-a-0062,232.349500,232.659500,about,I,sd,u-66-4
sw4108A-ms98-a-0062,232.659500,232.919500,it,I,sd,u-66-4
sw4108A-ms98-a-0062,232.919500,233.019500,and,I,sd,u-66-4
sw4108A-ms98-a-0062,233.019500,233.099500,i,I,sd,u-66-4
sw4108A-ms98-a-0062,233.099500,233.329500,think,I,sd,u-66-4
sw4108A-ms98-a-0062,233.329500,233.519500,she,I,sd,u-66-4
sw4108A-ms98-a-0062,233.519500,233.819500,likes,I,sd,u-66-4
sw4108A-ms98-a-0062,233.819500,234.109500,about,I,sd,u-66-4
sw4108A-ms98-a-0062,234.109500,234.219500,it,I,sd,u-66-4
sw4108A-ms98-a-0062,234.219500,234.379500,is,I,sd,u-66-4
sw4108A-ms98-a-0062,234.379500,234.600375,that,I,sd,u-66-4
sw4108A-ms98-a-0062,235.018500,235.189500,she,I,sd,u-66-4
sw4108A-ms98-a-0062,235.189500,235.519500,knows,I,sd,u-66-4
sw4108A-ms98-a-0062,235.519500,235.969500,everybody,I,sd,u-66-4
sw4108A-ms98-a-0062,235.969500,236.169500,there,I,sd,u-66-4
sw4108A-ms98-a-0062,236.169500,236.698375,now,I,sd,u-66-4
sw4108A-ms98-a-0063,237.491250,237.634250,and,B,sd,u-66-5
sw4108A-ms98-a-0063,237.634250,237.895250,then,I,sd,u-66-5
sw4108A-ms98-a-0063,238.051250,238.264250,so,I,sd,u-66-5
sw4108A-ms98-a-0063,238.264250,238.404250,if,I,sd,u-66-5
sw4108A-ms98-a-0063,238.404250,238.584250,she,I,sd,u-66-5
sw4108A-ms98-a-0063,238.584250,238.774250,ever,I,sd,u-66-5
sw4108A-ms98-a-0063,238.774250,239.014250,does,I,sd,u-66-5
sw4108A-ms98-a-0063,239.014250,239.424250,become,I,sd,u-66-5
sw4108A-ms98-a-0063,239.424250,239.818250,ill,I,sd,u-66-5
sw4108A-ms98-a-0064,240.650750,241.048125,um,I,sd,u-66-5
sw4108A-ms98-a-0064,241.048125,241.265875,it'll,I,sd,u-66-5
