sw2743B-ms98-a-0002,1.951875,2.546625,hi,B,fp,u-2-1
sw2743B-ms98-a-0004,16.484250,16.691750,money,I,sd,u-8-1
sw2743B-ms98-a-0004,16.691750,17.151750,back,I,sd,u-8-1
sw2743B-ms98-a-0006,26.494875,26.734000,well,B,sd,u-10-1
sw2743B-ms98-a-0008,28.726500,28.895375,i,I,sd,u-10-1
sw2743B-ms98-a-0008,28.895375,29.125375,believe,I,sd,u-10-1
sw2743B-ms98-a-0008,29.125375,29.295375,they're,I,sd,u-10-1
sw2743B-ms98-a-0008,29.295375,29.727125,better,I,sd,u-10-1
sw2743B-ms98-a-0010,41.408125,41.485875,i,B,sv,u-12-1
sw2743B-ms98-a-0010,41.485875,41.735875,think,I,sv,u-12-1
sw2743B-ms98-a-0010,41.735875,41.935875,so,I,sv,u-12-1
sw2743B-ms98-a-0010,41.935875,41.965875,i,B,sv,u-12-2
sw2743B-ms98-a-0010,41.965875,42.155875,don't,I,sv,u-12-2
sw2743B-ms98-a-0010,42.155875,42.385875,think,I,sv,u-12-2
sw2743B-ms98-a-0010,42.385875,42.521125,that,I,sv,u-12-2
sw2743B-ms98-a-0010,42.694375,43.145875,shoddy,I,sv,u-12-2
sw2743B-ms98-a-0010,43.481125,43.635875,not,I,sv,u-12-2
sw2743B-ms98-a-0010,43.635875,43.725875,as,I,sv,u-12-2
sw2743B-ms98-a-0010,43.725875,44.175875,shoddy,I,sv,u-12-2
sw2743B-ms98-a-0010,44.935875,45.425875,electrical,B,sv,u-12-3
sw2743B-ms98-a-0010,45.425875,46.035875,appliances,I,sv,u-12-3
sw2743B-ms98-a-0010,46.035875,46.125875,i,I,sv,u-12-3
sw2743B-ms98-a-0010,46.125875,46.365875,think,I,sv,u-12-3
sw2743B-ms98-a-0010,46.365875,46.435875,are,I,sv,u-12-3
sw2743B-ms98-a-0010,46.435875,46.765875,pretty,I,sv,u-12-3
sw2743B-ms98-a-0010,46.765875,47.232875,good,I,sv,u-12-3
sw2743B-ms98-a-0010,47.378625,47.514125,r[eliable]-,I,sv,u-12-3
sw2743B-ms98-a-0010,47.514125,48.213625,reliable,I,sv,u-12-3
sw2743B-ms98-a-0012,53.889750,54.180750,[laughter],O,,
sw2743B-ms98-a-0013,55.552250,56.261125,right,B,b,u-14-1
sw2743B-ms98-a-0013,56.488875,58.877875,[laughter],O,,
sw2743B-ms98-a-0015,67.587750,68.156500,oh,B,qy,u-16-1
sw2743B-ms98-a-0015,68.484125,68.636500,did,I,qy,u-16-1
sw2743B-ms98-a-0015,68.636500,68.746500,you,I,qy,u-16-1
sw2743B-ms98-a-0015,68.746500,69.176500,return,I,qy,u-16-1
sw2743B-ms98-a-0015,69.176500,69.550750,it,I,qy,u-16-1
sw2743B-ms98-a-0016,70.773250,70.963125,no,B,b^m,u-18-1
sw2743B-ms98-a-0017,72.005500,72.345875,uh-huh,B,b,u-18-2
sw2743B-ms98-a-0019,100.175750,100.637750,huh,I,b,u-18-2
sw2743B-ms98-a-0019,101.199750,101.409375,so,B,bf,u-20-2
sw2743B-ms98-a-0019,101.409375,101.803000,either,I,bf,u-20-2
sw2743B-ms98-a-0019,101.803000,102.005125,you,I,bf,u-20-2
sw2743B-ms98-a-0019,102.005125,102.225125,or,I,bf,u-20-2
sw2743B-ms98-a-0019,102.225125,102.405125,your,I,bf,u-20-2
sw2743B-ms98-a-0019,102.405125,102.805125,husband,I,bf,u-20-2
sw2743B-ms98-a-0019,102.805125,102.955125,can,I,bf,u-20-2
sw2743B-ms98-a-0019,102.955125,103.075125,be,I,bf,u-20-2
sw2743B-ms98-a-0019,103.075125,103.355125,warm,I,bf,u-20-2
sw2743B-ms98-a-0019,103.355125,103.485125,but,I,bf,u-20-2
sw2743B-ms98-a-0019,103.485125,103.705125,not,I,bf,u-20-2
sw2743B-ms98-a-0019,103.705125,104.125625,both,I,bf,u-20-2
sw2743B-ms98-a-0019,104.460250,109.887000,[laughter],O,,
sw2743B-ms98-a-0021,114.360000,114.871875,oh,B,b,u-22-1
sw2743B-ms98-a-0023,119.539750,121.299875,[laughter],O,,
sw2743B-ms98-a-0025,130.146875,130.481875,no,B,aa,u-24-1
sw2743B-ms98-a-0025,130.481875,130.884125,huh-uh,O,,
sw2743B-ms98-a-0025,131.388875,131.511875,did,B,qy,u-24-3
sw2743B-ms98-a-0025,131.511875,131.611875,they,I,qy,u-24-3
sw2743B-ms98-a-0025,131.611875,132.071875,replace,I,qy,u-24-3
sw2743B-ms98-a-0025,132.071875,132.253250,it,I,qy,u-24-3
sw2743B-ms98-a-0027,137.993250,138.335250,uh-huh,B,b,u-26-1
sw2743B-ms98-a-0027,139.188000,139.709625,Wal-Mart,O,,
sw2743B-ms98-a-0027,139.709625,139.766125,[laughter-i],O,,
sw2743B-ms98-a-0027,139.766125,139.905375,was,B,sd,u-28-2
sw2743B-ms98-a-0027,139.905375,140.025375,going,I,sd,u-28-2
sw2743B-ms98-a-0027,140.025375,140.085375,to,I,sd,u-28-2
sw2743B-ms98-a-0027,140.085375,140.165375,say,I,sd,u-28-2
sw2743B-ms98-a-0027,140.165375,140.235375,it,I,sd,u-28-2
sw2743B-ms98-a-0027,140.235375,140.405375,must,I,sd,u-28-2
sw2743B-ms98-a-0027,140.405375,140.505375,have,I,sd,u-28-2
sw2743B-ms98-a-0027,140.505375,140.695375,been,I,sd,u-28-2
sw2743B-ms98-a-0027,140.695375,141.309500,Wal-Mart,O,,
sw2743B-ms98-a-0027,141.828875,143.310250,[laughter],O,,
sw2743B-ms98-a-0029,149.418375,149.558625,i,B,ng,u-32-1
sw2743B-ms98-a-0029,149.558625,149.998625,haven't,I,ng,u-32-1
sw2743B-ms98-a-0029,149.998625,150.742000,bought,I,ng,u-32-1
sw2743B-ms98-a-0029,151.529125,151.723125,any,I,ng,u-32-1
sw2743B-ms98-a-0029,151.723125,151.909625,new,I,ng,u-32-1
sw2743B-ms98-a-0029,151.909625,152.116750,clo[thes]-,O,,
sw2743B-ms98-a-0029,152.317250,152.784125,well,B,sd,u-32-2
sw2743B-ms98-a-0030,154.240750,154.321250,the,I,sd,u-32-2
sw2743B-ms98-a-0030,154.321250,154.611250,last,I,sd,u-32-2
sw2743B-ms98-a-0030,154.611250,154.811250,thing,I,sd,u-32-2
sw2743B-ms98-a-0030,154.811250,154.931250,i,I,sd,u-32-2
sw2743B-ms98-a-0030,154.931250,155.260250,bought,I,sd,u-32-2
sw2743B-ms98-a-0030,155.260250,155.422125,was,I,sd,u-32-2
sw2743B-ms98-a-0030,155.422125,155.501250,a,I,sd,u-32-2
sw2743B-ms98-a-0030,155.501250,155.881250,dress,I,sd,u-32-2
sw2743B-ms98-a-0030,155.881250,156.231250,last,I,sd,u-32-2
sw2743B-ms98-a-0030,156.231250,156.630000,summer,I,sd,u-32-2
sw2743B-ms98-a-0031,158.415000,159.041500,and,B,sd,u-32-3
sw2743B-ms98-a-0031,159.501000,159.606500,the,I,sd,u-32-3
sw2743B-ms98-a-0031,159.606500,160.050625,buttons,I,sd,u-32-3
sw2743B-ms98-a-0031,160.050625,160.380625,turned,I,sd,u-32-3
sw2743B-ms98-a-0031,160.380625,160.530625,on,I,sd,u-32-3
sw2743B-ms98-a-0031,160.530625,160.660625,it,I,sd,u-32-3
sw2743B-ms98-a-0031,160.660625,160.874125,ov[er]-,I,sd,u-32-3
sw2743B-ms98-a-0031,161.348750,161.570625,over,I,sd,u-32-3
sw2743B-ms98-a-0031,161.570625,161.660625,the,I,sd,u-32-3
sw2743B-ms98-a-0031,161.660625,162.116000,winter,I,sd,u-32-3
sw2743B-ms98-a-0031,162.304250,162.410500,the,B,sd,u-32-4
sw2743B-ms98-a-0031,162.410500,162.821125,buttons,I,sd,u-32-4
sw2743B-ms98-a-0031,162.821125,163.260625,tarnished,I,sd,u-32-4
sw2743B-ms98-a-0031,163.260625,163.680625,slightly,I,sd,u-32-4
sw2743B-ms98-a-0031,163.680625,163.790625,and,B,sd,u-32-5
sw2743B-ms98-a-0031,163.790625,163.830625,i,I,sd,u-32-5
sw2743B-ms98-a-0031,163.830625,164.060625,have,I,sd,u-32-5
sw2743B-ms98-a-0031,164.060625,164.365875,not,I,sd,u-32-5
sw2743B-ms98-a-0031,164.539125,164.820625,gone,I,sd,u-32-5
sw2743B-ms98-a-0031,164.820625,165.090625,back,I,sd,u-32-5
sw2743B-ms98-a-0031,165.090625,165.420625,about,I,sd,u-32-5
sw2743B-ms98-a-0031,165.420625,165.640750,it,I,sd,u-32-5
sw2743B-ms98-a-0033,168.245000,168.358500,i,B,sv,u-34-1
sw2743B-ms98-a-0033,168.358500,168.618500,think,I,sv,u-34-1
sw2743B-ms98-a-0033,168.618500,168.728500,it,I,sv,u-34-1
sw2743B-ms98-a-0033,168.728500,168.938500,is,I,sv,u-34-1
sw2743B-ms98-a-0033,168.938500,169.108500,too,I,sv,u-34-1
sw2743B-ms98-a-0033,169.108500,169.198500,and,B,sd,u-34-2
sw2743B-ms98-a-0033,169.198500,169.258500,it,I,sd,u-34-2
sw2743B-ms98-a-0033,169.258500,169.378500,was,I,sd,u-34-2
sw2743B-ms98-a-0033,169.378500,169.458500,an,I,sd,u-34-2
sw2743B-ms98-a-0033,169.458500,170.008500,expensive,I,sd,u-34-2
sw2743B-ms98-a-0033,170.008500,170.679375,dress,I,sd,u-34-2
sw2743B-ms98-a-0034,172.377375,172.675250,yes,B,aa,u-36-1
sw2743B-ms98-a-0034,172.675250,172.835250,it,B,sd,u-36-2
sw2743B-ms98-a-0034,172.835250,173.410000,was,I,sd,u-36-2
sw2743B-ms98-a-0036,175.985125,176.302375,that's,B,aa,u-38-1
sw2743B-ms98-a-0036,176.302375,176.652375,right,I,aa,u-38-1
sw2743B-ms98-a-0036,176.652375,176.852375,that's,B,sv,u-38-2
sw2743B-ms98-a-0036,176.852375,176.992375,what,I,sv,u-38-2
sw2743B-ms98-a-0036,176.992375,177.062375,i,I,sv,u-38-2
sw2743B-ms98-a-0036,177.062375,177.342375,think,I,sv,u-38-2
sw2743B-ms98-a-0036,177.342375,177.687875,too,I,sv,u-38-2
sw2743B-ms98-a-0036,177.687875,178.190500,and,B,sd,u-38-3
sw2743B-ms98-a-0036,178.770625,179.132375,one,I,sd,u-38-3
sw2743B-ms98-a-0036,179.132375,179.452375,belt,I,sd,u-38-3
sw2743B-ms98-a-0036,179.452375,179.742375,loop,I,sd,u-38-3
sw2743B-ms98-a-0036,179.742375,179.812375,the,I,sd,u-38-3
sw2743B-ms98-a-0036,179.812375,180.010375,o[ne]-,I,sd,u-38-3
sw2743B-ms98-a-0036,180.059375,180.397625,um,I,sd,u-38-3
sw2743B-ms98-a-0036,181.258250,181.322375,you,I,sd,u-38-3
sw2743B-ms98-a-0036,181.322375,181.482375,know,I,sd,u-38-3
sw2743B-ms98-a-0036,181.482375,181.672375,like,I,sd,u-38-3
sw2743B-ms98-a-0036,181.672375,181.762375,the,I,sd,u-38-3
sw2743B-ms98-a-0036,181.762375,182.132375,chain,I,sd,u-38-3
sw2743B-ms98-a-0036,182.132375,182.711750,link,I,sd,u-38-3
sw2743B-ms98-a-0036,183.114750,183.512375,chain,I,sd,u-38-3
sw2743B-ms98-a-0036,183.512375,183.802375,belt,I,sd,u-38-3
sw2743B-ms98-a-0036,183.802375,184.183250,loop,I,sd,u-38-3
sw2743B-ms98-a-0037,185.255875,185.523000,half,B,+,u-40-1
sw2743B-ms98-a-0037,185.523000,185.643000,of,I,+,u-40-1
sw2743B-ms98-a-0037,185.643000,185.813250,it,I,+,u-40-1
sw2743B-ms98-a-0037,185.813250,186.370750,raveled,I,+,u-40-1
sw2743B-ms98-a-0037,186.370750,186.840750,out,I,+,u-40-1
sw2743B-ms98-a-0039,189.399875,189.500500,and,B,sd,u-40-2
sw2743B-ms98-a-0039,189.500500,189.663000,that,I,sd,u-40-2
sw2743B-ms98-a-0039,189.663000,189.968125,was,I,sd,u-40-2
sw2743B-ms98-a-0039,189.968125,190.080500,i,I,sd,u-40-2
sw2743B-ms98-a-0039,190.080500,190.430500,believe,I,sd,u-40-2
sw2743B-ms98-a-0039,190.430500,190.570500,a,I,sd,u-40-2
sw2743B-ms98-a-0039,190.570500,191.060500,Leslie,I,sd,u-40-2
sw2743B-ms98-a-0039,191.060500,191.280500,Faye,I,sd,u-40-2
sw2743B-ms98-a-0039,191.280500,191.720500,dress,I,sd,u-40-2
sw2743B-ms98-a-0039,191.720500,191.810500,and,B,sd,u-40-3
sw2743B-ms98-a-0039,191.810500,191.890500,it,I,sd,u-40-3
sw2743B-ms98-a-0039,191.890500,192.069000,was,I,sd,u-40-3
sw2743B-ms98-a-0040,193.292250,193.370750,i,I,sd,u-40-3
sw2743B-ms98-a-0040,193.370750,193.744875,think,I,sd,u-40-3
sw2743B-ms98-a-0040,194.449125,194.716625,over,I,sd,u-40-3
sw2743B-ms98-a-0040,194.716625,194.766625,a,I,sd,u-40-3
sw2743B-ms98-a-0040,194.766625,195.076625,hundred,I,sd,u-40-3
sw2743B-ms98-a-0040,195.076625,195.651000,dollars,I,sd,u-40-3
sw2743B-ms98-a-0042,198.181250,198.632250,yep,O,,
sw2743B-ms98-a-0042,198.798000,198.873250,i,B,sd^e,u-42-2
sw2743B-ms98-a-0042,198.873250,199.103250,don't,I,sd^e,u-42-2
sw2743B-ms98-a-0042,199.103250,199.623250,usually,I,sd^e,u-42-2
sw2743B-ms98-a-0042,199.623250,199.773250,but,B,sd,u-42-3
sw2743B-ms98-a-0042,199.773250,199.813250,i,I,sd,u-42-3
sw2743B-ms98-a-0042,199.813250,200.053250,did,I,sd,u-42-3
sw2743B-ms98-a-0042,200.053250,200.293250,that,I,sd,u-42-3
sw2743B-ms98-a-0042,200.293250,200.497875,one,I,sd,u-42-3
sw2743B-ms98-a-0044,202.750000,205.883000,[laughter],O,,
sw2743B-ms98-a-0044,205.883000,206.013875,but,B,sv,u-44-1
sw2743B-ms98-a-0044,206.013875,206.113875,i,I,sv,u-44-1
sw2743B-ms98-a-0044,206.113875,206.333875,think,I,sv,u-44-1
sw2743B-ms98-a-0044,206.333875,206.443875,it,I,sv,u-44-1
sw2743B-ms98-a-0044,206.443875,206.703875,should've,I,sv,u-44-1
sw2743B-ms98-a-0044,206.703875,206.893875,been,I,sv,u-44-1
sw2743B-ms98-a-0044,206.893875,207.203875,better,I,sv,u-44-1
sw2743B-ms98-a-0044,207.203875,207.383875,than,I,sv,u-44-1
sw2743B-ms98-a-0044,207.383875,207.613875,that,I,sv,u-44-1
sw2743B-ms98-a-0044,207.613875,207.733875,for,I,sv,u-44-1
sw2743B-ms98-a-0044,207.733875,207.933875,that,I,sv,u-44-1
sw2743B-ms98-a-0044,207.933875,208.288000,money,I,sv,u-44-1
sw2743B-ms98-a-0044,208.288000,208.434875,is,I,sv,u-44-1
sw2743B-ms98-a-0044,208.434875,208.543875,what,I,sv,u-44-1
sw2743B-ms98-a-0044,208.543875,208.680625,i,I,sv,u-44-1
sw2743B-ms98-a-0044,208.680625,209.054250,mean,I,sv,u-44-1
sw2743B-ms98-a-0046,214.904625,215.427625,okay,B,b,u-46-1
sw2743B-ms98-a-0046,215.427625,215.517625,i,B,sv,u-46-2
sw2743B-ms98-a-0046,215.517625,215.787625,think,I,sv,u-46-2
sw2743B-ms98-a-0046,215.787625,216.065750,so,I,sv,u-46-2
sw2743B-ms98-a-0048,218.638000,218.913125,good,B,fc,u-48-1
sw2743B-ms98-a-0048,218.913125,219.323125,talking,I,fc,u-48-1
sw2743B-ms98-a-0048,219.323125,219.433125,to,I,fc,u-48-1
sw2743B-ms98-a-0048,219.433125,219.643125,you,I,fc,u-48-1
sw2743B-ms98-a-0048,219.643125,219.881000,too,I,fc,u-48-1
sw2743B-ms98-a-0048,219.881000,220.084375,i've,B,fc,u-48-2
sw2743B-ms98-a-0048,220.084375,220.709625,enjoyed,I,fc,u-48-2
sw2743B-ms98-a-0048,220.709625,221.236500,[laughter-it],O,,
sw2743B-ms98-a-0048,221.236500,226.836250,[laughter],O,,
sw2743B-ms98-a-0048,226.836250,227.446125,ah,O,,
sw2743B-ms98-a-0048,227.446125,228.596625,[laughter],O,,
sw2743B-ms98-a-0049,229.692250,229.946125,well,B,fc,u-50-1
sw2743B-ms98-a-0049,229.946125,230.086125,we'll,I,fc,u-50-1
sw2743B-ms98-a-0049,230.086125,230.216125,be,I,fc,u-50-1
sw2743B-ms98-a-0049,230.216125,230.506125,talking,I,fc,u-50-1
sw2743B-ms98-a-0049,230.506125,230.566125,to,I,fc,u-50-1
sw2743B-ms98-a-0049,230.566125,230.666125,you,I,fc,u-50-1
sw2743B-ms98-a-0049,230.666125,230.968000,later,I,fc,u-50-1
sw2743B-ms98-a-0049,231.563125,231.985000,bye-bye,O,,
